категория	kategória
реформа	reformok
реформа	reform
нормално	általában
нормално	szokásos
нормално	normális
нормално	normál
обсада	ostrom
връзките	kapcsolatok
лат	lat
условие	állapota
условие	feltétel
условие	állapot
леви	levy
леви	illeték
леви	levi
регент	régens
мнения	vélemény
мнения	vélemények
мнения	megjegyzések
мнения	hozzászólás
мнения	megjegyzés
мнения	hozzászólások
мнения	észrevételek
мнения	megtekintés
кислород	oxigén
кислород	oxigént
отглеждане	növekszik
отглеждане	növekvő
отглеждане	gazdálkodás
отглеждане	tenyésztés
отглеждане	tenyésztése
отглеждане	nevelés
горни	felső
пауло	paulo
пауло	paolo
огромно	hatalmas
огромно	óriási
успешни	sikeres
успешни	sikeresen
доказва	bizonyítja
човечеството	emberség
човечеството	emberiség
човечеството	emberiség
разходи	költség
разходи	költségek
разходи	kiadás
разходи	kiadások
разходи	ráfordítások
разходи	kiadások
разходи	költségek
разходи	költség
разходи	költségek
подписан	aláírva
подписан	aláírás
подписан	aláírt
анонимни	anonim
анонимни	névtelen
андре	andre
андре	andré
андре	andre
андре	andré
загреб	zágráb
съзнание	tudatosság
съзнание	tudat
съзнание	eszméletét
съзнание	tudata
съзнание	tudatos
смесено	kevert
смесено	vegyes
смесено	keverve
абатство	abbey
следствие	következmény
следствие	következménye
изгнание	száműzetés
изгнание	száműzött
изгнание	száműzetés
изабела	izabella
изабела	isabella
спътници	műholdak
спътници	társai
спътници	társak
въздействие	ütközés
въздействие	becsapódás
въздействие	hatás
въздействие	hatása
въздействие	hatások
въздействие	hatásai
въздействие	hatás
въздействие	hatása
въздействие	hatás
въздействие	effektus
авъл	aulus
нацистка	nácik
нацистка	náci
здравето	egészségügy
здравето	egészségügyi
здравето	egészség
изрази	kifejezéseket
изрази	kifejezések
пролет	tavaszi
пролет	tavasz
мнозинството	többségi
мнозинството	többség
преминаване	átjáró
преминаване	tompított
преминаване	múló
преминаване	passz
продадени	eladva
продадени	eladott
продадени	elkelt
катерина	katerina
катерина	katalin
катерина	catherine
катерина	caterina
взаимно	kölcsönös
прояви	megnyilvánulásai
вътрешно	belső
вътрешно	belseje
вътрешно	belül
вътрешно	belső
вътрешно	belső
кадри	felvétel
кадри	felvételek
станции	állomások
развита	fejlett
развита	fejlesztett
развита	kifejlesztett
развита	kidolgozott
практики	gyakorlatok
борби	küzd
улици	utcákon
улици	utcák
химн	ének
химн	himnusz
химн	himnuszt
химн	himnusz
завет	testamentum
завет	fogadalom
завет	szövetség
завет	öröksége
завет	örökség
зевс	zeusz
жълто	sárgák
жълто	sárga
спасява	megment
спасява	megmenti
обувки	cipő
обувки	cipőt
обувки	cipő
обувки	cipők
обувки	lábbeli
посещение	látogatás
шекспир	shakespeare
равен	egyenlők
равен	egyenlőek
равен	egyenlő
дисциплини	tudományágak
бах	pah
бах	bach
буда	buddha
забелязва	hirdetmények
датски	dán
милион	millió
мисисипи	mississippi
логика	logika
логика	logikai
нейна	övé
андреев	andrejev
инспектор	felügyelő
инспектор	ellenőr
броня	páncél
броня	páncélos
броня	páncél
броня	lökhárító
броня	ütköző
нисък	alacsonyan
нисък	alacsony
аврелий	aurelius
дере	gully
невъзможно	lehetetlen
съединение	összetett
съединение	vegyület
данък	adó
данък	adózás
данък	adók
галия	gall
комисар	komisszár
коментари	megjegyzések
коментари	hozzászólás
коментари	megjegyzés
коментари	hozzászólások
коментари	észrevételek
животно	állati
животно	állatok
животно	állat
кавказ	kaukázusi
ивица	csík
биология	bio
биология	biológia
люнебург	lüneburg
фифа	fifa
южни	dél
южни	déli
юта	utah
юта	juta
противник	ellenfél
противник	ellenfele
вселената	univerzum
вселената	világegyetem
езикът	nyelv
парчета	szeletet
