категорія	kategorya
вибух	sabog
вибух	pagsabog
вибух	sumabog
продовжувати	magpatuloy
продовжувати	ipagpatuloy
медична	medikal
медична	medical
картки	baraha
засади	fundamentals
засади	prinsipyo
територіальних	teritoryal
стверджують	claim
стверджують	paghahabol
стверджують	angkinin
бета	beta
лікарі	doctors
поїзд	tren
шарів	layers
королівська	royal
національне	national
національне	pambansa
національне	pambansang
національне	nasyonal
білки	protina
визначені	tinukoy
хати	bahay
будівельні	gusali
найстаріших	oldest
вираз	pagpapahayag
вираз	expression
рідкісні	bihirang
рідкісні	bihira
бійці	fighters
синтез	fusion
синтез	sintesis
уроки	lessons
хокей	hockey
квітка	bulaklak
дзеркало	salamin
дзеркало	gayahin
дзеркало	mirror
дієго	diego
кіт	kit
кіт	pusa
кіт	cat
сайтів	site
сайтів	sites
зупинити	tma
зупинити	tumigil
зупинити	itigil
зупинити	tigil
зупинити	huminto
промисловий	industrial
промисловий	industriyal
складності	nahirapan
австрійська	austrian
говорив	nagsalita
боб	bob
погляду	sulyap
траси	bakas
лабораторія	laboratory
лабораторія	laboratoryo
критерій	criterion
критерій	pamantayan
задача	kainan
задача	problema
судячи	judging
камера	chamber
камера	kamara
камера	kamera
камера	camera
ленінград	leningrad
чоловічий	male
чоловічий	lalaki
весна	spring
весна	tagsibol
кубків	caps
вручну	manual
бостон	boston
телескоп	telescope
падає	bumabagsak
спільні	naibahagi
спільні	ibinahagi
спільні	nagbahagi
менеджер	namamahala
менеджер	manager
менеджер	tagapamahala
карлос	carlos
нігерії	nigeria
університети	unibersidad
втекти	makatakas
втекти	escape
конституційного	konstitusyonal
опитування	botohan
опитування	survey
опитування	botohan
опитування	poll
анастасія	anastasia
організм	organismo
готелі	hotel
попередньо	pre
сухий	tuyo
сухий	tuyong
далекого	malayo
раптово	biglang
раптово	bigla
відхилення	deviation
огайо	ohio
крейсер	cruiser
скло	baso
скло	salamin
скло	pampalaki
аргументів	argumento
прийняті	tinanggap
величезні	napakalaki
зазначив	nakalista
зазначив	inilista
матриці	matrix
матриці	matris
гіпотеза	conjecture
гіпотеза	hipotesis
клод	claude
необхідний	kailangan
необхідний	kinakailangan
необхідний	kailangan
необхідний	mahalaga
необхідний	mahahalagang
препарати	droga
препарати	drug
поєднує	ipinagsama
зменшити	bawasan
зменшити	bumaba
зменшити	bawasan
зменшити	paliitin
політехнічний	polytechnic
адвокат	abugado
адвокат	attorney
адвокат	abugado
адвокат	abogado
сортів	varieties
прямі	straight
прямі	tuwid
прямі	diretso
прямі	direktang
прямі	direct
прямі	direkta
аравії	arabia
візерунок	pattern
ока	oka
сара	sarah
сара	sara
живий	buhay
нба	nba
плати	plata
патрік	patrick
наступне	kasunod
наступне	susunod
наступне	next
джузеппе	giuseppe
найвищий	pinakamataas
найвищий	matataas
сервер	server
префектура	prefecture
префектура	prepektura
тенденції	uso
тенденції	nauuso
тенденції	trending
виріс	katutubo
виріс	lumago
дівчата	girls
паливо	gasolina
побудували	nakapaloob
побудували	binuo
кон	kon
кон	con
молоко	gatas
молоко	milk
спів	kumakanta
спів	kantahan
спів	pagkanta
спів	chant
багатий	mayaman
багатий	rich
багатий	mayayaman
офіційне	official
офіційне	opisyal
водоспад	talon
водоспад	talon
водоспад	falls
етапів	phases
атлас	atlas
екологічної	ekolohiya
акули	pating
суди	courts
росію	rusya
росію	russia
взаємодія	engagement
взаємодія	interacting
маршал	marshall
маршал	marshal
іноземні	foreign
іноземні	dayuhang
початковий	initial
початковий	inisyal
електронів	electrons
концентрація	pinagtutuunan
концентрація	concentration
частки	particles
висновки	conclusion
видалити	alisin
видалити	tanggalin
видалити	burahin
видалити	delete
продовжується	ipinagpatuloy
продовжується	nagpatuloy
рухається	moves
рухається	gumagalaw
обмежена	limitado
обмежена	limitadong
обмежена	limited
обмежена	bounded
низький	mababang
низький	mababa
низький	low
пане	sir
редагувати	edit
властивість	property
розповіді	kuwento
соло	solo
вино	alak
тома	toma
тома	thomas
тома	tom
кінг	king
кінг	hari
кінг	haring
жорж	georges
розум	isip
копія	kopya
копія	copy
копія	kopyahin
створене	nakabuo
створене	nabuo
створене	ginawa
створене	nilikha
історичне	makasaysayang
втрата	kawalan
втрата	pagkawala
діва	virgo
діва	virgin
діва	birhen
діва	deva
філософи	pilosopong
регіональні	pampook
регіональні	regional
регіональні	rehiyonal
рослинність	behetasyon
пістолет	putok
пістолет	baril
делегації	delegasyon
свідомість	kamalayan
свідомість	ulirat
свідомість	isip
сум	hapis
сум	gloom
сум	sum
сум	kabuuan
бронза	bronze
герцогство	dukado
шах	shah
активне	active
активне	aktibong
