ngc	एनजीसी
proljeće	वसंत
proljeće	वसन्त
služio	परोसा
arthur	आर्थर
prirodno	स्वाभाविक
prirodno	कुदरती
prirodno	प्राकृतिक
post	उपवास
post	पोस्ट
udruženje	सम्बद्धता
udruženje	एसोसिएशन
udruženje	संघ
pak	पक
pak	pak
pak	पाक
pro	प्रो
izdao	विश्वासघात
izdao	गद्दारी
note	नोट्स
note	नोट
note	टिप्पणी
note	टीप
membrane	झिल्लियों
visoki	हाई
visoki	आलीशान
visoki	उच्च
visoki	ऊँची
visoki	लंबा
visoki	लंबी
visoki	लम्बा
visoki	वरिष्ठ
ibrahim	इब्राहिम
ibrahim	इबराहीम
ibrahim	इब्राहीम
ibrahim	अब्राहम
ben	बेन
münchen	म्यूनिख
francisco	फ्रांसिस्को
bill	बिल
bill	विधेयक
proizvođač	मेकर
proizvođač	उत्पादक
proizvođač	निर्माता
vlakna	फाइबर
vlakna	रेशा
vlakna	रेशे
vlakna	मछली
akcije	क्रिया
akcije	कार्रवाइयों
akcije	कार्रवाइयाँ
akcije	क्रियाएँ
institucija	संस्था
institucija	संस्थाओं
institucija	संस्थानों
živjeli	चियर्स
živjeli	चीयर्स
živjeli	जिया
hamilton	हैमिल्टन
rimsko	रोमन
goran	गोरान
širina	चौड़ाई
širina	चौडाई
ste	ste
zrak	बीम
vrati	पीछे
vrati	बैक
vrati	पिछे
vrati	वापस
mac	मैक
bos	bos
genetičke	जेनेटिक
istanbul	इस्तांबुल
arhitektura	आर्किटेक्चर
arhitektura	वास्तु
arhitektura	वास्तुकला
studirao	पढ़ाई
vezani	संबंधित
vezani	सम्बन्धित
različiti	भिन्न
različiti	अलग
konfederacija	परिसंघ
konfederacija	परिषद
konfederacija	कनफेडरेशन
supstance	पदार्थ
lice	चेहरे
lice	चेहरा
lice	face
lice	फेस
teče	दौड़
teče	रन
teče	रनों
teče	बहती
specifična	विशिष्ट
igrati	खेल
mars	मंगल
ekonomske	आर्थिक
ekonomske	किफायती
staro	ओल्ड
staro	पुराने
staro	पुरानी
staro	पुराना
staro	वृद्ध
staro	बूढ़ा
pojavila	उभरा
vodolija	कुंभ
vodolija	कुम्भ
ulje	तेल
ulje	ऑयल
ulje	आयल
nosio	पहना
elementa	तत्वों
elementa	तत्व
sir	चीज़
sir	पनीर
sir	चीज
sir	sir
sir	श्रीमान
sir	साहब
sir	महोदय
sir	सर
simon	साइमन
zahtjev	अनुरोध
zahtjev	आग्रह
zahtjev	निवेदन
dvd	डीवीडी
dvd	dvd
liverpool	लिवरपूल
procjenjuje	अनुमानित
starost	उम्र
starost	आयु
borac	लड़ाकू
borac	फाइटर
borac	सेनानी
joe	जोए
joe	जो
racing	दौड़
racing	रेसिंग
opera	ओपेरा
šef	प्रधान
šef	प्रमुख
šef	मुखिया
šef	मुख्य
šef	बॉस
šef	boss
gray	ग्रे
gray	धूसर
plava	नीला
plava	डीलक्स
plava	ब्लू
plava	सुनहरे
elemente	तत्वों
elemente	तत्व
braća	ब्रदर्स
braća	भाइयों
braća	भाईयो
braća	भाइयो
walter	वाल्टर
zoran	zoran
nazvana	उतावले
nazvana	नामित
nazvana	बुलाया
nazvana	पुकारा
net	नेट
net	जाल
net	नैट
net	nat
stvar	बात
luis	लुइस
zapad	पश्चिम
zapad	वेस्ट
drvo	वुड
drvo	लकड़ी
drvo	लकडी
drvo	वृक्ष
drvo	ट्री
drvo	पेड़
situacija	परिस्थिति
situacija	स्थिति
situacija	हालात
unija	यूनियन
unija	संघ
znanje	ज्ञान
geografske	भौगोलिक
christian	क्रिश्चियन
christian	क्रिस्चियन
christian	ईसाई
ocl	ocl
potter	कुम्हार
govor	स्पीच
govor	भाषण
govor	वाक्
govor	वाक
zbirka	संग्रह
zbirka	कलेक्शन
zbirka	संग्रहण
stvaraju	बनाएं
stvaraju	बनाएँ
diplomirao	स्नातक
diplomirao	ग्रैजुएट
vid	दर्शन
vid	दृष्टि
povećanje	hike
povećanje	बढ़ेगी
povećanje	वृद्धि
povećanje	बढ़ाएं
povećanje	बढ़ाएँ
napravljen	बनाया
napravljen	बना
pokazala	दिखाया
pokazala	दिखाया
milenij	मिलेनियम
spomenici	स्मारक
čelik	इस्पात
čelik	स्टील
globus	भूगोल
globus	ग्लोब
prikazana	प्रदर्शित
moje	मेरा
mike	माइक
ustring	ustring
johnson	जॉनसन
allah	अल्लाह
allah	ईश्वर
allah	भगवान
allah	परमेश्वर
allah	अल्लाह
allah	allah
lijevo	बायां
lijevo	शेष
lijevo	बाएं
lijevo	बाएँ
stvorio	बनाया
stvorio	बनाए
stvorio	निर्मित
demokratska	लोकतांत्रिक
inter	इंटर
transport	परिवहन
transport	परिवहन
transport	ट्रांसपोर्ट
transport	यातायात
transport	हस्तांतरण
arkansas	अरकंसास
električne	इलेक्ट्रिकल
električne	विद्युत
tijelu	जिस्म
tijelu	बॉडी
tijelu	शरीर
tijelu	देह
mišljenja	राय
fosfat	फास्फेट
neprijatelja	शत्रु
neprijatelja	दुश्मनों
izdat	निर्गत
izdat	जारी
režija	निर्देशित
oscar	ऑस्कर
časopisa	मैगज़ीन
putovanja	यात्राएं
putovanja	यात्राएँ
nijemci	वैली
zaliv	खाड़ी
zaliv	गल्फ
zaliv	बे
zaliv	खाड़ी
galerija	गैलरी
galerija	गलियारा
galerija	दीर्घा
dokaz	सबूत
dokaz	प्रूफ
dokaz	प्रमाण
auto	स्वतः
auto	auto
auto	ऑटो
auto	स्वचालित
rudolf	रुडॉल्फ
šuma	जंगल
šuma	वनों
šuma	वन
upravljanje	प्रबंधन
upravljanje	प्रबंध
upravljanje	मैनेज
negdje	कहीं
negdje	कही
kisik	आक्सीजन
kisik	ऑक्सीजन
umjetnik	कलाकार
zvuk	ध्वनि
dala	दी
dala	दिया
padavina	वर्षा
padavina	वर्षण
predstavnik	जनप्रतिनिधि
predstavnik	प्रतिनिधि
nazad	पीछे
nazad	बैक
nazad	पिछे
nazad	वापस
dali	दी
dali	दिया
takođe	भी
takođe	भी
takođe	too
štafeta	रिले
nebraska	नेब्रास्का
jacques	ज़ाक
stepeni	डिग्री
alan	एलन
pozorište	थिएटर
pozorište	सिनेमाघर
pozorište	रंगमंच
pozorište	थिएटर
kandidata	उम्मीदवार
kandidata	उम्मीदवार
kandidata	प्रत्याशी
pećina	गुफ़ा
pećina	गुफा
dani	दानी
colorado	कोलोराडो
igrala	निभाई
istraživač	शोधकर्ता
istraživač	explorer
istraživač	एक्सप्लोरर
andromeda	एंड्रोमेडा
sobom	खुद
chicago	शिकागो
pale	पाले
načelnik	प्रधान
načelnik	प्रमुख
načelnik	मुखिया
načelnik	मुख्य
započela	शुरू
započela	प्रारंभ
sprint	स्प्रिंट
čestice	कणों
čestice	कण
čestice	अणु
čestice	कण
pozicije	स्थितियाँ
roditelja	अभिभावक
roditelja	जनक
dakota	डकोटा
široki	वाइड
široki	व्यापक
široki	चौड़ी
široki	ब्रॉड
široki	व्यापक
glumi	अभिनीत
figura	आकृति
figura	फिगर
naučnici	विद्वानों
naučnici	वैज्ञानिक
naučnici	वैज्ञानिकों
prsten	अंगूठी
prsten	रिंग
konstantin	konstantin
željezo	लोहा
željezo	लोहे
željezo	लौह
željezo	आयरन
santiago	सैंटियागो
žrtve	हताहत
žrtve	पीड़ित
žrtve	पीड़ितों
dug	ऋण
dug	कर्ज
dug	कर्ज़
dug	लंबी
dug	लंबा
dug	लम्बी
dug	long
bana	बैन
bana	बाना
bana	bana
utah	यूटा
nacional	nacional
nacionalnost	राष्ट्रीयता
piramida	पिरामिड
piramida	पिरामिडों
kratki	छोटू
dugi	लंबी
dugi	लंबा
dugi	लम्बी
dugi	long
dodatne	अतिरिक्त
izdaje	विश्वासघात
like	like
like	जैसे
henri	हेनरी
stepena	डिग्री
stepena	डिग्री
stepena	उपाधि
bol	दर्द
bol	पीड़ा
tradicionalno	पारम्परिक
tradicionalno	पारंपरिक
tradicionalno	परंपरागत
problemi	समस्याएँ
problemi	समस्याएं
ustanak	बगावत
ustanak	विद्रोह
ustanak	फसाद
dobre	good
dobre	अच्छे
dobre	गुड
dobre	शुभ
definicija	परिभाषा
jelena	येलेना
izgubila	खोई
izgubila	गुमशुदा
izgubila	खोया
liječenje	इलाज
liječenje	उपचार
građanskog	नागरिक
ciklusa	चक्र
hram	मन्दिर
hram	मंदिर
hram	टेम्पल
perzijski	फारसी
perzijski	फ़ारसी
perzijski	पारसी
scena	दृश्य
scena	सीन
scena	झाँकी
planetarna	ग्रहीय
mehanizam	दाता
mehanizam	यांत्रिकी
peti	पंचम
peti	पाँचवा
