que	att
incertesa	osäkerhet
vosges	vosges
móra	blackberry
blas	blas
mariana	mariana
altars	altaren
esther	esther
periódico	tidningen
periódico	tidningspapper
periódico	tidning
periódico	dagstidning
presideix	stolar
revenja	returmatch
alerta	pigg
alerta	larm
alerta	varning
alerta	alert
unions	fackförbund
unions	fackföreningarna
unions	fackföreningar
cracòvia	kraków
friül	friuli
salat	salta
salat	salt
salat	salat
cabina	cockpit
cabina	hytt
cabina	stugan
cabina	stuga
arbusts	buskar
comas	kommatecken
drenatge	dränering
ampolla	flaska
ampolla	flaskan
ampolla	burk
palestins	palestinierna
palestins	palestinier
esperat	väntat
esperat	väntade
angela	angela
sostres	taken
sostres	tak
clor	klor
guyana	guyana
mergus	mergus
marcs	motiv
marcs	ramar
voluntària	frivilliga
voluntària	frivilligt
voluntària	frivillig
voluntària	volontär
voluntària	frivillig
lladres	tjuvarna
lladres	tjuvar
lladres	skurkar
cantada	sjungit
bèstia	odjuret
bèstia	odjur
destino	destino
absorbir	absorberar
absorbir	absorbera
fong	svamp
revelat	avslöjades
revelat	avslöjad
revelat	avslöjas
revelat	avslöjade
revelat	avslöjat
olla	olla
olla	kruka
olla	pot
olla	pott
olla	gräs
limburg	limburg
pacheco	pacheco
rohan	rohan
itinerari	färdväg
champions	champions
champions	mästare
lionel	lionel
neill	neill
mutació	mutation
mutació	mutationer
capaces	kapabel
capaces	duglig
capaces	kapabla
professionalment	yrkesmässigt
professionalment	professionellt
goldstein	goldstein
manacor	manacor
kings	kings
kings	kungar
kings	konungar
kings	kungarna
peugeot	peugeot
creativitat	kreativitet
creativitat	kreativiteten
curvatura	krökning
faust	faust
lou	lou
dios	dios
inserció	införande
kiss	puss
kiss	kiss
kiss	kyss
palanca	hävstång
palanca	spaken
espatlles	axlarna
espatlles	axlar
espatlles	bog
productivitat	produktivitet
productivitat	produktiviteten
predicció	förutsägelse
predicció	prognosen
predicció	prognos
xangai	shanghai
api	selleri
api	api
raonament	resonerar
raonament	resonera
raonament	resonemang
haven	haven
glenn	glenn
motí	upplopp
motí	upploppen
motí	myteri
homme	homme
circumstància	omständigheterna
circumstància	omständigheter
circumstància	omständighet
curiós	nyfiken
curiós	nyfikna
justin	justin
internament	internt
split	dela
split	delning
split	split
split	delad
canonització	kanonisering
simulació	simulering
monica	monica
estranys	främlingar
seleccionats	utvald
seleccionats	valda
seleccionats	utvalda
seleccionats	vald
seleccionats	markerade
seleccionats	markerad
geoffrey	geoffrey
bethesda	bethesda
gustave	gustave
maura	maura
prosperar	frodas
transsilvània	transsylvanien
bangladesh	bangladesh
pretensions	anspråk
pretensions	fordringar
pretensions	påståenden
seqüela	uppföljare
seqüela	uppföljaren
gesta	gesta
gesta	bryggning
giménez	giménez
ban	ban
ban	förbud
ban	förbjuda
keyserling	keyserling
guanys	vinster
guanys	vinster
betty	betty
emi	emi
gaston	gaston
conan	conan
escorial	escorial
coco	coco
coco	kokosnöt
coco	kokos
euràsia	eurasien
invertir	invest
invertir	investerar
invertir	investera
subconjunt	delmängd
multi	multi
libertad	libertad
núvia	bruden
núvia	brud
qing	qing
rosen	rosen
promotors	initiativtagare
tòxic	giftiga
tòxic	toxisk
tòxic	giftig
tòxic	giftigt
paso	paso
namur	namur
rai	rai
desitjat	önskat
desitjat	önskas
riqueses	rikedomar
riqueses	rikedom
enfonsament	sjunker
enfonsament	sjunkande
sami	sami
rastre	spår
nomena	utnämner
nomena	utser
voleibol	volleyboll
lyon	lyon
lyon	lyons
paga	betalar
reforçada	förstärkts
reforçada	förstärkt
reforçada	förstärkta
cornell	cornell
isla	isla
binari	binär
binari	binära
ovella	får
bales	kulor
inestable	instabil
inestable	instabilt
inestable	instabila
bambú	bambu
rouge	rouge
ellis	ellis
camions	lastbilar
caixmir	kashmir
bartolomeo	bartolomeo
sàtira	satir
gill	gill
involucrat	involverad
involucrat	inblandat
involucrat	delaktig
involucrat	involverade
involucrat	inblandad
presentats	presenterade
presentats	framlagda
presentats	presenteras
presentats	presenterad
presentats	presenterat
mono	mono
atlàntics	atlantiques
peters	peters
assigna	tilldelar
assigna	tilldela
cycling	cykling
cycling	cykel
lucca	lucca
consumir	förbruka
consumir	konsumera
consumir	konsumerar
ceba	lök
nitra	nitra
exigències	krav
exigències	kräver
pescador	fiskare
enlloc	ingenstans
volcans	vulkaner
pandanus	pandanus
ponte	ponte
obligatòria	obligatorisk
obligatòria	obligatoriska
obligatòria	obligatoriskt
abandó	nedläggning
gemma	gemma
doubs	doubs
modesta	blygsam
modesta	blygsamt
modesta	anspråkslös
modesta	blygsamma
estades	stannar
resolt	löste
resolt	lösta
resolt	löst
salas	salas
residu	återstod
residu	rester
ornaments	prydnadsföremål
avant	avant
herat	herat
maison	maison
imitar	härma
multa	fine
karrer	karrer
aeronàutica	flygteknik
hart	hart
tucker	tucker
atraure	locka
atraure	attrahera
demografia	demografi
demografia	demografi
deo	deo
premiat	belönad
premiat	belönas
premiat	belönade
brigadier	brigadgeneral
buc	buc
buc	flygplanskroppen
perills	faror
woods	skog
woods	woods
woods	skogen
woods	skogar
ave	ave
benvinguda	välkommen
benvinguda	välkomna
fisher	fisher
martha	märta
martha	martha
homs	homs
aristòcrata	aristokrat
brien	brien
biogràfic	biografiska
crawford	crawford
vàndals	vandaler
akbar	akbar
restringit	begränsad
restringit	begränsade
restringit	begränsat
canonades	rör
canonades	rörledningar
graduació	examen
graduació	gradering
aix	aix
sankt	sankt
gps	gps
nouvelle	nouvelle
pissarra	skiffer
falses	falsk
falses	false
falses	falska
falses	falskt
actualitzat	uppdaterat
actualitzat	uppdaterad
actualitzat	uppdaterade
actualitzat	uppdateras
mehmet	mehmed
mehmet	mehmet
armistici	vapenstillestånd
equipats	utrustad
equipats	utrustat
equipats	utrustade
equipats	rustad
baptisme	dop
baptisme	dopet
britània	britannien
britània	britannia
ecològic	ekologiska
ecològic	ekologiskt
ecològic	ekologisk
saladí	saladin
marcelo	marcelo
coppola	coppola
windsor	windsor
cesare	cesare
amiens	amiens
abstracció	abstraktion
ecològica	ekologiska
ecològica	ekologiskt
ecològica	ekologisk
sexualitat	sexualitet
ressenya	översikt
ressenya	överblick
túnels	tunnlar
túnels	tunnlarna
fitxes	brickor
fitxes	plattor
fitxes	marker
fitxes	chips
desamortització	förverkande
holland	holland
face	ansikte
face	ansiktet
face	face
àtic	vinden
oblit	glömska
imposat	påtvingade
imposat	påtvingat
yorkshire	yorkshire
thomson	thomson
flotant	flytande
flotant	svävande
flotant	flyter
flotant	flyta
flotant	svävar
marvel	marvel
majestat	majestät
psicològic	psykologisk
psicològic	psykologiskt
psicològic	psykiskt
psicològic	psykologiska
psicològic	psykiska
cadàvers	lik
deïtat	gudom
liga	liga
sil	sil
ine	ine
graella	raster
graella	rutnät
landes	landes
delimitat	avgränsat
delimitat	avgränsad
richmond	richmond
seychelles	seychellerna
caldera	pannan
caldera	panna
ratpenats	fladdermöss
recollits	samlat
recollits	samlad
recollits	samlade
recollits	insamlade
ortodox	ortodoxa
gerhard	gerhard
paradigma	paradigm
aviv	aviv
preocupacions	oroar
preocupacions	bekymmer
salle	salle
semifinal	semifinalen
toxicitat	toxicitet
malla	maskor
protectora	skyddande
protectora	beskyddande
protectora	beskyddare
cork	cork
cork	kork
luciano	luciano
faceta	aspekt
incert	osäkert
incert	osäker
incert	oviss
borís	boris
magistrats	domare
magistrats	domarna
tonga	tonga
geogràficament	geografiskt
extingit	utdöda
extingit	utrotad
extingit	utrotade
extingit	släcks
cascades	cascades
cascades	faller
cascades	falls
île	île
tranquil	tysta
tranquil	tyst
trois	trois
talls	nedskärningar
cru	rå
cru	råa
cru	rått
cru	obehandlad
cru	raw
xemeneia	skorsten
samurai	samuraj
stevens	stevens
missatger	budbärare
missatger	messenger
minas	minas
genoll	knä
genoll	knäet
reclamacions	anspråk
reclamacions	fordringar
reclamacions	påståenden
fourier	fourier
mútuament	ömsesidigt
modulació	modulering
monitor	bildskärm
monitor	övervaka
monitor	övervakare
monitor	monitor
heinz	heinz
terratrèmols	jordskalv
terratrèmols	jordbävningar
oculta	dölj
oculta	dölja
oculta	gömma
oculta	göm
arrest	gripande
arrest	arrest
arrest	grip
arrest	arrestering
arrest	arrestera
estimava	älskade
estimava	älskad
hostilitat	fientlighet
clàusula	klausul
urà	uranus
aterrar	landade
aterrar	landat
paràsits	parasiter
hindi	hindi
houghton	houghton
veterinaris	veterinärer
veterinaris	veterinärer
actrius	skådespelerskor
benedetto	benedetto
neo	neo
jerónimo	jerónimo
ssp	ssp
humbert	humbert
daily	dagligen
daily	daglig
daily	dagliga
daily	daily
veracruz	veracruz
esgrima	stängsel
esgrima	fäktning
artesania	hantverk
artesania	hantverk
veronica	veronica
talents	talanger
elfs	älvor
llapis	blyerts
llapis	penna
llapis	pen
llapis	penna
llapis	pennan
sabates	skor
txaikovski	tjajkovskij
violeta	violet
excusa	ursäkta
calatrava	calatrava
bernardino	bernardino
potencialment	potentiellt
almagro	almagro
botes	stövlar
botes	boots
botes	kängor
veterà	veteran
forçada	påtvingade
forçada	tvingad
forçada	påtvingad
forçada	påtvingat
forçada	tvingade
boom	boom
boom	bom
toulouse	toulouse
ganivet	kniv
decorar	dekorera
soldadura	svetsning
ankara	ankara
refugiat	flykting
pavia	pavia
petra	petra
cbs	cbs
horror	fasa
horror	skräck
primat	primat
primat	primater
dar	dar
earl	earl
recomanable	rekommenderas
recomanable	rekommenderade
recomanable	rekommenderat
recomanable	rekommenderad
patata	potatis
patata	potato
presentacions	presentationer
christi	christi
beck	beck
make	gör
make	fabrikat
make	göra
eslovè	slovenien
eslovè	slovenska
tintoreria	städare
nicole	nicole
divers	skiftande
divers	övrigt
divers	diverse
marxisme	marxism
belize	belize
pèrgam	pergamon
barber	frisör
dordonya	dordogne
stop	stanna
stop	sluta
stop	stop
stop	stopp
stop	stoppa
paradoxa	paradox
chang	chang
angulema	angoulême
gerald	gerald
judith	judith
wehrmacht	wehrmacht
flexibilitat	flexibilitet
regan	regan
diabetis	diabetes
emeten	avge
estris	husgeråd
maneig	hantering
fiji	fiji
ans	ans
getafe	getafe
misteriós	mystisk
misteriós	mystiska
misteriós	mystiskt
liechtenstein	liechtenstein
identificada	identifierats
identificada	identifierat
identificada	identifierades
identificada	identifierade
identificada	identifierad
potenciar	förbättra
potenciar	förstora
cortina	gardin
cortina	cortina
laurence	laurence
patents	patent
sen	sen
cilíndrica	cylindriska
fugit	flydde
fugit	flytt
danesos	danskarna
danesos	danskar
palmer	palmer
insuficient	otillräckliga
insuficient	otillräcklig
insuficient	otillräckligt
primitives	primitiv
primitives	primitivt
primitives	primitiva
xml	xml
barreres	hinder
barreres	spärrar
barreres	barriärer
binària	binär
binària	binära
morell	morell
half	halvt
half	half
half	hälften
half	halva
half	halv
mpeg	mpeg
acollit	värd
michelle	michelle
pujant	uppladdning
fantàstic	fantastisk
fantàstic	fantastiskt
fantàstic	fantastiska
violins	fioler
gestor	chef
gestor	föreståndare
gestor	manager
organitzadors	organisatörerna
organitzadors	organisatörerna
himàlaia	himalaya
theodore	theodore
theodore	theodor
limitació	begränsning
joia	juvel
joia	jewel
duero	douro
say	say
say	säg
say	säga
parades	slutar
parades	stoppar
parades	hållplatser
estimular	stimulera
estimular	stimulerar
estimular	stimulera
estimular	stimulerande
estimular	stimulerar
espia	spion
espia	spy
espia	spionera
damià	damian
hivernacle	växthuset
hivernacle	växthus
insulina	insulin
primes	premier
ordinari	ordinarie
ordinari	vanliga
individualment	individuellt
compatibles	kompatibel
compatibles	kompatibla
compatibles	förenligt
compatibles	kompatibelt
vulgaris	vulgaris
hansen	hansen
venuda	såld
venuda	sålda
venuda	säljs
venuda	sålt
fonètica	fonetik
orinoco	orinoco
lladre	tjuv
kai	kai
deteriorament	försämrad
deteriorament	försämring
deteriorament	försämringar
desfilada	paraden
desfilada	parade
desfilada	parad
aboca	häller
discapacitat	handikapp
discapacitat	funktionshinder
discapacitat	funktionsnedsättning
desempat	slutspel
arranjament	inställningar
georgia	georgia
georgia	georgien
explorer	upptäcktsresande
explorer	explorer
interferència	störningar
interferència	störning
interferència	interferens
interferència	inblandning
esmena	ändringsförslag
esmena	ändring
segregació	segregation
mentor	handledare
mentor	mentor
femme	femme
miners	gruvarbetare
comentat	kommenterade
comentat	kommenterat
trencant	bryter
trencant	bryta
receptes	recept
traça	spår
traça	spåra
destruint	förstör
assetjat	trakasserade
assetjat	trakasserad
tanganyika	tanganyika
antón	antón
susanna	susanna
estalvi	spara
estalvi	sparande
estalvi	sparar
genocidi	folkmord
aliatges	legeringar
numèric	numeriska
numèric	numerisk
numèric	numeriskt
alpha	alpha
alpha	alfa
avortament	aborter
avortament	abort
aeronau	flygplan
aeronau	luftfartyg
comprimit	komprimerad
comprimit	surfplatta
comprimit	tablett
stella	stella
federer	federer
controlats	styrd
controlats	kontrollerad
controlats	kontrolleras
controlats	kontrollerade
controlats	kontrollerat
teheran	teheran
traç	stroke
traç	slaganfall
bahames	bahamas
algebraica	algebraisk
sega	sega
richards	richards
anselm	anselm
dragons	drakar
emèrit	emeritus
konrad	konrad
bat	fladdermus
bat	bat
tiger	tiger
fiord	fjorden
croata	kroatiska
monstres	monster
monstres	missfoster
intercanvis	utbyten
intercanvis	utbyte
competidors	konkurrenter
competidors	konkurrenterna
competidors	tävlande
garanties	garantier
garanties	garanterar
nazisme	nazism
nazisme	nazismen
lev	lev
cassi	cassius
dana	dana
podi	podium
elabora	förbereder
gracilis	gracilis
donetsk	donetsk
esp	esp
pebre	pepper
pebre	peppar
pebre	paprika
heaven	himmel
heaven	heaven
heaven	himlen
heaven	himmelriket
heaven	himmelen
primerenc	early
primerenc	tidig
primerenc	tidiga
primerenc	tidigt
tosca	tosca
raonable	rimligt
raonable	skälig
raonable	rimliga
raonable	rimlig
misteris	mysterier
salazar	salazar
márquez	marquez
trieste	trieste
agressió	aggressivitet
agressió	aggression
agressió	aggressioner
arrencada	boot
arrencada	stövel
arrencada	uppstart
yucatán	yucatán
quadern	anteckningsbok
elisa	elisa
monroe	monroe
ramat	flock
ramat	hjord
nínxol	nisch
endins	inside
endins	inomhus
endins	inne
endins	insidan
endins	inuti
compagno	compagno
grenoble	grenoble
cali	cali
amazon	amazon
amazon	amazonas
cole	cole
innocent	oskyldig
innocent	oskyldigt
innocent	oskyldiga
sènior	senior
pulla	apulien
xavi	xavi
hamlet	hamlet
estrada	estrada
mahler	mahler
postres	efterrätt
postres	dessert
postres	desserter
enriqueta	henrietta
vagues	strejk
vagues	strejker
regulat	reglerat
regulat	reglerad
regulat	reglerade
regulat	regleras
suàbia	schwaben
bibliotecari	bibliotekarie
impressions	visningar
impressions	exponeringar
especialització	specialisering
especialització	specialisering
vistos	sett
vistos	sedd
vistos	sedda
barrio	förort
barrio	barrio
atacants	angripare
titella	marionett
helicòpters	helikoptrar
virgin	oskuld
virgin	virgin
virgin	jungfru
festiu	helgdag
festiu	semester
festiu	högtid
festiu	festlig
bacteri	bakterie
amy	amy
assessorament	rådgivning
assessorament	råd
amorosa	älska
amorosa	kärleksfull
amorosa	kärleksfulla
constituents	beståndsdelar
duncan	duncan
grandes	grandes
jerez	sherry
jerez	jerez
dièsel	diesel
predominantment	övervägande
zheng	zheng
cultivar	odla
comportaments	beteenden
moles	mol
balada	ballad
self	self
self	själv
macmillan	macmillan
niccolò	niccolò
preferències	preferenser
preferències	inställningar
crit	skrik
crit	skrika
crit	skriker
tonalitats	solglasögon
tonalitats	nyanser
massana	massana
obstacle	hinder
obstacle	hindret
cecil	cecil
agitació	tumult
agitació	upprördhet
agitació	agitation
intensament	intensivt
casablanca	casablanca
compara	jämför
compara	jämföra
finalitzat	avslutade
finalitzat	klar
finalitzat	avslutat
finalitzat	färdiga
finalitzat	färdig
turíngia	thüringen
fricció	friktion
fràgil	ömtålig
fràgil	bräcklig
fràgil	ömtåliga
fràgil	sköra
fràgil	bräckliga
fràgil	bräcklig
fràgil	skör
smash	krossa
istme	näset
suposen	poserar
suposen	posera
suposen	pose
ecuador	ecuador
hidràulica	hydraulik
complementària	kompletterande
asfalt	asfalt
engel	engel
liang	liang
reunits	samlades
reunits	samlat
reunits	samlad
reunits	samlade
guardià	väktare
guardià	guardian
guardià	vårdnadshavare
guardià	förmyndare
circula	cirkulerar
aliatge	legeringar
aliatge	legering
sender	spår
paròdia	parodi
oder	oder
troncs	stockar
troncs	loggar
pollastre	höna
pollastre	kyckling
renal	njurar
oboè	oboe
hidrocarburs	kolväten
hidrocarburs	kolväte
agraïment	tacksamhet
norton	norton
fixes	fixerad
fixes	fasta
fixes	åtgärdat
fixes	fast
fixes	fixat
todos	todos
schleswig	schleswig
conills	kaniner
activisme	aktivism
menú	menyn
menú	meny
nigel	nigel
promeses	lovar
promeses	löften
promeses	utlovas
iwamoto	iwamoto
bolets	svampar
bolets	svamp
parra	parra
mantega	smör
deserts	öknar
fresca	färskt
fresca	färsk
fresca	fräsch
fresca	färska
joyce	joyce
portàtil	laptop
èpica	episk
ambiciós	ambitiöst
ambiciós	ambitiös
ambiciós	ambitiösa
assam	assam
mitjanit	midnatt
mitjanit	midnight
lli	lin
henares	henares
teòricament	teoretiskt
viatger	resenär
viatger	resenärer
viatger	resande
viatger	resenär
irc	irc
emilia	emilia
xxii	xxii
roewer	roewer
banquet	bankett
magnífica	magnifik
magnífica	magnifika
magnífica	storartat
magnífica	magnifikt
nominalment	nominellt
pressa	skynda
especificació	specifikationen
especificació	specifikation
