kategória	categorie
žijúci	levende
zahraničí	buitenland
ruské	russisch
ruské	rus
ruské	russische
stretol	ontmoet
stretol	ontmoette
vec	ding
vec	thing
úpravy	modificaties
úpravy	wijzigingen
úpravy	aanpassingen
úpravy	aanpassingen
úpravy	bewerkingen
sobota	zaterdag
rovnaké	gelijk
rovnaké	equal
rovnaké	gelijke
rovnaké	hetzelfde
rovnaké	zelfde
rovnaké	same
areál	campus
dance	dans
dance	dansje
dance	dansen
ain	ain
sezónu	seizoen
návrhu	motion
návrhu	beweging
návrhu	motie
premiéra	première
premiéra	premiere
high	high
high	hoog
high	hoge
lewis	lewis
wilhelm	wilhelm
otto	otto
internet	internet
postavené	gebouwde
postavené	gebouwd
gray	gray
gray	grijze
gray	grijs
matematika	wiskunde
matematika	wiskunde
php	php
verziu	versie
vojaci	soldaten
vojaci	troepen
mladá	jonge
mladá	jong
mladá	young
sociálne	sociaal
sociálne	sociale
sociálne	sociaal
priemysel	industrie
priemysel	bedrijfstak
zdeněk	zdeněk
hranica	borderline
hranica	grens
hranica	drempel
hranica	drempelwaarde
hranica	grens
hranica	begrenzing
hranica	grens
pevnosť	sterkte
pevnosť	kracht
pevnosť	burcht
pevnosť	vesting
pevnosť	fort
pevnosť	fort
haut	haut
heinrich	heinrich
odpor	tegenstand
odpor	weerstand
odpor	resistentie
odpor	verzet
palube	bestuur
palube	bord
palube	dek
palube	deck
skutočne	inderdaad
skutočne	werkelijk
obaja	allebei
obaja	beiden
obaja	beide
podpísal	ondertekend
podpísal	ondertekende
podpísal	gesigneerd
podpísal	getekend
dokázal	bewezen
dokázal	bewees
pojmy	termen
pojmy	voorwaarden
pojmy	concepten
pojmy	begrippen
moskve	moskou
nech	laat
nech	laten
šiestich	zes
šiestich	six
columbia	columbia
columbia	colombia
zoznamu	lijstje
zoznamu	lijst
hans	hans
gréci	grieken
rozlišovacie	onderscheidend
pochovaný	begraven
pochovaný	bedolven
klavír	piano
použitý	gebruikt
použitý	gebruikte
zboru	koor
zboru	corps
zboru	korps
naozaj	echt
naozaj	werkelijk
národa	natie
národa	nation
predstavitelia	leiders
predstavitelia	vertegenwoordigers
vyrába	produceert
vyrába	produceert
dostupné	beschikbare
dostupné	verkrijgbaar
dostupné	beschikbaar
zodpovedá	correspondeert
viii	viii
ľudské	menselijk
ľudské	menselijke
ľudské	mens
otvorený	geopend
sama	alone
sama	alleen
sama	sam
ružomberok	ružomberok
skúsenosti	ervaren
skúsenosti	ervaring
skúsenosti	ervaringen
skúsenosti	ervaar
skúsenosti	ervaren
skúsenosti	ervaring
skúsenosti	ervaringen
automobil	automobiel
východne	oosten
východne	oost
tma	tma
tma	duisternis
tma	duister
emil	emil
žiarenie	straling
žiarenie	bestraling
častíc	deeltjes
častíc	deeltje
častíc	deeltjes
historický	historische
historický	historisch
historický	historisch
historický	historische
noc	avond
noc	nacht
noc	avondje
ústí	ústí
anglicka	engeland
anglicka	england
carl	carl
joe	joe
font	lettertype
lodi	boot
todor	todor
trvalo	definitief
trvalo	blijvend
trvalo	permanent
zlato	goud
karpaty	karpaten
náboženské	religieuze
náboženské	religieus
váha	weging
váha	gewicht
týždeň	week
týždeň	weekje
port	bakboord
port	haven
port	poort
kam	waar
absolventi	alumni
absolventi	afgestudeerden
zmenil	veranderde
zmenil	gewijzigd
zmenil	veranderd
ton	ton
ton	tonnen
ton	ton
ton	ton
steve	steve
kláštora	klooster
skončilo	beëindigd
skončilo	eindigde
skončilo	geëindigd
sochár	beeldhouwer
postavili	gebouwde
postavili	gebouwd
rozsahu	schaal
rozsahu	schalen
rozsahu	bereik
sarthe	sarthe
staroveku	oudheid
krátke	kort
krátke	short
krátke	korte
krátke	kort
krátke	beknopt
krátke	korte
našli	gevonden
gól	doelstelling
gól	doel
gól	goal
gól	doelpunt
steny	prikbord
steny	wand
steny	muur
steny	muren
steny	wanden
fyziky	natuurkunde
fyziky	fysica
okamžite	onmiddellijk
okamžite	direct
okamžite	onmiddelijk
okamžite	instant
okamžite	onmiddellijk
okamžite	onmiddellijke
okamžite	onmiddellijk
okamžite	direct
okamžite	onmiddelijk
celkový	totaal
celkový	globaal
azur	azur
koní	paarden
koní	pk
ondrej	ondrej
redaktorov	redactie
redaktorov	redacteuren
každé	elk
každé	ieder
každé	elke
žiadny	geen
sin	zonde
sin	zonden
sin	sin
sin	zondigen
sochy	beeld
sochy	beeldhouwwerk
sochy	sculptuur
sochy	standbeelden
sochy	sculpturen
jaskyňa	grot
jaskyňa	grotten
podnik	verbintenis
podnik	enterprise
podnik	onderneming
oddelenie	scheiding
oddelenie	afscheiding
oddelenie	departement
oddelenie	afdeling
oddelenie	compartiment
technika	technicus
technika	techniek
technika	technologie
out	eruit
out	uit
out	out
egypta	egypte
literatúru	literatuur
spoločné	joint
spoločné	gezamenlijke
spoločné	gewricht
uefa	uefa
energiu	energie
biele	wit
biele	witte
typické	typische
typické	typisch
zvierat	dieren
zvierat	dier
galaxie	sterrenstelsels
galaxie	sterrenstelsel
galaxie	melkwegstelsel
galaxie	galaxy
galaxie	melkweg
akcie	action
akcie	optreden
akcie	aktie
akcie	actie
akcie	promoties
akcie	aandelen
akcie	acties
základy	basiskennis
základy	basis
základy	basisinformatie
základy	essentials
základy	fundamentals
základy	grondbeginselen
základy	honken
základy	bases
základy	basen
základy	grondslagen
základy	fundamenten
základy	stichtingen
základy	fundering
základy	funderingen
základy	grondslagen
erupcia	uitbarsting
motorom	engine
motorom	motor
nim	nim
bežne	routinematig
bežne	normaliter
bežne	gewoonlijk
bežne	normaal
politický	politiek
politický	politieke
zväčša	voornamelijk
zväčša	hoofdzakelijk
zväčša	meestal
zväčša	vooral
zväčša	grotendeels
významná	significant
christian	christelijke
christian	christen
christian	christelijk
christian	christian
christian	christenen
lokátor	locator
typov	typen
typov	soorten
typov	types
regiónu	regio
prechod	helling
prechod	verloop
prechod	gradiënt
prechod	overgang
prechod	migratie
prechod	migraties
prípad	geval
prípad	case
prípad	zaak
komisie	commissie
prosím	alstublieft
prosím	aub
prosím	alsjeblieft
priestory	ruimtes
priestory	spaties
priestory	ruimten
priestory	ruimte
priestory	spatie
veta	zin
veta	straf
veta	vonnis
veta	stelling
veta	zin
skutočnosť	feit
skutočnosť	werkelijkheid
skutočnosť	realiteit
paliva	brandstof
paliva	splijtstof
mládež	jeugd
mládež	jongeren
mimoriadne	uitzonderlijke
mimoriadne	buitengewoon
mimoriadne	uitzonderlijk
mimoriadne	buitengewone
mimoriadne	buitengewoon
mimoriadne	uitzonderlijk
mimoriadne	extreem
nasadený	ingezet
kyseliny	zuren
kyseliny	zure
kyseliny	zuur
kyseliny	acid
vydania	edities
vydania	uitgave
vydania	releases
tabuľka	tafel
tabuľka	tafeltje
tabuľka	tabel
operácia	operation
operácia	bewerking
operácia	operatie
operácia	exploitatie
operácia	chirurgie
operácia	opereren
operácia	operatie
ázii	azië
básne	gedichten
austrálii	australië
osobné	persoonlijke
osobné	persoonlijk
linka	line
linka	lijn
výbor	commissie
výbor	comité
opera	opera
použitím	gebruiken
štvrtý	vierde
štvrtý	fourth
konštrukcie	constructies
konštrukcie	structuren
stretnutí	meetings
stretnutí	ontmoetingen
stretnutí	vergaderingen
stretnutí	bijeenkomsten
nádrž	tank
vnútra	interieur
vnútra	binnenland
miestne	plaatselijk
miestne	lokaal
miestne	lokale
miestne	plaatselijk
miestne	lokaal
režimu	regime
bývalé	voormalig
bývalé	voormalige
arcibiskup	aartsbisschop
schmidt	schmidt
dôvod	reden
dôvod	rede
lee	lee
chemické	chemisch
dopravné	verkeer
dopravné	vervoer
dopravné	transport
raketa	raket
raketa	rocket
raketa	raket
značky	merken
značky	brands
značky	brand
značky	merk
značky	brandmerk
značky	marken
značky	merktekens
značky	borden
značky	tekenen
značky	bordjes
značky	tekens
značky	labels
značky	tags
allium	allium
sankt	sankt
viedlo	led
pokus	poging
pokus	geprobeerd
pokus	experiment
pokus	experimenteren
pokus	poging
objektu	voorwerp
objektu	object
jakub	jacob
jakub	jakob
jakub	james
jakub	jacobus
jakub	jakub
prehľad	overzicht
hall	hal
hall	zaal
hall	hall
zvuk	geluid
zvuk	audio
zvuk	geluid
mig	mig
royal	koninklijke
royal	royal
royal	koninklijk
spolok	coven
spolok	samenleving
spolok	genootschap
spolok	maatschappij
spolok	gilde
foto	foto
severné	noorden
severné	noord
hlasovania	stemmen
hlasovania	stemmingen
hlasovania	stemmen
hlasovania	stemming
parametra	parameter
živočíchy	dieren
côtes	côtes
tok	tok
tok	flow
band	band
samostatné	discrete
samostatné	discreet
samostatné	aparte
samostatné	gescheiden
samostatné	apart
stanicu	station
vozidlá	voertuigen
vozidlá	voertuig
právnik	advocaat
právnik	advocate
právnik	jurist
modely	modellen
združenie	consortium
združenie	vereniging
združenie	associatie
obchodné	commerciële
obchodné	commercieel
obchodné	bedrijf
obchodné	zakelijk
song	nummer
song	song
song	zang
song	lied
song	liedje
martine	martine
google	google
gard	gard
harry	harry
vyhlásené	afgekondigd
vyhlásené	verkondigde
vyhlásené	afgekondigd
vyhlásené	uitgeroepen
vyhlásené	verkondigd
softvér	programmatuur
softvér	software
ľubomír	ľubomír
filozofické	filosofische
filozofické	filosofisch
spôsobuje	veroorzaken
spôsobuje	veroorzaakt
spôsobuje	oorzaken
tábor	kamp
vyplýva	stengels
vyhlásená	verklaarde
vyhlásená	gedeclareerd
vyhlásená	verklaard
vyhlásená	opgegeven
vyhlásená	aangegeven
vyhlásená	verkondigde
vyhlásená	afgekondigd
vyhlásená	uitgeroepen
vyhlásená	verkondigd
mexiko	mexicaanse
mexiko	mexico
hot	warm
hot	heet
zbierky	verzamelobjecten
zbierky	verzamelingen
zbierky	collecties
oltár	altaar
krídlo	flank
krídlo	flanken
krídlo	vleugel
krídlo	wing
min	min
stone	steen
stone	natuursteen
stone	stone
stone	stenen
ponúka	aanbiedingen
ponúka	biedt
ponúka	bieden
ponúka	aanbieden
pamätník	herdenking
pamätník	memorial
pamätník	gedenkteken
technológie	technologieën
technológie	technologie
day	dag
day	dagje
žili	woonde
žili	leefde
žili	leefden
tradície	tradities
tradície	traditie
tradície	tradities
krista	krista
krista	christus
bridge	brug
bridge	bridge
vytvorený	aangemaakt
vytvorený	gecreëerd
vytvorený	gemaakt
vytvorený	geschapen
prospech	benet
strávil	besteed
strávil	bestede
strávil	uitgegeven
kyselina	zure
kyselina	zuur
kyselina	acid
objem	volume
kanál	kanaal
náklady	kosten
náklady	kostprijs
náklady	cost
náklady	kosten
katarína	catherine
katarína	catharina
katarína	katarina
paláca	paleis
buniek	cellen
sekúnd	seconden
kontrolu	controleren
barcelona	barça
budapešť	boedapest
deux	deux
grécke	griekse
grécke	grieks
grécke	griek
minerály	mineralen
minerály	delfstoffen
arthur	arthur
jeseň	herfst
jeseň	najaar
jeseň	herfst
jeseň	fall
jeseň	vallen
údolí	valleien
údolí	dalen
reakcie	reacties
reakcie	reacties
reakcie	reactie
knihu	boek
vytvorené	aangemaakt
vytvorené	gecreëerd
vytvorené	gemaakt
vytvorené	geschapen
umiestnený	gelokaliseerd
umiestnený	gestationeerd
umiestnený	gelegerd
pravidiel	voorschriften
pravidiel	rules
pravidiel	regels
častice	deeltjes
častice	deeltjes
častice	partikels
častice	deeltje
častice	deeltjes
dali	dali
dali	gaf
mestský	urban
mestský	stedelijk
mestský	stedelijke
rozhodnutie	besluit
rozhodnutie	beslissing
scott	scott
bardejov	bardejov
corse	corse
západná	west
západná	westen
západná	westelijk
západná	western
západná	westelijk
osobne	persoonlijk
obranca	verdediger
základný	fundamentele
základný	basic
višnjan	višnjan
back	terug
back	rug
back	back
olomouc	olomouc
zvíťazil	veroverd
zvíťazil	overwonnen
zvíťazil	gewonnen
zvíťazil	won
bývalá	voormalig
bývalá	voormalige
kedysi	eens
lès	lès
urobil	deed
urobil	gedaan
urobil	done
urobil	klaar
juhovýchodnej	zuidoosten
juhovýchodnej	zuidoost
robí	doet
robí	maakt
cyklus	cyclus
cyklus	kringloop
inline	inline
prenos	transmissie
prenos	overplaatsing
prenos	transfer
prenos	overdracht
prenos	overdragen
zložky	ingrediënten
červené	roden
červené	rooien
červené	rode
červené	rood
divadelné	theatrale
divadelné	theatraal
silné	machtig
silné	krachtig
silné	krachtige
silné	sterk
silné	sterke
silné	sterken
divízia	divisie
divízia	afdeling
divízia	deling
divízia	division
valign	valign
materiálov	materialen
materiálov	materiaal
boris	boris
matky	moeders
matky	moeders
dohody	deals
dohody	akkoorden
dohody	overeenkomsten
domáce	thuis
domáce	home
domáce	huis
domáce	startpagina
domáce	binnenlands
domáce	binnenland
domáce	huiselijk
domáce	huishoudelijk
domáce	zelfgemaakte
domáce	zelfgemaakt
otvorené	open
otvorené	openen
otvorené	geopend
franz	franz
umelecké	artistieke
umelecké	artistiek
river	rivier
river	river
záznam	opnemen
záznam	opname
záznam	record
róbert	robert
róbert	róbert
rodné	maiden
témy	onderwerpen
témy	onderdanen
témy	onderwerpen
témy	vakken
prúd	beek
prúd	stroom
prúd	stream
berlín	berlijn
dej	plot
dej	perceel
dej	complot
dej	dej
chodník	pad
chodník	trottoir
chodník	stoep
chodník	trottoir
chodník	stoep
chodník	trail
chodník	spoor
chodník	loopbrug
bývalí	voormalig
bývalí	voormalige
jacques	jacques
japonska	japan
glóbus	aardbol
glóbus	globe
pásma	bands
prúdu	mainstream
vancouver	vancouver
bob	bob
rozsiahle	uitgebreid
rozsiahle	uitgebreide
písať	schrijven
písať	schrijf
písať	typen
písať	schrijven
will	will
will	zal
will	zullen
podpora	ondersteuning
podpora	steun
podpora	support
podpora	ondersteunen
blues	blues
hraníc	grenst
hraníc	grenzen
hraníc	grens
našiel	gevonden
populácie	bevolking
populácie	populatie
populácie	populaties
populácie	bevolkingen
znakov	personages
znakov	tekens
znakov	karakters
scenár	scenario
scenár	scenario
scenár	scenario
scenár	script
adresa	adres
útoky	aanslagen
útoky	aanvallen
prostriedky	hulpbronnen
prostriedky	middelen
prostriedky	informatiebronnen
prostriedky	bronnen
prostriedky	betekend
prostriedky	betekent
can	kan
can	kunt
can	kunnen
nedostatok	deficiëntie
nedostatok	tekortkoming
nedostatok	gebrek
nedostatok	tekort
nedostatok	tekorten
nedostatok	schaarste
nedostatok	ontbreken
nedostatok	gemis
nedostatok	gebrek
nedostatok	tekortkoming
nedostatok	schaarste
nedostatok	tekort
drôme	drôme
stredné	middelste
stredné	middle
stredné	midden
stredné	medium
stredné	middellange
stredné	middelgrote
stredné	middelgroot
stredné	matige
stredné	matig
stredné	gematigde
stredné	gematigd
stredné	gemiddelde
stredné	gemeen
stredné	mean
brazília	brazilië
kozmické	kosmische
kozmické	kosmisch
príklady	voorbeelden
medaily	medailles
vedenia	leiderschap
vedenia	leiden
vedenia	lood
vedenia	loden
vedenia	lead
ccd	ccd
konštrukcia	bouw
konštrukcia	constructie
konštrukcia	bouwnijverheid
konštrukcia	opbouw
konštrukcia	bouwen
konštrukcia	ontwerp
konštrukcia	design
konštrukcia	vormgeving
konštrukcia	ontwerpen
konštrukcia	structuur
modul	module
modul	plugin
lokalita	site
lokalita	lokatie
lokalita	locatie
lokalita	ligging
požiadavky	aanvragen
požiadavky	verzoeken
požiadavky	eisen
požiadavky	vereisten
požiadavky	eisen
povedať	say
povedať	zeg
povedať	zeggen
povedať	vertel
povedať	tell
road	weg
voľný	free
voľný	vrij
voľný	gratis
ille	ille
vilaine	vilaine
interwiki	interwiki
rúk	handjes
rúk	handen
rúk	hands
zmien	veranderingen
zmien	wijzigingen
ľudských	menselijk
ľudských	menselijke
ľudských	mens
konala	handelde
konala	gehandeld
alžbeta	elizabeth
alžbeta	elisabeth
alžbeta	elisabeth
textov	teksten
textov	teksten
krvi	bloed
krvi	blood
praxi	praktijk
praxi	oefenen
praxi	beoefenen
praxi	oefening
orgánov	organen
letectva	luchtvaart
áno	yep
áno	jep
áno	ja
áno	ja
katolíckej	katholieke
katolíckej	katholiek
ekonóm	econoom
žiadosť	aanvraag
žiadosť	toepassing
žiadosť	applicatie
žiadosť	aanvraag
žiadosť	aanvragen
žiadosť	verzoek
žiadosť	verzoeken
hlasovanie	stemmen
hlasovanie	stemming
hlasovanie	stem
hlasovanie	stemmen
hlasovanie	stemming
sestra	zus
sestra	zusje
sestra	zuster
sestra	verpleegkundige
sestra	verpleegster
sestra	zuster
sestra	verpleger
berlíne	berlijn
trest	penalty
trest	straf
trest	sanctie
trest	bestraffing
trest	straf
trest	straffen
front	front
front	voorkant
front	voorzijde
front	wachtrij
hradec	hradec
allier	allier
kultúrna	cultureel
kultúrna	culturele
podporuje	ondersteunt
podporuje	steunt
podporuje	bevordert
podporuje	promoot
andré	andre
andré	andré
gróf	telling
gróf	graaf
gróf	tellen
gróf	tel
vodný	water
trvá	runs
trvá	loopt
trvá	duurt
predstavujú	vertegenwoordigen
predstavujú	poseren
predstavujú	pose
predstavujú	poseren
manžel	echtgenoot
walter	wouter
walter	walter
end	einde
end	beëindigen
end	eind
plne	volledig
letov	vlucht
letov	vluchten
írska	ierse
írska	ieren
írska	iers
írska	ierland
vodná	water
vodná	waterkracht
vodná	hydro
alfa	alpha
alfa	alfa
alfa	alfa
atlét	sporter
atlét	atlete
atlét	atleet
atlét	jock
gemini	tweeling
gemini	gemini
myšlienky	ideeën
myšlienky	ideeen
myšlienky	ideetjes
myšlienky	gedachten
myšlienky	gedachtes
doc	doc
doc	dok
rue	rue
použitá	gebruikt
použitá	gebruikte
matej	matej
matej	matthias
zaznamenal	opgemerkt
zaznamenal	genoteerd
hérault	hérault
voľne	wild
voľne	wilde
loh	loh
prievidza	prievidza
národy	naties
národy	volkeren
olej	olieverf
olej	aardolie
olej	olie
ríši	keizerrijk
ríši	rijk
ríši	imperium
ríši	empire
loiret	loiret
vozidla	voertuig
vie	weet
vie	vie
floyd	floyd
vojvoda	duke
vojvoda	hertog
texas	texaanse
texas	texas
všetkým	iedereen
historicky	historisch
historicky	historische
beh	rennen
beh	hardlopen
beh	running
vozidlo	voertuig
ardèche	ardèche
generácia	opwekking
generácia	generation
generácia	generatie
tretie	derde
tretie	third
marcel	marcel
zmysel	betekenis
zmysel	zintuig
východné	oosten
východné	oost
východné	oostelijk
východné	oostelijke
ukrajina	oekraïne
prítomnosť	aanwezig
prítomnosť	heden
prítomnosť	presenteren
prítomnosť	presenteer
prítomnosť	aanwezigheid
landes	landes
východná	oosten
východná	oost
východná	oostelijk
východná	oostelijke
pán	meneer
pán	mister
prehry	verliezen
prehry	verliezen
prehry	verlies
green	groen
green	groene
misia	missie
misia	mission
námestia	pleinen
námestia	vierkanten
net	net
net	netto
aké	wat
fifa	fifa
kapacita	capaciteit
asistent	assistente
asistent	assistent
nemecky	duits
nemecky	duitse
jaskyne	grotten
jaskyne	grot
indie	indie
indie	india
kostoly	kerken
michalovce	michalovce
okruh	straal
okruh	radius
okruh	circuit
umiestnená	gelokaliseerd
umiestnená	gepositioneerd
umiestnená	geplaatst
egypte	egypte
správanie	gedrag
správanie	gedragingen
správanie	gedrag
ústave	grondwet
ústave	constitutie
antonín	antonín
volejbal	volleybal
stadion	stadion
bojové	martial
bojové	bestrijden
bojové	combat
odmietol	afgewezen
odmietol	geweigerd
odmietol	weigerde
odmietol	geweigerd
odmietol	weigerden
väčšia	groter
väčšia	groter
väčšia	grotere
väčšia	groter
vnútorné	intern
vnútorné	inwendig
vnútorné	binnen
vnútorné	indoor
vnútorné	overdekte
vnútorné	overdekt
vnútorné	binnenshuis
