din	จาก
faimos	ดัง
nuntă	แต่งงาน
nuntă	แต่ง
bat	ค้างคาว
apr	apr
mintea	มายด์
mintea	จิต
mintea	ใจ
mintea	mind
mintea	รังเกียจ
americanii	อเมริกัน
documentul	เอกสาร
baba	baba
baba	บา
brusc	ทันใด
brusc	กะทันหัน
japonezi	ญี่ปุ่น
paraguay	ปารากวัย
izolat	ฉนวน
izolat	แยก
precizează	ระบุ
evaluare	คะแนน
evaluare	ประเมิน
divizat	หาร
divizat	แยก
divizat	แบ่ง
taxe	ภาษี
inamic	ข้าศึก
inamic	ศัตรู
vehicul	พาหนะ
arma	อาวุธ
arma	ปืน
servi	เสิร์ฟ
servi	เสริฟ
presupus	สันนิษฐาน
nagy	nagy
musulmane	มุสลิม
modificată	แก้ไข
rasa	พันธุ์
rasa	แข่ง
restaurarea	ฟื้นฟู
restaurarea	ซ่อมแซม
cafenea	คาเฟ่
permanente	ถาวร
asociație	สมาคม
index	ดัชนี
obișnuită	สามัญ
obișnuită	ธรรมดา
moral	คุณธรรม
asigurări	ประกัน
portughez	โปรตุเกส
funcționar	เสมียน
locație	ตำแหน่งที่ตั้ง
locație	ตำแหน่ง
cândva	บ้าง
persan	เปอร์เซีย
vinde	ขาย
atlantique	atlantique
arhitecturale	สถาปัตยกรรม
logic	ตรรก
logic	ตรรก
logic	ตรรกศาสตร์
logic	เหตุผล
precizie	แม่นยำ
măsoară	วัด
măsoară	สัดส่วน
dom	โดม
dom	ดอม
dom	dom
fame	เกียรติยศ
express	express
amt	amt
cost	ต้นทุน
modifică	แก้ไข
întoarcere	กลับ
peșteră	ถ้ำ
senat	วุฒิสภา
gay	เกย์
gay	เกย์
gay	gay
creta	ชอล์ค
creta	ชอล์ก
egiptean	อียิปต์
variabile	ตัวแปร
variabile	ตัวแปร
metale	โลหะ
metale	เหล็ก
metale	โลหะ
pană	ขน
bush	bush
bush	บุช
standardele	มาตรฐาน
daneză	เดนมาร์ก
cambodgia	กัมพูชา
cambodgia	กัมพูชา
lent	ชะลอ
lent	ช้า
lent	ช้าๆ
academice	วิชาการ
ice	ไอซ์
ice	ice
kate	เคท
kate	เคต
kate	kate
sinod	synod
bănci	ธนาคาร
bănci	แบงค์
structurile	โครงสร้าง
silezia	silesia
uriaș	ยักษ์
tabere	ค่าย
alma	อัลม่า
atribuie	กำหนด
formulă	นมผง
formulă	สูตร
kentucky	kentucky
mărfuri	สินค้า
mărfuri	สินค้า
mărfuri	commodities
dublin	ดับลิน
festivaluri	เทศกาล
ball	ลูกบอล
ball	บอล
rusesc	รัสเซีย
concepte	แนวคิด
concepte	concepts
fani	แฟนๆ
postum	posthumously
morminte	สุสาน
potențialul	ศักยภาพ
flash	flash
flash	แฟลช
duminica	อาทิตย์
srl	ltd
materia	สำคัญ
elementare	ประถม
elementare	มูลฐาน
update	อัพเดต
update	อัปเดต
execută	ประหาร
bull	กระทิง
ntupdate	ntupdate
îngropat	ฝัง
november	พฤศจิกายน
locații	ตำแหน่งที่ตั้ง
biblie	ไบเบิ้ล
biblie	ไบเบิล
fabricat	ผลิต
durere	ปวด
întâlniri	ประชุม
recomandat	แนะนำ
lucrând	ทำงาน
taiwan	ไต้หวัน
culex	culex
semifinale	รอง
dex	dex
semnată	เซ็น
stelele	ดวงดาว
stelele	ดารา
stelele	ดาว
sovieticii	โซเวียต
praf	ฝุ่น
praf	แป้ง
praf	ผง
zeus	ซุส
zeus	ซุซุ
animat	toon
animat	การ์ตูน
semnal	สัญญาณ
ceas	นาฬิกา
ceas	ชม
ceas	ดู
ceas	นาฬิกา
democrație	ประชาธิปไตย
alfa	อัลฟา
alfa	แอลฟ่า
alfa	อัลฟ่า
alfa	แอลฟา
expune	เปิดโปง
partener	คู่หู
inventator	ประดิษฐ์
lovituri	เตะ
lovituri	พัด
rgb	rgb
sporturi	สปอร์ต
sporturi	กีฬา
informatii	ข้อมูล
informatii	ข้อมูล
observație	หมายเหตุ
găsiți	หา
găsiți	ค้นหา
dur	ขรุขระ
dur	ลำบาก
dur	หยาบ
dur	โหด
tăiat	กรีด
tăiat	คัท
tăiat	ตัด
etajul	พื้น
chapelle	chapelle
chapelle	chappelle
strategie	ยุทธศาสตร์
strategie	กลยุทธ์
strategie	ยุทธวิธี
experiment	ทดลอง
sportul	สปอร์ต
sportul	sport
sportul	กีฬา
leul	สิงโต
leul	ราชสีห์
personalul	บุคลากร
personalul	พนักงาน
preveni	ป้องกัน
prize	เบ้าตา
won	วอน
won	ชนะ
reci	หนาว
reci	เย็น
reci	เย็นๆ
fabricate	ผลิต
vasili	vasily
spanioli	สเปน
petit	petit
ploaie	เรน
ploaie	ฝน
islamului	อิสลาม
artificial	เทียม
artificial	ประดิษฐ์
solară	สุริยะ
solară	สุ
reprezentative	ตัวแทน
fetele	สาว
fetele	สาวๆ
strategia	ยุทธศาสตร์
strategia	กลยุทธ์
strategia	ยุทธวิธี
fotografia	รูป
fotografia	ภาพถ่าย
fotografia	รูปภาพ
fotografia	ภาพถ่าย
aia	นั้น
aia	ที่
aia	ว่า
aia	นั่น
datoria	duty
datoria	หน้าที่
scrisoarea	จดหมาย
eroul	วีรบุรุษ
eroul	ฮีโร่
rupt	แตก
rupt	แตกหัก
rupt	พัง
rupt	ชำรุด
rupt	สลาย
rupt	หัก
rupt	ฉีก
rupt	กระชาก
panama	ปานามา
afc	afc
greaca	กรีก
nancy	nancy
aripa	ปีก
aripa	วิง
cauzele	สาเหตุ
veniturile	รายรับ
atomic	อะตอม
atomic	ปรมาณู
districtele	เขต
miercurea	พุธ
miercurea	พุธ
scenele	ฉาก
aurelian	aurelian
ralph	ราล์ฟ
hunter	hunter
demo	สาธิต
standarde	มาตรฐาน
minimă	minimal
minimă	น้อย
simț	sense
dotat	พรสวรรค์
predare	สอน
sănătatea	อนามัย
sănătatea	health
sănătatea	สุขภาพ
transfermarkt	transfermarkt
pătrat	ตาราง
grație	พระคุณ
avere	วาสนา
avere	ลาภ
avere	ทรัพย์สิน
avere	ร่ำรวย
avere	ทรัพย์
fin	fin
birou	สำนักงาน
birou	ออฟฟิศ
secretul	secret
secretul	ลับ
secretul	ลับๆ
frumusețea	งาม
musulmană	มุสลิม
rob	ปล้น
mehmed	mehmed
concret	คอนกรีต
frumusețe	งาม
laboratorul	แล็ป
laboratorul	แล็ป
laboratorul	แล็บ
laboratorul	แลป
mâini	มือ
batalionul	กองพัน
decorative	ตกแต่ง
șansă	กาศ
șansă	โอกาส
autostrada	มอเตอร์เวย์
autostrada	ทางด่วน
autostrada	ทางหลวง
autostrada	ไฮเวย์
fabricație	ผลิต
moștenire	มรดก
moștenire	มรดก
mode	โหมด
split	แยก
split	แบ่ง
cascada	น้ำตก
legendele	ตำนาน
măsurile	มาตรการ
germana	เยอรมัน
intenționat	จงใจ
virusul	ไวรัส
tribul	เผ่า
petrolul	น้ำมัน
unghiul	มุม
egipteană	อียิปต์
msg	msg
patria	มาตุภูมิ
capitole	บท
hessa	hessen
transferată	โอน
musulman	มุสลิม
omagiu	ส่วย
omagiu	บรรณาการ
omagiu	คารวะ
runda	กลม
runda	กลมๆ
runda	รอบ
negativă	ติดลบ
negativă	ลบ
manuale	คู่มือ
orientales	orientales
otomani	ottomans
voluntar	อาสา
tramvai	กระเช้า
tramvai	ราง
ceh	เช็ก
stâncă	rock
stâncă	ร็อค
stâncă	โยก
stâncă	หิน
sfert	ไตรมาส
violente	รุนแรง
colț	มุม
aducând	การนำ
eșec	ขัดข้อง
cannes	กานต์
trib	เผ่า
anatomie	กายวิภาค
anatomie	กายวิภาคศาสตร์
currentclub	currentclub
confirmă	ยืนยัน
yeung	yeung
eficientă	ประสิทธิ์
eficientă	ประสิทธิผล
proiectare	ดีไซน์
proiectare	ออกแบบ
proiectare	ออกแบบ
oferta	เสนอ
israeliene	อิสราเอล
furtună	พายุ
vatican	วาติกัน
ken	ken
ken	เคน
remarcabil	ค้าง
biologice	ชีวภาพ
regulate	ปรกติ
regulate	ปกติ
ciudat	แปลกๆ
ciudat	แปลก
ciudat	แปลกๆ
ciudat	แปลก
ciudat	แปลก
îndreaptă	ยืด
națiune	ชาติ
națiune	เนชั่น
națiune	nation
mal	มอล
mal	มาล
adăpost	ที่พัก
status	สถานะ
status	สถานภาพ
tower	หอคอย
tower	ทาวเวอร์
tower	หอ
feb	กุมภาพันธ์
artista	ศิลปิน
artista	จิตรกร
titan	titan
mărci	ยี่ห้อ
mărci	แบรนด์
mărci	เครื่องหมาย
ozn	ufo
facultate	มหาวิทยาลัย
facultate	วิทยาลัย
facultate	มหาวิทยาลัย
facultate	คณาจารย์
facultate	คณะ
rome	โรม
rădăcini	รากฐาน
rădăcini	ราก
săraci	คนจน
săraci	ยากจน
mâine	พรุ่ง
regulamentul	ระเบียบ
vina	ตำหนิ
randy	randy
versiunile	เวอร์ชัน
versiunile	เวอร์ชั่น
far	ประภาคาร
seven	seven
seven	เจ็ด
dorită	ต้องการ
pasărea	นก
pasărea	เบิร์ด
tei	ปูน
tei	มะนาว
văduva	แม่หม้าย
văduva	หม้าย
casetă	เทป
musical	มิวสิค
fericit	สุขใจ
fericit	ดีใจ
fericit	แฮปปี้
patriei	มาตุภูมิ
poze	ภาพถ่าย
poze	รูปภาพ
poze	รูป
poze	รูป
poze	แม่ค้า
procent	เปอร์เซนต์
procent	เปอร์เซ็นต์
procent	เปอร์เซ็นต์
constanta	คงที่
sodiu	โซเดียม
prenume	สกุล
prenume	นามสกุล
prinde	จับ
accepta	ยอมรับ
valdemar	valdemar
lut	เคลย์
lut	ดิน
istria	istria
răspândire	แพร่
răspândire	กระจาย
liberty	เสรีภาพ
liberty	liberty
cetățenia	สัญชาติ
cetățenia	พลเมือง
nice	สวย
atașat	แนบ
spadă	ดาบ
ciuperci	เห็ด
ciuperci	เห็ด
performanțe	ประสิทธิภาพ
pakistan	ปากีสถาน
profesoară	คุณครู
profesoară	อาจารย์
profesoară	ครู
éditions	éditions
solide	ทึบ
solide	ของแข็ง
solide	มั่นคง
solide	solid
solide	แข็ง
artificială	เทียม
artificială	ประดิษฐ์
banks	ธนาคาร
banks	แบงค์
aluminiu	อะลูมิเนียม
generali	ขุนพล
adige	adige
generic	ทั่วไป
flacăra	ไฟ
grupări	กลุ่ม
dinți	ฟัน
nod	เงื่อน
nod	ปม
geniu	อัจฉริยะ
brand	ยี่ห้อ
brand	แบรนด์
colțul	มุม
cuplu	คู่
cuplu	คู่รัก
concursuri	แข่งขัน
condiție	เงื่อนไข
condiție	สภาพ
pedeapsă	ลงโทษ
grey	เทา
cartiere	ย่าน
cartiere	เขต
stand	ยืน
stand	stand
stand	ทน
șanse	กาศ
șanse	โอกาส
ward	ward
ward	วอร์ด
organisme	ร่างกาย
consul	กงสุล
iarbă	หญ้า
iarbă	วัชพืช
iarbă	กัญชา
inițiativă	ริเริ่ม
inițiativă	initiative
saga	saga
reformă	ปฏิรูป
arestarea	จับกุม
hart	ฮาร์ท
hart	ฮาร์ต
vânzarea	จำหน่าย
vânzarea	ขาย
bella	bella
chitarist	กีตาร์
sociologie	สังคมวิทยา
variabilă	ตัวแปร
antrenat	ฝึก
grecesc	กรีก
sabia	ดาบ
proiectarea	ดีไซน์
proiectarea	ออกแบบ
costurile	ต้นทุน
semnate	เซ็น
văi	หุบเขา
atingând	แตะ
geometrie	เรขาคณิต
notele	เกรด
calde	อบอุ่น
calde	อุ่น
clienți	ลูกค้า
aplica	สมัคร
calul	ม้า
unghi	มุม
piacenza	piacenza
madagascar	มาดากัสการ์
relativă	สัมพันธ์
relativă	ญาติ
examenul	สอบ
examenul	ข้อสอบ
operație	ศัลยกรรม
operație	ผ่าตัด
voivodina	vojvodina
copaci	ต้นไม้
urs	แบก
urs	หมี
plantele	พืช
rick	ริค
rick	ริก
cafea	กาแฟ
profesional	professional
profesional	วิชาชีพ
fermă	farm
fermă	ไร่
fermă	ฟาร์ม
urmate	ตาม
ivanovici	ivanovich
dosarul	โฟลเดอร์
click	คลิก
rama	กรอบ
