the	на
leon	леон
rachel	рейчъл
footage	кадри
strings	струните
strings	струни
header	header
hood	качулка
hood	худ
inspector	инспекторе
inspector	инспектор
warnings	предупрежденията
warnings	предупреждения
relatives	роднини
relatives	роднините
plains	равнините
plains	равнини
wheels	колела
wheels	колелата
criterion	критерий
ace	ейс
ace	ас
ace	асе
ace	асо
arrangements	договорености
arrangements	споразумения
arrangements	уговорки
penn	пен
joke	шега
joke	лаф
joke	виц
sailed	отплава
religions	религии
grants	субсидии
andrews	андрюс
moderate	умерено
moderate	умерен
moderate	умерена
stolen	откраднат
stolen	открадната
stolen	крадени
stolen	откраднати
stolen	откраднато
pin	пин
carol	каръл
carol	керъл
carol	карол
owns	притежава
prototype	прототип
copied	копира
canterbury	кентърбъри
midnight	полунощ
duchy	пловдивско
bailey	бейли
arbitrators	арбитри
performers	изпълнителите
performers	изпълнители
handled	обработени
exploration	изследване
diversity	разнообразие
diversity	многообразие
sixteen	sixteen
sixteen	шестнадесет
sixteen	шестнайсет
findings	находки
findings	открития
findings	констатации
repeat	повторение
brussels	брюксел
imdb	imdb
planets	планетите
planets	планети
theatrical	театрално
theatrical	театрален
theatrical	театрални
theatrical	театрална
reconnaissance	разузнаване
shots	изстрели
complaint	жалби
complaint	оплакване
complaint	жалба
batman	батман
espn	espn
absent	отсъствие
girlfriend	гадже
girlfriend	приятелката
girlfriend	приятелка
resignation	оставката
resignation	оставка
fossil	изкопаеми
tang	танг
tang	тан
inches	сантиметри
inches	инча
inches	см
proven	доказан
proven	доказана
proven	доказано
proven	доказани
franco	франко
dying	умиране
dying	умира
tribal	племенен
tribal	племенния
