から	din
注目	atenție
市川	ichikawa
国王	regele
国王	king
国王	rege
分布	distributie
分布	distribuţia
分布	distribuția
分布	distribuire
分布	distribuție
太田	ota
太田	ōta
パス	cărare
パス	cale
パス	calea
パス	cărări
パス	căi
パス	trece
パス	pass
パス	pasa
パス	pasă
ミュージシャン	muzician
ミュージシャン	muzicieni
ミュージシャン	muzicienii
リーダー	cititori
リーダー	cititorii
リーダー	lider
リーダー	conducător
リーダー	leader
リーダー	liderul
リーダー	cititorul
リーダー	cititor
与える	dați
与える	dă
ファイナル	finală
ファイナル	final
ファイナル	finala
ファイナル	finala
コモ	como
ポルトガル	portugalia
高度	altitudinea
高度	altitudine
テニス	tenisul
テニス	tenis
ゆき	yuki
次郎	jiro
結合	bond
知識	cunoștințe
知識	cunostinte
ライセンス	licențe
ライセンス	licență
ライセンス	licența
ライセンス	licență
ライセンス	licența
ライセンス	licenta
メール	mail
メール	posta
メール	poștă
メール	email
メール	emailuri
赤い	rosu
赤い	roşu
赤い	red
赤い	roșu
クリア	clar
クリア	limpede
実績	realizari
実績	realizările
実績	realizări
実績	realizari
実績	realizări
実績	realizare
アリ	furnică
アリ	furnica
アリ	ari
アリ	furnicile
アリ	furnici
アリ	ali
バスケットボール	basket
バスケットボール	baschet
繰り返し	repetat
繰り返し	repetată
繰り返し	repetate
繰り返し	repet
繰り返し	repeta
繰り返し	repetă
繰り返し	repetarea
繰り返し	repetarea
繰り返し	repetare
新規	nou
新規	noua
新規	noi
新規	nouă
閲覧	navigarea
閲覧	navigare
土曜日	sâmbătă
土曜日	sâmbăta
土曜日	sambata
土曜日	sâmbata
土曜日	sâmbăta
端末	terminal
端末	terminalul
端末	terminale
端末	terminale
端末	terminalele
トヨタ	toyota
ヤン	jan
事情	împrejurări
事情	circumstanțele
事情	circumstanțe
都道府県	prefecturi
都道府県	prefectură
都道府県	prefectura
都道府県	stare
都道府県	stat
都道府県	state
都道府県	statul
隊長	căpitan
悪魔	devil
悪魔	diavolul
悪魔	diavol
悪魔	drac
悪魔	demonul
悪魔	demon
規制	regulament
規制	regulamentul
規制	reglementare
規制	reglementarea
規制	reglată
規制	reglementate
規制	reglementat
規制	reglementată
オペラ	opera
オペラ	operă
オペラ	opere
カイ	kai
みんな	baieti
みんな	băieți
ウィー	mititel
ウィー	wee
ディレクター	director
ディレクター	regizor
判決	judecată
判決	judecata
判決	hotărârea
判決	hotărâre
駐車	parcare
駐車	parcarea
女王	regină
女王	damă
女王	regina
女王	queen
木曜	joi
木曜	joia
修了	completarea
修了	finalizarea
修了	finalizare
修了	completare
合成	sintetice
合成	sintetic
合成	sintetică
合成	compoziția
合成	compoziţia
合成	compoziție
合成	sinteză
合成	sinteza
ミン	min
ローズ	trandafir
ローズ	rose
島根	shimane
数字	numerele
数字	numere
提示	prezentat
提示	prezentată
提示	prezentate
上海	shanghai
侵攻	invazia
侵攻	invazie
侵攻	invazii
国旗	drapel
国旗	drapelul
国旗	steagul
国旗	pavilion
国旗	steag
国旗	steaguri
国旗	steagurile
人類	omenirea
人類	umanitate
人類	omenire
人類	umanitatea
人類	omenirea
人類	omenirii
人類	omenire
現象	fenomen
現象	fenomenele
現象	fenomene
現象	fenomenul
現象	fenomen
二つ	doua
二つ	doi
二つ	două
証明	dovedeste
証明	dovezi
証明	dovadă
証明	dovada
祭り	festival
祭り	festivalul
祭り	festivalului
祭り	festivaluri
応援	aplauze
ジェームズ	james
ジェームズ	iacov
ジェームズ	iacob
ゴールド	auriu
ゴールド	aur
ゴールド	gold
ゴールド	aurul
社員	salariat
社員	angajatul
社員	angajat
社員	angajată
社員	angajații
社員	angajați
社員	angajati
村上	murakami
エア	aer
エア	aerul
エア	air
原子力	nuclear
原子力	nucleare
原子力	nucleara
原子力	nucleară
アイルランド	irlanda
アイルランド	irlandei
ボタン	butoanele
ボタン	butoane
ボタン	nasturi
ボタン	nasture
ボタン	buton
ボタン	button
ボタン	butonul
プロフィール	profil
プロフィール	profilul
プロフィール	profile
プロフィール	profiluri
プロフィール	profilurile
仏教	budismul
仏教	budist
ストリート	street
ストリート	strada
ストリート	stradă
ストリート	străzile
ストリート	străzi
ストリート	strazi
強制	constrângere
強制	obligatoriu
強制	obligatorie
強制	obligatorii
ロス	ross
ボン	bonn
サウンド	sunet
サウンド	sound
サウンド	sunetul
サウンド	sunetele
サウンド	sunete
ベトナム	vietnam
ベトナム	vietnamul
世帯	gospodării
世帯	gospodăriile
世帯	gospodăriilor
世帯	gospodărie
衝突	coliziunea
衝突	ciocnire
衝突	coliziune
生成	generează
生成	genera
ローカル	local
ローカル	locale
ローカル	localnic
ローカル	local
ローカル	locală
境界	limite
境界	limitele
境界	hotar
続ける	continuați
続ける	continuă
続ける	continua
蒸気	vapori
蒸気	aburi
蒸気	abur
蒸気	vapori
インチ	centimetru
インチ	inchi
インチ	inci
インチ	centimetri
体験	experiență
体験	experiența
体験	experienta
区別	distincție
区別	distincția
アメリカン	american
アメリカン	americană
アメリカン	americancă
ブレーキ	frânare
ブレーキ	frâna
ブレーキ	frână
ブレーキ	frâne
ブレーキ	frânele
兵士	soldat
兵士	soldaţi
兵士	soldați
兵士	soldaţii
兵士	soldati
スタン	stan
解放	eliberare
解放	eliberarea
石油	petrol
石油	ulei
石油	petrolul
バレーボール	volei
リード	trestie
リード	reed
リード	plumbul
リード	plumb
青木	aoki
ゴルフ	golf
ゴルフ	golful
坂本	sakamoto
シート	foaie
シート	foi
ミッション	misiunea
ミッション	misiune
ミッション	misiuni
ミッション	misiunile
組み合わせ	combinații
組み合わせ	combina
組み合わせ	combin
組み合わせ	combină
組み合わせ	combine
組み合わせ	combinatie
組み合わせ	combinația
組み合わせ	combinație
準決勝	semifinale
人形	papusi
人形	papusa
人形	păpușă
ミュージカル	muzicaluri
ミュージカル	muzical
ミュージカル	musical
大野	ohno
スリー	trei
スリー	three
現場	scena
現場	scenă
エジプト	egipt
エジプト	egiptul
プレミアム	premium
プレミアム	primă
近畿	kinki
趣味	hobby
趣味	pasiuni
将来	viitorul
将来	viitoare
将来	viitor
授業	lectii
授業	lecții
授業	lecție
授業	lectie
料金	tarif
料金	taxa
料金	taxă
料金	onorariu
料金	comision
身体	body
身体	organism
身体	corp
身体	corpul
身体	trup
作者	autori
作者	autorilor
作者	autorii
作者	autor
作者	autorul
推薦	recomandare
推薦	recomandări
推薦	recomandarea
類似	analog
スカ	ska
地理	geografie
地理	geografia
ダブルス	dublează
ダブルス	duble
百万	milioane
百万	milion
表面	suprafata
表面	suprafaţa
表面	suprafaţă
表面	suprafața
表面	suprafață
訪問	vizitând
訪問	vizită
訪問	vizitati
訪問	vizită
訪問	vizita
訪問	vizitează
訪問	vizitele
訪問	vizite
合格	trecând
合格	trecerea
合格	trecere
フランス語	franceză
フランス語	franceza
フランス語	francezi
フランス語	francez
レット	lasă
パイロット	piloti
パイロット	pilot
トルコ	turcia
トルコ	curcan
マス	păstrăv
ウクライナ	ucraina
ディスク	discul
ディスク	disc
ディスク	discheta
ディスク	discul
ディスク	disc
続き	continuarea
続き	continuare
続き	continuat
国勢調査	recensământului
国勢調査	recensământul
国勢調査	recensământ
次元	dimensiune
次元	dimensiunea
シカゴ	chicago
パーソナリティ	personalitate
パーソナリティ	personalitatea
国籍	cetățenie
国籍	cetățenia
称号	titluri
称号	titlurile
称号	titlul
称号	titlu
敗北	înfrângere
敗北	înfrângerea
セン	sen
規則	regulile
規則	reguli
規則	norme
クラシック	clasică
クラシック	clasic
クラシック	clasica
クラシック	clasică
クラシック	clasic
クラシック	clasica
クラシック	classic
車線	lane
車線	benzi
機会	oportunitatea
機会	ocazie
機会	oportunitate
機会	oportunități
大隊	batalion
大隊	batalionul
キャスター	caster
キャスター	ricin
キャスター	castor
新幹線	shinkansen
スカイ	skye
スカイ	cerul
スカイ	sky
スカイ	cer
ドリーム	visul
ドリーム	vis
ドリーム	visează
ドリーム	viseaza
ソニー	sony
ソニー	sonny
ロゴ	logo
ロゴ	sigla
ロゴ	sigle
コア	nucleul
コア	core
コア	miezul
コア	miez
コア	nucleu
学期	semestru
学期	semestrul
古典	clasici
古典	clasice
古典	clasică
古典	clasic
古典	clasica
古典	clasică
古典	clasic
古典	clasica
古典	classic
大人	adulți
大人	adult
大人	adultă
大人	adulți
大人	adulti
海岸	coasta
海岸	coastă
海岸	coast
ボックス	căsuța
ボックス	cutie
ボックス	cutia
ボックス	cutiile
ボックス	cutii
神話	mituri
神話	miturile
神話	mitologia
神話	mitologie
神話	mituri
神話	mitul
神話	mit
フィギュア	figurină
フィギュア	cifre
フィギュア	figuri
フィギュア	cifrele
フィギュア	figură
フィギュア	figura
区画	subdiviziune
移住	emigrare
柔道	judo
柔道	judoka
支部	creangă
支部	ramură
支部	filială
支部	sucursala
支部	branch
どこ	unde
貿易	comerțul
貿易	comerț
山下	yamashita
挿入	inserează
挿入	inserarea
敷地	situl
敷地	site
敷地	sit
マッチ	meciuri
マッチ	chibrituri
マッチ	meci
マッチ	match
マッチ	potrivire
空気	aer
空気	aerul
空気	air
快速	rapidă
譲渡	transfer
譲渡	transferul
譲渡	transferă
ピン	fixează
ピン	pin
上田	ueda
両親	parinti
両親	părinți
両親	parintii
両親	părinții
セイ	spune
投資	investitii
投資	investiție
投資	investitie
投資	investiții
投資	investitii
投資	investițiile
投資	investiții
芸人	animatori
ミステリー	mister
ミステリー	misterul
小川	ogawa
小川	brook
経過	progresul
経過	progres
経過	progresele
経過	progress
経過	progrese
後藤	goto
疑問	întrebare
疑問	întrebarea
疑問	intrebare
キャンパス	campusul
キャンパス	campus
キャンパス	campusuri
ゲート	gate
ゲート	poarta
ゲート	poartă
恋人	iubitori
恋人	iubiți
恋人	iubitul
恋人	amant
ノース	north
ノース	nordul
ノース	nord
ロング	lung
ロング	lungă
ロング	long
ナショナル	națională
ナショナル	national
ナショナル	naţional
ナショナル	nationala
ナショナル	național
それら	aceia
それら	acelea
それら	alea
高田	takada
別名	alias
日立	hitachi
石井	ishii
話題	subiect
水曜	miercurea
水曜	miercuri
水曜	miercurea
本体	body
本体	organism
本体	corp
本体	corpul
本体	trup
育成	cultivarea
怪獣	monstrul
怪獣	monster
怪獣	monstru
テキサス	texas
テキサス	texasul
中川	nakagawa
反乱	revolta
反乱	revoltă
反乱	rebeliune
反乱	rebeliunea
消費	consumul
消費	consum
消費	consumului
不可能	imposibil
不可能	imposibilă
ジャズ	jazz
川村	kawamura
利益	profit
利益	profitul
利益	beneficiu
利益	beneficii
利益	beneficiul
爆弾	bomba
爆弾	bombă
抵抗	rezistență
抵抗	rezistența
抵抗	rezistenta
文芸	literatură
文芸	literatura
文芸	bungei
側面	flanc
側面	flancul
側面	aspecte
側面	aspect
リチャード	richard
日産	datsun
日産	nissan
患者	pacienți
患者	pacienții
患者	pacienta
患者	pacientul
患者	pacientă
患者	pacient
カット	taie
カット	tăiat
離脱	retragere
離脱	retragerea
離脱	sevraj
メタル	metale
メタル	metalul
メタル	metalic
メタル	metal
プラス	plus
学年	grad
岡崎	okazaki
相互	mutual
相互	reciproc
相互	reciprocă
相互	reciproce
新田	nitta
業界	industrie
業界	industria
白い	albi
白い	albe
白い	albă
白い	alb
株主	acționarilor
株主	acționarii
株主	acționari
株主	acționar
場面	scene
場面	scenele
場面	scena
場面	scenă
リック	rick
書く	scrieti
書く	scrieți
書く	scriu
書く	scrie
警視	superintendentul
ジム	sala
ジム	sală
ジム	jim
メッセージ	mesajul
メッセージ	mesaj
メッセージ	mesaje
メッセージ	mesajele
詩人	poet
詩人	poetul
顧問	consilier
ランク	rang
ランク	grad
ランク	gradul
ランク	rangul
オンライン	online
脱退	retragere
脱退	retragerea
脱退	sevraj
三浦	miura
記号	simbolurile
記号	simboluri
記号	simbol
記号	simbolul
記号	semneaza
記号	semn
記号	semnul
記号	semnează
アク	aku
変換	transformarea
変換	transformare
変換	conversie
変換	convertesc
変換	converti
変換	convertit
変換	transformări
変換	transformă
変換	transforma
変換	conversie
変換	conversia
過程	procedeu
過程	proces
過程	procesului
過程	procesul
オーバー	peste
オーバー	over
オーバー	palton
襲撃	atacată
襲撃	atacat
ヘッド	cap
ヘッド	capul
ヘッド	capete
ヘッド	capetele
資産	activul
資産	activului
資産	active
資産	activele
マリ	mari
マリ	mali
手紙	scrisori
手紙	litere
手紙	scrisoare
手紙	scrisoarea
手紙	literă
アイテム	element
アイテム	articole
アイテム	elemente
爆撃	bombardamente
爆撃	bombardament
爆撃	bombardarea
ジン	jin
ジン	gin
小田	oda
ダブル	dubla
ダブル	dublă
ダブル	dublu
ダブル	duble
交響曲	simfonie
交響曲	simfonia
交響曲	simfonii
平凡	lumesc
入力	intrare
入力	intrări
公表	anuntul
公表	anunt
公表	anunț
公表	anunțul
公表	publicare
公表	publicarea
大島	ōshima
大島	oshima
任意	voluntariat
任意	voluntare
任意	voluntară
任意	voluntar
任意	arbitrare
任意	arbitrar
黄金	aurit
黄金	auriu
黄金	golden
平安	heian
短い	scurt
短い	scurta
短い	scurtă
短い	short
短い	scurte
ハム	hamm
ハム	ham
発達	dezvoltarea
発達	elaborare
発達	dezvoltare
神経	nerv
神経	tupeu
ボード	bord
ボード	tablă
ボード	placi
姿勢	atitudinea
姿勢	atitudine
姿勢	postură
姿勢	postura
議長	difuzor
議長	orator
議長	speaker
議長	vorbitor
議長	preşedinte
議長	președinte
スポンサー	sponsorizate
スポンサー	sponsorizat
スポンサー	sponsorizată
スポンサー	sponsorul
スポンサー	sponsor
