மற்றும்	og
ஆஸ்திரேலியா	australia
கட்டப்பட்ட	bygget
கட்டப்பட்ட	bygde
கட்டப்பட்ட	bygd
கட்டப்பட்ட	konstruert
பார்த்து	ser
வழங்கிய	oppgitt
எனப்படுகிறது	vigsel
கடவுளின்	gudene
கடவுளின்	guder
கடவுளின்	gud
வீதம்	vurder
வீதம்	rate
வேளாண்மை	landbruk
வேளாண்மை	jordbruk
ஐரோப்பா	europe
ஐரோப்பா	europa
முடியவில்லை	mislykket
முடியவில்லை	mislyktes
முடியவில்லை	feilet
எழுத	skrive
எழுத	skriv
எழுத	skriving
அறிஞர்கள்	lærde
புலவர்கள்	diktere
புலவர்கள்	poeter
பிரான்ஸ்	frankrike
பிரான்ஸ்	france
ஜெர்மனி	tyskland
கொண்டே	holde
கொண்டே	behold
கொண்டே	hold
கொண்டே	keep
பயன்படுத்தப்பட்டது	brukt
பயன்படுத்தப்பட்டது	brukes
பயன்படுத்தப்பட்டது	brukte
விரிவான	detaljerte
விரிவான	detaljert
தலைநகரம்	kapital
தலைநகரம்	capital
தலைநகரம்	hovedstad
வட்டார	lokale
வட்டார	lokalt
வட்டார	lokal
வட்டார	local
பிரபல	berømte
பிரபல	berømt
பார்வை	reach
பார்வை	rekkevidde
பார்வை	rekkevidden
பார்வை	visning
பார்வை	utsikt
பார்வை	vis
தகுதி	fortjene
தகுதி	fortjener
தகுதி	kvalifisering
தகுதி	kvalifiserer
தகுதி	kvalifiserte
தகுதி	kvalifisert
பாகம்	del
பாகம்	modul
மரபணு	gene
மரபணு	gen
எல்லை	grensen
எல்லை	grense
எல்லை	range
எல்லை	rekkevidde
எல்லை	spekter
நடு	middle
நடு	midtre
நடு	midten
வேறுபாடு	forskjell
வேறுபாடு	kontrast
உறுப்பு	grunnstoff
உறுப்பு	element
மருத்துவர்	lege
மருத்துவர்	doktor
மருத்துவர்	doktoren
மருத்துவர்	lege
மருத்துவர்	doctor
இடத்தை	spisested
இடத்தை	place
இடத்தை	sted
எதிர்த்து	mot
ஏற்ற	mount
புதினம்	roman
இடையிலான	mellom
இலக்கணம்	litteratur
இலக்கணம்	grammatikk
லண்டன்	london
கோப்பை	trophy
கோப்பை	trofeet
கோப்பை	trofé
கோப்பை	krus
கோப்பை	cupen
கோப்பை	kopp
கோப்பை	beger
கோப்பை	cup
அலி	ali
வினை	reaksjon
கருத்தில்	vurderer
கண்டி	kandy
உள்ளடக்கிய	inkluderende
வகுப்பு	klasse
வகுப்பு	klassen
இறுதியாக	endelig
பொருளாதாரம்	økonomisk
பொருளாதாரம்	økonomi
பொருளாதாரம்	samfunnsøkonomi
பொருளாதாரம்	økonomiske
பொருளாதாரம்	økonomisk
பொருளாதாரம்	økonomi
தவறான	feil
தவறான	feil
உச்ச	supreme
உச்ச	klimaks
ஆப்பிரிக்க	afrikanske
ஆப்பிரிக்க	afrikansk
முகம்மது	mohammad
முகம்மது	mohamed
முக்கியமாக	hovedsakelig
முக்கியமாக	hovedsaklig
முடிகிறது	fullfører
முடிகிறது	avslutter
முடிகிறது	slutter
முடிகிறது	avsluttes
முடிகிறது	avslutning
நடந்து	går
நடந்து	walking
நடந்து	vandrende
நடந்து	vandring
விளைவு	resultat
விளைவு	virkning
விளைவு	effekt
விளைவுகள்	effekter
இத்தாலி	italias
இத்தாலி	italia
இணையத்தளம்	nettsted
இணையத்தளம்	nettside
இணையத்தளம்	nettstedet
உருவாக்கம்	skapelsen
உருவாக்கம்	oppretting
உருவாக்கம்	skapning
உருவாக்கம்	skaperverk
உருவாக்கம்	skapelse
உருவாக்கம்	opprettelse
அமைதி	peace
அமைதி	freden
அமைதி	fred
அமைதி	lydløs
அமைதி	silent
அமைதி	taus
அமைதி	stille
அமைதி	tause
அமைதி	roen
அமைதி	rolige
அமைதி	rolig
ஐந்தாம்	femte
ஐந்தாம்	fifth
வழக்கமான	regulært
வழக்கமான	regelmessige
வழக்கமான	vanlig
நன்றாக	bot
நன்றாக	fine
நன்றாக	fint
பண்பாட்டு	kulturelle
பண்பாட்டு	kulturell
இருபது	twenty
இருபது	tjue
பீட்டர்	peter
விஜய்	vijay
வேகம்	fart
வேகம்	hastighet
வேகம்	hurtighet
வேகம்	speed
வேகம்	kjapp
வேகம்	raskt
வேகம்	rask
வேகம்	hurtig
வேகம்	raske
வேகம்	fort
உளவியல்	psykologi
சதவீதம்	prosent
சதவீதம்	prosentandel
சதவீதம்	prosent
மகா	maha
பாலியல்	seksuelt
பாலியல்	seksuelt
பாலியல்	seksuell
அருங்காட்சியகம்	museum
காட்டுகிறது	viser
காட்டுகிறது	serier
காட்டுகிறது	viser
காட்டுகிறது	show
புவி	jorden
புவி	jorda
புவி	jord
புவி	earth
மன	mental
மன	mentale
மன	psykisk
சிவாஜி	shivaji
இரும்பு	jern
இரும்பு	strykejern
நடந்தது	hendte
நடந்தது	skjedde
நடந்தது	hendt
நடந்தது	skjedd
பழமையான	legende
பழமையான	legend
பழமையான	klassisk
பழமையான	klassiker
பழமையான	klassiske
பழமையான	classic
செயற்கை	syntetiske
செயற்கை	syntetisk
செயற்கை	kunstig
நீதி	justice
நீதி	rettferdighet
முடிந்தது	fullført
முடிந்தது	gjennomført
முடிந்தது	fullførte
முடிந்தது	ferdige
முடிந்தது	fullførte
முடிந்தது	avsluttet
முடிந்தது	ferdig
முடிந்தது	done
முடிந்தது	gjort
முடிந்தது	ferdig
முறைமை	modus
முறைமை	mode
தண்டனை	straff
தண்டனை	straffespark
தண்டனை	straff
ஒன்றும்	ingenting
நாவல்	roman
ஜப்பான்	japan
உதவுகிறது	hjelper
சந்திப்பு	avtale
சந்திப்பு	møte
சந்திப்பு	meet
சந்திப்பு	møte
சந்திப்பு	møtes
சந்திப்பு	møt
மன்றங்கள்	fora
வாயு	bensin
வாயு	gass
ராபர்ட்	robert
வழிபாடு	tilber
வழிபாடு	tilbedelse
வழிபாடு	tilbe
சிங்கள	singalesisk
தொல்லியல்	arkeologisk
தொல்லியல்	arkeologi
அறிவிக்கப்பட்டது	annonsert
அறிவிக்கப்பட்டது	kunngjorde
அறிவிக்கப்பட்டது	kunngjort
மனிதர்கள்	mennesker
மனிதர்கள்	menneskene
மலையாளம்	malayalam
பரிமாற்றங்கள்	transaksjoner
பரிமாற்றங்கள்	transaksjonene
அரங்கம்	theater
அரங்கம்	teater
அரங்கம்	stadion
அரங்கம்	stadium
அரங்கம்	auditorium
சூழலில்	miljø
காணப்பட்டது	sett
காணப்பட்டது	observert
மரங்கள்	trær
மரங்கள்	trærne
எடுத்துக்காட்டு	eksempel
மாதங்கள்	måneder
மாதங்கள்	månedsvis
வடக்கே	nordover
வடக்கே	north
வடக்கே	nord
தூரம்	distanse
தூரம்	avstand
அவசியம்	obligatorisk
அவசியம்	påkrevd
அவசியம்	kreves
மாநாடு	konferanse
மாநாடு	konferansen
மாநாடு	summit
மாநாடு	toppmøte
மாநாடு	convention
ஆண்டுதோறும்	årlig
சொல்லும்	sier
சொல்லும்	si
சொல்லும்	seie
சொல்லும்	say
சொல்லும்	forteller
விலங்கு	animal
விலங்கு	dyrisk
விலங்கு	dyr
விலங்கு	dyret
தயாரிப்பாளர்	produsent
தயாரிப்பாளர்	produsenten
தயாரிப்பாளர்	produsent
படுகொலை	attentat
படுகொலை	massakre
படுகொலை	massakren
அல்லாத	non
பூ	blomst
பூ	flower
பூ	boo
யானை	elefant
யானை	elephant
வணிகம்	reklamefilm
வணிகம்	kommersielt
வணிகம்	kommersiell
வணிகம்	bedriften
வணிகம்	business
