kategória	類別
lukáš	路加
filipa	philip
listov	樹葉
listov	葉子
festivalu	節
festivalu	節慶
festivalu	節日
obrovský	巨大
obrovský	巨人
obrovský	巨
obrovský	巨型
down	往下
down	向下
radšej	更好
radšej	偏好
pracovné	工作
pracovné	工作
uznanie	升值
uznanie	承認
uznanie	表彰
sprievodný	伴隨
podčeľaď	subfamily
prípadov	案例
odsúdený	定罪
odsúdený	判刑
odsúdený	注定
úloh	任務
fotograf	攝影師
diplomat	外交官
extrémne	極度
extrémne	極
extrémne	極端
extrémne	極度
extrémne	極限
kevin	kevin
produkty	商品
produkty	產品
údolie	河谷
údolie	谷
údolie	山谷
údolie	谷地
princezná	王妃
princezná	小公主
princezná	公主
sam	山姆
sam	sam
sam	薩姆
side	一面
side	側
fanúšikov	粉絲
moskvy	莫斯科
katastrálne	地籍
hľadať	搜尋
inštitút	研究所
záhrady	花園
záhrady	園
záhrady	園林
záhrady	花園
záhrady	園藝
game	game
game	比賽
game	博弈
game	遊戲
dosky	板
dosky	板
dane	稅收
dane	稅務
dane	納稅
dane	稅務
dane	稅收
dane	稅
dane	稅金
dane	dane
dane	稅務
dane	稅收
dane	稅
dane	稅款
florida	佛羅里達
florida	佛羅里達州
astronómovia	天文學家
scéne	場景
scéne	現場
scéne	一幕
podobná	類似
podobná	相似
obete	傷亡
obete	傷亡人數
obete	受害人
obete	受害者
dôležitý	重要
vlajky	旗幟
vlajky	旗
vlajky	旗子
stredne	介質
stredne	中型
stredne	中等
stredne	媒介
stredne	適度
stredne	中等
stredne	適度
stredne	適中
stredne	溫和
pozorovania	觀察
pozorovania	觀測
sériu	系列
lesa	林子
lesa	樹林
skúšky	測試
skúšky	測驗
skúšky	審判
skúšky	測試
skúšky	測驗
skúšky	檢驗
skúšky	試驗
skúšky	排練
skúšky	排演
skúšky	考試
téma	題目
téma	話題
téma	專題
téma	主題
téma	專題
téma	主題
hospodárstva	持有
hospodárstva	控股
hospodárstva	經濟
štandard	違約
štandard	預設
štandard	標準
denník	日記
denník	日誌
denník	日刊
denník	日記
denník	期刊
denník	日誌
priateľ	朋友
priateľ	好友
bohyne	女神
analýzy	分析
dur	dur
študenti	學生
soul	漢城
soul	靈魂
streľba	射擊
streľba	槍擊
streľba	拍攝
poznanie	知識
dvojice	配對
dvojice	夫妻
dvojice	情侶
dvojice	夫婦
vytvárať	創建
hrob	墳墓
hrob	墓
hrob	墓穴
hrob	墳墓
hrob	墓
hrob	墳
náboženských	宗教
časté	常見
časté	通用
časté	共同
bohyňa	女神
železa	鋼鐵
železa	鐵
najstaršia	最年長
legendy	傳說
legendy	傳奇
legendy	傳說
legendy	傳奇
páde	崩潰
páde	撞車
páde	墜毀
bazilika	聖殿
erik	erik
erik	eric
lúky	草地
lúky	草甸
lúky	meadows
žltá	黃色
žltá	黃
vlastní	擁有
výrazy	用語
výrazy	術語
výrazy	條款
manžela	丈夫
výstavy	展覽
výstavy	展覽會
výstavy	展覽
výstavy	展
výstavy	展覽會
dark	黑
dark	暗
dark	黑暗
vyhlásenie	宣言
pastier	牧人
pastier	shepherd
pastier	牧羊人
mount	山
moja	礦山
anime	動畫
starostlivosť	關懷
starostlivosť	關愛
starostlivosť	愛心
starostlivosť	關心
starostlivosť	護理
starostlivosť	關心
mechanizmus	機制
účinnosť	功效
účinnosť	效率
účinnosť	成效
účinnosť	有效性
účinnosť	效能
jednoduchý	簡單
kritika	批評
kritika	批判
prevádzka	手術
prevádzka	行動
prevádzka	運算
prevádzka	操作
náboženstva	宗教信仰
náboženstva	宗教
jazerá	湖泊
prípravu	籌備
otázku	問題
otázku	提問
chýba	缺少
chýba	失蹤
chýba	遺失
najlepšia	best
najlepšia	最好
časopisov	雜誌
pás	腰
pás	腰部
pás	腰帶
pás	皮帶
pás	帶
organizmov	有機體
organizmov	生物
deep	深
deep	深層
pravidelné	定期
pravidelné	定期
pravidelné	經常
pravidelné	定期
pravidelné	期刊
prameňov	彈簧
žiť	生活
žiť	活
žiť	直播
žiť	live
biológia	生物
biológia	生物學
eugen	eugen
zhromaždenie	聚集
zhromaždenie	聚會
nova	新星
nova	nova
existencia	存在
zložené	復合
zložené	合成
est	est
drevené	木質
drevené	木
drevené	木制
nominovaný	提名
ľudové	民謠
ľudové	民間
ľudové	民俗
pomôcť	幫助
pomôcť	幫忙
športová	體育
športová	運動
údolia	河谷
údolia	谷
údolia	山谷
údolia	谷地
údolia	山谷
chémia	化學
skupinách	群組
skupinách	團體
pristátie	降落
pristátie	登陸
pristátie	落地
pristátie	著陸
barbara	barbara
pravdu	真理
pravdu	事實
pravdu	真相
bmw	寶馬
bmw	bmw
med	蜂蜜
med	med
kúpele	spa
kúpele	溫泉
kúpele	水療
kúpele	浴場
prejav	講話
prejav	演講
prejav	語音
prejav	演說
krok	台階
krok	步驟
krok	步
produkt	商品
produkt	產品
produkt	產物
prínos	受益
prínos	福利
prínos	繳款
úloha	任務
úloha	作用
úloha	角色
ssr	csf
technická	技術
slobodný	單一
slobodný	單人
slobodný	單身
slobodný	單
slobodný	free
slobodný	自由
slobodný	免費
obrovské	巨大
ďalekohľad	望遠鏡
ďalekohľad	望遠鏡
hospodársky	經濟
janko	janko
merania	測量
merania	計量
štvrti	鄰里
elektronické	電子
rusky	俄語
rusky	俄文
hmota	質量
hmota	彌撒
profesia	職業
profesia	專業
disciplíny	紀律
disciplíny	紀律處分
disciplíny	紀律
disciplíny	學科
minerálov	礦物質
minerálov	礦物
minerálov	礦產
zabezpečiť	確保
zabezpečiť	安全
víno	酒
víno	葡萄酒
jazz	爵士樂
jazz	爵士
parky	公園
johnson	約翰遜
johnson	johnson
teplotu	氣溫
teplotu	溫度
teplotu	體溫
domáci	家用
domáci	國內
domáci	地主
domáci	業主
domáci	房東
domáci	自制
atolu	環礁
pozitívne	積極
pozitívne	正面
pozitívne	陽性
premier	總理
zvieratá	動物
zvieratá	動物
varianty	變異
varianty	變體
kométa	彗星
krv	血液
krv	血
krv	血跡
krv	鮮血
tanec	舞蹈
tanec	跳舞
tanec	舞
tanec	舞蹈
tanec	舞動
tanec	跳舞
tanec	舞
lesný	森林
chvost	尾巴
chvost	尾
koncertov	音樂會
koncertov	演唱會
stromy	樹
stromy	樹木
zánik	滅絕
zánik	絕種
zánik	失蹤
základňa	基地
základňa	基礎
základňa	基數
umelé	人工
umelé	人造
mladosti	青年
mladosti	青春
mladosti	青少年
koruna	krone
koruna	冠
koruna	王冠
koruna	皇冠
letecký	航天
molekuly	分子
molekuly	分子
bulharska	保加利亞
kontakt	接觸
kontakt	聯絡
provincií	省份
provincií	各省
riziko	風險
dánsky	丹麥
obvodov	電路
ali	阿里
ali	ali
miera	速率
miera	評分
miera	率
miera	利率
hovoriť	聊
aktivita	動態
aktivita	活動
linux	linux
kombinácie	組合
ôsmich	八個
ôsmich	八
geológ	地質學家
project	項目
pyramída	金字塔
čínsky	中文
čínsky	漢語
čínsky	華人
úvod	介紹
architektov	建築師
spory	爭端
spory	糾紛
spory	爭議
jeff	jeff
ohio	俄亥俄
ohio	俄亥俄州
prístroje	儀器
prístroje	樂器
prístroje	文書
prístroje	儀器
prístroje	儀表
prístroje	裝置
prístroje	儀器
prístroje	器械
zamestnanie	工作
zamestnanie	就業
zamestnanie	職業
zamestnanie	佔領
pluku	團
pluku	兵團
filmom	電影
filmom	影片
filmom	電影
filmom	膠片
filmom	影片
vôd	水域
kmeňov	株
kmeňov	菌株
kmeňov	部族
kmeňov	部落
ernest	ernest
bojovať	打架
bojovať	打
bojovať	戰鬥
vyrobený	製造
stovky	成百上千
stovky	數百
úspešné	成功
úspešné	成功
japonská	日本人
japonská	日文
lehota	限期
lehota	期限
lehota	期間
električky	電車
ázia	亞洲
záznamy	紀錄
záznamy	記錄
záznamy	條目
svahoch	山坡
svahoch	斜坡
nahradený	取代
vonku	外部
vonku	室外
vonku	外面
vonku	外
vonku	室外
vonku	戶外
vonku	出局
zimné	winter
zimné	冬
zimné	冬季
zimné	冬天
pracovných	工作
andrea	andrea
vyhrali	元
steven	steven
swift	swift
myšlienka	思想
občianska	民事
občianska	公民
náboj	樞紐
náboj	中樞
náboj	子彈
náboj	彈頭
modrý	blue
modrý	藍
modrý	藍色
ryan	瑞安
obchodný	商用
obchodný	商事
obchodný	商業
povolenie	允許
povolenie	許可
povolenie	許可
povolenie	許可證
povolenie	授權
karolína	caroline
pont	蓬
železničné	鐵路
železničné	鐵道
times	時代
times	times
times	時報
rozhovor	面試
rozhovor	面談
rozhovor	約談
rozhovor	採訪
rozhovor	訪談
rozhovor	對話
podnebie	氣候
poriadok	訂單
poriadok	命令
poriadok	秩序
poriadok	訂購
poriadok	順序
sen	sen
sen	森
sen	夢
sen	夢幻
sen	夢境
sen	做夢
sen	夢想
zisk	盈利
zisk	利潤
zisk	營利
zisk	獲利
zisk	增益
zákaz	禁止
zákaz	禁止
prúdy	流
prúdy	溪流
prúdy	海流
media	媒體
media	媒介
detstvo	童年
otvorenie	開局
otvorenie	開幕
dievča	女生
dievča	姑娘
dievča	女孩
dievča	girl
geografické	地理
drevený	木質
drevený	木
drevený	木制
výprava	追求
pyramídy	金字塔
pyramídy	金字塔
pracovníkov	勞動者
pracovníkov	工人
marcus	marcus
koncerty	音樂會
koncerty	演唱會
talent	人才
talent	才幹
talent	人才
talent	才華
talent	天才
talent	天賦
účinok	特效
účinok	效果
účinok	效應
edícia	版
správ	訊息
správ	信件
správ	報告
stene	壁
stene	牆壁
stene	圍牆
stene	牆
myslenie	思維
myslenie	思考
myslenie	心態
hladiny	關卡
súbory	文件
súbory	檔案
dead	死
panstvo	產業
panstvo	邨
panstvo	莊園
fernando	fernando
počítačová	計算機
počítačová	電腦
dohodu	交易
hugo	hugo
iraku	伊拉克
vyššiu	較高
vyššiu	更高
jupiter	木星
začiatky	開端
milióny	百萬
milióny	百萬
športovci	運動員
ked	當
pripojenie	連線
pripojenie	連結
pripojenie	連結
kolumbia	哥倫比亞
type	型態
type	類型
rotácie	輪值
rotácie	旋轉
rotácie	自轉
rotácie	輪換
morské	海事
princípe	原則
princípe	原理
heart	心
heart	心臟
štarte	創業
intenzívne	密集
intenzívne	激烈
intenzívne	密集
umelecký	藝術
hana	hannah
hana	花
reálne	real
reálne	真實
ligu	聯盟
ligu	同盟
ligu	聯賽
írsky	愛爾蘭
zložka	元件
zložka	成分
zložka	成份
turecku	土耳其
pobyt	居住
pobyt	住宅
pobyt	居所
pobyt	住所
dospelých	成人
dospelých	成年人
dospelých	成年
organizmu	有機體
organizmu	機體
adams	亞當斯
adams	adams
výročie	週年紀念
nezávislé	獨立
časopisy	期刊
časopisy	雜誌
priateľov	朋友
priateľov	好友
vlna	羊毛
vlna	揮手
vlna	浪潮
vlna	波
vlna	浪
vlna	波浪
klasické	古典
klasické	經典
klasické	古典
viditeľné	可見
duše	靈魂
duše	魂靈
signálu	訊號
obsadenie	石膏
obsadenie	投
obsadenie	演員
mario	mario
dočasne	暫時
profesionálna	專業
hospodárske	經濟
dub	櫟
dub	dub
dub	橡樹
dub	橡木
dub	橡
dub	櫟
zložiek	元素
zložiek	成分
zložiek	原料
zložiek	成份
polia	田間
polia	田地
polia	欄位
polia	田野
náklad	貨運
náklad	貨物
náklad	貨
náklad	運費
náklad	貨運
polostrove	半島
výrobky	商品
výrobky	產品
váh	加權
váh	重量
váh	天平
váh	尺度
váh	秤
pripojil	加入
kruhu	圓形
kruhu	圓
kruhu	圓圈
kruhu	迴圈
kruhu	圈
doplnenie	竣工
doplnenie	補充
doplnenie	輔助
doplnenie	增資
podpis	簽名
podpis	簽字
podpis	簽署
klasifikácia	分類
dream	夢
dream	夢幻
dream	夢境
dream	做夢
dream	夢想
avenue	大街
avenue	大道
porucha	失調
prirodzené	自然
prirodzené	天然
drevo	木
drevo	木材
drevo	wood
drevo	木頭
drevo	木材
dunaj	多瑙河
počítače	電子計算機
počítače	計算機
počítače	電腦
presné	精確
presné	準確
presné	精確
presné	精確
presné	精度
presné	精准
presné	精確
presné	精確度
presné	精密
návštevníkov	遊客
návštevníkov	訪客
skaly	岩
skaly	岩石
skaly	石頭
skaly	rock
skaly	搖滾
skaly	岩
skaly	岩石
diecézy	教區
mytológia	神話
zlata	金
zlata	金子
zlata	黃金
zlata	金色
zlata	gold
reformy	改革
zníženie	裁減
zníženie	減少
zníženie	裁減
zníženie	減少
zníženie	減
zníženie	降低
poľnohospodárstvo	農耕
poľnohospodárstvo	耕作
poľnohospodárstvo	務農
poľnohospodárstvo	農業
poľnohospodárstvo	農業
skala	岩
skala	岩石
skala	石頭
skala	rock
skala	搖滾
oblúk	弧
oblúk	拱
oblúk	拱門
hosť	主持人
hosť	主機
hosť	賓客
hosť	來賓
hosť	客人
hms	hms
písmená	信
písmená	字母
písmená	信件
možností	可能性
vzácne	珍貴
vzácne	珍寶
vzácne	寶貴
vzácne	稀有
vzácne	難得
vzácne	罕見
staroveký	古代
staroveký	古老
nórska	挪威
nórska	挪威
odas	odas
prístavné	海港
prístavné	港灣
prístavné	港口
prístavné	港
príroda	大自然
príroda	自然
príroda	性質
bomby	炸彈
bomby	炸彈
vládca	尺子
vládca	統治者
vládca	皇帝
vládca	天皇
prírodný	自然
prírodný	天然
zadné	後方
bojovník	戰士
bojovník	勇士
bojovník	拳手
bojovník	鬥士
pomáha	助攻
zakázané	禁
zakázané	禁止
zakázané	違禁
zakázané	禁忌
zakázané	禁止
žlté	黃色
žlté	黃
modelov	模型
modelov	模特
modelov	型號
modelov	模特兒
náboženský	宗教
vzdialené	遙遠
vzdialené	遠方
vzdialené	偏遠
vzdialené	遙控
vzdialené	遙控器
naspäť	背
naspäť	回
voľné	鬆散
voľné	鬆動
voľné	free
voľné	自由
voľné	免費
získanie	購置
požiar	消防
požiar	火
požiar	火焰
požiar	火災
inc	inc
vzdialená	遙遠
vzdialená	遠方
súkromné	隱私
súkromné	私人
súkromné	私營
creek	溪
rumunska	羅馬尼亞
spojencov	盟友
spojencov	盟軍
spojencov	盟國
spojencov	同盟
gridcolor	gridcolor
úrady	當局
produktov	商品
produktov	產品
pani	情婦
pani	女主人
pani	太太
webová	web
webová	網
webová	網路
nahradiť	替代
nahradiť	取代
nahradiť	替換
nahradiť	更換
nahradiť	代替
pád	崩潰
pád	撞車
pád	墜毀
pád	秋季
pád	秋天
pád	跌倒
zle	錯誤
zle	錯
západný	西方
západný	西部
vrcholom	頂點
elektrická	電氣
elektrická	電氣
elektrická	電
elektrická	電動
znaku	特質
počítačov	電子計算機
počítačov	計算機
počítačov	電腦
galérie	畫廊
galérie	畫廊
mestečko	城鎮
mestečko	鎮
california	加利福尼亞
california	加州
rozšírená	延伸
rozšírená	擴展
rozšírená	延長
rozšírená	擴大
rozšírená	擴大
rozšírená	擴充
people	人
people	人們
people	人民
korene	根
farnosti	教區
dedičstvo	傳承
dedičstvo	遺贈
dedičstvo	遺留
dedičstvo	遺產
dedičstvo	繼承權
dedičstvo	繼承
dedičstvo	遺產
dedičstvo	遺產
jen	仁
problému	問題
zachované	留用
kameňa	stone
kameňa	石
kameňa	斯通
kameňa	石頭
vyjadriť	快車
vyjadriť	明示
vyjadriť	express
vyjadriť	特快
porovnanie	對比
porovnanie	比較
porovnanie	比較
fotografií	照片
fotografií	像片
kandidát	候選人
kandidát	候選
mladosť	青年
mladosť	青春
mladosť	青少年
snahy	努力
anne	anne
oliver	oliver
nástupcom	繼任者
nástupcom	繼任
procesor	處理器
procesor	cpu
onedlho	不久
onedlho	很快
napoleon	拿破崙
kórejská	韓國
kórejská	韓語
turistické	遊客
turistické	旅遊
juhozápad	西南
bruce	bruce
bass	低音
bass	bass
bohaté	富人
bohaté	富
bohaté	豐富
bohaté	富有
vyvinul	進化
areálu	校區
areálu	校園
bank	銀行
odborná	專業
výhody	優點
výhody	長處
výhody	優勢
výhody	福利
rastu	成長
rastu	增長
zasa	再次
victoria	維多利亞
victoria	victoria
germain	germain
obchodná	商用
obchodná	商事
obchodná	商業
ústava	憲法
príčiny	理由
príčiny	原因
príčiny	因果關係
príčiny	起因
tenis	網球
nepriateľa	敵軍
nepriateľa	敵方
nepriateľa	敵
nepriateľa	敵人
polícia	警方
polícia	警務
polícia	警察
rovnice	方程
rovnice	方程式
rovnice	方程
rovnice	方程式
štúdio	錄音室
štúdio	studio
štúdio	工作室
vhodný	適當
vhodný	適合
vhodný	合適
doktor	醫師
doktor	醫生
doktor	博士
lord	主
občania	市民
občania	公民
všeobecná	通用
villa	別墅
villa	villa
carlo	carlo
hlboko	深
hlboko	深層
gary	加里
gary	gary
atómov	原子
billy	billy
konfederácie	邦聯
konfederácie	聯邦
konfederácie	邦聯
arabské	阿拉伯
arabské	阿拉伯文
arabské	阿拉伯語
metód	方法
kurz	課程
velenie	命令
velenie	指揮
motívy	主題
motívy	動機
potravín	糧食
potravín	食品
potravín	食物
potravín	食物
potravín	食品
potravín	雜貨
smery	方向
rozhranie	介面
hrebeň	梳
hrebeň	山脊
hrebeň	嶺
dráma	電視劇
dráma	劇情
dráma	戲劇
dráma	劇
opak	對面
snáď	或許
kancelárie	辦公
kancelárie	辦公室
kancelárie	辦事處
jane	簡
jane	jane
jane	珍
jane	瑾
dôležitá	重要
škody	損傷
škody	損壞
škody	損害
škody	損壞
škody	損害賠償
výstava	展覽
výstava	展品
výstava	展覽
výstava	展
výstava	展覽會
webe	網站
webe	網頁
webe	web
webe	網
webe	網路
santiago	聖地亞哥
santiago	聖地牙哥
vila	vila
vila	別墅
vila	villa
jimmy	jimmy
kôry	吠
kôry	樹皮
vedecká	科學
chemický	化學
chemický	化學品
potreba	需求
potreba	需要
potreba	必要性
stolice	凳子
stolice	凳子
michaela	michaela
michaela	麥可
michaela	michael
výchovy	撫養
výchovy	培養
výchovy	養育
výchovy	教養
výchovy	撫育
subst	subst
cross	十字架
cross	cross
cross	十字
cross	交叉
vysvetlenie	解釋
vysvetlenie	解釋
bit	bit
vetvy	分行
vetvy	樹枝
vetvy	分支
obrana	辯護
obrana	國防
obrana	防禦
obrana	防守
obrana	防衛
obrana	國防
obrana	防衛
záujmy	興趣
záujmy	利益
dvanásť	十二
tovaru	商品
tovaru	貨物
tovaru	商品
zväzok	體積
zväzok	音量
zväzok	叢
aktivít	活動
tele	屍體
tele	體
tele	身體
zásoby	股票
zásoby	庫存
zásoby	供應
zásoby	用品
zásoby	庫存
cudzích	外國
cudzích	外籍
horách	山
horách	山脈
horách	山區
internetová	網路
internetová	網際網路
socialistickej	社會主義
konferencia	會議
schéma	圖表
schéma	圖
schéma	綱要
geológia	地質
geológia	地質學
stavať	建
stavať	建立
miliárd	億
miliárd	億萬
oddiel	班長
oddiel	班
oddiel	小隊
zrážok	降水
zrážok	降水量
súhlas	核准
súhlas	核可
súhlas	批准
rameno	肩
rameno	肩膀
rameno	手臂
rameno	臂
rameno	胳膊
kamera	鏡頭
kamera	照相機
kamera	相機
kamera	攝影機
publikácie	出版物
týždne	星期
týždne	周
týždne	週數
anthony	anthony
organizmy	有機體
organizmy	生物
reality	現實
mhz	兆赫
mhz	mhz
jazere	湖泊
jazere	湖
ian	嵐
ian	蘭
ian	ian
beach	沙灘
beach	海灘
wolf	狼
učiteľov	教師
argument	論證
