zijn	jo
lek	nuotėkio
lek	nutekėjimas
lek	lekas
uitzonderlijke	išskirtinės
uitzonderlijke	išimtiniais
uitzonderlijke	išimtinės
porter	porter
verf	dažai
verf	dažų
verf	dažai
baltimore	baltimorės
helikopter	sraigtasparnio
helikopter	sraigtasparnis
helikopter	sraigtasparnis
huwelijken	vestuvės
huwelijken	vestuves
huwelijken	santuokų
vergunning	licencijos
vergunning	licencija
kill	nužudyti
arkansas	arkanzaso
verklaringen	pareiškimai
communiceren	bendravimas
communiceren	bendrauti
churchill	čerčilis
specialist	specialistų
diagnose	diagnostika
diagnose	diagnozės
diagnose	diagnozė
diagnose	diagnostika
diagnose	diagnostiniai
diagnose	diagnostika
diagnose	diagnostikos
bak	bak
sharon	šeron
galerij	galerija
galerij	galerijoje
zegel	ruonių
piramide	piramidės
medici	medici
robertson	robertson
duiken	nardymo
kiefer	kyferis
dreiging	grėsmė
dreiging	grėsmės
fowler	paukštininkas
eden	eden
need	reikia
memphis	memfio
blinde	aklas
blinde	aklai
blinde	akla
meetkunde	geometrijos
meetkunde	geometrija
geweten	sąžinės
ranger	įvertinti
manuscripten	rankraščiai
timur	timūras
gooi	išmesti
larsson	larsson
aandrijving	varymo
rovers	rovers
rovers	plėšikai
iaaf	iaaf
universele	universal
universele	universalus
universele	universaliųjų
bataljon	bataliono
molle	molle
continental	continental
gewassen	augalai
gewassen	pasėliai
gewassen	derlius
gewassen	plauti
gewassen	išplauti
córdoba	kordobos
croix	croix
mia	mia
trend	tendencija
psalm	psalmė
uitgezet	išmestas
uitgezet	deportuotas
samenhang	sanglauda
samenhang	sanglaudos
samenhang	suderinamumas
samenhang	nuoseklumą
samenhang	suderinamumas
samenhang	pastovumas
samenhang	nuoseklumą
samenhang	nuoseklumas
ahmed	ahmed
herzien	patikslintas
fly	skristi
serge	serge
vergeet	pamiršti
werknemer	darbuotojui
werknemer	darbuotojas
werknemer	darbininkas
werknemer	darbuotojas
ontdekkingsreiziger	explorer
ontario	ontarijas
wave	bangos
wave	bangų
wave	banga
overtreding	pažeidimas
overtreding	pažeidimo
ion	jonų
geestelijken	dvasininkija
gelukt	pavyko
ferry	keltų
ferry	keltu
alonso	alonso
slim	protinga
slim	protingas
slim	protingi
roussillon	roussillon
kruispunt	sankirtos
kruispunt	kryžkelėje
parodie	parodija
verona	verona
werkende	darbingo
werkende	darbo
theaters	teatre
morrison	morrison
derby	derbis
beloning	atlygis
beloning	atlygį
beloning	atlyginimas
beloning	atlygis
texel	tekselis
cornelia	cornelia
eiwitten	baltymų
eiwitten	baltymas
eiwitten	baltymai
eiwitten	baltymų
eiwitten	baltymai
autobiografie	autobiografija
fokker	fokker
verwachtingen	lūkesčius
verwachtingen	lūkesčių
gould	gould
musica	musica
berkeley	berkeley
uitvoerende	generalinis
bekleed	pamušalu
doorgang	vartai
gerald	džeraldas
wapenstilstand	paliaubas
illustratie	iliustracija
gediend	tarnavo
gediend	vykdė
afwijking	nukrypimas
lennon	lenonas
dieter	dieter
bewerkte	redaguota
dijkstra	dijkstra
aanhanger	šalininkas
aanhanger	priekabos
aanhanger	priekabų
aanhanger	priekaba
spirituele	dvasinis
socialisme	socializmas
ingekort	sutrumpintas
rainbow	rainbow
berekening	apskaičiavimas
berekening	skaičiavimas
achtergronden	biografijos
soevereiniteit	suverenitetui
soevereiniteit	suverenumą
soevereiniteit	suvereniteto
milton	milton
aristoteles	aristotelis
blazen	smūgis
attracties	joja
trombones	trombonai
slowaaks	slovakijos
geïsoleerd	izoliuoti
geïsoleerd	izoliacija
geïsoleerd	izoliuota
geïsoleerd	izoliuotas
geïsoleerd	izoliuota
rogier	rogier
torre	torre
bonus	bonus
bonus	premija
glad	slidus
artistiek	meno
artistiek	artsy
orkesten	orkestrai
fysiek	fiziškai
ecologische	ekologinė
romantiek	romantika
twijfels	abejonės
twijfels	abejonių
middag	vidurdienį
middag	popietę
running	veikiančių
running	važiavimas
geëxploiteerd	valdomi
janet	sudomino
guus	guus
romance	romantika
aviv	avivas
proloog	prologas
beierse	bavarijos
sojoez	soyuz
handicap	negalia
handicap	negalią
verbergen	slėpti
verbergen	slepiasi
gletsjer	ledynas
springs	spyruoklės
verrassend	stebėtinai
verrassend	stebina
gómez	gómez
zolder	palėpėje
variëteit	kolektoriaus
variëteit	veislė
intensief	intensyvus
intensief	intensyvi
zakelijk	verslo
zakelijk	įmonė
zakelijk	verslas
psychologische	universiteto
taxi	kabina
veroordeling	įsitikinimas
veroordeling	pažiūrų
veroordeling	pasmerkimo
motorsport	motorsport
genua	genujos
bombardementen	bombardavimo
constructies	statiniai
registers	registrus
registers	registrai
registers	registras
registers	registrai
initiatieven	iniciatyvas
initiatieven	iniciatyvos
solist	solistas
discovery	atradimas
balk	pluošto
felipe	felipe
afbraak	griovimo
afbraak	skilimo
afbraak	skilimas
afbraak	skaidymas
hop	apynių
hop	apyniai
schacht	veleno
pistool	pistoletas
pistool	pistoletas
pistool	ginklą
pistool	ginklas
kaukasus	kaukazas
kaukasus	kaukazo
hector	hektoras
instrumentale	instrumentinis
andersen	andersen
bantam	bantam
giorgio	giorgio
arabieren	arabai
flash	flash
opgegraven	atodangos
landbouwer	ūkininkas
wendy	vendi
superman	supermenas
corsica	korsika
bolton	bolton
valk	sakalas
populaties	populiacijos
populaties	populiacijoms
populaties	populiacijų
slechtste	blogiausias
slechtste	blogiausia
cramer	cramer
mama	mama
mama	mama
mama	mama
jin	jin
jin	dzin
chuck	chuck
urban	urban
urban	miesto
stella	stela
trui	megztinis
trui	palaidinės
trui	džersio
cool	jėga
cool	kietai
politieagent	policininkas
politieagent	faras
para	para
spraken	kalbėjo
leeds	leeds
schimmels	grybai
tribune	tribune
witt	witt
verwanten	giminaičiai
verwanten	giminių
verwanten	gimines
verwanten	augo
verwanten	giminės
verwanten	gimine
veilige	saugi
gillis	gillis
coburg	coburg
fabrikanten	gamintojai
stroomgebied	baseinas
tienen	dešimtys
ferrer	ferrer
cola	kokso
cola	koksas
cola	cola
bloeit	žydėjimas
conclusies	išvados
vfl	vfl
taalkunde	kalbotyra
voortplanting	dauginimo
lily	lily
binnenkant	viduje
werpen	pikis
spieren	raumenys
spieren	raumenys
spieren	raumenų
kunststof	plastikas
kunststof	plastikų
overlevenden	išgyvenusiųjų
piloten	pilotai
ashley	ashley
klimmen	lipant
klimmen	lipti
olieverf	naftos
olieverf	alyva
olieverf	aliejus
gewapend	ginkluotas
gewapend	ginkluoti
component	komponento
twilight	saulėlydžio
stempel	antspaudas
oproepen	skambučius
chu	chu
opkomende	besivystančių
bwv	bwv
gone	dingo
freddie	fredi
sbs	sbs
producenten	gamintojai
lynn	lynn
verraad	klasta
verraad	išdavystę
duet	duetas
tweeling	dvynys
tweeling	gemini
tweeling	dvyniai
senegal	senegalas
vandalen	vandalai
elektronisch	elektroninių
elektronisch	elektroniniai
wortel	morkų
wortel	root
jordanië	jordan
jordanië	jordanija
jordanië	jordanijos
kris	kristina
kris	kris
herdenking	atminimo
bredere	platesnes
echo	ultragarso
echo	ultragarsu
echo	aidas
regina	regina
toyota	toyota
auschwitz	aušvicas
tand	dantis
tand	dantų
buffalo	buivolo
gotha	gotha
grap	pokštas
psycholoog	psichologas
uiteinden	baigiama
uiteinden	baigiasi
therapie	terapija
therapie	gydymas
fletcher	fletcher
verminderd	sulėtėjo
documentatie	dokumentacija
documentatie	dokumentai
documentatie	įrodymai
documentatie	dokumentacijos
documentatie	dokumentus
achilles	achilo
venster	langas
venster	lango
reynolds	reinoldsas
yoga	jogos
compilatie	rengimo
piëmont	pjemonto
heavy	sunkus
heavy	galinga
crew	įgula
crew	įgulos
antiochië	antiochas
rightarm	rightarm
connor	konor
schoen	batų
strategisch	strategiškai
strategisch	strateginiai
beheerst	kontroliuojamų
beheerst	kontroliuojami
beheerst	kontroliuojama
bezienswaardigheden	taikikliai
overheersing	dominavimo
voorgestelde	siūlomas
gay	gėjai
gay	gėjų
gay	gėjus
theodore	teodoras
tunnels	tunelių
tunnels	tuneliuose
filmpje	filmas
filmpje	filmai
filmpje	video
laden	pakrovimo
haat	neapykanta
haat	nekenčiu
haat	neapykanta
twin	dvynys
soap	muilo
soap	muilas
broederschap	brolija
broederschap	brolijos
broederschap	brolija
hagedis	driežas
verminderde	sulėtėjo
afgelegen	izoliuota
instructies	instrukcijos
instructies	mokymas
instructies	instrukcijos
instructies	nurodymai
instructies	instrukcija
financiering	finansavimas
fbi	ftb
neiging	pokrypis
trip	kelione
trip	kelionė
marinus	marinus
zwangerschap	nėštumas
prachtig	graži
prachtig	gražu
prachtig	nuostabiai
blonde	blondinė
blonde	blonde
blonde	blondinė
groeve	karjeras
siberische	sibiro
algebra	algebra
timor	timoras
colleges	kolegijose
hamburger	burger
hamburger	hamburger
ticket	bilietas
ticket	bilietų
ticket	bilieto
fasen	etapai
indicatie	nuoroda
indicatie	indikacijos
annexatie	aneksija
afwijkingen	anomalijas
squadron	squadron
joannes	joanas
oor	ausies
horizon	horizontas
oneindig	begalinė
oneindig	begalybės
oneindig	begalines
berekenen	apskaičiuoti
berekenen	apskaičiavimas
berekenen	skaičiavimas
stilte	ramu
stilte	tyliai
stilte	tyla
yvonne	yvonne
babylon	babilonas
eugen	eugen
berliner	berliner
vissers	žvejys
verplichtingen	įsipareigojimai
verplichtingen	įsipareigojimai
verplichtingen	įsipareigojimai
volt	voltų
volt	voltas
heidelberg	heidelbergo
zuidwestelijke	pietvakarinio
presidentschap	pirmininkavimas
specimen	egzemplioriai
wing	korpusas
joy	džiaugsmas
joy	džiaugsmo
peel	žievelės
haut	haut
contra	contra
getraind	apmokyti
preekstoel	sakykla
striptekenaar	karikatūristas
lichtere	lengvesnis
amfibieën	varliagyviai
compromis	kompromisas
rebecca	rebecca
canterbury	canterbury
dichtbij	uždaryti
dichtbij	glaudžiai
dichtbij	užverti
arp	arp
verworpen	laisvai
springstaartensoort	miaoli
siegfried	siegfried
pionier	pioneer
verlangen	troškimas
verlangen	noras
verlangen	ilgesio
verlangen	ilgesys
verplichting	pareiga
verplichting	įsipareigojimas
verplichting	įpareigojimas
piraten	originalas
piraten	piratas
rugby	regbio
andersson	andersson
kazerne	kareivines
hing	pakabinti
schending	pažeidimas
schending	pažeidimo
cut	taupymo
buurman	kaimynas
buurman	kaimynė
buurman	kaimyne
buurman	kaimynas
conservatief	konservatyviai
conservatief	konservatorių
bommen	bombos
bommen	bombų
bailey	beilis
toledo	toledo
toevoegingen	priedų
claudio	claudio
horror	siaubo
horror	siaubas
diesel	dyzeliniai
diesel	dyzelinas
diesel	dyzelino
strikte	griežtas
strikte	griežti
litouwse	lietuvos
litouwse	lietuvių
ninja	nindzė
chemisch	cheminis
chemisch	cheminė
verkochte	parduota
verkochte	parduodami
verkochte	parduotas
verkochte	parduodama
strijders	kariai
strijders	kovotojai
hoes	kapliai
huygens	huygens
drijvende	kintama
gunstige	palankios
presidenten	valdytojų
presidenten	valdytojai
verzonnen	sugalvotas
armin	armin
creatie	kūryba
creatie	laikinojo
louvre	luvras
simons	simons
hermes	hermes
ger	ger
struiken	krūmų
gate	vartų
gate	vartai
pierce	pyrsas
replica	kopija
holding	valda
oma	močiute
oma	močiutė
oma	senelė
oma	močiutės
oma	močiute
oma	močiutė
oma	kopenhagoje
oma	močiute
oma	močiutė
oma	treniruotė
sabine	sabine
klarinetten	klarnetai
paars	violetinė
easy	lengva
easy	lengvai
stanford	stanfordo
controverse	nesutarimų
bulgaars	bulgarų
riau	riau
gewelddadige	smurtinių
princess	princesė
princess	princese
princess	princesės
moravië	moravijos
paviljoen	paviljone
hampshire	hampshire
vervaardigde	gaminami
gefinancierd	finansuojama
coupe	coupe
regenereren	regeneruoti
regenereren	regeneravimo
verplaatsing	poslinkio
verplaatsing	judėjimas
symbolische	simbolinę
koreaans	korėjos
taxonomie	taksonomija
dominicaanse	dominikos
nation	tauta
ribben	šonkaulių
munitie	ginkluotės
midnight	vidurnakčio
generaals	generolai
disc	diskai
disc	diskas
disc	disko
pet	pet
pet	kepure
pet	kepurė
ideologie	ideologijos
ideologie	ideologija
irina	irina
aandoeningen	sutrikimai
gearchiveerd	esančius
psychische	psichinės
welvaart	klestėjimas
welvaart	gerovės
welvaart	gerovė
tenen	pirštai
metingen	matavimas
metingen	matavimai
metingen	matavimo
metingen	matavimas
metingen	matavimai
jill	džil
kwartet	ketverto
dante	dantė
nsdap	nsdap
makers	kūrėjų
makers	kūrėjai
fernandez	fernandez
procureur	prokuratūra
procureur	prokuroras
bataafse	batavijos
schetsen	eskizai
passages	ištraukas
fabio	fabio
fabio	fábio
theoretisch	teoriškai
joshua	joshua
akkoorden	susitarimai
accommodatie	apgyvendinimo
accommodatie	apgyvendinimas
accommodatie	apgyvendinimą
accommodatie	būstas
versterkingen	įtvirtinimų
rich	turtingas
kirk	kirk
virgin	mergelių
contrast	svyravimų
zonde	gėda
flores	flores
tomas	tomas
moerassen	pelkėse
grafiek	diagrama
parasitaire	parazitinės
revolutionair	revoliucinė
bezoeker	lankytojų
gekleed	apsirengęs
germania	germanija
straffen	bausti
straffen	nubausti
straffen	nuobaudos
straffen	baudos
straffen	bausmės
straffen	sankcijos
straffen	bausmė
jambi	džambis
artist	atlikėjas
beheert	valdo
spreek	kalbėk
spreek	kalbėti
hassan	hasanas
riet	nendrių
riet	nendrės
aria	aria
broeder	broli
broeder	brolis
rocky	rokis
guillermo	guillermo
voorbereidingen	ruošiniai
voorbereidingen	preparatai
botsing	poveikio
botsing	susidūrimas
botsing	susidūrimo
botsing	clash
bogen	arkų
bogen	lankai
hbo	hbo
vermeulen	vermeulen
bokser	boksininkas
servers	serveriai
seoel	seule
ibrahim	ibrahim
creatieve	kūrybos
tina	tina
snijden	taupymo
snijden	pjovimo
schubben	skalės
functionele	funkcinė
functionele	funkcinis
functionele	funkcinių
gediskwalificeerd	diskvalifikuota
ego	ego
woonachtig	rezidentas
passie	aistra
vlot	plaustu
hamer	plaktuką
rufus	rufas
bits	bitų
wade	veidai
wade	veidas
etymologie	etimologija
examen	egzaminas
examen	egzamino
chassis	važiuoklė
chassis	važiuoklės
erkent	pripažįsta
realisme	realizmo
dragers	vežėjams
fanny	fani
bowie	bowie
journaliste	žurnalistai
journaliste	žurnalistas
phantom	phantom
sloveens	slovėnijos
sloveens	slovėnų
sloveens	slovėnijos
sloveens	slovėnų
airbus	airbus
agatha	agata
ondernam	įsipareigojo
stengel	kamieninių
gisting	fermentacijos
augsburg	augsburg
handmatig	rankinis
handmatig	rankomis
aquino	aquino
voorzichtig	atsargiai
voorzichtig	atsargiai
voorzichtig	švelniai
jacqueline	jacqueline
vergoeding	kompensavimo
vergoeding	kompensacija
vergoeding	kompensacijos
vergoeding	mokestis
vergoeding	atlyginimas
vergoeding	atlygis
elly	elly
journey	kelione
journey	kelionė
padang	padang
cursussen	kursai
cursussen	kursams
cursussen	kursuose
cursussen	kursus
massale	masiškai
massale	didžiulis
strekt	lipa
strekt	siekiu
lies	kirkšnies
mai	mai
mai	gegužė
koninkrijken	karalysčių
firefox	firefox
interactie	sąveikauti
interactie	sąveika
interactie	sąveika
religies	religijų
religies	religijos
trois	trois
geëindigd	pasibaigė
kane	kane
perfecte	tobulos
perfecte	tobulas
perfecte	tobula
cambodja	kambodžos
cambodja	kambodža
tegenstand	atsparumo
tegenstand	atsparumą
tegenstand	atsparumas
tegenstand	opozicijos
continue	nuolat
byron	baironas
verrassing	staigmena
trouwe	ištikimas
trouwe	atsidavusi
trouwe	ištikimas
cyrillisch	kirilica
bellen	vadina
bellen	ragina
experts	ekspertai
passion	aistra
gevoed	teikė
willis	willis
investeringen	investicijos
investeringen	investicijos
investeringen	investicija
generation	karta
lichten	žiburiai
lichten	šviesos
lichten	žibintai
lichten	šviestuvai
lichten	lempoms
archeologie	archeologija
negeren	ignoruoja
alphonse	alfonsas
orthodox	ortodoksų
stripverhaal	comics
faciliteiten	patogumais
devon	devon
recreatie	poilsis
nieto	nieto
björkman	björkman
wesley	wesley
herenhuis	sodyba
geweer	šautuvas
geweer	šautuvą
geweer	pistoletas
geweer	ginklą
geweer	ginklas
geweer	šautuvas
geweer	šautuvą
cao	cao
inzending	pateikimas
inzending	pateikimo
delle	delle
beruchte	liūdnai
beruchte	liūdnai
roer	maišoma
schuur	tvartą
yale	yale
uitbarsting	išsiveržimas
deken	danga
salem	salem
gehoor	klausos
gehoor	klausymas
vonnis	nuosprendis
voltooiing	užbaigimo
moeders	mamas
moeders	motinoms
moeders	motinos
moeders	motina
boon	pupelių
verbieden	ban
verbieden	uždrausti
verbieden	uždraudimas
verbieden	uždraudžia
verbieden	uždrausti
verbieden	drausti
klanken	skamba
klanken	garsus
klanken	garsai
kanselier	kancleris
genie	genijus
mordellistena	mordellistena
ingrid	ingrida
wellington	wellington
gezonde	ekonomiką
falls	krenta
etappes	etapai
kwaliteiten	savybes
bloedbad	žudynės
bloedbad	skerdynės
potentieel	potencialiai
movistar	movistar
pauken	timpanas
covers	apima
hernández	hernandez
monde	monde
knowles	knowles
heller	heleris
sociologie	sociologija
slechter	blogiau
socialisten	socialistai
eik	ąžuolo
eik	ąžuolų
intellectuele	intelektinė
intellectuele	intelektinės
apostel	apaštalo
hardcore	griežti
olaf	olaf
chauffeur	vairuotojo
chauffeur	mašinistas
chauffeur	vairuotojas
concurrenten	konkurentų
concurrenten	konkurentai
vervolgde	persekiojami
weigeren	atsisakymas
aub	prašom
aub	prašau
kloof	tarpeklis
kloof	kanjonas
werkgelegenheid	užimtumas
werkgelegenheid	įdarbinimas
voorzitterschap	pirmininkavimas
voorzitterschap	pirmininkavimas
nine	devyni
zwaan	gulbė
verzekeren	apdrausti
strauss	strauss
zalen	sales
verbrand	sudegino
verbrand	sudegintas
wolff	wolff
amadeus	amadeus
holocaust	holokausto
fleming	fleming
bots	botai
eeuwig	amžina
better	geresnė
better	geresnis
better	gerėja
better	geriau
maes	maes
tolkien	tolkien
rodriguez	rodriguez
#aaa	#aaa
confederatie	konfederacija
confederatie	konfederacijos
manfred	manfredas
rouge	rouge
kfc	kfc
cher	cher
swift	swift
himalaya	himalajuose
himalaya	himalajinis
sculpturen	skulptūros
kip	višta
kip	vištiena
kip	vištos
kip	vištienos
kip	kip
noodzakelijke	būtinas
hoopt	viltis
hoopt	viltys
bondgenoot	sąjungininkas
larve	lervų
larve	lervos
guinee	gvinėja
voorbereid	paruošti
geoffrey	geoffrey
fast	greitas
fast	greita
fast	greiti
fast	greitai
fast	greit
sandy	smėlio
alla	alla
koe	karvės
koe	karvė
koe	ku
drake	drake
indisch	indas
indisch	indijos
andrés	andrés
bestudeerde	tiriamas
rapid	greitas
demon	demonas
tournament	turnyras
tournament	turnyro
gassen	dujos
wolken	debesys
wolken	debesų
wolken	debesis
wolken	debesys
wolken	debesų
gala	gala
zakken	kišenes
essex	eseksas
ridge	ridge
vale	vale
friezen	fryzai
bessel	beselio
ffff	ffff
distributie	platinimas
distributie	paskirstymo
distributie	paskirstymas
distributie	pasiskirstymas
doug	dagas
rellen	riaušės
verdiend	nusipelnė
verdiend	pelnęs
henriette	henriette
hertogin	hercogienė
claes	claes
dictatuur	diktatūra
dictatuur	diktatūros
katten	kačių
katten	katės
subsidie	subsidija
esperanto	esperanto
hek	vartų
hek	vartai
hek	tvoros
hek	tvora
deskundigen	ekspertai
maximus	maximus
alien	ateivių
enzym	fermentų
enzym	fermentas
dimitri	dmitri
dimitri	dimitri
françoise	françoise
redding	gelbėjimo
redding	gelbėjimas
redding	išsigelbėjimas
rhein	rhein
zinloos	nereikalinga
zinloos	beprasmis
zinloos	bevertis
zinloos	beprasmiška
zinloos	beprasmis
microscopische	mikroskopu
verenigen	suvienyti
fontaine	fontaine
kruiden	žolelių
kruiden	žolelių
kruiden	žolių
kruiden	herbas
kruiden	spice
factory	fabrikas
factory	gamykloje
factory	gamykla
dynamische	dinamiška
dynamische	dinaminis
dynamische	dinaminė
motors	motors
baptist	baptistų
jaya	jaya
vic	vika
ramon	ramón
strange	keistas
strange	keista
zittende	einančiam
zittende	sėdi
stal	stal
dai	dai
druiven	vynuogės
druiven	vynuogių
druiven	vynuogės
eiwit	baltymų
eiwit	baltymas
eiwit	baltymai
chester	česteris
intentie	ketinimas
intentie	ketinimą
formulering	formuluotė
gemak	patogumo
shah	shah
hearts	širdys
remo	remo
downloaden	atsiųsti
geleen	geleen
japonica	japonica
beeldhouwers	skulptorių
roubaix	roubaix
afkortingen	santrumpos
rush	rush
