και	та
αρχαίο	стародавній
αρχαίο	давній
προώθηση	підвищення
προώθηση	просування
προώθηση	заохочення
προώθηση	рекламувати
προώθηση	просувати
προώθηση	розповсюдити
επίσκοπος	єпископа
επίσκοπος	єпископ
πλούσια	багаті
πλούσια	багатий
πλούσια	rich
παράσταση	ефективність
παράσταση	виступ
παράσταση	показати
παράσταση	шоу
παράσταση	показувати
παράσταση	show
περάσει	перевал
περάσει	передати
περάσει	проїхати
πολωνία	польщу
πολωνία	польща
πολωνία	польщі
απόλλωνα	аполлон
σοφία	софійська
σοφία	софія
σοφία	софія
σοφία	мудрості
σοφία	мудрість
παρουσίαση	презентацію
παρουσίαση	презентації
παρουσίαση	презентація
δυνατόν	можливе
δυνατόν	можливо
δυνατόν	можлива
κατάληψη	займають
κατάληψη	поглинання
αναγνώριση	ідентифікація
αναγνώριση	визнання
τάγμα	батальйон
άκρο	кінцівки
σήμα	сигнал
σήμα	жетон
σήμα	значок
ευχαριστώ	дякую
ευχαριστώ	дякуємо
αεροσκάφος	літак
αεροσκάφος	літаків
αεροσκάφος	авіаційна
χρόνος	тайм
χρόνος	час
πράξεις	дії
πράξεις	операцій
πράξεις	операції
πράξεις	акти
πράξεις	діє
πράξεις	дії
φίλιππος	філіп
δυνατό	сильним
δυνατό	сильні
δυνατό	сильною
δυνατό	сильний
δυνατό	сильна
βασιλείς	королі
τουρκική	турецька
τουρκική	турецький
τουρκική	турецькою
τουρκική	турецькі
επάνω	нагорі
δήμοι	підпорядкування
τέταρτη	четверта
τέταρτη	четвертий
τέταρτη	четверте
αιγαίου	егейське
ύφος	стиль
χώρους	простори
χώρους	пробіли
τούρκοι	турки
ορθόδοξη	православний
ορθόδοξη	православної
ορθόδοξη	orthodox
ορθόδοξη	православна
ορθόδοξη	православні
παραστάσεις	виступів
παραστάσεις	показує
περιοδικά	журнали
παρακαλώ	please
παρακαλώ	прошу
παράγοντες	агенти
παράγοντες	фактори
παράγοντες	факторів
τεχνικές	методику
τεχνικές	експериментувати
τεχνικές	методики
αστέρας	зоря
αστέρας	зірочки
αστέρας	зоряні
αστέρας	зірка
φυτά	рослини
φυτά	заводи
αγίων	святі
προτάσεις	рекомендації
προτάσεις	пропозиції
προτάσεις	пропозиції
προτάσεις	рекомендації
σύμβουλος	радник
σύμβουλος	консультант
σύμβουλος	консультантом
οικισμό	агломерація
τεχνολογία	технологія
τεχνολογία	технології
όπλα	руки
όπλα	зброя
όπλα	зброю
όπλα	зброєю
όπλα	зброї
όπλα	зброя
όπλα	зброю
έκρηξη	виверження
έκρηξη	вибух
έκρηξη	вибухом
έκρηξη	вибух
συνέλευση	зборів
συνέλευση	збори
συνέλευση	конвенції
συνέλευση	конвенція
βασιλικό	василь
βασιλικό	королівська
βασιλικό	royal
βασιλικό	королівський
βασιλικό	королівське
βασιλικό	рояль
πάρκο	парк
ποίηση	поезія
εθνών	націй
ανατολικό	схід
ανατολικό	східна
ανατολικό	східної
ανατολικό	східні
διαστάσεις	розміри
διαστάσεις	виміри
διαστάσεις	вимір
ερείπια	руїни
