dhe	और
besimi	विश्वास
grand	ग्रैंड
indian	भारतीय
çmim	कीमत
çmim	मूल्य
çmim	दाम
çmim	अवार्ड
çmim	पुरस्कार
konferenca	सम्मेलन
konferenca	सम्मेलनों
luis	लुई
luis	लेविस
luis	लुईस
luis	लुइस
marne	marne
hollanda	नीदरलैंड
hollanda	नीदरलैंड्स
privat	प्राइवेट
privat	निजी
ashpër	harsh
ashpër	हर्ष
jetonin	जिया
nënë	maa
nënë	माँ
pro	प्रो
letra	कार्ड
letra	ताश
letra	कागज़
letra	कागज
letra	पेपर
letra	letters
letra	अक्षर
letra	कार्ड
shtresa	परतें
shtresa	लेयर
shtresa	परतों
aleksandër	अलेक्जेंडर
aleksandër	सिकंदर
hapësira	स्पेसेस
hapësira	अंतरिक्ष
hapësira	समष्टि
hapësira	जगह
hapësira	स्पेस
gjoni	जॉन
kineze	चीनी
kineze	चाइनीज
emërohet	नियुक्त
toke	भूमि
toke	land
toke	लैंड
toke	जमीन
toke	ग्राउंड
toke	जमीन
toke	मैदान
standard	मानक
luftuar	लड़ा
fat	भाग्य
fat	किस्मत
fat	लक
muzikor	संगीतमय
muzikor	musical
norvegji	नॉर्वे
norvegji	नार्वे
mbledhur	एकत्रित
mbledhur	समवेत
mjete	उपकरण
mjete	औज़ार
mjete	टूल
mjete	टूल्स
shpirtit	आत्मा
lojtarët	खिलाडी
lojtarët	खिलाड़ी
super	अदभुत
super	कमाल
super	गजब
super	सूपर
super	super
super	सुपर
inter	इंटर
studiues	शोधकर्ता
studiues	विद्वान
objektet	वस्तु
objektet	ऑब्जेक्ट
objektet	वस्तुएँ
dem	डेम
dem	dem
dem	bull
dem	बैल
dem	बुल
dem	सांड
gjen	जीन
gjen	पाता
hedhur	कास्ट
hedhur	डाल
planet	ग्रहों
planet	ग्रह
planet	योजनाएँ
nxjerrë	निकाली
shërbimeve	उपयोगिताएँ
rritja	वृद्धि
rritja	विकास
dallohet	फर्क
raporti	रिपोर्ट
raporti	रपट
raporti	अनुपात
idetë	विचारों
idetë	विचार
kodra	पहाड़ी
kodra	हिल
kodra	हिल्स
kodra	पहाड़ियाँ
albume	एलबम
albume	एल्बम
shërbimet	सेवाएँ
shërbimet	सेवाएं
shërbimet	उपयोगिताएँ
dërgoi	भेजी
dërgoi	प्रेषित
dërgoi	भेजा
kërkesat	आवश्यकताओं
kërkesat	आवश्यकताएँ
kërkesat	अनुरोध
kërkesat	निवेदन
treg	बाजार
treg	बाज़ार
treg	मार्केट
eteeq	eteeq
phoiac	phoiac
vepron	अधिनियमों
zogu	पंछी
zogu	पक्षी
zogu	चिड़िया
zogu	बर्ड
strukturë	संरचना
strukturë	अवसंरचना
strukturë	स्ट्रक्चर
strukturë	ढांचा
strukturë	सुविधा
sulmues	हमलावर
sulmues	स्ट्राइकर
veshur	पहना
veshur	वेश
akademik	शैक्षिक
akademik	अकादमिक
japoneze	जापानी
nënkupton	मतलब
nënkupton	यानि
nënkupton	अर्थात्
sport	खेल
sport	क्रीड़ा
sport	खेलकूद
sport	स्पोर्ट्स
sport	खेल
civil	दीवानी
civil	सिविल
turistike	पर्यटक
pajisje	उपकरण
pajisje	युक्ति
pajisje	डिवाइस
pajisje	यंत्र
pajisje	उपकरण
pajisje	उपकरण
pajisje	युक्ति
pajisje	औज़ार
pajisje	डिवाइस
pajisje	उपकरण
pajisje	गियर
mosha	उम्र
mosha	आयु
dallim	भेद
dallim	भिन्नता
dallim	फर्क
dallim	अंतर
përjashtim	अपवाद
përjashtim	एक्सेप्शन
biblioteka	लाइब्रेरी
biblioteka	पुस्तकालय
biblioteka	पुस्तकालयों
biblioteka	लाइब्रेरी
biblioteka	पुस्तकालय
biblioteka	पुस्तकालयों
shpirti	आत्मा
shpirti	आत्माओं
shpirti	रूह
shpirti	भावना
shpirti	स्पिरिट
shpirti	आत्मा
vesh	कान
vesh	पहनें
total	कुल
paqe	शांति
paqe	सलाम
botim	प्रकाशन
ligë	लीग
francisco	फ्रांसिस्को
zhanri	घराना
zhanri	विधा
rrugëve	सड़कें
rrugëve	गलियां
rrugëve	गलियों
rrugëve	सड़कों
rrugëve	सड़कें
suksesshëm	सफल
suksesshëm	कामयाब
qendrat	केंद्रों
kampionati	चैम्पियनशिप
kampionati	चैंपियनशिप
net	नेट
net	जाल
net	रातें
net	राते
net	रातों
net	नाइट्स
tone	हमारा
tone	हमारे
tone	हमारी
force	बल
force	फ़ोर्स
përbën	मुद्राओं
përbën	मुद्राएँ
referenca	संदर्भ
referenca	सन्दर्भ
referenca	संदर्भ
referenca	सन्दर्भ
mungesa	अभाव
mungesa	अनुपस्थिति
mungesa	कमी
din	दीन
din	डीन
shfaqje	दिखाओ
shfaqje	शो
shfaqje	दिखाएं
shfaqje	दिखाएँ
dallohen	विशिष्ट
poetike	काव्यात्मक
poetike	काव्य
nato	नाटो
bien	गिरने
bien	गिरना
bien	गिरा
bien	पतझड़
bien	गिरना
bien	गिर
bien	पतन
policia	पुलिस
koka	दिमाग़
koka	सिर
fuqia	पावर
fuqia	शक्ति
funksioni	फंक्शन
funksioni	फ़ंक्शन
funksioni	प्रकार्य
funksioni	फलन
tirane	तिराना
grafik	ग्राफ़
grafik	ग्राफ
grafik	आलेख
grafik	आलेखीय
grafik	ग्राफ़िक
grafik	ग्राफिक
adem	एडम
adem	आदम
rama	रामा
rama	राम
asht	हड्डी
asht	बोन
asht	अस्थि
shpellë	गुफ़ा
shpellë	गुफा
rrjeti	ग्रिड
rrjeti	नेटवर्क
rrjeti	संजाल
tregoi	दिखाया
kulturë	संस्कृति
edit	एडिथ
vija	धारीदार
vija	पट्टियां
vija	धारियाँ
brazil	ब्राजील
brazil	ब्राज़ील
brazil	brasil
victoria	विक्टोरिया
calais	calais
vërtet	सचमुच
vërtet	वाकई
afro	एफ्रो
ferdinand	फर्डिनेंड
përgjegjës	ज़िम्मेदार
përgjegjës	उत्तरदायी
përgjegjës	जिम्मेदार
përgjegjës	क्यूरेटर
dokumente	दस्तावेज
dokumente	दस्तावेज़
dokumente	डॉक्स
dokumente	दस्तावेज
dokumente	दस्तावेज़
site	साइटें
site	साइट्स
site	साइट
miri	मिरी
miri	बेस्ट
miri	सर्वश्रेष्ठ
miri	बेहतरीन
karakteristikat	विशेषताएँ
romani	रोमन
romani	उपन्यास
romani	अनोखा
london	लंदन
juridike	लीगल
juridike	कानूनी
juridike	विधिक
afrikë	अफ़्रीका
afrikë	अफ्रीका
afrikë	अफ़्रीकी
europiane	यूरोपियाई
europiane	यूरोपीय
tipike	ठेठ
ushqim	भोजन
ushqim	खाना
mbështetje	समर्थन
mbështetje	सहायता
mbështetje	support
bote	दुनिया
bote	विश्व
bote	जग
bote	संसार
studioi	पढ़ाई
lira	लीरा
lira	सस्ता
lira	सस्ते
lira	सस्ती
lira	निशुल्क
lira	मुफ्त
lira	मुक्त
lira	फ्री
lira	आजाद
lira	फ़्री
ushtarë	सैनिकों
ushtarë	सैनिको
njohuri	ज्ञान
male	kyu
shenja	लक्षण
menduar	सोचा
menduar	विचार
mureve	दीवारों
mureve	दीवारें
ishulli	आइलैंड
ishulli	द्वीप
software	सॉफ़्टवेयर
software	सॉफ्टवेयर
software	साफ्टवेयर
software	तन्त्र
qetë	शांत
nxënësit	छात्रों
nxënësit	विद्यार्थी
nxënësit	विद्यार्थियों
latin	लातीनी
zero	शुन्य
zero	zero
zero	शून्य
west	पश्चिम
west	वेस्ट
vendosen	तैनात
ruajtjen	संरक्षण
austri	आस्ट्रिया
austri	ऑस्ट्रिया
secila	प्रत्येक
vetes	खुद
shesh	वर्ग
shesh	स्क्वायर
shesh	वर्गाकार
gjinia	लिंग
skena	दृश्यों
skena	दृश्य
skena	सीन
skena	झाँकी
skena	चरण
skena	स्टेज
sigurt	सुरक्षित
sigurt	पक्का
sigurt	ज़रूर
sigurt	निश्चित
sigurt	यकीनन
kufi	frontier
kufi	सीमा
kufi	सीमांत
kufi	बार्डर
kufi	बॉर्डर
kufi	किनारा
kufi	सीमा
alt	alt
negative	नकारात्मक
negative	ऋणात्मक
aktiviteti	कार्य
aktiviteti	क्रिया
aktiviteti	गतिविधि
aktiviteti	सक्रियता
aktiviteti	क्रियाएँ
aktiviteti	कार्यकलाप
amerikë	अमरीका
amerikë	अमेरिका
mesfushor	मिडफील्डर
figurat	छवि
figurat	छवियां
figurat	छवियाँ
figurat	चित्र
figurat	बिंब
figurat	आंकड़े
box	डिब्बा
box	बॉक्स
box	बक्सा
fuqitë	शक्तियों
fuqitë	शक्तियाँ
fuqitë	शक्तियां
jerry	जेरी
shtëpitë	मकानों
shtëpitë	मकान
shtëpitë	घरों
shtëpitë	होम
shtëpitë	घरों
wikimedia	विकिमीडिया
vendase	घरेलू
vendase	स्वदेशी
vendase	स्थानीय
vendase	लोकल
vendase	मूल
vendase	नेटिव
vendase	देशी
poeti	कवि
vendlindje	जन्मस्थान
vendlindje	मातृभूमि
kroaci	क्रोएशिया
alternative	वैकल्पिक
ndryshimi	भिन्नता
ndryshimi	फर्क
ndryshimi	अंतर
ndryshimi	परिवर्तन
ndryshimi	बदलाव
ndryshimi	बदलें
katolik	कैथोलिक
pyetje	प्रश्न
