है	האי
फ़िल्में	סרטים
फ़िल्में	קולנוע
सैनिक	חיילת
सैनिक	חייל
सैनिक	צבא
सैनिक	צבאי
डेटा	מידע
डेटा	דאטה
डेटा	נתונים
स्थिर	סטטי
स्थिर	יציבה
स्थिर	יציב
दूध	חלב
विद्वानों	מלומדים
अशोक	אשוקה
मानना	להאמין
मानना	מאמין
मानना	מאמינים
मानना	תאמין
रखना	שמור
रखना	לשמור
बाह्य	חיצוניים
बाह्य	חיצוניות
बाह्य	חיצונית
बाह्य	חיצוני
उपस्थिति	נוכחות
उपस्थिति	נוכחות
समूहों	קבוצות
आये	באו
आये	הגיע
चूंकि	מאז
होटल	מלון
होटल	מלונות
उच्चारण	הגיית
पुरुषों	גברים
पुरुषों	mens
वृक्ष	עץ
वृक्ष	עצים
निवेश	השקעה
निवेश	המשקיע
निवेश	משקיעים
निवेश	משקיעה
निवेश	משקיע
निवेश	השקעה
निवेश	השקעות
तत्वों	יסודות
तत्वों	אלמנטים
सत्य	האמת
सत्य	אמת
दार्शनिक	פילוסוף
सौ	מאה
सौ	hundred
आंतरिक	פנים
आंतरिक	פנימית
आंतरिक	פנימיות
आंतरिक	פנימי
निकल	ניקל
प्रत्यक्ष	ישיר
प्रत्यक्ष	ישירות
प्रत्यक्ष	ישירה
मित्र	ידידים
मित्र	חברים
मित्र	ידיד
मित्र	חברה
मित्र	חבר
दर्द	כאב
दर्द	כאבים
बिजली	חשמל
बिजली	ברקים
बिजली	ברק
बिजली	ברקים
बिजली	ברק
कार्ड	כרטיסים
कार्ड	קלפים
कार्ड	אקורד
कार्ड	קארד
कार्ड	קלף
कार्ड	כרטיס
बिंदु	נקודות
बिंदु	נקודה
बिंदु	דוט
बिंदु	נקודה
बिंदु	נקודת
बिंदु	פוינט
बुद्ध	בודהה
स्टेडियम	אצטדיונים
स्टेडियम	אצטדיון
स्टेडियम	האצטדיון
हजार	אלף
अभाव	היעדר
अभाव	היעדרות
रिलीज़	שחרר
रिलीज़	שיחרור
रिलीज़	שחררו
रिलीज़	שחרור
रिलीज़	משחרר
शांति	שלום
शांति	השלום
शांति	שלווה
वितरण	משלוחים
वितरण	משלוח
वितरण	הפצה
वितरण	התפלגות
आय	הכנסות
आय	הכנסה
आय	רווחים
आय	הכנסה
रन	ריצות
फाइनल	סופית
फाइनल	סופי
फाइनल	סופיות
फाइनल	גמר
फाइनल	גמר
टेलीविजन	טלוויזיה
टेलीविजन	טלויזיה
दैनिक	יומית
दैनिक	יומי
दैनिक	דיילי
न्याय	הצדק
न्याय	צדק
फूल	פרחים
फूल	פרח
कल्पना	דמיון
कल्पना	דימיון
प्राप्ति	חפש
प्राप्ति	רכישה
प्रसार	התפשטות
प्रसार	התפשט
प्रसार	להפיץ
दिल	הלב
दिल	לב
दिल	לבבות
गाने	שירים
गाने	השירים
सुंदर	יפה
सुंदर	יפים
सुंदर	יפות
सुंदर	חתיך
यानि	אמצעים
यानि	אמצעי
हाउस	הבית
हाउस	האוס
हाउस	בית
अफ़्रीका	אפריקה
इच्छा	חשק
इच्छा	תשוקה
इच्छा	רצון
इच्छा	תשוקות
भार	משקל
खंड	מקטע
खंड	סעיף
खंड	מחלקה
खंड	חסימה
खंड	בלוק
खंड	חסום
खंड	לחסום
मिश्रण	לערבב
मिश्रण	מערבבים
मिश्रण	ערבב
मिश्रण	מיקס
मिश्रण	תערובת
मिश्रण	תערובת
समर्पित	מסור
समर्पित	הקדיש
समर्पित	מוקדש
समर्पित	מסורה
समर्पित	ייעודי
पहुंच	גישה
पहुंच	הגישה
स्मारक	אנדרטאות
स्मारक	אנדרטה
स्मारक	אנדרטת
स्मारक	האנדרטה
व्यास	קוטר
प्यार	באהבה
प्यार	אוהב
प्यार	אהבה
प्यार	אוהבת
प्यार	אהובה
प्यार	לאהוב
प्यार	אוהב
प्यार	אוהבת
लखनऊ	לאקנאו
आन्दोलन	תנועה
आत्मा	הנשמה
आत्मा	נפש
आत्मा	נשמה
आत्मा	ספיריט
आत्मा	רוח
हे	היי
हे	הי
पक्षी	ציפור
पक्षी	בירד
निवासी	תושבים
निवासी	תושבת
निवासी	תושב
निवासी	מתמחה
निवासी	מתמחים
निवासी	תושבים
अंततः	לבסוף
डेविड	דויד
डेविड	דיוויד
डेविड	דיויד
डेविड	דייוויד
डेविड	דוד
डेविड	דייויד
कह	תגיד
कह	אמור
कह	תגידי
जंक्शन	צומת
खास	ספיישל
खास	מיוחדת
खास	מיוחדים
खास	מיוחדות
खास	מיוחד
जलवायु	האקלים
जलवायु	אקלים
बांग्लादेश	בנגלדש
तय	תוקן
तय	מתוקן
तय	קבוע
धारावाहिक	סדרתי
धारावाहिक	סידורי
धारावाहिक	פרקים
तारे	כוכב
तारे	כוכבת
तारे	סטאר
तारे	כוכבים
बनाना	ביצוע
बनाना	מכין
बनाना	מכינה
बनाना	יוצר
बनाना	יוצרת
पौराणिक	מיתולוגי
बाकी	שארית
बाकी	לנוח
बाकी	השאר
बाकी	מנוחה
बाकी	נוחי
बाकी	תנוח
बाकी	נותר
बाकी	נותרה
बाकी	נותרו
बाकी	שנותרו
संत	הקדושים
संत	קדושים
संत	קדוש
संत	הקדוש
संत	קדושה
ऊंचाई	גובה
ऊंचाई	הרמה
ऊंचाई	גובה
उपग्रह	לוויין
उपग्रह	לווין
तुर्की	הודו
तुर्की	טורקיה
तुर्की	טורקית
तुर्की	טורקי
संस्कार	לוויה
संस्कार	הלוויה
संस्कार	טקסים
संस्कार	טקסים
शंकर	שנקר
अर्थव्यवस्था	כלכלה
अर्थव्यवस्था	כלכלת
बीमारी	מחלה
बीमारी	מחלה
बीमारी	מחלות
बीमारी	מחלה
बीमारी	חולי
वार्षिक	שנתי
वार्षिक	שנתית
वार्षिक	השנתי
वार्षिक	שנתי
वार्षिक	שנתית
परिसर	מורכבים
परिसर	מורכב
परिसर	מורכבת
परिसर	מתחם
परिसर	תסביך
अधिकतम	מקסימום
अधिकतम	מקס
अधिकतम	מרבי
अधिकतम	מירבי
अधिकतम	מקסימום
अधिकतम	מקסימלי
अधिकतम	המקסימום
अधिकतम	למקסם
अधिकतम	הגדל
वैश्विक	גלובל
वैश्विक	גלובלי
तभी	בלבד
तभी	רק
अनिवार्य	חובה
अनिवार्य	חיוניים
अनिवार्य	חובה
अनिवार्य	הכרחי
अनिवार्य	חיוניות
अनिवार्य	חיונית
अनिवार्य	חיוני
उपाधि	דרגה
उपाधि	תואר
हरियाणा	הריאנה
तारा	להרעיב
तारा	כוכב
तारा	כוכבת
तारा	סטאר
द्वार	שער
द्वार	הדלת
द्वार	דלת
द्वार	דלתות
मुख्यतः	בעיקר
आनंद	תהנה
आनंद	תהנו
आनंद	אנאנד
आनंद	אננדה
कम्पनी	החברה
कम्पनी	חברה
कम्पनी	פלוגה
रे	ריי
स्थायी	קבועה
स्थायी	קבוע
स्थायी	מתמשך
लकड़ी	מעץ
लकड़ी	עץ
लकड़ी	ווד
गोल	רנד
गोल	ראנד
गोल	שער
गोल	מטרה
गोल	יעד
गोल	גול
गोल	עגולה
गोल	עגול
गोल	סיבוב
गोल	עגולים
तल	קומה
तल	רצפה
तल	תחתון
तल	תחתית
पू	קקי
ऋण	הלוואה
ऋण	חוב
ऋण	חובי
ऋण	הלוואות
ऋण	הלוואה
ऋण	מינוס
दास	דאס
