kategória	категорија
zálive	залив
zálive	заливот
lópez	лопез
potter	потер
firiem	фирми
nebezpečenstvo	опасност
nebezpečenstvo	опасности
nebezpečenstvo	опасност
nebezpečenstvo	азар
major	мајорот
major	мајор
koncepcie	концепт
koncepcie	зачнување
koncepcie	концепти
dne	дното
dne	долен
dne	дно
chuť	вкус
chuť	вкус
chuť	вкус
chuť	страст
prejsť	поминете
prejsť	помине
zlé	bad
zlé	лоша
zlé	лош
zlé	лошо
zlé	бад
chcela	баран
chcela	сакаше
valley	долината
valley	долина
valley	котлина
holt	холт
fond	фонд
útokov	нападите
útokov	напади
wales	велс
normy	норми
normy	нормите
normy	стандарди
ťažký	тешка
ťažký	тежок
ťažký	тешки
ťažký	тешкото
motív	мотив
motív	мотив
motív	карактеристика
sekcia	рез
sekcia	оддел
sekcia	отсек
sekcia	секција
zastúpenie	застапник
zastúpenie	претставништво
zastúpenie	претставување
zastúpenie	застапеност
rozlíšenie	резолуција
čítanie	читај
čítanie	читам
čítanie	читање
čítanie	читајте
čítanie	прочитај
čítanie	прочитајте
čítanie	четиво
čítanie	читањето
čítanie	читање
prípady	случаи
prípady	случаеви
gitaru	гитара
odmeny	наградува
odmeny	награди
takáto	вакви
takáto	таквите
takáto	такви
takáto	таков
takáto	таква
georgia	грузија
georgia	џорџија
kongres	конгресот
kongres	конгрес
zlepšenie	подобрен
zlepšenie	подобрена
zlepšenie	подобрени
zlepšenie	подобрено
zlepšenie	подобрување
zlepšenie	подобрувања
zlepšenie	подобрување
sport	sport
sport	спорт
wings	крила
wings	крилја
wings	крилца
kvalita	квалитетно
kvalita	квалитет
duša	душа
duša	дух
kombinácia	комбинација
kombinácia	комбинирање
hity	погодоци
hity	хитови
hity	удира
led	водеше
led	led
led	предводени
strach	стравот
strach	страв
strach	исплашена
strach	исплашен
strach	исплашени
strach	уплашени
pozorovanie	набљудување
nízka	ниско
nízka	ниски
nízka	ниска
nízka	низок
paláci	палас
paláci	дворец
paláci	палата
biblie	библија
biblie	библии
rudy	руди
rudy	руда
vladislav	владислав
leo	лео
leo	лав
výchova	воспитување
výchova	негуваат
výchova	образование
výchova	едукација
zásady	принципи
benjamin	бенџамин
deviatich	деветмина
deviatich	nine
deviatich	девет
horské	планинска
horské	планински
horské	планина
klasický	класични
klasický	класична
klasický	класика
klasický	classic
klasický	класик
klasický	класичен
klasický	класична
klasický	класично
klasický	класика
spoločenstiev	заедници
prudko	нагло
paula	поли
paula	паула
paula	пола
ano	да
ano	да
indiana	индијана
snímka	скриншот
snímka	снимка
vojnové	војна
preklady	преведување
preklady	превод
preklady	преводи
vytváranie	создавање
vytváranie	креирање
vytváranie	креирам
vytváranie	креирајќи
vytváranie	создавање
vytváranie	креирање
vytváranie	креација
hádzanárske	ракометна
hádzanárske	ракометот
hádzanárske	ракомет
pôdu	тло
pôdu	почва
kiss	кис
kiss	бакнеж
kiss	kiss
kiss	бакни
neapol	неапол
neapol	наполи
neapol	наполи
mníchove	минхен
rovnica	равенка
rovnica	равенки
potrebný	потребна
potrebný	потребно
potrebný	потребни
spotreba	потрошувачка
spotreba	конзумирање
sex	секс
vystúpenie	свирка
vystúpenie	изведба
vystúpenie	перформанс
vystúpenie	перформанси
vystúpenie	настап
vystúpenie	говорот
vystúpenie	говор
vládne	владини
vládne	владино
vládne	владее
vládne	влада
výnimočne	исклучително
turistika	туризам
turistika	планинарење
severovýchod	североисточно
severovýchod	северозапад
severovýchod	североисток
vetra	ветер
vetra	ветерот
vetra	ветрот
vetra	ветар
povýšený	промовирана
povýšený	промовиран
povýšený	унапреден
negatívne	негативно
negatívne	негативен
negatívne	негативна
negatívne	негатив
negatívne	негативни
médií	мултимедија
médií	медиуми
elizabeth	елизабета
elizabeth	елизабет
dôchodku	пензионирање
dôchodku	пензија
dôchodku	пензионираниот
dôchodku	пензиониран
dôchodku	пензионирани
akcia	дејство
akcia	акција
ruchu	туризам
všade	насекаде
všade	сегде
všade	секаде
zimný	зима
nasledovalo	следев
nasledovalo	следена
nasledovalo	следени
nasledovalo	следеше
