から	no
ボディ	ķermenis
ポケット	kabatas
ポケット	kabatā
ポケット	kabatas
ピーター	pīters
ピーター	pēteris
ナレーション	narrated
ヒーロー	varonis
フロント	priekšējais
フロント	fronte
フロント	priekšpusē
フロント	priekšā
フロント	priekšējie
再建	pārbūve
再建	atjaunot
再建	atjaunošanas
再建	rekonstrukcija
ドーム	dome
ブラウン	brauns
ブラウン	brūnais
ブラウン	brūna
ブラウン	brūns
ブラウン	braun
オス	tēviņi
オス	vīrieši
オス	vīrietis
オス	vīriešu
オス	tēviņi
オス	vīrieši
国境	robežas
国境	robeža
リニューアル	atjaunošana
織田	oda
織田	alb
ドライブ	brauc
ドライブ	disks
ドライブ	braukt
ドライブ	vadīt
ドライブ	vada
イスラエル	izraēla
試み	mēģinājumi
試み	mēģinājums
クリス	kris
クリス	kriss
暗殺	slepkavības
暗殺	slepkavība
暗殺	slepkavības
チャン	chan
武将	militāristu
近藤	kondo
斎藤	saito
火曜	otrdienās
立候補	kandidatūru
漢字	kandži
手段	līdzekļi
手段	nozīmē
特典	labumiem
特典	pluss
措置	pasākumi
クール	forša
クール	forši
クール	cool
約束	solīt
約束	apsolu
約束	solījums
多様	daudzveidīga
リオ	rio
ラウンド	apaļš
ラウンド	apaļi
ラウンド	kārta
ラウンド	apaļa
リス	vāvere
リス	gadīgā
リス	vāveres
ベルギー	beļģija
ベルギー	beļģijā
ベルギー	beļģijas
ベルギー	beļģu
循環	aprite
上陸	izkraušanas
上陸	izkraušana
上陸	nosēšanās
上陸	piezemēšanās
上陸	nolaišanās
西村	nišimura
感染	inficēšanās
感染	infekcija
感染	infekcijas
地獄	ellē
地獄	elle
現実	realitāte
現実	realitāte
現実	īstenība
幼稚園	bērnudārzs
幼稚園	bērnudārza
幼稚園	bērnudārzu
若い	jaunāka
若い	jaunāki
若い	jaunāks
若い	jaunākā
若い	jaunākiem
若い	jauni
ブルース	blues
最強	stiprākais
承認	pieņemšana
承認	pieņemšanas
承認	pieņemam
承認	pieņem
承認	akceptēt
承認	pieņemu
承認	pieņemt
承認	apstiprināšana
承認	apstiprinājums
承認	apstiprina
承認	apstiprināt
フライ	lido
フライ	lidot
フライ	dfr
極めて	ārkārtīgi
学ぶ	mācies
学ぶ	mācīties
藤田	fujita
スピード	ātrums
スピード	ātrumu
スピード	apgriezieni
スピード	ātrumi
スピード	ātrumiem
プレス	spied
プレス	nospiest
プレス	preses
プレス	nospied
プレス	prese
水戸	mito
阿部	abe
アシスタント	palīgs
アシスタント	asistents
半分	pusi
指示	instrukcija
指示	norādījums
指示	instrukcija
指示	instrukcijas
指示	norādījumi
予想	pieņēmums
答え	atbildēt
答え	atbildi
答え	atbilde
イカ	kalmārs
定員	jauda
定員	ietilpība
定員	spēja
定員	kapacitāte
財政	finansējums
財政	finanses
財政	finanšu
研究者	pētnieku
研究者	pētnieks
研究者	pētniekiem
研究者	pētnieki
意図	nolūki
意図	nodomi
ケーブル	kabeļi
ケーブル	kabeļi
ケーブル	kabeļu
ケーブル	kabelis
トランス	transs
トランス	trans
十字	krustu
十字	krusta
十字	krusts
ハード	cieto
ハード	smagi
ハード	cietās
ハード	grūti
ハード	cietais
さいたま	saitama
教皇	pāvests
任命	iecelšana
任命	tikšanās
任命	iecelšanu
ドラム	dram
ドラム	bungas
ドラム	tvertne
ドラム	bungas
ドラム	spoles
ガラス	stikls
ガラス	stikla
ガラス	glāze
ガラス	stikli
悪い	slikts
悪い	slikta
悪い	slikti
ヤード	pagalms
ヤード	būvētava
ヤード	būvētavas
ヤード	būvētavas
教員	pasniedzēja
教員	skolotāju
教員	skolotāja
教員	skolotājs
教員	skolotāji
教員	skolotājiem
教員	pasniedzēji
キャリア	karjeru
キャリア	karjera
キャリア	karjeras
キャリア	pārvadātājs
キャリア	kabīne
キャリア	nesējs
キャリア	karjera
キャリア	karjeras
月曜日	pirmdienās
月曜日	pirmdien
月曜日	pirmdienā
月曜日	pirmdiena
マラソン	ventspilī
マラソン	maratons
恐れ	baiļu
恐れ	bailes
恐れ	bailēs
自宅	mājās
自宅	home
自宅	mājas
自宅	majas
出発	izbraukšana
出発	aiziešana
出発	izlidošanas
出発	atiet
単純	vienkārši
単純	vienkāršs
単純	vienkārša
単純	vienkāršas
単純	vienkāršā
インターナショナル	international
インターナショナル	starptautiskā
インターナショナル	starptautiski
合唱	koris
進む	pārsūtīt
タル	tal
パック	iepakojumi
パック	pakas
パック	pakās
パック	ripa
パック	iepakojums
脱出	evakuācijas
脱出	izbēgt
脱出	aizbēgt
ターミナル	termināla
ターミナル	termināli
ターミナル	termināļa
サウス	dienvidu
サウス	dienvidos
サウス	dienvidi
ウェスト	rietumu
ウェスト	rietumos
ウェスト	rietumi
ウェスト	west
輸入	imports
輸入	importēt
輸入	importē
輸入	ievešana
輸入	imports
輸入	imports
体育館	vingrošanas
体育館	ģimnāzija
ガイド	rokasgrāmata
ガイド	ceļvedis
混乱	nekārtību
混乱	apjukums
混乱	apjucis
混乱	sajaukt
ファースト	pirmais
ファースト	pirmā
ファースト	pirmās
ファースト	pirmie
ファースト	pirma
ファースト	vispirms
タワー	tornis
タワー	torņa
タワー	tornī
タワー	torni
聖書	bībele
絵画	gleznu
絵画	krāsošana
絵画	zīmēšana
絵画	glezna
絵画	gleznas
予算	budžets
予算	budžeti
ジョー	džo
福田	fukuda
ボクシング	boksa
ボクシング	bokss
スコットランド	skotijas
スコットランド	skotija
フィリピン	filipīnas
フィリピン	filipīnu
コート	mētelis
コート	tiesa
コート	palāta
両方	abas
両方	abus
両方	gan
両方	abi
災害	katastrofu
災害	katastrofa
災害	katastrofas
災害	katastrofās
イヤー	gadu
イヤー	gads
マリー	marijas
マリー	marie
マリー	marija
経歴	karjeru
経歴	karjera
経歴	karjeras
プール	baseini
社団	apvienība
社団	biedrība
社団	asociācija
ショップ	veikals
ショップ	veikalā
ショップ	veikala
ショップ	veikalos
ショップ	veikali
仮面	maska
タクシー	taksometru
相談	konsultācijas
相談	apspriedes
相談	konsultācijas
相談	apspriešana
相談	apspriedes
ウルトラ	ultra
シナリオ	scenāriji
シナリオ	scenārijā
シナリオ	scenārijs
楽章	kustība
楽章	kustību
モンゴル	mongolijas
辞任	atkāpies
辞任	atkāpās
辞任	atkāpšanās
辞任	atkāpjas
誘導	indukcija
誘導	indukcijas
ウッド	koksne
ウッド	koks
ウッド	koka
ウッド	kokmateriāli
離婚	šķiršanās
スミス	smith
スミス	smits
デンマーク	dānijā
デンマーク	dānija
ペン	pen
ペン	pildspalvas
ボーナス	bonus
ボーナス	bonusu
豊田	toyota
オフィス	biroji
オフィス	birojiem
オフィス	birojus
オフィス	birojs
オフィス	biroja
オフィス	biroju
キャンペーン	kampaņas
キャンペーン	kampaņa
キャンペーン	kampaņā
弟子	mācekļi
弟子	māceklis
走る	braukšana
走る	darbināt
走る	skrien
走る	palaist
交代	mainīgas
交代	pārmaiņus
交代	mainīgs
助手	palīgs
助手	asistents
バラエティ	šķirne
バラエティ	šķirnes
編纂	apkopošana
編纂	apkopošanas
編纂	apkopojums
最低	minimālā
最低	minimālais
最低	minimums
ラス	russ
ラス	ras
ラス	las
権限	iestāde
権限	atļaujas
クリスマス	ziemassvētkos
クリスマス	ziemassvētku
クリスマス	ziemassvētkus
クリスマス	ziemassvētki
取扱	apstrāde
取扱	apiešanās
取扱	apstrādes
ラグビー	regbija
マックス	max
マックス	maks
マックス	makss
退職	pensijā
退職	pensionēšanās
退職	pensijā
退職	atvaļināts
署名	apliecinu
署名	parakstīšana
署名	parakstīšanas
署名	parakstīt
署名	zīme
署名	paraksta
署名	parakstīšana
署名	paraksts
コーラス	korī
ホールディングス	holdings
ホールディングス	saimniecības
北西	ziemeļrietumu
ナンバー	numuru
ナンバー	numurs
ナンバー	skaitlis
ナンバー	skaits
小野	ono
黒い	melnā
黒い	melni
黒い	melna
黒い	melnas
黒い	melns
集落	norēķini
集落	norēķinu
印刷	izdrukāt
印刷	drukāt
印刷	drukas
印刷	iespiešanas
印刷	iespiešana
印刷	drukāšana
クレジット	kredītpunkti
クレジット	kredīti
クレジット	kredīta
クレジット	kredīts
クレジット	credit
発音	izteiktas
発音	izruna
発音	izrunāt
上部	top
上部	tops
上部	augšējā
上部	augšējais
ショッピング	iepirkšanās
ショッピング	iepirkties
戻る	muguru
戻る	atpakaļ
戻る	mugura
送信	nosūtīšana
送信	sūtīšana
送信	sūta
送信	izejošās
送信	izejošo
送信	iesniedz
送信	iesniegt
送信	nosūtīt
送信	sūtīt
和田	wada
パートナー	partnera
パートナー	partneri
パートナー	partneris
パートナー	partnerim
パートナー	partneri
パートナー	partneriem
ポスト	amats
ポスト	pasts
ポスト	post
防止	profilakse
防止	profilaksei
防止	novēršana
ナイ	lead
ナイ	nye
しかしながら	tomēr
保障	garantija
回答	atbildes
回答	atbildes
回答	atbildēt
回答	atbildi
回答	atbilde
ダイヤモンド	dimanta
ダイヤモンド	dimants
ダイヤモンド	dimantu
ダイヤモンド	dimanti
ダイヤモンド	dimantus
デモ	demonstrācija
デモ	demonstrēšana
デモ	demonstrējumu
デモ	demonstrācijas
デモ	demo
主体	subjekts
主体	temats
主体	objekts
主体	tēma
小さい	mazas
小さい	mazās
小さい	mazie
小さい	maza
小さい	mazs
小さい	maz
小さい	maza
小さい	mazais
小さい	mazāki
小さい	mazākas
小さい	mazāks
小さい	mazāka
小さい	sīkā
小さい	sīkās
小さい	sīka
司令部	mītnes
司令部	mītne
ユーロ	eiro
ユーロ	euro
コール	saukt
ヘル	hel
ヘル	ellē
ヘル	elle
造船	kuģubūves
平野	plain
平野	vienkārša
平野	vienkāršs
養子	pieņemts
養子	pieņemta
養子	pieņemtais
楽器	instruments
楽器	instrumenta
楽器	instrumentu
アリス	alise
ラテン	latīņu
ツール	instruments
ツール	rīks
ツール	rīki
ツール	instrumenti
ツール	darbarīki
同期	sinhronizēt
同期	sinhronizācijas
同期	sinhronizēt
文明	civilizācija
文明	civilizācijas
選考	atlases
選考	izvēle
選考	atlase
選考	izlase
屋根	jumts
ファンタジー	fantāzijas
合戦	cīņas
エドワード	edvard
エドワード	edvards
本文	ķermeņa
本文	ķermenis
描写	attēlojums
座席	sēdekļi
座席	sēdvietas
座席	sēdekļa
座席	sēdeklis
連携	koordinācija
連携	saskaņošana
連携	koordinēšana
レストラン	restorāni
レストラン	restorānos
レストラン	restorāns
クイーン	dāma
クイーン	karaliene
クイーン	queen
クイーン	karalienes
信仰	ticība
信仰	ticībā
信仰	ticību
車庫	garāžas
車庫	garāža
難しい	cieto
難しい	smagi
難しい	cietās
難しい	grūti
難しい	cietais
難しい	grūti
難しい	grūta
難しい	sarežģīta
難しい	apgrūtināta
難しい	sarežģīti
アマチュア	amatieri
アマチュア	amatieru
競輪	keirins
アルゼンチン	argentīna
アルゼンチン	argentīnas
アルゼンチン	argentīna
アルゼンチン	argentīnas
シンガポール	singapūrā
シンガポール	singapūra
コンテスト	konkursi
コンテスト	konkurence
コンテスト	konkurss
ジェット	jet
ジェット	lidmašīna
故障	neveiksme
故障	defekts
故障	neveiksmes
旅団	brigāde
研修	apmācības
研修	apmācību
研修	mācības
研修	mācību
研修	apmācība
研修	praktikants
テロ	terorisms
流行	tendence
起源	izcelsmi
起源	izcelsme
起源	izcelsmi
起源	izcelsme
直径	diametrs
攻略	uztveršanas
攻略	uztveršana
法学	tieslietas
法学	likums
りん	rina
パッケージ	iepakojumi
パッケージ	pakotnes
パッケージ	pakas
パッケージ	pakete
パッケージ	pakotne
浦和	urawa
評論家	kritiķi
評論家	kritiķis
明日	rīt
総督	vicekarali
マイク	maiks
火災	ugunsgrēks
火災	uguns
火災	uguni
測定	mērīšana
測定	mērīšanas
測定	pasākuma
測定	pasākums
測定	mērīts
測定	izmērīts
測定	mēra
測定	mērījumi
測定	mērīšana
測定	mērījumu
測定	mērījumi
測定	mērījums
フェスティバル	festivāls
フェスティバル	svētki
人工	mākslīgā
人工	mākslīgais
人工	mākslīgs
人工	mākslīga
ファッション	fashion
ファッション	mode
ファッション	modes
キーボード	tastatūras
キーボード	tastatūras
滞在	palika
滞在	uzturēties
滞在	paliec
滞在	palikt
セブン	septiņi
セブン	septiņas
フィンランド	somija
フィンランド	somijā
酵素	fermentu
酵素	ferments
酵素	enzīms
酵素	enzīmu
ジャケット	žakete
ジャケット	jaka
ガル	gal
大輔	daisuke
容量	jauda
容量	ietilpība
容量	spēja
容量	kapacitāte
解消	atrisināt
著者	autori
著者	autoriem
著者	autors
著者	autore
家臣	vasalis
家臣	vasaļi
ノルウェー	norvēģu
ノルウェー	norvēģijas
ノルウェー	norvēģija
温度	temperatūras
温度	temperatūra
認可	apstiprināšana
認可	atļauja
認可	atļauti
認可	atļauja
サム	sems
サム	sem
サム	sam
改訂	pārskatīta
改訂	pārskatīti
改訂	pārskatīts
改訂	pārskatīšanas
改訂	pārskatīšana
コル	rk
搭乗	iekāpšanas
搭乗	iekāpšana
台風	viesuļvētra
アナログ	analogo
アナログ	analogs
アナログ	analoga
アナログ	analogā
アナログ	analogs
アナログ	analogā
マリオ	mario
保守	konservatīvisma
保守	konservatīvā
保守	konservatīvo
カレッジ	kolēģijas
カレッジ	koledžas
カレッジ	koledža
カレッジ	kolēģija
カレッジ	koledžā
カレッジ	kolēģijas
カレッジ	koledžas
フィリップ	philip
フィリップ	filips
レオ	leo
読む	lasi
読む	lasīt
閉店	slēgta
閉店	slēgti
閉店	slēgts
閉店	slēgtas
奴隷	vergs
奴隷	vergu
奴隷	vergiem
トーマス	tomass
モール	mola
モール	molu
ワークス	būvdarbi
ワークス	darbi
事例	lietas
事例	gadījumi
事例	korpusi
事例	gadījumos
フリードリヒ	frīdrihs
フリードリヒ	frīdrihs
マイクロ	mikro
評論	kritika
評論	kritiku
ハワイ	havaju
レコーディング	ierakstīšana
レコーディング	reģistrēšana
レコーディング	ierakstīšanas
レコーディング	reģistrācija
祖父	vectēvs
解体	demontāžas
解体	demontāža
解体	nojaukšana
解体	nojaukšanas
ラスト	pēdējo
ラスト	pēdējais
ラスト	pēdējā
ラスト	pēdējās
ラスト	pēdējoreiz
ヒル	kalnā
異常	patoloģiska
異常	anomālijas
異常	novirzes
プレミア	pirmatskaņojums
ネス	ness
ハンター	mednieks
ハンター	mednieku
期限	termiņš
負担	nasta
負担	slogs
負担	slogu
セルビア	serbijas
セルビア	serbija
セルビア	serbijā
セルビア	serbu
セルビア	serbijas
分子	molekulārā
分子	molekulā
分子	molekulas
分子	molekulu
分子	molekulas
東芝	toshiba
開館	atklāts
開館	atvērts
開館	atvērta
開館	atvērt
経路	maršruts
進化	attīstība
進化	attīstību
データベース	datubāzi
データベース	datubāzē
データベース	datubāze
データベース	datubāzēs
データベース	datubāzes
特許	patents
特許	patenti
りゅう	drako
イラン	irāna
イラン	irāņu
イラン	irānas
方言	dialekts
方言	dialektiem
構築	būvēt
構築	veidot
複合	salikta
複合	kompozītu
プロモーション	paaugstināšana
プロモーション	veicināšana
プロモーション	popularizēšana
プロモーション	veicināšanas
アール	grāfs
受け入れ	pieņemam
受け入れ	pieņem
受け入れ	akceptēt
受け入れ	pieņemu
受け入れ	pieņemt
ヴァイオリン	vijolniece
ヴァイオリン	vijole
モーニング	rīts
外交	diplomātija
もっと	vairāk
もっと	vairak
射撃	šaušana
射撃	šaušanas
遠藤	endo
鹿島	kashima
メモリ	atmiņa
メモリ	atmiņas
時計	skatīties
時計	pulkstenis
時計	skaties
時計	pulkstenis
時計	pulksteni
メイク	padarīt
メイク	padarītu
メイク	make
メイク	marka
メイク	kosmētika
それでも	vēl
それでも	vēljoprojām
それでも	joprojām
成人	pieaugušo
成人	pieaugušie
成人	pieauguši
成人	pieaugušais
パターン	raksts
パターン	modeļi
パターン	modeļus
パターン	ievirzes
複雑	komplekss
複雑	sarežģīts
複雑	kompleksā
複雑	sarežģīti
複雑	sarežģīta
複雑	sarežģīts
複雑	sarežģīti
複雑	sarežģīta
遠征	ekspedīcija
遠征	sks
自殺	pašnāvības
自殺	pašnāvība
自殺	pašnāvību
ハル	korpuss
ハル	korpusa
ハル	korpusu
チャレンジ	pārbaudījumi
チャレンジ	izaicinājumi
チャレンジ	challenge
チャレンジ	izaicinājums
マイナー	maznozīmīgi
マイナー	nelielas
プリンス	princis
レーダー	radara
レーダー	radaru
ボストン	bostonas
監視	pārraudzība
監視	monitorings
