اتھاہ	deep
اِمتداد	dilanjutkan
اِمتداد	extended
اِمتداد	dipanjangkan
اِمتداد	dimensi
اِمتداد	dimension
اِمتزاج	kombinasi
اِمتزاج	campuran
اِمتصاص	pengekstrakan
اِمتصاص	suction
امتعہ	barangan
امتعہ	dagangan
امتعہ	merchandise
امتعہ	barangan
اِمتلا	muntah
اِمتلا	mual
اِمتناع	pencegahan
اِمتنان	syukur
اِمتیاز	deria
اِمتیاز	akal
اِمتیاز	prominence
اِمتیاز	kehormatan
اِمتیاز	honour
اِمتیاز	maruah
اِمتیاز	hormat
اِمتیاز	respect
اِمتیاز	pemisahan
اِمتیاز	perpisahan
اِمتیاز	diskriminasi
اِمتیاز	keutamaan
اِمتیازی	preferential
اِمتیازی	dibezakan
امثال	imej
امثال	perkataan
امثال	peribahasa
امثال	setaraf
امثال	muka
امثِلہ	contoh
امجاد	elit
امجاد	elite
امجاد	bangsawan
اِمحا	eradication
اِمداد	kelegaan
اِمداد	lega
اِمداد	melegakan
اِمداد	bantuan
اِمداد	derma
اِمداد	pertolongan
اِمداد	bantu
اِمداد	bantuan
اِمداد	help
اِمداد	membantu
اِمداد	aid
اِمداد	subsidi
اِمداد	kebaikannya
اِمداد	kebaikan
اِمداد	endowment
اِمدادی	helping
اِمدادی	membantu
اُمڈا	banjir
اُمڈنا	limpahan
اُمڈنا	melimpah
اُمڈنا	membengkak
امَر	abadi
امر	tempahan
امر	pesanan
امر	susunan
امر	tempah
امر	order
امر	transaksi
امر	elaun
امر	keizinan
امر	izin
امر	arahan
امر	perintah
امر	kes
امر	jirim
امر	hakikat
امر	fakta
امر	fact
امر	peristiwa
امر	event
امر	acara
امر	kemunculan
امر	perkara
امر	hal
امر	thing
امر	takat
امر	point
امر	tempahan
امر	pesanan
امر	susunan
امر	tempah
امر	order
امر	transaksi
امر	elaun
امر	keizinan
امر	izin
امر	perniagaan
امر	bisnes
امر	arahan
امر	perintah
امر	kes
امر	affair
امر	jirim
امر	hakikat
امر	fakta
امر	fact
امر	peristiwa
امر	event
امر	acara
امر	kemunculan
امر	perkara
امر	hal
امر	thing
اُمرا	bangsawan
امراض	penyakit
امرُود	jambu
اِمروز	harini
امریکی	american
امریکی	amerika
امڑہ	roselle
اِمساک	pengekalan
اُمسنا	reput
اُمسنا	rot
امشاسپند	malaikat
امصار	negara
اِمضا	penghantaran
امعا	usus
امعا	keberanian
اِمعان	penembusan
اِمکان	dodoi
اِمکان	hold
اِمکان	tahan
اِمکان	tenaga
اِمکان	power
اِمکان	kuasa
اِمکان	kewujudan
اِمکان	kebarangkalian
اِمکان	kemungkinan
اِمکان	kebarangkalian
اِمکان	kawalan
اِمکان	autoriti
اِمکان	authority
اِمکانی	munasabah
اِمکانی	kemungkinan
اِمکانی	potensi
امکنہ	rumah
امکنہ	tempat
امل	spotless
امل	mabuk
امل	kemabukan
امل	jangkaan
امل	expectation
امل	bersih
امل	harapan
امل	harap
امل	hope
امل	sour
امل	masam
املا	cat
املا	bata
املا	bongkah
اِملاص	pengguguran
اِملاق	kemelaratan
اِملاق	kemiskinan
املاک	barangan
املاک	lands
املاک	tanah
املس	shining
املس	licin
املق	licin
املق	genap
املوک	persimmon
اُمم	berpuak
اُمم	peoples
اُمم	suku
امن	tenangkan
امن	tenang
امن	calm
امن	sekuriti
امن	keselamatan
امن	ketenangan
امن	peace
امن	keselamatan
اُمنڈنا	limpahan
اُمنڈنا	melimpah
اُمنڈنا	rise
اُمنڈنا	bangkit
اُمنڈنا	lonjakan
اُمنڈنا	membengkak
اُمنگ	keinginan
اُمنگ	kemahuan
اُمنگ	merindu
اُمنگ	kebanggaan
اُمنگ	pride
اُمنگ	maruah
اُمنگ	keangkuhan
اُمنگ	ekstasi
اُمنگ	nafsu
اُمنگ	ghairah
اُمنگ	kerinduan
اُمنگ	ambition
اُمنگ	pengangkatan
امنگل	bencana
اُمنگنا	lonjakan
اُمنگنا	meningkat
اُمنگنا	tingkatkan
امنیت	kekebalan
امنیت	imuniti
امنیت	keselamatan
اموا	mango
اموا	mangga
اموات	kematian
امواج	billows
امواج	gelombang
امواج	ombak
اموال	barangan
اموال	kekayaan
اموال	property
اموال	hartanah
اموال	kekayaan
اُمُور	persoalan
اُمُور	isu
اُمُور	transaksi
اُمُور	tindakan
امُورت	hodoh
امُورت	berwajah
امول	ternilai
امول	ternilai
اُمُومت	bersalin
امُونیا	ammonia
اُمَوی	umayyah
اُمّہ	ummah
اُمّہ	people
اُمّہ	orang
اُمّہ	rakyat
اُمّہ	orng
اُمّہ	bangsa
اُمّہ	nation
اِمہال	lengahan
اِمہال	lengah
اِمہال	delay
اِمہال	tunda
امّی	ibu
امّی	bonda
امیبا	amoeba
اُمِّیّت	bersalin
اُمیٹھنا	twist
اُمیٹھنا	pintal
اُمیٹھنا	pintal
اُمِّید	keinginan
اُمِّید	kemahuan
اُمِّید	kehamilan
اُمِّید	jangkaan
اُمِّید	expectation
اُمِّید	harapan
اُمِّید	harap
اُمِّید	hope
اُمِّید	kerinduan
امیدوار	berharap
امیدوار	menjangkakan
امیدوار	mengharap
امیدوار	menjangka
امیدوار	mengharapkan
امیدوار	pemohon
امیدوار	berharap
امیدوار	calon
امیدوار	candidate
امیدوار	menjangkakan
امیدوار	mengharap
امیدوار	menjangka
امیدوار	mengharapkan
امیدوار	pemohon
امیدواری	pencalonan
امیر	komander
امیر	amir
امیر	emir
امیر	amir
امیر	gabenor
امیر	pembaris
امیر	penguasa
امیرانہ	princely
امیرانہ	mewah
امیرانہ	princely
امیرانہ	rb
امیرانہ	grand
امیرانہ	mewah
امیری	kekayaan
امیری	ketuanan
امیری	dipertuan
امیری	kedaulatan
امیری	kekayaan
امیل	tulen
امیل	murni
امیل	pure
امین	pesuruhjaya
امین	kurator
امین	bailiff
امین	inspektor
امین	penerima
امین	pesuruhjaya
امین	kurator
امین	trustee
امین	bailiff
امین	inspektor
امین	penerima
امینی	kepercayaan
امینی	trust
امینی	jagaan
امینی	sekuriti
امینی	keselamatan
ان	makanan
ان	jagung
ان	rezeki
ان	tidak
ان	bukan
ان	tak
ان	rezeki
ان	tanpa
ان	dedak
اِن	ni
اِن	antaranya
اِن	mereka
اُن	those
اُن	antaranya
اُن	mereka
اُن	him
انا	diri
انا	kendiri
انا	diri
انا	kendiri
انا	ego
اِنا	kapal
اِنا	wadah
اِنا	kontena
اِنابت	taubat
انابیب	tiub
انابیب	tabung
انابیب	pembuluh
اِناث	wanita
اِناث	perempuan
اناج	makanan
اناج	bijirin
اناج	dedak
اناجیل	gospels
انار	delima
اناڑی	berpengalaman
اناڑی	berketrampilan
اناڑی	mentah
اناڑی	raw
اناڑی	beginner
اُناس	people
اُناس	orang
اُناس	rakyat
اُناس	orng
اُناس	men
اِناگنا	limited
اِناگنا	terhad
اِناگنا	few
انام	makhluk
انام	mahluk
انام	people
انام	orang
انام	rakyat
انام	orng
انانیت	bongkak
انانیت	kesombongan
انانیت	egoisme
انبار	timbun
انبار	longgokan
انبار	timbunan
انبار	timbunan
انبار	tindan
انبار	koleksi
انبار	collection
انبار	timbun
انبار	longgokan
انبار	timbunan
انبار	timbunan
انبار	tindan
انبار	timbunan
انبار	koleksi
انبار	collection
انباری	kanopi
انباری	canopy
انباز	mengaitkan
انبازی	persatuan
انبازی	association
انبازی	perkaitan
انبازی	perkongsian
انبان	purse
انبان	wallet
انبان	bag
انبان	beg
انبر	sky
انبر	langit
انبر	dress
اِنبساط	delight
اِنبساط	joy
اِنبساط	kegembiraan
اِنبساط	glee
اِنبساط	keriangan
اِنبساط	perluasan
اِنبساط	pengembangan
اِنبِعاث	naikkan
اِنبِعاث	kebangkitan
اِنبِعاث	joy
اِنبِعاث	kegembiraan
اِنبِعاث	kebangkitan
اِنبِعاث	ekstasi
اُنبُوب	tiub
اُنبُوب	tabung
اُنبُوب	tube
اُنبُوب	kapal
اُنبُوب	wadah
انبوہ	mob
انبوہ	abundance
انبوہ	keramaian
انبوہ	mob
انبوہ	abundance
انبہ	mango
انبہ	mangga
انبیا	nabi
انبیا	rasul
انُبھَو	dugaan
انُبھَو	tekaan
انُبھَو	idea
انُبھَو	ilmu
انُبھَو	pengetahuan
انُبھَو	persepsi
انت	result
انت	rahsia
انت	sempadan
انت	hujung
انت	penghujung
انت	penamatan
انت	hadkan
انت	had
انت	limit
انت	dekat
انت	tutup
اِنتاج	result
اِنتباہ	amaran
اِنتباہ	warning
اِنتباہ	notis
اِنتباہ	perasan
اِنتباہ	alarm
اِنتخاب	pilihan
اِنتخاب	choice
اِنتخاب	election
اِنتخاب	pilihanraya
اِنتخاب	kompilasi
اِنتداب	autoriti
اِنتداب	authority
اِنتداب	pengaruh
اِنتداب	grip
اِنتداب	genggaman
انتر	corner
انتر	selekoh
انتر	sudut
انتر	bucu
انتر	pembukaan
انتر	opening
انتر	lubang
انتر	hole
انتر	perbezaan
انتر	rahsia
انتر	interior
انتر	dalaman
انتر	jarak
انترجات	idea
انترجات	wish
انترجات	hajat
انترا	pertengahan
انترا	antara
انتڑی	usus
انتڑی	usus
اِنتزاع	pembuangan
اِنتزاع	penyingkiran
اِنتساب	pendaratan
اِنتساب	perhubungan
اِنتساب	hubungan
اِنتساب	relationship
اِنتساب	sambungan
اِنتساق	pentadbiran
اِنتساق	tadbir
اِنتساق	pengurusan
اِنتساق	management
اِنتشار	merebak
اِنتشار	menyebarkan
اِنتشار	bimbang
اِنتشار	risau
اِنتشار	kekeliruan
اِنتشار	kekalutan
اِنتشار	clutter
اِنتشار	kebimbangan
اِنتشار	kecemasan
اِنتشار	kegelisahan
اِنتشار	gangguan
اِنتشار	kekecohan
اِنتصاب	pemasangan
اِنتصاب	pertabalan
اِنتصاب	mounting
اِنتصاب	melekap
اِنتصاب	ereksi
اِنتصاباً	menegak
اِنتصابی	menegak
اِنتصاف	keadilan
اِنتظار	menunggu
اِنتظار	jangkaan
اِنتظار	expectation
اِنتظاری	menunggu
اِنتظاری	jangkaan
اِنتظاری	expectation
اِنتظام	system
اِنتظام	sistem
اِنتظام	organisasi
اِنتظام	pertubuhan
اِنتظام	kaedah
اِنتظام	pengurusan
اِنتظام	management
اِنتظام	procedure
اِنتظام	prosedur
اِنتظام	peraturan
اِنتظام	pentadbiran
اِنتظام	susunan
اِنتظامی	managerial
اِنتظامیہ	pentadbiran
اِنتظامیہ	executive
اِنتظامیہ	eksekutif
اِنتظامیہ	pengurusan
اِنتظامیہ	management
اِنتعاش	kebahagiaan
اِنتعاش	ekstasi
اِنتفا	negasi
اِنتفاخ	kembung
اِنتفاخ	bengkak
اِنتفاع	benefit
اِنتفاع	manfaat
اِنتفاع	profit
اِنتفاع	dapatan
اِنتفاع	gandaan
اِنتفاع	gain
اِنتقا	taqwa
اِنتقاد	kritikan
اِنتقاد	pengkritik
اِنتقاد	kritik
اِنتقادی	kritikal
اِنتقاص	pengurangan
اِنتقاص	mengurangkan
اِنتقاص	kurangkan
اِنتقاض	pelanggaran
اِنتقال	penghijrahan
اِنتقال	kematian
اِنتقال	death
اِنتقال	maut
اِنتقال	ajal
اِنتقال	pembuangan
اِنتقال	penyingkiran
اِنتقال	pemindahan
اِنتقام	dendam
اِنتقام	pembalasan
اِنتقام	qisas
اِنتقام	dendam
اِنتکاس	inversion
اِنتکاس	pembalikan
اِنَتگِنت	few
انتِم	last
انتِم	muktamad
انتِم	final
انتِم	ultimate
انتِم	muktamad
اِنتما	perhubungan
اِنتما	hubungan
اِنتما	relationship
اِنتما	sambungan
اِنتما	pautan
اِنتما	link
اِنتہا	hujung
اِنتہا	penghujung
اِنتہا	selesaikan
اِنتہا	finish
اِنتہا	penamatan
اِنتہا	ekstrem
اِنتہا	melampau
اِنتہا	penyempurnaan
اِنتہا	pelengkapan
اِنتہا	dekat
اِنتہا	tutup
انتہاپسندی	ekstremisme
اِنتہائی	ekstrem
اِنتہائی	melampau
اِنتہیٰ	selesai
اِنتہیٰ	tamat
انتیسار	diarrhoea
انٹ	melipat
انٹ	lipat
انٹ	simpulan
انٹ	simpul
انٹ	entanglement
انٹا	marble
انٹا	marmar
انٹاغفیل	mabuk
انٹوچنا	merebut
انٹوچنا	merampas
انٹوچنا	grab
انٹوچنا	cekup
انٹی	kekayaan
انٹی	wang
انٹی	duit
انٹی	coil
اُنثیٰ	betina
اُنثیٰ	wanita
اُنثیٰ	perempuan
اُنثِیت	kewanitaan
اِنجاح	kejayaan
اِنجاح	sukses
اِنجاح	berjaya
اِنجاح	success
اِنجاز	pematuhan
انجاس	kekotoran
انجاس	menolak
انجام	result
انجام	doom
انجام	akibatnya
انجام	hujung
انجام	penghujung
انجام	penamatan
انجام	nasib
انجام	kesimpulan
انجام	penyempurnaan
انجام	pelengkapan
انجام	dekat
انجام	tutup
انجان	jahil
انجانا	unfamiliar
انجب	cemerlang
انجب	excellent
اِنجذاب	penyerapan
اِنجِلا	pencerahan
انجم	bintang
اِنجماد	inersia
اِنجماد	pemeluwapan
اِنجماد	pembekuan
اِنجماد	aktviti
انجمن	masyarakat
انجمن	club
انجمن	kelab
انجمن	jemaah
انجمن	majlis
انجمن	dewan
انجمن	perhimpunan
انجمن	assembly
انجمن	perjumpaan
انجمن	rapat
انجمن	mesyuarat
انجمن	meeting
انجمن	syarikat
انجمن	masyarakat
انجمن	club
انجمن	kelab
انجمن	jemaah
انجمن	majlis
انجمن	dewan
انجمن	persatuan
انجمن	association
انجمن	perkaitan
انجمن	perhimpunan
انجمن	assembly
انجمن	perjumpaan
انجمن	rapat
انجمن	mesyuarat
انجمن	meeting
انجمن	syarikat
اِنجن	engine
اِنجن	enjin
انجو	koyakan
انجو	koyak
انجھا	sampukan
انجھا	hiatus
انجھا	sela
انجھا	gap
اِنچ	inch
اِنچ	inci
انچھر	jampi
انچھر	eja
انچھر	pesona
انچھر	charm
انچِھلا	janggal
انچِھلا	awkward
انچِھلا	biadap
اِنحداب	dibengkokkan
اِنحداب	serendah
اِنحداد	check
اِنحداد	semak
اِنحداد	chek
اِنحداد	menghadkan
اِنحدار	cerun
اِنحراف	penyimpangan
اِنحراف	khianat
اِنحراف	murtad
اِنحراف	sisihan
اِنحراف	menderhaka
اِنحصار	pengehadan
اِنحصار	pengepungan
اِنحصار	dependence
اِنحصار	reliance
اِنحطاط	tenggelamnya
اِنحطاط	mengurangkan
اِنحطاط	kurangkan
اِنحطاط	tolak
اِنحلال	sebarkan
اِنخراج	pengekstrakan
اِنخفاف	kecerahan
اِنخلا	percutian
اِنخلا	pemindahan
انداختہ	dibuang
انداختہ	tercampak
اندار	cerita
اندار	story
اندار	taie
اندار	kisah
اندار	dongeng
اندار	naratif
اندار	fiksyen
انداز	keadaan
انداز	negara
انداز	negeri
انداز	state
انداز	syarat
انداز	kondisi
انداز	perangai
انداز	attitude
انداز	sikap
انداز	pose
انداز	niat
انداز	setiakawan
انداز	keadaan
انداز	negara
انداز	negeri
انداز	state
انداز	syarat
انداز	kondisi
انداز	perangai
انداز	attitude
انداز	sikap
انداز	pose
انداز	niat
انداز	style
انداز	gaya
انداز	subjenis
انداز	bergaya
انداز	stail
تیرانداز	bowman
اندازاً	tentang
اندازاً	perihal
اندازاً	hampir
اندازہ	measurement
اندازہ	setiakawan
اندازہ	valuation
اندازہ	penilaian
اندازہ	style
اندازہ	gaya
اندازہ	subjenis
اندازہ	bergaya
اندازہ	stail
اندازہ	penilaian
اندازہ	pengiraan
اندازہ	measurement
اندازہ	setiakawan
اندازہ	valuation
اندازہ	dugaan
اندازہ	tekaan
اندازہ	penilaian
اندازہ	style
اندازہ	gaya
اندازہ	subjenis
اندازہ	bergaya
اندازہ	stail
اندازہ	penilaian
اندازہ	pengiraan
اندام	figure
اندام	body
اندام	bodi
اندام	badan
اندر	inside
اندر	didalam
اندر	inside
اندر	didalam
اِندرا	lakshmi
اِندراج	sisipan
اِندراس	penamat
اِندراس	pengakhiran
اِندراس	penyingkiran
اِندراس	kemusnahan
اِندراس	lenyap
اندرز	nasihat
اندرُون	inside
اندرُون	didalam
اندرُون	dalaman
اندرُون	jantung
اندرُون	hati
اندرُون	heart
اندرُونی	inner
اندرُونی	batin
اندرُونی	tersorok
اندرُونی	hidden
اندرُونی	disorok
اندرُونی	swasta
اندرُونی	peribadi
اندرُونی	persendirian
اندرُونی	prebet
اِندِفاع	repulsion
اندک	kecik
اندک	kecil
اندلُس	andalusia
اندلُس	sepanyol
اِندِمال	pembaikan
اِندِمال	peningkatan
اِندِمال	pemulihan
اِندِمال	recovery
اندوختہ	penjimatan
اندوختہ	dikumpulkan
اندوختہ	dikumpul
اندوختہ	pemerolehan
اندوختہ	perolehan
اندوختہ	didapat
اندوختہ	diperoleh
اندوختہ	diperolehi
اندُود	diliputi
اندُود	covered
اندُود	berlumur
اندوز	mengumpul
اندوز	gathering
اندوز	perhimpunan
اندوز	mengumpul
اندوز	memperolehi
اندوہ	duka
اندوہ	dukacita
اندوہ	duka
اِندہاش	syok
اِندہاش	shock
اِندہاش	kejut
اِندہاش	renjatan
اندیش	bertafakur
اندیش	pemikiran
اندیش	berfikir
اندیش	fikirkan
اندیش	kebimbangan
اندیش	kecemasan
اندیش	kegelisahan
اندیش	mempertimbangkan
اندیش	menimbangkan
اندیشنا	renungkan
اندیشہ	syak
اندیشہ	kemusykilan
اندیشہ	ragu
اندیشہ	peduli
اندیشہ	care
اندیشہ	kebimbangan
اندیشہ	kecemasan
اندیشہ	kegelisahan
اندیشہ	syak
اندیشہ	kemusykilan
اندیشہ	ragu
اندیشہ	kebimbangan
اندیشہ	peduli
اندیشہ	care
اندیشہ	kebimbangan
اندیشہ	kecemasan
اندیشہ	kegelisahan
اندھ	gelap
اندھا	berawan
اندھا	mendung
اندھا	berkabut
اندھا	dim
اندھا	kelam
اندھا	redup
اندھا	najis
اندھا	gelap
اندھا	kuyu
اندھا	buta
اندھا	taksub
اندھا	ruam
اندھا	rash
اندھا	cuai
اندھا	gelojoh
اندھارا	darkness
اندھارا	kegelapan
اندھکار	gelap
اندھکار	muram
اندھکار	darkness
اندھکار	kegelapan
اندھیارا	gelap
اندھیارا	darkness
اندھیارا	kegelapan
اندھیاری	darkness
اندھیاری	kegelapan
اندھیر	anarki
اندھیر	keruh
