kategória	loại
odtieň	nhuốm
odtieň	tone
odtieň	tần
odtieň	râm
odtieň	khuất
okrasné	ornamental
vektorov	vectors
légia	legion
avignon	avignon
manuela	manuela
padova	padova
letieť	fly
letieť	ruồi
letieť	bay
motte	motte
scrofa	scrofa
ochrániť	vệ
sivé	gray
sivé	xám
sivé	xám
koľaj	vết
koľaj	rãnh
octavia	octavia
chi	chi
interné	nội
cato	cato
bubny	trống
luk	cung
luk	bow
draconarius	draconarius
neunkirchen	neunkirchen
palec	inch
palec	thumbs
palec	thumb
palec	tâ
palec	toe
klinika	clinic
klenoty	sỉ
matilda	matilda
rozptýlené	loãng
campagne	campagne
romagna	romagna
fikcia	fiction
lublin	lublin
chudoba	nghèo
sandy	sandy
dab	dab
bok	hip
bok	hông
bok	pak
prometheus	prometheus
osemnásť	eighteen
humanizmus	humanism
metán	mêtan
metán	metan
metán	methane
chennai	chennai
mandolína	mandolin
kerry	kerry
katalyzátor	catalyst
krúžky	nhẫn
odhalené	lộ
odhalené	revealed
odhalené	lộ
fripp	fripp
armand	armand
rozvinúť	bung
drew	lê
drew	drew
toxické	độc
castel	castel
boogie	boogie
lampy	đèn
gibb	gibb
mohyla	mound
mohyla	gò
temps	temps
edison	edison
hrobku	mộ
hrobku	tomb
veterné	gió
calvin	calvin
enzo	enzo
torpédoborce	destroyers
olovo	dẫn
olovo	chì
schodov	dục
lancaster	lancaster
rkk	rkk
hrozno	nho
hrozno	nho
hippies	hippy
katherine	katherine
hebrejčine	hebrew
perfektný	hảo
vsetky	hết
abecedne	abc
podolia	podolia
strieľať	bắn
strieľať	bắn
panda	panda
panda	trúc
janáček	janáček
facelift	facelift
paša	pasha
škandinávii	scandinavia
aachen	aachen
sága	sago
dohc	dohc
isis	isis
filo	filo
člnov	thuyền
dostojevského	dostoyevsky
sekera	rìu
sekera	rìu
sekera	axe
mexické	mễ
zvracanie	nôn
dodávku	trù
dodávku	van
elle	elle
pozorovateľov	observers
substrátu	substrate
titov	titov
matteková	mattek
ringo	ringo
chýbať	miss
chýbať	nhớ
ernesto	ernesto
villefranche	villefranche
hody	feast
hody	tiệc
lukas	lukas
gemeinden	gemeinden
dalajláma	dalai
voschod	voskhod
pery	môi
pery	môi
pery	lip
taiwanu	taiwan
leiden	leiden
moulin	moulin
wels	wells
archer	archer
keramické	gốm
keramické	ceramic
olejov	oils
bavlny	bông
bavlny	cotton
čarodejník	warlock
čarodejník	wizard
zločinci	phạm
arizone	arizona
kabinetu	tủ
falošný	sai
falošný	giả
falošný	giả
falošný	fake
fleury	fleury
zastrelil	phát
zastrelil	bắn
vytlačiť	in
okb	okb
eisenstadt	eisenstadt
hastings	hastings
brzda	phanh
roadster	roadster
chen	chen
chen	trần
enceladus	enceladus
živice	resin
prilby	mũ
teen	teen
útes	reef
útes	vuốt
útes	cliff
josep	josep
crocus	crocus
amélie	amélie
ullyett	ullyett
cooh	cooh
námorník	marine
sowie	sowie
waltera	walter
chýbal	lỡ
katalánsky	catalan
vss	vs
úkryt	shelter
nedostatočná	deficient
farbivo	nhuộm
farbivo	dye
rómske	romani
rómske	roma
mikroskop	microscope
mikroskop	phức
emocionálne	bênh
damon	damon
nanyo	nanyo
nietzsche	nietzsche
obličky	thận
obličky	cật
obličky	thận
rozumieť	hiểu
rozumieť	hieu
regio	regio
nepodarí	fail
nepatrne	hơi
kladivom	búa
terase	hiên
terase	sân
kal	kal
mayo	mayo
bickel	bickel
judy	judy
lex	lex
drozd	blackbird
konečných	finite
isabel	isabel
cars	oto
cars	ôtô
skontrolovať	review
skontrolovať	tra
bellucci	bellucci
razzanová	razzano
mäkký	soft
mäkký	mềm
bezfarebná	lói
bezfarebná	colorless
mirka	mirka
prekladať	dịch
šperkov	sỉ
boyle	boyle
sim	sim
sim	sim
vyskúšať	thử
sic	sic
radiohead	radiohead
bammerová	bammer
eisenhower	eisenhower
loga	logo
loga	logo
vaz	vaz
jared	jared
amiens	amiens
manželstvá	marriages
schiller	schiller
jedľa	fir
vylučovanie	excretion
lgbt	lgbt
zbigniew	zbigniew
manon	manon
erica	erica
zázrakov	miracles
zázrakov	kì
záchvat	seizure
biochémia	biochemistry
génius	genius
wolfe	wolfe
leningradu	leningrad
príjemné	pleasant
lester	lester
gramatické	grammatical
camden	camden
kompaktné	compact
kompaktné	nén
kompaktné	gọn
hrdlo	họng
karneval	carnival
nara	nara
vincennes	vincennes
chcieť	muon
chcieť	muốn
kruté	phũ
kruté	chát
canyon	canyon
canyon	hẻm
bowen	bowen
búrlivé	turbulent
spp	cap
krvavý	thằng
akútny	viêm
holvorcem	holvorcem
norris	norris
tonyho	tony
štvrtina	quý
marianne	mariane
marianne	marianne
leader	leader
odovzdanie	nhường
mies	mies
craybasová	craybas
petite	petite
sardínia	sardinia
sardínia	sassari
dodson	dodson
cínu	tin
cínu	thiếc
dwight	dwight
úmrtie	chết
evan	evan
giulio	giulio
hodvábu	lụa
sexuálny	sex
ulysses	odysseus
ulysses	ulysses
munícia	đạn
munícia	ammo
textil	dệt
textil	dệt
letí	ruồi
letí	muỗi
ada	ada
accademia	accademia
perla	bead
perla	bread
perla	pearl
perla	trân
gestapo	gestapo
lekáreň	dược
mafie	mob
mafie	mafia
hladomor	holodomor
pozorne	kỹ
liebe	liebe
galante	galante
náladu	mood
spať	ngủ
spať	ngự
spať	ngủ
rolf	rolf
faerské	faroe
chytil	caught
siedme	seventh
chát	cottages
patentu	patent
lama	lama
lama	llama
nehôd	crashes
spitfire	spitfire
ťahy	strokes
ťahy	moves
blanco	blanco
rebier	sườn
eutheria	eutheria
charlieho	charlie
charlieho	vc
janda	janda
zabezpečená	bịt
capra	capra
smutné	buồn
pešo	foot
pešo	bộ
faraónov	pharaon
faraónov	pharaoh
medina	medina
rijeka	rijeka
pompidou	pompidou
lán	dây
vandali	vandals
atari	atari
uffizi	uffizi
magnet	magnet
won	won
won	thắng
pankreasu	pancreatic
pankreasu	tụy
patriarchát	patriarchate
šváb	gián
gervais	gervais
marvel	marvel
hrebene	lược
hrebene	combs
románskej	romanesque
súdna	judicial
prípravné	preparatory
forster	forster
forster	forrester
bylín	herbs
stoličky	ghế
stoličky	ghế
stoličky	lí
stoličky	cậy
skrutky	screws
skrutky	bolts
oecd	oecd
vulgaris	vulgaris
tranzistor	transistor
murat	murat
medvede	gấu
kozie	dê
kozie	goat
brúsenie	mài
sister	chị
linné	linnaeus
timor	timor
kaskády	cascade
bezpečný	an
macdonald	macdonald
carpenter	mộc
somálska	đặc
somálska	somalia
somálska	somali
somálska	somali
palmas	palmas
savage	savage
zdravé	healthy
veľkonočný	easter
prechodný	transitional
bentley	bentley
predávané	bán
mari	mari
priradiť	gán
naplniť	tô
naplniť	điền
morozov	morozov
halifax	halifax
willard	willard
okuni	okuni
parné	steam
parné	lết
splav	xoang
gagarin	gagarin
zinku	kẽm
zinku	sink
zinku	zinc
zinku	zink
entre	entre
stratiť	thua
opice	khỉ
opice	khỉ
locke	locke
napíšte	viết
napíšte	ghi
napíšte	gõ
napíšte	kiểu
napíšte	gõ
napíšte	loại
rat	chuột
grosjean	grosjean
čuch	mùi
blaise	blaise
vážna	bách
vážna	nặng
mikrofón	micro
mikrofón	micrô
mikrofón	microphone
vlkov	sói
papierové	giấy
papierové	trát
omo	omo
stabilizáciu	stabilization
drobná	petite
zlomil	mắng
slepý	mù
spojenec	ally
lindsay	lindsay
odolávať	cưỡng
odolávať	kiềm
zrkadlá	gương
zrkadlá	mirrors
nápadné	conspicuous
pattison	pattison
samote	solitude
ost	ost
etanol	ethanol
eriksson	eriksson
akútne	viêm
chartres	chartres
polka	polka
polka	nửa
dpi	pt
dpi	dpi
epirus	epirus
dolomity	dolomites
korenie	pepper
korenie	tiêu
korenie	spice
obojživelníky	amphibians
mangánu	mangan
eusebia	eusebia
danzig	danzig
juhoslovanskej	yugoslav
clifford	clifford
lugano	lugano
bodky	chấm
mis	mis
notebook	laptop
notebook	notebook
notebook	quyển
xls	xls
minogue	minogue
varna	varna
varovanie	cảnh
sixtus	xíttô
vanuatu	vanuatu
uniesol	cóc
hon	hon
hon	manhunt
sinclair	sinclair
bono	bono
izmir	izmir
bat	bat
bat	dơi
gambit	gambit
plávajúce	lỏng
plávajúce	bơi
zmysly	giác
sanders	sanders
lovecraft	lovecraft
clash	đốp
clash	clash
mack	mack
čarodejnica	thuỷ
čarodejnica	thủy
veterán	hanh
vice	phó
vice	vice
alvin	alvin
palau	palau
maggie	maggie
rebecca	rebecca
nestihol	lỡ
benátsky	venetian
ovca	cừu
macbeth	macbeth
obydlí	dwellings
svieti	shine
svieti	shines
podvod	deception
podvod	scam
erózie	erosion
tübingen	tübingen
nováčikov	newcomers
spievali	sang
geffen	geffen
françoise	françoise
françoise	francoise
smolensk	smolensk
dauphin	dauphin
davy	davy
chip	chip
jasnejšie	brighter
somerset	somerset
slučky	loops
slučky	lặp
slučky	loop
lagerkvist	lagerkvist
zápisy	mục
martínez	martínez
odobrať	rút
odobrať	bỏ
odobrať	xóa
revízia	review
monty	monty
blogu	blog
atc	atc
valentina	valentina
vasco	vasco
podpise	ký
lokalizované	localised
totožnosť	identity
burgas	burgas
michele	michele
wilsona	wilson
genetický	di
debussy	debussy
obhajuje	cọc
obhajuje	advocating
zdôrazniť	stress
zdôrazniť	toan
zdôrazniť	highlight
risk	liều
risk	ro
haus	haus
talian	wop
podala	filled
podala	tiển
dino	dino
dlhu	nợ
čaju	trà
čaju	tea
nadšencov	enthusiasts
dymu	hút
dymu	khói
odmietne	rejects
benda	benda
atom	nguyên
atom	atom
cestuje	du
brnenie	giáp
brnenie	armour
brnenie	giáp
partia	đám
partia	bunch
partia	lũ
bernstein	bernstein
tenký	mỏng
tenký	gầy
tenký	thin
bavlna	bông
bavlna	cotton
číslovanie	numbering
casablanca	casablanca
prue	prue
šťastne	phúc
šťastne	vui
esá	aces
esá	ách
životnosti	bền
knižky	sách
jaskyňu	cave
jaskyňu	hang
prietrž	hernia
tonga	tonga
ukrižovanie	crucifixion
palica	hèo
palica	kho
palica	lòi
palica	stick
prekročenie	overrun
citadela	thành
citadela	citadel
radikálov	radicals
doplnili	supplemented
ničenia	điêu
vanessa	vanessa
diabla	devil
diabla	quỷ
bozk	hôn
bozk	kiss
klasicizmus	classicism
detroitu	detroit
yucca	yucca
nelly	nelly
moody	moody
skrze	qua
navbox	navbox
zvyku	trù
výstupný	xuất
steiner	steiner
dnešok	nay
michaël	michaël
taliban	taliban
wittgenstein	wittgenstein
aqua	aqua
prokurátora	tố
chrobáky	rệp
chrobáky	bọ
chrobáky	lỗi
dominoval	dominated
štítok	tag
štítok	thẻ
štítok	thẻ
štítok	nhãn
carroll	carroll
cha	ha
cha	cha
hromadné	gộp
tin	tin
tin	thiếc
rooney	rooney
shepard	shepard
stubbsová	stubbs
barnstar	barnstar
albánsky	albania
freeware	freeware
kraków	krakow
ohnisko	bùng
minsku	minsk
sherlock	sherlock
asfaltová	kerogen
vkladanie	nhúng
vkladanie	embedding
vkladanie	chèn
motýľ	butterfly
motýľ	bướm
dieu	diễu
dieu	dieu
agnes	agnes
eau	eau
mjanmarsko	burma
mjanmarsko	miến
mjanmarsko	myanmar
vrátenie	recovery
ginger	ginger
ginger	gừng
wojciech	wojciech
rnd	rnd
zaznamenať	album
inteligenciu	pet
progresívne	progressive
zita	zita
pearson	pearson
environmentálne	ctp
bozón	boson
premávka	tê
rupert	rupert
urcite	kĩ
richelieu	richelieu
meteor	meteor
kuo	kuo
lange	lange
palestínskych	palestin
gaudio	gaudio
kop	đá
rádioaktívnych	radioactive
nakamura	nakamura
predišlo	chừa
nosenie	mặc
nosenie	đeo
nosenie	mặc
nosenie	đeo
chlap	guy
chlap	khứa
chlap	gã
nou	nou
križovatiek	crossings
droga	thuốc
yang	dương
yang	yang
pochody	marches
položiť	lay
položiť	nằm
farkas	farkas
detektory	detector
vadí	trêu
dneper	dnepr
hampton	hampton
colombe	colombe
luxusný	luxury
luxusný	sang
reflektor	reflector
paluba	boong
paluba	deck
fidel	fidel
rezaïová	rezaï
blokovať	khối
blokovať	block
blokovať	chặn
mirko	mirko
šiat	váy
nože	dao
nože	tung
navarro	navarro
izolovaná	isolated
nose	mũi
göring	göring
potopila	chìm
luh	luh
negatívna	âm
negatívna	ám
svätí	saints
mykén	mykonos
oranžový	cam
severa	severa
bariéra	barrier
mariah	mariah
hanna	hanna
náznak	hint
babička	bà
babička	bà
babička	granny
babička	ngoại
prah	ngưỡng
spadla	rớt
spadla	rơi
spadla	té
spadla	ngã
bombardier	bombardier
polska	polska
minas	minas
autobusom	bus
bart	bart
odraziť	nảy
odraziť	bounce
balogh	balogh
kniežací	princely
geta	ghetto
potrat	abortion
jenny	jenny
výborná	đan
judd	judd
poslušnosť	obedient
poslušnosť	obedience
sui	sui
veľkí	lớn
juhosláviu	yugoslavia
utrpelo	led
sonata	sonata
salisbury	salisbury
tlačiť	in
tlačiť	push
tlačiť	đẩy
lothar	lothar
dxc	dxc
ante	ante
willie	willie
denisa	denise
kopcov	đồi
kopcov	hills
vrásnenie	orogeny
fognini	fognini
naruto	naruto
výťahu	kháng
johns	johns
birkenau	birkenau
artois	artois
čeľusť	hàm
kanoistika	canoeing
karma	karma
jaxa	jaxa
spustí	bấy
spustí	triggers
kanárske	serinus
kanárske	canary
dany	dany
italiana	italiana
peterson	peterson
lancia	lancia
kas	kas
niklas	niklas
tuky	fats
tuky	béo
tuky	mập
tuky	fat
bishop	bishop
leigh	leigh
madagaskaru	madagascar
premietanie	screening
zen	zen
tuvalu	tuvalu
fin	vây
fin	fin
domino	domino
warwick	warwick
ses	ses
benzínu	xăng
benzínu	xăng
lime	lima
eminem	eminem
odtiene	shades
goodman	goodman
pujol	pujol
klaudia	claudia
emile	emile
pda	pda
stanov	statutes
stanov	lều
ceti	ceti
šampión	champ
šampión	cọc
šampión	champion
puk	puck
paname	panama
repin	repin
ostatný	khác
hadov	rắn
legendu	legend
plessis	plessis
amur	amur
szombathely	szombathely
kocúr	puss
kocúr	mèo
kocúr	cat
pečeň	gan
pečeň	chay
img	img
výberový	selective
dam	dam
dam	đập
ekosystémov	ecosystems
ošípaných	lợn
ošípaných	heo
ošípaných	thối
ošípaných	porcine
zlodej	trộm
kúpeľ	bad
kúpeľ	bath
kúpeľ	tắm
asimov	asimov
obísť	gom
obísť	bypass
opustenie	abandonment
midway	midway
dedič	ngai
plzne	pilsen
tigris	tigris
bolelli	bolelli
spektrálnej	spectral
rodinám	gia
cygni	cygni
otrs	otrs
mliečne	dairy
newfoundland	newfoundland
oznam	chuông
oznam	quận
cech	guild
care	care
poľnohospodárov	nông
reinhold	reinhold
wassen	wassen
ludia	người
ortuť	mercury
eyed	eyed
porcelánu	sứ
borussia	borussia
coli	coli
ontológia	ontology
zsolt	zsolt
dinara	dinara
mozgová	óc
mozgová	não
burundi	burundi
gram	gam
gram	gram
gram	grams
rory	rory
rhea	rhea
skype	skype
traktor	tractor
prílivu	tidal
reprodukcie	reproductions
clayton	clayton
alexandru	alexandru
dobyvateľ	conqueror
calder	calder
tacitus	tacitus
konštantný	hằng
korán	quran
romero	romero
dirk	dirk
nicholson	nicholson
ormond	ormond
cañas	cañas
abbaye	abbaye
začiatočníkov	beginners
pokročilé	thiệp
puma	puma
melk	melk
siena	siena
organický	organic
kris	kris
powershot	powershot
aktualizovať	update
abecedný	alphabetic
kuang	quảng
angus	angus
zhodnotenie	appreciation
zhodnotenie	recovery
thajska	thailand
uvoľniť	release
uvoľniť	nhả
chytiť	bắt
chytiť	grip
chytiť	grab
namíbia	namibia
bytom	hộ
deutscher	deutscher
amanda	tô
amanda	amanda
lao	lào
lao	lao
kylie	kylie
lietajúce	flying
lietajúce	bay
psv	psf
soares	soares
lock	khoá
lock	khóa
piť	nhậu
piť	uống
piť	uống
piť	ly
pracovisku	workplace
frankie	frankie
mannerheim	mannerheim
prehru	đảnh
prehru	bại
škvrnitý	adelomyia
liezel	liezel
rúra	ống
rúra	ống
rúra	lò
günter	günter
wally	wally
surové	thô
surové	plump
surové	raw
surové	thô
maros	maros
väznica	dungeon
väznica	ngục
väznica	tù
väznica	giam
väznica	tù
trpia	chịu
indukcia	induction
arménskej	armenia
laboratóriá	labs
laboratóriá	laboratories
visí	vởn
visí	treo
počúvať	nghe
emo	emo
lubuské	lubusz
dvojnásobok	double
dvojnásobok	đôi
dvojnásobok	twice
haydn	haydn
nigérii	nigeria
pódium	bục
pódium	podium
pódium	stage
bocian	hạc
ban	ban
ban	cấm
březina	březina
rohe	rohe
tien	tien
citáty	quotes
entomol	entomol
zámery	intentions
oaxaca	oaxaca
laserom	laser
laserom	laze
moser	moser
slavoj	slavoj
boky	hip
boky	hông
boky	hông
boky	hips
quercus	quercus
divé	wild
divé	hoang
rivalita	rivalry
pôrod	sinh
randolph	randolph
helene	helene
riba	riba
toman	toman
krvavé	thằng
verde	verde
milovať	love
milovať	yêu
milovať	yêu
unicef	unicef
hmla	mist
hmla	foggy
voodoo	voodoo
otázne	questionable
otázne	nghi
míle	miles
míle	phít
míle	km
míle	dặm
rybolovu	fishery
dornier	dornier
pereira	pereira
zatvorená	đóng
cele	cell
medvedev	medvedev
bakufu	bakufu
rembrandt	rembrandt
bloch	bloch
zoom	zoom
mokraď	wetland
karim	karim
leitha	leitha
compton	compton
ruiz	ruiz
dodatky	appendices
pigment	pigment
mauro	mauro
tajnosti	secrets
tuhá	đặc
tuhá	đơ
pauling	pauling
casey	casey
trombón	trombone
trombón	kèn
rostislav	rostislav
isa	isa
griffin	griffin
mathias	mathias
jokohama	yokohama
uspokojiť	satisfy
pátranie	bolo
vandenberg	vandenberg
pobočiek	cành
homer	homer
vous	vous
emir	emir
nadprirodzené	supernatural
savai	savai
ibiza	ibiza
oakland	oakland
papa	papa
merton	merton
amo	vcl
amo	amo
xslt	xslt
arabskom	arabian
ryukyu	ryukyu
slovinské	slovene
seržant	sarge
hof	hof
jedenásty	eleventh
nádych	thở
nádych	hít
nádych	thở
hammett	hammett
wiley	wiley
trhliny	đứt
trhliny	nứt
kalendáre	lịch
rázne	vigorous
komfort	comfort
čerstvé	tươi
wen	wen
wen	văn
valerius	valerius
domček	cottage
domček	ốc
domček	nhà
grafit	graphite
arp	arp
albín	albino
albín	albin
derbyshire	derbyshire
nepravdepodobné	improbable
paige	paige
japonsky	nhật
pazúry	ngứa
troyes	troyes
gumy	nướu
polaris	polaris
otváranie	mở
mmorpg	mmorpg
connell	connell
janis	janis
whistler	whistler
whistler	pachycephala
súmraku	twilight
picea	picea
pulzar	pulsar
frederika	frederika
evelyn	evelyn
recept	thức
recept	recipe
vak	túi
vak	bag
vak	pose
tate	tate
dévanágarí	devanagari
amon	amon
slam	slam
jednotnom	singular
sekunda	giây
kbs	kbs
watt	watt
woodstock	woodstock
schltr	schltr
troj	tri
amazon	amazon
baldwin	baldwin
copyvio	copyvio
tigre	tigers
tigre	hổ
vigo	vigo
vigo	viggo
katapult	catapult
thriller	thriller
wifi	wifi
smiech	laughter
smiech	cười
smiech	cười
sek	sek
sek	sec
sek	giây
horolezcov	climbers
spacex	spacex
beaulieu	beaulieu
bielsko	bielsko
zachariáš	zechariah
smirnovová	smirnova
narušený	căm
manu	manu
obelisk	obelisk
horečnatý	magie
horečnatý	magiê
horečnatý	magnesium
kanepiová	kanepi
xerxes	xerxes
pasca	ambush
pasca	bẫy
pasca	tráp
ricky	ricky
anomália	anomaly
dobrovoľník	nguyện
afm	afm
periférne	peripheral
stefana	stefan
stefana	stefano
zdrój	zdrój
carrera	carrera
chrípka	cúm
chrípka	cúm
doneck	donetsk
sandro	sandro
žalúdok	bụng
sestrami	ruột
teenage	teenage
titánu	titanium
titánu	titan
asterix	asterix
odtok	drain
entomologische	entomologische
károly	károly
prežívanie	survival
nevis	nevis
interscope	interscope
matthews	matthews
fuller	fuller
ventilu	van
valce	xylanh
kosák	liềm
kosák	sickle
uci	uci
bodka	chấm
bodka	dot
mur	mur
absurdné	bịch
hoyle	hoyle
molly	molly
pozemské	terrestrial
pozemské	earthly
contra	contra
hliníkové	nhôm
hliníkové	nhôm
addis	addis
dusičnan	nitrat
dusičnan	nitrate
draslíka	kali
brady	râu
brady	brady
brady	râu
brady	beard
pongau	pongau
chaplin	chaplin
sedemnásť	seventeen
sikorsky	sikorsky
capella	capella
špecializovaný	chuyên
cîrsteová	cîrstea
výplň	filler
životopisy	cvs
okrúhly	hiệp
okrúhly	vòng
lez	lez
banán	chuối
banán	banana
safin	safin
opony	màn
opony	curtain
opony	chăn
opony	rèm
bergman	bergman
megadeth	megadeth
vedomé	conscious
tropického	tropical
amónny	amoni
veit	veit
alfons	alfons
páska	băng
dvojča	twin
dvojča	song
nuž	chà
nuž	ừm
silnejšia	mạnh
maša	masha
sabre	sabre
skoré	sớm
études	études
flámske	flemish
deportivo	deportivo
reid	reid
fácie	facies
miki	miki
feliciano	feliciano
náhradné	chừa
udrel	trúng
udrel	đánh
prídavok	encore
trpeli	led
tex	tex
pam	pam
reader	reader
felis	felis
metallurg	metallurg
sieťový	mains
frederic	frederic
patton	patton
spätný	ngược
kursk	kursk
zajať	bắt
zajať	chụp
kafe	phê
kafe	coffee
kafe	cafe
víziu	vision
vor	vir
vor	vor
mandela	mandela
grob	grob
modlitbe	nguyện
czinková	czink
lupus	lupus
sucho	lau
doyle	doyle
göttingene	göttingen
mcs	mcs
dračí	rồng
dračí	diều
dračí	long
dračí	dragon
raab	raab
nemesis	nemesis
vzdy	luôn
prvoky	protozoa
bretagne	bretagne
twain	twain
curie	curie
ihly	needles
laurel	laurel
platná	lệ
brada	chin
brada	cằm
brada	râu
brada	beard
schránka	ib
schránka	inbox
osman	osman
konec	qua
konec	hết
konec	over
hlist	hlist
rec	rec
visconti	visconti
drôt	dây
dmitrijevič	dmitrievich
korózii	corrosion
jasovsko	jász
kawasaki	kawasaki
buck	buck
schwaz	schwaz
hruď	ngực
zrno	lúa
zrno	hạt
antigén	antigen
koubek	koubek
červy	giun
červy	worms
červy	giòi
pitie	nhậu
pitie	uống
pitie	uống
dialektika	dialectics
carbonell	carbonell
mile	dặm
peggy	peggy
weimar	weimar
