분류	loại
드릴	khoan
사악한	ác
사악한	wicked
업계	ngành
탐색	duyệt
후추	pepper
후추	tiêu
후세인	hussein
후세인	hussain
보르도	bordeaux
몽고메리	montgomery
브리튼	britain
대원	daewon
니시노미야	nishinomiya
접촉	lạc
달력	lịch
달력	lịch
터너	turner
레인저	ranger
레인저	rangers
레인저	kích
긍정적	dương
모노	mono
하비	harvey
진동	rung
진동	rung
강풍	gale
작아	nhỏ
교도소	tù
교도소	giam
교도소	tù
치킨	gà
샬럿	charlotte
제출	gửi
제출	gửi
제출	nộp
제출	submit
전이	dốc
극한	hạn
극한	extreme
양파	onion
양파	hành
벌금	phạt
어니스트	ernest
신뢰	tin
상영	screening
파업	strike
파업	đâm
파업	slr
바나나	chuối
바나나	banana
바나나	chuối
우주론	cosmology
벚꽃	cherry
마스코트	mascot
앙카라	ankara
두번	twice
학기	ky
쇼핑몰	mall
엘리엇	elliott
엘리엇	elliot
케이스	case
추방	đai
발리	bali
발리	mỡ
트럼펫	trumpet
트럼펫	trompet
트럼펫	kèn
마거릿	margaret
오토바이	môtô
캔터베리	canterbury
정찰	reconnaissance
브로드웨이	broadway
해리슨	harrison
마켓	chợ
토모코	kawakami
베이루트	beirut
윈저	windsor
브리티시	british
푸드	mat
베른	bern
베른	berne
색소폰	saxophone
산란	scattering
모터	motor
쿠페	coupe
피지	fijian
피지	fiji
루카스	lucas
효소	enzymes
효소	enzyme
효소	enzym
경향	trend
폭동	loạn
폭동	riot
길드	guild
르노	thừa
르노	reno
르노	renault
교통량	tê
파스칼	pascal
웨스트민스터	westminster
스킴	scheme
기념비	memorial
원더러스	wanderers
튜링	turing
마사	massa
마사	martha
저주	nguyền
생물학자	biologist
생물학자	biologists
카나리아	canaries
카나리아	serinus
카나리아	canary
호크	hawk
호크	hawke
노아	noah
무죄	tội
히로인	hiro
노출	imp
뮐러	müller
뮐러	muller
기네스	guinness
수페르리가	superliga
수페르리가	superleague
퓨처	lai
총통	fuhrer
프리스타일	freestyle
체첸	chechen
체첸	chechnya
윈스턴	winston
포니	ponies
포니	pony
포니	ngựa
로저스	rodgers
로저스	rogers
클라우스	claus
봄이	spring
봄이	xuân
호르몬	hormone
호르몬	hormon
호르몬	hormone
호르몬	hormon
호르몬	hormones
미사토	misato
자라	zara
자라	trồng
자라	mọc
자라	grow
리노	linus
리노	thừa
리노	reno
퀘스트	quest
퀘스트	tr
코르도바	córdoba
코르도바	cordoba
와이오밍	wyoming
나가오카	nagaoka
연습장	lồng
기금	quỹ
페이	faye
노트북	laptop
노트북	notebook
노트북	quyển
다이	dai
기욤	guillaume
와이파이	wifi
제니	jennie
제니	jenny
타임즈	lần
타임즈	times
산체스	sanchez
골드윈	goldwyn
경사	dốc
클로버	chuồn
알파인	alpine
삽화가	illustrated
삽화가	illustrator
레프트	lev
채택	nuôi
자외선	ultraviolet
다이어	dyer
경복궁	gyeongbokgung
루터	luther
우간다	uganda
토성	saturn
처녀자리	virgo
처녀자리	virginis
열역학	thermodynamics
오일	nhớt
오일	dầu
세단	sedan
마츠다	matsuda
트랜스	trance
트랜스	trans
니키	nikki
니키	nicky
가디언	guardian
스펜서	spencer
크리스천	nguyen
크리스천	christian
마인츠	mainz
워터	nước
차고	garage
차고	gara
루이즈	louise
뒷면	đuôi
팬텀	phantom
팬텀	vỏ
행진	march
행진	marches
행진	rước
프라이드	ngạo
사세보	sasebo
티켓	vé
티켓	vé
주차장	garage
주차장	gara
주차장	đỗ
탄약	đạn
탄약	ammo
바쿠	baku
리차드	richard
일반화	generalized
소방관	fireman
조회	xem
조회	view
조회	views
파시스트	nazi
포도주	rượu
포도주	vang
읽는다	đọc
네덜란드령	bản
네덜란드령	hoà
네덜란드령	dutch
두개골	skull
두개골	sọ
두개골	quang
양양	cừu
민스크	minsk
프레더릭	friedrich
프레더릭	frederick
나이아가라	niagara
책임자	quan
미하엘	michael
객실	khoang
객실	chòi
객실	cabin
객실	phòng
성단	cụm
위안	yuan
위안	nguyên
위안	comfort
클레어	claire
여우	fox
여우	cáo
품종	breed
아이다호	idaho
미노	mino
몰리세	molise
동대문	dongdaemun
팔꿈치	elbow
마모루	mamoru
애들레이드	adelaide
위장	camo
위장	bụng
다윈	darwin
봅슬레이	bobsleigh
타무라	tamura
벤자민	benjamin
오르간	organ
사슬	xích
사슬	xích
사슬	đinh
이시하라	ishihara
진지하게	hen
개미	kiến
개미	kiến
아벨리노	avellino
스파르타	sparta
브레인	óc
브레인	não
에런	aaron
움직임	dời
움직임	chuyển
움직임	motion
움직임	moves
미소	smile
미소	cười
미소	cười
미소	cười
낸시	nancy
아다치	adachi
갈라파고스	galapagos
갈라파고스	galápagos
안드로메다	andromeda
닉슨	nixon
시에나	siena
스탠드	đứng
번개	sét
에드먼드	edmund
카테고리	loại
왓슨	watson
처녀	trinh
처녀	trinh
처녀	virgin
처녀	tân
처녀	maiden
변광성	biến
평평한	phẳng
에이브러햄	abraham
물병자리	aquarius
메츠	mets
이사벨	isabel
이사벨	isabella
이사벨	isabelle
추측	conjectures
추측	đoán
추측	đoán
추측	đoán
니켈로디언	nickelodeon
이용하기	dùng
파이어폭스	firefox
넥서스	nexus
툴루즈	toulouse
듀크	duke
창고	kho
킥복싱	kickboxing
섭씨	celsius
구매	mua
구매	mua
기술자	hoạ
트렉	trek
윈터	winter
윈터	wynter
해왕성	neptune
타쿠야	takuya
스마일	smile
스마일	cười
스마일	cười
니카라과	nicaragua
패닉	panic
세키	seki
문자열	substring
문자열	chuỗi
문자열	chuỗi
문자열	strings
앨프리드	alfred
구멍	lỗ
구멍	hố
구멍	chẻ
구멍	lỗ
잘라	cut
잘라	cắt
잘라	méo
잘라	chém
피어스	pierce
피어스	pearce
뉴어크	newark
아치	archie
아치	arches
아치	arch
아치	vòm
센트	xu
센트	cent
커티스	curtis
포기	foggy
공부	học
공부	học
아쿠아	aqua
아쿠아	acqua
갇혀	lửng
갇혀	kẹt
가죽	da
빠르다	mau
빠르다	nhanh
매출	bán
매출	lô
트레이너	trainer
트레이너	hlv
공예	crafting
공예	craft
그라운드	đất
롤러코스터	rollercoaster
콘도	condo
베티	betty
아이팟	ipod
아이팟	ipods
다카	dhaka
다카	taka
몸통	torso
유죄	huệ
유죄	tội
알겠습니다	ok
할당	gán
초보	novice
초보	beginner
협박	đe
노바	nova
타슈켄트	tashkent
블랙번	blackburn
후방	rear
포장	wrap
포장	bọc
포장	quấn
포장	khít
머큐리	mercury
엑스트라	extras
간판	billboard
딸기	strawberry
딸기	dâu
딸기	dâu
플리머스	plymouth
힐베르트	hilbert
칼럼	khe
칼럼	cột
칼럼	cột
그레고리	gregory
명예훼손	libel
연금술사	alchemy
염화	clorua
조던	jordan
클라라	clara
피어슨	pearson
르완다	rwanda
몬테비데오	montevideo
사라지는	disappearing
휴일	holiday
폴리	polly
폴리	poly
폴리	paulie
폴리	poly
도덕	đạo
파노라마	panorama
파노라마	panoramic
파노라마	panoramas
마피아	mafia
스팸	spam
스탠	stan
지능	pet
브리스틀	bristol
비둘기	dove
비둘기	dua
비둘기	pigeon
비둘기	patagioenas
평원	plain
평원	plains
왜곡	curl
시나	cinna
로키	rocky
윌리	willy
윌리	wiley
윌리	willie
도움말	cứu
도움말	giúp
다카야마	takayama
만들었습니다	tạo
노랑	vàng
노랑	nhát
아타튀르크	atatürk
랜덤	cuốc
랜덤	nét
포도	vitis
포도	nho
포도	nho
포도	nho
조제프	giuse
조제프	joseph
슈미트	schmidt
슈미트	schmitt
애슐리	ashley
애슐리	ashleigh
국민주의	nationalism
피라미드	pyramid
로리	lori
사무국	secretariat
카네기	carnegie
청동	đồng
시작하기	khởi
히토시	hitoshi
아카리	akari
웨이	vệ
웨이	wei
웨이	ngụy
웨이	đường
재키	jackie
재키	jacky
잘츠부르크	salzburg
플라자	plaza
컵스	cubs
제노바	genoa
제노바	genova
메카	mecca
메카	mecha
메카	mech
타이탄	titan
타이탄	titans
마이어	meier
마이어	meyer
부자	vương
부자	giàu
부자	rich
히로	hiro
후지모토	fujimoto
마스크	nạ
마스크	mask
포레스트	forrest
드래곤스	rồng
수직으로	dọc
아테나	athene
아테나	athena
에드윈	edwin
커맨드	lệnh
커맨드	huy
커맨드	lềnh
메뉴	menu
메뉴	menu
토르	tor
토르	thor
케이프	cape
카니발	carnival
칼리	carly
마룬	maroon
이식	ghép
캔디	kẹo
캔디	candy
ㅠㅠ	yuyu
고통	khổ
고통	đau
예약	hẹn
예약	lịch
예약	hẹn
예약	booking
다름	khác
수평	ngang
수평	ngang
핫토리	hattori
콜린스	collins
티저	teaser
스트리밍	luồng
스트리밍	streaming
스트리밍	streamed
스트리밍	luồng
스트리밍	suối
스트리밍	stream
프레디	freddie
프레디	freddy
고아	goa
고아	côi
고아	orphan
고아	côi
고아	goan
네덜란드어	bản
네덜란드어	hoà
네덜란드어	dutch
예제	dụ
안드레아스	andreas
점검	tra
그릴	nướng
그릴	grill
댄서	dancer
감옥	tù
감옥	giam
감옥	tù
분수	fractions
분수	fountain
분수	fountains
분수	fractional
화상	táng
화상	cháy
화상	đốt
화상	cháy
화상	burn
스파이크	spike
디스코	disco
어둠	dark
어둠	tối
어둠	darkness
컨퍼런스	conferences
프랑코	franco
루팡	lupin
다마스쿠스	damascus
논스톱	nonstop
파고	fargo
포켓	giỏ
포켓	túi
포켓	pocket
배워	ngộ
배워	học
하이퍼	hyper
하이퍼	cường
루스벨트	roosevelt
루프	loops
루프	lặp
루프	loop
상실	mát
외계인	alien
토바고	tobago
어릴적	trãi
아픈	bệnh
아픈	ốm
아픈	cúm
묶여	chủa
비어	rỗng
비어	trống
비어	trống
비어	blank
저택	mansion
트로피	cúp
트로피	cúp
신비	mysticism
호프	hopf
독서	truyện
독서	đọc
해킹	hacks
해킹	hack
해킹	hacker
해킹	hack
해킹	hacking
해킹	hack
마쓰다	mazda
마쓰다	matsuda
스털링	sterling
스털링	stirling
레너드	leonard
오메가	omega
소화	hoá
사가미	sagami
발레리	valeriy
발레리	valery
발레리	valeri
미크로네시아	micronesia
입체	đặc
레몬	chanh
레몬	chanh
안티	anti
사무엘	samuel
아시리아	assyria
앉은	ngồi
성벽	walls
성벽	tường
삽화	illustrated
테레사	têrêsa
테레사	teresa
테레사	theresa
매튜	matthew
마그네슘	magie
마그네슘	magiê
마그네슘	magnesium
보어	boer
보어	bohr
알바	alba
케이지	lồng
케이지	chuồng
밝게	sáng
밝게	mẻ
밝게	brighter
소환	ring
소환	nhẫn
적색편이	redshift
프레임워크	framework
로우	lowe
백신	ngừa
백신	vaccine
열이	sốt
트빌리시	tbilisi
사물	điều
아즈마	azuma
사르데냐	sardinia
사르데냐	sassari
사르데냐	sardinian
크레타	crete
밀가루	bột
가우스	gauss
지포스	geforce
나노	nano
구운	nướng
팬들	fans
팬들	fan
마르크	marks
마르크	mác
마르크	mark
마르크	marc
모로	morrow
모로	moro
모피	furs
모피	lông
리치먼드	richmond
암스트롱	armstrong
대나무	bamboo
대나무	tre
수위	cư
녹화	album
밸브	van
밸브	van
짐바브웨	zimbabwe
타오위안	taoyuan
슬픔	buồn
슬픔	sadness
슬픔	sầu
슬픔	buồn
셀레우코스	seleukos
클레이	clay
염색체	chromosomal
아나	ana
치히로	chihiro
신학교	seminary
먹기	ăn
먹기	ăn
남자친구	boyfriend
팔레르모	palermo
앤티가	antigua
스토크	stoke
조엘	joel
루프트한자	lufthansa
스완지	swansea
가시	thorn
가시	torn
가시	splinter
노먼	norman
보트	thuyền
보트	tàu
보트	thuyền
보트	boat
라이베리아	tuyến
라이베리아	liberia
드레스덴	dresden
대출	vay
대출	vay
카일	kyle
마사코	masako
안경	kính
안드로메다자리	andromedae
안드로메다자리	andromeda
후루카와	furukawa
피자	pizza
연인들	lovers
기온	nhiệt
입력합니다	nhập
입력합니다	enter
카스티야	castilla
카스티야	castilian
청구	sạc
투르크	turk
모자이크	mosaics
모자이크	khảm
모자이크	mosaic
어휘	lexicon
언급	mentions
조나단	jonathan
모잠비크	mozambique
베르나르	bernard
오리	vịt
브래들리	bradley
기회	hội
보라색	purple
보라색	tím
컨텐츠	dung
깁슨	gibson
오아시스	oasis
리프	lá
칼라	collar
스쿼드	squad
스쿼드	đội
서클	tròn
서클	lượn
커트	kurt
커트	curt
셰익스피어	shakespeare
떴다	outing
미라	mummy
미라	mira
엠마	emma
인체	human
쿼크	quark
바쁜	bận
제니트	zenit
소용돌이	vortex
소용돌이	xoáy
데릭	derek
채권	bond
사냥꾼	hunter
스트림	màng
스트림	luồng
스트림	suối
스트림	stream
티아라	tiara
티아라	tia
팔렸다	bán
케네스	kenneth
연못	ao
스텔스	stealth
요시카와	yoshikawa
자아	ego
베니스	venice
베니스	venezia
플루토늄	plutoni
플루토늄	plutonium
리카르도	ricardo
에비스	ebisu
세로로	dọc
길버트	gilbert
안드레	andre
안드레	andré
안드레	andre
안드레	andré
로버스	rovers
펭귄	penguins
물류	logistics
루터교	lutheran
마키노	makino
다이토	taito
조수	ass
정체성	identity
정착	kĩ
다이렉트	direct
다이렉트	trực
도박	gamble
캔버라	canberra
아름다워	đẹp
발급	ngợi
발급	khai
스윙	swinging
스윙	vung
스윙	đu
스윙	swing
터키어	turkish
그레그	greg
그레그	gregg
테러리스트	khủng
하단	dưới
하단	bậc
하단	đáy
하단	bottom
컴백	comeback
충격	sốc
충격	shock
충격	sốc
교차	chinh
교차	chon
코로나	coronal
코로나	corona
부두	voodoo
부두	pier
슬라이드	slide
슬라이드	slide
슬라이드	trượt
검정색	đen
애슬레틱	athletic
풍자	satirical
간디	gan
간디	chay
터치스크린	touchscreen
쓰루미	tsurumi
테크노	techno
상속	ngai
상속	heirs
상속	inheritance
크리스토프	kristoff
버디	buddy
시어도어	theodore
보헤미아	bohemia
럭키	may
럭키	lucky
스노보드	snowboarding
스노보드	snowboard
미타	mita
인스턴트	instant
인스턴트	tức
호놀룰루	honolulu
쇼크	sốc
쇼크	shock
아바나	havana
나이로비	nairobi
셰퍼드	shepherd
그라나다	granada
루키	lou
부드럽게	soft
부드럽게	mềm
부드럽게	mịn
부드럽게	mượt
부드럽게	ẩm
묘사	tả
묘사	depictions
제미니	gemini
미란다	miranda
항만	cảng
트랜지스터	transistor
코발트	coban
코발트	cobalt
차이점	diff
논리학	luận
논리학	logic
버틀러	butler
마르셀	marcelle
마르셀	marcel
일치	khớp
일치	diêm
일치	khớp
일치	thủ
일치	khớp
일치	khớp
모리야마	moriyama
성숙한	mature
갈라타사라이	galatasaray
나오코	naoko
비정상적인	abnormal
코스트	coast
바스크	basque
켈러	kähler
켈러	keller
동방신기	tvxq
비너스	venus
손상	hỏng
인피니티	infinity
호흡	thở
호흡	thở
호흡	hít
호흡	thở
불완전한	imperfect
캐럴	carol
캐럴	carroll
파이브	năm
긴자	ginza
루피	rupees
루피	rupee
루피	rupee
사라예보	sarajevo
침대	giường
침대	bed
침대	giường
모닝	sáng
카린	karin
페루자	perugia
인디언스	indians
사노	sano
보르네오	borneo
나미비아	namibia
휴식	break
휴식	phá
휴식	nghỉ
리코	ricoh
퀄컴	qualcomm
똑바로	thẳng
똑바로	sảnh
캘거리	calgary
캘거리	cayman
로테르담	rotterdam
실리콘	silicon
실리콘	silicone
실리콘	silicon
생선	cá
히로사키	hirosaki
레프	lev
히로코	hiroko
리에주	liège
브루나이	brunei
움직여	dời
움직여	chuyển
급속한	rapid
정화	purification
나카타	hidetoshi
크리스티	christie
유리코	yuriko
엑스포	expo
컴파일러	compiler
앙상블	ensemble
시체	thân
시체	body
거미	gummy
거미	nhện
거미	spider
거미	nhện
그릇	bát
그릇	bát
힐러리	hillary
힐러리	hilary
힐러리	hilary
캅카스	caucasus
캅카스	kavkaz
캅카스	cớm
캅카스	cop
나카니시	eisuke
촛불	candle
촛불	nến
촛불	nến
가축	bò
웨딩	cưới
무스카트	muscat
우랄	ural
상점	shop
상점	shop
상점	tùng
스티븐스	steven
스티븐스	stevens
바꾸기	switch
바꾸기	chuyển
바꾸기	đổi
바꾸기	thay
분홍색	pink
분홍색	hồng
요리사	cook
요리사	nấu
요리사	quầy
말하기	nói
헤더	heather
십자	chinh
십자	chon
의자	ghế
의자	lí
의자	cậy
레일	rails
간격	gap
카스트로	castro
라이스	gạo
라이스	cơm
페르미	fermi
베넷	bennett
베넷	bennet
액정	lcd
후드	mui
후드	hood
페인	payne
페인	paine
요셉	giuse
요셉	joseph
포커	poker
프론티어	frontiers
디아블로	diablo
커플	couples
커플	cặp
커플	couple
커플	đôi
퀸즈	queens
프린터	in
프린터	viết
터미네이터	terminator
일렉트로니카	electronica
양서류	amphibians
채소	rau
채소	rau
문구	caption
문구	chữ
스트라스부르	strasbourg
키르기스스탄	kyrgyzstan
도마뱀	lizards
도마뱀	lằn
무라타	murata
이끼	mose
이끼	rêu
계몽	enlightenment
바트	bart
바트	baht
시리우스	sirius
킹스턴	kingston
부활절	easter
랄프	ralph
클릭	click
클릭	nhấn
클릭	nhấp
클릭	ấn
클릭	bấm
하디	hardy
직물	dệt
직물	dệt
파스타	pasta
파스타	mì
벽화	mural
메시	messi
다스	darth
노르딕	nordic
매리너스	mariners
플랜	plan
신용	credit
신용	gmail
미아	mia
야채	rau
야채	rau
렌더링	vẽ
바이애슬론	biathlon
삼각주	delta
사각형	đc
사각형	square
