در	கதவு
خرید	வாங்கு
خرید	வாங்கவும்
خرید	கொள்வனவு
خرید	ஷாப்பிங்
خرید	வாங்குதல்
قاره	கண்டம்
هشتم	எட்டாம்
هشتم	எட்டாவது
شاخه	கிளைகள்
شاخه	கிளை
قطعه	பகுதிகள்
قطعه	பகுதி
ساحلی	கடலோர
دیوار	சுவர்
دیوار	சுவர்களில்
دیوار	சுவர்கள்
مترجم	மொழிபெயர்ப்பாளர்
اکبر	அக்பர்
اعدام	நிறைவேற்றப்பட்டது
روح	ஆவி
روح	பேய்
روح	ஆவி
درگاه	துறைமுகம்
درگاه	முனையம்
درگاه	துறை
امتیاز	புள்ளிகள்
امتیاز	மதிப்பெண்
امتیاز	ஸ்கோர்
امتیاز	மதிப்பெண்கள்
امتیاز	புள்ளிகள்
پیشرفت	முன்னேற்றம்
پیشرفت	முன்னேற்றத்தை
پیشرفت	முன்னேற்ற
روحانی	ஆன்மீக
روحانی	ஆன்மீகம்
روحانی	ஆன்ம
روحانی	சந்தேகங்களும்
گذاری	குண்டுவெடிப்புகள்
مخصوص	விசேஷ
مخصوص	சிறப்பு
مخصوص	சிறப்பான
منفی	எதிர்மறை
منفی	கெட்டது
تام	டாம்
نکته	குறிப்பைப்
نکته	குறிப்பைக்
نکته	குறிப்பு
نکته	குறிப்பை
نکته	குறிப்பைப்
نکته	நுனி
نکته	புள்ளி
گیاهی	ஆலை
گیاهی	தாவரம்
گیاهی	செடி
سهام	பகிர்வுகள்
سهام	பங்குகள்
سهام	இருப்பு
پرنده	பறவை
برلین	பெர்லின்
تفسیر	வர்ணனை
درود	ஆசிகள்
درود	ஆசி
درود	வாழ்த்து
درود	வாழ்த்துக்கள்
درود	வாழ்த்துக்களும்
جزئی	பகுதி
ولز	வெல்ஷ்
ولز	வேல்ஸ்
ولز	வெல்ஸ்
ولز	கிணறுகள்
کانال	வாய்க்கால்
کانال	கால்வாய்
کانال	வழிமுறை
کانال	சேனல்
کانال	அலைவரிசை
کانال	தடங்கள்
هرچند	என்றாலும்
هرچند	விட்டாலும்
هرچند	இருந்தாலும்
اسناد	பேப்பர்ஸ்
اسناد	ஆவணங்கள்
داریوش	டாரியஸ்
توضیحات	கருத்துகளில்
توضیحات	கருத்துக்களில்
توضیحات	கருத்துகள்
توضیحات	கருத்துக்கள்
حیات	ஹயாத்
دقت	தெளிவுத்திறன்
دقت	தீர்மானம்
دقت	துல்லியம்
دقت	தவறு
دقت	துல்லியமான
دقت	நுட்பம்
آنجلس	ஏஞ்சல்ஸ்
روزهای	நாட்களை
روزهای	நாட்களுக்கு
روزهای	நாட்களில்
روزهای	நாட்கள்
روزهای	தினங்கள்
چارلز	சார்லஸ்
چارلز	சார்ல்ஸ்
چارلز	சாள்ஸ்
دامنه	கருவி
دامنه	தளம்
دامنه	டொமைன்
دامنه	களம்
دامنه	வீச்சுப்
نجات	சேமிப்பு
نجات	சேமிக்கப்படுகிறது
نجات	சேமிக்கிறது
نجات	சேமிக்கும்
نجات	மீட்பு
مفید	பயனுள்ள
مفید	பயனுள்ளது
مفید	பயனுள்ளதாக
مفید	உதவிகரமாக
مفید	உதவிகரமான
زدن	தாக்கியதால்
مارتین	மார்டின்
مارتین	மார்ட்டின்
میسیسیپی	மிசிசிப்பி
مهاجم	ஆக்கிரமிப்பாளர்கள்
رکوردز	பதிவுகள்
رکوردز	சாதனைகள்
نماد	symbolism
نماد	குறியீடு
نماد	சின்னம்
نماد	ஐகான்
نماد	குறும்படம்
تکمیل	நிறைவு
تکمیل	நிறைவு
تکمیل	முழுமை
تکمیل	முழுவதும்
تکمیل	முழுமையான
قهرمانان	ஹீரோக்கள்
قهرمانان	நாயகர்கள்
قهرمانان	சாம்பியன்ஸ்
نبراسکا	நெப்ராஸ்கா
وظیفه	கடமை
اداری	நிர்வாகம்
اداری	நிர்வாக
زادروز	பிறந்தநாளை
زادروز	பிறந்தநாள்
آکادمی	அகாடமி
آکادمی	அகாதமி
ارسال	அனுப்புதல்
ارسال	அனுப்புகிறது
ارسال	அனுப்பு
دیدار	சந்திக்கும்
دیدار	சந்திப்பு
دیدار	சந்தித்தனர்
دیدار	கூட்டம்
دیدار	கூட்டத்தில்
دیدار	சந்திப்பு
دیدار	சந்திப்பை
فضا	வெளி
فضا	இடம்
فضا	விண்வெளி
فضا	இடைவெளி
عکاسی	புகைப்படக்கலை
عکاسی	புகைப்படம்
توماس	தாமஸ்
توماس	தோமஸ்
صادق	நேர்மையான
انگلیس	இங்கிலாந்து
پیوست	இணைப்பு
موسی	மோசே
موسی	மூஸா
موسی	மூஸா
پای	கால்
پای	பை
پای	காலில்
پای	கால்
پیکچرز	படங்கள்
مثبت	நல்லது
مثبت	நேர்மறை
مثبت	நேர்
ارتباطات	இணைப்புகள்
ارتباطات	இணைப்புக்கள்
ارتباطات	தகவல்தொடர்பு
ارتباطات	தொலைதொடர்பு
سلطنت	ஆட்சி
جراحی	அறுவை
مدافع	பண்டிதர்
مس	செம்பு
مس	தாமிரம்
مس	காப்பர்
مس	செப்பு
مس	பித்தளை
قرارداد	நெறிமுறை
قرارداد	ஒப்பந்தம்
قلب	இதயத்தை
قلب	இதயம்
دارایی	பண்பு
دارایی	உடைமை
دارایی	சொத்து
دارایی	சொத்துக்கள்
دارایی	சொத்துகள்
دارایی	சொத்து
رهبران	தலைவர்கள்
بهداشت	சுகாதாரம்
بهداشت	சுகாதாரத்தை
بهداشت	நலம்
بهداشت	சுகாதாரம்
بهداشت	ஆரோக்கியம்
بهداشت	ஹெல்த்
بهداشت	உடல்நலம்
بابل	பாபெல்
بابل	பாபிலோன்
شبه	pseudo
نشست	அமர்வு
نشست	சனி
ظرفیت	திறன்
ظرفیت	கொள்ளளவு
درک	டெரெக்
درک	புரிந்து
درک	புரிந்துகொள்ளும்
درک	புரியும்
آلن	ஆலன்
آلن	அலன்
آلن	ஆலன்
آلن	அலன்
مسیحیت	கிறித்தவம்
تاجیکستان	தஜிகிஸ்தான்
پیتر	பீட்டர்
متال	உலோகம்
متال	உலோக
متال	மெட்டல்
مسکو	மாஸ்கோ
خلاف	மாறாக
رومی	ரூமி
رومی	ருமேனியா
سرویس	சேவை
ابتدای	ஆரம்பம்
ابتدای	தொடக்கம்
شاهزاده	இளவரசன்
شاهزاده	பிரின்ஸ்
شاهزاده	இளவரசர்
یو	யோ
یو	யூ
ملک	பண்பு
ملک	உடைமை
ملک	சொத்து
ملک	எஸ்டேட்
سرمایه	மூலதனம்
سرمایه	தலைநகரம்
احترام	மரியாதை
احترام	மரியாதையை
الکترونیک	மின்னணுவியல்
الکترونیک	எலக்ட்ரானிக்ஸ்
الکترونیک	எலக்ட்ரானிக்
الکترونیک	மின்னணு
رقابت	போட்டி
کلید	விசைகள்
کلید	சாவிகள்
کلید	சாவி
کلید	விசை
کلید	சாவியை
کلید	துருப்பு
کهن	பண்டைய
کهن	தமிழச்சி
نیم	அரை
نیم	பாதி
شیرین	இனிமை
شیرین	இனிமையான
شیرین	இனிப்பு
