uma	하나
lógica	논리학
lógica	논리
dona	주인
dona	소유자
anderson	앤더슨
personalidade	성격
personalidade	인격
personalidade	개성
manhã	아침
manhã	모닝
autónoma	자치구
aniversário	생일
aniversário	기념일
hungria	헝가리
começar	시작하기
começar	시작
começar	시작
edifícios	건물
edifícios	건축물
edifícios	건물들
edifícios	빌딩
doutor	doc
doutor	닥터
pedir	요청
pedir	요청하기
matar	킬링
moderno	모던
moderno	현대
moderno	근대
moderno	근황
grega	그리스어
grega	그리스
liderança	지도력
liderança	리더십
lança	랜스
lança	스피어
troféu	트로피
convidado	초대
convidado	게스트로
convidado	손님
convidado	게스트
convidado	참석자
hill	언덕
mesa	탁자
mesa	식탁
mesa	테이블
mesa	메사
revisão	검토
revisão	검토하기
revisão	검수
revisão	리뷰
revisão	리비전
citação	따옴표
citação	인용
citação	표창
citação	따옴표
citação	인용
simon	시몬
simon	사이몬
simon	사이먼
cristãos	기독교
cristãos	크리스티안
cristãos	크리스천
cristãos	크리스찬
cristãos	기독교인
aves	가금류
aves	새들
aves	조류
fábrica	공장
fábrica	팩토리
visita	방문
visita	방문하기
visita	방문
visita	방문자
stone	스톤
stone	석기
escritos	서면
assistente	조교
assistente	조수
assistente	보조
assistente	마법사
existir	존재
existir	존재함
sur	sur
flamengo	플랑드르
âmbito	범위
âmbito	스코프
boy	boy
boy	소년
boy	남자아이
boy	보이
litoral	연안
litoral	해안
litoral	코스트
litoral	해안
villa	빌라
green	녹색
green	그린
green	초록색
green	초록
chinês	중국인
chinês	중국어
proprietário	주인
proprietário	소유자
trabalha	웍스
trabalha	작동
trabalha	작품
cunha	쐐기
razões	이유
facilmente	쉽게
aviso	공지
aviso	경고
doenças	질환
doenças	질병
doenças	질병
doenças	질병
doenças	질환
doenças	질병
ray	레이
bloqueado	차단
bloqueado	차단됨
bloqueado	차단되었습니다
remix	리믹스
visual	시각
visual	비주얼
fama	명성
fama	페임
conferência	회담
conferência	콘퍼런스
conferência	회의
oferece	쿠폰
autoridades	당국
seguido	팔로우
útil	유용하다
útil	유용합니다
útil	유용
coluna	칼럼
coluna	기둥
secretaria	레지스트리
secretaria	사무국
eleitoral	선거
aliados	연합군
aliados	연합국
entender	이해
entender	이해하기
entender	알아듣기
exatamente	정확히
vii	vii
dificuldades	난이도
dificuldades	어려움
dificuldades	어려움
dificuldades	곤란
comunista	공산주의자
reação	반응
reação	공감
protagonista	주인공
fatos	팩트
fatos	사실
fatos	양복
fatos	정장
regular	정규
regular	보통
regular	규제
nave	선박
tempestade	폭풍
tempestade	폭풍우
tempestade	스톰
tempestade	템페스트
moscou	모스크바
pedidos	애플리케이션
pedidos	어플리케이션
pedidos	요청
interna	내부
estrangeiros	외국인
estrangeiros	외국인
estrangeiros	외국인
oportunidade	기회
oportunidade	기회
folha	나뭇잎
folha	리프
folha	시트
bernardo	베르나르드
bernardo	버나드
bernardo	베르나르
series	시리즈
gravou	녹음
gravou	녹화
atleta	운동선수
atleta	육상선수
criados	생성
criados	만들었습니다
teresa	테레즈
teresa	테레사
teresa	테레사
terminal	터미널
medo	공포
medo	두려움
medo	공포증
medo	무서워
domingos	일요일
domingos	일요일
latino	라틴
latino	라틴어
latino	라틴
latino	라틴계
alice	앨리스
polônia	폴란드
hollywood	헐리우드
hollywood	할리우드
uruguai	우루과이
anime	애니메이션
veículo	차량
desejo	욕망
desejo	욕구
desejo	욕망이
desejo	소원
onda	파도
onda	웨이브
onda	물결
onda	파동
derrotado	패배
professores	교사들
professores	교사
seguiu	팔로우
who	who
documentário	다큐멘터리
actual	현재
actual	전류
garcia	가르시아
canadense	캐나디안
canadense	캐나다인
terreno	지형
terreno	그라운드
animação	애니메이션
animação	애니메이션
guia	안내서
guia	가이드
guia	안내
guia	가이드
estaduais	상태
estaduais	국가
caça	사냥
caça	헌트
caça	사냥
prédio	건물
prédio	건축
prédio	빌딩
arcebispo	주교
arcebispo	대주교
violência	폭력
verdadeira	진짜
verdadeira	리얼
verdadeira	레알
policial	책임자
policial	경관
policial	경찰관
policial	장교
policial	경찰관
órgãos	장기
órgãos	장기
órgãos	오르간
venezuela	베네수엘라
curto	짧게
curto	쇼트
curto	짧은
estudar	공부하기
estudar	공부
estudar	공부해
estudar	공부하기
estudar	공부
estudar	연구
moradores	레지던트
moradores	주민들
moradores	지역주민
loja	상점
loja	가게
loja	쇼핑
loja	매장
loja	가게
loja	상점
loja	스토어
formando	형성
resolução	해상도
resolução	결의
diferenças	diff
diferenças	차이점
diferenças	차이
diferenças	차이점
diferenças	차이와
diferenças	차이
diferenças	차이점
eurovisão	유로비전
apelido	닉네임
apelido	별명
apelido	성씨
duplas	복식
ave	ave
ave	조류
responsabilidade	책임
responsabilidade	책임
responsabilidade	책임감
responsabilidade	책임
avião	비행기
avião	평면
avião	비행기
avião	항공기
brasileiras	브라질
sinais	신호
licença	라이선스
licença	라이센스
licença	면허
licença	라이선스
licença	라이센스
licença	면허
licença	허가서
aparecem	나타납니다
mix	섞어
mix	믹스
mix	혼합
dividido	나눈
beleza	아름다움
beleza	미녀
beleza	미용
beleza	미모
beleza	미인
pés	발발
interesses	관심사
air	항공
air	에어
air	공기
destacado	하이라이트
pacífico	태평양
pacífico	퍼시픽
pacífico	평화로운
pacífico	평화롭고
relacionamento	연애
relacionamento	관계
tópico	주제
part	부분
part	부품
part	파트
alan	앨런
alan	알렌
alan	알란
festas	축제
festas	페스티발
festas	페스티벌
festas	파티
media	미디어
lojas	상점
lojas	가게
lojas	매장
lojas	가게
lojas	상점
lojas	스토어
figuras	수치
figuras	피규어
albert	알베르트
albert	앨버트
tio	삼촌
tio	아저씨
atualizado	업그레이드
atualizado	업데이트
belém	벨렝
belém	베들레헴
foto	사진
foto	pic
foto	사진
foto	그림
coelho	토끼
coelho	토끼
proteger	보호하기
proteger	보호
proteger	보호하기
proteger	protect
proteger	보호
criando	만들기
errado	잘못된
bens	상품
bens	물품
braço	팔이
bloco	블록
bloco	차단
bloco	블록
bloco	블럭
religioso	종교
use	이용하기
use	사용하기
use	사용
use	이용
use	사용하다
way	웨이팅
way	way
way	웨이
viena	비엔나
clássica	클래식
clássica	고전주의
clássica	고전
clássica	클래식
clássica	고전
ópera	opera
ópera	오페라
possíveis	가능한
possíveis	가능
marie	마리야
marie	마리
salão	라운지
salão	미용실
salão	살롱
vaga	애매하다
amazonas	아마존
volumes	볼륨
volumes	볼륨
voleibol	배구
legislação	입법
legislação	법률
semelhantes	비슷함
semelhantes	유사한
semelhantes	비슷한
semelhantes	유사
chaves	키키
chaves	열쇠
chaves	키키
exceção	예외
direto	똑바로
direto	스트레이트
direto	직접
direto	직통
direto	direct
direto	다이렉트
darwin	다윈
end	종료
end	끝내기
round	라운드
mateus	매튜
consumo	소비
listas	품목
listas	리스트
listas	목록
tim	tim
motores	모터스
motores	엔진
portas	게이츠
magnitude	등급
magnitude	규모
canais	채널
canais	운하
propósito	목적
tiago	제임스
camisa	셔츠
iniciativa	이니셔티브
normas	규범
normas	표준
north	북부
north	북쪽
north	노스
últimas	마지막
últimas	라스트
últimas	최근
últimas	최신
patrimônio	문화유산
funcionamento	작동
funcionamento	작전
helena	헬레나
helena	엘레나
helena	헬렌
enredo	플롯
cônjuge	배우자
radio	라디오방송
radio	라디오
cavalo	기사
cavalo	나이트
tiro	총상
tiro	촬영
tiro	총격
tiro	사격
pior	최악의
pior	최악
pior	악화
registros	레코드
registros	등록
goleiro	골키퍼
goleiro	골키퍼
prima	사촌
prima	사촌동생
trinta	삼십
trinta	서른
mensagens	메시지
mensagens	메시징
mensagens	메시지
baía	베이
last	마지막
last	라스트
rita	리타
jim	다짐
comics	코믹스
comics	만화
comics	만화가
death	죽음
death	사망
death	데스
trabalhando	일하기
publicações	게시글
publicações	게시물
publicações	출판물
ranking	순위
ranking	랭킹
ranking	랭킹
índios	인디언스
índios	인디언
índios	인도인
índios	인도
índios	인디언
catálogo	카탈로그
catálogo	카탈로그
civis	민간
civis	민간인
civis	민간인
size	사이즈
size	크기
playstation	플레이스테이션
tribo	부족
alimentos	푸드
alimentos	음식
alimentos	식량
alimentos	식품
alimentos	음식
alimentos	식품
escravos	노예
escravos	노예제
escravos	노예
castela	카스티야
sites	사이트
sites	웹사이트
corpos	시체
candidatos	후보
candidatos	후보자
candidatos	후보
candidatos	후보자
candidatos	지원자
dono	주인
dono	소유자
milhão	백만명
milhão	백만
finalização	완성
finalização	제출
concerto	협주곡
concerto	연주회
concerto	콘서트
existente	존재
existente	기존
vento	바람
skin	스킨
skin	피부
resolver	해결
resolver	풀기
resolver	해결
turquia	터키
turquia	칠면조
ferramenta	공구
ferramenta	도구
momentos	moments
momentos	순간
menino	boy
menino	소년
menino	남자아이
menino	보이
assassinato	암살
assassinato	살인사건
assassinato	살인죄
assassinato	살인
altos	높음
altos	하이
vendeu	팔렸다
vendeu	판매
grave	심각한
grave	심각해
grave	심각하다
grave	심각하게
grave	무덤
lewis	루이스
fatores	요인
convento	수녀원
permanente	영구적
permanente	영구
permanente	파마
instalação	설치
instalação	설치하기
instalação	설치
karl	카를
argentino	아르헨티나
argentino	아르헨티나인
argentino	아르헨티나
argentino	아르헨티나인
anna	안나
considera	고려해
considera	고려
status	상태
retirada	후퇴
retirada	철수
retirada	금단
interessante	흥미롭다
interessante	흥미로운
interessante	재미있는
davis	데이비스
lagoa	석호
relacionadas	관련
contratado	고용
lados	측면
association	협회
padrões	패턴
padrões	표준
galáxias	은하
secção	섹션
crítico	평론
crítico	크리틱스
crítico	비평가
crítico	크리티컬
brasão	엠블렘
rugby	럭비
preta	검은색
preta	검정
preta	검정색
preta	블랙
responsáveis	책임
responsáveis	책임감
college	대학교
college	대학
college	칼리지
college	대학생
amarelo	황색
amarelo	노랑색
amarelo	노란색
amarelo	노랑
metro	미터
metro	지하철
metro	메트로
metro	지하철
guiné	기니
considerando	연주회
mister	미스터
nascida	born
nascida	출생
nascida	탄생
descendentes	후예
inc	inc
cidadãos	시민
cidadãos	시민들
salvar	저장하기
salvar	저장
salvar	절약
salvar	저장
gravações	녹음
gravações	레코딩스
gravações	레코딩
gravações	레코드
árbitro	심판
árbitro	ref
cadeia	교도소
cadeia	감옥
cadeia	사슬
cadeia	연쇄
cadeia	체인
orientação	복음
orientação	오리엔테이션
orientação	방향
orientação	지향
orientação	가이드라인
nuno	파트리크
nuno	패트릭
adam	아담
adam	애덤
hits	조회수
opções	옵션
gustavo	구스타프
gustavo	구스타보
gustavo	구스타프
sir	crs
funcionários	직원
funcionários	직원들
checa	체코
checa	체코어
pib	gdp
documento	문서로
documento	문서
comitê	위원회
bacia	분지
seriado	직렬
seriado	시리얼
produziu	제작
paraguai	파라과이
paraguai	파라과이
ausência	부재
destruição	파괴
douglas	더글러스
ativo	활성화
ativo	활동
ativo	액티브
ativo	활성
ativo	자산
casada	결혼
cria	만듭니다
cria	만들기
cria	생성
cria	만드세요
salto	점프
tela	화면
tela	스크린
tela	캔버스
raça	품종
raça	레이스
raça	경주
raça	인종
raça	경쟁
bilhões	십억
bilhões	수십억
habilidades	스킬
habilidades	솜씨
habilidades	능력
habilidades	기술
habilidades	실력
habilidades	스킬
habilidades	솜씨
papéis	역할
papéis	종이
papéis	신문
papéis	페이퍼
papéis	서류
cambridge	케임브리지
carne	고기
carne	비프
carne	쇠고기
carne	소고기
carne	육체
baixas	사상자
direta	직접
direta	직통
direta	direct
direta	다이렉트
acontecimentos	이벤트
acontecimentos	행사
marcada	태그
marcada	표시됨
tag	태그
perdido	분실
perdido	로스트
perdido	잃어버린
participaram	참가
lutar	파이팅
indígenas	토착
palmeiras	손바닥
potência	파워
potência	전력
potência	권력
imigrantes	이민
imigrantes	이민자
espada	도검
funciona	웍스
funciona	작동
funciona	작품
opera	opera
opera	오페라
vertical	수직
vertical	세로로
vertical	세로
árvores	나무들
árvores	트리
árvores	나무
sonho	드림
assinatura	서명
assinatura	사인
assinatura	구독
assinatura	서명
metrô	지하철
metrô	메트로
metrô	지하철
partidos	파티
alternativa	대안
alternativa	얼터너티브
exibição	전시
exibição	전시회
exibição	전람회
exibição	전시관
exibição	박람회
exibição	전시회
exibição	표시
exibição	표시하기
exibição	디스플레이
two	두두
two	두분
men	멘트
men	남성
men	남자
habitats	서식지
habitats	서식지
treinamento	훈련
treinamento	트레이닝
wwe	wwe
lateral	측면
lateral	사이드
mitologia	신화
renato	르네
renato	레네
publicados	게시
publicados	출판
publicados	출판됨
necessária	필요함
necessária	필요함
necessária	필수
kevin	케빈
extremo	극단
extremo	익스트림
extremo	극한
individuais	singles
individuais	싱글
individuais	개별
individuais	개인
elite	엘리트
jong	종종
emprego	작업
emprego	일자리
emprego	직업
emprego	잡스
emprego	직업
emprego	욥기
emprego	고용
científico	과학
vendido	팔렸다
vendido	판매
divisões	분열
recepção	영수증
recepção	접수
ambiental	환경
