din	od
bunuri	dobara
bunuri	robu
bunuri	roba
comportament	ponašanje
comportament	ponašanje
acumulare	napetosti
laborator	laboratoriji
laborator	laboratorija
laborator	laboratorija
laborator	laboratoriji
laborator	lab
moldovan	moldavski
moldovan	moldavska
htm	htm
egale	jednaki
egale	jednakih
egale	jednake
egale	jednaka
termenii	pojmove
termenii	uslovi
precis	tačna
russell	russell
plantă	biljke
operator	operatora
operator	operater
clară	clara
vremuri	puta
magnitudinea	jačine
motorul	motor
vorbit	govornom
vorbit	pričao
consum	potrošnja
consum	potrošnju
perspectiva	perspektiva
kurt	kurt
perechi	pari
sumă	sum
sumă	suma
sumă	količina
sumă	iznos
purtând	nosio
obligatoriu	potrebnih
obligatoriu	obavezno
obligatoriu	obavezni
obligatoriu	obavezan
obligatoriu	obaveznog
obligatoriu	obavezno
înfrângere	poraz
înfrângere	poraza
amintiri	sjećanja
amintiri	uspomene
amintiri	uspomena
hidrogen	vodik
bell	bell
donald	donald
ferestre	windows
campaniei	kampanje
campaniei	kampanji
campaniei	kampanja
campaniei	kampanju
masive	masivne
masive	masivan
masive	masivna
masive	masivni
interpretată	protumačili
tim	tim
made	made
made	napravio
made	napravljena
made	napravljen
made	napravila
uitat	zaboravili
însemna	značilo
motivele	razlozi
motivele	razloga
nuclear	nuklearno
nuclear	nuklearni
nuclear	nuklearna
magnus	magnus
clarke	clarke
iubire	beba
iubire	baby
iubire	mala
iubire	ljubav
economist	ekonomista
feat	feat
aragon	aragón
diego	diego
oliver	oliver
klein	klein
separată	odvojenih
separată	odvojene
separată	odvojiti
înlocuită	zamijenio
înlocuită	zamijenjeni
financiară	finansijski
mtv	mtv
profesionale	profesionalne
profesionale	profesionalna
profesionale	profesionalni
profesionale	professional
blues	blues
ille	ille
prețul	cijena
ltd	ltd
colaborarea	saradnja
îndreptat	ističući
mamifere	sisari
mamifere	sisari
romancier	romanopisac
linnaeus	linnaeus
galbenă	žuta
identitate	identitet
identitate	identiteta
generații	generacija
generații	generacije
expediție	ekspedicija
adn	dnk
acordarea	davanje
frecvente	zajednički
frecvente	zajedničkim
frecvente	zajedničku
senatului	senat
secretă	tajna
ocupate	zaposlen
ocupate	zauzeta
ocupate	zauzet
ocupate	okupirale
ocupate	okupirana
ocupate	okupirali
ocupate	okupirala
fizica	fizika
comandat	naručio
comandat	komandovao
comandat	naredio
cooperare	saradnja
tunisia	tunis
trimise	poslata
trimise	poslali
trimise	poslao
trimise	poslan
mountain	planina
zilnic	svakodnevne
zilnic	dnevnik
zilnic	svakodnevni
zilnic	dnevni
altarul	altar
altarul	oltar
aux	aux
constituție	ustav
decat	nego
gotha	gotha
efort	napor
efort	trud
criteriile	kriteriji
catherine	catherine
catherine	katarina
juniori	juniors
juniori	juniorsko
juniori	juniorska
juniori	junior
juniori	mlađi
turcilor	turci
churchill	churchill
dând	davanju
dând	davanje
dând	dajući
dând	daje
uciderea	ubistvo
uciderea	ubijanje
acordată	dalo
acordată	dat
exploatarea	eksploatacija
exploatarea	eksploatacije
antoine	antoine
academy	akademija
eroi	heroji
animalele	životinje
match	meč
olandeză	holandski
instituțiile	institucije
instituțiile	institucija
echipamente	oprema
succesorul	nasljednik
succesorul	nasljednika
succesorul	nasljednica
identificarea	identifikacija
scufundare	ronjenju
scufundare	dive
vineri	petak
mixtă	mješovite
mixtă	mješovita
inginerie	inženjerstvo
picioarele	stopala
picioarele	stopa
picioarele	noge
wayne	wayne
cross	krst
înregistrează	registar
înregistrează	rekord
înregistrează	rekordno
înregistrează	bilježe
înregistrează	rekordnih
suficiente	dovoljan
colonii	kolonije
colonii	kolonija
restaurare	vraćanje
restaurare	obnovu
reprezentarea	zastupljenost
reprezentarea	predstavništvo
reprezentarea	predstavljanja
tren	voz
sous	sous
alimente	hrana
acordate	dalo
acordate	dat
ceară	vosak
clima	klima
ucrainean	ukrajinski
diplomă	stepenu
diplomă	stepen
diplomă	stepena
acidul	kiseline
străzi	ulice
străzi	ulica
străzi	ulicama
natvar	natvar
portar	golman
portar	golman
austriece	austrijski
missouri	missouri
playstation	playstation
nominalizare	nominaciju
nominalizare	nominacija
simboluri	simboli
simboluri	simbola
antrenorul	trener
antrenorul	selektor
landes	landes
margaret	margaret
limită	ograničavaju
limită	ograničenje
sărbătoare	praznik
sărbătoare	proslava
sărbătoare	proslave
sărbătoare	slavlje
sărbătoare	proslavu
obiectele	objekti
origini	porijeklu
origini	poreklo
erik	erik
exploatare	eksploatacija
rosetti	rosetti
hip	hip
ziduri	zidova
ziduri	zidine
ziduri	zidovi
ziduri	zidinama
ziduri	zidovima
matt	met
matt	matt
suflet	duša
turingia	tiringija
retragere	povlači
retragere	povlačenje
eficient	efikasno
eficient	efikasnom
eficient	efikasan
eficient	efikasna
eficient	efikasan
eficient	efikasno
programare	programiranje
programare	termin
programare	termina
programare	imenovanje
călători	putnici
folk	folk
legale	legalno
legale	pravna
legale	pravne
legale	pravni
legale	pravnih
regula	pravilo
organism	tijela
organism	tijelo
organism	tijelu
organism	telo
organism	organizam
organism	organizma
deces	smrt
sarcină	trudnoća
sarcină	učitavanje
sarcină	teret
sarcină	zadatak
emigrat	iseljavaju
hit	hit
hit	pogođena
hit	udario
hit	pogodio
pui	kokoška
revoltă	ustanak
revoltă	pobunu
revoltă	pobuna
revoltă	pobuna
dedicate	posvetio
dedicate	posvećen
capete	glava
sărat	slana
puțini	par
puțini	nekoliko
spiritual	duhovne
spiritual	duhovni
spiritual	duhovnih
spiritual	duhovno
spiritual	duhovnog
spiritual	duhovnu
spiritual	duhovno
primite	primio
primite	dobio
primite	dobila
neo	neo
imam	imama
automobile	automobile
modă	moda
utricularia	utricularia
viu	živa
rămase	preostali
rămase	preostalih
rămase	preostala
rămase	preostale
orientare	uputa
orientare	orijentacija
cazurile	slučajevi
arhiepiscopul	nadbiskup
mări	morima
câine	psa
câine	pas
câine	dog
câine	ker
trecutul	prošlost
balcani	balkan
balcani	balkanski
balcani	balkan
balcani	balkanska
categoriile	kategorije
categoriile	kategorija
maroc	maroko
fiii	sinovi
fiii	sinova
extinde	produže
extinde	produžiti
extinde	proširiti
interese	interesa
interese	interese
interese	interesi
interese	interesima
interese	kamata
herman	herman
rené	rené
rené	rene
interesant	zanimljiva
interesant	zanimljivo
interesant	interesantan
interesant	interesantno
interesant	zanimljiv
introdusă	uvedeno
introdusă	uveo
introdusă	uveden
introdusă	uvedena
corpuri	tela
corpuri	tijela
succesor	nasljednik
succesor	nasljednika
succesor	nasljednica
pete	pete
garda	garda
garda	garda
figuri	cifre
ceramică	grnčarija
ceramică	keramika
ceramică	keramika
anexarea	aneksija
sound	zvuk
distribuit	dijele
metropolitană	mitropolit
metropolitană	metropolitan
cinstea	iskrenost
salvat	spasio
anunță	objaviti
anunță	najavljuje
anunță	najavila
biblia	biblija
alina	alina
auguste	auguste
cupru	bakar
continentală	kontinentalna
continentală	kontinentalni
continentală	kopnom
continentală	kopno
niculescu	niculescu
construi	izgradnji
construi	gradi
construi	grade
construi	graditi
construi	sagraditi
directe	direktni
directe	direktna
directe	direktan
câștiga	pobjeda
câștiga	pobijedi
câștiga	osvoji
cimitir	groblje
cimitir	groblje
situri	sajtova
situri	sajtovi
bologna	bologna
republican	republikanske
republican	republikanska
interval	domet
interval	dometa
interval	interval
picior	foot
picior	nogu
picior	noga
explicit	eksplicitno
explicit	izričito
explicit	eksplicitni
caroline	caroline
caroline	karolina
modena	modena
florea	florea
dramă	drama
drama	drama
angelo	angelo
ein	ein
regulat	redovno
regulat	redovni
regulat	redovnog
regulat	redovan
regulat	redovna
regulat	redovnom
regulat	redovnim
conținând	nalazili
ghost	duh
ghost	duha
colorado	colorado
sèvres	sèvres
wright	wright
wright	rajt
dori	dori
werner	werner
hérault	hérault
profit	profit
profit	dobit
triburi	plemena
shoemaker	shoemaker
respect	poštovanje
orbita	orbitu
orbita	orbiti
sper	nada
sper	nade
închisoarea	zatvor
închisoarea	zatvor
summer	ljeto
grafice	grafika
alese	odabrane
alese	izabrao
alese	izabranim
dealurile	brdima
dealurile	brda
dealurile	hills
proteja	zaštititi
proteja	štiti
gregorian	gregorian
descrise	opisala
descrise	opisane
descrise	opisan
descrise	opisao
marcu	marka
marcu	mark
drosera	drosera
robot	robot
principatul	kneževinu
luigi	luigi
platforma	platforma
platforma	platformi
platforma	platformu
platforma	platforme
gary	gary
consens	konsenzus
ambasador	ambasador
mulțimea	masi
mulțimea	masa
mulțimea	publika
absolută	apsolutni
absolută	apsolutna
bonaparte	bonaparte
clasificarea	klasifikacija
reacții	reakcije
semnificativă	značajne
semnificativă	značajnom
semnificativă	značajna
semnificativă	značajan
semnificativă	značajno
semnificativă	značajnu
însemnând	značenja
însemnând	značenju
însemnând	značenje
însemnând	smisao
discurs	govor
materialele	materijale
materialele	materijalima
materialele	materijala
materialele	materijali
valencia	valencia
prietenie	prijateljstvo
prietenie	prijateljstva
călugări	monasi
echilibru	mjerilo
echilibru	bilans
paolo	paolo
aus	aus
dem	dem
legendă	caption
legendă	legenda
arbori	drveće
magnetic	magnetno
magnetic	magnetni
magnetic	magnetne
magnetic	magnetsko
tablou	slikarstvo
excelență	excellence
închise	zatvorena
închise	zatvoreno
închise	zatvorio
respectă	uskladi
aruncat	bačena
aruncat	bačen
aruncat	izbačen
aruncat	odbačen
dificilă	teškom
dificilă	teški
dificilă	težak
dificilă	teško
dificilă	teška
tehnologii	tehnologija
anuale	godišnjim
anuale	godišnji
anuale	godišnjem
anuale	godišnja
juridic	legalno
juridic	pravna
juridic	pravne
juridic	pravni
juridic	pravnih
julius	julije
imposibil	nemoguća
imposibil	nemoguće
eagle	orao
ocupând	zauzimaju
fântâna	fontana
fântâna	česme
diferențe	razlika
diferențe	razlike
mars	mars
graham	graham
sfântă	sveta
sfântă	sveti
sfântă	sveto
contemporan	savremena
navy	mornarica
flotei	flota
deceniu	decenija
deutsche	deutsche
substanță	supstanca
substanță	materija
substanță	supstance
prevăzute	predviđene
loiret	loiret
interesele	interesa
interesele	interese
interesele	interesi
interesele	interesima
biografia	bio
biografia	biografija
copilăria	djetinjstvo
weimar	vajmarska
lanț	lanac
poem	sevdalinka
introduceți	ući
bibliotecă	biblioteka
greșeală	grešku
greșeală	greška
cetăți	uporišta
elementul	elemenat
elementul	element
tabelul	sto
zăpadă	snijeg
transfer	transfer
transfer	prijenos
jose	jose
întâlnite	naišao
vecinătatea	blizini
muzicieni	muzičara
muzicieni	muzičari
iowa	iowa
juventus	juventus
asociații	udruženja
propuneri	prijedlozi
efectuează	izvode
util	koristan
util	saradnici
util	korisno
util	korisni
util	korisne
util	korisna
util	korisni
etaj	kata
etaj	spratu
etaj	poda
etaj	sprat
criticilor	kritičari
managementul	menadžment
gene	gen
bach	bacha
bach	bach
zürich	zürich
zürich	cirih
zürich	zürich
portugheză	portugalski
mozart	mozart
deținută	vlasništvu
ipoteza	hipoteza
aventurile	avanture
întrebare	pitanje
calculatoare	računari
diametrul	prečnik
blood	krv
monumentele	spomenika
monumentele	spomenici
genova	genova
tipic	tipično
tipic	tipičan
dana	dana
legislative	zakonodavnom
legislative	zakonodavne
legislative	zakonodavnim
abraham	ibrahim
abraham	abraham
abraham	ibrahima
slabă	slabi
slabă	slaba
slabă	slab
curentul	trenutna
pat	pat
pat	krevet
pat	postelju
pat	bed
grecii	grci
daniela	daniela
paralele	paralelnost
paralele	paralelna
paralele	paralelnih
paralele	paralelne
paralele	paralelni
paralele	paralelno
copa	copa
copa	kup
mar	mar
mar	jabuka
fischer	fischer
islamic	islamski
islamic	islamska
elev	đaka
elev	učenika
elev	student
bridge	most
posedă	posjeduje
unită	ujedinjene
unită	united
unită	ujedinjena
unită	ujedinjeni
nervos	nervni
mâncare	hrana
lorenzo	lorenzo
hardy	hardy
federale	federalni
federale	federalno
extinsă	proširili
extinsă	proširena
realizare	shvatanje
realizare	realizacija
realizare	postignuće
realizare	dostignuće
servește	služi
finanțe	finansije
ban	kulin
ban	zabrana
ban	bana
ban	ban
venituri	prihoda
venituri	prihodi
venituri	prihode
venituri	prihod
planete	planete
planete	planeta
figura	figura
figura	cifra
figura	figure
figura	umjetničko
demisionat	ostavku
blog	blog
continent	kopnom
continent	kopno
continent	kontinent
alain	alain
secretarul	sekretar
autorii	autori
muzee	muzeji
parțială	djelimična
parțială	djelimični
exterioare	spoljne
exterioare	vanjski
exterioare	spoljnoj
exterioare	spoljašnje
exterioare	spoljašnja
exterioare	exterior
heavy	heavy
heavy	teški
heavy	težak
heavy	teška
heavy	teške
forest	šuma
densitatea	gustoća
botez	krštenje
indonezia	indonezija
menținut	održavala
menținut	održavana
soul	duša
coarde	konce
coarde	chords
animate	animirani
acceptată	prihvatio
acceptată	prihvaćena
acceptată	primljeni
acceptată	primljen
acceptată	prihvatili
geschichte	geschichte
our	naše
our	naša
our	naš
early	ranim
imi	imi
participare	učešće
utile	koristan
utile	saradnici
utile	korisno
utile	korisni
utile	korisne
utile	korisna
specializată	specijalizirane
specializată	specijalizovani
obiectivele	ciljevi
obiectivele	ciljevi
bătălii	bitaka
nazist	nacističke
nazist	nacista
nazist	nacistička
nazist	nacistički
șir	gudački
șir	string
colonie	kolonija
rea	loše
rea	bad
rea	loš
cruz	cruz
ryan	ryan
wwe	wwe
engl	engl
egiptul	egipat
mori	umri
amintit	upamćen
moise	musa
atribuit	dodijeljen
atribuit	dodijeljena
bulevardul	boulevard
bulevardul	bulevar
pereche	pair
pereche	par
marină	mornarica
marină	morskih
marină	morski
marină	marine
călătorit	putovali
călătorit	otputovao
călătorit	putovao
nokia	nokia
bucăți	komadi
bucăți	komada
înlocuite	zamijenio
înlocuite	zamijenjeni
cifre	brojke
cifre	cifre
ființe	bića
ființe	bićima
rafael	raphael
rafael	rafael
tras	izvukao
implicate	uključen
morală	moralna
morală	moralne
morală	moral
que	que
bin	bin
brazilian	brazilski
florile	cvijeća
florile	flowers
florile	cvijeće
noțiunea	pojam
field	polje
executarea	sprovođenje
executarea	provođenje
executarea	pogubljenje
ieșire	izlaz
ieșire	proizvodnja
ieșire	izlaz
ieșire	exit
jason	jason
legende	legende
desfășurarea	raspoređivanje
accent	akcenat
benin	benin
alberto	alberto
aplicate	primjenjuju
aplicate	primijenjena
implicit	default
implicit	uobičajeni
implicit	uobičajena
cairo	kairo
anime	anime
alcool	alkohol
titus	tit
promova	promovisanje
promova	promoviranja
promova	promovira
slave	slavenska
slave	slavenskih
moduri	načine
moduri	načini
moduri	načina
complexă	kompleksan
complexă	kompleks
complexă	kompleksna
academic	akademik
academic	akademska
academic	akademske
prelucrare	obrade
prelucrare	obradu
prelucrare	obradi
nobil	plemeniti
plătit	platila
plătit	platili
kansas	kansas
conducătorii	vladari
marcată	obilježena
marcată	obilježio
marcată	obilježen
descoperiri	otkrića
descoperiri	otkriće
fundal	pozadinu
fundal	pozadina
calificare	kvalifikacije
calificare	kvalifikacija
calificare	kvalifikacije
full	pun
full	full
full	puna
full	punom
full	puni
full	punu
paralela	paralelnost
paralela	paralelna
paralela	paralelnih
paralela	paralelne
paralela	paralelni
paralela	paralelno
organele	organi
tratează	tretira
dispută	spor
lazio	lazio
popoare	narodi
fișiere	datoteka
califatul	hilafet
programele	programima
programele	programi
greșeli	greške
autonomie	autonomiju
autonomie	samostalnost
autonomie	autonomija
câini	psi
câini	pasa
câini	pse
pin	bor
pin	pine
pin	pin
predominant	pretežno
reparații	popravke
piciorul	nogu
piciorul	noga
romulus	romul
administratori	administrators
groază	horor
opinie	mišljenje
contrast	nasuprot
contrast	kontrast
contrast	contrast
baker	baker
asasinarea	atentat
salzburg	salzburg
simțit	osjetio
server	server
aerul	vazduh
globul	globus
lideri	lideri
lux	luks
cia	cia
cia	cia
cia	cla
finalizat	završen
ceremonia	ceremoniji
ceremonia	ceremonija
ceremonia	svečanosti
ceremonia	svečano
roberto	roberto
extern	vanjska
extern	vanjski
arii	arias
arii	područja
arii	oblasti
apostol	apostol
curge	teče
curge	tokovima
curge	teku
tha	tha
dezvăluie	otkrivaju
dezvăluie	otkriti
dezvăluie	otkrije
dezvăluie	otkriva
virtual	virtualna
virtual	virtuelna
virtual	virtualni
plural	množina
înțelegerea	shvatanje
înțelegerea	razumijevanje
echipajul	ekipa
dispozitive	uređajima
dispozitive	uređaji
riscul	rizik
asociată	saradnik
ofensiva	ofanzive
ofensiva	kozari
ofensiva	ofanzivu
ofensiva	ofanziva
nunta	vjenčanje
nunta	vjenčanja
jefferson	jefferson
protest	protest
minte	um
contractul	ugovor
wettin	wettin
electoral	izbornom
parlamentar	parlamentarni
carter	carter
agenții	agenti
agenții	agencije
recunoscute	priznat
recunoscute	priznala
recunoscute	priznata
politehnica	politehničkom
frecvență	frekvencija
mont	mont
traversat	prešao
penal	krivično
penal	krivičnog
ochiul	oka
ochiul	oko
colonia	kolonija
recomandă	preporučuje
feroviar	željeznički
învață	uče
învață	nauči
învață	uči
învață	learn
agenți	agenti
transformată	transformirao
transformată	pretvorena
verzi	zelena
marcă	marka
adoptarea	usvajanje
harrison	harrison
dell	dell
explicat	pojasnio
explicat	objasnio
supremă	vrhovni
supremă	vrhovno
campbell	campbell
exprimare	izraza
exprimare	izraz
concentrare	koncentracije
concentrare	koncentracija
concentrare	koncentraciju
guvernatorul	guverner
hărți	mapa
hărți	mape
minerva	minerva
estimată	procjenjuje
four	četiri
moara	mlin
moara	mill
grupurile	grupe
absența	odsustva
absența	odsustvo
absența	odsustvu
sărbători	praznik
sărbători	praznici
sărbători	praznike
sărbători	praznika
arheologie	arheologija
arheologie	arheologija
bord	odbor
armele	oružje
armele	oružja
armele	puške
armele	oružje
armele	guns
știa	znao
știa	znali
știa	poznavao
știa	poznavali
prizonier	zatvorenik
părinte	otac
părinte	roditelja
părinte	roditelj
tribunalul	tribunal
tribunalul	tribunala
leu	lav
leu	lej
leu	leja
subțire	slim
subțire	tanke
producătorul	proizvođač
germain	germain
invers	unatrag
invers	reverse
desfășurare	raspoređivanje
capitol	poglavlje
gară	stanica
renumit	poznati
orele	sati
tablă	kalaj
tablă	odbor
metodele	metoda
metodele	metode
harold	harold
compozitorul	kompozitor
blindate	oklopnih
blindate	oklopno
roy	roy
roy	roj
teorema	teorem
brațe	oružje
proceselor	procesi
părul	dlaka
jon	jon
universale	universal
universale	univerzalno
universale	univerzalnih
universale	univerzalni
universale	univerzalne
universale	univerzalna
poduri	mostove
poduri	mostovi
poduri	mostova
adaptat	prilagođena
brigadă	brigada
negri	crnci
normale	normalno
normale	normalan
normale	normalni
normale	normalne
normale	normalna
templu	hram
consumul	potrošnja
consumul	potrošnju
pcr	pcr
religii	religija
arsenal	arsenal
blocuri	blokovi
achiziționat	stečena
achiziționat	stekla
achiziționat	kupljene
achiziționat	kupljeno
achiziționat	kupljeni
achiziționat	kupila
achiziționat	kupili
executate	pogubljen
treizeci	trideset
treizeci	thirty
suburbie	predgrađu
preferă	preferira
proprietarul	vlasnik
nobili	plemeniti
forțată	primorala
forțată	prisiljeni
forțată	primorana
forțată	prisiljen
forțată	primoran
forțată	primorao
metropolitan	mitropolit
metropolitan	metropolitan
iubirea	ljubav
ann	ann
talent	talenat
salvador	salvador
cultul	kult
low	niski
low	nizak
low	low
santo	santo
grammy	grammy
nucleul	jezgro
nucleul	jezgra
astronomie	astronomija
metalice	metalna
metalice	metalnih
metalice	metalni
philadelphia	philadelphia
molotov	molotov
sony	sony
gură	usta
plăci	ploče
plăci	tiles
psihologie	psihologija
creator	tvorac
creator	stvoritelja
creator	kreator
circuit	kolo
neutru	neutral
bahia	bahia
telefon	telefon
telefon	telefon
controlată	kontrolira
controlată	kontrolom
benedict	benedikt
benedict	benedikta
larry	larry
copenhaga	kopenhagen
lipsește	nestala
lipsește	nestale
lipsește	missing
lipsește	nestao
lipsește	nestali
lipsește	nedostaje
roland	roland
trepte	tragovima
trepte	koraka
trepte	koraci
conservarea	konzervacijska
conservarea	održanja
conservarea	očuvanje
mahmud	mahmud
pictată	slikao
progresul	napredak
ciclu	ciklus
rundă	rundu
emanuel	emanuel
reforme	reforme
reforme	reformi
reforme	reformama
junior	juniorsko
junior	juniorska
junior	junior
junior	mlađi
platon	platon
arhivele	arhive
metrou	metro
metrou	metro
einstein	einstein
prelucrarea	obrade
prelucrarea	obradu
prelucrarea	obradi
sclavi	robovi
sclavi	robova
wrestling	hrvanje
nasr	nasr
merit	zasluge
perspectivă	perspektiva
recenzie	pregled
pierdută	izgubljeni
pierdută	izgubila
pierdută	izgubljena
pierdută	izgubili
pierdută	izgubio
stewart	stewart
trimisă	poslata
trimisă	poslali
trimisă	poslao
trimisă	poslan
adâncimea	dubina
adâncimea	dubinu
adâncimea	dubine
adâncimea	dubini
chelsea	chelsea
unire	spoje
unire	spajanje
întâlnirea	sastanak
întâlnirea	susret
panzer	panzer
cursa	trka
cursa	rasa
catalogul	katalog
catalogul	katalog
publicitate	oglašavanje
vânt	vjetar
blocarea	blokirati
obiectivul	cilj
obiectivul	objektivan
regilor	kraljevi
spirituale	duhovne
spirituale	duhovni
spirituale	duhovnih
spirituale	duhovno
spirituale	duhovnog
spirituale	duhovnu
ing	ing
elevii	studenti
elevii	učenici
elevii	zenice
determinarea	odlučnost
frumoasa	lijepe
frumoasa	lijepa
mobilă	mobilni
mobilă	mobilne
mobilă	namještaj
potter	potter
anonim	anonimno
plumb	olova
plumb	olovo
localizat	lociran
localizat	localised
side	strani
side	strana
efortul	napor
efortul	trud
navală	pomorski
cartoon	crtani
cartoon	cartoon
pânză	platna
pânză	platno
necunoscută	nepoznata
necunoscută	nepoznat
necunoscută	nepoznati
doctrina	doktrina
senatul	senat
concentrat	koncentrirani
concentrat	usmjereni
concentrat	fokusirana
stars	zvijezda
stars	zvezde
lipsesc	nestala
lipsesc	nestale
lipsesc	missing
lipsesc	nestao
lipsesc	nestali
lipsesc	nedostaje
catalog	katalog
catalog	katalog
diesel	dizel
toronto	toronto
darwin	darwin
teolog	teolog
rey	rey
cadre	kadrova
așteptat	očekivao
așteptat	očekivali
așteptat	očekivano
așteptat	čekao
copie	kopija
copie	copy
copie	kopiju
augusta	augusta
conservatorul	conservatory
nièvre	nièvre
individ	individualni
individ	individualne
cauze	uzroka
cauze	uzroci
cauze	uzrokuje
posturi	objave
rosa	rosa
neil	neil
neil	nil
orientale	orijentalna
murray	murray
giorgio	giorgio
bloc	blokirati
extremă	ekstremni
extremă	krajnjem
extremă	ekstremne
extremă	ekstremnim
sophie	sophie
fundamentală	temeljnih
fundamentală	fundamentalne
fundamentală	temeljni
democratice	demokratski
democratice	demokratska
verii	rođaci
aventură	avanturu
aventură	avantura
gri	gray
gri	siva
gri	sive
gri	sivi
gri	siva
imdb	imdb
producători	proizvođača
producători	proizvođači
editată	sare
gratuit	free
proiectele	projekti
proiectele	projekata
versailles	versailles
floarea	cvijet
terry	terry
nordice	nordijska
viziune	vid
partidele	stranaka
partidele	stranke
catalonia	katalonija
profesie	profesiji
profesie	struke
profesie	profesije
dean	din
zagreb	zagreb
exemplul	primjer
magnolia	magnolia
populații	populacijama
bere	pivo
solicitat	zatražio
solicitat	zatražila
solicitat	tražio
mandatul	mandat
cape	rt
expert	stručna
expert	ekspertni
expert	stručni
expert	stručnjak
expert	ekspert
zahăr	saharoza
zahăr	šećer
călugăr	monk
scandal	skandal
digitală	digitalnu
digitală	digitalna
digitală	digitalne
digitală	digitalni
digitală	digitalnoj
mențiune	mandat
mențiune	izraz
mențiune	termin
fals	lažnih
fals	lažna
fals	lažne
fals	lažni
fals	lažno
ruta	put
ruta	ruta
ruta	rute
clement	clément
clement	kliment
clement	klement
liberi	free
arhiducele	nadvojvoda
amintirea	sjećanje
amintirea	uspomena
amintirea	pamćenje
amintirea	memorija
amintirea	memorije
amintirea	memorijski
medicamente	droga
medicamente	lijekova
medicamente	lijekovi
întrebat	pitali
întrebat	upitan
întrebat	zatražio
stări	države
stări	država
auf	auf
opiniile	mišljenja
lunar	mjesečna
lunar	mjesečni
lunar	lunarnog
lunar	lunar
omenirii	čovječanstva
celulele	ćelije
percuție	udaraljke
short	kratko
baron	baron
suficientă	dovoljan
atelier	radionica
atelier	radionice
atelier	radionici
atelier	radionicu
barry	barry
mercur	merkur
tun	top
tun	tun
păr	dlaka
cresc	rastu
cresc	rasti
concluzie	zaključka
concluzie	zaključak
admis	primljena
admis	priznao
admis	primljen
astrofizică	astrofizika
egalitate	jednakost
egalitate	ravnopravnost
egalitate	jednakosti
domnit	bizantski
identificare	identifikacija
astronomic	astronomski
astronomic	astronomska
astronomic	astronomske
demonstrează	demonstriraju
ideal	idealan
ideal	idealni
găsită	našla
găsită	pronađen
găsită	pronađena
găsită	pronašli
găsită	pronašao
găsită	utvrdila
haine	odjeća
haine	odjeću
structurii	struktura
structurii	strukturi
structurii	strukture
abdallah	abdallah
repetat	opetovano
tinere	mladi
tinere	mlada
tinere	young
tinere	mladić
gros	gusta
calendar	kalendar
patrimoniu	naslijeđe
patrimoniu	baština
patrimoniu	nasljeđe
vocale	glasni
donat	poklonio
donat	donirana
donat	donirala
dakota	dakota
valle	valle
susan	susan
federală	federalni
federală	federalno
pont	pont
pont	vrh
înlocuirea	zamijenivši
înlocuirea	zamjena
apple	jabuka
strasbourg	strazburu
sportivi	sportista
sportivi	sportisti
tulburări	poremećaji
apostoli	poslanike
apostoli	poslanici
château	château
adăugarea	dodavši
adăugarea	ubacuju
adăugarea	dodajući
adăugarea	dodavanje
bois	bois
formularul	oblik
formularul	formirati
formularul	forma
formularul	formi
formularul	formiraju
crimă	ubistvo
crimă	kriminal
gotic	gothic
tre	tre
roz	ružičasta
ahmed	ahmed
latine	latinski
frunzele	polazi
frunzele	ostavlja
frunzele	lišće
exprima	express
moscovei	moskva
kashmir	kašmir
belgian	belgijski
wikimapia	wikimapia
orange	orange
orange	narandžasta
pierderile	gubitke
pierderile	gubici
echipament	oprema
includerea	uključenje
simona	simona
joachim	joachim
formal	formalno
formal	formalne
formal	formalna
formal	formalni
austin	austin
austin	ostinu
filozofia	filozofija
implicarea	učešće
explica	objasniti
explica	objasni
wall	zid
harald	harald
autonome	autonomni
autonome	autonomne
autonome	autonomna
village	selo
răspândirea	širenja
intensă	intenzivne
intensă	intenzivan
mutată	preselio
strâmtoarea	moreuz
refugiat	izbjeglica
ungară	mađarski
scăzută	niski
scăzută	nizak
scăzută	low
compune	sastavi
exterioară	exterior
ofensivă	ofanzive
ofensivă	kozari
ofensivă	ofanzivu
ofensivă	ofanziva
intervenție	intervencija
intervenție	intervencije
fenomene	fenomen
fenomene	fenomene
austrieci	austrijanci
austrieci	austrijski
cânta	pjevaju
cânta	sing
grija	briga
corul	hor
corul	hor
modelele	modeli
îndeplini	ispuniti
reich	rajh
reich	rajha
józsef	jožef
agricol	poljoprivredni
originile	porijeklu
originile	poreklo
khan	khan
khan	kan
moscheea	džamija
lățimea	širine
lățimea	širina
cooper	cooper
invazie	invazija
ehf	ehf
