che	kad
tensioni	įtampa
tensioni	įtampą
miglio	konfliktas
miglio	mylios
miglio	soros
muscoli	raumenys
muscoli	raumenys
muscoli	raumenų
isolato	izoliuoti
isolato	izoliacija
isolato	izoliuota
isolato	izoliuotas
isolato	izoliuota
doppietta	šautuvas
doppietta	šautuvą
piscina	baseino
lezione	pamoka
wimbledon	wimbledon
inventato	sugalvotas
utenze	komunalinių
torretta	bokštelis
nebulosa	ūkas
lennon	lenonas
stampe	spausdina
galileo	galileo
galileo	prisiminus
antiochia	antiochas
capolavoro	šedevras
pretty	gan
pretty	gana
suzuki	suzuki
oreste	oreste
ennio	ennio
certificato	sertifikuota
virgin	mergelių
bellini	bellini
ricorrente	periodinio
visitato	lankėsi
jose	josé
organizzate	organizuotu
satelliti	palydovai
carrello	vežimėlio
carrello	vežimėlis
carrello	krepšelį
carrello	krepšys
esami	egzaminai
esami	egzaminas
esami	egzamino
forno	krosnių
forno	krosnies
forno	krosnis
forno	krosnies
forno	orkaitėje
forno	krosnis
gerald	džeraldas
merita	nusipelno
merita	nusipelnė
sapeva	žinojo
parallele	lygiagrečiai
beethoven	bethoveno
avvisato	gavybos
champion	čempionas
alabama	alabama
xxiii	xxiii
innovazione	naujovė
innovazione	naujovės
riconosciuti	pripažintos
cristallino	kristaliniai
hardy	hardy
danubio	dunojaus
danubio	dunojus
morrison	morrison
indian	indas
indian	indijos
tasse	mokesčiai
tasse	mokestis
tasse	mokesčiai
orizzonte	horizontas
curve	kreivės
sinceramente	nuoširdžiai
sinceramente	atvirai
porter	porter
potenzialmente	potencialiai
tennessee	tenesio
frequenze	dažnumas
frequenze	dažnis
notre	notre
dorato	auksinis
antagonista	antagonistas
julius	julius
moldavia	kreditoriai
moldavia	moldovos
cristalli	kristalai
cristalli	kristalų
ellen	elena
ellen	elen
calma	ramus
eccellente	puikiai
eccellente	puiki
eccellente	puikų
eccellente	puikaus
eccellente	puikus
papale	popiežiaus
mccartney	makartnis
jin	jin
jin	dzin
holstein	holstein
maltese	maltos
maltese	maltiečių
germanico	germanų
lance	spears
papi	papi
valuta	valiuta
budget	biudžetai
innocenti	nekaltas
innocenti	nekalti
atlético	atlético
favorito	mėgstamiausias
favorito	mylimiausias
favorito	mėgstamiausia
favorito	mėgstamiausias
autobiografia	autobiografija
dreams	svajones
dreams	sapnai
dreams	svajonės
htm	htm
socialisti	socialistai
socialisti	socialistų
acquistata	perkami
acquistata	įsigytas
acquistata	pirktas
acquistata	nupirkti
acquistata	įsigyta
acquistata	nusipirko
rabbi	rabinas
vigilia	ieva
repressione	represijos
repressione	represijų
macchie	dėmes
macchie	dėmių
macchie	erdvę
jung	jung
investimenti	investicijos
investimenti	investicijos
investimenti	investicija
paesaggi	kraštovaizdis
weber	weber
eletta	išrinkti
eletta	išrinktas
eletta	išrinkta
tina	tina
boom	bum
janet	sudomino
dresda	dresden
pratico	būsimiems
schierato	dislokuoti
louvre	luvras
strategico	strateginiai
spina	spina
apprendimento	mokymosi
apprendimento	mokymuisi
apprendimento	mokytis
apprendimento	mokymasis
emozioni	emocija
emozioni	emocijos
emozioni	įtampa
emozioni	emocijas
emozioni	emocijos
corpus	corpus
mercoledì	trečiadienio
mercoledì	trečiadienis
vacanze	šventės
palo	palo
ginnasta	gimnastė
crawford	crawford
luminosità	lengvumas
luminosità	ryškumas
sebastián	sebastián
percezione	suvokimas
percezione	supratimas
percezione	suvokimo
omosessualità	lgbt
omosessualità	homoseksualumas
spirit	dvasios
spirit	dvasia
scatola	dėžė
scatola	langelyje
scatola	dėžutė
mercury	gyvsidabris
mercury	gyvsidabrio
ncaa	ncaa
preside	dynas
etnica	etninės
raf	raf
portali	portalų
manfredi	manfredas
manfredi	manfredi
condannati	nuteistas
condannati	pasmerktas
pazienza	kantrybės
stage	praktiką
sporting	sporto
scambi	mainų
muscolo	raumenys
muscolo	raumenų
integrata	integruotos
integrata	integruota
incerta	neaiški
conversazione	pokalbis
conversazione	pokalbio
gomma	guma
gomma	derva
gomma	gumos
ideologia	ideologijos
ideologia	ideologija
pensando	galvoju
plurale	daugiskaita
britannia	britannia
letterari	literatūros
crazy	proto
cattiva	blogai
cattiva	bloga
cattiva	blogas
cattiva	blogi
barocca	baroko
kenya	kenijoje
kenya	kenija
kenya	kenijos
jet	jet
epidemia	epidemija
maratona	maratonas
burke	burke
entusiasmo	entuziazmo
entusiasmo	entuziazmas
entusiasmo	entuziastingai
pensi	manau
demolizione	griovimo
benito	benito
sherman	šermanas
élite	elitas
élite	elite
contrariamente	priešingai
ferri	ferri
carlotta	šarlotė
pirata	piratas
commedie	komedija
commedie	komedijas
drake	drake
socialismo	socializmas
heroes	didvyriai
telescopio	teleskopo
zombie	zombių
zombie	zombiai
bere	geria
bere	gert
bere	gėrimas
bere	gerti
miracoli	stebuklus
miracoli	stebuklas
sintetizzatore	sintezatorius
sintetizzatore	sintezatoriai
eagle	erelis
uss	uss
nani	naktis
nani	nykštukų
sally	salis
sally	sale
mobilità	mobilumo
mobilità	mobilumas
promesse	pažadai
promesse	pažadų
umidità	drėgnumas
umidità	drėgmės
umidità	drėgnis
umidità	drėgmė
umidità	drėgnumas
umidità	drėgnis
umidità	drėgmė
normanni	normanai
normanni	mielės
dov	dov
prototipi	prototipas
prototipi	prototipų
immigrati	imigrantai
immigrati	migrantai
aristotele	aristotelis
lotto	lotto
utah	jutos
hulk	halkas
stalin	stalinas
tiger	tiger
tiger	tigras
elicotteri	sraigtasparnių
elicotteri	sraigtasparniai
elicotteri	sraigtasparnio
elicotteri	sraigtasparnis
complotto	kreivės
complotto	sąmokslo
polacchi	lenkai
chimici	chemikų
valeria	valeria
esercizi	pratybas
panini	panini
panini	sumuštinis
panini	sumuštinių
dipendenze	priklausomybė
dipendenze	priklausomybės
dipendenze	priklausomybė
dipendenze	priklausomybių
dipendenze	priklausomybės
ricky	rikis
cartagine	kartagina
joshua	joshua
spirale	spiralę
prestigioso	prestižinio
foglio	lapas
solenne	iškilmingą
piste	šlaitų
occupati	užimta
occupati	okupuotoje
vietato	uždraustos
vietato	draudžiamos
vietato	draudžiamas
vietato	draudžiama
vietato	draudžiama
rispetta	pagarba
cilindro	cilindro
cilindro	cilindras
irlandesi	airių
irlandesi	airijos
irlandesi	airiai
mercenari	samdinys
mercenari	samdiniai
cugina	pusbrolis
peggiore	blogiausias
peggiore	blogiausia
peggiore	blogiau
jefferson	jefferson
sopravvissuto	išgyventi
sopravvissuto	našlių
sopravvissuto	išgyveno
restauri	atkūrimas
restauri	atstatymas
restauri	atkūrimo
antonello	antonello
police	policija
police	policijos
efficiente	veiksmingai
delfino	delfino
still	dar
berna	berno
thing	daiktas
thing	dalykas
living	gyventi
living	gyvenimo
living	gyvos
cattolicesimo	katalikybė
borghi	kaimų
borghi	kaimai
sapendo	žinant
christine	kristina
christine	christine
tiberio	tiberius
illustrazioni	iliustracija
opus	opus
bradley	bradley
germain	germain
paperino	donaldas
indossare	dėvėti
complesse	kompleksas
complesse	sudėtingas
funghi	grybai
funghi	grybai
funghi	grybai
turbo	turbo
scenografia	peizažo
domina	dominuoti
conservare	laikyti
conservare	parduotuvė
giuramento	priesaika
adolescente	teen
adolescente	paauglį
debiti	skolos
debiti	skola
consistenza	tekstūra
consistenza	suderinamumas
consistenza	pastovumas
consistenza	nuoseklumą
consistenza	nuoseklumas
sparisci	dingsta
battaglioni	batalionai
erich	erich
matrimoni	vestuvės
matrimoni	vestuves
matrimoni	santuokų
matrimoni	vestuvės
matrimoni	vestuves
ingegneri	inžinieriai
stampo	pelėsių
drama	drama
drama	dramos
seriamente	rimtai
totò	toto
ballerino	šokėja
hand	ranka
visconte	vikontas
fibra	pluošto
fibra	pluoštas
fibra	fiber
vaso	vaza
cubano	kubos
imprigionato	pasodino
essenziali	essentials
essenziali	esminius
essenziali	esminis
convinzione	tikėjimo
convinzione	tikėjimas
convinzione	įsitikinimas
convinzione	įsitikinimas
convinzione	pažiūrų
meccaniche	mechaninis
meccaniche	mechaninė
tel	tel
timore	baimė
timore	baime
timore	baimės
viaggiare	kelionėms
viaggiare	kelionei
viaggiare	kelione
viaggiare	kelionės
viaggiare	kelionė
viaggiare	kelionės
viaggiare	keliaujant
viaggiare	keliaujantys
viaggiare	keliaujantiems
viaggiare	keliauja
viaggiare	keliavo
zoo	zoo
chimiche	cheminis
chimiche	cheminė
troia	troy
troia	trojos
troia	kale
troia	kalė
noah	nojus
scadenza	terminas
berkeley	berkeley
proteina	baltymų
proteina	baltymas
proteina	baltymai
cia	cžv
cia	cžv
desideri	troškimas
desideri	noras
desideri	norai
desideri	trokšta
sax	altas
étienne	étienne
lazzaro	lazarus
rituale	ritualas
flying	skrenda
flying	skraidyti
logico	logiška
logico	loginis
logico	logika
voivodato	vaivadija
middle	vidurys
middle	artimųjų
legislazione	įstatymai
acuto	ūmaus
acuto	ūminis
restaurazione	atkūrimas
restaurazione	atstatymas
restaurazione	atkūrimo
ride	ri
cresciuta	auginamos
sensazione	jausmas
sensazione	pojūtis
malvagio	blogis
malvagio	blogio
matilde	matilde
matilde	maud
federica	federica
federica	dženifer
islamico	islamo
legittimo	teisėtų
legittimo	teisėta
legittimo	teisėti
farnese	farnezės
cecoslovacchia	čekoslovakijoje
macedone	makedonijos
farfalla	drugelis
mica	žėručio
somministrazione	administravimas
eugene	eugenijus
serbatoio	sugebėti
serbatoio	tankai
serbatoio	bakas
serbatoio	tvenkinys
serbatoio	rezervuaras
platone	plato
teen	teen
domingo	domingo
proprietaria	savininkas
seul	seule
custodia	globos
miscela	mišinys
acquisita	įsigijo
lions	liūtai
difensori	gynėjų
casino	kazino
tropicale	atogrąžų
paradise	rojų
paradise	rojus
fly	skristi
controversie	ginčai
controversie	nesutarimų
impegni	įsipareigojimai
shin	shin
dalmazia	dalmatija
bailey	beilis
chance	galimybė
romolo	romulas
fabbriche	gamyklos
fabbriche	gamyklų
consapevole	sąmoningo
follia	beprotybė
follia	beprotybė
donatello	donatello
mosè	moses
giudicare	teisėjas
giudicare	sprendžiant
buddhismo	budizmas
mole	kurmis
agostini	agostini
ventre	pilvo
ventre	pilvas
abitudine	įprotis
riscaldamento	šildymo
riscaldamento	šildymas
peace	taikos
peace	taikai
peace	fredas
peace	taika
amare	mylėti
custode	laikytojas
custode	globėjas
custode	valytojas
francescano	pranciškonai
fluido	skysčio
mystery	marijos
mystery	paslaptis
gotica	gotikos
aperture	angų
sostenitore	šalininkas
annullamento	panaikinimo
annullamento	panaikinimas
annullamento	atšaukimas
tripoli	tripolis
contenitore	konteineris
mosaico	mozaikos
gerardo	gerard
casuale	atsitiktinai
casuale	atsitiktinė
casuale	laisvai
fascisti	fašistų
fascisti	fašistai
mont	mont
ottavio	ottavio
notti	naktys
rubare	vogti
fbi	ftb
puramente	grynai
balletto	baleto
fotografica	fotografijos
vesti	suknelė
vesti	apranga
vesti	suknele
vesti	aprangos
bestiame	gyvuliai
bestiame	gyvulininkystė
bestiame	gyvūnai
bestiame	galvijai
bestiame	galvijams
bestiame	galvijų
risveglio	pabudimas
risveglio	aušta
bass	žemi
corridoio	koridoriaus
corridoio	koridorių
corridoio	koridorius
rica	rika
mon	mon
generation	karta
athletic	athletic
ciro	ciro
ciro	cyrus
tram	tramvajų
celebrazioni	šventės
celebrazioni	šventę
celebrazioni	šventė
celebrazioni	švente
approfondire	gilinti
dinosauri	dinozaurai
dinosauri	dinozauras
hopkins	hopkins
imola	imola
raúl	raúl
africani	afrikos
africani	afrika
elica	propelerio
elica	sraigto
celebra	švenčia
celebra	švęsti
botte	alyvos
comitati	komitetai
warwick	warwick
galassie	galaktikų
difetti	defektai
difetti	defektas
canone	mokestis
canone	canon
degno	tinkantis
degno	vertas
degno	verta
alive	gyva
alive	gyvi
alive	gyvas
perfect	tobulos
perfect	tobulas
perfect	tobula
risonanza	rezonanso
somiglianza	panašumas
somiglianza	panašumo
segnalazioni	įspėjimai
capitali	sostinės
capitali	kapitalas
capitali	kapitalo
moschea	mečetė
solidarietà	solidarumo
solidarietà	solidarumas
nominati	paskirtas
equipaggiamento	įrangos
equipaggiamento	įranga
inside	viduje
veronese	veronese
feudale	feodalinė
perfezione	įvaizdžio
grimaldi	grimaldi
nhl	nhl
melodia	melodija
pagano	pagonių
giornalismo	žurnalistikos
acidi	rūgštys
acidi	rūgštis
casella	dėžė
casella	langelyje
casella	dėžutė
cime	smailių
serba	serbų
donati	dovanojo
nothing	nieko
pierce	pyrsas
osservatori	stebėtojams
osservatori	stebėtojai
maledizione	prakeiksmas
française	française
midnight	vidurnakčio
mali	malio
mali	mali
scavo	scavo
atlante	atlas
sperimentazione	eksperimentavimo
filtro	filtras
filtro	filtruoti
raffreddamento	aušinimo
prestigiosa	prestižinio
capanna	marš
hewitt	hewitt
ebraismo	žydų
ebraismo	judaizmas
creta	kreta
conservatore	konservatorių
rinnovato	renovuotas
jakob	jakob
ultra	ultra
dipartimenti	departamentai
povera	vargšas
povera	vargšai
catalogna	katalonijos
lotus	lotus
contingente	kvotos
contingente	kontingento
cicli	ciklų
cicli	ciklai
rodrigo	rodrigo
antenati	protėviai
riviera	riviera
fresco	šviežias
fresco	šviežios
fresco	švieži
fresco	šviežia
batteri	bakterijų
batteri	bakterijas
batteri	bakterija
batteri	bakterijos
padroni	kapitonai
fast	greitas
fast	greita
fast	greiti
fast	greitai
fast	greit
biologico	biologinė
biologico	ekologinio
snow	sniegas
snow	sniego
istituzionale	institucinės
istituzionale	instituciniai
istituzionale	institucinė
istituzionale	institucinis
alexandra	aleksandra
rifornimenti	atsargų
vegetale	augalinis
houten	houten
autorevoli	autoritetingas
moreno	moreno
lynch	lynch
graf	graf
vanessa	vanesa
sabina	sabine
sabina	sabina
miglioramenti	gerinimo
miglioramenti	pagerėjimas
esposizioni	parodos
esposizioni	parodas
giungla	džiunglės
genealogia	genealogija
astronauta	astronautas
filosofico	filosofinius
patrizia	patricija
adamo	adamas
pascoli	ganymo
pascoli	ganykla
valenza	valensijos
valenza	valence
buco	skylė
raid	reidas
prati	pievų
prati	pievos
asiatici	azijos
asiatici	azijiečių
sciopero	streikas
ferruccio	ferruccio
patologia	patologijos
dito	pirštas
dito	pirštą
martha	marta
attivazione	įjungimo
attivazione	įjungimas
attivazione	aktyvuoti
attivazione	suaktyvinti
attivazione	aktyvinti
attivazione	aktyvuojamas
pinne	fin
geni	genijai
geni	genai
omosessuale	homoseksualus
nascondere	slėpti
nascondere	slepiasi
combustione	deginimas
combustione	degimo
dmitrij	dmitrijus
dmitrij	dmitri
misericordia	pasigailėjimo
goes	eina
ampiezza	amplitudės
garanzia	garantijos
garanzia	garantija
garanzia	garantijų
garanzia	garantijos
garanzia	garantija
bassano	basano
molise	molizės
vincenti	laimėtojus
vincenti	laimėtojai
vincenti	nugalėtojai
barba	barzda
abitudini	įpročiai
abitudini	įpročius
bastone	baton
bastone	cukranendrių
attestato	sertifikuota
davies	davies
unificazione	susivienijimo
silent	tyli
dama	ledi
dama	dama
dama	damos
klein	klein
rush	rush
sacre	šventa
sacre	švento
herman	herman
detenuti	kaliniai
pranzo	pietus
pranzo	pietų
pranzo	pietūs
poliziotti	policija
poliziotti	policininkai
jill	džil
dakota	dakotos
assassini	žudikai
assassini	meistrų
angelis	angelis
vassallo	vasalas
filosofi	filosofai
segreteria	sekretoriatas
segreteria	sekretoriato
dimenticare	pamiršta
dimenticare	pamiršti
protestanti	protestantų
archeologica	archeologijos
schleswig	schleswig
ramón	ramón
reggenza	regencija
inquinamento	užterštumas
inquinamento	tarša
iniezione	injekcija
capra	ožkų
capra	ožys
capitani	kapitonai
capitani	kapitonus
compatibile	suderinama
veleno	nuodai
mans	mans
adriana	adriana
artificiali	dirbtinių
artificiali	dirbtinis
artificiali	dirbtinė
prestato	paskolinti
trascrizione	transkripcijos
resi	lydyti
marce	supuvę
marce	įrankius
senatori	senatoriai
louisiana	luizianos
nilo	nilo
istria	istrijos
crotone	crotone
attenti	atsargiai
omero	žastikaulis
nebbia	rūko
razzo	raketos
razzo	raketa
razzo	raketų
lesioni	traumos
lesioni	žala
lesioni	trauma
lesioni	žalos
lesioni	sužalojimas
lesioni	sužalojimai
erzegovina	hercegovina
caricare	išsiuntimas
rinaldo	rinaldo
pattinaggio	čiuožimo
elfi	elf
elfi	elfai
preliminari	išankstinis
ioni	jonų
mick	mikai
penna	pen
pordenone	pordenonė
rubato	pavogtas
curia	curia
sedia	kėdė
sedia	kėdės
designazione	paskyrimas
cameo	cameo
alleata	sąjungininkas
criticato	kritikavo
guardiano	laikytojas
guardiano	globėjas
monster	pabaisa
monster	monstras
repubblicani	respublikonų
repubblicani	respublikonai
rocky	rokis
preferenze	nustatymai
twilight	saulėlydžio
wing	korpusas
geologo	geologas
lily	lily
strauss	strauss
imposte	mokesčiai
vittore	vittore
vittore	viktoras
griffin	grifinas
architettonica	architektūros
para	para
morali	moralinę
morali	moralę
energie	energija
energie	energetika
convenzionale	įprastinis
karate	karate
andre	andre
baritono	baritonas
consapevolezza	supratimą
julio	julio
burns	dega
jun	birželis
api	bitės
api	bičių
api	apis
gioielli	brangenybės
gioielli	papuošalas
gioielli	papuošalai
residenziale	gyvenamųjų
sega	sega
revolution	revoliucijos
revolution	revoliucija
psicologo	psichologas
proporzionale	proporcinga
proporzionale	proporcingas
álvarez	alvarez
álvarez	álvarez
padiglione	paviljone
padiglione	salėje
padiglione	salė
june	birželis
june	birželio
remo	remo
elevazione	aukštis
maxwell	maxwell
eterno	amžina
gone	dingo
attive	aktyviai
attive	aktyvi
attive	aktyvus
rivoluzionaria	revoliucinė
abbreviazione	sutrumpinti
confessione	išpažinties
hansen	hansen
organica	ekologinio
piramide	piramidės
collinare	kalvotos
alieno	ateivių
arno	arno
neonato	naujagimio
neonato	naujagimiams
neonato	naujagimių
neonato	kūdikiai
addetto	atašė
quarterback	puolėjas
dubbia	abejotina
bandito	banditas
agg	agg
tropicali	atogrąžų
santoro	santoro
benessere	sveikatingumo
seme	sperma
seme	spermos
seme	sėkla
seme	sėklos
vivace	energinga
pugilato	bokso
manovre	manevrus
ripetizione	pasikartojimo
schemi	schemas
quinn	quinn
jam	uogiene
parto	gimimas
sociologia	sociologija
erezione	boner
erezione	erekcijos
asilo	darželio
semplicità	paprastumas
diplomatica	diplomatinio
diplomatica	diplomatinis
diplomatica	diplomatinių
rendimento	išeiga
heat	karštis
heat	šiluma
heat	šiluminė
heat	šilumos
leghe	lydiniai
direttori	direktoriai
detenuto	kalinys
milton	milton
furia	fury
schiavo	vergas
thriller	trileris
pastori	piemenys
pastori	pastorių
mah	mah
retto	tiesiosios
crystal	kristalų
fantasmi	vaiduoklis
fantasmi	vaiduokliai
sinodo	sinodas
rivoluzionari	revoliucinė
gate	vartų
gate	vartai
pollici	cm
newman	newman
elettronici	elektroninių
elettronici	elektroniniai
shock	šokas
shock	sukrėtimų
agnese	agnese
samurai	samurajus
eterna	amžina
casey	keisis
borghesia	buržuazija
etimologia	etimologija
cuori	širdys
wave	bangos
wave	bangų
wave	banga
finanziamento	finansavimas
segmenti	segmentai
segmenti	atkarpa
assorbimento	absorbcija
assorbimento	rezorbcija
assorbimento	sugertis
assorbimento	absorbcijos
facce	veidai
facce	veidų
artico	arkties
praticato	praktikuojama
stéphane	stéphane
diffondere	plinta
joachim	joachim
festeggiare	švęsti
lionel	lionel
pescatori	žvejys
accademica	akademinių
solitudine	vienatvė
sperimentali	eksperimentinių
offensivo	puolimas
ottaviano	oktavianas
adorazione	maldos
sconosciuti	svetimi
cry	verkti
arsenal	arsenal
puccini	puccini
decadenza	atšaukimas
auguste	auguste
attrezzature	įrangos
attrezzature	įranga
scarpe	batų
scarpe	bateliai
scarpe	batai
scarpe	batų
replica	kopija
festeggiamenti	šventę
festeggiamenti	šventė
festeggiamenti	švente
jiří	jiří
mickey	mikis
mickey	miki
tomas	tomas
tomas	tomás
thor	toras
promo	promo
ulisse	odisėjas
ulisse	ulysses
canyon	tarpeklius
canyon	kanjonas
ángel	ángel
barbarossa	barbarosa
palestra	saugus
palestra	gimnazija
olivia	olivija
biella	bjelos
salvata	išgelbėti
salvata	išgelbėjo
tagliare	pjovimo
tagliare	taupymo
egidio	giles
egidio	egidio
melissa	melisa
allenato	apmokyti
sottomissione	pateikimas
sottomissione	pateikimo
terrorismo	terorizmu
terrorismo	terorizmas
matematici	matematikai
amelia	amelija
cincinnati	sinsinačio
emerson	emerson
publio	publius
johansson	johansson
antonella	antonella
estinto	užgęsta
nube	debesis
nube	debesys
nube	debesų
narratore	pasakotojas
churchill	čerčilis
branca	filialas
branca	šaka
ghiacciaio	ledynas
alberti	alberti
dittatura	diktatūra
dittatura	diktatūros
svizzeri	šveicarijos
svizzeri	šveicarija
realismo	realizmo
freni	stabdys
freni	stabdžiai
freni	stabdžių
freni	stabdymas
freni	stabdžiai
accessori	reikmenys
accessori	priedai
accessori	aksesuaras
sabrina	sabrina
clinton	clinton
differenziale	skirtumas
troll	troliai
ontario	ontarijas
scozzesi	škotų
scozzesi	škotijos
urbane	urban
urbane	miesto
casse	dėžės
biglietto	bilietas
biglietto	bilietų
biglietto	bilieto
abbondanza	gausa
rapimento	grobimo
rapimento	pagrobimas
rapimento	pagrobti
squadrone	squadron
squadrone	būrys
pomerania	pamario
tours	keliones
breda	breda
