年	ano
撰寫	súas
撰寫	escrita
撰寫	escribe
就像	como
就像	coma
就像	así
絕對	realmente
絕對	absolutamente
絕對	totalmente
絕對	é
絕對	absoluta
絕對	absoluto
絕對	absolutos
絕對	absolutamente
重點	centre
重點	centrarse
重點	centramos
重點	centrarme
重點	foco
重點	focalizar
感覺	sinto
感覺	sentir
感覺	que
感覺	síntome
感覺	sinto
感覺	sentimos
感覺	se
感覺	sente
感覺	séntese
感覺	sinte
感覺	ben
感覺	que
感覺	sensación
感覺	sentir
感覺	sentimento
左翼	esquerda
左翼	queda
種族	razas
種族	carreira
種族	raza
種族	a
種族	internacional
限	limitado
限	limitada
限	límite
休息	romper
休息	o
休息	resto
休息	descansar
休息	demais
休息	descanso
曲目	pista
曲目	track
曲目	camiño
曲目	rastro
曲目	cambios
曲目	hipódromo
東區	leste
東區	oriente
東區	este
東區	do
東區	próximo
定期	regularmente
定期	normal
定期	típica
定期	de
定期	taxis
定期	regular
席位	asentos
穿越	cruzar
穿越	cruzando
管制	controla
咖啡	café
胸	peito
胸	peito
胸	mama
眼睛	os
眼睛	ollos
眼睛	ollo
眼睛	ollos
眼睛	visual
亂	desastre
亂	boa
亂	lea
亂	porcallada
否則	contrario
否則	ou
否則	doutro
否則	xeito
否則	se
否則	non
否則	senón
貴族	nobre
訊息	mensaxe
訊息	mensaxes
浪漫	romance
浪漫	romántico
浪漫	románticos
窗	fiestras
窗	fiestra
窗	xanela
窗	pola
主權	soberanas
主權	soberana
探索	explorar
探索	descubrir
探索	que
探索	descobren
探索	descubrimento
晚間	tarde
晚間	noite
晚間	serán
晚間	noites
晚間	tardes
望遠鏡	os
望遠鏡	prismáticos
望遠鏡	telescopio
望遠鏡	telescopios
手槍	pistola
月份	meses
月份	mes
月份	ao
內地	continente
唇	beizos
唇	os
唇	boca
緊急	urxente
適合	para
適合	encaixan
適合	ataque
適合	encaixa
適合	ben
適合	axustan
適合	de
價格	prezos
價格	os
價格	prezos
價格	prezo
價格	precio
價格	caché
價格	valor
價格	incalculábel
銅	cobre
單一	cada
單一	simple
單一	soa
單一	só
單一	única
單一	único
象徵	símbolo
事實	feitos
事實	probas
事實	verdade
事實	a
巨人	xigantes
巨人	un
巨人	xigantes
巨人	xigante
王后	raíña
王后	queen
永遠	sempre
永遠	para
永遠	sempre
永遠	eternamente
充分	totalmente
難	difícil
難	duro
難	difícil
難	dificil
污染	contaminación
更高	máis
更高	altos
更高	alto
更高	máis
更高	altos
更高	alta
更高	maior
更高	altas
更高	tan
更高	alto
戰術	táctica
宿舍	dormitorio
宿舍	inspección
追求	da
追求	busca
追求	persecución
衛生	hixiene
衛生	saneamento
衛生	sanidade
符號	símbolo
誕生	nacín
誕生	naceu
誕生	nacer
誕生	naciches
誕生	nacen
議題	temas
環球	universais
環球	universal
燈	luces
燈	as
燈	luz
燈	apaguen
燈	lámpada
交換	intercambio
交易所	intercambio
印象	impresión
乳	leite
提前	cedo
提前	primeiras
神奇	incrible
神奇	incribles
神奇	sorprendente
神奇	abraiante
神奇	o
神奇	marabilloso
神奇	asombroso
神奇	maxia
神奇	máxico
神奇	máxica
神奇	máxicos
神奇	máxico
示威	manifestación
示威	demostración
吐	cuspir
撞擊	impacto
撞擊	un
撞擊	na
撞擊	prazo
撞擊	efecto
撞擊	mellora
日子	días
種子	sementes
種子	sementes
種子	semente
樂園	paraíso
樂園	o
瀑布	cae
搜尋	buscar
搜尋	procura
搜尋	busca
搜尋	buscando
搜尋	busca
德州	texas
威尼斯	venecia
答	resposta
答	responder
折	as
鼓勵	e
展覽	exposición
展覽	exposicións
柬埔寨	camboxa
柬埔寨	en
輸入	entrar
幫忙	axudar
幫忙	a
幫忙	axuda
幫忙	evitalo
競賽	carreira
競賽	raza
競賽	a
競賽	internacional
競賽	competición
首歌	canción
首歌	cantiga
首歌	cantar
首歌	canto
神話	mito
股票	depósito
實現	lograr
八十	aquí
出局	fóra
瑪麗	mary
瑪麗	maría
戰場	campo
戰場	batalla
戰場	de
平等	equitativos
平等	igual
平等	mesmo
平等	iguais
平等	son
價	prezos
價	prezo
價	precio
價	caché
價	valor
價	incalculábel
聽	escoitar
聽	escoita
聽	escoite
困難	dificultades
困難	difícil
困難	dificil
危險	perigoso
危險	perigosos
危險	perigosa
危險	perigosas
危險	perigo
強大	forte
強大	fortes
強大	poderosa
強大	poderosos
強大	poderoso
技巧	trucos
技巧	habilidade
技巧	técnica
帽	sombreiro
帽	o
帽	chapeu
帽	sombreiriño
公寓	plano
公寓	apartamento
公寓	piso
一面	lado
一面	secundarios
聯絡	contacto
聯絡	coñecidos
聯絡	en
聯絡	con
聯絡	podo
聯絡	contactar
漢語	os
漢語	chineses
漢語	chinés
漢語	chinesas
漢語	chinesa
獅子	leóns
裡面	dentro
裡面	interior
修道院	mosteiro
修道院	convento
總監	comisario
地中海	mediterráneo
釋放	liberación
釋放	lanzamento
釋放	en
釋放	liberdade
釋放	a
登記	rexistro
登記	rexistro
登記	tarxeta
黃色	amarelos
黃色	amarelas
黃色	amarela
黃色	marelo
黃色	taxi
提案	proposta
提案	proposición
批判	críticas
批判	crítica
批判	crítica
熟悉	familiar
熟悉	familiarizados
熟悉	familiares
熟悉	coñeces
直徑	diámetro
聖經	biblia
聖經	biblias
現有	existente
現有	existentes
現有	telescopios
寶貝	bebé
寶貝	nena
寶貝	rapaz
實力	fortaleza
實力	forzas
實力	forza
實力	a
實力	radica
多倫多	toronto
桓	huan
營業	aberta
營業	abertos
營業	abrir
營業	aberto
營業	abre
營業	abra
閱讀	lin
閱讀	ler
閱讀	leo
閱讀	le
閱讀	lendo
閱讀	ler
閱讀	lectura
閱讀	a
檢查	o
檢查	cheque
檢查	comprobalo
恐	terror
神父	pai
神父	o
神父	padre
沙漠	deserto
沙漠	sobremesa
腿	patas
腿	pernas
腿	as
腿	legs
腿	perna
腿	pernas
腿	unha
腿	pata
橫濱	yokohama
障礙	obstáculos
炸彈	bomba
炸彈	bombas
炸彈	as
空氣	aire
空氣	ar
小孩	nenos
小孩	fillos
小孩	rapaces
小孩	os
小孩	cativos
小孩	mozos
小孩	neno
小孩	rapaz
小孩	nena
小孩	mozo
保險	seguro
保險	seguros
遺址	ruínas
沖繩	okinawa
煤	carbón
一旦	cando
一旦	unha
一旦	vez
慢	lento
慢	lenta
慢	lentos
慢	ou
慢	frean
慢	tranquilo
親自	personalmente
親自	persoalmente
親自	eu
親自	unha
姐姐	irmá
姐姐	a
子彈	bala
週期	ciclos
週期	ciclo
彩虹	arco
彩虹	vella
彩虹	da
賽車	de
賽車	carreiras
模仿	imitación
模仿	na
一代	xeración
一代	da
一代	xeracións
祖先	devanceiros
祖先	os
祖先	ancestral
廣島	hiroshima
複雜	complexidade
複雜	complexo
複雜	complexas
複雜	complexa
複雜	complexos
複雜	complicado
複雜	complexas
複雜	complicadas
戰略	estratexias
個性	personalidade
教室	clase
平行	paralelo
金星	venus
拯救	exército
拯救	de
拯救	salvacionista
拯救	salvación
拯救	de
拯救	apoio
型態	escribir
型態	tipo
型態	de
型態	clase
病人	pacientes
病人	os
病人	doentes
病人	paciente
病人	doente
病人	pacientes
消防	lume
消防	fogo
優惠	oferta
優惠	ofrecer
優惠	lle
優惠	unha
優惠	ofréceme
搖滾	rocha
搖滾	pedra
搖滾	rock
搖滾	de
勞工	traballo
前面	diante
前面	fronte
寺院	mosteiro
執政	dominante
專題	tema
專題	asunto
專題	temas
刊登	publicar
未知	descoñecido
未知	descoñecida
氣候	mudanza
氣候	climática
氣候	clima
氣候	cambio
氣候	climático
里昂	lyon
提醒	que
提醒	lémbrolle
提醒	lembrareille
提醒	lembrar
提醒	lembrarlle
提醒	lémbranme
提醒	lembrarlles
割	cortar
分離	separación
分離	separar
品質	calidade
品質	cualidades
可見	visible
可見	visibles
液	líquido
液	líquida
詩人	poeta
詩人	poetas
詩人	o
辦法	método
資產	bens
羅伯特	robert
夢想	soño
夢想	soños
夢想	con
夢想	soños
覆蓋	a
覆蓋	cubrir
覆蓋	cuberto
覆蓋	cuberta
寫作	escribir
寫作	escribe
寫作	escribo
寫作	escribir
寫作	a
寫作	escribía
寫作	facendo
寫作	súas
寫作	escrita
寫作	escribe
溝通	comunicación
溝通	forma
溝通	comunicarse
溝通	comunicarnos
溝通	comunicación
溝通	comunicar
日記	revista
日記	diario
大地	terra
大地	mundo
大地	da
大地	earth
醇	alcol
醇	alcohol
即時	inmediato
即時	contado
世代	xeración
世代	da
世代	xeracións
四季	estacións
決議	resolución
姐妹	irmás
姐妹	irmá
姐妹	a
高地	terras
高地	altas
高地	altas
省份	provincia
省份	do
試驗	experimento
試驗	experimentos
試驗	probas
試驗	probando
試驗	experimentos
試驗	probar
試驗	proba
試驗	exame
試驗	probas
試驗	de
試驗	test
試驗	exames
習慣	costumes
習慣	hábitos
習慣	hábito
習慣	costume
習慣	o
脫	de
機制	mecanismos
機制	mecanismo
尤其	especialmente
尤其	sobre
尤其	todo
紙	papel
紙	xornal
紙	artigo
五個	cinco
五個	5
喜愛	favorito
喜愛	favoritos
喜愛	favorita
喜愛	preferido
防衛	defensa
防衛	da
防衛	defensa
相當於	equivalente
藥	medicinas
藥	medicina
藥	baseada
藥	na
藥	médicos
藥	menciña
思考	pensando
思考	pensar
思考	en
慶祝	celebrar
慶祝	celebración
生長	de
生長	medrando
生長	medrar
生長	crecemento
生長	crecendo
生長	medra
生長	crecen
生長	medrar
生長	medran
生長	cultivar
生長	crecer
生長	medra
情人	amantes
放置	a
放置	colocar
性別	sexo
性別	sexual
雁	oca
雁	branca
邊界	fronteira
普及	universais
普及	universal
差距	déficits
差距	distancia
盒	caixa
盒	palco
豬	porcos
豬	os
豬	porco
牆	parede
牆	muro
牆	paredes
牆	muros
牆	as
牆	defensas
貨幣	moeda
企圖	intento
企圖	de
企圖	intentos
企圖	intento
企圖	de
蝴蝶	bolboretas
鯨	baleas
鯨	as
鯨	balea
優勢	vantaxe
舌	lingua
現實	realidade
現實	a
真相	verdade
真相	a
步行	camiñando
步行	pola
步行	andar
步行	andando
步行	subindo
步行	camiñaba
步行	camiñar
步行	polas
步行	andar
步行	camiñar
日圓	iens
基督徒	christian
基督徒	cristiáns
假設	hipótese
假設	asumindo
搭配	mestura
搭配	as
轉移	transferir
轉移	traslado
周邊	preto
繁忙	moi
繁忙	ocupado
繁忙	ocupados
繁忙	negocios
繁忙	ocupada
颶風	furacán
錯	mal
錯	malo
仿	imitación
仿	na
加利福尼亞	california
婦女	mulleres
婦女	as
改進	mellorou
改進	mellora
改進	vexas
改進	mellor
改進	mellorar
改進	a
正義	justice
正義	xustiza
正義	a
正義	xuíza
正義	da
正義	aos
正義	con
艇	barcos
艇	barco
艇	bote
艇	chalana
模擬	simulación
貨物	carga
貨物	cargamento
貨物	bens
貨物	luxo
貨物	o
貨物	ben
局部	local
局部	locais
局部	o
局部	de
天才	talento
影響力	impacto
影響力	un
影響力	na
影響力	prazo
影響力	efecto
影響力	mellora
影響力	influencia
影響力	influír
海峽	canal
海峽	canle
她們	que
她們	eles
爪	canteiros
爪	garras
筆	lapis
筆	boli
筆	lápiz
筆	pluma
垃圾	lixo
垃圾	parvadas
垃圾	lixo
垃圾	do
音樂會	concert
音樂會	concerto
音樂會	balde
音樂會	espectáculo
音樂會	show
轟炸機	bomber
要塞	forte
黎明	alborecer
黎明	amencer
巴勒斯坦	palestina
跨越	cruzar
跨越	cruzando
暖	calor
暖	quentes
暖	quente
暖	cálida
租	renda
租	aluguer
租	alugar
勇士	guerreiros
勇士	guerreiro
勇士	forte
因子	factor
儲存	almacenamento
儲存	consigna
卡通	viñeta
卡通	tira
卡通	debuxos
卡通	animados
卡通	viñetas
成年	adultos
成年	adulta
成年	adulto
成年	dun
職位	posicións
職位	posición
繁殖	de
事後	despois
實驗室	laboratorio
實驗室	laboratorios
實驗室	laboratorio
實驗室	no
跟隨	seguir
跟隨	seguen
跟隨	siga
那個	que
那個	iso
訊號	sinais
訊號	sinal
血液	sangue
血液	o
後方	última
後方	fila
後方	parte
後方	traseira
日常	cotiá
主人	mestre
主人	máster
主人	dono
主人	o
主人	propietario
主人	patrón
主人	señor
除非	a
除非	non
除非	ser
除非	que
除非	menos
除非	se
除非	agás
除非	salvo
可能性	posibilidades
可能性	probabilidade
可能性	posibilidade
較高	máis
較高	altos
較高	alta
較高	maior
較高	altas
較高	tan
較高	alto
標示	mark
標示	marca
標示	a
標示	marcos
草地	herba
中午	mediodía
減	diminución
減	diminúe
談判	negociación
流通	fluxo
流通	transmisión
費用	custo
費用	custan
費用	custa
費用	gastos
費用	custa
費用	costa
費用	custar
費用	custos
費用	sanitarios
購物	tenda
購物	de
購物	mae
購物	choio
購物	delegados
購物	compras
購物	mercar
天氣	♫
天氣	tempo
天氣	do
天氣	este
天氣	ben
氣體	gas
氣體	gasolina
氣體	de
氣體	gases
灰色	gris
灰色	gris
灰色	é
秩序	orde
秩序	para
秩序	xiro
秩序	postal
蘇丹	sudán
侵略	invasión
鋼琴	piano
監獄	cárcere
監獄	preso
監獄	cadea
監獄	caldeiro
監獄	prisión
監獄	cadea
監獄	cárcere
邊境	fronteira
邊境	fronteira
獵	cazar
獵	caza
遺產	herdanza
俄國	rusia
獨特	único
獨特	únicas
電氣	eléctricas
電氣	eléctrica
為什麼	por
為什麼	que
為什麼	iso
記憶體	memoria
擴展	a
擴展	extensión
擴展	estensión
擴展	a
擴展	estender
擴展	expansión
擴展	expandíndose
飯店	hotel
飯店	restaurante
較大	máis
較大	grandes
較大	grande
較大	é
較大	máis
較大	grandes
較大	grande
較大	maiores
較大	é
較大	son
更換	substituír
快樂	ledicia
快樂	alegría
快樂	desfrute
快樂	da
快樂	feliz
快樂	contento
快樂	felices
快樂	contenta
守護	garda
守護	de
法語	franceses
法語	francés
法語	francesa
法語	francesas
頭部	cabeza
頭部	a
玩具	xoguete
玩具	xoguetes
增長	crecemento
粉絲	ventiladores
粉絲	fan
消除	eliminar
畫家	pintor
消滅	destrúen
消滅	os
消滅	destruír
消滅	destruílo
消滅	seguros
消滅	destrúe
形狀	formas
形狀	forma
形狀	dunha
形狀	figura
兵器	armas
兵器	as
兵器	armamento
兵器	arma
兵器	arma
報紙	xornais
報紙	xornal
地產	propiedade
天堂	ceo
天堂	deus
天堂	ceos
天堂	paraíso
天堂	o
代表性	representación
關鍵	clave
關鍵	chave
約克	york
約克	iorque
設計師	estilista
框架	foto
室內	ambientes
室內	pechados
室內	interiores
互動	interacción
互動	interactuando
互動	co
互動	interaccións
互動	cós
互動	interactuar
互動	compromiso
突擊	asalto
西蒙	simon
淡	pálida
淡	pálido
國旗	bandeira
判決	xuízo
判決	veredito
判決	veredicto
入境	entrada
入境	vigor
案例	caso
案例	se
案例	casos
案例	caixas
提示	punta
提示	dan
提示	propinas
周圍	redor
周圍	arredor
周圍	por
周圍	aquí
職員	asistente
職員	do
原料	ingredientes
服裝	roupa
服裝	roupas
服裝	roupa
服裝	vestiario
服裝	disfraces
滅絕	extinguiron
滅絕	extinción
勞動	traballo
吹	serea
傾向	tendencia
修復	reparar
修復	amañar
修復	establecer
修復	arranxar
修復	a
癌	cancro
癌	o
癌	cáncer
瓶	botella
領地	territorio
飲食	desordes
飲食	comer
飲食	comendo
飲食	coma
飲食	a
飲食	comelo
飲食	dieta
社會主義	socialista
社會主義	socialismo
輻射	radiación
輻射	radioactiva
驚	choque
驚	de
驚	asalto
驚	conmoción
驚	electrochoques
驚	abraiado
驚	sorprendidos
驚	sorprendeuse
驚	sorprendeume
驚	sorprende
驚	sorprendido
女友	moza
奶	leite
壓	presión
季節	tempada
季節	de
季節	estacións
雞	galiña
雞	polo
雞	pito
夥伴	socio
床	cama
信任	en
信任	confianza
信任	confiar
信任	confío
信任	de
信任	confianza
信任	en
袋	bolsa
袋	bolso
袋	maletín
袋	saco
袋	bolsas
袋	de
踢	unha
踢	malleira
踢	patada
踢	dáme
踢	una
踢	botar
踢	patea
重力	gravidade
重力	a
判斷	xuízo
驅逐艦	destrutores
秘書	de
秘書	secretaria
秘書	secretario
秘書	estado
棕	brown
棕	marróns
棕	marrón
棕	claro
藥物	medicamentos
藥物	fármacos
藥物	drogas
藥物	medicinas
藥物	medicina
藥物	baseada
藥物	na
藥物	médicos
藥物	menciña
藥物	medicamentos
藥物	medicamento
藥物	medicación
藥物	mellor
藥物	menciña
藥物	fármaco
藥物	medicamento
藥物	droga
藥物	medicamentos
複製	copia
複製	copiando
哈佛	harvard
指揮官	comandante
提議	proposta
提議	proposición
交付	entrega
交付	pásao
交付	líbranos
交付	entregar
傷害	dano
傷害	mal
傷害	dano
傷害	ferido
吉爾	jill
死者	da
死者	vítima
古蹟	monumentos
類別	categoría
類別	clases
類別	clase
類別	da
邊緣	do
酷	xenial
酷	ben
酷	fresco
視覺	visual
視覺	visuais
視覺	visión
視覺	vista
視覺	vision
可惜	mágoa
假期	vacacións
假期	de
假期	vacacións
假期	vacacións
軍人	soldado
軍人	soldados
樊	fan
採訪	entrevista
採訪	unha
採訪	entrevisto
採訪	entrevistas
結局	final
額外	de
額外	máis
額外	extra
額外	un
軍官	de
軍官	oficial
軍官	policía
軍官	axente
近期	pouco
近期	recentemente
近期	ultimamente
近期	hai
近期	recente
近期	recentes
近期	últimos
物理學	da
物理學	física
具體	específicas
具體	específica
具體	específico
具體	concreto
具體	específicos
黎巴嫩	líbano
領導人	líder
領導人	líderes
領導人	os
作業	os
作業	deberes
武力	forza
武力	a
武力	policía
武力	exército
醫師	médico
醫師	doutor
器官	órganos
器官	órgano
山谷	val
山谷	da
山谷	valley
山谷	vales
創意	a
創意	creatividade
創意	creativo
創意	creativos
創意	creativa
創意	creativas
協定	acordo
波士頓	boston
波士頓	de
地獄	inferno
地獄	carallo
地獄	demo
地獄	cona
混淆	confusión
混淆	confuso
共用	compartidos
共用	compartiron
共用	compartido
共用	compartida
共用	compartimos
共用	compartiu
共用	compartir
共用	compartir
共用	comparten
