som	kao
klassiske	klasični
hår	kose
hår	dlaka
hår	frizura
hår	kosa
hår	kosi
reiser	putuje
reiser	putovanja
reiser	putovanje
reiser	putujem
reiser	putuje
reiser	putujući
reiser	putuje
reiser	putovanja
reiser	putujem
reiser	putujemo
fremme	promovirati
fremme	jačanje
fremme	poticaj
vesentlig	značajne
vesentlig	značajno
vesentlig	značajna
vesentlig	značajan
rekorder	records
rekorder	ploče
rekorder	zapisi
manager	upravitelj
manager	menadžer
manager	voditelj
tradisjonell	tradicionalna
tradisjonell	tradicionalni
tradisjonell	tradicionalno
base	baza
eksisterende	postojeći
eksisterende	postojeće
funksjon	funkcija
funksjon	funkcije
funksjon	funkciju
andrew	andrija
andrew	andrew
elizabeth	elizabeta
elizabeth	elizabeth
mytologi	mitologiji
mytologi	mitologija
spesiell	specijalno
spesiell	posebno
spesiell	posebni
spesiell	poseban
spesiell	posebna
sprint	sprint
airlines	airlines
løsning	rješenje
varme	toplina
varme	vrućina
varme	topline
varme	grijanje
jord	tlo
jord	prljavštine
jord	zemlja
frie	slobodna
frie	slobodni
frie	slobodan
frie	besplatno
frie	free
nærmeste	najbliže
nærmeste	najbliža
nærmeste	najbliži
nærmeste	najbliže
nærmeste	najbliža
nærmeste	najbliži
definert	definirana
alvorlig	ozbiljna
alvorlig	ozbiljan
alvorlig	ozbiljni
alvorlig	ozbiljno
alvorlig	ozbiljno
alvorlig	ozbiljne
alvorlig	teške
varer	predmeti
varer	stavke
varer	dobara
varer	robe
varer	robu
varer	roba
varer	robe
varer	roba
avgjørende	odlučan
avgjørende	odlučujući
avgjørende	presudno
provins	pokrajina
provins	pokrajine
provins	pokrajini
provins	provincija
forskjellig	drukčije
forskjellig	drugačiji
forskjellig	drugačija
forskjellig	drugačije
alf	alf
alf	alfe
victoria	viktorija
victoria	victoria
interessant	interesantno
interessant	zanimljivo
virginia	virginiji
virginia	virginia
virginia	virginiju
ola	ola
road	put
road	ceste
road	cestom
road	road
road	cesta
hardt	tvrdo
hardt	tesko
hardt	teško
columbia	columbia
rune	run
rune	rune
prøve	probaj
prøve	pokušaj
prøve	pokušajte
prøve	uzorak
prøve	uzorci
tradisjon	tradicije
tradisjon	tradicija
skutt	upucao
hånd	ruka
hånd	ruku
association	asocijacije
association	udruženje
association	udruga
åpent	otvori
anton	anton
anton	antona
antonio	antonio
avis	novine
avis	avis
øke	povećanje
stoff	droge
stoff	drogu
stoff	lijekovi
stoff	droga
trekk	nacrtati
romania	rumunjska
romania	rumunjskoj
jerusalem	jeruzalem
jerusalem	jeruzalemu
lover	zakone
lover	zakoni
avdøde	preminuli
avdøde	preminuo
avdøde	pokojni
fulgt	slijedio
fulgt	pratio
milliarder	milijarde
milliarder	milijardu
milliarder	milijardi
milliarder	milijarda
milliarder	milijarde
milliarder	milijardi
european	europski
european	europska
european	europske
european	europsko
hamburg	hamburgu
hamburg	hamburg
mal	mal
mal	predložak
joe	džo
joe	joe
østerriksk	austrijski
festival	festival
festival	festivala
godkjent	prihvaćeno
godkjent	prihvatio
godkjent	prihvaćen
godkjent	prihvaćena
godkjent	odobrena
godkjent	odobrio
godkjent	odobreno
godkjent	odobren
farger	boje
farger	boje
spørsmålet	pitanje
brun	brown
brun	smeđa
brun	smeđi
brun	smeđe
strøm	moc
strøm	moć
strøm	snaga
strøm	napajanje
strøm	potok
enkel	jednostavna
enkel	jednostavan
enkel	jednostavno
enkel	lagano
enkel	lako
egenskaper	karakteristike
egenskaper	svojstva
egenskaper	atribute
syd	jugu
syd	južno
syd	jug
syd	sid
syd	syd
studio	studija
studio	studio
jugoslavia	jugoslaviji
jugoslavia	jugoslavija
jugoslavia	jugoslaviju
jugoslavia	jugoslavije
sir	gospodine
rektor	rektor
rektor	ravnatelj
rektor	ravnateljica
byggverk	struktura
byggverk	strukture
brian	brian
old	stara
old	staro
old	stari
cuba	kubu
cuba	kube
cuba	kubi
cuba	kuba
saga	saga
dør	umire
dør	umre
dør	vrata
dør	umiranje
dør	umire
bygda	selu
bygda	selo
nasjonalt	nacionalni
nasjonalt	nacionalna
tak	krov
tak	tak
gradvis	postupno
gradvis	postepeno
gradvis	postupno
gradvis	postepeno
mine	moj
mine	moja
mine	moje
wiki	wiki
irak	irak
snakker	govori
snakker	govoreći
night	noć
night	noći
night	noc
orkester	orkestar
orkester	orkestara
ovenfor	iznad
virkelig	stvarno
vises	prikazani
vises	prikazano
vises	prikazana
vises	prikazane
vises	prikazan
hard	tvrdo
hard	tesko
hard	teško
franz	franz
besluttet	odlučio
besluttet	odlučila
besluttet	odlučili
besluttet	odlučeno
erkebiskop	nadbiskupa
erkebiskop	nadbiskup
medisin	lijek
medisin	lijekovi
medisin	medicina
tilstrekkelig	adekvatno
tilstrekkelig	adekvatan
tegninger	crteži
jonas	jonas
avstand	daljina
avstand	udaljenost
avstand	pomak
oppnå	ostvarivanje
oppnå	postizanju
oppnå	postizanje
oppnå	ostvari
oppnå	ostvariti
oppnå	postići
bakgrunnen	pozadina
skotsk	škoti
skotsk	škotska
skotsk	škot
skotsk	škotski
utseende	pojava
utseende	izgled
utseende	pojavljivanje
støtter	podržava
støtter	podrška
støtter	podršku
støtter	potpora
støtter	podržava
karrieren	karijeri
karrieren	karijeru
karrieren	karijera
grønne	zeleno
grønne	zeleni
grønne	zelen
grønne	zelene
grønne	zelena
sosial	društveni
sosial	društveno
sosial	društvena
sosial	socijalne
sosial	socijalna
truet	prijetio
truet	prijeti
melodi	melody
melodi	melodija
melodi	melodija
kaller	pozivi
kaller	pozive
journal	journal
journal	dnevnik
prosjekter	projekte
prosjekter	projektima
prosjekter	projekti
pga	pga
douglas	douglasa
douglas	douglas
taylor	taylor
unntatt	osim
oppløst	raspušten
oppløst	raspuštene
erklærte	proglasio
erklærte	proglašen
stående	stojimo
stående	stoji
stående	stojeći
stående	stajanje
stående	stojim
sekunder	sekunde
sekunder	sekunda
sekunder	sekundi
kvalitet	kvalitet
kvalitet	kvalitetno
kvalitet	kvaliteta
dvd	dvd
long	duga
long	long
long	dugo
premier	nagrade
skuespillerinne	glumica
bevis	dokazi
bevis	dokaz
bevis	dokaz
bevis	dokazi
bayern	bavarskoj
bayern	bayern
nemlig	naime
rammet	pogođeni
norden	skandinaviji
skader	ranjavanje
skader	ozljede
skader	ozlijede
skader	povrede
intervju	intervju
naturlige	prirodna
naturlige	prirodni
naturlige	prirodne
naturlige	prirodno
ren	ren
ren	čisti
ren	očisti
ren	čisto
ren	čista
ren	cista
ren	čisto
sydney	sydney
opprette	stvori
opprette	stvoriti
opprette	kreiranje
opprette	stvaranje
gitarist	gitarist
behold	zadrži
fisk	fisk
fisk	riba
fisk	ribica
fisk	ribe
fisk	ribice
vii	vii
mengde	količina
mengde	iznos
mengde	količina
juan	juan
victor	viktor
victor	victor
umiddelbart	momentalno
henrettet	pogubljen
henrettet	pogubljeni
henrettet	izvršeno
tur	trip
tur	putovanje
bull	bika
bull	bik
bull	bull
ridder	vitez
ridder	skakač
golden	zlatni
golden	zlatna
golden	zlatne
golden	zlatno
cerambycidae	cerambycidae
florida	floridu
florida	floridi
florida	florida
keyboard	klavijature
bil	auto
bil	automobil
bil	kola
sjette	šesta
sjette	sixth
sjette	šesto
sjette	šesti
stiftelsen	zaklada
stiftelsen	osnova
stiftelsen	fondacija
stiftelsen	temelji
stiftelsen	temelj
turner	gimnastičarka
turner	turner
nylig	nedavno
nylig	nedavne
nylig	nedavna
nylig	nedavno
nylig	nedavni
skrifter	pisma
plasser	sjedala
døden	smrt
døden	smrti
tsjekkoslovakia	čehoslovačkoj
lengst	najdalje
størst	najveći
størst	najveće
størst	najveća
størst	najveci
størst	najveći
størst	najveci
størst	najveći
størst	najveće
tilbyr	nude
tilbyr	nudi
hvitt	bijeli
hvitt	bijela
hvitt	bijelo
tokyo	tokyo
tokyo	tokiju
tokyo	tokio
villa	vila
villa	villa
villa	vilu
etablere	uspostaviti
etablere	uspostavi
etablere	uspostavljanje
opptrer	obavljanje
opptrer	nastupa
opptrer	izvođenje
irsk	irac
irsk	irski
irsk	irci
pakistan	pakistan
pakistan	pakistana
pakistan	pakistanu
industri	industrija
uttalte	navedeno
uttalte	izjavio
forskjell	razlika
francis	francis
francis	franjo
skjønt	iako
etterpå	nakon
etterpå	poslije
fullført	potpuna
fullført	kompletan
fullført	kompletna
fullført	dovršeno
fullført	završena
fullført	završio
fullført	završeno
fullført	ispunjeni
fullført	ispunjeno
fullført	ispunjena
fullført	ispunio
fullført	ispunila
pop	pop
back	natrag
måned	mesec
måned	mjesec
manglende	nedostaje
manglende	nestala
manglende	fali
manglende	nestao
individuelle	pojedinac
mannlige	muško
mannlige	mužjak
mannlige	muškarac
mannlige	muški
moss	moss
sikker	naravno
sikker	osigurano
sikker	osigurati
utstyr	oprema
utstyr	oprema
online	online
games	utakmice
games	igre
games	igrice
lewis	lewis
lewis	luis
america	americi
america	amerika
america	america
america	ameriku
line	linija
line	redak
kastet	bačeni
kastet	bačena
kastet	bačen
kastet	bacio
kastet	bačen
kastet	bacio
flekker	mrlje
flekker	pjege
flekker	točke
introdusert	uveo
introdusert	uvela
introdusert	predstavio
linjer	crte
linjer	linije
oppgave	zadatak
trykk	press
trykk	pritisnite
trykk	pritisni
trykk	novinari
trykk	pritisak
trykk	tlak
aleksander	aleksandr
aleksander	aleksandar
aleksander	aleksandra
aleksander	alexander
kurs	kurs
kurs	tečajeve
trær	stabla
trær	drveće
tilsvarer	ekvivalent
tony	tony
nært	blizu
studere	studij
studere	prouči
studere	studija
lengste	najduže
lengste	najduža
lengste	najduži
fullførte	dovršeno
fullførte	završena
fullførte	završio
fullførte	završeno
fullførte	završeno
utmerkelser	nagrade
oppgaver	slagalice
oppgaver	zagonetke
oppgaver	zadatke
oppgaver	zadaci
oppgaver	zadaće
oppgaver	zadatke
markedet	tržište
markedet	tržištu
markedet	plac
markedet	tržnica
advokat	pravnik
advokat	odvjetnik
advokat	odvjetnica
advokat	advokat
strid	razdor
ford	ford
ordre	zapovijedi
ordre	naredbe
ordre	narudžbe
tjenester	usluge
opplysninger	informacija
opplysninger	podaci
opplysninger	informacije
opplysninger	detalji
opplysninger	pojedinosti
biler	automobili
biler	auti
tropper	vojnici
tropper	trupe
eva	eva
eva	eva
eva	eve
alan	alan
kunstnere	umjetnici
besøk	posjetite
besøk	posjeti
besøk	posjetiti
besøk	posjet
besøk	posjeta
besøk	posjeti
besøk	posjete
malmö	malmö
anderson	anderson
selskaper	korporacija
selskaper	korporacije
selskaper	poduzeća
selskaper	tvrtke
selskaper	kompanije
selskaper	firme
ledere	menadžeri
ledere	vođe
ledere	lideri
ledere	čelnici
kors	križ
kors	cross
kors	krst
kors	kros
trodde	misao
trodde	mislio
trodde	vjerovala
trodde	vjerovao
trodde	vjerovali
miljø	okruženju
miljø	okoliš
miljø	okolina
miljø	okruženje
fysikk	fiziku
fysikk	fizika
anledning	povod
anledning	prigoda
party	tulum
party	zabava
party	stranka
party	party
costa	costa
costa	kosta
jacobsen	jacobsen
nepal	nepalu
fint	lepo
fint	lijepo
fint	lijep
bevegelse	prijedlog
grader	redove
grader	stupnjeva
grader	diplome
ankom	stiglo
ankom	stigao
ankom	stigli
ankom	stigla
betale	plaća
betale	plati
das	das
scarabaeoidea	scarabaeoidea
real	real
real	pravi
produserte	proizveden
slette	brisanje
slette	brišem
slette	obriši
praktisk	praktično
praktisk	praktičan
praktisk	praktične
praktisk	praktični
praktisk	praktična
praktisk	zgodno
praktisk	prikladno
konsert	koncert
konsert	koncerta
brukeren	korisnik
brukeren	korisnika
egg	jaja
egg	jaje
rent	čista
rent	cista
rent	čisto
rent	čisti
rent	očisti
rent	čisto
url	url
preussen	pruskoj
elver	rijeke
elver	reke
elver	rivers
salg	prodaje
salg	prodaja
salg	prodaju
salg	prodaja
kanal	kanal
kanal	channel
fysisk	fizički
fysisk	fizički
presidenten	predsjednik
presidenten	predsjednica
møttes	upoznao
øyne	oci
øyne	oči
mengder	iznose
mengder	iznosi
mengder	količinama
mengder	količine
für	für
stjerne	zvjezdica
stjerne	star
stjerne	zvijezda
stjerne	zvezda
gaten	street
gaten	ulica
gaten	ulicu
yngste	najmlađa
yngste	najmlađi
premiere	premijeru
premiere	premijeri
premiere	premijera
premiere	premijere
vekst	rast
vekst	rasta
uefa	uefa
symbol	simbol
beatles	beatlesi
beatles	beatlesa
vingene	krila
vingene	krilima
vingene	krilca
skje	žlica
seoul	seoulu
ambassadør	veleposlanik
ambassadør	ambasador
madrid	madrid
madrid	madrida
madrid	madridu
guinea	gvineja
søke	primjeni
søke	traženje
spredt	razbacane
utlandet	inozemstvo
utlandet	inozemstvu
utlandet	inozemstvo
søndre	južni
søndre	južna
søndre	južnoj
musikere	glazbenici
musikere	glazbenike
flyr	leti
flyr	fly
flyr	poleti
flyr	muha
flyr	leti
flyr	letenje
flyr	leteći
velger	birača
velger	odaberite
velger	izaberite
velger	biranje
velger	odabir
velger	odaberite
velger	odabir
mørk	mračno
mørk	tamni
mørk	tamno
mørk	tamna
mørk	mrak
etc	itd
geir	geir
deltar	prisustvuju
deltar	sudjeluje
beskrev	opisano
beskrev	opisan
beskrev	opisana
beskrev	opisao
sun	sunca
sun	sunce
tjenestegjorde	služio
fyr	svjetionik
fyr	svjetionika
major	major
major	bojnik
blues	blues
estland	estonija
johnny	džoni
johnny	johnny
sekretær	tajnica
sekretær	tajnik
sekretær	sekretarica
irske	irac
irske	irski
irske	irci
teori	teorija
produkter	proizvode
produkter	proizvodi
bulgaria	bugarskoj
bulgaria	bugarska
million	milijun
natur	natur
natur	priroda
natur	prirode
uvanlig	neobično
prinsesse	princeza
prinsesse	princess
bibliotek	knjižnica
bibliotek	biblioteka
page	stranicu
page	stranica
page	stranice
bruce	bruce
bruce	brus
forstand	osjetilo
oblast	oblast
ulf	ulf
josef	josipe
josef	joseph
josef	josipa
josef	josip
josef	josef
windows	windows
windows	prozori
windows	prozore
kai	kai
sven	sven
grønland	grenland
midler	sredstva
midler	sredstava
midler	fondove
midlertidig	privremeno
midlertidig	privremeno
midlertidig	privremena
midlertidig	privremeni
stoppet	zaustavio
stoppet	prestalo
stoppet	zaustavljen
stoppet	stao
uruguay	urugvaj
bonus	bonus
skuespill	gluma
skuespill	glume
reklame	oglašavanje
reklame	oglašavanja
syria	siriji
syria	sirije
historiker	povjesničar
tanke	misao
tanke	mislio
lyktes	uspjelo
lyktes	uspio
sikret	osigurano
sikret	osiguran
sikret	osigurani
sikret	osigurano
sikret	osigurati
osmanske	otomanskog
tree	stablo
tree	drvo
viking	viking
broren	brate
broren	brat
jim	jim
grå	sivo
grå	siva
grå	gray
grå	sivi
grå	sivo
grå	siva
grå	grey
grå	sivi
force	silom
force	prisili
force	sile
force	sila
get	dobiti
get	get
grønn	zeleno
grønn	zeleni
grønn	zelen
grønn	zelene
grønn	zelena
konservative	konzervativci
konservative	konzervativna
litterære	književni
igjennom	kroz
tvil	sumnja
tvil	sumnja
tvil	dvojbe
tvil	sumnje
uavhengige	nezavisno
uavhengige	neovisna
uavhengige	neovisno
uavhengige	samostalna
kongelig	regal
kongelig	plemstvo
kongelig	royal
kongelig	kraljevsko
kongelig	kraljevski
kongelig	kraljevska
ferdinand	ferdinand
eiendom	nekretnine
eiendom	vlasništvo
eiendom	imovina
beregnet	procjena
medaljen	medalju
medaljen	medalja
medaljen	orden
seieren	pobjeda
seieren	pobeda
seieren	pobjede
interessert	zainteresovani
interessert	zainteresirani
interessert	zainteresiran
interessert	zainteresirana
hull	trup
hull	trupa
hull	rupu
hull	rupa
hull	rupe
hull	rupice
jurist	pravnik
jurist	odvjetnik
jurist	odvjetnica
jurist	advokat
passasjerer	putnici
passasjerer	putnika
passasjerer	putnicima
seinere	kasnije
elleve	eleven
elleve	jedanaest
basis	osnova
serier	emisije
serier	prikazuje
serier	pokazuje
mere	više
format	oblik
format	format
absolutt	apsolutno
absolutt	apsolutna
målvakt	golman
målvakt	vratar
espen	espen
skaper	kreira
skaper	stvara
skaper	tvorac
skaper	stvoritelja
skaper	tvorac
skaper	stvoritelj
skaper	stvoritelja
dominerende	dominantna
bredde	širina
eric	eric
eric	erik
julius	julius
julius	julije
tog	vlakom
tog	voz
tog	vlak
tog	vlakovi
tog	vlakove
tog	vlakova
hindre	spriječi
hindre	spriječiti
bygning	grade
bygning	zgrada
bygning	zgradi
jordan	jordan
flåten	flote
flåten	flota
grense	limit
grense	ograničenje
grense	granica
blomster	cvjetovi
blomster	cvijeće
brede	široka
port	kapija
port	port
port	luka
herman	herman
eksisterte	postojala
eksisterte	postojao
davis	davis
dei	dei
masse	masu
masse	mise
masse	misa
masse	masa
masse	misu
havn	port
havn	luka
hotel	hotel
hotel	hotela
salt	slana
salt	slani
salt	slano
salt	salt
salt	sol
salt	soli
hav	oceani
hav	oceane
hav	morem
hav	moru
hav	more
hav	okean
hav	ocean
nasjon	nacija
nasjon	nacije
luft	zrak
luft	zraka
luft	air
peru	peruu
peru	peru
enkle	jednostavna
enkle	jednostavan
enkle	jednostavno
death	smrt
death	smrti
shanghai	shanghai
samuel	samuel
blad	magazin
blad	časopis
blad	list
howard	howardu
howard	howarda
howard	howard
konflikt	sukoba
konflikt	sukob
konflikt	sukobi
konflikt	konflikt
nevner	spomena
nevner	spominje
nevner	spominjanje
nevner	spomeni
nevner	spominjem
nevner	spomenuti
digital	digitalni
digital	digitalno
digital	digitalna
dans	dance
dans	pleši
dans	ples
dans	plesanje
dans	ples
bidrar	doprinijeti
bidrar	doprinose
bidrar	doprinosi
bidrar	pridonosi
stephen	stephen
stephen	stjepan
country	zemlja
country	država
country	domovina
jobben	job
jobben	posao
grande	grande
delte	dijeli
delte	zajednička
delte	podijelili
delte	zajedničko
delte	dijelili
debut	debi
nettstedet	sajt
nettstedet	site
nettstedet	sajt
vær	vrijeme
project	projekt
project	projekat
filip	filipa
filip	philip
filip	filip
filip	filip
frankfurt	frankfurt
forsøkt	probala
forsøkt	probali
forsøkt	probao
forsøkt	pokušao
tommy	tomi
tommy	tommy
beina	noge
web	web
kapasitet	kapacitet
datteren	kći
datteren	kćeri
datteren	kćer
kjærlighet	ljubavi
kjærlighet	volim
kjærlighet	ljubav
forbudt	zabranjena
forbudt	zabranjen
forbudt	zabranjena
forbudt	zabranjeno
forbudt	zabranjena
forbudt	zabranjeno
forbudt	zabranjeni
forbudt	zabranjen
gul	žuto
gul	žuti
gul	žuta
tradisjonen	tradicije
tradisjonen	tradicija
tiltak	inicijative
tiltak	mjere
chile	čile
kvalifisert	kvalificirana
kvalifisert	kvalificiran
kvalifisert	kvalificirani
sikkerhet	osiguranje
sikkerhet	sigurnost
sikkerhet	sigurnost
kjønn	spol
prøvde	probala
prøvde	probali
prøvde	probao
prøvde	pokušao
bedrifter	poduzeća
bedrifter	tvrtke
bedrifter	kompanije
bedrifter	firme
bedrifter	poduzeća
bedrifter	tvrtke
aktivt	aktivna
aktivt	aktivne
aktivt	aktivni
aktivt	aktivan
aktivt	aktivno
aktivt	aktivno
bekreftet	potvrdio
bekreftet	potvrđeno
bekreftet	provjereno
bekreftet	potvrđeno
natt	noć
natt	noći
natt	noc
gammelt	stara
gammelt	staro
gammelt	stari
potter	potteru
potter	potter
marine	navy
marine	mornarice
marine	mornarički
marine	mornarica
marine	marine
marine	marinac
slettes	izbrisan
slettes	izbrisano
slettes	izbrisani
slettes	izbrisana
slettes	izbrisani
slettes	izbrisano
slettes	izbrisana
slettes	izbrisan
innsjø	jezero
innsjø	jezera
innsjø	lake
venezia	venecija
venezia	veneciji
venezia	venecije
venezia	veneciju
venezia	venezia
rosa	pink
rosa	ružičasta
rosa	roze
rosa	roza
rosa	rosa
utendørs	vanjski
utendørs	vanjska
rose	ruža
rose	rose
krysset	križanje
krysset	raskrižje
krysset	raskrižju
krysset	prešao
krysset	prešli
liga	ligu
liga	liga
liga	league
liga	liga
moore	moore
forum	forum
research	istraživanje
research	istraživanja
kulturelle	kulturno
kulturelle	kulturne
kulturelle	kulturni
kulturelle	kulturna
kloster	manastir
kloster	samostan
master	majstor
master	učitelju
forbi	prošlosti
forbi	prošlost
giovanni	giovanni
passer	odgovara
passer	pristaje
passer	uklapa
passer	paše
passer	stati
passer	fit
ære	časti
ære	čast
ære	cast
ære	čast
ære	časti
ære	slava
ære	slavu
ære	slave
festning	utvrde
festning	tvrđava
festning	utvrda
norwegian	norveški
