som	kao
lost	izgubljeno
lost	izgubljen
taket	krov
stig	stig
stemte	glasao
stemte	glasali
stemte	glasovao
glad	sretno
glad	sretan
morgan	morgana
morgan	morgan
venezuela	venezuela
rollene	uloge
produseres	proizveden
rute	ruta
rute	rutu
abraham	abraham
abraham	abrahama
ferrari	ferrari
trening	trening
trening	obuka
trening	treniranje
trening	vježbanje
trening	trening
trening	vježbe
trening	vježbanje
trening	vježba
keiserlige	carska
keiserlige	carski
technology	tehnologija
wolfgang	wolfgang
vestlig	zapadna
vestlig	zapadni
vestlig	western
dresden	dresden
lasse	lasse
special	specijalno
special	posebno
special	posebni
special	poseban
special	posebna
klær	odjeća
klær	odjeća
antikkens	drevni
antikkens	drevno
antikkens	drevna
stuart	stuart
ruter	ruta
ruter	rute
ruter	router
tretten	trinaest
tretten	thirteen
hebraisk	hebrejski
bot	bot
grant	podari
grant	grant
ventet	očekivao
ventet	očekivano
ventet	čekao
utstillinger	izložbe
utstillinger	izlošci
kongressen	kongres
kongressen	kongresu
kongressen	sabor
overraskende	iznenađujuće
overraskende	iznenađujuće
bassist	basist
endrer	mijenjanje
endrer	mijenjam
montert	montiran
montert	opremljen
montert	opremljena
hertugdømmet	vojvodstvo
hertugdømmet	vojvodina
dna	dna
dna	dnk
vedtak	odluci
vedtak	odluka
betalt	platio
betalt	plaćeno
betalt	plaćeni
betalt	plaćena
harold	harold
warren	warrena
warren	warren
leiren	logor
leiren	kamp
leiren	camp
butikker	trgovine
butikker	prodavaonice
butikker	trgovine
butikker	prodavaonice
heat	toplina
heat	vrućina
heat	topline
heat	grijanje
warszawa	varšavi
sola	sola
soldat	vojnik
provinser	pokrajina
provinser	pokrajine
provinser	pokrajini
provinser	provincija
provinser	provincija
provinser	pokrajine
provinser	provincije
midtre	sredina
midtre	srednja
midtre	srednji
final	završni
maskin	machine
maskin	stroj
maskin	mašina
maskin	masina
medlemskap	članstva
medlemskap	članstva
medlemskap	članstvo
sank	potonuo
sank	potonula
ukjente	nepoznata
ukjente	nepoznato
ukjente	nepoznati
ukjente	nepoznat
fremtiden	budućnosti
fremtiden	budućnost
now	sada
now	sad
inc	incorporated
inc	inc
bush	bush
bush	grm
typiske	tipični
typiske	tipičan
typiske	tipično
bolig	boravište
bolig	rezidencija
bolig	prebivalište
bolig	stanovanje
motiv	motiva
motiv	motiv
tilfeldig	nasumice
tilfeldig	nasumično
tilfeldig	slučajni
tilfeldig	random
tilfeldig	slučajna
tilfeldig	nasumično
komité	odbor
komité	komitet
birger	birger
høres	zvuci
høres	zvuči
høres	zvukovi
traff	upoznao
toronto	toronto
toronto	torontu
arrangement	trke
arrangement	rase
arrangement	utrke
arrangement	događaja
arrangement	događaju
arrangement	događaj
verdt	vrijedno
verdt	vrijedi
tegner	crta
tegner	crtanje
tegner	crtež
dark	mračno
dark	tamni
dark	tamno
dark	tamna
dark	mrak
brant	brant
freden	mir
della	della
enorme	ogromna
enorme	ogroman
dyrket	obožavali
dyrket	raste
derby	derby
derby	derbi
business	poslovno
business	poslovanje
business	posao
business	poslovna
business	poslovni
merk	napomena
merk	bilješka
merk	označi
merk	marko
merk	marka
merk	mark
følte	osjetio
følte	osjetila
troppen	odred
troppen	desetina
troppen	momčad
kansas	kansas
three	tri
assistent	pomoćnik
assistent	pomoćnica
assistent	asistent
ryan	ryan
mao	mao
negative	negativan
negative	negativna
negative	negativno
negative	negativni
ekstremt	iznimno
ekstremt	izuzetno
ekstremt	ekstremna
ekstremt	ekstremni
ekstremt	ekstremno
georges	georges
presten	svećenik
wild	divlja
wild	divlji
wild	divlje
signert	potpisano
signert	potpis
signert	potpisan
signert	potpisao
ken	ken
arrangør	organizator
arrangør	domaćin
arrangør	voditelj
utløp	isteka
utløp	outlet
eng	eng
forbinder	spaja
forbinder	povezuje
beck	beck
beck	bek
flate	stan
flate	ravna
flate	ravan
flate	ravni
rester	otpatke
rester	ostaci
rester	ostatci
rester	ostatke
baby	beba
baby	dušo
baby	mala
anerkjennelse	priznavanje
anerkjennelse	priznanje
anerkjennelse	prepoznavanje
funksjonen	funkcija
funksjonen	značajka
fjerning	uklanjanje
age	dob
age	godine
age	dobi
age	godište
digitale	digitalni
digitale	digitalno
digitale	digitalna
microsoft	microsoft
guy	tip
guy	guy
guy	momak
billboard	plakat
hemmelig	tajno
hemmelig	tajni
hemmelig	tajna
napoleon	napoleona
napoleon	napoleon
observert	uočio
observert	promatrao
malte	slikala
malte	naslikao
utstilling	izložba
ild	vatra
faktum	činjenica
manuel	manuel
temaer	teme
temaer	teme
dame	gospa
dame	dama
dame	damo
portrett	portret
døtre	kćeri
døtre	kćerke
alfabetet	abecedi
hest	konj
hest	konju
hest	konja
carter	carter
fysiker	fizičar
skjult	skriven
skjult	skriveno
skjult	skriveni
skjult	skrivena
anledninger	prigode
mountain	planine
mountain	planinu
mountain	planina
dybde	dubina
inspirasjon	inspiraciju
inspirasjon	nadahnuće
inspirasjon	inspiracija
brussel	brussels
hester	konje
hester	konjima
hester	konji
tynne	tanak
tynne	tanko
tynne	tanka
tynne	mršav
tynne	mršava
come	dođi
sosialistisk	socijalista
sosialistisk	socijalistička
sosialistisk	socijalisti
erstatning	zamjena
erstatning	zamjena
motstander	protivnik
motstander	protivnika
oppdatering	ažuriranje
borgere	građani
borgere	građanima
borg	borg
marianne	marijana
marianne	marianne
bosetning	naselje
bosetning	nagodba
andy	andy
cæsar	cezar
vellykket	uspješno
vellykket	uspješna
vellykket	uspješan
vellykket	uspješno
vellykket	uspjeh
tekniker	tehničar
oppløsning	raspad
oppløsning	rezolucija
oppløsning	rezolucije
morgen	jutarnja
morgen	jutro
morgen	ujutro
angivelig	navodno
angivelig	navodno
seksjon	odjeljak
seksjon	sekcija
seksjon	sekcije
demning	brani
demning	brane
demning	brana
official	službeno
official	službeni
official	zvanično
sex	seks
sex	seksa
sex	sex
musikalsk	glazbeni
musikalsk	mjuzikl
musikalsk	glazbeno
angitt	ušlo
angitt	ušao
angitt	unijeli
angitt	ušli
angitt	postavi
angitt	set
angitt	komplet
angitt	navedeno
angitt	naveden
angitt	navedena
jørgensen	jorgensen
programvare	softver
programvare	software
petersen	petersen
henriksen	henriksen
dokumentert	dokumentirano
ideer	ideje
færøysk	ferojski
nasa	nasa
klubbene	klubovi
klubbene	klubova
klubbene	palice
klubbene	klubove
alexandria	aleksandriji
hurtig	brzo
hurtig	brzi
brukerne	korisnike
brukerne	korisnici
luis	luis
luis	luise
berge	berge
moon	mesec
moon	mjesec
oppføring	unos
oppføring	ulazak
oppføring	ulaz
uklart	nejasno
koden	kôd
koden	šifra
koden	kod
sunget	sung
persiske	perzijski
fødsel	porođaj
fødsel	porođaju
fødsel	rođenja
fødsel	rođenje
papir	papira
papir	papir
studie	studij
studie	prouči
studie	studija
see	vidi
meyer	meyer
opptreden	izvedba
opptreden	izvođenje
opptreden	nastup
andersson	andersson
påvirkning	utjecati
påvirkning	utjecaj
påvirkning	uticaj
foss	slap
foss	vodopad
fiender	neprijatelje
fiender	neprijatelji
damm	damm
kelly	kelly
arbeidere	radnice
arbeidere	radnika
arbeidere	radnici
arbeidere	radnicima
barry	barry
barry	beri
snø	snijeg
horten	horten
konstantin	konstantin
konstantin	constantine
forandret	promijenjen
boeing	boeing
opererer	operativni
opererer	operira
philadelphia	philly
philadelphia	philadelphiji
philadelphia	philadelphia
lanserte	pokrenula
lanserte	pokrenuta
council	vijeće
council	vijeća
missouri	missouri
utnevnte	imenovao
utnevnte	imenovan
observatory	opservatoriju
andres	andres
newcastle	newcastle
moen	moen
skala	skala
skala	obimu
skala	vaga
gram	gram
gram	grama
tennessee	tennessee
kommunestyret	vijeće
kommunestyret	vijeća
gustaf	gustaf
wolf	vuce
wolf	wolf
wolf	vuk
wolf	vuka
emery	emery
illustratør	ilustrator
ruten	ruta
ruten	rutu
drikke	pila
drikke	pije
drikke	pijem
drikke	piće
fifa	fifa
laveste	najniža
laveste	najniži
laveste	najniže
akademisk	akademske
akademisk	akademski
boliger	stanovanje
boliger	prebivališta
øyeblikket	trenutak
øyeblikket	moment
metall	metala
metall	metal
metall	metalni
andrea	andrea
fantasy	fantasy
fantasy	fantazije
fantasy	fantazija
forskjeller	razlika
forskjeller	razlike
kandidater	kandidati
kandidater	kandidatima
kandidater	kandidate
nødvendige	neophodna
nødvendige	potrebno
nødvendige	neophodno
tanzania	tanzaniji
thompson	thompson
thompson	thompsona
bmw	bmw
bøndene	seljake
bøndene	seljacima
bøndene	seljaci
syklist	biciklist
solo	solo
frederick	frederick
lavt	niski
lavt	niska
lavt	nisko
lavt	nizak
farlig	opasna
farlig	opasni
farlig	opasan
farlig	opasno
oppfatning	mišljenje
oppfatning	misljenje
skjold	štit
minutt	minuta
minutt	minut
minutt	minutu
grove	grove
verksted	radionica
verksted	radionice
verksted	radionicu
løs	labavo
løs	riješi
løs	riješiti
svak	slaba
svak	slabo
svak	slabi
svak	slab
site	site
site	sajt
posten	mail
posten	pošta
ødela	srušena
raymond	raymond
review	osvrt
review	pregled
korps	korpus
korps	korpusa
korps	corps
sound	zvuk
sound	sound
vedlikehold	održavanje
oppvokst	odgojen
oppvokst	podignuta
butler	butler
butler	batler
menneskelig	ljudski
tower	tower
tower	kula
tower	toranj
valle	valle
flott	super
biblioteket	knjižnica
biblioteket	biblioteka
glasgow	glasgow
tibet	tibet
avsnittet	paragraf
avsnittet	odlomak
eiendommer	svojstva
stasjoner	stanice
opprettholde	održavati
identitet	identitet
vennlig	prijateljski
vennlig	prijateljska
vennlig	prijateljske
fremover	napred
fremover	proslijedi
fremover	naprijed
grep	stisak
grundig	temeljito
grundig	temeljno
grundig	temeljito
grundig	temeljit
grundig	temeljiti
grundig	temeljita
field	polje
høyest	najviša
julie	julie
fungerende	gluma
fungerende	glume
fungerende	funkcioniranje
bevare	očuvanje
bevare	sačuvati
gwh	gwh
nådd	postignut
neil	neil
neil	nil
demokrati	demokraciju
demokrati	demokracija
kolonien	kolonije
kolonien	kolonija
kolonien	koloniju
franklin	franklin
betong	konkretno
betong	beton
betong	betona
prestegjeld	parish
prestegjeld	župi
prestegjeld	župe
identifisert	identificiran
identifisert	identificirao
identifisert	identificirana
sarah	sarah
sarah	sara
ødelegge	uništi
ødelegge	pokvari
ødelegge	pokvariti
tiende	tenth
tiende	deseti
nhl	nhl
feiret	proslavio
feiret	proslavili
feiret	slavili
steven	steven
allianse	savez
allianse	saveza
omstridt	sporne
materialer	materijale
materialer	materijal
materialer	materijali
moritz	moritz
kopi	kopiraj
kopi	kopija
kopi	replika
sammensatt	kompozitni
slovenia	slovenija
doctor	doktore
doctor	doktor
jeff	jeff
ida	ida
turneringer	turnira
myndighet	autoritet
myndighet	ovlasti
popularitet	popularnosti
popularitet	popularnost
puerto	puerto
utsikt	prikaži
utsikt	pogled
utsikt	prikaz
euro	eura
euro	euro
reformasjonen	reformacije
maurice	maurice
katalog	direktorij
katalog	imenik
katalog	katalog
katalog	kataloga
teolog	teolog
komponert	sastavljena
effektivt	efikasno
effektivt	efikasan
effektivt	učinkovito
effektivt	učinkovito
effektivt	efikasno
effektivt	učinkovit
effektivt	učinkovito
idrett	sport
idrett	sportski
idrett	sportovi
idrett	sport
mongolia	mongoliji
forhandlinger	pregovori
forhandlinger	pregovora
forhandlinger	pregovore
forhandlinger	pregovaranje
forhandlinger	pregovori
forhandlinger	pregovora
forhandlinger	pregovora
forhandlinger	pregovaranje
forhandlinger	pregovara
champions	prvaci
arabia	arabiji
arabia	arabije
avanserte	napredne
avanserte	napredno
avanserte	napredni
avanserte	napredna
skåne	poštedi
skåne	rezervni
skåne	rezervna
mississippi	mississippi
samarbeide	surađivati
tennis	tenis
mørkere	tamnije
movie	film
från	från
alpinist	skijaš
eksistert	postojala
eksistert	postojao
got	imam
got	dobio
kjørt	vozio
kjørt	vozio
restaurert	vraćena
restaurert	obnovljen
restaurert	obnovljena
restaurert	vraćeno
schmidt	schmidt
amundsen	amundsen
edmund	edmund
kontrollere	kontrolori
kontrollere	nadzor
kontrollere	kontrola
kompani	društvo
kompani	drustvo
kompani	tvrtka
kompani	kompanija
klaus	klaus
klaus	klausa
murray	murray
dronningen	queen
dronningen	matica
dronningen	kraljice
dronningen	kraljica
utbrudd	izbijanja
utbrudd	epidemija
utbrudd	erupcije
utbrudd	erupcija
hoppet	skočio
hoppet	preskočila
hoppet	preskočio
spise	jedi
dominert	dominirala
nordligste	najsjeverniji
airways	airways
forlenget	produženi
dagene	dane
dagene	danima
dagene	dana
dagene	dani
femten	petnaest
kommersiell	komercijalne
kommersiell	komercijalni
kommersiell	reklama
studios	studiji
uken	tjedna
uken	nedelja
uken	tjedan
uken	sedmica
chelsea	chelsea
håvard	håvard
enheten	uređaj
rikt	bogato
rikt	bogata
rikt	rich
rikt	bogat
rikt	bogati
ulovlig	nezakonito
ulovlig	nelegalno
ulovlig	protuzakonito
ulovlig	ilegalno
synlige	vidljiv
synlige	vidljiva
synlige	vidljive
synlige	vidljivo
synlige	vidljivi
auf	auf
oldtidens	drevni
oldtidens	drevno
oldtidens	drevna
idé	ideja
idé	zamisao
hope	nada
hope	nade
entertainment	zabava
frykt	strah
frykt	strahove
frykt	strahovi
eie	vlastiti
eie	posjedovati
null	zero
null	nula
collins	collins
forenklet	pojednostavljeni
non	non
lukket	zatvoreno
lukket	zatvorena
lukket	zatvoren
overlevende	preživjele
overlevende	preživjeli
overlevende	preživjelih
overlevende	preživjela
overlevende	preživjeli
take	uzmi
palasset	palači
palasset	palača
palasset	palace
svekket	smanjena
svekket	oslabio
svekket	oslabila
venus	venera
apple	apple
apple	jabuka
act	akt
act	čin
ektemann	mužu
ektemann	muž
ektemann	suprug
skatt	med
skatt	dušo
skatt	poreza
skatt	porez
skatt	porezi
skatt	poreze
skatt	porez
bolivia	boliviji
kveld	večer
kveld	veče
kveld	noć
kveld	noći
kveld	noc
ref	sudija
sri	sri
omgjort	pretvorena
omgjort	preobratio
omgjort	pretvorio
lengden	duljina
lengden	dužina
lengden	dužine
obenberger	obenberger
galt	galt
rangert	rangirani
maritime	pomorski
pedro	pedro
nigeria	nigerijski
nigeria	nigeriji
element	predmet
element	stavka
element	artikl
element	element
dylan	dylan
passet	putovnica
baden	baden
graver	grobovi
graver	graves
graver	grobove
graver	kopa
graver	kopanje
bevisst	svjesno
bevisst	namjerno
bevisst	svjestan
bevisst	svjesno
malta	malta
antakelig	vjerojatno
bit	ugriz
bit	ugristi
bit	ugrizi
bit	zalogaj
bit	komadić
bit	komad
kallenavn	nadimak
kallenavn	nadimke
meninger	mišljenja
spenning	uzbuđenja
spenning	uzbuđenje
spenning	napetost
spenning	napetosti
spenning	tenzija
christine	kristina
christine	christine
facebook	facebooku
facebook	facebook
normandie	normandie
normandie	normandiji
early	rano
lærere	učitelji
lærere	profesori
lærere	nastavnici
johansson	johansson
metro	metro
hospital	bolnica
diego	diego
ytelse	izvedba
ytelse	izvođenje
ytelse	nastup
løytnant	poručnik
motstandere	protivnici
test	test
test	ispit
test	testiranje
test	proba
smak	okus
smak	ukus
smak	okusa
smak	okusi
pictures	slike
network	mreže
network	mreža
døpt	kršten
døpt	krstili
rettighetene	prava
monark	monarh
kjernen	core
kjernen	jezgro
kjernen	jezgra
edgar	edgare
edgar	edgar
danser	plesač
danser	plesačica
danser	plesanje
danser	ples
flertallet	većinski
flertallet	većina
aleksandr	aleksandr
gult	žuto
gult	žuti
gult	žuta
grønt	zeleno
grønt	zeleni
grønt	zelen
grønt	zelene
grønt	zelena
marx	marx
elsker	ljubavi
elsker	volim
elsker	ljubav
smal	uski
smal	uska
smal	uske
smal	usko
påstander	tvrdnje
påstander	potraživanja
påstander	tvrdi
påstander	tvrdnje
liknende	slično
liknende	slični
liknende	slične
liknende	slična
liknende	slicno
vera	vera
vera	veri
vera	vere
korn	korn
korn	žita
korn	žito
korn	zrno
turister	turista
turister	turiste
turister	turistima
turister	turisti
variere	varirati
walk	hodaj
walk	šetnja
dokumentasjon	dokumentacija
dokumentasjon	dokumentacije
redigeringer	izmjene
raskeste	najbrži
raskeste	najbrže
armenia	armenija
tillater	dozvoljava
tillater	omogućuje
tillater	omogućava
tillater	dopušta
tillater	dopuštajući
komplisert	kompliciran
komplisert	komplicirano
konseptet	koncept
konseptet	pojam
latinsk	latinski
usikkert	nesigurna
usikkert	nesiguran
syvende	sedmi
syvende	sedmo
syvende	sedma
helena	helena
nikolaj	nikolaj
nikolaj	nikolay
mekaniske	mehanički
dine	tvoje
dine	vaš
dine	tvoj
dine	vaše
dine	tvoja
dine	vaša
dine	tvoje
dine	tvoj
dine	tvoja
talent	talenti
talent	talent
talent	talenat
leverte	dostavljena
leverte	dostavljeno
leverte	dostavio
mercedes	mercedes
fremragende	izvanredan
fremragende	izvanredno
handlet	djelovao
handlet	mijenjao
handlet	trguje
edderkopper	paukova
edderkopper	pauci
demokratisk	demokratska
demokratisk	demokratske
demokratisk	demokratski
undertegnet	potpisano
undertegnet	potpis
undertegnet	potpisan
undertegnet	potpisao
definerer	definira
budsjett	budžet
budsjett	proračun
mottar	primi
mottar	primite
mottar	primanje
mottar	primamo
mottar	prima
lyon	lyon
alkohol	alkohol
alkohol	alkohola
str	str
hockey	hokej
hockey	hokeju
songs	pjesme
songs	pesme
radikale	radikalne
radikale	radikalno
radikale	radikalna
radikale	radikali
gave	dar
gave	poklon
jupiter	jupitera
jupiter	jupiter
kjøretøy	vozila
kjøretøy	vozilima
kjøretøy	vozilo
antenner	antene
albania	albanija
emma	ema
emma	emma
regulert	reguliran
regulert	regulira
she	ona
historikk	povijest
historikk	istorija
respekt	respekt
respekt	poštovanje
matthew	matthew
matthew	matej
pianist	pijanist
abu	abu
tjener	sluga
angriper	napadi
angriper	napada
angriper	napadni
angriper	napad
angriper	napadaju
angriper	napada
wisconsin	wisconsin
kontinuerlig	neprekidno
kontinuerlig	konstantno
kontinuerlig	kontinuirano
kontinuerlig	neprekidno
kontinuerlig	kontinuirano
kontinuerlig	tekuće
donau	dunav
donau	dunava
niende	deveti
niende	deveta
reaksjon	reakcije
reaksjon	reakcija
edwards	edwards
kunstig	umjetno
kunstig	umjetna
kunstig	umjetni
hübner	hübner
bobby	bobi
bobby	bobby
argument	argument
argument	argumenti
konsekvenser	posljedica
konsekvenser	posljedice
laura	laura
laura	lauri
laura	lora
avvist	odbijeno
avvist	odbačeno
avvist	odbijen
avvist	odbačen
avvist	odbijena
avvist	odbijeno
avvist	odbijen
avvist	odbio
avvist	odbijena
listet	naveden
listet	navedena
republikanske	republikanac
forsvinner	nestaje
forsvinner	nestaje
forsvinner	nestaju
forsvinner	nestati
robinson	robinson
muslimer	muslimane
muslimer	muslimanima
muslimer	muslimana
muslimer	muslimani
fischer	fischer
tungt	teška
tungt	težak
tungt	teški
akustisk	akustični
dream	dream
dream	san
dream	sanjaj
negativ	negativan
negativ	negativna
negativ	negativno
negativ	negativni
dennis	dennis
dennis	denis
instituttet	zavod
instituttet	institut
algerie	alžiru
dale	dale
følelser	emocije
følelser	emocija
følelser	emocije
følelser	emocija
følelser	osjećaji
følelser	osjećaje
følelser	osjećanja
forkortelse	kratica
hat	mržnja
hat	mržnja
hat	mrzim
hat	hate
ronald	ronald
ronald	ronalda
gater	ulice
gater	ulica
gater	ulicama
skandinaviske	skandinavski
seiler	jedra
rekkefølge	narudžba
rekkefølge	poredak
rekkefølge	naruči
relaterte	povezano
produkt	proizvod
magasin	magazin
magasin	časopis
pan	pana
pan	pan
økning	povećanje
rytter	jahač
rytter	konjanika
rytter	konjanik
utstillingen	izložba
redigere	uredi
redigere	uređivanje
mannskap	posada
mannskap	ekipa
mannskap	posadi
regional	regionalno
regional	regionalni
brothers	braca
brothers	braća
trio	trio
medal	medalju
medal	medalja
medal	orden
gjentatte	ponovio
hviterussland	bjelorusiji
introduserte	uveo
introduserte	uvela
introduserte	predstavio
office	kancelarija
office	ured
luther	luther
foten	stopalo
foten	noga
straff	kazna
straff	penal
straff	kaznu
straff	kazna
hessen	hesse
publikasjoner	publikacija
punkter	tačke
punkter	bodova
punkter	točke
punkter	bodovi
fordeler	prednosti
fordeler	beneficije
fordeler	prednosti
fordeler	povlastice
fordeler	pogodnosti
earth	zemlja
