और	그리고
सकारात्मक	긍정
सकारात्मक	양수
सकारात्मक	긍정적
सकारात्मक	긍정적인
संभवतः	아마도
संभवतः	아마
संभवतः	아마도
संभवतः	아마
महात्मा	대승불교
संशोधन	리비전
कैलिफोर्निया	캘리포니아
चिकित्सक	의사
चिकित्सक	치료사
चिकित्सक	치료법
चिकित्सक	치료
चिकित्सक	치료사
रॉबर्ट	로버트
वर्ण	성격
वर्ण	문자
वर्ण	캐릭터
वर्ण	인물
वर्ण	문자
वर्ण	등장인물
जय	제이
वनस्पति	식물
नायक	영웅
नायक	히어로
नायक	히어로즈
नायक	히어로
नायक	영웅
प्रतिनिधि	대표자
प्रतिनिधि	대표
शब्दावली	용어
शब्दावली	용어집
शब्दावली	용어
शब्दावली	어휘
रास्ते	웨이팅
रास्ते	way
रास्ते	웨이
लेखकों	작가
फैसला	판단
फैसला	판사
फैसला	의사결정
फैसला	결정
कीमत	가격
कीमत	프라이스
संघीय	연방
निदान	진단
निदान	진단
निदान	진단
प्रतिमा	동상
प्रतिमा	여신상
प्रतिमा	조각상
बेटी	딸이
ज्योतिष	점성술
मुश्किल	간신히
मुश्किल	힘든
मुश्किल	터프
मुश्किल	열심히
मुश्किल	하드
मुश्किल	어려워
मुश्किल	어려운
मुश्किल	어려움
मुश्किल	어려워
परस्पर	상호
ईंधन	연료
तनाव	스트레스
योग्यता	자격
योग्यता	자격증
बैठक	회의
बैठक	미팅
बैठक	모임
बैठक	회의
बैठक	만남
बैठक	미팅
कम्प्यूटर	컴퓨터
मुम्बई	뭄바이
पेरिस	파리
टाइम्स	타임스
टाइम्स	타임즈
जवाब	응답
जवाब	정답
जवाब	대답해
जवाब	대답
जवाब	답변
जवाब	답장
जवाब	응답
जवाब	답글
जवाब	답변
जवाब	대응
जवाब	반응
जवाब	응답
जवाब	답변
जवाब	대답
जवाब	답장
जवाब	응답
जवाब	답글
जवाब	답변
संपादक	편집기
संपादक	편집자
संपादक	에디터
संपादक	편집자
संपादक	편집기
संपादक	에디터
बंदरगाह	항구
बंदरगाह	포트
ग्रुप	그룹
ग्रुप	집단
शून्य	제로
जैविक	유기적
कौशल	스킬
कौशल	솜씨
कौशल	능력
कौशल	기술
कौशल	실력
कौशल	스킬
कौशल	솜씨
भक्ति	헌신
गहराई	깊이
गहराई	농도
आश्रम	호스피스
आरंभिक	초기
आरंभिक	이니셜
आरंभिक	초보
आरंभिक	초보자
कण	입자
कण	입자
वाणिज्यिक	상용
वाणिज्यिक	상업용
वाणिज्यिक	상업
नैतिक	윤리
नैतिक	윤리적
नैतिक	도덕
रॉयल	로열
रॉयल	로얄
शिखर	피크
धरती	earth
धरती	대지
धरती	지구
पेशेवर	프로페셔널
पेशेवर	프로
पेशेवर	전문
पेशेवर	전문가
पेशेवर	전문가
लैटिन	라틴
लैटिन	라틴어
परंपरागत	전통적
परंपरागत	전통적인
परंपरागत	전통
समीकरण	방정식
समीकरण	고도
जाँच	테스트
जाँच	시험
जाँच	테스트
जाँच	체크
जाँच	확인
जाँच	점검
जीवों	미생물
मापन	측정
सुन्दर	예뻐
प्रथा	연습생
प्रथा	연습
दोनो	둘다
देखी	읽음
देखी	쏘우
देर	늦은
देर	지각
देर	늦게
आंशिक	비례
आंशिक	부분적
आंशिक	부분
परम्परा	전통
एसोसिएशन	협회
एसोसिएशन	협회
आध्यात्मिक	정신적
साइट	사이트
साइट	사이트
यहूदी	유대인
यहूदी	유대교
यहूदी	히브리어
यहूदी	히브리
यहूदी	유대인
यहूदी	이디시어
विशेषकर	특히
विशेषकर	특별히
विशेषकर	특히
महाद्वीप	대륙
महाद्वीप	대륙
तरीका	웨이팅
तरीका	way
तरीका	웨이
मुक्ति	해방
मुक्ति	구원
प्रजनन	번식
प्रजनन	사육
बॉक्स	box
बॉक्स	상자
बॉक्स	박스
बॉक्स	상자
बॉक्स	박스
श्रेय	크레딧
श्रेय	신용
श्रेय	신용카드
श्रेय	자격증
श्रेय	크레딧
श्रेय	학점
स्टेट	상태
स्टेट	국가
वेल्स	웨일스
समकालीन	현대
गुना	접어
गुना	fold
प्रारूप	초안
प्रारूप	드래프트
प्रारूप	임시
प्रारूप	형식
प्रारूप	포맷
प्रारूप	형식으로
एक्सप्रेस	익스프레스
वजन	무게
वजन	몸무게
वजन	몸무게가
वजन	체중
प्रक्रियाओं	프로세스
प्रक्रियाओं	절차
अभिव्यक्ति	표현
अभिव्यक्ति	표현식
मंदिरों	신전
मंदिरों	사원
चोट	부상
मौजूदा	현재
मौजूदा	전류
मौजूदा	현재
मौजूदा	선물
मौजूदा	존재
मौजूदा	기존
हरा	녹색당
हरा	녹색
हरा	그린
हरा	초록색
हरा	초록
हरा	그레나다
हरा	그레나다의
संगीतकार	음악가
संगीतकार	연주자
संगीतकार	뮤지션
संगीतकार	음악가
संगीतकार	연주자
संगीतकार	뮤지션
प्रवृत्ति	추세
प्रवृत्ति	trend
प्रवृत्ति	경향
प्रवृत्ति	트렌드
रुचि	관심사
रुचि	관심
रुचि	이자
रुचि	관심사
रुचि	관심
रुचि	흥미
आर्य	아리아인
परत	계층
परत	레이어
पर्यटक	관광객
पर्यटक	관광객
मछली	피쉬
मछली	피시
मछली	생선
मछली	물고기
उपभोक्ता	소비
उपभोक्ता	소비자
उपभोक्ता	소비자
उपभोक्ता	이용자
वैज्ञानिकों	과학자
आविष्कार	발명
आसान	쉽게
आसान	쉬운
आसान	쉬워
आसान	아쉬운
कक्ष	세포
कक्ष	셀프
कक्ष	세포
कक्ष	객실
मशहूर	유명한
मशहूर	유명해
मशहूर	유명인
मशहूर	유명하다
मशहूर	유명
अनुबंध	계약
अनुबंध	계약서
अनुबंध	동의
अनुबंध	협정
अनुबंध	합의
अनुबंध	계약
अनुबंध	계약서
पाठ्यक्रम	코스
पाठ्यक्रम	과정
पाठ्यक्रम	강좌
पाठ्यक्रम	코스
पाठ्यक्रम	과정
वेस्ट	서쪽
वेस्ट	서부
वेस्ट	웨스트
प्रतिष्ठित	귀족
