மற்றும்	en
முதலீடு	belegging
வசித்து	geleef
வசித்து	gebly
சிறை	tronk
சிறை	tronk
சிறை	gevangenis
கிங்	heer
கிங்	king
கிங்	koning
டாலர்	dollar
வரிகள்	rye
வரிகள்	reëls
வரிகள்	belastings
வளம்	hulpbron
வளம்	rykdom
வளம்	hulpbronne
ஒருங்கிணைந்த	geïntegreerde
எருசலேம்	jerusalem
பார்	sien
பார்	balk
பார்	bar
பார்	kroeg
பார்	kyk
கடற்படை	navy
கடற்படை	vloot
பெங்களூர்	bangalore
துறைமுகம்	hawe
துறைமுகம்	hawe
துறைமுகம்	port
துறைமுகம்	poort
வணக்கம்	hallo
வணக்கம்	hello
தினம்	dag
தனிநபர்	individuele
தனிநபர்	individu
இடைவெளி	breek
இடைவெளி	blaaskans
இடைவெளி	spasie
மருத்துவமனை	hospitaal
மருத்துவமனை	kliniek
தருகிறது	wada
அடக்கம்	burial
பௌத்தம்	boeddhisme
தலைமுறை	generasie
வசிக்கும்	leef
வசிக்கும்	tuiste
நிலைகள்	provinsies
நிலைகள்	deelstate
நிலைகள்	state
நிலைகள்	stages
இயங்குகிறது	hardloop
காடுகள்	bosbou
காடுகள்	woud
காடுகள்	bos
கோவில்கள்	tempels
ஸ்டார்	ster
ஸ்டார்	star
இரயில்வே	spoorweg
இரயில்வே	spoorlyn
இரயில்வே	railways
இராணுவம்	militêre
இராணுவம்	weermag
இராணுவம்	leër
இராணுவம்	army
வாழ்நாள்	leeftyd
வாழ்நாள்	lewensduur
இரவில்	aand
இரவில்	aande
இரவில்	nag
உருவம்	prent
உருவம்	beelde
பட்டு	silk
வங்கிகள்	banke
கொண்டாடப்படுகிறது	gevier
எகிப்து	egipte
பறக்கும்	vlieënde
பறக்கும்	flying
திருமால்	wisjnoe
தெளிவான	skoonmaak
தெளிவான	skoon
தெளிவான	verskerp
திறந்து	oopgemaak
ஆல்பம்	album
அன்பு	liefde
ஆதாரங்கள்	bewyse
ஆதாரங்கள்	getuienis
ஆதாரங்கள்	hulpbronne
முகம்	gesiggie
முகம்	gesig
மின்சாரம்	elektrisiteit
திங்கள்	maandag
பருவத்தில்	seisoen
குளம்	dammetjie
குளம்	swembad
அமெரிக்கன்	amerikaans
அமெரிக்கன்	american
அமெரிக்கன்	amerikaanse
கனிம	anorganiese
பத்திரிகை	pers
பத்திரிகை	druk
பத்திரிகை	tydskrif
பரிசுகள்	geskenke
காப்புரிமை	patent
காப்புரிமை	kopiereg
கேள்வி	navraag
கேள்வி	vraag
பாதையில்	oorsaak
பாதையில்	saak
பாதையில்	veroorsaak
குடும்பங்கள்	families
குடும்பங்கள்	gesinne
கொரிய	korean
கொரிய	koreaanse
இன்றி	vanaand
அறக்கட்டளை	fondament
திரைக்கதை	draaiboek
விளக்கு	lig
விளக்கு	ligte
விளக்கு	lamp
ஜோன்	johanna
ஜோன்	joan
ஜோன்	joon
ஜோன்	jon
விரும்பும்	wil
கிராம்	gram
காவல்துறை	polisie
கேட்டு	listening
காஷ்மீர்	kashmir
ரிச்சர்ட்	richard
பனி	waas
பனி	mis
பனி	fog
பனி	sneeu
பனி	ys
சிக்கல்கள்	kwessies
ஜப்பானிய	japannese
ஜப்பானிய	japannees
தானியங்கி	auto
தானியங்கி	outomaties
தானியங்கி	outo
தானியங்கி	motorvoertuie
தானியங்கி	outomatiese
தானியங்கி	outomaties
ஆடி	audi
ஆட்டத்தில்	speletjie
ஆட்டத்தில்	spel
கோடு	lyn
தோராயமாக	ongeveer
தன்னாட்சி	outonome
இலக்கு	bestemming
இலக்கு	doelwit
இலக்கு	teiken
ஆளுநர்	goewerneur
சமுதாய	samelewing
சமுதாய	gemeenskap
சமுதாய	community
சொத்து	bate
சொத்து	eiendom
கொடுக்க	gee
சகோதரர்	broer
காரணிகள்	faktore
எக்ஸ்பிரஸ்	express
இருவர்	twee
கோவா	goa
ஒன்றிய	union
ஒன்றிய	unie
ஆப்பிரிக்கா	africa
ஆப்பிரிக்கா	afrika
விசாரணை	ondersoek
மேற்கொண்டு	verdere
மேற்கொண்டு	verder
இயந்திரம்	masjien
இயந்திரம்	masjien
இயந்திரம்	engine
இயந்திரம்	enjin
இயந்திரம்	motor
பிற்பகுதியில்	later
மெல்லிய	maer
மெல்லிய	dun
கன்னடம்	kannada
வடகிழக்கு	noordelike
வடகிழக்கு	noordwes
விவசாய	agricultural
விவசாய	landbou
இளைய	jonger
செல்வம்	rykdom
எலும்பு	been
நற்செய்தி	evangelie
கடிதம்	brief
கடிதம்	letter
ஓவியர்	kunstenaar
நினைக்கிறேன்	suppose
நினைக்கிறேன்	dink
உன்	jou
வங்காளம்	bengali
வங்காளம்	bengaalse
குடிமக்கள்	landsburgers
குடிமக்கள்	burgers
குடிமக்கள்	citizens
இடம்பெறும்	featuring
கிலோமீட்டர்கள்	kilometer
கிலோமீட்டர்கள்	kilometers
ஏற்றுமதி	verstryk
குடியிருப்பு	woonplek
அந்தமான்	andaman
வருமானம்	inkomste
பின்னால்	agter
விவசாயம்	landbou
குறிப்பிட்டுள்ளார்	genoem
கிரிக்கெட்	krieket
கிரிக்கெட்	krieke
அலகுகள்	eenhede
சேமிப்பு	besparings
சேமிப்பு	berging
இந்தியர்	indians
இந்தியர்	indiane
இந்தியர்	indiër
இந்தியர்	indiese
மீன்கள்	vis
மீன்கள்	visvang
அலைகள்	golwe
வட்ட	rondte
புனே	pune
மலர்கள்	blomme
தொடர்வண்டி	trein
பயிர்	snoei
பழம்	vrug
பழம்	vrugte
சொல்லி	sê
செயல்முறை	proses
செயல்முறை	prosedure
கம்யூனிஸ்ட்	kommunistiese
வலிமை	sterkte
வலிமை	sterk
அத்தகைய	wyl
அத்தகைய	sulke
கூட்டுறவு	koöperatiewe
தேர்ந்தெடுக்கப்பட்ட	gekose
தேர்ந்தெடுக்கப்பட்ட	gekies
தேர்ந்தெடுக்கப்பட்ட	gemerk
பார்க்	park
தங்கம்	goud
கலாச்சார	kulturele
ராம்	ram
ஜம்மு	jammu
இதற்காக	vir
இதற்காக	altesaam
அதிகப்படியான	oortollige
தொகுப்புகள்	pakkette
தொகுப்புகள்	pakette
தொகுப்புகள்	versamelings
முனை	rand
முனை	kant
முனை	edge
இவர்களுக்கு	hulle
முறைப்படி	gevrees
வீதி	straat
தேவாலயம்	kerk
வரையறுக்கப்பட்ட	geklassifiseer
புத்தகங்கள்	boeke
மார்ட்டின்	martinus
மார்ட்டின்	martin
மருத்துவர்கள்	dokters
மலாக்கா	malakka
கவிஞர்கள்	digters
கொல்லப்பட்டார்	gedood
கொல்லப்பட்டார்	doodgemaak
கொல்லப்பட்டார்	vermoor
பாராளுமன்ற	parlementêre
வரலாற்றை	verwys
பிரதி	duplikaat
பிரதி	dupliseer
முன்னேற்றம்	vordering
அயர்லாந்து	ierland
நடைமுறை	prosedure
தெய்வம்	godin
வழங்கப்பட்ட	verskaf
அளித்து	verskaf
புறம்	kant
பாரிஸ்	parys
இயல்பான	organiese
இயல்பான	normale
இயல்பான	normal
இயல்பான	normaal
உருது	oerdoe
படிப்படியாக	gradual
அவனை	hom
அப்பொழுது	then
அப்பொழுது	dan
அளவுகள்	dimensies
அளவுகள்	groottes
அளவுகள்	grotes
கருத்துகள்	opmerkings
அழுத்த	pers
அழுத்த	druk
ஆடை	rok
ஆடை	klerasie
ஆடை	klere
ஆடை	kleredrag
ஆடை	drag
டீ	tee
டீ	dee
ஆயிரக்கணக்கான	duisende
லட்சுமி	laksjmi
பீ	bee
குறி	markus
குறி	merk
குறி	mark
குறி	teken
குறி	onderteken
மேடை	verhoog
மேடை	stadium
மேடை	etage
சாம்பல்	grys
சாம்பல்	grys
சாம்பல்	grey
மலாய்	malay
மலாய்	maleise
கன்னட	kannada
கலப்பு	gemeng
கலப்பு	gemengde
கலப்பு	opskud
கலப்பு	meng
ரா	rou
வடமேற்கு	noordwes
வருடங்கள்	jare
விக்டோரியா	victoria
பொட்டாசியம்	kalium
