категория	kategooria
автомобиль	auto
автомобиль	car
автомобиль	sõiduk
автомобиль	sõiduki
внутренний	sise
внутренний	sisemised
внутренний	sisemine
внутренний	sisemine
возраст	age
возраст	vanust
возраст	vanus
возраст	vanused
сербии	serbia
сербии	serbia
мощность	power
мощность	võimu
мощность	võim
мощность	võimsus
мощность	jõud
дорог	teed
руси	russ
десять	kümme
десять	ten
дель	del
базы	alused
завоевал	vallutanud
завоевал	vallutatud
экипаж	meeskond
прибыл	saabusid
прибыл	saabunud
прибыл	saabus
дивизион	diviis
дивизион	rajoon
дивизион	osakond
основы	sihtasutuste
основы	põhitõed
выставки	näituste
выставки	näitus
дополнительные	ekstra
дополнительные	extra
дополнительные	täiendavad
дополнительные	täiendav
анализа	analüüsi
анализа	analüüs
офицер	politseinik
офицер	ohvitser
необходимость	vajalikkus
необходимость	vajadus
эстонии	eesti
эстонии	eesti
эстонии	estonia
банк	pank
банк	bank
посмертно	postuumne
администратором	admin
администратором	administraatori
администратором	administraator
летний	suvel
летний	suvi
летний	suve
буквы	kirju
буквы	kirjad
буквы	tähed
бен	ben
технические	tehnilised
технические	tehniline
девушка	sõbranna
девушка	tüdruksõber
девушка	tüdruk
ближайшие	lähim
ближайшие	lähima
ближайшие	tulevaste
концерт	concerto
концерт	kontsert
концерт	kontserdil
применяется	kohaldatud
применяется	rakendatud
применяется	rakendub
чили	tšiili
чили	chili
чили	tšiili
конституции	põhiseaduste
творчество	loovuse
показано	näidatud
единица	ühik
единица	üksus
консерватории	konservatoorium
поход	matk
поход	matka
независимость	iseseisvus
независимость	sõltumatus
цикл	silmus
цикл	loop
цикл	tsükkel
специальный	erilised
специальный	special
специальный	eriline
зрителей	vaatajad
социально	sotsiaalselt
американских	ameeriklane
американских	ameerika
американских	american
долго	pikad
долго	pikka
долго	pikk
школ	koole
школ	koolid
стоимость	kulu
стоимость	maksumus
стоимость	kulud
стоимость	väärtus
структуры	struktuurid
восточный	idas
восточный	itta
восточный	ida
оборудования	seadmed
оборудования	varustus
колледж	kolleegium
колледж	kolledž
экономика	majandus
экономика	majandus
недавно	hiljuti
недавно	hiljutine
недавно	hiljutised
двигателя	mootor
антон	anton
разрешение	resolutsioon
разрешение	eraldusvõime
разрешение	resolutsiooni
разрешение	lahendamine
разрешение	lahutus
разрешение	autentimine
разрешение	luba
зона	tsoon
зона	vöönd
адмирал	admiral
рассказ	jutt
рассказ	jutustav
креста	rist
креста	cross
креста	risti
дон	dawn
дон	koidik
дон	koidu
дон	doni
дон	don
пытался	üritasin
пытался	proovis
пытался	proovisid
пытался	proovisin
пытался	proovitud
однажды	kord
однажды	korra
бои	võitlused
бои	võitleb
бои	võitlemine
бои	võitlus
убийство	mõrv
убийство	mõrv
убийство	mõrvamine
убийство	tapmine
кратер	kraater
продолжает	jätkub
продолжает	jätkab
вода	vett
вода	vesi
галерея	galeriis
галерея	galerii
плюс	plus
плюс	pluss
атаки	rünnakud
евро	euro
администрация	administratsioon
администрация	haldus
администрация	manustamine
тексты	tekstid
пола	paula
вильгельм	william
вильгельм	wilhelm
успеха	edu
курсы	kursused
столицы	pealinnades
мвд	moi
берег	kalda
берег	kaldal
берег	shore
берег	rannik
берег	ranniku
реакции	reaktsioonid
реакции	reaktsioon
завершил	lõpetatud
престол	troon
престол	trooni
май	mai
городских	urban
советские	nõukogude
советские	nsv
гор	gore
пару	paar
кислоты	hape
кислоты	happe
готов	valmis
просьба	palve
просьба	taotlus
просьба	päring
западный	west
западный	lääs
западный	lääne
западный	läänemaa
западный	lääne
западный	western
ход	liigu
целей	eesmärgid
йорке	york
йорке	yorki
расположенный	asub
расположенный	asuvad
океана	ookean
телевидения	televiisor
телевидения	televisiooni
телевидения	televisioon
встречи	koosolekud
встречи	kohtumised
встречи	istungid
убийства	tapmised
убийства	tapmine
убийства	mõrv
убийства	mõrvad
историки	ajaloolased
коллеги	kolleegid
попытка	proovi
попытка	üritan
попытка	püüan
украинская	ukraina
вблизи	lähedal
ленинград	leningradi
дании	taani
дании	taani
дер	der
подразделения	ühik
подразделения	ühikud
подразделения	üksused
калифорния	kalifornia
калифорния	california
сложности	keerukus
сложности	keerukust
сложности	keerukuse
сложности	tüsistused
