die	os
aangeval	atacados
aangeval	atacou
liberale	liberais
liberale	liberal
onderwyser	professora
onderwyser	professor
skilderye	pinturas
skilderye	quadros
bar	baviera
bar	bávaro
bar	barra
bar	bar
gelaat	esquerdo
gelaat	left
gelaat	esquerda
gelaat	partiu
orrel	órgão
orrel	órgãos
organisasies	organizações
deursnee	diâmetro
weergawes	versões
heidelberg	heidelberg
road	rodoviário
road	estrada
road	road
cambridge	cambridge
hill	colina
hill	hill
distrikte	bairros
distrikte	distritos
holland	holanda
holland	holland
fees	festival
apartheid	apartheid
onthou	lembrando
onthou	recordando
onthou	relembrando
onthou	lembrar
toekomstige	futuro
toekomstige	future
toekomstige	futuras
toekomstige	futuros
toekomstige	futura
goedere	bens
goedere	mercadoria
goedere	mercadorias
francois	françois
reël	regra
wyd	wide
wyd	ampla
wyd	amplo
dvd	dvd
vriend	amigo
vriend	amiga
ervaar	experiência
ervaar	experiencia
ervaar	vivência
jacob	jacob
jacob	jacó
ingeneem	infestada
ingeneem	infestado
frankfurt	frankfurt
frankfurt	francoforte
unieke	únicos
unieke	único
unieke	única
unieke	únicas
aand	noite
aand	noite
aand	night
hanteer	alças
hanteer	alça
hanteer	manipulados
teenwoordig	presentes
teenwoordig	presente
hoofkwartier	sede
hoofkwartier	sedes
walter	walter
indo	indo
situasie	situação
direkteur	director
direkteur	directora
direkteur	diretora
direkteur	diretor
direkteur	realizador
opvoeding	educação
opvoeding	ensino
sigbaar	visíveis
sigbaar	visível
mpumalanga	mpumalanga
omstrede	polémica
omstrede	controverso
omstrede	polêmica
omstrede	controversa
muur	parede
muur	muro
muur	mural
muur	muralha
werklik	verdadeiramente
plat	plat
siektes	doenças
wyn	vinho
wyn	vinhos
stukke	pedaços
stukke	peças
band	band
band	banda
gewys	mostrei
gewys	mostrou
gewys	mostraram
gewys	mostra
gewys	espetáculo
gewys	mostrar
gewys	show
toestemming	consentir
toestemming	consentimento
toestemming	permissão
praktyk	praticar
praktyk	prática
praktyk	pratique
praktyk	pratica
pruise	prússia
farao	faraó
wapens	armamento
wapens	armas
wapens	insígnias
wapens	distintivos
saterdag	sábados
saterdag	sábado
saterdag	sabado
definisie	definição
rowspan	rowspan
moord	assassinato
moord	assassínio
moord	homicídio
gedeeltelik	parcial
gedeeltelik	parciais
gedeeltelik	parcialmente
gevier	celebrada
gevier	celebrado
gevier	celebrou
gevier	comemorado
gevier	celebrados
verlore	perdido
verlore	perdi
verlore	lost
verlore	perdida
verlore	perdidos
verlore	perdeu
leeftyd	vitalício
adriaan	adriaan
verval	expira
verval	expiração
verval	caducidade
vaar	realizando
rekenaar	computador
ysland	islândia
ysland	recarregar
ysland	shetland
oorblywende	remanescente
oorblywende	restante
oorblywende	restantes
oorblywende	permanecendo
eienaar	dona
eienaar	proprietária
eienaar	dono
eienaar	proprietário
toer	tour
veranderinge	modificações
maatskappye	companhias
maatskappye	empresas
fraser	fraser
mening	opinião
mening	parecer
arm	braço
arm	arm
arm	armar
rhodes	rhodes
rhodes	rodes
landelike	rural
landelike	rurais
hoort	pertence
hoort	pertencem
hoort	pertences
hoort	pertença
hoort	pertencer
hamburg	hamburgo
tekens	tokens
tekens	fichas
tekens	sinalização
tekens	sinais
tekens	signos
dialek	dialeto
dialek	dialecto
danke	danke
haal	buscar
haal	busque
beperkte	limitado
beperkte	limitados
beperkte	limitadas
beperkte	limited
beperkte	limitada
khan	cã
khan	khan
sjinees	chineses
sjinees	chinesa
sjinees	chinês
joe	joe
waarom	porque
waarom	porquê
vinnige	rápido
vinnige	fast
rustenburg	rustemburgo
romeine	romanos
waardes	tabelas
waardes	mesas
waardes	quadros
waardes	valores
sterrestelsel	galaxy
sterrestelsel	galáxia
konstantinopel	constantinopla
behandeling	tratamentos
behandeling	tratamento
uitspraak	pronúncia
hugo	hugo
kode	codigo
kode	código
negatiewe	negativa
negatiewe	negativas
negatiewe	negativos
negatiewe	negativo
spesifiek	específicas
spesifiek	específicos
spesifiek	específica
spesifiek	especifico
spesifiek	específico
santa	santa
bottom	fundo
bottom	bottom
onmiddellik	imediato
onmiddellik	imediatamente
ddr	ddr
ddr	rda
hollandse	holandês
hollandse	holandeses
hollandse	neerlandês
hollandse	dutch
aloe	aloe
war	waray
simon	simon
simon	simão
simon	simón
don	don
beker	xícara
beker	copa
beker	taça
beker	chávena
beker	copo
arthur	arthur
arthur	artur
sterrestelsels	galáxias
münchen	munique
eduard	eduardo
eduard	edward
yster	icônico
yster	ícone
yster	ferro
giovanni	giovanni
zambië	zâmbia
spelling	ortografia
spelling	dividindo
prente	imagens
prente	fotografias
prente	fotos
prente	imagens
aangekom	chegou
aangekom	chegaram
aangekom	cheguei
argeologiese	arqueológica
argeologiese	arqueológico
argeologiese	arqueológicos
argeologiese	arqueológicas
argeologiese	arqueologia
vlieg	fly
vlieg	voe
vlieg	mosca
vlieg	voar
vlieg	voa
honderd	hundred
honderd	cem
honderd	centena
skuld	dívida
skuld	dívidas
skuld	culpa
skuld	culpabilidade
skuld	escudo
skuld	shield
parameters	parâmetros
gereelde	regulares
gereelde	regular
aus	aus
aksie	execução
suurstof	oxigénio
suurstof	oxigênio
newel	nebulosa
werkers	trabalhadores
werkers	operários
werkers	trabalhadoras
tradisies	tradições
wenner	vencedor
wenner	ganhador
wenner	vencedora
samuel	samuel
pietermaritzburg	pietermaritzburg
kenmerke	características
kenmerke	funcionalidades
variant	variante
beskawing	civilização
wenners	vencedores
wenners	ganhadores
wenners	vencedoras
wind	vento
wind	wind
verlies	perda
verlies	perdas
limpopo	limpopo
vlaandere	flandres
vlaandere	flanders
projekte	projectos
projekte	projetos
universiteite	universidades
wladimir	vladimir
christene	christian
christene	cristã
christene	cristiano
christene	cristão
christene	cristãos
testament	testemunho
testament	testamento
rang	patente
rang	rank
rang	posto
bygewoon	frequentou
bygewoon	compareceu
bygewoon	compareceram
bygewoon	comparecer
bedreig	ameaçou
bedreig	ameaçadas
bedreig	ameaçados
bedreig	ameaçado
bedreig	ameaçada
harris	harris
sangeres	cantora
sangeres	singer
sangeres	cantor
presiese	precisos
presiese	exatos
presiese	exato
presiese	exata
presiese	exatas
rock	rochedo
rock	rocha
rock	pedra
rock	rock
gert	gert
paaie	caminhos
paaie	estradas
paaie	caminhos
kommentaar	função
kommentaar	funções
kommentaar	comentem
kommentaar	comente
kommentaar	comentar
kommentaar	comenta
kommentaar	comentário
kommentaar	comando
kommentaar	comandar
kommentaar	conteúdos
kommentaar	conteúdo
athene	atenas
athene	atena
athene	athena
voorste	conduzindo
voorste	liderando
voorste	liderar
leeu	leão
leeu	léo
leeu	leão
leeu	leo
insekte	insetos
insekte	insectos
deesdae	ultimamente
johanna	johanna
johanna	joana
johanna	joan
hervormde	reformado
hervormde	reformada
obj	obj
hoor	audiência
hoor	audição
may	may
may	maio
may	pode
vuur	fire
vuur	fogueira
vuur	fogo
vuur	incêndio
teenpous	antipapa
gevolge	conseqüências
gevolge	consequências
scott	scott
mary	mary
mary	maria
gemeet	medidos
gemeet	medido
gemeet	medida
storie	rolo
storie	bobina
alternatiewe	alternativo
alternatiewe	alternativas
alternatiewe	alternativa
alternatiewe	alternativo
alternatiewe	suplente
alternatiewe	alternar
alternatiewe	alternativas
vleis	carne
vleis	carnes
vleis	meat
kere	vezes
kere	tempos
kere	times
stuart	stuart
golden	dourada
golden	dourados
golden	golden
golden	ouro
golden	dourado
aangehou	detido
aangehou	detida
aangehou	detidos
toernooi	torneio
toernooi	torneios
duisend	milhares
duisend	mil
boodskap	recado
boodskap	mensagem
georgië	georgia
georgië	geórgia
waterstof	hidrogénio
waterstof	hidrogênio
beginsel	princípio
beginsel	principio
leidende	conduzindo
leidende	liderando
leidende	liderar
eugene	eugène
eugene	eugene
apple	maçã
apple	maçãs
apple	maça
apple	apple
ernstig	sério
ernstig	séria
ernstig	serio
ernstig	grave
beer	ursinho
beer	bear
beer	urso
mandela	mandela
reën	chuva
reën	chover
reën	rain
landskap	paisagens
landskap	paisagem
shakespeare	shakespeare
schoeman	schoeman
nasa	nasa
owerhede	autoridades
wag	espera
hitte	heat
hitte	calor
gedig	poema
gedig	poesia
ingang	entrada
skaal	balança
skaal	escalar
skaal	escala
lente	spring
lente	primavera
lente	mola
gesig	cara
gesig	carinha
gesig	rosto
gesig	face
kamp	acampamento
kamp	camp
kamp	campo
kamp	acampar
kamp	acampamento
kamp	camping
kamp	campismo
eenvoudig	simple
eenvoudig	simples
eenvoudig	simplesmente
eenvoudig	plain
eenvoudig	planície
eenvoudig	simples
seksuele	sexuais
seksuele	sexual
simbole	símbolos
metaal	metais
metaal	metal
vorster	vorster
geheime	segredos
geheime	segredo
geheime	secret
geheime	secreto
geheime	secreta
wyfie	mulher
wyfie	fêmea
wyfie	feminino
windhoek	windhoek
natalse	pântano
natalse	natal
positiewe	positivos
positiewe	positivas
positiewe	positivo
positiewe	positiva
gemiddeld	médio
gemiddeld	média
islam	islam
islam	islã
islam	islamismo
islam	islão
malta	malta
gehelp	ajudei
gehelp	ajudou
gehelp	ajudaram
gehelp	ajudado
gehelp	útil
gehelp	úteis
kante	laterais
kante	lados
wilde	selvagem
wilde	wild
wilde	selvagens
verban	proibida
verban	proibidos
verban	banida
verban	banido
verban	proibido
pools	polonês
pools	polaco
pools	polonesa
xiii	xiii
organismes	organismos
instelling	configuração
asiatiese	asiáticas
asiatiese	asiática
asiatiese	asiático
asiatiese	asiáticos
francisco	francisco
weerstand	resistências
weerstand	resistência
kleinste	menor
premier	premier
uitgeoefen	exercida
uitgeoefen	exercidas
uitgeoefen	exerceu
uitgeoefen	exercido
uitgeoefen	exercidos
gebruike	utilizações
gebruike	usos
gebruike	usa
gebruike	convenções
publieke	público
publieke	públicas
publieke	pública
publieke	públicos
publieke	publico
vrydag	sexta
victor	vítor
victor	victor
victor	vitor
musikant	músico
glen	glen
slawe	escravos
slawe	escravas
voorstede	subúrbio
voorstede	subúrbios
force	force
force	força
force	forçar
quebec	quebec
logo	logo
logo	logótipo
logo	logotipo
county	condado
afgelope	passadas
afgelope	passados
afgelope	passado
teenwoordigheid	presença
bedrag	quantia
bedrag	quantidade
bedrag	montante
gesamentlike	articulação
gesamentlike	joint
samesmelting	fusão
samesmelting	concentração
groeiende	crescendo
groeiende	crescente
groeiende	depilação
metodes	métodos
poësie	poesias
poësie	poesia
toerisme	turismo
rosenthal	rosenthal
gevange	raptou
gevange	raptada
gevange	sequestrada
gevange	raptado
gevange	sequestrado
waarheid	verdade
waarheid	truth
row	rema
row	fila
row	fileira
row	row
mengsel	mistura
idees	ideias
idees	idéias
katte	cats
katte	gatos
katte	gatas
steve	steve
saturnus	saturn
saturnus	saturno
uitvoer	exporta
uitvoer	exportação
uitvoer	exportações
uitvoer	executar
uitvoer	execute
uitvoer	executem
xii	xii
mure	paredes
mure	muralhas
mure	muros
anton	anton
geëindig	terminou
geëindig	acabou
student	aluno
student	aluna
student	estudante
student	student
vinne	barbatanas
maniere	maneiras
maniere	maneiras
maniere	modos
geweld	violencia
geweld	violência
ure	horário
ure	horas
spanning	voltagem
spanning	tensão
spoorweë	ferrovias
tydelik	temporários
tydelik	temporariamente
tydelik	temporário
tydelik	temporária
tydelik	temporárias
armeense	armênio
armeense	arménia
armeense	arménio
armeense	armênios
armeense	armênia
senior	seniores
senior	senior
senior	finalista
senior	sênior
senior	sénior
klasse	classes
klasse	turmas
klasse	aulas
wetgewing	legislação
sakse	saxónia
sakse	saxônia
afhanklik	dependentes
afhanklik	dependente
elf	onze
elf	eleven
kommunikasie	comunicação
kommunikasie	comunicações
kommunikasie	comunicação
grade	graus
hawaii	havaí
hawaii	hawaii
hawaii	havai
skyf	disquete
skyf	disco
skyf	disc
skyf	disco
ooreenkomste	acordos
glad	suave
glad	suaves
glad	liso
outeur	escritora
outeur	escritor
outeur	hathor
outeur	autor
outeur	autora
voorsiening	disposição
voorsiening	provisão
vrees	fear
vrees	temer
vrees	medo
juan	juan
formele	formais
formele	formal
habitat	habitats
habitat	habitat
julius	julius
julius	júlio
vloeistof	liquido
vloeistof	líquidos
vloeistof	líquido
vloeistof	líquida
niemand	ninguém
niemand	ninguem
kenia	quénia
kenia	quênia
skuif	deslizar
skuif	deslizamento
skuif	slide
skuif	deslize
skuif	escorrega
petersburg	petersburgo
lied	canção
lied	song
families	familias
families	famílias
medium	mídia
medium	médio
medium	média
medium	meio
medium	médium
xiv	xiv
italiaans	italiana
italiaans	italianos
italiaans	italiano
weerspieël	mirror
weerspieël	espelho
figuur	figura
figuur	figure
tom	tom
ongelukkig	infelizmente
faktore	factores
faktore	fatores
daniël	daniel
philip	felipe
philip	filipe
plato	platão
lady	moça
lady	senhora
lady	dama
kiesers	eleitores
kiesers	votantes
brandenburg	brandemburgo
brandenburg	brandenburg
brandenburg	brandeburgo
selde	raramente
konserwatiewe	conservadora
konserwatiewe	conservadores
konserwatiewe	conservador
hulpbronne	recursos
toneel	cena
vermy	evitar
vermy	evita
vermy	evitem
vermy	evite
nel	nel
aspekte	aspetos
aspekte	aspectos
bbp	pib
benadering	aproximação
benadering	abordagem
benadering	aproximação
vasgestel	estabelecida
vasgestel	estabelecido
genera	gêneros
genera	géneros
verrig	administrativa
verrig	administrativos
verrig	administrativas
verrig	administrativo
carter	carter
carter	cárter
skei	dividir
skei	split
verhoed	bloqueada
verhoed	bloqueados
verhoed	bloqueou
verhoed	bloqueado
latyns	latim
latyns	latino
latyns	latinos
latyns	latina
eiendom	propriedade
eiendom	imóvel
eiendom	propriedades
vilnius	vilnius
sewende	sete
sewende	seven
honderde	centenas
cheetahs	chitas
jag	caça
jag	caçar
jag	caçando
jag	caçada
susters	manas
susters	irmãs
omliggende	circundante
rensburg	rensburg
versamel	cobrar
versamel	recolher
versamel	coletar
versamel	continham
versamel	continha
versamel	contidos
versamel	contidas
versamel	contido
versamel	contida
teorieë	teorias
slagoffers	vitimas
slagoffers	vítimas
aankoms	chega
springbokke	springboks
nuus	novidades
nuus	noticias
nuus	notícia
nuus	notícias
gehuisves	alojados
françois	françois
grahamstad	grahamstown
bane	circuitos
bane	bane
bane	flagelo
gestaak	parou
gestaak	pararam
gestaak	parei
gestaak	parado
gestaak	abortado
aangekoop	comprou
aangekoop	comprados
aangekoop	comprada
aangekoop	adquirido
aangekoop	comprado
uitbreek	despertado
aanhangers	fans
aanhangers	fãs
aanhangers	ventiladores
aanhangers	adeptos
hoekom	porque
hoekom	porquê
arbeid	labor
briewe	cartas
briewe	letras
irak	iraque
prestasie	performance
prestasie	atuação
prestasie	desempenho
montreal	montreal
strepe	listras
strepe	riscas
verdediging	defesa
verdediging	defesa
sand	areia
brasiliaanse	brasileiros
brasiliaanse	brasileiras
brasiliaanse	brasileiro
brasiliaanse	brasileira
sodra	outrora
sodra	once
christendom	cristianismo
christendom	cristandade
ewe	ovelha
gedagte	mind
gedagte	mente
ontsnap	escapar
ontsnap	fuga
ontsnap	escape
patrick	patrick
patrick	nuno
patrick	patrício
poort	porto
kastilië	castela
patriarg	patriarca
koerante	jornal
koerante	jornais
bul	touro
bul	taurus
normale	normais
normale	normal
stories	histórias
vel	pele
vel	skin
glas	vidro
glas	copo
glas	vidros
stalin	stalin
stalin	estaline
bernard	bernard
bernard	bernardo
toegeskryf	atribuídos
toegeskryf	atribuído
toegeskryf	atribuída
toegeskryf	atribuídas
individuele	indivíduo
individuele	individual
individuele	individuais
florida	flórida
florida	florida
beskadig	danificado
beskadig	danificadas
beskadig	danificados
beskadig	danificada
betrekkinge	relações
gotiese	gótica
gotiese	gótico
pluto	plutão
pluto	pluto
pan	panela
pan	frigideira
pan	pan
pan	pã
owerheid	autoridade
onderhoud	manutenção
dun	fina
dun	finos
dun	magra
dun	magro
dun	fino
lewens	lives
lewens	mora
lewens	vidas
lewens	vive
verklaring	declarar
verklaring	declara
verklaring	declaram
verklaring	declare
verklaring	declaro
verklaring	declaração
impak	impact
impak	impacte
impak	impacto
impak	impactos
sekondêre	secundárias
sekondêre	secundária
sekondêre	secundário
sekondêre	secundários
homo	homo
armenië	arménia
armenië	armênia
komedie	comédia
hitler	hitler
optree	deliberando
optree	atuando
optree	atuação
cooper	cooper
moontlikheid	possibilidade
gedruk	pressionados
gedruk	pressionado
gedruk	pressionou
gedruk	pressionada
bay	baia
bay	baía
bay	bay
gewapende	armada
gewapende	armados
gewapende	armadas
gewapende	armado
gewapende	blindada
gewapende	blindado
gewapende	blindados
komplekse	complexas
komplekse	complexo
komplekse	complexos
komplekse	complexa
harde	duro
harde	hard
harde	difícil
harde	dura
star	estrela
star	star
star	estrelas
snelheid	velocidade
dekade	década
roep	chamada
roep	ligar
roep	ligue
roep	chama
protestantse	protestantes
protestantse	protestante
biografie	bio
biografie	biografia
biografie	biografia
russe	russos
half	metade
half	meia
half	meio
half	half
diegene	essas
diegene	aqueles
diegene	esses
diegene	aquelas
produseer	produz
satelliet	satélite
satelliet	satellite
satelliet	satélites
onderwysers	professoras
onderwysers	professores
onderwysers	educadores
encyclopedia	enciclopédia
modelle	models
modelle	modelos
ffffff	ffffff
syfers	algarismos
syfers	dígitos
sirië	síria
sahara	sahara
sahara	saara
tel	conde
tel	conte
tel	count
tel	contagem
tel	contagem
tel	contando
tel	contar
persentasie	porcentagem
persentasie	percentual
persentasie	percentagem
afgevaardigdes	delegados
vergader	reunir
kunste	arts
kunste	artes
grondslag	base
bykomende	adicional
bykomende	adicionais
jonathan	jonathan
dik	espesso
dik	grossa
dik	grosso
dik	espessa
toetse	exames
toetse	testes
toetse	ensaios
spoor	track
