que	to
disponible	dostupna
disponible	dostupni
ocasión	povod
ocasión	prigoda
mantiene	održava
dulce	slatki
dulce	slatko
dulce	slatka
dulce	milina
dulce	dulce
dulce	slatkiš
dulce	slatkiše
dulce	slatkiši
dulce	candy
óscar	oscar
óscar	oskar
óscar	óscar
tribunal	tribunal
tribunal	sud
tribunal	dvor
tribunal	sudnica
profesores	profesori
profesores	učitelji
profesores	profesori
profesores	nastavnici
profesores	fakultet
profesores	fakulteta
profesores	nastavnici
posiciones	pozicije
últimas	najnoviji
últimas	najnovije
honduras	hondurasu
conferencia	konferencije
conferencia	konferencija
conferencia	konferenciji
conferencia	predavanje
tom	toma
tom	tome
tom	tom
dvd	dvd
comentarios	komentarima
comentarios	komentari
comentarios	komentare
comentarios	komentara
reinado	vladavina
reinado	vladavinu
royal	royal
royal	kraljevsko
royal	kraljevski
royal	kraljevska
convertirse	postati
científico	znanstvenik
científico	znanstvenica
científico	naučnik
científico	znanstveni
científico	znanstveno
plano	karta
plano	mapa
plano	kartu
plano	mapu
plano	stan
plano	ravna
plano	ravan
plano	ravni
plano	zrakoplov
plano	avion
plano	avionom
plano	plan
plano	plana
oportunidad	prilika
oportunidad	chance
oportunidad	šansa
oportunidad	priliku
oportunidad	prilika
oportunidad	prigoda
documentos	dokumenti
documentos	dokumenta
viene	dolazim
viene	dolazi
anual	godišnje
anual	godišnje
anual	godišnja
anual	godišnji
elemento	predmet
elemento	stavka
elemento	artikl
elemento	element
destacado	istaknuo
destacado	prikazano
destacado	izdvojene
destacado	vrhunac
destacado	istaknuti
universitario	fakultet
universitario	sveučilište
time	vreme
time	vrijeme
west	west
west	zapad
west	zapadno
agustín	agustín
agustín	augustin
agustín	agustin
agustín	augustine
vega	vega
infantil	djetinjasto
infantil	djetinjasto
escenario	scenarij
escenario	pozornica
escenario	faza
escenario	pozornici
comienzos	početke
brown	brown
brown	smeđa
brown	smeđi
brown	smeđe
flota	flote
flota	flota
aun	čak
clave	lozinku
clave	lozinka
clave	tipka
clave	ključ
css	css
atlántico	atlantic
atlántico	atlantik
habita	prebiva
habita	nastanjuje
condición	stanje
condición	uvjet
jones	jones
construida	izgrađen
construida	izgrađena
construida	izgrađeno
construida	izgradio
construida	konstruirao
moscú	moskvu
moscú	moskvi
moscú	moskva
hernández	hernandez
hernández	hernández
hernández	thomson
profesionales	profesionalci
profesionales	profesionalci
profesionales	profesionalni
profesionales	profesionalno
profesionales	profesionalac
profesionales	profesionalna
quién	tko
quién	ko
quién	koji
quién	koja
cuestión	pitanje
aumento	povećanje
aumento	podići
aumento	povećana
aumento	povećan
encontrado	pronađeno
encontrado	našao
encontrado	pronađen
encontrado	pronađeni
encontrado	pronađena
mejorar	unaprjeđenje
mejorar	poboljšanje
mejorar	poboljšati
mejorar	poboljšati
comunes	zajednički
comunes	zajedničko
comunes	zajednička
comunes	commons
víctor	viktor
víctor	victor
youtube	youtube
públicos	publike
públicos	publika
públicos	javni
públicos	javnost
públicos	javna
públicos	javno
rojas	rojas
rojas	crveno
rojas	crvena
rojas	crven
rojas	crveni
caja	box
caja	kutija
caja	kutiju
caja	blagajnik
caja	blagajnica
guerras	ratovi
guerras	ratove
guerras	ratova
formada	formirana
cabecera	zaglavlje
territorial	teritorijalni
declaró	proglasio
declaró	proglašen
declaró	navedeno
declaró	izjavio
var	var
responsable	odgovoran
responsable	odgovorno
responsable	odgovorni
responsable	odgovorna
cortes	sudove
cortes	sudova
cortes	sudovima
cortes	sudovi
cortes	cortes
cortes	rezovi
guadalajara	guadalajari
dedicado	posvećen
dedicado	posvetio
dedicado	posvećena
dedicado	posvećeno
dedicado	posvećen
dedicado	posvećeni
dedicado	posvetio
org	org
instrumentos	instrumenti
instrumentos	instrumente
instrumentos	alat
instrumentos	alati
ciclo	ciklus
incluido	uključeno
incluido	uključen
incluido	uključujući
señal	signal
señal	signala
logra	postiže
amplia	široka
amplia	širom
amplia	širok
amplia	široki
amplia	široko
amplia	široka
williams	williams
murcia	murcia
vehículos	vozila
vehículos	vozilima
und	und
franceses	francuski
franceses	francuzi
hungría	mađarske
hungría	mađarskoj
hungría	mađarska
hungría	mađarski
civiles	civil
civiles	civilno
civiles	civilni
civiles	civila
civiles	civili
civiles	civile
liberal	liberalne
liberal	liberalni
liberal	liberalna
catalán	katalonski
intención	namjera
intención	namjera
intención	namjere
tropical	tropske
ejemplos	primjeri
ejemplos	primjera
ejemplos	primjere
secundaria	sekundarni
masculino	muško
masculino	mužjak
masculino	muškarac
masculino	muški
altos	uspone
xiv	fourteenth
xiv	xiv
realmente	stvarno
doce	dvanaest
doce	twelve
doce	doce
americano	američki
americano	american
americano	amerikanac
americano	američka
burgos	burgos
siguiendo	praćenje
siguiendo	pratim
recientemente	nedavno
instrumento	instrument
instrumento	alat
salamanca	salamanca
ayudar	pomaganje
ayudar	pomaže
ayudar	pomoć
portada	cover
portada	zaklon
identidad	identitete
identidad	identitet
pasajeros	putnici
pasajeros	putnika
pasajeros	putnicima
pasajeros	putnik
pasajeros	putnika
suficiente	dosta
mezcla	miješanje
mezcla	mix
mezcla	miks
mezcla	mješavina
mezcla	smjesa
mezcla	uklopi
mezcla	mješavina
buscar	traži
buscar	pretraga
buscar	pretraživanje
buscar	pretraži
infantería	pješaštvo
culto	kult
culto	obožavanje
historias	priče
historias	priče
historias	price
historias	pripovijedanje
duda	sumnja
duda	sumnja
duda	dvojbe
duda	sumnje
big	velika
big	veliki
big	velike
big	veliko
pies	noge
pies	stopala
ida	ida
metropolitana	metropolitan
url	url
recorrido	tour
recorrido	turneja
recorrido	tura
recorrido	obilazak
comunista	komunisti
comunista	komunističke
comunista	komunist
comunista	komunistički
comunista	komunisti
comunista	komunista
leyenda	legende
leyenda	legenda
leyenda	legende
comedia	komedije
comedia	komedija
barco	brod
barco	brod
barco	čamac
mañana	sutra
mañana	jutarnja
mañana	jutro
mañana	ujutro
tomás	tomas
tomás	thomas
tomás	toma
tomás	tome
tomás	tom
fotografía	fotografija
fotografía	kinematografija
fotografía	fotografiju
fotografía	foto
fotografía	fotografija
fotografía	slika
romanos	rimljanima
romanos	rimljani
romanos	rimski
romanos	roman
romanos	romane
romanos	rimsko
etiqueta	bonton
etiqueta	označi
etiqueta	oznaku
etiqueta	tag
etiqueta	oznaka
etiqueta	etiketa
etiqueta	oznaka
ohio	ohio
cable	kabel
cable	cable
propias	vlastiti
propias	posjedovati
mensaje	poruku
mensaje	poruka
hugo	hugo
hugo	hugh
décadas	desetljeća
décadas	desetljećima
poderes	moći
poderes	ovlasti
poderes	powers
poderes	sile
permanente	trajna
permanente	stalni
permanente	trajno
permanente	trajna
permanente	perm
anime	anime
antiguas	starina
antiguas	starinski
antiguas	drevni
antiguas	drevno
antiguas	drevna
química	kemikalija
química	kemijski
química	kemikalije
química	kemijska
química	kemija
plataforma	platforma
plataforma	platformu
razones	razloge
razones	razlozi
poblaciones	dionice
potencia	potenciju
potencia	moc
potencia	moć
potencia	snaga
potencia	napajanje
espíritu	duh
espíritu	duše
pro	pro
pro	profesionalac
artístico	umjetničko
artístico	umjetnička
artístico	umjetnički
house	kuca
house	house
house	kuća
rol	uloga
rol	ulozi
rol	uloge
tren	vlakom
tren	voz
tren	vlak
juvenil	maloljetnik
misiones	misiones
misiones	misijama
misiones	misije
misiones	pohode
princesa	princeza
princesa	princess
college	fakultet
college	koledž
college	college
audiencia	publike
audiencia	publika
entrega	isporuka
entrega	dostavu
entrega	dostava
valign	valign
invasión	invazije
invasión	invazija
límites	granice
límites	granice
límites	ograničenja
enseñanza	nastava
enseñanza	obrazovanje
enseñanza	edukacije
enseñanza	školovanje
asteroides	asteroida
asteroides	asteroid
asteroides	asteroida
reconocido	prepoznao
reconocido	prepoznat
reconocido	priznata
reconocido	priznao
reconocido	prepoznao
reconocido	prepoznat
reconocido	prepoznala
reconocido	prepoznali
corta	ukratko
corta	kratki
corta	kratko
corta	kratka
reunión	skupljanje
reunión	okupljanje
reunión	susret
reunión	sastanak
reunión	upoznavanje
reunión	okupljanje
ocupa	zauzima
estándar	standardni
estándar	standardno
estándar	standardna
estándar	standard
representantes	ponavljanja
representantes	predstavnici
representantes	predstavnike
frank	frank
programación	raspored
programación	programiranje
programación	raspoređivanje
entidad	entiteta
entidad	entitet
compañeros	partneri
compañeros	partnerima
compañeros	kolege
compañeros	kolegama
compañeros	drugovi
animal	životinja
recibido	primljena
recibido	primio
recibido	primljen
recibido	primljeno
grand	grand
escultura	skulptura
escultura	skulpture
escultura	skulpture
saga	saga
destacar	vrhunac
destacar	istaknuti
motivos	razloge
motivos	razlozi
motivos	molbe
motivos	motive
motivos	motiva
motivos	motivi
espacios	prostorima
espacios	prostore
introducción	predstavljanje
introducción	uvod
introducción	upoznavanje
introducción	uvod
fuertes	snažno
fuertes	jaki
fuertes	jak
fuertes	jaka
fuertes	utvrde
bases	baze
sureste	jugoistočnoj
sureste	jugoistočno
sureste	jugoistoku
sureste	jugoistočnoj
bretaña	brittany
chino	chino
chino	kinezi
chino	kinesko
chino	kineski
chino	kinez
chino	kineska
chino	kinez
viii	viii
entorno	okruženju
entorno	okoliš
entorno	okolina
entorno	okruženje
entorno	okruženju
entorno	okruženje
récord	ploča
fauna	fauna
raíz	korijen
profundidad	dubina
sirve	služi
japonesa	japanci
japonesa	japanski
japonesa	japanac
japonesa	japanska
japonesa	japansko
crea	kreira
crea	stvara
crea	stvori
crea	stvoriti
científicos	znanstveni
científicos	znanstveno
científicos	naučnici
científicos	znanstvenici
cabe	cabe
cabe	odgovara
cabe	pristaje
cabe	uklapa
cabe	paše
universidades	sveučilišta
universidades	fakultet
universidades	sveučilište
universidades	fakultete
termina	završava
ciudadanos	građani
ciudadanos	građanima
ciudadanos	državljanin
ciudadanos	građanin
símbolo	simbol
copias	kopije
virginia	virginiji
virginia	virginia
virginia	virginiju
descrita	opisano
descrita	opisan
descrita	opisana
descrita	opisao
primaria	osnovne
primaria	osnovna
primaria	primarno
primaria	primarna
primaria	primarni
distritos	okruga
rápido	brzo
rápido	brzi
rápido	brzo
rápido	brzi
rápido	brzo
moderno	moderni
moderno	moderna
moderno	moderan
moderno	moderne
moderno	moderno
eléctrica	električna
eléctrica	električni
zelanda	zeland
moreno	brown
moreno	smeđa
moreno	smeđi
moreno	smeđe
moreno	moreno
destacados	istaknuo
destacados	pramenove
destacados	prikazano
destacados	izdvojene
utilizando	koristeći
utilizando	korištenje
paulo	paulo
pobreza	siromaštvo
pobreza	siromaštva
film	film
fachada	fasade
fachada	fasada
fachada	prednja
fachada	fasada
error	pogreška
error	greška
error	pogreška
error	greška
ministros	ministre
ministros	ministri
ventas	prodaje
ventas	prodaja
conservación	očuvanje
conservación	očuvanje
conservación	očuvanju
cambió	promijenjen
scott	scott
contexto	kontekst
propiedades	nekretnine
propiedades	vlasništvo
propiedades	imovina
propiedades	svojstva
historiador	povjesničar
enfermedades	bolesti
enfermedades	bolest
enfermedades	bolesti
prácticamente	praktično
prácticamente	praktički
cola	rep
cola	repa
cola	ljepilo
cola	ljepila
cola	cola
exteriores	vanjski
exteriores	vanjska
constante	mirno
constante	stalna
constante	konstantno
constante	konstanta
asesinato	atentat
asesinato	ubojstvo
cádiz	cadiz
natal	natal
celebra	slavi
celebra	slavimo
recibir	primi
recibir	primite
recibir	primanje
recibir	primamo
lograr	ostvarivanje
lograr	postizanju
lograr	postizanje
lograr	ostvari
lograr	ostvariti
lograr	postići
juntos	zajedno
individuales	singla
individuales	pojedinac
individuales	pojedinci
fábrica	tvornica
fábrica	fabrike
fábrica	tvornici
fábrica	tvornice
machos	mužjaci
machos	muško
machos	mužjak
machos	muškarac
machos	muški
hacienda	porezna
hacienda	riznica
paris	paris
paris	pariz
paris	pariza
chan	chan
chilena	čileanski
sufrió	pretrpio
sufrió	patio
sufrió	patila
restauración	obnavljanje
restauración	obnova
restauración	obnovu
roca	kamena
roca	kamen
roca	stijena
roca	rock
roca	roca
cargos	naplaćuje
cargos	optužbe
cargos	naboj
cargos	naplatiti
prisión	zatvor
prisión	zatvor
dirigente	lider
dirigente	vođa
inicios	početke
dedicada	posvećena
dedicada	posvećeno
dedicada	posvećen
dedicada	posvećeni
dedicada	posvetio
religiosos	religiozni
religiosos	vjerska
religiosos	vjerski
religiosos	vjerske
filipinas	filipini
filipinas	filipinski
privada	privatno
privada	private
privada	privatni
intervención	intervencija
intervención	intervencije
juicio	presuda
juicio	suđenje
escenas	prizori
escenas	scene
ingreso	prihod
ingreso	prihodi
ingreso	primanja
ingreso	dohodak
europeos	europski
europeos	europska
europeos	europske
europeos	europsko
europeos	europljani
documental	dokumentarac
ascendencia	spuštanje
expansión	širi
expansión	proširi
expansión	proširenja
expansión	širenje
expansión	proširenje
convertido	pretvorena
convertido	preobratio
convertido	pretvorio
entrenadores	treneri
entrenadores	tenisice
entrenadores	treneri
igualmente	također
igualmente	takođe
igualmente	jednako
tradicionales	tradicionalna
tradicionales	tradicionalni
tradicionales	tradicionalno
cápita	stanovniku
pan	pana
pan	pan
pan	kruh
pan	kruha
quinta	peta
quinta	peto
quinta	peti
trono	prijestolje
trono	tron
noreste	sjeveroistoku
noreste	sjeveroistočno
familiar	poznato
familiar	obitelji
familiar	porodica
familiar	obitelj
familiar	familija
riesgo	rizik
desambiguación	razdvojba
hablar	pričaj
hablar	govori
inicia	počinje
inicia	započinje
inicia	inicira
inicia	počinje
windows	windows
windows	prozori
windows	prozore
ermita	kapelu
ermita	kapeli
ermita	kapela
ermita	hermitage
caza	lovi
caza	lovi
caza	hunt
caza	lov
caza	lovi
caza	lova
caza	lov
reacción	reakcije
reacción	reakcija
humanidad	čovječanstvo
humanidad	ljudskost
humanidad	humanost
guerrero	ratnika
guerrero	ratnica
guerrero	ratnik
guerrero	guerrero
seguido	slijedio
seguido	pratio
tramo	protežu
tramo	rastezanje
uefa	uefa
representante	predstavnica
representante	predstavnik
empieza	počinje
empieza	započinje
empieza	počinje
rugby	ragbi
chris	chris
dakota	dakota
galicia	galiciji
comprende	razumije
max	max
max	maks
pensilvania	pennsylvania
pensilvania	pennsylvaniji
cubierta	pokrivena
cubierta	pokriven
cubierta	pokriveni
cubierta	pokriveno
cubierta	cover
cubierta	zaklon
cubierta	špil
cubierta	paluba
cubierta	palubi
caribe	karibima
caribe	kariba
perfil	profil
escocia	škotskoj
escocia	škotsku
escocia	škotske
escocia	škotska
png	png
definición	definicije
definición	definicija
simon	simone
simon	simon
simon	simona
establecer	uspostaviti
establecer	uspostavi
amarillo	žuto
amarillo	žuti
amarillo	žuta
piel	koža
piel	kožna
piel	krzna
piel	krzno
piel	koža
piel	puti
sergio	sergey
sergio	sergej
sergio	sergio
sergio	sergei
sergio	sergej
primavera	proljeće
primavera	proljeća
primavera	primavera
mariano	mariano
mariano	marian
gas	benzin
gas	gas
gas	plin
solución	rješenje
diferencias	diff
diferencias	razlika
diferencias	razlika
diferencias	razlike
dominicana	dominikanskoj
dimensiones	dimenzije
dimensiones	dimenzija
dimensiones	dimenzije
objetivos	golova
objetivos	ciljeve
objetivos	ciljevi
objetivos	mete
fusión	udruživanje
fusión	spajanje
fusión	spoji
fusión	spajanje
fusión	fuzije
coro	zbor
coro	refren
eje	osovine
eje	osovina
eje	osi
eje	osovine
eje	os
america	americi
america	amerika
america	america
america	ameriku
pone	stavlja
mary	meri
mary	marijo
mary	marija
mary	mary
regimiento	pukovnije
regimiento	pukovnija
regimiento	puk
formando	formira
formando	formiranje
nacidos	rođeni
nacidos	rođen
nacidos	rođena
php	php
canto	pjesma
canto	pesma
canto	canto
canto	napjev
canto	pjevaj
canto	pjevajte
canto	pjevanje
canto	pjevam
canto	pjevajući
canto	peva
canto	pjeva
licencia	dozvola
licencia	dozvolu
licencia	licencirani
licencia	licenciranje
licencia	dozvola
licencia	dozvolu
idiomas	jezike
idiomas	jezicima
idiomas	jezici
idiomas	jezik
directa	izravno
directa	direktno
directa	izravna
directa	direct
viena	vienna
viena	beču
viena	beč
bolívar	bolivar
posiblemente	eventualno
continente	kopno
continente	kontinentu
continente	kontinent
continente	kontinenta
cartas	kartice
cartas	karte
cartas	pisma
cartas	slova
corrientes	teče
poemas	pjesme
poemas	pesme
presentado	predstavljen
presentado	predstavio
presentado	podnijela
presentado	podnio
presentado	podnio
facebook	facebooku
facebook	facebook
palma	palma
palma	dlan
palma	palm
enemigo	neprijatelj
enemigo	neprijatelja
cielo	raja
cielo	raj
cielo	nebesa
cielo	nebo
cielo	neba
cielo	nebu
cielo	sky
cielo	nebo
cielo	nebesa
dinamarca	danske
dinamarca	danska
dinamarca	danskoj
dinamarca	danske
dinamarca	danski
excepto	osim
minnesota	minnesoti
pico	pico
arma	oružje
arma	pištolj
arma	puška
religiosa	religiozni
religiosa	vjerska
religiosa	vjerski
religiosa	vjerske
cementerio	groblju
cementerio	groblje
cementerio	groblje
resolución	rezolucija
resolución	rezolucije
peña	pena
peña	peña
violencia	nasilje
violencia	nasilja
describe	opisuje
describe	opisati
describe	opisi
terminología	terminologiju
