から	от
そり	шейната
そり	шейна
そり	sled
形而上学	метафизика
ポテト	картофи
ポテト	картофи
ポテト	картоф
ヴィットーリオ	виторио
マージ	обединяване
マージ	сливане
カンニング	измамник
カンニング	мами
カンニング	изневяра
カンニング	изневери
カンニング	измамен
カンニング	хитър
カンニング	хитрост
ステーキ	пържоли
ステーキ	пържола
ステーキ	стек
ステーキ	пържоли
カジュアル	небрежно
カジュアル	небрежен
難解	езотерични
ストロー	слама
ストロー	сламка
ストロー	сламки
ナイキ	nike
パラ	пара
余震	трус
ポチ	порги
バレリーナ	балерина
地下室	изба
地下室	мазе
地下室	мазето
地下室	избата
地下室	мазе
地下室	мазето
ばか	тъпанар
ディストリクト	райони
ディストリクト	области
ディストリクト	квартали
ディストリクト	окръг
ディストリクト	област
ディストリクト	район
サダ	сада
ノッティンガム	нотингам
セッター	сетер
乳首	зърна
乳首	зърната
乳首	зърно
乳首	зърното
害虫	вредители
事務員	чиновник
オルガ	олга
ヘルツ	херц
香辛料	подправки
香辛料	подправка
香辛料	подправки
ニワトリ	пилешко
ニワトリ	кокошка
ニワトリ	пиле
ニワトリ	пиленце
思索	спекулират
レビ	ливай
レビ	леви
ゴットフリート	готфрид
テディ	теди
てんかん	епилепсия
てんかん	епилептик
ヨーグルト	йогурт
円柱	цилиндър
ナンセンス	глупости
ナンセンス	безсмислици
マクスウェル	максуел
ヴィリニュス	вилнюс
ティナ	тина
ムンバイ	мумбай
貧血	анемия
友だち	приятели
友だち	friends
友だち	приятелки
友だち	приятелка
友だち	приятелю
友だち	приятел
サファリ	сафари
ナミビア	намибия
アンモニウム	амониев
グローリー	слава
グローリー	глори
ナディア	надя
タイツ	чорапогащи
タイツ	чорапогащник
アザラシ	печат
アザラシ	тюлен
アザラシ	сийл
キャンディー	бонбон
キャンディー	бонбони
キャンディー	кенди
聖域	убежището
聖域	убежище
聖域	светилището
聖域	светилище
割り当てる	присвоява
割り当てる	разпределят
尋ねる	питайте
尋ねる	питай
尋ねる	попитай
尋ねる	попитайте
毒物	отрови
セシウム	цезий
セシウム	цезий
尊厳	достойно
尊厳	достойнство
尊厳	достойнството
執念	обсебване
執念	мания
デイジー	дейзи
監事	одитор
割り込み	прекъсва
ダイオード	диод
エントロピー	ентропията
ドリュー	дрю
ドリュー	дру
軸受	лагери
軸受	носещи
軸受	носеща
アキノ	акино
モトクロス	мотокрос
囲い	заграждение
モレノ	морено
リキュール	ликьор
リキュール	алкохол
リキュール	ликьор
分別	разумна
分別	разумно
分別	разумни
分別	разумен
ニンジャ	нинджа
ニンジャ	нинджи
ケラー	келър
アナリスト	аналитик
アナリスト	анализатор
アナリスト	анализатори
アナリスト	анализаторите
ディアナ	диана
リミット	лимит
リミット	граница
リミット	ограничаване
リミット	ограничение
リミット	граници
リミット	ограничения
リミット	предел
パイパー	пайпър
ヴォーン	вон
ヴォーン	вон
ベス	бес
ベス	бет
ベス	bes
マンセル	мансел
スモレンスク	смоленск
クリーニング	почистване
クリーニング	чистене
メリル	мерил
ガーネット	гранат
ガーネット	гарнет
涅槃	нирвана
混合物	смес
混合物	смеси
ツイスト	туист
ツイスト	обрат
ツイスト	извратен
審問	изслушвания
審問	слух
審問	изслушването
審問	изслушване
ストレッチ	разтягане
ストレッチ	разтягане
ジークフリート	зигфрид
インフレーション	инфлация
インフレーション	инфлацията
寄託	депозирани
アルバトロス	albatros
アルバトロス	албатрос
ロドニー	родни
放射状	радиална
スポーツマン	спортист
パドヴァ	падуа
タロット	таро
対価	обмисляне
対価	цена
御船	мифуне
デミ	дима
デミ	деми
フッ素	флуор
フラミンゴ	фламинго
フラミンゴ	фламинго
押収	пристъп
押収	припадък
押収	гърчове
