மற்றும்	at
பெண்ணை	girl
ஓடி	daloy
ஸ்மித்	smith
மேஜர்	major
ஊட்டச்சத்து	nutrisyon
தண்டு	cord
தண்டு	pisi
தண்டு	tangkay
தண்டு	stem
அறைகள்	kuwarto
அறைகள்	kwarto
எண்ணை	bilang
இருவருக்கும்	parehong
இருவருக்கும்	both
இருவருக்கும்	pareho
பிரான்சிய	académie
சேதம்	damage
சேதம்	pinsala
கவுண்டர்	kontra
கவுண்டர்	counter
ஜோடி	pares
மந்திரம்	mantra
தயாரிப்பாளர்கள்	producers
தயாரிப்பாளர்கள்	producer
தா	tha
ராஜஸ்தான்	rajasthan
ரகுமான்	rahman
அவசர	emerhensiyang
அவசர	emerhensiya
அவசர	emergency
கரை	hangganan
நாயகன்	hero
நாயகன்	bayani
நாயகன்	lalaking
நாயகன்	lalaki
நாயகன்	man
காப்பகம்	arkibo
காப்பகம்	archive
அடர்ந்த	siksik
கூத்து	hoa
படைத்த	ginawa
படைத்த	nilikha
சிவா	shiva
சிவா	siva
குடி	inuman
குடி	inom
குடி	inumin
குடி	uminom
வாழ்த்துக்கள்	congratulations
வாழ்த்துக்கள்	pagbati
வாழ்த்துக்கள்	greetings
பாடலாசிரியர்	composer
இனிய	masaya
குளோரின்	chlorine
பெல்ஜியம்	belgium
வெளியிட்டு	releasing
மெட்ரிக்	metric
துருக்கிய	turko
நெப்போலியன்	napoleon
ஆயுதம்	sandata
ஆயுதம்	armas
ஆயுதம்	sandata
மசூதி	mosque
வழிகாட்டி	wizard
வழிகாட்டி	patnubay
வழிகாட்டி	gabay
குடியேற்றம்	imigrasyon
குடியேற்றம்	pandarayuhan
குடியேற்றம்	immigration
பிலிப்	phillip
பிலிப்	felipe
பிலிப்	philip
பர்மா	burma
நெருக்கமான	maseselang
நெருக்கமான	intimate
திறனாய்வு	kritika
தீர்க்க	lutasin
சேர்க்கும்	naidagdag
சேர்க்கும்	idinadagdag
சேர்க்கும்	nadagdag
பலகை	lupon
பலகை	board
தணிக்கை	censorship
வளைவு	curve
வளைவு	liko
வளைவு	curvature
வளைகுடா	golpo
வளைகுடா	gulf
வளைகுடா	look
வளைகுடா	bay
உகந்த	sulit
மெய்நிகர்	birtwal
மெய்நிகர்	virtual
கிரிக்	crick
மோதல்	collision
மோதல்	banggaan
உள்ளீடு	feed
உள்ளீடு	entry
உள்ளீடு	pagpasok
உள்ளீடு	input
உள்ளீடு	ipinasok
தெய்வங்கள்	gods
ஊதா	purple
ஊதா	ube
ஊதா	lila
ஊதா	violet
புயல்	cyclone
புயல்	bagyo
பகவான்	bhagavan
நினைத்து	iniisip
கூறு	module
கூடைப்பந்து	basketbol
கூடைப்பந்து	basketball
விதைகள்	binhi
மாசு	polusyon
வரவு	pagdating
வரவு	arrival
எப்போது	kapag
எப்போது	kailan
முப்பது	tatlumpung
முப்பது	medya
புத்தரின்	buddha
சரக்கு	cargo
சரக்கு	karga
சரக்கு	imbentaryo
சரக்கு	inventory
சரக்கு	kargada
சரக்கு	kargamento
இயல்பாக	normal
வைரஸ்	virus
பான்	pan
பரப்புரை	propaganda
டேனியல்	daniel
ஜோன்ஸ்	jones
தீங்கு	evil
தீங்கு	masama
தீங்கு	kasamaan
தீங்கு	saktan
தீங்கு	makasama
பலன்	makinabang
பலன்	benepisyo
பலன்	resulta
கோழி	chicken
கோழி	manok
கோழி	hen
சக்தியை	power
சக்தியை	kapangyarihan
எல்லோரும்	folks
எல்லோரும்	lahat
பயணத்தை	journey
பயணத்தை	paglalakbay
வாரங்கள்	linggo
அளவீடு	pagsukat
மென்மையான	malambot
மூவர்	trio
சமம்	katumbas
சமம்	equals
நிலவியல்	geology
குடியுரிமை	pagkamamamayan
விருந்து	partido
விருந்து	party
விருந்து	pagdiriwang
விருந்து	pagtitipon
ரைட்	wright
உருவாக்குதல்	ginagawang
உருவாக்குதல்	paglikha
உருவாக்குதல்	paggawa
உருவாக்குதல்	creation
கட்டாய	sapilitan
கட்டாய	sapilitan
வரைகலை	graphics
ஸ்டுடியோ	studio
குற்றவியல்	kriminal
கட்டப்பட்டுள்ளது	nakapaloob
கட்டப்பட்டுள்ளது	binuo
வரைபடங்கள்	maps
வரைபடங்கள்	mapa
ஆன்லைன்	online
தொழிற்துறை	industriya
அப்பா	dad
அப்பா	itay
அப்பா	tatay
அப்பா	daddy
அப்பா	ama
அப்பா	tatay
அப்பா	father
முற்போக்கு	progresibong
சீனம்	intsik
சீனம்	tsino
சீனம்	chinese
கோலா	koala
கோலா	cola
வெண்	ven
வெண்	venn
பங்களிப்புகள்	ambag
செயலி	aplikasyon
செயலி	app
கேரி	carrie
சிங்களம்	sinhala
சிங்களம்	sinhalese
மிகச்சிறிய	tiny
மாஸ்கோ	moscow
அறம்	aram
நினைவகம்	memorial
நினைவகம்	memorya
நினைவகம்	alaala
ரோடு	daan
கர்நாடகா	karnataka
நபி	propeta
ஆப்கானிஸ்தான்	afghanistan
கழிவு	basura
பற்றாக்குறை	kakulangan
கிம்	kim
ஆரம்பம்	simula
ஆரம்பம்	simulan
ஆரம்பம்	magsimula
ஆரம்பம்	simula
நீரிழிவு	diabetes
தேவா	deva
இளைஞர்கள்	kabataan
உளவு	spy
நீடித்தது	tumagal
சாம்	sam
புகைப்படம்	itrato
புகைப்படம்	larawan
புகைப்படம்	litrato
புகைப்படம்	litratong
புகைப்படம்	photography
திடீர்	biglaang
திடீர்	sudden
கர்நாடகம்	karnataka
வகுப்புகள்	pasok
சாத்தியம்	maaari
சாத்தியம்	posible
சாத்தியம்	possible
சாத்தியம்	maari
சாத்தியம்	posibleng
ஊதியம்	pay
ஊதியம்	bayaran
ஊதியம்	magbayad
பாலி	bali
அக்	oktubre
பெரும்பான்மையாக	predominantly
சாகிப்	sahib
ஆசி	aussie
ஆசி	pagpapala
ஆசி	blessings
ஆசி	biyaya
முட்டைகள்	itlog
இந்தோனேசிய	indonesian
கால்கள்	binti
சூடான	hot
சூடான	mainit
சூடான	hottest
சூழ்நிலையில்	situation
சூழ்நிலையில்	sitwasyon
வறுமை	kahirapan
கந்தக	sulfur
பிரம்மா	brahma
குடும்பத்தினர்	kapamilya
குடும்பத்தினர்	pamilya
வலைப்பதிவு	blog
வாழ்ந்தார்	nanirahan
வாழ்ந்தார்	tumira
அரங்கில்	arena
பதினைந்து	kinse
தனியே	alone
தனியே	magisa
லைவ்	mabuhay
லைவ்	mamuhay
லைவ்	live
ஆராய்ச்சியாளர்கள்	nananaliksik
ஆராய்ச்சியாளர்கள்	mananaliksik
கிருஷ்ணர்	krishna
பண்டிதர்	defender
பண்டிதர்	kalaban
இறைவி	diwata
இறைவி	diyosa
இறைவி	dyosa
தொன்மையான	classic
தொன்மையான	klasikong
தொன்மையான	klasiko
வாங்கும்	binibili
வட்டு	disk
வட்டு	disc
ஆல்பர்ட்	albert
குறிக்கோள்	layunin
குறிக்கோள்	target
மீள்	maibabalik
குரங்கு	unggoy
பயன்படுத்துதல்	paggamit
ஆண்டவர்	god
ஆண்டவர்	diyos
நெருப்பு	fire
நெருப்பு	sunog
நெருப்பு	apoy
சிலி	chile
பத்தாவது	tenth
வாள்	tabak
வாள்	espada
வாள்	sword
சமூகவியல்	sosyolohiya
அன்	ann
வரம்	unlimited
வரம்	saklaw
வரம்	hanay
விலங்கியல்	soolohiya
ஹைட்ரஜன்	hydrogen
நலன்	welfare
நலன்	kagalingan
ஐக்	ike
உரிமைகளை	karapatan
உரிமைகளை	rights
தேவர்கள்	gods
மயில்	peacock
பாதுகாக்கும்	pinoprotektahan
பாதுகாக்கும்	pagprotekta
முஹம்மது	muhammad
நச்சு	toxic
மலேரியா	malaria
பிடித்த	paborito
பிடித்த	favorite
கிளர்ச்சி	paghihimagsik
விதம்	paraang
விதம்	paraan
விதம்	way
நார்வே	norway
முகப்பு	tahanan
முகப்பு	bahay
முகப்பு	makauwi
செடி	halaman
செடி	planta
செடி	halaman
நிர்வாகி	admin
நிர்வாகி	namamahala
நிர்வாகி	manager
நிர்வாகி	tagapamahala
நிர்வாகி	administrator
நிர்வாகி	administrador
நிர்வாகி	tagapangasiwa
திரிபுரா	tripura
