年	سال
穩定	پایدار
氣	گس
氣	گاز
法官	داوری
法官	قاضی
法官	داوران
法官	قضات
法官	حاکمان
古典	کلاسیک
古典	کلاسیک
古典	classic
喬治	جرج
喬治	گئورگ
喬治	جورج
共和	جمهوری
作曲家	آهنگسازان
作曲家	songwriter
作曲家	مؤلف
作曲家	composer
作曲家	آهنگساز
教宗	پاپ
教宗	پوپ
角度	زاویۀ
角度	زاویه
地址	آدرس
地址	نشانی
身分	همانی
身分	هویت
碼	کد
碼	حیاط
碼	یارد
碼	یارد
顏	یان
慕尼黑	مونیخ
感染	عفونت
感染	عفونتهای
感染	مبتلا
感染	آلوده
感染	آلودگی
感染	عفونت
薄	لاغر
薄	نازک
薄	لاغری
保障	تضمین
保障	تضمینی
保障	ضامن
保障	ضمانت
安娜	آنا
安娜	انا
原則	اصول
原則	تعالیم
原則	دکترین
原則	اصل
收集	مجموعۀ
收集	مجموعه
收集	جمع
簡單	ساده
簡單	آسان
簡單	ساده
簡單	راحت
男人	مردانی
男人	مردها
男人	مردان
男人	انسان
男人	مَرد
男人	مرد
規則	قواعد
規則	قوانین
潔	جیه
化合物	مرکب
化合物	ترکیب
八月	آگوست
八月	آگست
八月	اوت
八月	اوت
八月	aug
法庭	دادگاه
法庭	دادگاه
法庭	دربار
法庭	دادگاههای
貴	ونک
貴	گران
貴	گرونه
榮譽	عزت
榮譽	شرافت
榮譽	شرف
榮譽	افتخار
榮譽	شرافتی
榮譽	عزت
榮譽	گرامی
聞	بوش
聞	بوی
出售	فروش
出售	بفروش
出售	بفروشید
出售	فروش
出售	sale
出售	حراج
共產黨	کمونیستها
淳	jun
淳	ژون
妹妹	خواهر
妹妹	خواهری
妹妹	خواهرش
三月	مارس
三月	پیشروی
三月	راهپیمایی
表達	تجلّی
表達	عبارت
無線	بیسیم
無線	وایرلس
吸收	جذب
吸收	جذب
奧地利	اتریش
誰	که
成人	بزرگسال
成人	بالغ
成人	بزرگسالان
成人	بزرگسال
成人	بزرگسالان
成人	بزرگترها
整合	مجتمع
整合	یکپارچه
整合	یکپارچگی
整合	تحکیم
跑	اجرا
威爾	ویل
供應	تدارکات
供應	تجهیزات
供應	آذوقه
供應	تامین
泛	پان
泛	پن
岸	ساحل
祖父	پدربزرگ
哥哥	برادر
哥哥	داداش
終於	سرانجام
終於	بالاخره
終於	بلاخره
龜	لاکپشت
結	گره
二月	فوریه
二月	فوریه
醫生	دکتری
醫生	داکتر
醫生	دکتر
教師	معلم
教師	معلمی
教師	teacher
教師	آموزگار
教師	اساتید
教師	معلم
教師	مدرس
不滿	نارضایتی
不滿	نارضایتی
阿里	علی
阿里	ali
伯爵	شمارش
親王	پرنس
親王	پرینس
親王	شاهزاده
特徵	ویژگیها
特徵	ویژگیهای
特徵	مشخصات
特徵	ویژگی
航天	هوافضا
台中	تایچونگ
穿	پوشیدن
穿	پوشیدن
穿	بپوشید
改建	دگرگونی
傷	مجروح
傷	مصدوم
傷	زخمی
政黨	مهمانی
政黨	پارتی
政黨	مهمونی
政黨	حزب
政黨	جشن
相對	نسبی
邑	eup
入口	ورودی
入口	مدهوش
一半	نیم
一半	نیمی
一半	نصف
七月	ژوئیه
七月	جولای
同上	ایضا
路口	چهارراه
路口	تقاطع
危機	بحرانها
危機	بحرانی
危機	بحران
指示	دستورالعمل
指示	دستورالعملها
指示	دستورالعمل
揚	jan
揚	یان
軍團	لژیون
軍團	سپاه
天然	طبیعی
天然	natural
打破	بشکند
打破	استراحت
打破	شکستن
打破	شکستن
打破	شکنی
駕駛	راننده
駕駛	گرداننده
駕駛	درایو
駕駛	رانندگی
駕駛	سوق
駕駛	رانندگی
恐龍	دایناسور
恐龍	دایناسورها
特性	مشخصات
名人	سلبریتی
名人	مشاهیر
氧化	اکسیداسیون
氧化	اکسید
腹	بطن
腹	شکم
腹	شکمش
移除	حذف
戰車	ارابه
笑	لبخند
笑	تبسم
笑	بخند
笑	خندیدن
笑	خنده
笑	خندیدم
笑	بخند
總督	حاکم
總督	فرماندار
通訊	ارتباطات
通訊	مخابرات
通訊	آیات
通訊	خبرنامه
通訊	ارتباط
通訊	ارتباطات
通訊	مکاتبه
通訊	ارتباطی
商店	فروشگاه
商店	خرید
商店	فروشی
商店	مغازه
商店	shop
商店	فروشگاه
商店	ذخیره
延長	گسترده
延長	افزونه
延長	پسوند
裝備	تجهیزات
裝備	وسایل
裝備	دنده
裝備	گیر
裝備	همسفر
司馬	سیما
顧問	مشاور
顧問	مشاور
顧問	مشاوران
焦	جایو
醫療	طبی
醫療	medical
醫療	پزشکی
古老	کهن
古老	باستانی
古老	باستان
細胞	سلول
細胞	یاخته
細胞	سلولهای
細胞	سلول
細胞	سلولها
患者	بیمارها
患者	بیماران
患者	بیمار
患者	صبور
患者	صبر
患者	استقامت
勤	کوشا
劇情	درام
劇情	رسم
劇情	نیرنگ
站台	سکوی
站台	سکو
斌	bin
斌	لاوک
依據	پایه
抗議	تظاهرات
抗議	اعتراض
抗議	اعتراضات
抗議	اعتراضی
急	فوری
急	فوریه
急	ضروری
急	راش
男主角	هنرپیشه
男主角	بازیگر
男主角	actor
中間	وسطی
中間	میدل
中間	میانی
中間	میانه
中間	وسط
中間	میانجی
中間	واسطه
中間	میانی
文獻	ادبیات
文獻	literature
理查	ریچارد
蜥	مارمولک
蜥	سوسمار
多數	اکثر
多數	بیشتر
多數	بیشترین
多數	اکثریت
暫停	معلق
暫停	تعلیق
暫停	معلق
暫停	مکث
暫停	مکث
百萬	میلیون
百萬	میلیونی
百萬	ملیون
聲音	صوت
聲音	صدا
聲音	صدا
聲音	صدای
測量	پیمانه
測量	پیمانه
測量	surveying
買	بخرم
買	خرید
買	بخرید
買	خریدن
買	خرید
近代	مدرن
近代	امروزی
近代	modern
噸	تن
噸	تن
論文	مقاله
論文	تز
論文	کاغذ
論文	کاغذها
論文	اسناد
論文	کاغذ
直播	پخش
直播	مخابره
福特	فورد
游泳	شنا
游泳	شنای
游泳	شنا
游泳	شنای
九月	september
九月	سپتامبر
反映	اندیشه
反映	منعکس
反映	ازای
常常	غالبا
常常	اغلب
創造	آفرینش
創造	ایجاد
創造	خلقت
波音	بوئینگ
同步	همگام
同步	همگامی
同步	همگام
同步	همگامی
經典	کلاسیک
經典	classic
教學	تدریس
教學	آموزش
教學	دستورالعمل
權力	قدرتهای
權力	قدرت
權力	پاور
權力	توان
權力	power
權力	قدرتش
六月	ژوئن
六月	june
公眾	عمومی
公眾	علنی
公眾	همگانی
公眾	public
工廠	گیاهی
工廠	نیروگاه
工廠	پلنت
工廠	گیاه
工廠	کارخانجات
工廠	کارخانه
書院	کالج
書院	دانشکده
書院	دانشگاه
書院	دانشگاهی
暫時	موقتاً
暫時	موقت
暫時	موقتی
暫時	موقتا
領袖	لیدر
領袖	رهبر
軟	ملایم
軟	نرمه
軟	نرمی
軟	سافت
軟	نرم
政權	باقیست
政權	رژیم
標誌	لوگو
邁	mai
邁	مای
電話	گوشی
電話	تلفن
電話	بخوانید
電話	تماس
電話	تلفن
晶	جینگ
那麼	پس
堆	کپه
蘋果	سیب
蘋果	apple
蘋果	اپل
蘋果	سیب
巴基斯坦	پاکستان
戰鬥機	مبارزان
市長	شهردار
肉	گوشتی
肉	گوشته
肉	گوشت
臺中市	تایچونگ
規模	مقیاس
超越	متعالی
大師	master
大師	استادی
大師	ارباب
大師	استاد
抵達	ورود
抵達	میرسد
抵達	رسیدن
抵達	آمد
抵達	رسید
會員	عضو
會員	عضوی
本科	undergraduate
漢字	کانجی
抵抗	مقاومت
抵抗	مقاومتی
抵抗	مخالفان
任天堂	نینتندو
公車	اتوبوس
公車	bus
附加	پیوست
附加	پیوستن
附加	اضافی
附加	الحاق
附加	پیوستن
春秋	بهار
春秋	بهاری
春秋	اسپرینگ
丹麥	دانمارک
丹麥	دانمارکی
丹麥	دانمارک
毒	زهر
毒	زهر
毒	مسموم
沿海	ساحلی
沿海	کوست
岡	اوکا
月刊	ماهانه
月刊	ماهنامه
月刊	ماهیانه
公式	فرمول
註冊	ثبات
大衛	داوید
大衛	داود
大衛	داوود
大衛	دیوید
大衛	david
定居	اسکان
定居	سازش
定居	قرارگاه
定居	توافق
違反	تخلف
違反	نقض
違反	رخنه
違反	نقض
非法	غیرقانونی
非法	غیرقانونی
非法	حرام
非法	حرامی
積極	فعال
積極	مثبت
積極	مثبت
性質	سرشت
性質	طبیعت
允	یون
弱	ضعف
弱	ضعیفتر
弱	ناتوان
弱	ضعیفی
弱	ضعیف
弱	سست
沿岸	کوست
衍生	مشتق
天體	شئ
天體	مفعول
天體	شیء
天體	اشیاء
天體	اجسام
天體	اشیا
歌唱	بخون
歌唱	بخونید
歌唱	آواز
歌唱	خوانندگی
當局	مسئولین
當局	مقامات
當局	مسئولان
合唱	همخوان
合唱	کورس
登陸	فرود
回答	پاسخگویی
回答	جواب
回答	پاسخ
強調	استرس
強調	تنش
指令	دستورالعمل
指令	دستورالعملها
指令	دستورالعمل
封面	کاور
封面	جلد
封面	پوشش
封面	بپوشد
數學	ریاضی
數學	ریاضی
數學	ریاضیات
數學	ریاضیات
數學	ریاضی
數學	ریاضیات
數學	math
指控	اتهامات
指控	اتهام
指控	اتهاماتی
人才	استعداد
人才	استعدادها
人才	استعداد
人才	ذکاوت
人才	استعدادها
專家	متخصص
專家	متخصصان
專家	متخصصین
專家	کارشناسان
專家	متخصص
專家	کارشناس
專家	expert
玩	پخش
玩	بازی
玩	پخش
相互	متقابل
相互	دوطرفه
埠	درگاه
埠	بندر
攝影	فیلمبرداری
攝影	عکاسی
攝影	photography
攝影	عکسبرداری
權利	حقوق
幫	گنگ
商場	فروشگاه
武裝	مسلح
武裝	مجهز
性格	شخصیت
性格	نویسه
性格	شخصیت
性格	شخصیتی
成長	رشد
成長	رشد
成長	رشد
最小	جوانترین
最小	کمترین
最小	کمینه
坤	kun
坤	کون
坤	گون
星期六	شنبه
工作室	studio
工作室	استودیو
工作室	استدیو
朝日	آساهی
印刷	چاپ
印刷	چاپ
電力	الکتریسیته
電力	برق
電力	قدرت
電力	پاور
電力	توان
電力	power
電力	قدرتش
起源	خاستگاه
起源	مبدأ
起源	منشأ
起源	مبدا
起源	پیدایش
起源	جنسیس
情報	هوش
情報	هوشی
情報	اینتل
情報	معلومات
十二月	دسامبر
十二月	dec
十二月	دکلان
鈴木	سوزوکی
南昌	نانچانگ
賣	فروش
賣	بفروش
賣	بفروشید
賣	فروش
賣	فروختن
體重	وزنش
體重	وزنه
體重	وزن
救援	نجات
虹	هونگ
虹	هوانگ
虹	هانگ
虹	هنگ
大多數	اکثر
大多數	بیشتر
大多數	بیشترین
已知	دانسته
已知	معلوم
磅	lbs
磅	پوند
高原	هایلند
高原	فلات
青少年	جوانی
青少年	جوانان
青少年	نوجوانی
青少年	تین
青少年	نوجوان
青少年	نوجوانان
青少年	نوجوان
流浪	سرگردان
流浪	پرسه
授權	اجازۀ
授權	مجاز
策略	تاکتیکهای
策略	تاکتیک
策略	رزم
策略	تاکتیک
鷹	عقاب
鷹	ایگل
鷹	هاک
鷹	قوش
鷹	هاوک
鷹	عقاب
鷹	عقابها
鷹	ایگلز
最好	بهترین
最好	بهتر
最好	best
探測	کاوشگر
探測	آشکارسازی
探測	تشخیص
鋼	فولاد
鋼	استیل
鋼	فولادی
蓬	پون
蓬	پنت
開幕	افتتاحیه
開幕	افتتاح
籃球	basketball
籃球	بسکتبال
領土	سرزمینهای
領土	ارضی
領土	قلمروی
領土	قلمرو
替代	جایگزینی
替代	جایگزین
替代	جانشینی
替代	جانشین
替代	جایگزینی
替代	جایگزین
青山	آئویاما
華盛頓	واشینگتون
華盛頓	واشنگتون
華盛頓	واشینگتن
華盛頓	واشنگتن
型號	مدلهای
型號	model
型號	مدل
天空	آسمان
天空	اسکای
天空	sora
手機	گوشی
手機	تلفن
燃料	سوخت
青春	جوانی
青春	جوانان
投手	پارچ
黑暗	دارک
黑暗	تاریک
黑暗	تیره
黑暗	تیرگی
黑暗	ظلمت
黑暗	تاریکی
競爭	رقابت
競爭	رقابت
競爭	رقابتی
競爭	رقابت
競爭	مسابقه
競爭	رقابت
競爭	رقابتهای
競爭	رقابتها
運行	روان
運行	دویدن
運行	اجرا
運行	اجرا
內閣	کابینه
內閣	کابینت
尋找	نگاه
尋找	نظاره
尋找	یافتن
智利	شیلی
繁	شیگرو
證實	تاییدیه
證實	تأیید
證實	تصدیق
證實	تایید
證實	تأیید
證實	تصدیق
壓力	فشار
壓力	فشاری
壓力	استرس
壓力	تنش
豆	بین
豆	لوبیا
豆	لوبیای
形容	توصیف
鄰	همسایه
鄰	همسایگان
校園	پردیس
平衡	متوازن
平衡	میزان
平衡	تعادل
平衡	توازن
平衡	موازنه
平衡	بساز
平衡	تعادل
動力	انگیزه
動力	انگیزش
動力	قدرت
動力	پاور
動力	توان
動力	power
動力	قدرتش
候選人	کاندیداهای
候選人	کاندید
候選人	نامزد
候選人	کاندیدای
值得	لایق
值得	شایسته
學園	gakuen
跳	جهش
跳	پرش
跳	پرشی
密度	شدت
密度	تراکم
密度	چگالی
成果	عاقبت
成果	نتیجه
成果	نتایج
成果	نتیجه
成果	نتایجی
對應	متناظر
標題	سرآیند
標題	عنوان
標題	عناوین
巴赫	باخ
巴赫	بچ
想法	ایده
想法	افکار
想法	افکارش
一生	عمری
一生	عمره
戀愛	koi
戀愛	دوست
戀愛	عشق
戀愛	عشقی
戀愛	عاشق
戀愛	رابطه
亞歷山大	اسکندریه
亞歷山大	الکساندریا
亞歷山大	اسکندر
亞歷山大	الکساندر
傳播	انتشار
傳播	انتشار
傳播	پخش
傳播	گسترده
維多利亞	ویکتوریا
等級	تراز
等級	لول
等級	سطح
等級	درجه
等級	نمره
等級	مراتب
等級	نمره
英尺	پاهای
英尺	پایی
英尺	پای
英尺	فوت
英尺	پیاده
英尺	پا
市政府	شهرهای
市政府	دهستانهای
興趣	علایق
興趣	دلبستگی
興趣	منافع
興趣	علاقمندی
興趣	علاقه
興趣	علاقمند
興趣	ربا
興趣	علاقه
興趣	بهره
允許	مجاز
允許	اجازه
允許	مجوز
理念	مفهومی
理念	مفهوم
理念	فلسفه
理念	مفاهیم
靠近	نزدیکی
靠近	نزدیک
桃園	تائویوان
鼻	دماغ
鼻	بینی
怪	عجیب
怪	فرد
怪	عجیب
對抗	مشاجره
對抗	مواجهه
對抗	رویارویی
對抗	مقابله
差異	تفاوت
差異	تفاوتهای
差異	تفاوتها
差異	اختلاف
差異	اختلافات
差異	واریانس
差異	تفاوت
差異	فرق
路易斯	لویی
路易斯	لوئی
員工	کارمند
員工	کارمندان
員工	کارکنان
員工	کارمند
格林	سبز
格林	گرین
綠色	سبز
綠色	گرین
車隊	ناوگان
車隊	کاروان
車隊	موکب
單元	پیمانه
單元	ماژول
單元	واحدها
單元	یگان
單元	یکای
單元	واحد
單元	یکا
英吋	اینچ
英吋	اینچ
拓	تاکویا
神秘	معمای
神秘	اسرارآمیز
槽	slot
槽	شکاف
槽	شکافها
槽	درمیان
尊重	مراعات
尊重	احترام
溫度	دما
溫度	موقت
溫度	موقتی
溫度	دما
琉球	ریوکیو
琉球	اوکیناوا
砲	کانن
阿富汗	افغانستان
頒獎	جوایز
真實	رئال
真實	حقیقی
真實	واقعی
真實	راست
真實	حقیقی
真實	درست
真實	true
援助	کمکهای
援助	توفیق
意識	هوشیاری
意識	خودآگاه
意識	آگاهی
意識	هشیاری
穆斯林	مسلمان
穆斯林	مسلم
穆斯林	مسلمانان
穆斯林	مسلمان
穆斯林	مسلمانان
