категория	loại
тени	bóng
тени	bóng
тени	shadow
тени	râm
тени	khuất
бета	beta
артём	artem
артём	artyom
заслуживает	đắng
нор	nord
теоретической	huấn
кремля	kremlin
даны	dana
широкие	rộng
широкие	rộng
широкие	vid
стояли	sto
барри	barry
ранняя	sớm
стрелки	arrow
стрелки	shooters
эгидой	aegis
пауль	paul
ветеран	hanh
ветеран	vet
боксёр	boxer
охрана	ninh
охрана	gác
охрана	canh
императрица	empress
ломоносова	lomonosov
огромные	huge
либретто	libretto
франков	franc
оби	obi
украину	ukraine
украину	ucraina
украину	ukraina
нормальный	chuẩn
нормальный	thường
удовлетворяет	satisfies
уничтожены	hỏng
уничтожены	hư
уничтожены	xì
духовенства	clergy
волк	soi
волк	wolf
волк	sói
короли	kings
короли	vua
талант	tài
утро	sáng
боль	đau
бей	bey
бей	vịnh
бей	bay
отель	hotel
любил	yêu
убийцы	assassins
дисков	discs
взяты	taken
взяты	bắt
взяты	chụp
газету	báo
афганистана	afghanistan
кадры	footage
строитель	builder
владивосток	vladivostok
победить	đánh
победить	phật
победить	thang
победить	win
победить	thắng
победить	đảnh
победить	bại
парень	boy
парень	trai
парень	bé
парень	guy
парень	khứa
парень	gã
парень	nhóc
парень	bé
парень	kid
парень	boyfriend
чтение	truyện
чтение	đọc
факто	facto
лицей	lyceum
обход	gom
обход	bypass
отдать	đưa
отдать	tặng
отдать	cho
мур	maori
мур	moor
мур	moore
осень	sáp
осень	rơi
осень	sút
осень	ngã
сел	ngồi
сел	sat
предотвратить	ngăn
сервис	cụ
убийца	assassin
арабский	arab
ведущая	dẫn
ведущая	chì
пропустил	lỡ
сервер	phục
сервер	server
супер	super
супер	siêu
рада	rada
пишу	viết
пишу	ghi
королей	kings
королей	vua
орехово	orekhovo
полицейский	cớm
полицейский	cop
полицейский	cảnh
кан	kang
кан	khang
кан	kahn
кан	kan
фифа	fifa
косово	kosovo
атаковать	công
абдул	abdul
никольский	nikolsky
ископаемых	fossil
кислорода	ôxi
кислорода	oxygen
кислорода	oxy
кислорода	ôxy
мэн	mạnh
мэн	maine
николас	nicholas
формировании	shaping
анхальт	anhalt
альберта	alberta
жозеф	giuse
жозеф	joseph
госпиталь	viện
госпиталь	xá
рой	roy
альберто	alberto
электроэнергии	điện
пьетро	pietro
кубы	cuba
задняя	rear
камер	chambers
камер	vẹn
уилсон	wilson
филологических	philological
старших	sr
старших	senior
юбилейная	jubilee
исаак	isaac
бесплатно	free
бесплатно	rảnh
стекла	cốc
стекла	kính
стекла	ly
янг	dương
янг	yang
янг	trẻ
янг	young
центральное	trung
центральное	central
эфиопии	ethiopia
эфиопии	ethiopia
венесуэлы	venezuela
венесуэлы	venezuela
настоящая	real
настоящая	thực
настоящая	thật
настоящая	thiệt
пресса	nhấn
пресса	bào
пресса	ấn
пресса	bấm
гостиница	hotel
развиваться	evolve
хозяин	hữu
хозяин	thầy
ранг	rang
ранг	rank
дополнительное	cục
дополнительное	extra
колония	khu
арнольд	arnold
боги	thần
обложка	bìa
обложка	cover
обложка	che
классическая	classic
картинки	ảnh
перепись	census
швейцарский	swiss
зубов	răng
грант	grant
барабаны	trống
студент	bmi
историографии	historiography
водорода	hidro
водорода	hydrogen
водорода	hydro
укр	ukr
шотландский	scottish
охоты	săn
вон	vaughn
якутии	yakutia
домашние	homemade
дэн	dan
дэн	đặng
квартиру	phẳng
рисунки	ảnh
павлов	pavlov
красноярск	krasnoyarsk
хасан	hasan
хасан	hassan
намерения	intentions
гонсалес	gonzalez
гонсалес	gonzales
гонсалес	gonzález
хоп	hop
юлий	julius
мок	ioc
арбитр	arbiter
свадьба	cưới
вреда	hại
преобразование	biến
содружества	commonwealth
гитары	guitar
гитары	ghita
гитары	guitars
крейсеров	cruisers
неба	trời
неба	sky
закрыто	đóng
склад	kho
джейсон	phúc
джейсон	jason
используемые	phơi
райан	ryan
особняк	mansion
хлеб	mì
сады	vườn
сады	gardens
слоя	layer
слоя	lớp
движок	tơ
девочки	girls
девочки	gái
освободить	release
освободить	nhả
гипотезы	hypotheses
середина	mid
месяцы	tháng
индонезия	indonesia
дизайнер	designer
стол	bảng
стол	bàn
стол	bàn
луиджи	luigi
могилы	graves
могилы	đào
томми	tommy
королевская	royal
белков	protein
чан	chang
чан	chan
чан	trần
чан	jang
тольятти	togliatti
морис	maurice
самцы	nam
частного	tư
оригинальные	gốc
оригинальные	tác
цветы	hoa
прокат	thuê
прокат	thuê
литве	litva
литве	lithuania
первомайский	pervomaysky
родригес	rodriguez
родригес	rodrigues
родригес	rodríguez
дам	dam
дам	đập
кама	kama
тэц	chp
северное	bắc
квадратный	đc
квадратный	square
квадратный	vuông
малайзии	malaysia
малайзии	malaysia
реплика	cue
тяжёлая	nặng
мкс	irc
мкс	icm
мкс	cie
оппонентов	opponents
вдова	góa
вдова	widow
грибы	nấm
грибы	nấm
грибы	nấm
барбара	barbara
ксения	xenia
ганс	hans
сзади	rear
иллинойс	illinois
тон	ton
тон	tấn
тон	tone
тон	tần
планете	tinh
леви	levi
леви	levy
регистр	registry
химический	hóa
ближайший	thiểu
астрономы	astronomers
нижние	hạ
чистой	cai
чистой	sạch
коды	codes
коды	mã
уголовное	phạm
капитал	vốn
монография	monograph
росс	ross
гвинеи	guinea
вкус	nếm
вкус	hương
дама	đầm
дама	tẩy
дама	dame
атлетика	athletics
ставки	stakes
люблю	love
люблю	yêu
подруга	girlfriend
подруга	bồ
подруга	bạn
подруга	hiền
сицилии	sicilia
сицилии	sicily
сицилии	sicile
успенский	uspensky
гвинея	guinea
реформа	reforming
войти	nhập
войти	enter
скрипки	violins
дева	virgo
дева	trinh
дева	virgin
дева	tân
дева	maiden
травму	tổn
висит	vởn
висит	treo
душа	tắm
душа	hồn
душа	soul
медведь	gấu
чёрное	đen
эхо	echo
кипра	síp
быстрый	mau
быстрый	nhanh
быстрый	mau
быстрый	nhanh
тан	tang
тан	đường
