від	จาก
графік	กราฟ
графік	พล็อต
графік	วางแผน
реклама	โฆษณา
реклама	โฆษณา
арт	อาร์ต
арт	อาร์ท
арт	art
арт	ศิลปะ
америка	อเมริกา
президенти	ประธาน
президенти	ประธานาธิบดี
проблему	ปัญหา
енергія	พลังงาน
давид	เดวิด
давид	david
святі	นักบุญ
святі	ศีล
святі	ศักดิ์สิทธิ์
рельєф	บรรเทา
поміж	ระหว่าง
індонезії	อินโดนีเซีย
вогнем	ไฟ
вогнем	เพลิง
обласний	ภูมิภาค
хвороб	โรค
мур	mur
угорщині	ฮังการี
іраку	อิรัก
парки	สวน
біологічних	ชีวภาพ
срібла	ซิลเวอร์
срібла	เงิน
морська	นาวิก
австрійський	ออสเตรีย
швидкого	รถไฟฟ้า
організатор	จัด
майно	คุณสมบัติ
майно	ทรัพย์สิน
майно	ทรัพย์
майно	คฤหาสน์
майно	อสังหาริมทรัพย์
реліз	ปล่อย
запас	ลอยตัว
запас	ลอย
мадрид	มาดริด
мадрид	madrid
лука	luca
голоси	โหวต
голоси	เสียง
втручання	แทรกแซง
жовтий	เหลือง
вина	ไวน์
вина	สุรา
лікаря	ดอกเตอร์
лікаря	หมอ
лікаря	แพทย์
способи	วิธี
способи	วิถี
словом	คำ
тебе	เจ้า
тебе	คุณ
тебе	เธอ
альберт	อัลเบิร์
альберт	อัลเบิร์ต
номери	ตัวเลข
номери	หมายเลข
важливе	สำคัญ
крок	ขั้น
крок	ก้าว
комедії	ตลก
хребет	ช่วง
хребет	ระยะ
зразка	ตัวอย่าง
носій	สื่อ
носій	กลาง
поліція	ตำรวจ
негайно	ทันที
скелі	หน้าผา
скелі	หน้าผา
скелі	หิน
срібло	ซิลเวอร์
срібло	เงิน
біль	ปวด
колумбії	โคลัมเบีย
напряму	โดยตรง
хор	glee
лат	lats
лівий	ซ้าย
лівий	เหลือ
хвилини	นาที
хвилини	นาที
човен	เรือ
сто	sto
задній	หลัง
звіт	รายงาน
жіноча	หญิง
рядок	เส้น
рядок	บรรทัด
рядок	line
рядок	แถว
педагогічних	pedagogical
громадянська	แพ่ง
громадянська	ประชา
двадцять	ยี่สิบ
жіночий	หญิง
африканських	แอฟริกา
поезія	กลอน
поезія	กวี
філії	กิ่ง
філії	สาขา
математика	คณิตศาสตร์
математика	คณิตศาสตร์
математика	คณิตศาสตร์
математика	คณิต
математика	เลขคณิต
математика	เลข
знищити	ทำลาย
знищити	ขจัด
відчуття	รู้สึก
відчуття	feeling
знизу	ล่าง
мотор	motor
мотор	มอเตอร์
запобігання	เลี่ยง
етапу	เฟส
сигнал	สัญญาณ
знати	รู้
знати	ทราบ
готовий	พร้อม
ціна	ราคา
дитина	ลูก
дитина	ทารก
дитина	เบบี้
дитина	ที่รัก
дитина	กุมาร
дитина	เด็ก
постанова	ระเบียบ
боснії	บอสเนีย
арена	สังเวียน
романів	นิยาย
