और	και
मुहम्मद	μοχάμεντ
स्टूडियो	στούντιο
स्टूडियो	studio
राज्यपाल	κυβερνήτης
राज्यपाल	κυβερνήτη
रोगियों	ασθενείς
गेंद	μπαλάκι
गेंद	μπάλα
राजाओं	βασιλιάδες
राजाओं	βασιλείς
राजाओं	βασιλέων
राजाओं	κινγκς
पुस्तकालय	βιβλιοθήκες
पुस्तकालय	βιβλιοθήκη
बॉलीवुड	μπόλυγουντ
सिनेमा	κινηματογράφο
सिनेमा	σινεμά
सिनेमा	κινηματογράφος
प्राणी	ζώο
प्राणी	πλάσμα
अंग्रेजों	βρετανικό
अंग्रेजों	βρετανός
अंग्रेजों	βρετανική
अंग्रेजों	βρετανοί
अंग्रेजों	βρετανικά
कर्मचारी	εργαζόμενος
कर्मचारी	υπάλληλος
कर्मचारी	εργαζόμενοι
कर्मचारी	υπάλληλοι
कर्मचारी	μισθωτοί
कर्मचारी	εργαζόμενος
कर्मचारी	εργάτη
कर्मचारी	εργάτης
काले	μαύρη
काले	μαύρα
काले	μαύρος
काले	μαυρο
काले	μαύρο
मंच	πλατφόρμα
मंच	εξέδρα
मंच	αποβάθρα
मंच	forum
मंच	φόρουμ
प्रेरणा	κίνητρο
प्रेरणा	κίνητρα
प्रेरणा	εμπνεύσεις
प्रेरणा	έμπνευση
मारे	σκότωσε
मारे	σκοτώθηκε
मारे	σκοτώθηκαν
तीसरा	τρίτον
तीसरा	τρίτο
तीसरा	τρίτη
तीसरा	τρίτος
चलती	μετακόμιση
चलती	μετακίνηση
चलती	κινείται
हिमाचल	χιμάτσαλ
तुरंत	αμέσως
अकबर	ακμπάρ
शुरूआत	αρχή
कृत्रिम	τεχνητή
कृत्रिम	τεχνητά
कृत्रिम	τεχνητό
कृत्रिम	τεχνητές
फिल्में	ταινίες
यात्री	επιβατών
यात्री	επιβάτες
यात्री	επιβάτη
यात्री	επιβάτης
यात्री	επιβατών
यात्री	ταξιδιώτης
यात्री	ταξιδιώτη
चार्ल्स	τσαρλς
चार्ल्स	charles
चार्ल्स	σαρλ
चार्ल्स	κάρολος
रामायण	ραμαγιάνα
प्रगति	progress
प्रगति	πρόοδος
प्रगति	πρόοδο
विद्वान	πολυμαθής
विद्वान	λόγιος
जहाज	σκάφος
जहाज	καράβι
जहाज	πλοίο
जहाज	σκάφη
जहाज	πλοία
जहाज	καράβια
जहाज	πλοια
बचपन	παιδικά
बातचीत	συνομιλίες
बातचीत	αλληλεπίδραση
केंद्रित	επικεντρώθηκε
केंद्रित	συγκεντρωμένη
केंद्रित	συγκεντρωμένος
तारीख़	ημερομηνία
तारीख़	ραντεβού
तारीख़	ημερομηνια
नर	αρσενικό
नर	άνδρας
नर	αρσενικά
नर	άρρεν
संकट	κρίση
संकट	κριση
असम	ασάμ
रोगों	αρρώστιες
रोगों	ασθένειες
संगठनों	οργανώσεις
संगठनों	οργανισμοί
जानी	jani
बाबा	μπάμπα
फ्रेंच	γάλλοι
फ्रेंच	γάλλος
फ्रेंच	γαλλική
फ्रेंच	γαλλικό
फ्रेंच	γαλλικά
पंजाबी	παντζάμπι
वीर	βιρ
वीर	γενναίο
वीर	γενναία
वीर	γενναίος
वीर	γενναίοι
वीर	ηρωική
वीर	ηρωικό
उपयोगकर्ता	χρήστη
उपयोगकर्ता	χρήστης
उपयोगकर्ता	χρήστες
बिल	μπιλ
बिल	bill
ग्रैंड	χιλιάρικο
ग्रैंड	grand
निर्देशित	σκηνοθέτησε
निर्देशित	σκηνοθεσία
प्रोटीन	πρωτεΐνη
प्रोटीन	πρωτεΐνες
प्रोटीन	πρωτεΐνες
महाराजा	μαχαραγιά
हास्य	χιούμορ
हास्य	κωμωδία
हास्य	κωμικός
हास्य	κωμικό
ग्राहक	πελάτης
ग्राहक	πελάτη
ग्राहक	πελάτες
ग्राहक	πελάτης
ग्राहक	πελάτη
तृतीय	iii
तृतीय	ιιι
तृतीय	γ΄
तृतीय	τρίτον
तृतीय	τρίτο
तृतीय	τρίτη
तृतीय	τρίτος
हैदराबाद	χαϊντεραμπάντ
तिथि	ημερομηνία
तिथि	ραντεβού
तिथि	ημερομηνια
खाते	λογαριασμοί
खाते	λογαριασμούς
देवताओं	θεούς
देवताओं	θεοί
नवीन	ναβίν
नवीन	καινοτόμα
नवीन	καινοτόμος
नवीन	καινοτόμο
नवीन	καινοτόμες
खाड़ी	κόλπος
खाड़ी	κόλπος
खाड़ी	μπέι
खाड़ी	bay
तरल	υγρό
तरल	υγρά
तरल	υγρή
तरल	υγρός
तरल	υγρό
संबद्ध	υπαγωγή
संबद्ध	σχετιζόμενη
संबद्ध	συνεργάτης
दौरे	ξενάγηση
दौरे	περιήγηση
दौरे	tour
दौरे	περιοδεία
संयोजन	σύνθεση
संयोजन	συνδυασμός
संयोजन	συνδυασμό
संयोजन	ολοκλήρωση
संयोजन	ένταξη
संयोजन	ενσωμάτωση
संयोजन	ενοποίηση
निदेशक	διευθυντή
निदेशक	διευθύντρια
निदेशक	σκηνοθέτης
निदेशक	διευθυντής
सामान	πράγματα
सामान	βαλίτσες
सामान	αποσκευές
किला	καστρο
किला	κάστρο
किला	castle
किला	οχυρό
किला	φρούριο
किला	οχυρό
किला	φορτ
किला	fort
किला	φρούριο
मंगल	μανγκαλά
मंगल	αρη
मंगल	άρη
मंगल	μαρς
मंगल	αρης
मंगल	άρης
अन्तर्राष्ट्रीय	international
अन्तर्राष्ट्रीय	διεθνείς
अन्तर्राष्ट्रीय	διεθνής
अन्तर्राष्ट्रीय	διεθνή
अन्तर्राष्ट्रीय	διεθνές
थोड़ा	ελαφρά
थोड़ा	ελαφρώς
शुल्क	τέλη
शुल्क	αμοιβή
शुल्क	τέλη
शुल्क	αμοιβές
लोगो	λογότυπο
लोगो	λογότυπα
माह	μήνες
माह	μηνών
माह	μήνα
माह	μήνας
सलाह	συμβουλές
सलाह	συμβουλή
सलाह	συμβουλεύει
आहार	δίαιτα
आहार	διατροφή
स्वामित्व	κυριότητα
स्वामित्व	ιδιοκτησία
स्वामित्व	ιδιοκτησίας
गिरजाघर	καθεδρικό
गिरजाघर	τσερτς
गिरजाघर	εκκλησία
गिरजाघर	εκκλησια
पीढ़ी	γενεά
पीढ़ी	γενιά
गृह	πατρίδα
गृह	σπιτι
गृह	σπίτι
छवि	εικόνες
छवि	εικόνα
छवि	εικονα
पुष्टि	επιβεβαιώθηκε
पुष्टि	επιβεβαιώνεται
पुष्टि	επιβεβαίωση
पुष्टि	επιβεβαίωσε
पुष्टि	επιβεβαίωση
कलाकारों	καλλιτέχνες
यूनिवर्सिटी	πανεπιστήμιο
यूनिवर्सिटी	university
यूनिवर्सिटी	πανεπιστημιο
औपचारिक	επίσημο
औपचारिक	επίσημη
औपचारिक	πανηγυρική
जातियों	ιπποδρομίες
जातियों	φυλές
जातियों	κούρσες
वित्त	χρηματοοικονομικά
वित्त	οικονομικών
वित्त	χρηματοδότηση
