категория	kategorya
померания	pomerania
накратко	dagli
унищожаването	naninira
анализи	pagsusuri
анализи	pagtatasa
съдържаща	naglalaman
бедствия	sakuna
бедствия	kalamidad
подводница	submarine
подводница	sub
подводница	rap
перо	feather
лекува	nagpapagaling
арктика	arctic
въведение	pagpapakilala
въведение	panimula
въведение	intro
бара	bara
важност	kahalagahan
торпедо	torpedo
удря	hits
конан	conan
шрифт	font
бюст	bust
пустиня	desert
пустиня	disyerto
новгород	novgorod
локомотиви	locomotives
намален	nabawasan
намален	nabawasan
зърна	butil
зърна	suso
зърна	butil
сенат	senado
апогей	apogee
съображения	turing
утре	bukas
авторитет	awtoridad
авторитет	otoridad
авторитет	authority
авторитет	kapangyarihan
японско	hapon
японско	japanese
японско	hapones
полуфинала	semifinal
преки	direktang
преки	direct
преки	direkta
шведска	swedish
шведска	suweko
цин	shih
гробници	tombs
атланта	atlanta
елит	pili
елит	elite
бомбардировач	bomber
рита	rita
директорите	direktor
рон	ron
темите	tema
темите	paksa
паскал	pascal
трио	trio
указания	tagubilin
трагедията	trahedya
бунтовниците	rebel
бунтовниците	rebelde
малцинства	minorities
фред	fred
готово	done
грозни	pangit
грозни	panget
грозни	grozny
железни	bakal
железни	iron
близнаци	kambal
близнаци	twin
близнаци	gemini
близнаци	kambal
бомбардировачи	bombers
совалка	shuttle
тигър	tiger
тигър	tigre
видя	makita
видя	see
видя	makakita
видя	tingnan
имигранти	imigrante
имигранти	imigrante
вкъщи	tahanan
вкъщи	bahay
вкъщи	makauwi
обсерватория	obserbatoryo
виолета	violet
механик	mekaniko
младост	kabataan
поддръжници	backers
поддръжници	tagasuporta
поддръжници	supporters
познато	familiar
познато	pamilyar
изолация	pagkakabukod
изолация	paghihiwalay
гробища	cemetery
гробища	libingan
гробища	sementeryo
унищожи	sirain
унищожи	wasakin
успее	nagtagumpay
успее	magtagumpay
съвместни	dugtong
съвместни	pinagsamang
момичетата	girls
заплашва	nagbabanta
придвижване	paggalaw
придвижване	kilusan
далас	dallas
съставна	pinaghalo
мода	couture
мода	moda
мода	fashion
пие	inuman
пие	inom
пие	inumin
пие	umiinom
верде	verde
преминал	lumipas
преминал	pasado
смях	tatawa
смях	laughs
смях	pagtawa
смях	tawa
смях	tawa
смях	tumatawa
смях	tawa
смях	tumawa
компилация	compilation
оттегляне	pagalis
клане	massacre
клане	pagpatay
клане	patayan
симпсън	simpsons
симпсън	simpson
образователна	educational
детектив	detective
детектив	tiktik
албанско	albanian
приключенията	adventures
редове	lines
предимства	benepisyo
предимства	pakinabang
предимства	kalamangan
римляни	romans
римляни	roma
некропол	giza
еоод	ltd
отворено	buksan
отворено	bukas
отворено	open
квалификации	rating
квалификации	ratings
квалификации	qualification
печалба	tubo
печалба	kumikita
одобрение	apruba
одобрение	pagpayag
одобрение	approval
демокрацията	demokrasya
фиат	fiat
блейк	blake
еврейско	jewish
антична	antique
русо	russo
русо	rousseau
памук	bulak
памук	cotton
ахил	achilles
четвъртък	huwebes
романтични	romantiko
батальона	battalion
алгоритъм	algorithm
партньорство	partnership
партньорство	pakikipagsosyo
партньорство	pakikipagtulungan
стрийт	kalye
пето	ikalimang
пето	panglima
геология	geology
наема	umupa
наема	upahan
наема	rent
наема	upa
конфедерация	kompederasyon
юнг	jung
юнг	yung
инвазия	pagsalakay
местообитания	tahanan
строител	builder
глина	clay
чисти	malinis
облаци	ulap
облаци	ulap
олтар	dambana
олтар	shrine
биг	big
биг	malaking
биг	malaki
бригадата	brigada
седма	pitong
седма	seven
седма	pito
седма	ikapitong
козината	fur
козината	balahibo
вале	valle
вале	jack
вале	vale
свещена	banal
смъртни	mortal
арменци	armenian
предложен	iminumungkahing
предложен	nagmungkahi
предложен	iminungkahi
предложен	iminungkahing
предложен	iminumungkahi
предложен	inaalok
предложен	inalok
предложен	inaalay
предложен	iminungkahing
джън	zheng
лил	lil
лил	lille
историография	historyograpiya
панаир	karnabal
панаир	carnival
панаир	patas
психиатър	paliitin
психиатър	psychiatrist
мембрана	balamban
конете	kabayo
травма	injury
травма	pinsala
травма	trauma
последствия	kahihinatnan
намерението	intention
сабин	sabine
университетите	unibersidad
смъртност	mortality
ленти	dawa
ленти	tapes
ленти	alisan
ленти	strip
хонорис	honoris
псевдоними	aliases
рамки	frame
вратите	pinto
кабо	cape
кабо	tangos
кабо	kabo
регулиране	regulasyon
регулиране	adjustment
скъпи	dear
есе	sanaysay
потомък	descendant
процесор	cpu
процесор	processor
трудни	mahirap
справедливост	katarungan
справедливост	hustisya
вар	var
вар	lime
доставка	pagdadala
доставка	delivery
доставка	paghahatid
доставка	pagdadala
доставка	pagpapadala
доставка	suplay
доставка	supply
бенд	bend
странно	weird
странно	kakaiba
странно	kaiba
странно	kakaiba
уста	bunganga
уста	bibig
фил	phil
