من	מי
طائر	בירד
ضباط	קצינים
ضباط	שוטרים
توجيه	נטייה
توجيه	הנחיה
توجيه	הנחייה
توجيه	הנחייה
توجيه	הדרכה
توجيه	הנחיה
الغرض	מטרה
الغرض	תכלית
مغني	זמרת
مغني	זמר
الوصف	תיאור
الوصف	התיאור
بخصوص	על
بخصوص	לגבי
بخصوص	אודות
داء	מחלה
داء	מחלות
القنوات	ערוצים
القنوات	ערוצי
القنوات	הערוצים
ماليزيا	מלזיה
تمثال	פסל
تمثال	פיסול
تمثال	פסל
القارات	היבשות
القارات	יבשת
القارات	יבשות
سانتا	סנטה
تحالف	הברית
تحالف	ברית
تحالف	הקואליציה
درب	שובל
الخشب	עץ
الخشب	ווד
دوق	דוכס
دوق	דיוק
حامد	חמיד
رياض	ריאד
الكلاسيكية	קלאסיקות
الكلاسيكية	קלאסיקה
الكلاسيكية	קלאסי
الكلاسيكية	קלאסית
الكلاسيكية	קלאסיקה
الكلاسيكية	קלאסי
الكلاسيكية	קלאסית
مهندس	מהנדס
خسر	אבדה
خسر	אבודה
خسر	אבודים
خسر	אבד
خسر	אבוד
دعوة	הזמנה
دعوة	להזמנה
دعوة	ההזמנה
دعوة	הזמנה
دعوة	להזמנה
دائم	עמיד
دائم	קבועה
دائم	קבוע
بوينغ	בואינג
الكيميائي	כימאי
محدودة	מוגבלות
محدودة	מוגבלת
محدودة	מוגבל
بسيط	פשוטות
بسيط	פשוט
بسيط	פשוטה
بسيط	פשוטים
مغربي	מרוקאי
البوسنة	בוסני
البوسنة	בוסניה
تحكم	בקרה
تحكم	שליטה
تحكم	פיקוח
هارفارد	הארוורד
هارفارد	הרווארד
كانساس	קנזס
مسعود	מסעוד
مسعود	מסעוד
ديزني	דיסני
الدوائر	עיגולים
الدوائر	מעגלים
الصلب	פלדה
فيينا	וינה
فضاء	חלל
فضاء	מרחב
الجسيمات	חלקיקים
الجسيمات	חלקיק
الجسيمات	חלקיקים
الجسيمات	חלקיק
بوكس	ארגז
بوكس	קופסא
بوكس	תיבה
بوكس	קופסה
بوكس	xbox
دمج	מיזוג
دمج	למזג
دمج	מיזוג
شاهد	ראי
شاهد	רואה
شاهد	ראה
شاهد	שעון
شاهد	צפו
شاهد	צפה
شاهد	לצפות
شاهد	עדה
شاهد	העד
شاهد	עדים
صديق	ידיד
صديق	חברה
صديق	חבר
السبت	השבת
السبت	שבת
قابل	פגוש
قابل	הכירו
قابل	לפגוש
قابل	תכירו
المراحل	שלבים
المراحل	שלבים
محاولات	ניסיון
محاولات	נסיון
محاولات	ניסיונות
محاولات	נסיונות
القطن	קוטון
القطن	כותנה
الوجود	הקיום
الوجود	קיום
الوجود	נוכחות
صفر	זירו
صفر	אפס
بلغاريا	בולגריה
دورات	מחזורי
دورات	מחזורים
حزيران	יוני
الحلفاء	ברית
سيناء	בסיני
سيناء	סיני
قبرص	בקפריסין
قبرص	קפריסין
مغربية	מרוקאי
الجاذبية	כבידה
انتقال	המעבר
انتقال	מעבר
انتقال	נע
انتقال	נעה
انتقال	עובר
انتقال	זז
جنيه	לירה
جنيه	פאונד
جنيه	קילו
جنيه	קילוגרם
جنيه	פאונד
هتلر	היטלר
تدفق	זרימה
تدفق	זרימת
المركبة	הרכב
المركبة	רכב
خوسيه	חוסה
خوسيه	חוסה
النسبة	פרופורציה
النسبة	יחס
الفرصة	הזדמנות
الفرصة	סיכוי
الفرصة	הזדמנות
السويس	סואץ
بطاقة	קארד
بطاقة	קלף
بطاقة	כרטיס
الملف	קובץ
الملف	הקובץ
قررت	החלטת
قررت	החליטה
قررت	החליטו
قررت	החלטתי
قررت	הוחלט
قررت	החליט
اهتمام	ריבית
اهتمام	עניין
اهتمام	אינטרס
روك	רוק
روك	סלע
مروان	מרוואן
المؤرخين	היסטוריונים
العامل	פועל
العامل	עובד
العامل	גורם
العامل	פקטור
الزعيم	המפקדת
الزعيم	ראשי
الزعيم	בוס
التفسير	הסבר
التفسير	פירוש
التفسير	פרשנות
بالفرنسية	צרפתי
بالفرنسية	צרפתית
بالفرنسية	צרפתים
موجة	גל
القبيلة	שבט
القبيلة	השבט
حماس	חמאס
الحكيم	חכמה
الحكيم	חכם
الحكيم	נבון
تدريس	הוראה
تدريس	מלמד
تدريس	לימוד
تدريس	מלמדת
المتخصصة	מומחה
المتخصصة	מומחית
الفلسطينيين	הפלסטינים
الفلسطينيين	פלסטינים
سرية	סודית
سرية	סוד
سرية	סודיות
سرية	סודי
الباحث	חוקרת
الباحث	חוקר
الباحث	המחפש
الباحث	מחפש
الباحث	מלומד
المعاصرة	עכשווית
مركبة	מורכבים
مركبة	מורכבת
مركبة	הרכב
مركبة	רכב
مفتوحة	לפתוח
مفتوحة	פתח
مفتوحة	פתוחים
مفتوحة	פתחי
مفتوحة	פתוחה
مفتوحة	פתוח
سريع	מהר
سريع	מהיר
سريع	מהיר
شمالي	צפונה
شمالي	הצפון
شمالي	צפון
شمالي	צפון
قريب	קרוב
قريب	סגור
قريب	קרובים
الصيغة	הנוסחה
الصيغة	נוסחה
الصيغة	פורמולה
صناديق	ארגזים
صناديق	תיבות
صناديق	קופסאות
صناديق	ארגזים
صناديق	תיבות
الكونغو	קונגו
النور	אור
غياب	נעדר
غياب	היעדר
غياب	היעדרות
يهودية	יהודייה
يهودية	יהודית
يهودية	יהדות
يهودية	יהודים
يهودية	יהודיה
يهودية	יהודי
محور	ציר
محور	האב
محور	ציר
مقابلة	ראיון
مقابلة	ריאיון
فردية	הפרט
فردية	אינדיבידואליזם
مشابهة	דומות
مشابهة	דומה
مشابهة	דומים
الخروج	היציאה
الخروج	יציאה
كولورادو	קולורדו
الصومال	סומליה
المنازل	בתים
المنازل	בתים
طائفة	כת
طائفة	פולחן
مهام	משימות
مهام	משימות
مهام	מטלות
المتوقع	צפוי
المتوقع	ציפיתי
المتوقع	צפויה
المتوقع	ציפה
مستقل	עצמאית
مستقل	עצמאי
مستقل	עצמאיות
مستقل	עצמאיים
مستقل	בעצמאות
الخميس	חמישי
فرانسيسكو	פרנסיסקו
نظريات	תאוריות
نظريات	תיאוריות
فلسطينيون	הפלסטינים
فلسطينيون	פלסטינים
البكالوريوس	הרווק
البكالوريوس	רווק
مغنية	זמרת
مغنية	זמר
مغنية	דיווה
النباتي	טבעונית
النباتي	טבעוני
الجماعات	קבוצות
خروج	היציאה
خروج	יציאה
الرابط	קישור
الرابط	לינק
الاتحادية	הפדרלי
الاتحادية	פדרלית
الاتحادية	פדרלי
الرؤية	חיזיון
الرؤية	ראייה
الرؤية	חזון
الرؤية	ראות
الرؤية	הראות
العادة	מנהג
العادة	הרגל
الحروف	אותיות
الحروف	מכתבים
مدنية	אזרחי
مدنية	אזרחית
مدنية	סיוויק
مدنية	אזרחית
مدنية	אזרח
مدنية	אזרחי
مهدي	מהדי
مهدي	מאדי
ضم	הסיפוח
ستار	כוכב
ستار	כוכבת
ستار	סטאר
شعبة	חטיבה
شعبة	הדיוויזיה
شعبة	דיוויזיה
شعبة	חלוקה
سياسات	מדיניות
الموافقة	ההסכמה
الموافقة	הסכמה
هزم	מובס
هزم	תבוסה
هزم	הובס
النسخ	עותקים
النسخ	העתקים
النسخ	העתקה
النسخ	מעתיק
متطلبات	דרישות
تبادل	החלפה
تبادل	החלפה
ترشيح	מועמדות
ترشيح	סינון
اقترح	מציע
اقترح	הצע
الاحترافية	מקצועיות
الاعتماد	תלות
الاعتماد	תלות
عالمي	גלובל
عالمي	גלובלי
دفاع	הגנה
دفاع	הגנה
تقليل	למזער
تقليل	להפחית
تقليل	למזער
التعرض	חשיפה
سيدة	גברת
سيدة	ליידי
الجبلية	הרריים
الجبلية	הררי
هندية	הודית
هندية	אינדיאני
هندية	הודי
هندية	הינדי
ثقافية	תרבותית
ثقافية	תרבותי
مغامرات	הרפתקאות
مغامرات	הרפתקה
مغامرات	הרפתקאה
مغامرات	הרפתקאות
عدنان	עדנאן
الفرس	פרסים
الفرس	הפרסים
اليهودي	היהודי
اليهودي	יהודי
القمة	טופ
القمة	עליון
القمة	פסגה
القمة	פסגת
القمة	שיא
القمة	פסגה
كلام	נאום
كلام	דיבור
كلام	לדבר
كلام	דבר
كلام	דברי
هجمات	תקיפות
هجمات	התקפות
هجمات	פיגועים
نابليون	נפוליאון
الحصار	מצור
الحصار	הסגר
خطاب	נאום
خطاب	דיבור
خطاب	אות
خطاب	מכתב
الروابط	קישורים
هاجر	היגר
انقلاب	הפיכה
الدفع	שלם
الدفع	שלמי
الدفع	תשלום
الدفع	התשלום
الدفع	תשלומים
الدفع	התשלומים
زيت	שמן
زيت	נפט
مكون	הרכיב
مكون	רכיב
مكون	מרכיב
الرجاء	אנא
الرجاء	בבקשה
متخصصة	מומחה
متخصصة	מומחית
امام	האימאם
رواد	חלוצים
مواسم	עונות
الضرائب	מיסוי
الضرائب	מס
الضرائب	מסים
الضرائب	מיסים
تركيز	ריכוז
تركيز	להתרכז
تركيز	מיקוד
تركيز	פוקוס
التطوير	פיתוח
التطوير	התפתחות
كويتي	כוויתי
الرد	תשובה
الرد	השב
الرد	תשובה
الرد	תגובה
تسعة	nine
تسعة	תשע
تسعة	תשעה
صواريخ	טילים
صواريخ	רקטות
صواريخ	טילים
زوج	בעלי
زوج	בעל
زوج	הבעל
مالي	פיננסי
مالي	מלי
مالي	מאלי
القانوني	חוקי
القانوني	משפטי
القانوني	חוקית
القانوني	חוקיים
القانوني	חוקיות
كرمان	אקרמן
الوثائق	מסמכים
الوثائق	התיעוד
الوثائق	תיעוד
حادثة	תקרית
حادثة	תאונה
التجمع	ראלי
التجمع	התכנסות
التجمع	איסוף
النحاس	נחושת
النحاس	פליז
النحاس	בראס
جنوبي	דרומי
جنوبي	דרומית
جنوبي	דרום
جنوبي	הדרומי
جنوبي	דרום
جنوبي	דרומה
جنوبي	הדרום
مسيرة	מרץ
مسيرة	צעדה
مسيرة	במרץ
دالة	פונקציה
الثوار	מהפכנים
الثوار	מורדים
هام	חשובות
هام	חשובים
هام	חשוב
هام	חשובה
هام	נקניק
هام	חזיר
التغذية	תזונה
المعارف	מכרים
المعارف	ידע
نينتندو	נינטנדו
المقاعد	מושבי
المقاعد	כסאות
المقاعد	מושבים
المقاعد	מושב
قلة	מעטות
قلة	מעטים
تخطيط	מתכנן
تخطيط	תכנון
تخطيط	מתכננת
تخطيط	פריסה
الشاشة	מסך
الشاشة	צג
الشاشة	מוניטור
المحطة	תחנה
المحطة	תחנת
المعدة	בטן
المعدة	הבטן
المعدة	קיבה
روسي	רוסייה
روسي	רוסית
روسي	רוסי
روسي	רוסי
المؤمنين	המאמינים
المؤمنين	מאמינים
المؤمنين	נאמן
المؤمنين	נאמנים
المؤمنين	נאמנה
المشرق	בהיר
المشرق	מוארת
المشرق	ברייט
المشرق	אוריינט
قبول	מקבל
قبول	קבלת
قبول	קבלה
قبول	השלמה
قبول	לקבל
قبول	קבל
قبول	קבלי
الثلاثي	שלישייה
الثلاثي	שלישייה
الثلاثي	שלישיית
الثلاثي	טריפל
سر	סודית
سر	סוד
سر	סודיות
سر	סודי
تمر	חולף
تمر	עובר
تمر	חולפת
البخاري	בוכרית
ملفات	קבצים
ملفات	תיקים
النواة	גרעין
النواة	גרעין
النواة	הגרעין
النواة	ליבה
النواة	ליבת
النواة	הליבה
شريط	בר
شريط	באר
شريط	סרגל
شريط	קלטת
مماثلة	דומות
مماثلة	דומה
مماثلة	דומים
العائلات	משפחות
سوبر	סופר
القتل	רצח
معادلة	משוואה
الاعتراف	הודאה
الاعتراف	ווידוי
الاعتراف	וידוי
الاعتراف	הכרה
عموما	הכוללת
البرمجة	תכנות
عائلات	משפחות
لسان	לשון
لسان	הלשונית
لسان	לשונית
الباردة	קולד
الباردة	קרים
الباردة	קור
الباردة	קר
التاسعة	התשיעית
التاسعة	התשיעי
المعلم	מאסטר
المعلم	אדון
المعلم	מסטר
المعلم	המורה
المعلم	מורה
صحية	בריאים
صحية	בריאה
صحية	בריאות
صحية	בריא
الملابس	בגדים
الملابس	ביגוד
الملابس	הלבשה
الملابس	בגדים
الجسر	גשר
خسارة	אובדן
خسارة	אבדן
خسارة	הפסד
خسارة	אבידה
المقر	מטה
المقر	המפקדה
المقر	מפקדה
الفتاة	בחורה
الفتاة	ילדה
الفتاة	נערה
المهاجرين	מהגרים
المهاجرين	מהגרים
دقائق	דקות
الشبكات	הרשתות
الشبكات	רשתות
تخصص	התמחות
