και	그리고
έλεγχος	점검
αλλάζει	바뀌기
αλλάζει	변경
έμφαση	강조
υπηκοότητα	국적은
υπηκοότητα	국적
υπηκοότητα	시민
υπηκοότητα	시민권
βορειοανατολικά	북동
βορειοανατολικά	북동부
μηδέν	제로
φωτιά	화재
φωτιά	불화
εκατοντάδες	수백명이
εκατοντάδες	수백
ήπειρο	대륙
χάλκινο	청동기
χάλκινο	청동
αντίληψη	지각
αντίληψη	인식
δρόμους	도로
δρόμους	거리
δρόμους	길거리
πλατφόρμα	플랫폼
σπύρος	스피로
διοικητή	지휘관
διοικητή	사령관
διοικητή	커맨더
ρωμαίοι	로마인
δάσκαλος	선생님
δάσκαλος	교사
δάσκαλος	스승
χάρι	해리
χάρι	헤리
ουγγαρίας	헝가리
ελισάβετ	엘리자베스
ελισάβετ	엘리사벳
ελισάβετ	엘리자벳
ελισάβετ	엘리자베스
διαμάχη	논란
διαμάχη	논쟁
διαμάχη	분쟁
βαθμός	학위
βαθμός	성적
βαθμός	학년
βαθμός	계급
βαθμός	순위
σταθερή	고정
σταθερή	꾸준히
σταθερή	안정화
σταθερή	안정환
σταθερή	안정적
σταθερή	안정
κριτήριο	기준
κοινωνικές	사회주의
κοινωνικές	사회
κοινωνικές	사회적
φρανκ	프랑크
φρανκ	프랭크
φιλόσοφοι	철학자
φιλόσοφοι	철학자들
ουγγαρία	헝가리
ακρόπολη	아크로폴리스
μαθητής	눈동자
μαθητής	동공
μαθητής	학생
γιους	아들들
υποψηφιότητες	후보
πρεμιέρα	시사회
βιογραφικό	소개
βιογραφικό	바이오
βιογραφικό	재개
βιογραφικό	이력서
θεά	여신
κρίσιμη	크리티컬
κωδικός	비밀번호
κωδικός	암호
κωδικός	코드
κωδικός	부호
τύχη	포춘
επικοινωνία	의사소통
επικοινωνία	커뮤니케이션
επικοινωνία	소통
επικοινωνία	통신
επικοινωνία	접촉
επικοινωνία	문의
επικοινωνία	연락처
επικοινωνία	연락
επικοινωνία	커뮤니케이션
επικοινωνία	통신
επικοινωνία	커뮤니케이션스
είδε	쏘우
δόξα	명성
δόξα	페임
δόξα	영광
δόξα	글로리
πέμπτη	fifth
πέμπτη	다섯번째
πέμπτη	목요일
ποσότητες	수량
ποσότητες	수량
καθολική	가톨릭주의
καθολική	가톨릭
αίσθηση	느낌이
αίσθηση	기분
αίσθηση	느낌
αίσθηση	감각
αίσθηση	센스
αίσθηση	감각
εξίσωση	방정식
μοίρα	운명
μοίρα	운명
αραβικά	아라비아어
αραβικά	아라비아
αραβικά	아랍어
ασθένεια	질환
ασθένεια	질병
ασθένεια	질환
ασθένεια	질병
ασθένεια	질병
αρχαίος	고대
σύνοδο	정상회담
σύνοδο	회담
σύνοδο	정상회의
φυλακή	교도소
φυλακή	감옥
φυλακή	교도소
φυλακή	감옥
πλήρης	가득
πλήρης	완료
πλήρης	완성
στρατιωτικοί	군사
αποσύρθηκε	은퇴
αποσύρθηκε	퇴직
αγγλικό	영어
αγγλικό	잉글리시
περιουσία	포춘
περιουσία	부동산
αθλητικό	애슬레틱
αθλητικό	스포팅
οργανώσεις	단체
οργανώσεις	조직
οργανώσεις	단체
κενό	간격
κενό	진공
κενό	공허
κενό	무효
κενό	비어
κενό	비어
ιβάν	이반
βαθμοί	성적
βαθμοί	점수
βαθμοί	지점
βαθμοί	포인트
βαθμοί	도도
σάντα	산타
αριστερό	좌파
αριστερό	왼쪽
σίγουρα	확실히
σχετικές	관련
σχετικές	관련성
σχετικές	관련
μοριακή	분자
σχηματισμό	형성
τυπικά	전형적
τυπικά	전형
τυπικά	전형적인
τυπικά	일반적으로
πέραν	비욘드
άγγελος	천사
άγγελος	엔젤
συνεχή	지속
συνεχή	연속
ευαισθησία	민감한
ευαισθησία	민감하다
ευαισθησία	감도
κόρες	동공
κόρες	딸들
οργανική	유기적
εργοστάσιο	공장
εργοστάσιο	식물
εργοστάσιο	식물학
εργοστάσιο	공장
εργοστάσιο	팩토리
θερμοκρασίες	기온
θερμοκρασίες	온도
προσωρινή	임시
προσωρινή	일시적
προσωρινή	임시
προσωρινή	체온
προσωρινή	온도
κωμωδία	코미디
κωμωδία	희극
κωμωδία	코메디
συρίας	시리아
συρίας	시리아
ηθοποιό	배우
ηθοποιό	여배우
φυλές	클랜
φυλές	경주
φυλές	인종
συγγραφή	쓰기
συγγραφή	글쓰기
κύπρος	키프로스
κυβερνήτη	캡틴
κυβερνήτη	대위
κυβερνήτη	선장
κυβερνήτη	주지사
ζωντανά	생방송
ζωντανά	라이브
πίτερ	베드로
πίτερ	피터
αποφασίζει	결심
εκπρόσωπος	대변인
εκπρόσωπος	대표자
εκπρόσωπος	대표
κατασκευές	공사
κατασκευές	건설
κατασκευές	건축
κατασκευές	구조물
κατασκευές	구조
γέννηση	출생
γέννηση	탄생
γέννηση	출산
αλεξάντερ	알렉산드르
αλεξάντερ	알렉산더르
αλεξάντερ	알렉산더
άκρη	엣지
άκρη	모서리
άκρη	edge
συναυλία	연주회
συναυλία	콘서트
γιορτή	휴일
γιορτή	명절
γιορτή	연휴
γιορτή	홀리데이
γιορτή	휴가
γιορτή	공휴일
γιορτή	축하
μάντσεστερ	맨체스터
έγγραφα	문서
λειτουργίες	함수
τακτική	정규
τακτική	보통
τακτική	전략
τακτική	전술
τακτική	전술
τακτική	전술
κάλυψη	커버
κάλυψη	덮개
κάλυψη	표지
σαφώς	명확하게
σαφώς	명백하게
σαφώς	명백히
μαρκ	마르크
μαρκ	마크
μαρκ	표시
μαρκ	마르크
μαρκ	마크
ψευδώνυμο	별칭
ψευδώνυμο	별명
ψευδώνυμο	닉네임
ψευδώνυμο	별명
ποπ	pop
προγραμματισμού	프로그래밍
ωκεανό	바다
ωκεανό	오션
πέρσες	페르시아인
έννοιες	컨셉
έννοιες	개념
έννοιες	concepts
καλλιτεχνική	예술적
θρησκευτική	종교
πακιστάν	파키스탄
παναγία	성모
παναγία	마돈나
ζούσε	살았던
βιέννης	비엔나
εκθέσεις	박람회
εκθέσεις	전시회
εκθέσεις	보고서
πλευρό	갈비
πλευρό	갈비뼈
ανεξάρτητο	독립
ανεξάρτητο	독립적
καλλιέργεια	문화
καλλιέργεια	경작
παραίτηση	면제
παραίτηση	사직
πλάκα	재미
βήματα	발자국
βήματα	발자취
βήματα	스텝
βήματα	걸음
βήματα	단계
διαμόρφωση	설정
διαμόρφωση	구성
διαμόρφωση	조성
πεδία	필드
χάσει	분실
χάσει	로스트
χάσει	잃어버린
βρετανοί	브리티시
βρετανοί	영국인
βρετανοί	영국
σμιθ	스미스
σκέψη	생각
σκέψη	생각
αντώνιος	안토니우스
φυσικές	자연
φυσικές	천연
πγδμ	마케도니아어
πγδμ	마케도니아
πγδμ	마케도니아인
πγδμ	마케도니아
πγδμ	마케도니아인
σωστή	정답
σωστή	올바른
δυναμικό	잠재력
δυναμικό	퍼텐셜
δυναμικό	잠재
δυναμικό	잠재적
δυναμικό	동적
δυναμικό	다이내믹
πρωτότυπο	프로토타입
πρωτότυπο	프로토타입을
πρωτότυπο	원본
πρωτότυπο	오리지널
ουσίες	물질
ενημέρωση	브리핑
ενημέρωση	갱신
ενημέρωση	업데이트
προεδρία	대통령
ροή	피드
ροή	플로
ροή	플로우
ροή	흐름
ροή	스트리밍
ροή	스트림
ροή	흐름
υπολογιστές	컴퓨터
υπολογιστές	컴퓨터
απέτυχε	실패
δεσμούς	넥타이
σύνδεσμο	링크
συχνότητα	주파수
συχνότητα	빈도
χαμηλή	낮은
χαμηλή	낮음
χαμηλή	low
εστία	기숙사
εστία	확산
εστία	핫스팟
κορέα	한국
κορέα	코리아
δημιουργείται	생성
δημιουργείται	만들었습니다
άθλημα	스포츠
χωρητικότητα	용량
εκλογική	선거
πιθανή	가능한
πιθανή	가능
παραδοσιακή	전통적
παραδοσιακή	전통적인
παραδοσιακή	전통
αποφάσισαν	결심
έμαθε	학습
έμαθε	배운
δραματική	극적
πλήκτρα	키키
πλήκτρα	열쇠
πλήκτρα	키보드
πλήκτρα	키보드
χαλκού	구리
αποχώρηση	출발
αποχώρηση	출국
αποχώρηση	철수
αποχώρηση	금단
καταφύγιο	쉼터
καταφύγιο	벙커
μουσεία	박물관
μουσεία	박물관과
μετάλλια	메달
απόλυτη	절대
απόλυτη	절대적
αποτυχία	실패
αποτυχία	실패
αποτυχία	실패
τοποθέτηση	배치
τοποθέτηση	장착
φανέλα	저지
τροφή	푸드
τροφή	음식
τροφή	식량
τροφή	식품
πύργο	타워
διάμετρο	직경
διάμετρο	지름
διαχείρισης	경영
διαχείρισης	관리
ταυτότητα	증명
ταυτότητα	식별
ταυτότητα	신분증
ταυτότητα	정체성
ταυτότητα	본인
δείγματα	견본
δείγματα	샘플
μετρό	지하철
μετρό	메트로
μετρό	지하철
ύλη	물질
επιμέρους	개별
επιμέρους	개인
πανεπιστήμια	대학
γιατρός	의사
γιατρός	닥터
χημικός	화학자
φυτό	공장
φυτό	식물
φυτό	식물학
φίλους	친구
φίλους	프렌즈
φίλους	친구들이
φίλους	친구들
προσώπου	안면
όγκος	볼륨
όγκος	종양
όγκος	종양
κακό	bad
κακό	나쁜
κακό	나쁘다
σπάρτη	스파르타
δύσκολη	어려운
δύσκολη	어려움
δύσκολη	어려워
συμπεριλαμβανομένου	포함
κίτρινο	황색
κίτρινο	노랑색
κίτρινο	노란색
κίτρινο	노랑
ρωμαίους	로마인
γραφεία	사무실
γραφεία	데스크
γραφεία	책상
φιλμ	필름
φιλμ	영화
ουκρανία	우크라이나
ισχυρό	강력
ισχυρό	강력한
ισχυρό	강력하다
ηλία	엘리아스
ηλία	엘리어스
στατιστική	통계
στατιστική	통계학
συνθέτες	작곡가
μητρόπολη	메트로폴리스
ηχογράφηση	녹음
ηχογράφηση	녹화
αντικειμένων	객체
αντικειμένων	개체
αντικειμένων	물체
αντικειμένων	천체
εξέταση	시험
εξέταση	검사
αρχιεπίσκοπος	주교
αρχιεπίσκοπος	대주교
μέθοδοι	수단
μέθοδοι	메서드
μέθοδοι	방법
δανία	덴마크
δέντρο	트리
δέντρο	나무
γουίλιαμ	윌리엄
μέγιστο	최대
ήρωα	히어로
ήρωα	영웅
ανώτατο	슈프림
διαχειριστή	운영자
διαχειριστή	관리자
διαχειριστή	운영자
διαχειριστή	관리자
χημικό	화학물질
χημικό	화학
άκρα	극단
μονάχου	뮌헨
παραδόσεις	전통
παραδόσεις	배달
κοινωνικό	사회주의
κοινωνικό	사회
κοινωνικό	사회적
κανένας	아무도
πεθάνει	죽는다
απειλή	위협
πρωί	아침
πρωί	모닝
κάπου	어딘가
ετήσια	매년
υποθέσεις	케이스
υποθέσεις	사례
νεκροταφείο	묘지
νεκροταφείο	묘지
παραλλαγές	에디션
παραλλαγές	변수
σκοτ	스콧
σκοτ	스캇
