और	at
दौड़	tumatakbo
दौड़	nagpapatakbo
दौड़	lahi
दौड़	races
दौड़	racing
दौड़	karera
जातीय	etniko
छाया	anino
छाया	shading
छाया	shadow
छाया	anino
छाया	lilim
छाया	shade
समक्ष	foreground
मैरी	maligayang
मैरी	merry
मैरी	mary
मैरी	maria
तैयारी	paghahanda
तैयारी	hinahanda
तैयारी	naghahanda
तैयारी	paghahanda
तैयारी	inihahanda
तैयारी	ihanda
तैयारी	maghanda
तैयारी	prep
शासनकाल	reign
फाउंडेशन	pundasyong
फाउंडेशन	foundation
फाउंडेशन	pundasyon
विक्टोरिया	victoria
कार्यकर्ता	manggagawa
सिंचाई	patubig
पहलू	panig
पहलू	aspeto
पहलू	aspect
रोजगार	trabaho
रोजगार	magtrabaho
निबंध	sanaysay
पब्लिक	publiko
पब्लिक	pampubliko
बोल	bol
कान	tainga
कान	kan
कान	tenga
कान	tainga
बनवाया	nakapaloob
बनवाया	binuo
फैल	spread
फैल	kumalat
फैल	pagkalat
मेले	patas
शांत	mahinahon
शांत	kalmado
शांत	tahimik
उद्घाटन	inauguration
उद्घाटन	pagtatalaga
सौंदर्य	pampaganda
सौंदर्य	beauty
सौंदर्य	kagandahan
चीज़	keso
प्रोग्रामिंग	programming
प्रिय	dear
रेड	raid
रेड	pula
रेड	red
स्व	self
स्व	sarili
सृजन	paglikha
सृजन	paggawa
सृजन	creation
सृजन	pagkamalikhain
वकील	abogado
वकील	abugado
वकील	abogado
करो	karo
अनाज	butil
विलियम्स	williams
परिपथ	calculator
यूनियन	unyon
यूनियन	union
यूनियन	unyong
भावनाओं	emosyon
भावनाओं	emotions
बच	nabuhay
बच	survived
बच	bach
उर्जा	enerhiya
सोसायटी	lipunan
यौगिकों	compounds
सेनानी	fighters
सेनानी	palaban
सेनानी	fighter
रणनीति	estratehiya
रणनीति	estratehiya
रणनीति	diskarte
लेन	lane
बुलाया	tinawagan
बुलाया	tinatawag
बुलाया	tinawag
वध	pagpatay
वध	patayan
बाढ़	baha
बाढ़	flood
बाढ़	baha
बाढ़	pagbaha
शत्रु	kaaway
शत्रु	masungit
एक्शन	aksiyon
एक्शन	pagkilos
एक्शन	aksyon
अनुच्छेद	talata
आयात	import
आधा	kalahati
आधा	kalahating
आधा	half
धन्यवाद	salamat
बेल	baging
बेल	bell
सेंट्रल	central
सेंट्रल	gitnang
घातक	nakamamatay
मास्टर	master
तस्वीर	picture
तस्वीर	larawan
पहल	inisyatiba
परे	lampas
परे	beyond
परे	kabila
सच	totoo
सच	true
सच	katotohanan
पाउंड	lbs
पाउंड	libra
पाउंड	pound
पाउंड	pounds
इण्डिया	india
प्राधिकरण	kinauukulan
प्राधिकरण	awtoridad
प्राधिकरण	otoridad
प्राधिकरण	authority
प्राधिकरण	kapangyarihan
प्राधिकरण	pahintulot
कीट	insekto
कीट	barang
गाना	kumakanta
गाना	kantahan
गाना	pagkanta
गाना	awitin
गाना	kanta
गाना	awit
धातुओं	metals
अतीत	nakaraan
अतीत	nakalipas
अतीत	nakaraang
समाजवादी	soviet
समाजवादी	socialism
वेतन	sahod
वेतन	suweldo
वाणिज्य	commerce
आखिरी	huling
आखिरी	huli
आखिरी	last
धूम्रपान	naninigarilyo
धूम्रपान	paninigarilyo
ब्याज	interes
ब्याज	patubo
घोड़े	kabayo
घोड़े	kabayo
माला	maldives
माला	garland
माला	mala
लेखा	accounting
तेलुगु	telugu
दीवारों	pader
दीवारों	bandalismo
दीवारों	graffiti
ऊतक	tissue
रात्रि	gabi
बेस	bess
बेस	base
बेस	bass
फलन	tungkulin
फलन	punsiyon
सफलतापूर्वक	matagumpay
चंद्र	lunar
सतत	nagbabago
सतत	consistent
सतत	tuloy
ऊष्मा	init
ऊष्मा	init
ऊष्मा	kainitan
कारों	kotse
रेस	lahi
तालाब	pond
तालाब	lawa
बृहस्पति	jupiter
प्रोत्साहन	incentives
प्रोत्साहन	panghihikayat
मामला	case
मामला	kaso
मामला	kasong
इंदिरा	indira
निष्क्रिय	disable
निष्क्रिय	disable
निष्क्रिय	inactive
लौह	bakal
लौह	iron
सोनी	sony
रॉय	roy
बनावट	yari
गायन	kumakanta
गायन	kantahan
गायन	pagkanta
गायन	vocal
आवेदन	aplikasyon
आवेदन	aplikasyon
कमाई	kita
कमाई	kinita
कमाई	kita
कमाई	earnings
विश्वविद्यालयों	unibersidad
विश्वविद्यालयों	university
विश्वविद्यालयों	unibersidad
विश्वविद्यालयों	pamantasan
साहिब	sahib
उठाने	pagpapalaki
साउथ	timog
गहन	malalim
गहन	deep
बाघ	tiger
बाघ	tigre
टिकट	tiket
टिकट	ticket
टिकट	tiket
राजशाही	monarkiya
पैरों	talampakan
पैरों	paa
पैरों	binti
ब्लॉग	blog
ब्लॉग	blogs
सड़कों	daan
उद्देश्यों	entrepreneur
उद्देश्यों	negosyante
कांडा	canda
जाल	net
जाल	mesh
जाल	mata
मिलान	tumutugma
मिलान	milan
मिलान	matching
मिलान	tumutugmang
मिलान	pagtutugma
मिलान	laban
मिलान	tugma
प्रावधान	pagkakaloob
सदस्यता	membership
सदस्यता	subscription
रिकार्ड	record
रिकार्ड	talaan
रिकार्ड	rekord
साझा	naibahagi
साझा	ibinahagi
साझा	nagbahagi
साझा	namamahagi
साझा	pagbabahagi
स्वतन्त्रता	independence
स्वतन्त्रता	kalayaan
अधिकृत	pinahintulutan
विफल	sawi
विफल	nabigo
विफल	palpak
संदेह	pagdududa
संदेह	duda
संदेह	doubt
संदेह	alinlangan
आग्रह	hilingin
आग्रह	kahilingan
आग्रह	hiling
आग्रह	request
आग्रह	humiling
कारोबार	negosyong
कारोबार	negosyo
ऋग्वेद	rigveda
रिंग	ring
रिंग	singsing
रिंग	tawagan
ऑपरेशन	operation
ऑपरेशन	operasyong
ऑपरेशन	operasyon
आपसी	kapwa
पवन	hangin
पुराणों	puranas
छूट	diskuwento
छूट	diskuwento
बाधा	hadlang
अमीर	emirado
अमीर	emir
अमीर	mayaman
अमीर	rich
अमीर	mayayaman
समतल	flat
समतल	patag
समतल	plane
समतल	eroplano
बस्ती	bayan
कठिनाई	nahirapan
पुर्तगाली	portuguese
पुर्तगाली	portuges
जड़	ugat
जड़	root
जड़	roots
बौद्धिक	intelektuwal
बौद्धिक	intellectual
बोस	bose
स्वर्ग	heaven
स्वर्ग	kalangitan
स्वर्ग	langit
स्वर्ग	paraiso
स्वर्ग	paradise
शासित	ruled
अहमदाबाद	ahmedabad
प्रोटोकॉल	protocol
व्यय	gumastos
व्यय	paggasta
व्यय	gastos
गणतंत्र	republika
माया	maya
तिब्बती	tibetan
तिब्बती	tibet
आत्महत्या	magpakamatay
आत्महत्या	pagpapakamatay
मतभेद	pagkakaiba
अतिथि	panauhin
अतिथि	bisita
अतिथि	panauhin
अतिथि	guest
लें	kumuha
शानदार	brilliant
शानदार	shining
शानदार	dun
शानदार	napakahusay
डाक	mail
डाक	sulat
डाक	koreo
डाक	postal
प्रतिद्वंद्वी	karibal
प्रतिद्वंद्वी	kalaban
मनु	manu
संयोग	pagkakataon
कविताओं	tula
वेदों	veda
तरंग	alon
उठाया	binuhay
उठाया	itataas
उठाया	itinaas
उठाया	nakataas
उठाया	nakuha
अंतराल	pagitan
अंतराल	interval
अंतराल	hiatus
पेटेंट	patent
क्रिस	chris
क्रिस	kris
क्रिस	cris
परिचित	familiar
परिचित	pamilyar
परिचित	kakilala
परिचित	kakilala
इंडोनेशिया	indonesia
विश्वसनीय	mapagkakatiwalaan
विश्वसनीय	maaasahan
विश्वसनीय	pinagkakatiwalaan
विश्वसनीय	pinagkakatiwalaang
अब्दुल	abdul
तत्काल	kaagad
तत्काल	agad
तत्काल	mapilit
तत्काल	mabilisan
तत्काल	instant
तत्काल	iglap
तत्काल	madaliang
तत्काल	napipintong
तत्काल	agarang
तत्काल	kagyat
तत्काल	urgent
चित्रकला	painting
चित्रकला	pinta
पहलुओं	aspeto
गेट	gate
चैंपियनशिप	kampeonato
चैंपियनशिप	championship
बाबू	daddy
पैदल	padyak
रहकर	lumalayo
संतान	anak
जर्नल	journal
गुप्ता	gupta
लाखों	milyon
लाखों	millions
शैक्षणिक	educational
खोला	nagbukas
खोला	binuksan
भाप	singaw
भाप	steam
बेस्ट	makakaya
बेस्ट	pinakamagandang
बेस्ट	pinakamaganda
बेस्ट	best
गलती	pagkakamali
गलती	error
गलती	pagkakamali
भ्रूण	bilig
भ्रूण	fetus
भंग	tunawin
ब्राजील	brazil
ब्राजील	brics
राग	melody
राग	raga
तटीय	baybay
सम्प्रदाय	sekta
ख्याति	fame
पंजीकृत	nakarehistro
सिंध	sindh
वैध	valid
वैध	bisang
वैध	validity
वैध	bisa
टॉम	tom
संकल्प	resolution
