של	шел
אריק	ерик
אריק	ерик
הצלחה	успех
הצלחה	успехи
חיות	зверове
חיות	зверовете
חיות	животни
חיות	животните
המעבר	преход
בריטי	британско
בריטי	британци
בריטי	британска
בריטי	британец
בריטי	британски
בתים	къщи
בתים	къщите
בתים	къщи
בתים	домове
מעלות	градуси
מעלות	градуса
מעלות	степени
הלב	сърце
הלב	сърцето
עריכות	редакции
דעות	мнение
דעות	становища
דעות	мнения
הביאה	доведен
הביאה	доведе
הביאה	доведени
חוקרים	разследва
חוקרים	разследване
חוקרים	изследователи
חוקרים	изследователите
חוקרים	изследователи
חוקרים	следователи
חוקרים	следователите
חוקרים	разследващи
הספרייה	библиотеката
הספרייה	библиотека
רגיל	нормален
רגיל	нормално
רגיל	нормални
רגיל	нормална
רגיל	редовно
רגיל	редовен
רגיל	редовни
רגיל	редовна
רגיל	обикновен
רגיל	обикновена
רגיל	обикновени
מודל	образец
מודל	модел
מזכיר	напомня
מזכיר	споменава
מזכיר	секретар
מזכיר	секретарка
איסור	забрана
איסור	забрани
איסור	бан
כיכר	квадратна
כיכר	квадратни
כיכר	квадратен
כיכר	квадрат
כיכר	площад
השירות	услуга
השירות	служба
השירות	сервиз
השירות	обслужване
השירות	услуги
מספרים	числа
מספרים	цифри
להלן	долу
להלן	отдолу
הלילה	довечера
ארגונים	организации
ארגונים	организации
האופרה	опера
שושלת	династия
שושלת	династията
נזק	повреден
נזק	повредена
נזק	повредени
נזק	увреден
נזק	повредено
נזק	увреждане
נזק	щети
נזק	повреда
נזק	вреди
נזק	повреди
כדורגלנים	футболисти
כדורגלנים	футболистите
כלכלית	финансово
כלכלית	икономическа
כלכלית	икономическо
כלכלית	икономически
כלכלית	икономически
טורקיה	турция
טורקיה	пуйка
ארגנטינה	аржентина
ארגנטינה	аржентина
סמית	смит
מגורים	пребиваване
מגורים	резиденция
מגורים	жилище
מגורים	настаняване
מגורים	жилищна
מגורים	жилищни
מגורים	жилищен
סיבוב	завъртане
סיבוב	въртене
סיבוב	кръгла
סיבוב	кръгли
סיבוב	рунд
סיבוב	кръгло
סיבוב	кръг
האמת	истина
האמת	истината
כלים	инструменти
כלים	инструментите
כלים	инструменти
כלים	инструментите
כלים	съдове
כלים	блюда
כלים	ястия
כלים	чинии
אמה	ема
אמה	емма
המוסד	институт
המוסד	института
המוסד	институция
המוסד	мосад
החזית	преден
החזית	предни
החזית	отпред
החזית	фронт
החזית	предна
הפרק	епизод
החלטה	решението
החלטה	решение
אירלנד	ирландия
הורה	родител
התחיל	започна
אירוע	събитието
אירוע	събитие
הודיע	информирани
הודיע	информиран
הודיע	информирана
הודיע	обявена
הודיע	обявен
הודיע	обяви
הודיע	обявени
הודיע	обявено
עזר	помогнал
בנק	банкиране
בנק	банкови
בנק	банк
בנק	банката
בנק	bank
בנק	банка
שפירא	шапиро
הבמה	стадий
הבמה	сцена
הבמה	етап
הבמה	сцената
מועדונים	клубове
מועדונים	спатия
מועדונים	клубовете
מועדונים	стикове
