から	dari
ハード	susah
ハード	hard
ハード	keras
さいたま	saitama
教皇	paus
任命	janji
ドラム	drum
ドラム	genderang
ドラム	drum
ドラム	genderang
ドラム	drum
ドラム	gendang
ガラス	gelas
ガラス	kaca
ガラス	glass
悪い	buruk
悪い	jahat
悪い	bad
ヤード	yard
ヤード	yard
ヤード	yards
ヤード	yar
教員	guru
教員	guru
キャリア	karir
キャリア	karier
キャリア	berkarir
キャリア	operator
キャリア	carrier
キャリア	pembawa
キャリア	karir
キャリア	karier
足利	ashikaga
月曜日	senin
月曜日	senin
マラソン	maraton
マラソン	marathon
マラソン	maraton
恐れ	takut
恐れ	fear
恐れ	ketakutan
自宅	home
自宅	rumah
自宅	pulang
自宅	beranda
出発	pemberangkatan
出発	keberangkatan
単純	simple
単純	simpel
単純	sederhana
インターナショナル	internasional
インターナショナル	international
インターナショナル	mancanegara
コンテ	conte
合唱	choir
進む	forward
進む	maju
進む	teruskan
進む	forward
進む	maju
タル	tal
パック	puck
パック	paket
パック	pack
脱出	kabur
脱出	escape
ターミナル	terminal
サウス	selatan
サウス	south
ウェスト	maghrib
ウェスト	barat
ウェスト	west
宇都宮	utsunomiya
甲子園	koshien
輸入	import
輸入	impor
輸入	mengimpor
輸入	impor
体育館	gym
体育館	gimnasium
体育館	gimnasium
ガイド	pedoman
ガイド	panduan
ガイド	pemandu
ガイド	pemandu
ガイド	panduan
混乱	mess
混乱	kebingungan
混乱	kebingungan
混乱	bingung
ファースト	pertama
ファースト	duluan
ファースト	dulu
ファースト	first
タワー	tower
タワー	menara
聖書	bible
聖書	alkitab
絵画	melukis
絵画	lukisan
絵画	lukisan
予算	anggaran
予算	budget
予算	anggaran
予算	anggaran
ジョー	joe
福田	fukuda
大塚	otsuka
函館	hakodate
ボクシング	tinju
ボクシング	boxing
ボクシング	bertinju
スコットランド	scotland
スコットランド	skotlandia
フィリピン	filipina
フィリピン	philipina
フィリピン	filipina
フィリピン	philippine
コート	mantel
コート	jas
コート	court
コート	sidang
コート	pengadilan
コート	mahkamah
両方	berdua
両方	keduanya
災害	bencana
災害	musibah
災害	bencana
イヤー	tahun
イヤー	year
マリー	marie
経歴	karir
経歴	karier
経歴	berkarir
北条	hojo
北条	hojo
プール	pools
プール	kolam
プール	pool
社団	asosiasi
社団	perhimpunan
社団	association
ショップ	shop
ショップ	ruko
ショップ	toko
ショップ	belanja
ショップ	berbelanja
ショップ	berbelanja
ショップ	toko
仮面	masker
仮面	mask
仮面	topeng
仮面	kamen
タクシー	taxi
タクシー	taksi
タクシー	taksi
相談	konsultasi
相談	konsultasi
ウルトラ	ultra
シナリオ	skenario
シナリオ	skenario
楽章	gerakan
楽章	pergerakan
モンゴル	mongol
モンゴル	mongolia
辞任	pengunduran
辞任	mengundurkan
誘導	pelantikan
誘導	induksi
ウッド	kayu
ウッド	wood
離婚	perceraian
離婚	bercerai
離婚	bercerai
離婚	cerai
スミス	smith
デンマーク	denmark
ペン	pen
ペン	pulpen
ペン	pena
ペン	pena
ボーナス	bonus
ボーナス	bonusnya
豊田	toyoda
豊田	toyota
オフィス	kantor
オフィス	perkantoran
オフィス	kantor
オフィス	kantoran
オフィス	office
キャンペーン	kampanye
キャンペーン	kampanye
キャンペーン	campaign
弟子	murid
弟子	murid
走る	running
走る	berjalan
走る	lari
走る	menjalankan
走る	berlari
走る	lari
走る	menjalankan
走る	jalankan
看護	keperawatan
看護	perawat
看護	menyusui
看護	nursing
交代	bergantian
交代	bolak
助手	pembantu
助手	asisten
バラエティ	variety
バラエティ	keberagaman
バラエティ	varietas
バラエティ	variasi
編纂	kompilasi
最低	minimum
最低	minimal
最低	sucks
最低	menyebalkan
ラス	ras
ラス	las
権限	otoritas
権限	kewenangan
権限	authority
権限	ijin
権限	izin
権限	perizinan
クリスマス	natal
クリスマス	christmas
取扱	penanganan
ラグビー	rugby
ラグビー	rugbi
マックス	max
マックス	maks
マックス	maksimal
退職	pensiun
退職	pensiunan
退職	pensiun
署名	sertifikasi
署名	menandatangani
署名	penandatanganan
署名	tanda
署名	tandatangani
署名	menandatangani
署名	tandatangan
署名	signature
コーラス	chorus
ホールディングス	holdings
北西	northwest
師範	shihan
ナンバー	angka
ナンバー	nomor
ナンバー	bilangan
ナンバー	nomer
小野	ono
黒い	hitam
黒い	black
集落	penyelesaian
集落	pemukiman
印刷	cetak
印刷	percetakan
印刷	pencetakan
印刷	mencetak
印刷	cetak
クレジット	kredit
クレジット	kredit
クレジット	credit
発音	diucapkan
発音	pengucapan
上部	top
上部	puncak
上部	teratas
ショッピング	shopping
ショッピング	berbelanja
ショッピング	belanja
戻る	kembali
戻る	balik
戻る	mundur
戻る	back
戻る	belakang
送信	mengirim
送信	mengirimkan
送信	ajukan
送信	kirim
送信	kirimkan
送信	kirim
送信	send
送信	kirimkan
パートナー	partner
パートナー	mitra
パートナー	pasangan
パートナー	rekan
パートナー	rekanan
パートナー	mitra
ポスト	kiriman
ポスト	posting
ポスト	kirimkan
ポスト	kirim
ポスト	post
防止	pencegahan
ナイ	nye
しかしながら	namun
保障	jaminan
保障	garansi
保障	menjamin
回答	tanggapi
回答	menanggapi
回答	tanggapi
回答	tanggapan
回答	respons
回答	jawaban
回答	jawab
回答	jawaban
回答	jawablah
回答	menjawab
ダイヤモンド	berlian
ダイヤモンド	diamond
ダイヤモンド	intan
ダイヤモンド	berlian
ダイヤモンド	intan
ダイヤモンド	wajik
ダイヤモンド	diamonds
松田	matsuda
デモ	demo
デモ	demonstrasi
デモ	demonstrasi
デモ	demo
主体	subyek
主体	subjek
主体	perihal
小さい	small
小さい	kecil
小さい	little
小さい	kecil
小さい	sedikit
小さい	beraktifitas
小さい	tiny
小さい	kecil
小さい	mungil
司令部	markas
ユーロ	euro
三島	mishima
コール	cole
コール	telepon
コール	panggilan
コール	panggil
コール	call
ヘル	hel
ヘル	hell
ヘル	neraka
平野	plain
平野	polos
平野	hirano
養子	diadopsi
養子	adopsi
養子	mengadopsi
楽器	instrumen
アリス	alice
ラテン	latin
ツール	perkakas
ツール	alat
ツール	perkakas
ツール	alat
ツール	peralatan
ツール	tools
同期	sinkronisasi
同期	sinkronisasi
同期	sync
司法	yudisial
司法	peradilan
司法	kehakiman
司法	pengadilan
司法	peradilan
文明	peradaban
文明	peradaban
選考	seleksi
選考	pemilihan
選考	penyaringan
選考	pemutaran
屋根	atap
屋根	atap
屋根	roof
ファンタジー	fantasi
ファンタジー	fantasy
合戦	pertempuran
エドワード	edward
本文	body
本文	bodi
本文	buh
本文	tubuh
本文	badan
描写	penggambaran
描写	penggambaran
座席	kursi
座席	kursi
座席	seat
騎手	joki
石田	ishida
連携	koordinasi
レストラン	restoran
レストラン	restoran
クイーン	ratu
クイーン	queen
信仰	faith
信仰	iman
信仰	keyakinan
信仰	keimanan
信仰	kepercayaan
信仰	keyakinan
ポー	poe
車庫	garasi
車庫	garage
難しい	susah
難しい	hard
難しい	keras
難しい	susah
難しい	sulit
難しい	sukar
アマチュア	amatiran
アマチュア	amatir
アマチュア	amatiran
アマチュア	amatir
アルゼンチン	argentina
アルゼンチン	argentina
アルゼンチン	argentina
シンガポール	singapura
シンガポール	singapore
コンテスト	kontes
コンテスト	lomba
コンテスト	kompetisi
コンテスト	persaingan
コンテスト	lomba
コンテスト	kontes
コンテスト	contest
ジェット	jie
ジェット	jet
故障	gagal
故障	kegagalan
旅団	brigade
研修	berlatih
研修	latihan
研修	pelatihan
研修	trainee
みどり	midori
テロ	terorisme
流行	trend
流行	tren
起源	origin
起源	asal
起源	asal
直径	diameter
まつり	matsuri
日野	hino
攻略	capture
攻略	tangkap
攻略	penangkapan
攻略	menangkap
法学	hukum
法学	law
りん	rin
パッケージ	paket
パッケージ	paket
浦和	urawa
原田	harada
評論家	kritikus
評論家	kritikus
評論家	kritik
明日	besok
明日	esok
明日	tomorrow
マイク	mike
火災	fire
火災	api
火災	kebakaran
測定	pengukuran
測定	mengukur
測定	ukur
測定	mengukur
測定	diukur
測定	terukur
測定	pengukuran
測定	pengukuran
フェスティバル	festival
人工	artifisial
人工	buatan
ファッション	fashion
ファッション	mode
ファッション	busana
キーボード	keyboard
キーボード	keyboard
滞在	tetap
滞在	tinggal
滞在	stay
セブン	seven
セブン	tujuh
フィンランド	finlandia
酵素	enzim
ジャケット	jacket
ジャケット	jaket
ガル	gadungan
ガル	gal
大輔	daisuke
容量	kapasitas
解消	tekad
著者	pengarang
著者	penulis
著者	pengarang
著者	penulis
著者	pembuat
家臣	bawahan
ノルウェー	norwegia
ノルウェー	norwegia
温度	temperatur
温度	suhu
認可	otorisasi
認可	otorisasi
認可	resmi
認可	otorisasi
サム	sam
続編	sekuel
改訂	direvisi
改訂	revisi
ライバル	rival
ライバル	saingan
ライバル	lawannya
ライバル	rival
ライバル	saingan
ライバル	saingannya
コル	cor
搭乗	boarding
台風	taufan
台風	typhoon
台風	topan
アナログ	analog
アナログ	analog
マリオ	mario
保守	konservatif
保守	konservatif
カレッジ	kuliah
カレッジ	college
カレッジ	kampus
フィリップ	philip
フィリップ	philipp
レオ	leo
読む	bacalah
読む	baca
読む	read
読む	dibaca
読む	membaca
閉店	ditutup
閉店	tertutup
閉店	tutup
閉店	closed
奴隷	budak
奴隷	budak
トーマス	thomas
モール	mall
モール	mal
コム	kom
横須賀	yokosuka
ワークス	karya
ワークス	bekerja
ワークス	works
事例	kasusnya
事例	kasus
フリードリヒ	friedrich
フリードリヒ	friedrich
フリードリヒ	frederick
マイクロ	mikro
マイクロ	micro
評論	kritik
ハワイ	hawaii
レコーディング	merekam
レコーディング	rekaman
レコーディング	perekaman
祖父	kakek
解体	membongkar
解体	penghancuran
解体	pembongkaran
ラスト	last
ラスト	terakhir
ヒル	bukit
ヒル	hill
異常	kelainan
異常	abnormal
異常	kelainan
異常	anomali
信長	nobunaga
プレミア	premiere
プレミア	premier
プレミア	premier
ネス	ness
ハンター	pemburu
ハンター	hunter
早川	hayakawa
期限	dandi
期限	deadline
期限	tenggat
岡本	okamoto
負担	beban
五郎	gorō
五郎	goro
セルビア	serbia
セルビア	serbia
分子	molekul
分子	molekuler
分子	molekul
分子	molekul
八幡	yawata
五位	goi
東芝	toshiba
開館	buka
開館	open
開館	terbuka
経路	rute
進化	evolusi
進化	evolution
データベース	database
データベース	database
特許	paten
特許	paten
りゅう	draco
将棋	shogi
イラン	iran
イラン	banten
イラン	iran
方言	dialek
方言	amoy
方言	dialek
構築	membangun
構築	bina
構築	build
複合	komposit
プロモーション	promosi
プロモーション	promosi
アール	earl
受け入れ	menerima
受け入れ	terimalah
受け入れ	terima
ヴァイオリン	violin
ヴァイオリン	biola
モーニング	pagi
モーニング	morning
外交	diplomasi
もっと	selengkapnya
もっと	lebih
もっと	lainnya
もっと	lagi
小山	koyama
小山	oyama
川口	kawaguchi
松井	matsui
サンデー	sundae
ウルトラマン	ultraman
射撃	penembakan
射撃	shooting
射撃	menembak
射撃	bidikan
長岡	nagaoka
鹿島	kashima
メモリ	memory
メモリ	kenangan
メモリ	ingatan
メモリ	memori
時計	menonton
時計	watch
時計	tonton
時計	jam
時計	clock
メイク	buat
メイク	make
メイク	jadikan
メイク	membuat
メイク	makeup
メイク	rias
それでも	masih
成人	dewasa
少佐	major
少佐	mayor
少佐	jurusan
パターン	pola
パターン	pola
複雑	komplek
複雑	complex
複雑	rumit
複雑	kompleks
複雑	ribet
複雑	rumit
遠征	ekspedisi
ハル	hull
ハル	lambung
チャレンジ	tantangan
チャレンジ	tantangan
チャレンジ	challenge
チャレンジ	menantang
チャレンジ	tantang
マイナー	kecil
マイナー	minor
シングルス	tunggal
プリンス	pangeran
プリンス	prince
レーダー	radar
ボストン	boston
監視	pemantauan
監視	monitoring
監視	memonitor
監視	memantau
監視	surveilans
監視	surveillance
監視	pengawasan
大蔵	okura
部品	parts
部品	bagian
部品	onderdil
小松	komatsu
フィート	feet
フィート	kaki
フィート	foot
フィート	kaki
オーケストラ	orkestra
オーケストラ	orkes
オーケストラ	orchestra
キャスト	cor
キャスト	dilemparkan
キャスト	pemeran
キャスト	cast
キャスト	melemparkan
風景	pemandangan
風景	lansekap
風景	landscape
風景	tumbang
風景	lanskap
オーディション	audisi
オーディション	audisi
南西	southwest
ペア	sepasang
ペア	pasangan
ペア	pair
ペア	pair
深い	sedalam
深い	mendalam
深い	deep
いつも	always
いつも	selalu
航海	pelayaran
インディ	indy
魚雷	torpedo
魚雷	torpedo
出資	kontribusi
読者	pembaca
読者	pembaca
読者	reader
モバイル	mobile
モバイル	seluler
モバイル	ponsel
モバイル	handphone
守護	shugo
遺伝子	jeni
遺伝子	gene
遺伝子	gen
遺伝子	gen
簡単	simple
簡単	simpel
簡単	sederhana
簡単	gampang
簡単	mudah
簡単	easy
打撃	memukul
輸出	ekspor
輸出	ekspor
来る	datang
来る	coming
ボーイ	boy
ボーイ	bocah
ボーイ	nak
資源	sumberdaya
資源	sumberdaya
材料	bahan
材料	matre
材料	bahan
材料	materi
材料	material
材料	bahan
材料	materi
材料	material
材料	bahan
徐々に	bertahap
感情	emosi
感情	emosi
感情	perasaan
流通	distribusi
桜井	sakurai
ベルト	belt
ベルト	sabuk
斉藤	saito
運賃	ongkos
ファイター	petarung
ファイター	fighter
ファイター	tempur
ポンド	pon
ポンド	poundsterling
ポンド	pound
ポンド	pound
ポンド	pounds
ポンド	pon
ポンド	poundsterling
相続	pewaris
相続	waris
相続	warisan
横山	yokoyama
タンク	tangki
タンク	tank
態度	sikapnya
態度	attitude
態度	sikap
態度	sikap
コンテンツ	isi
コンテンツ	konten
三木	miki
吉野	yoshino
なぜ	kenapa
なぜ	mengapa
なぜ	why
メダル	medal
メダル	medali
メダル	medali
メダル	medali
ジャイアンツ	giants
ジャイアンツ	raksasa
発明	penemuan
発明	diciptakan
代替	alternative
代替	alternatif
関与	keterlibatan
関与	keterlibatannya
関与	partisipasi
確率	probabilitas
確率	probabilitas
確率	kemungkinannya
確率	kemungkinan
頭部	head
頭部	kepala
病気	ill
病気	penyakit
病気	penyakit
病気	sakit
病気	sick
病気	penyakit
次に	kedua
再現	direproduksi
住友	sumitomo
栽培	berkembang
栽培	tumbuh
栽培	bertumbuh
栽培	menumbuhkan
栽培	budidaya
栽培	penanaman
栽培	dibudidayakan
大名	daimyo
感謝	syukur
感謝	bersyukur
感謝	bersyukur
住居	residence
住居	kediaman
住居	perumahan
住居	hunian
住居	residences
ヘビー	heavy
ヘビー	berat
不定期	irregular
隠し	tersembunyi
隠し	bathin
隠し	disembunyikan
隠し	hidden
手術	operasi
手術	pembedahan
手術	bedah
手術	pembedahan
援助	aid
援助	bantuan
魔女	penyihir
魔女	witch
上場	tercantum
上場	terdaftar
ディズニー	disney
大谷	otani
官僚	birokrat
官僚	birokrat
格闘	perjuangan
費用	biaya
費用	biayanya
費用	biaya
費用	pengeluaran
費用	beban
水野	mizuno
ソース	sumber
ソース	saus
ソース	kecap
ソース	sumber
フレーム	bingkai
フレーム	frame
フレーム	bingkai
フレーム	frame
ディーゼル	diesel
解析	analisa
解析	analitik
解析	analisis
解析	analytics
解析	analisa
解析	analisis
ゲル	jel
ゲル	gel
青い	blue
青い	biru
休日	libur
休日	holiday
休日	liburan
休日	libur
休日	liburan
菊池	kikuchi
表紙	sampul
表紙	cover
表紙	penutup
表紙	tutupi
成田	narita
タイガース	harimau
タイガース	tigers
タイガース	macan
王朝	wangsa
王朝	dinasti
タイヤ	ban
タイヤ	ban
タイヤ	ban
再編	restrukturisasi
プラザ	plaza
イラク	irak
イラク	irak
ゾーン	zona
ゾーン	zona
ゾーン	zone
品川	shinagawa
鉱山	ranjau
鉱山	tambang
鉱山	mine
鉱山	milikku
加工	memroses
加工	memproses
加工	pemrosesan
加工	diproses
加工	pengolahan
ラム	lamb
ラム	domba
ラム	lam
ラム	ram
ラム	rum
千代田	chiyoda
激しい	sengit
激しい	galak
激しい	intens
激しい	menegangkan
サル	monkey
サル	monyet
サル	kera
サル	monkeys
サル	monyet
サル	kera
サル	sal
収集	mengkoleksi
