kategória	kategooria
areál	linnaku
dance	tantsu
dance	tants
dance	tantsi
dance	tantsida
ain	ain
sezónu	hooaeg
návrhu	liikumine
premiéra	esilinastus
high	high
high	kõrgele
high	kõrged
high	kõrgel
high	kõrge
lewis	lewis
wilhelm	wilhelm
otto	otto
internet	internet
postavené	ehitatud
postavené	püstitatud
gray	gray
gray	hall
matematika	matemaatika
matematika	matemaatika
php	php
verziu	versioon
verziu	versiooni
vojaci	sõdurid
vojaci	väed
mladá	noored
mladá	young
mladá	noor
sociálne	sotsiaalselt
sociálne	sotsiaalsed
sociálne	sotsiaalne
priemysel	tööstus
priemysel	tööstuse
priemysel	tootmisharu
zdeněk	zdeněk
hranica	künnis
hranica	lävi
hranica	künnist
hranica	piir
hranica	piir
hranica	piiri
pevnosť	jõudu
pevnosť	tugevus
pevnosť	kindlus
pevnosť	kindlus
pevnosť	fort
haut	haut
heinrich	heinrich
odpor	vastupidavus
odpor	resistentsus
odpor	vastupanuliikumine
odpor	vastupanu
palube	juhatuse
palube	juhatus
palube	teki
palube	tekk
skutočne	tõepoolest
skutočne	tõeliselt
obaja	mõlemad
podpísal	allkirjastatud
podpísal	allkirjastanud
dokázal	tõestas
dokázal	tõestasid
pojmy	terminid
moskve	moskva
šiestich	kuus
columbia	columbia
zoznamu	nimekiri
zoznamu	loetelu
zoznamu	loend
hans	hans
gréci	kreeklased
pochovaný	maetud
klavír	klaver
použitý	kasutatud
zboru	koor
zboru	koori
zboru	korpus
naozaj	tõesti
národa	rahvus
predstavitelia	liidrid
predstavitelia	juhid
predstavitelia	esindajad
vyrába	toodab
vyrába	toodab
dostupné	saadaval
dostupné	kättesaadav
zodpovedá	vastab
viii	viii
ľudské	inimene
ľudské	inimlik
otvorený	avati
otvorený	avas
otvorený	avatud
sama	üksinda
sama	üksi
sama	juss
sama	sam
skúsenosti	kogetud
skúsenosti	kogenud
skúsenosti	kogemused
skúsenosti	kogemus
skúsenosti	kogemused
východne	idas
východne	itta
východne	ida
tma	pimedus
emil	emil
žiarenie	radiatsiooni
žiarenie	radiatsioon
žiarenie	kiirgus
častíc	osakesed
častíc	osakeste
častíc	osakesed
častíc	osake
historický	ajalooline
historický	ajalooline
noc	õhtu
noc	öö
noc	ööd
ústí	ústí
anglicka	inglismaal
anglicka	inglismaa
carl	carl
joe	joe
font	fondi
font	font
lodi	paat
trvalo	jäädavalt
trvalo	püsivalt
zlato	kuld
zlato	kulda
zlato	kullast
náboženské	usklik
náboženské	religioosne
váha	kaalumine
váha	kaal
váha	kaalu
týždeň	nädal
port	port
port	sadam
kam	kus
kam	kuhu
kam	kam
absolventi	vilistlased
zmenil	muudetud
zmenil	muutunud
zmenil	muutis
ton	tonnides
ton	tonni
ton	tonn
ton	tonni
steve	steve
kláštora	kloostri
kláštora	klooster
skončilo	lõppes
sochár	skulptor
postavili	ehitatud
rozsahu	mõõtkavas
rozsahu	skaala
rozsahu	vahemik
rozsahu	vahemikus
staroveku	antiik
krátke	lühike
krátke	lühikesed
našli	leidis
našli	leiti
našli	leitud
gól	eesmärk
steny	müür
steny	sein
steny	seina
steny	seinad
fyziky	füüsika
okamžite	koheselt
okamžite	otsekohe
okamžite	kohene
okamžite	vahetu
okamžite	kohene
okamžite	koheselt
celkový	kokku
celkový	üldine
celkový	üldiselt
azur	azuri
európa	euroopa
európa	europe
koní	hobused
koní	hobuseid
koní	hobujõudu
ondrej	ondrej
každé	iga
žiadny	puudub
sin	patu
sin	patt
sochy	skulptuur
sochy	kujud
sochy	skulptuurid
jaskyňa	koobas
jaskyňa	koopad
podnik	ettevõtja
podnik	enterprise
podnik	ettevõte
podnik	ettevõtlus
oddelenie	eraldamine
oddelenie	lahutamine
oddelenie	osakond
technika	tehnik
technika	tehnika
technika	tehnoloogia
out	välja
out	väljas
out	out
egypta	egiptus
literatúru	kirjandus
spoločné	ühine
spoločné	ühise
uefa	uefa
energiu	energiat
energiu	energia
energiu	energeetika
biele	valge
biele	valged
typické	tüüpilised
typické	tüüpiline
zvierat	loomi
zvierat	loomad
zvierat	looma
zvierat	loom
galaxie	galaktikate
galaxie	galaktika
galaxie	galaxy
akcie	tegevus
akcie	võte
akcie	toiming
akcie	jagab
akcie	aktsiad
akcie	toimingud
akcie	meetmed
akcie	tegevused
akcie	teod
základy	põhitõed
základy	alused
základy	sihtasutuste
erupcia	purse
motorom	mootor
bežne	tavaliselt
politický	poliitilised
politický	poliitiline
zväčša	peamiselt
zväčša	enamjaolt
zväčša	enamasti
zväčša	suuresti
významná	märkimisväärne
christian	christian
christian	kristlane
lokátor	lokaator
typov	tüübid
regiónu	regioon
regiónu	piirkond
prechod	kalle
prechod	üleminek
prechod	ülemineku
prechod	üleminek
prechod	ränne
prechod	rände
prípad	case
prípad	kohtuasi
prípad	juhtum
komisie	komisjon
komisie	komisjoni
prosím	palun
priestory	ruumid
priestory	ruumid
priestory	kosmos
priestory	ruum
priestory	ruumi
veta	lause
veta	teoreem
veta	fraas
veta	väljend
skutočnosť	tõsiasi
skutočnosť	fakt
skutočnosť	tegelikkus
skutočnosť	reaalsus
paliva	kütus
paliva	kütuse
mládež	noored
mládež	noorus
mládež	noorte
mimoriadne	erakordne
mimoriadne	erandlik
mimoriadne	erandlikud
mimoriadne	erakorraline
mimoriadne	äärmiselt
kyseliny	happed
kyseliny	hape
kyseliny	happe
tabuľka	laua
tabuľka	laud
tabuľka	tabel
operácia	toimimine
operácia	toiming
operácia	operatsioon
operácia	kirurgia
operácia	lõikus
operácia	operatsioon
ázii	aasia
básne	luuletusi
básne	luuletused
austrálii	austraalia
osobné	isiklik
osobné	isiklikud
linka	liin
linka	joone
linka	joon
linka	rida
výbor	komitee
opera	ooper
opera	ooperi
použitím	kasutamine
použitím	kasutades
štvrtý	neljas
štvrtý	neljandaks
konštrukcie	konstruktsioonid
konštrukcie	struktuurid
stretnutí	koosolekud
stretnutí	kohtumised
stretnutí	istungid
nádrž	mahuti
nádrž	paak
nádrž	tanki
nádrž	tank
vnútra	sisustus
vnútra	sisemus
vnútra	interjöör
miestne	kohalikult
miestne	lokaalselt
miestne	kohapeal
miestne	kohalik
miestne	kohalikud
madrid	madrid
madrid	madridi
režimu	režiimi
režimu	režiim
bývalé	endised
bývalé	endine
arcibiskup	peapiiskop
schmidt	schmidt
dôvod	põhjus
lee	lee
chemické	keemiline
chemické	keemilised
chemické	kemikaal
dopravné	liikluse
dopravné	liiklus
dopravné	liikluses
dopravné	vedu
dopravné	transport
raketa	rakett
raketa	rakett
značky	kaubamärkide
značky	brand
značky	märgid
značky	marks
značky	sildid
značky	märgid
značky	märke
značky	sildid
allium	allium
viedlo	led
viedlo	juhtis
viedlo	juhitud
pokus	eksperiment
objektu	objekti
objektu	objekt
jakub	jacob
jakub	james
jakub	jakub
prehľad	ülevaade
hall	saal
hall	hall
zvuk	heli
zvuk	audio
zvuk	heli
mig	mig
royal	kuninglik
royal	royal
royal	kuninglikud
spolok	ühiskond
spolok	gildi
foto	foto
severné	põhi
severné	põhja
severné	põhjas
severné	põhja
hlasovania	hääli
hlasovania	hääled
hlasovania	hääletus
hlasovania	hääletamine
parametra	parameeter
živočíchy	loomi
živočíchy	loomad
côtes	côtes
tok	tok
tok	voo
tok	voolu
tok	vool
tok	voog
band	bänd
band	ansambel
samostatné	diskreetne
samostatné	eraldi
stanicu	jaamas
stanicu	jaam
stanicu	jaama
vozidlá	sõidukid
vozidlá	sõiduk
vozidlá	sõiduki
právnik	advokaat
právnik	jurist
modely	mudelid
modely	modellid
združenie	konsortsium
združenie	assotsiatsioon
obchodné	kaubanduslik
obchodné	reklaam
obchodné	äri
obchodné	äritegevus
song	laulu
song	laul
martine	martine
google	google
harry	harry
softvér	tarkvara
filozofické	filosoofiline
spôsobuje	põhjustades
spôsobuje	põhjused
spôsobuje	põhjustab
tábor	laagri
tábor	laager
tábor	laagris
vyplýva	vartest
vyhlásená	deklareeritud
vyhlásená	kuulutatud
mexiko	mehhiko
hot	kuum
hot	kuumad
hot	hot
hot	palav
oltár	altari
krídlo	tiib
krídlo	tiiva
krídlo	tiib
min	min
stone	kivi
ponúka	pakkumised
ponúka	pakub
ponúka	pakkumisi
pamätník	memorial
pamätník	monumendi
technológie	tehnoloogiad
technológie	tehnoloogiate
technológie	tehnoloogiaid
technológie	tehnoloogia
day	päev
day	päeva
žili	elasin
žili	elatud
žili	elanud
žili	elas
tradície	traditsioonid
tradície	traditsioon
tradície	traditsioonid
krista	krista
krista	kristus
bridge	sild
vytvorený	loodi
vytvorený	loodud
strávil	kulutatud
kyselina	hape
kyselina	happe
objem	ruumala
objem	maht
objem	helitugevus
objem	köide
kanál	kanal
kanál	kanalid
náklady	kulu
náklady	maksumus
náklady	kulud
náklady	kulud
katarína	catherine
katarína	katariina
katarína	katarina
paláca	palee
paláca	palace
buniek	rakke
buniek	rakud
sekúnd	sekundid
sekúnd	sekundit
kontrolu	kontrollimine
barcelona	barcelona
budapešť	budapestis
budapešť	budapesti
grécke	kreeka
minerály	mineraalid
arthur	arthur
arthur	artur
jeseň	sügis
jeseň	kukkumine
jeseň	kuku
údolí	orud
reakcie	reaktsioonid
reakcie	vastused
reakcie	reaktsioon
knihu	raamatu
knihu	raamat
vytvorené	loodi
vytvorené	loodud
umiestnený	asub
umiestnený	asuvad
pravidiel	reeglid
pravidiel	eeskirjad
častice	osakesed
častice	osakeste
častice	osakesed
častice	osake
dali	dali
dali	andis
mestský	urban
rozhodnutie	otsus
scott	scott
corse	corse
západná	west
západná	lääs
západná	lääne
západná	läänemaa
západná	lääne
západná	western
osobne	isiklikult
obranca	kaitsja
základný	põhi
základný	põhiline
back	tagasi
zvíťazil	vallutanud
zvíťazil	vallutatud
zvíťazil	võidetud
zvíťazil	võitsid
zvíťazil	võitis
bývalá	endised
bývalá	endine
kedysi	kord
kedysi	korra
urobil	tegi
urobil	tehtud
juhovýchodnej	kagu
robí	teeb
robí	paneb
robí	teeb
cyklus	tsükkel
inline	sisene
prenos	edastamine
prenos	ülekanne
prenos	edastus
prenos	üleviimine
prenos	ülekandmine
prenos	ülekanne
prenos	üleandmine
zložky	koostisosad
zložky	koostisained
červené	punased
červené	punane
červené	punased
silné	võimas
silné	tugev
silné	tugevad
divízia	diviis
divízia	rajoon
divízia	osakond
materiálov	materjalid
boris	boris
boris	boriss
matky	emad
matky	emad
dohody	lepingud
dohody	kokkulepped
domáce	kodu
domáce	koju
domáce	kodus
domáce	riigisisesed
domáce	kodumaine
domáce	isetehtud
otvorené	avamine
otvorené	ava
otvorené	avada
otvorené	avatud
otvorené	avati
otvorené	avas
otvorené	avatud
franz	franz
umelecké	kunstiline
river	river
river	jõgi
záznam	salvestus
záznam	salvestamine
záznam	registreerimine
záznam	rekord
záznam	kirje
róbert	robert
rodné	neiu
témy	teemad
témy	teemad
témy	teemasid
témy	alamad
témy	teemad
prúd	oja
berlín	berliin
berlín	berlin
berlín	berliini
dej	proovitüki
chodník	asukoht
chodník	rada
chodník	kõnnitee
chodník	kõnniteed
chodník	jälg
chodník	rada
bývalí	endised
bývalí	endine
jacques	jacques
japonska	jaapani
japonska	jaapan
pásma	ajavahemikku
prúdu	peavoolu
vancouver	vancouveri
bob	bob
rozsiahle	ulatuslikud
rozsiahle	ulatuslik
písať	kirjutada
písať	kirjuta
písať	kirjutage
písať	kirjutamine
písať	kirjutades
písať	kirjutamine
will	will
will	tahe
podpora	toetus
podpora	tugi
podpora	toetamine
blues	blues
hraníc	piirid
hraníc	piir
hraníc	piiri
našiel	leidis
našiel	leiti
našiel	leitud
populácie	populatsioon
populácie	populatsiooni
populácie	rahvastik
populácie	elanikkond
populácie	rahvaarv
populácie	populatsioonid
znakov	märgid
znakov	tegelased
scenár	stsenaarium
scenár	skripti
scenár	käsikiri
scenár	skript
adresa	aadress
útoky	rünnakud
prostriedky	vahendid
prostriedky	ressursid
prostriedky	tähendab
can	oskab
can	saab
nedostatok	puudulikkus
nedostatok	puudujääk
nedostatok	puudus
drôme	drôme
stredné	keskmine
stredné	keskmise
stredné	keskmine
stredné	keskmised
stredné	andmekandja
stredné	mõõdukas
stredné	mõõdukad
brazília	brasiilia
kozmické	kosmiline
príklady	näited
príklady	näiteid
medaily	medalid
vedenia	plii
konštrukcia	ehitamine
konštrukcia	ehitus
konštrukcia	konstruktsioon
konštrukcia	design
konštrukcia	disain
konštrukcia	kavandamine
konštrukcia	kujundus
konštrukcia	struktuur
konštrukcia	ülesehitus
modul	moodul
modul	plugin
lokalita	saidi
lokalita	ala
lokalita	asukoht
požiadavky	nõudmised
požiadavky	taotlused
požiadavky	nõuded
požiadavky	nõudmised
povedať	ütle
povedať	ütle
povedať	räägi
road	maantee
road	tee
road	road
voľný	vabad
voľný	vaba
voľný	free
voľný	tasuta
rúk	käed
zmien	muutused
zmien	muudatused
ľudských	inimene
ľudských	inimlik
konala	käitus
konala	tegutses
alžbeta	elizabeth
alžbeta	elisabeth
textov	tekstid
textov	sõnad
textov	sõnu
krvi	veri
krvi	vere
praxi	harjutamine
praxi	tava
praxi	praktika
orgánov	organid
letectva	lennundus
áno	jep
áno	jah
áno	jah
katolíckej	katoliiklane
katolíckej	katoliku
ekonóm	majandusteadlane
žiadosť	taotlus
žiadosť	rakendus
žiadosť	kohaldamine
žiadosť	palve
žiadosť	taotlus
žiadosť	päring
hlasovanie	hääletus
hlasovanie	hääleta
hlasovanie	hääletamine
hlasovanie	hääletus
hlasovanie	hääletamine
sestra	õde
sestra	medõde
sestra	õde
berlíne	berliin
berlíne	berlin
berlíne	berliini
trest	karistus
trest	karistus
trest	karistuse
front	ees
front	ette
front	rinne
front	järjekorda
front	järjekorra
front	järjekord
front	järjekorras
kultúrna	kultuurilised
kultúrna	kultuuriline
podporuje	toetab
podporuje	edendab
andré	andré
gróf	krahv
vodný	vett
vodný	vesi
trvá	jookseb
trvá	nõuab
trvá	kestab
predstavujú	esindavad
predstavujú	esindab
predstavujú	esinda
predstavujú	poos
manžel	abikaasa
walter	walter
end	lõpp
plne	täielikult
letov	lennud
letov	lende
írska	iiri
írska	iirlased
írska	iirimaa
vodná	vett
vodná	vesi
vodná	hüdro
alfa	alpha
alfa	alfa
alfa	alfa
atlét	sportlane
atlét	jock
gemini	kaksikud
gemini	gemini
myšlienky	ideid
myšlienky	ideed
myšlienky	mõtteid
myšlienky	mõtted
doc	doc
doc	dok
rue	rue
použitá	kasutatud
matej	matthias
zaznamenal	märkis
hérault	hérault
voľne	wild
voľne	metsik
voľne	vabalt
národy	rahvaste
národy	rahvad
národy	rahvaste
národy	rahvad
olej	õli
olej	nafta
ríši	impeerium
ríši	impeeriumi
vozidla	sõiduk
vozidla	sõiduki
vie	teab
vie	vie
floyd	floyd
vojvoda	vürst
vojvoda	duke
vojvoda	hertsog
texas	texase
texas	texas
všetkým	kõik
všetkým	igaüks
historicky	ajalooliselt
historicky	ajalooline
beh	jookseb
beh	jooksmine
beh	joostes
beh	jooksmas
vozidlo	sõiduk
vozidlo	sõiduki
generácia	põlvkonna
generácia	generatsioon
generácia	põlvkond
tretie	kolmas
tretie	kolmanda
marcel	marcel
zmysel	tähendus
východné	idas
východné	itta
východné	ida
východné	ida
ukrajina	ukraina
prítomnosť	olevik
prítomnosť	kingitus
prítomnosť	kohalolek
prítomnosť	kohalolu
landes	landes
východná	idas
východná	itta
východná	ida
východná	ida
pán	mister
pán	härra
prehry	kaotamine
prehry	kahjum
prehry	kaod
green	roheline
misia	missioon
net	neto
net	võrk
net	net
aké	mis
aké	mida
fifa	fifa
kapacita	võimsus
asistent	abiline
asistent	assistent
nemecky	saksa
nemecky	sakslane
jaskyne	koopad
jaskyne	koobas
indie	indie
indie	india
kostoly	kirikud
okruh	raadius
okruh	vooluring
umiestnená	asub
umiestnená	asuvad
umiestnená	paigutatud
umiestnená	asetatud
egypte	egiptus
správanie	käitumine
správanie	käitumine
správanie	käitumise
ústave	põhiseadus
volejbal	võrkpall
bojové	martial
odmietol	keeldunud
odmietol	keeldus
väčšia	suuremad
väčšia	suurem
väčšia	suurem
väčšia	suuremad
väčšia	suurem
vnútorné	sise
vnútorné	sisemised
vnútorné	sisemine
vnútorné	siseruumides
vnútorné	sisemine
funkcií	funktsioonid
následok	tagajärjeks
následok	tagajärg
pobrežia	rannikute
súboru	fail
súboru	faili
mosty	sillad
zriedkavo	harva
zóny	tsoonid
zóny	tsoonide
delenie	diviis
delenie	rajoon
delenie	osakond
delenie	jaga
delenie	jagamine
young	noored
young	young
young	noor
jednoduché	lihtne
jednoduché	lihtne
jednoduché	kerge
chorvátsku	horvaatia
trasa	asukoht
trasa	rada
trasa	marsruut
obsahom	sisu
kalibru	kaliibriga
kalibru	kaliibriga
železničnej	rail
železničnej	raudtee
únia	liit
únia	liidu
stála	seisis
stála	seisnud
podujatie	sündmus
podujatie	üritus
stanley	stanley
death	surma
death	surm
štatistika	statistika
štatistika	statistika
fyziku	füüsika
reprezentuje	esindab
formálne	ametlikult
formálne	formaalselt
formálne	ametlik
formálne	ametliku
nádrže	tankid
nádrže	paagid
inde	mujale
inde	mujal
občanov	kodanikud
afrika	aafrika
plynu	gaas
plynu	gaasi
plynu	bensiin
menší	väiksemaks
menší	väiksem
menší	väiksemad
pomenované	nimetatud
pomenované	nimega
hodnosť	auaste
podnikateľ	ärimees
podnikateľ	ettevõtja
nutné	vajalik
nutné	vajalikud
spracovanie	töötlus
spracovanie	töötlemine
spracovanie	töötlus
spracovanie	ravi
spracovanie	töötlemine
spracovanie	ravile
používanie	kasutamine
používanie	kasutus
používanie	kasutamine
používanie	kasutades
používanie	use
používanie	kasutamine
používanie	kasutamiseks
používanie	kasuta
používanie	kasutus
atlas	atlas
giovanni	giovanni
schopné	võimeline
menovaný	määratud
rgb	rgb
adolf	adolf
neskoršie	hiljem
stranách	küljed
izrael	iisraeli
izrael	iisrael
samostatný	eraldi
vyjadruje	väljendab
spisovateľov	kirjanikud
spravuje	haldab
spravuje	haldab
brána	värav
brána	värav
zabezpečuje	kindlustab
zabezpečuje	tagab
zvyšky	jääk
zvyšky	jäägid
zvyšky	ülejäägid
zvyšky	jäägid
asp	asp
ročne	aastane
ročne	aastas
ročne	aastane
ročne	aastased
vzhľad	välimus
vzduch	õhu
vzduch	õhku
vzduch	õhk
vzduch	air
cestujúcich	reisijad
cestujúcich	reisijad
cestujúcich	reisija
cestujúcich	sõitja
cestujúcich	reisijate
brian	brian
pomaly	tasapisi
pomaly	aeglaselt
pravidlo	eeskiri
pravidlo	reegel
vrátiť	tagasitulek
vrstva	kiht
vrstva	kihi
super	võimas
super	vägev
super	äge
super	super
super	suure
super	lahe
super	cool
dnešné	täna
objav	discovery
objav	avastus
objav	avastamine
traja	kolm
silne	tugevalt
jadra	kerneli
jadra	tuum
jadra	core
jadra	tuum
jadra	tuuma
scény	stseenid
občas	mõnikord
občas	vahel
občas	vahest
kosti	kondid
kosti	luud
kosti	luude
kosti	luud
kosti	kont
kosti	luu
kosti	luude
bulharsko	bulgaaria
dať	anda
dať	anna
dáva	andmine
dáva	annab
mary	mary
mary	maarja
prepis	transkriptsioon
vážne	tõsised
vážne	tõsine
vážne	tõsiselt
vážne	tõesti
zlúčeniny	ühendid
komunikácie	kommunikatsioon
komunikácie	side
komunikácie	teatis
komunikácie	suhtlemine
komunikácie	kommunikatsioon
komunikácie	side
určite	kindlasti
určite	kindlasti
určite	kindlasti
určite	kindel
massachusetts	massachusetts
vtáky	linnud
microsoft	microsoft
nasleduje	järgneb
rozdelené	jagatud
rozdelené	jaotatud
nástrojov	instrumendid
nástrojov	tööriistad
knižnice	raamatukogude
knižnice	raamatukogu
knižnice	teegi
týždňov	nädalad
týždňov	nädalaid
týždňov	nädalat
umelec	esitaja
umelec	artist
umelec	kunstnik
básnici	poeedid
ariège	ariège
denis	dennis
denis	denis
reakcia	reaktsioon
reakcia	vastus
reakcia	reageering
reakcia	reageerimine
rozsah	rakendusala
rozsah	ulatus
rozsah	vahemik
rozsah	vahemikus
najstarší	vanim
najstarší	vanim
poznámka	noot
poznámka	märkus
poznámka	märkus
celku	terve
celku	terved
celku	tervik
celku	tervelt
prix	prix
pobrežie	kalda
pobrežie	kaldal
pobrežie	shore
pobrežie	rannik
pobrežie	mereäärne
pobrežie	rannajoon
pobrežie	ranniku
pobrežie	rannik
pobrežie	ranniku
modrá	sinised
modrá	sinine
príslušnosť	jurisdiktsiooni
príslušnosť	pädevus
chorvátsko	horvaatia
bratia	vennad
bratia	bros
bratia	vennad
situácie	olukordi
situácie	olukorrad
väčšiu	suurem
látka	aine
látka	ainet
kvality	kvaliteet
sergej	sergei
sergej	sergei
hlavu	pea
mesiaci	kuu
mesiaci	moon
patrilo	kuulus
portrét	portree
portrét	visand
slováci	slovakid
verejné	avalikkus
verejné	avalik
verejné	avalikud
viesť	plii
začne	algab
začne	algab
začne	alustab
ženské	naissoost
zákony	seadused
jav	nähtused
jav	fenomen
jav	nähtus
pozostatky	jääb
pozostatky	jäänused
iná	teistsugune
iná	erinevad
iná	erinev
iná	muu
iná	muud
obvody	piirkonnad
bay	laht
bay	bay
antonio	antonio
navštevoval	osales
jones	jones
zvýšenie	suurenemine
