மற்றும்	oraz
வசிக்கும்	żywe
நிலைகள்	stany
நிலைகள்	stanów
நிலைகள்	etapy
நிலைகள்	etapach
நிலைகள்	poziomy
நிலைகள்	poziomów
இயங்குகிறது	uruchomiony
இயங்குகிறது	bieganie
காடுகள்	leśnictwa
காடுகள்	lasy
காடுகள்	lasów
காடுகள்	lasy
காடுகள்	leśne
காடுகள்	lasu
காடுகள்	leśny
காடுகள்	las
கோவில்கள்	świątynie
ஸ்டார்	star
ஸ்டார்	gwiazdka
ஸ்டார்	gwiazda
ஸ்டார்	gwiezdne
ஸ்டார்	gwiazdy
திருகோணமலை	trincomalee
இரயில்வே	kolej
இரயில்வே	kolejowe
இரயில்வே	kolei
இரயில்வே	koleje
இராணுவம்	wojskowy
இராணுவம்	wojsko
இராணுவம்	wojskowe
இராணுவம்	wojska
இராணுவம்	army
இராணுவம்	wojska
இராணுவம்	wojsko
இராணுவம்	armia
இராணுவம்	armii
இரவில்	nocy
இரவில்	nocny
இரவில்	night
இரவில்	noc
உருவம்	obrazek
உருவம்	obraz
உருவம்	wizerunek
பட்டு	jedwabiu
பட்டு	jedwab
வங்கிகள்	banks
வங்கிகள்	banki
வங்கிகள்	bankami
வங்கிகள்	banków
பாணி	styl
பாணி	style
கொண்டாடப்படுகிறது	obchodzony
எகிப்து	egipt
எகிப்து	egiptu
எகிப்து	egipcie
பறக்கும்	latające
பறக்கும்	pływające
பறக்கும்	latający
பறக்கும்	latanie
நடத்தப்பட்ட	przeprowadzone
நடத்தப்பட்ட	prowadzone
நடத்தப்பட்ட	przeprowadzona
நடத்தப்பட்ட	przeprowadzony
நடத்தப்பட்ட	prowadzona
திருமால்	vishnu
தெளிவான	czysto
திறந்து	otwierane
திறந்து	otwarto
திறந்து	otwarte
திறந்து	otwarta
திறந்து	otwarty
ஆல்பம்	album
ஆல்பம்	albumu
ஆல்பம்	płyta
அன்பு	miłość
அன்பு	love
அன்பு	miłości
அன்பு	kocham
வலையமைப்பு	sieci
வலையமைப்பு	sieć
வலையமைப்பு	network
ஆதாரங்கள்	dowody
ஆதாரங்கள்	dowód
ஆதாரங்கள்	dowody
ஆதாரங்கள்	zasoby
ஆதாரங்கள்	zasobów
ஆதாரங்கள்	środki
முகம்	twarz
முகம்	face
மின்சாரம்	elektrycznej
மின்சாரம்	elektryczność
திங்கள்	poniedziałek
பருவத்தில்	sezonie
பருவத்தில்	sezon
குளம்	staw
குளம்	stawu
குளம்	stawie
குளம்	basenu
குளம்	pula
குளம்	bilard
குளம்	basen
அமெரிக்கன்	amerykańska
அமெரிக்கன்	american
அமெரிக்கன்	amerykański
அமெரிக்கன்	amerykańskie
அமெரிக்கன்	amerykanin
கனிம	nieorganiczne
பத்திரிகை	prasa
பத்திரிகை	prasie
பத்திரிகை	naciśnij
பத்திரிகை	prasy
பத்திரிகை	czasopismo
பத்திரிகை	magazyn
பத்திரிகை	magazynek
பத்திரிகை	czasopisma
பரிசுகள்	prezentów
பரிசுகள்	dary
பரிசுகள்	prezenty
காப்புரிமை	patent
காப்புரிமை	patentu
காப்புரிமை	patenty
காப்புரிமை	autorskie
கேள்வி	zapytanie
கேள்வி	zapytania
கேள்வி	pytania
கேள்வி	pytanie
பாதையில்	przyczyna
குடும்பங்கள்	rodziny
குடும்பங்கள்	rodzin
கொரிய	koreański
கொரிய	korei
சிந்து	indus
அறக்கட்டளை	podstawa
அறக்கட்டளை	fundacja
அறக்கட்டளை	fundacji
அறக்கட்டளை	podkład
அறக்கட்டளை	foundation
திரைக்கதை	scenariusz
விளக்கு	light
விளக்கு	światło
விளக்கு	światła
விளக்கு	lekka
விளக்கு	lekki
விளக்கு	lampka
விளக்கு	lampy
விளக்கு	lampa
விளக்கு	światła
ஜோன்	joan
ஜோன்	joanna
ஜோன்	joon
ஜோன்	jon
விரும்பும்	chcesz
விரும்பும்	chce
கிராம்	gram
கிராம்	grama
காவல்துறை	policja
காவல்துறை	police
காவல்துறை	policji
கேட்டு	słucham
கேட்டு	słuchanie
காஷ்மீர்	kaszmir
ரிச்சர்ட்	ryszard
ரிச்சர்ட்	ryszarda
ரிச்சர்ட்	richard
பனி	haze
பனி	mgła
பனி	mgły
பனி	śnieg
பனி	śnieżka
பனி	śniegu
பனி	lód
பனி	ice
பனி	lodu
ஆறாவது	szóstej
ஆறாவது	szóste
ஆறாவது	szósta
ஆறாவது	szósty
சிக்கல்கள்	zagadnienia
சிக்கல்கள்	kwestie
சிக்கல்கள்	problemy
சிக்கல்கள்	kwestii
ஜப்பானிய	japońska
ஜப்பானிய	japoński
ஜப்பானிய	japońskie
ஜப்பானிய	japończycy
தானியங்கி	auto
தானியங்கி	automatyczne
தானியங்கி	automatycznie
தானியங்கி	robot
தானியங்கி	robocie
தானியங்கி	robota
தானியங்கி	samochodowe
தானியங்கி	samochodowych
தானியங்கி	automat
தானியங்கி	automatycznie
தானியங்கி	automatyczne
தானியங்கி	automatyczny
தானியங்கி	automatyczna
ஆடி	audi
ஆட்டத்தில்	mecz
ஆட்டத்தில்	game
ஆட்டத்தில்	gry
ஆட்டத்தில்	gra
கோடு	wiersz
கோடு	linia
கோடு	line
கோடு	linii
தோராயமாக	około
தன்னாட்சி	autonomiczne
தன்னாட்சி	autonomicznych
தன்னாட்சி	autonomiczny
இலக்கு	przeznaczenie
இலக்கு	bramka
இலக்கு	gol
இலக்கு	cel
இலக்கு	docelowe
இலக்கு	cel
இலக்கு	target
ஆளுநர்	gubernator
சமுதாய	społeczność
சமுதாய	społeczności
சமுதாய	wspólnoty
சமுதாய	wspólnota
சொத்து	atut
சொத்து	aktywów
சொத்து	aktywa
சொத்து	własności
சொத்து	nieruchomości
சொத்து	właściwość
சொத்து	własność
சொத்து	nieruchomość
கொடுக்க	dawać
கொடுக்க	dajesz
கொடுக்க	daj
சகோதரர்	bracie
சகோதரர்	brat
காரணிகள்	czynniki
காரணிகள்	współczynniki
எக்ஸ்பிரஸ்	ekspres
எக்ஸ்பிரஸ்	express
எக்ஸ்பிரஸ்	ekspresowe
இருவர்	dwie
இருவர்	dwóch
இருவர்	dwa
கோவா	goa
ஒன்றிய	union
ஒன்றிய	związek
ஒன்றிய	unia
ஒன்றிய	unii
ஆப்பிரிக்கா	afryka
விசாரணை	sondy
விசாரணை	sonda
விசாரணை	sondę
விசாரணை	zapytanie
விசாரணை	dochodzenie
விசாரணை	dochodzenia
விசாரணை	śledztwo
விசாரணை	dochodzenie
விசாரணை	dochodzenia
மேற்கொண்டு	dalszy
மேற்கொண்டு	dalsze
இயந்திரம்	machine
இயந்திரம்	automat
இயந்திரம்	maszyny
இயந்திரம்	maszyna
இயந்திரம்	silnik
இயந்திரம்	silnika
இயந்திரம்	silniki
பிற்பகுதியில்	pozniej
பிற்பகுதியில்	później
மெல்லிய	szczupła
மெல்லிய	cienkie
மெல்லிய	cienka
மெல்லிய	chudy
மெல்லிய	cienki
கன்னடம்	kannada
வடகிழக்கு	northwest
விவசாய	rolniczy
விவசாய	rolnicze
விவசாய	rolnych
விவசாய	rolnictwo
விவசாய	rolnictwa
விவசாய	rolnictwo
கொடுத்தார்	dały
கொடுத்தார்	dał
இளைய	najmłodszych
இளைய	najmłodsza
இளைய	najmłodszy
இளைய	młodsza
இளைய	młodsi
இளைய	młodszy
இளைய	młodsze
செல்வம்	majątek
செல்வம்	bogactwo
செல்வம்	bogactwa
எலும்பு	kość
எலும்பு	kości
நற்செய்தி	ewangelii
நற்செய்தி	gospel
கடிதம்	list
கடிதம்	pismo
கடிதம்	litera
ஓவியர்	malarz
ஓவியர்	malarza
ஓவியர்	artystka
ஓவியர்	artyści
ஓவியர்	artysta
ஓவியர்	wykonawca
நினைக்கிறேன்	przypuśćmy
நினைக்கிறேன்	pomyśl
நினைக்கிறேன்	myśl
உன்	twoje
உன்	twój
உன்	twoja
உன்	twojego
உன்	twoim
வங்காளம்	bengali
வங்காளம்	bengalu
குடிமக்கள்	obywatele
குடிமக்கள்	obywateli
குடிமக்கள்	obywatelami
கிலோமீட்டர்கள்	kilometry
கிலோமீட்டர்கள்	kilometrów
ஏற்றுமதி	wywóz
ஏற்றுமதி	eksport
குடியிருப்பு	rezydencja
அந்தமான்	andaman
வருமானம்	dochód
வருமானம்	przychód
வருமானம்	przychody
வருமானம்	dochodów
வருமானம்	dochody
விவசாயம்	rolnictwa
விவசாயம்	rolnictwo
குறிப்பிட்டுள்ளார்	wspomniano
குறிப்பிட்டுள்ளார்	wspomniana
