から	จาก
グラフ	ชาร์ต
縮小	จิตแพทย์
縮小	หด
馬力	แรงม้า
アリーナ	สังเวียน
認証	ยืนยัน
本当に	จริงๆ
本当に	จริง
講義	บรรยาย
ボブ	บ็อบ
チャンス	กาศ
チャンス	โอกาส
制服	ยูนิฟอร์ม
リアル	real
リアル	จริง
ギタリスト	กีตาร์
学位	ปริญญา
カム	แคป
カム	แคม
ラッシュ	รัช
ラッシュ	รัส
ラッシュ	สดชื่น
コントロール	ควบคุม
コントロール	คอนโทรล
メイド	คนใช้
山中	yamanaka
階段	บันได
ナン	แนน
ナン	น่าน
リゾート	รีสอร์ท
リゾート	รีสอร์ท
ヘリコプター	เฮลิคอปเตอร์
フォーク	ส้อม
ブリッジ	สะพาน
ブリッジ	บริดจ์
ルーム	ห้อง
ルーム	ห้อง
反映	ไตร่ตรอง
反映	ใคร่ครวญ
キューバ	คิวบา
キューバ	คิวบา
予約	นัด
予約	จอง
予約	สังกัด
予約	จอง
送る	ส่ง
バーン	ยุ้ง
バーン	โรงนา
ふじ	fuji
ふじ	ฟูจิ
戦術	กลยุทธ์
戦術	ยุทธวิธี
スピン	หมุน
スピン	ปั่น
ホイール	ล้อ
ホイール	ล้อ
カラ	คาร
カラ	คารา
レーザー	เลเซอร์
アキ	อากิ
アキ	อะกิ
アキ	aki
ライオンズ	สิงโต
走り	วิ่ง
走り	รัน
走り	หนี
忍者	นินจา
海峡	ช่องแคบ
海峡	ช่องแคบ
海峡	ช่อง
氏名	ชื่อ
ムーン	พระจันทร์
ムーン	มูน
ムーン	เพ็ญ
ワイ	wye
ワイ	หวาย
スポット	จุด
酸素	ออกซิเจน
ハリー	harry
ビーチ	ชายหาด
ビーチ	หาด
ビーチ	ชายหาด
プロセス	กระบวนการ
カルロス	คาร์ลอส
友達	เพื่อนๆ
友達	เพื่อน
友達	friend
友達	เพื่อน
ガイドライン	guideline
飛行場	aerodrome
レディ	เลดี้
ついに	สุดท้าย
哲也	tetsuya
キース	คีธ
キース	คี
キース	คีท
ボート	เรือ
ボート	เรือ
法政	hosei
サーキット	วงจร
独占	exclusive
独占	พิเศษ
独占	เศรษฐี
道具	อุปกรณ์
岡村	okamura
天気	อากาศ
粒子	อนุภาค
粒子	อนุภาค
避ける	เลี่ยง
比率	สัดส่วน
比率	อัตราส่วน
エリ	ไล
エリ	อีไล
ビール	เบียร์
クリスタル	ใส
リレー	ถ่ายทอด
リレー	ผลัด
バイク	จักรยาน
バイク	มอเตอร์ไซค์
チャンピオンズ	แชมเปี้ยน
ドクター	ดอกเตอร์
ドクター	หมอ
ドクター	แพทย์
マレーシア	มาเลเซีย
マレーシア	มาเลเซีย
マジ	จริงจัง
マジ	maji
考え方	วาบ
告知	ประกาศ
告知	สังเกต
告知	สังเกตุ
符号	รหัส
符号	โค้ด
古川	furukawa
無限	infinity
無限	อนันต์
当局	ทางการ
バイオ	ประวัติ
ハロー	สวัสดี
ハロー	hello
コーポレーション	คอร์ปอเรชั่น
ハーフ	ครึ่ง
定理	ทฤษฎีบท
ネオ	neo
幸せ	สุขใจ
幸せ	ดีใจ
幸せ	แฮปปี้
人種	แข่ง
運河	คลอง
運河	คลอง
グローバル	โกลบอล
グローバル	global
パラダイス	พาราไดซ์
パラダイス	สวรรค์
パラダイス	พาราไดส์
農民	ชาวไร่
農民	ชาวนา
農民	ชาวนา
彗星	ดาวหาง
スプリング	spring
スプリング	สปริง
アナウンス	ประกาศ
アナウンス	ประกาศ
心臓	heart
心臓	ใจ
心臓	หัวใจ
日光	แดด
日光	แสงแดด
日光	nikko
日光	แสงแดด
ウエスト	เวสต์
ウエスト	เอว
ウエスト	waist
肉体	เนื้อ
食事	อาหาร
食事	มื้อ
バイト	ไบต์
バイト	ไบต์
ジェフ	เจฟ
ジェフ	เจฟฟ์
避難	อพยพ
テーブル	ตาราง
テーブル	โต๊ะ
テーブル	ตาราง
テーブル	โต๊ะ
リボン	ริบบิ้น
リボン	โบว์
リボン	ริบบิ้น
シード	ธัญพืช
シード	เมล็ด
シード	seed
シード	เมล็ด
チリ	ชิลี
チリ	พริก
チリ	ชิลี
サマー	ซัมเมอร์
サマー	summer
併合	consolidation
有馬	arima
処刑	ประหาร
武士	ซามูไร
感覚	sense
警告	เตือน
頻繁	บ่อย
頻繁	บ่อยๆ
頻繁	บ่อย
頻繁	มัก
頻繁	บ่อยๆ
頻繁	บ่อย
公爵	ดุ๊ค
公爵	ดุค
公爵	ดุก
公爵	ดุ๊ก
ネコ	แมว
ネコ	แคท
ネコ	แมว
山頂	พีค
グラフィック	กราฟิก
グラフィック	กราฟิก
ハイム	haim
マスク	หน้ากาก
マスク	หน้ากาก
圧倒的	ท่วมท้น
圧倒的	ล้นหลาม
麻生	aso
バレー	หุบเขา
緑色	เขียว
金額	จำนวน
チップ	ชิป
チップ	ชิพ
チップ	ชิป
チップ	ทิป
チョウ	ผีเสื้อ
アルコール	เหล้า
アルコール	แอลกอฮอล์
テープ	เทป
要因	ปัจจัย
予報	พยากรณ์
大森	omori
大森	ōmori
化合物	สารประกอบ
所有者	owner
所有者	เจ้าของ
所有者	เจ้าของ
ルカ	ลุค
ルカ	ลูค
ルカ	luca
弱い	อ่อนแอ
弱い	อ่อน
祝日	holiday
マーケット	ตลาด
マーケット	ตลาด
偶然	บังเอิญ
商標	เครื่องหมายการค้า
年金	บำนาญ
年金	บำนาญ
三人	three
三人	สาม
バランス	สมดุล
バランス	สมดุล
液体	ของเหลว
液体	เหลว
石橋	ishibashi
審判	ตัดสิน
タンパク質	โปรตีน
バット	ค้างคาว
メカ	mecha
予測	ทำนาย
予測	พยากรณ์
メアリー	แมรี่
メアリー	แมรี
欲しい	ต้องการ
欲しい	อยาก
栄養	โภชนาการ
不安	กระวนกระวาย
不安	วิตก
食べる	กิน
食べる	ทาน
食べる	กิน
住吉	sumiyoshi
トマス	โธมัส
メタ	meta
検事	โจทก์
検事	อัยการ
理想	อุดมคติ
理想	อุดมคติ
遊び	เล่น
ハリウッド	ฮอลลีวู้ด
戦記	senki
ショック	ช็อค
ショック	ช๊อค
ショック	ช็อก
ショック	ช็อต
ショック	ช็อก
ショック	ตกใจ
フェイス	ศรัทธา
フェイス	ใบหน้า
フェイス	หน้า
フェイス	หน้าตา
フェイス	face
ピット	หลุม
ピット	บ่อ
伏見	fushimi
松岡	matsuoka
炭素	carbon
炭素	คาร์บอน
尾張	owari
体操	ยิมนาสติก
体操	ยิมนาสติก
体操	ยิมนาสติก
ワーク	ทำงาน
ワーク	งาน
セーブ	บันทึก
セーブ	ประหยัด
エンジェル	เทวดา
エンジェル	นางฟ้า
大西洋	แอตแลนติก
ダース	โหล
単語	คำ
単語	คำ
単語	ลมปาก
テキスト	ข้อความ
品質	คุณภาพ
ジア	zia
倉庫	โกดัง
ワイルド	wild
ワイルド	ดุดัน
チーフ	หัวหน้า
内側	ภายใน
内側	inner
寄付	บริจาค
寄付	บริจาค
復元	ฟื้นฟู
復元	ซ่อมแซม
死ぬ	ตาย
河合	kawai
古河	furukawa
軍艦	เรือรบ
津波	tsunami
テック	เทค
テック	เทคโนโลยี
プラットフォーム	แพลตฟอร์ม
プラットフォーム	แพลตฟอร์ม
水泳	ว่าย
ダンサー	dancer
考古学	โบราณคดี
外側	ภายนอก
レム	เลม
レム	เล็ม
レム	rem
三条	sanjo
征服	ชัยชนะ
征服	เอาชนะ
征服	พิชิต
杉山	sugiyama
早い	ต้น
港湾	พอร์ต
港湾	ท่าเรือ
集会	สมัชชา
片岡	kataoka
封印	ผนึก
切り替え	สลับ
切り替え	สลับ
嫌い	เกลียด
教科書	ตำรา
サイン	ป้าย
サイン	ลงชื่อ
サイン	เซ็น
人材	บุคลากร
スティック	ไม้
スティック	ติด
建築物	ตึก
建築物	อาคาร
方程式	สมการ
方程式	สมการ
スイッチ	สลับ
レスリング	ปล้ำ
花火	พลุ
花火	พลุ
フラッシュ	flash
フラッシュ	แฟลช
ゆめ	yume
ボイス	เสียง
修復	ฟื้นฟู
修復	ซ่อมแซม
トライ	ลอง
闘争	ดิ้นรน
宿泊	ที่พัก
宿泊	ที่พัก
洪水	อุทกภัย
保証	ประกัน
保証	รับรอง
ダグラス	ดักลาส
ラウ	เหลา
維新	ฟื้นฟู
維新	ซ่อมแซม
コナ	โคน
コイン	เหรียญ
コイン	เหรียญ
コイン	coin
コイン	คลัง
踊り	เต้นรำ
踊り	เต้น
刑務所	คุก
ドメイン	โดเมน
ドメイン	โดเมน
パーティ	พรรค
パーティ	ปาร์ตี้
パーティ	ปาร์ตี้
スーツ	สูท
クラーク	คล๊าก
漁業	ประมง
漁業	ประมง
彫刻	ประติมากรรม
彫刻	ประติมากรรม
フィル	ฟิลล์
フィル	ฟิล
セミ	จักจั่น
科目	วิชา
スロー	ชะลอ
スロー	ช้า
スロー	ช้าๆ
曲線	โค้ง
曲線	โค้ง
恐竜	ไดโนเสาร์
恐竜	ไดโนเสาร์
レビュー	วิจารณ์
レビュー	รีวิว
レビュー	วิจารณ์
レビュー	รีวิว
セックス	เพศ
セックス	เซ็กซ์
セックス	sex
小笠原	ogasawara
ピア	เพียร์
パレード	แห่
パレード	พาเหรด
ゴム	ยาง
フィン	fin
フィン	ฟิน
フィン	ฟินน์
レオン	ออน
警察官	ตำรวจ
部族	เผ่า
プレート	ทะเบียน
プレート	จาน
結晶	ใส
ハンド	มือขวา
ハンド	มือ
ハンド	หัตถ์
ハンド	hand
見出し	หัวข้อ
カレー	กะหรี่
カレー	แกง
カレー	curry
墓地	สุสาน
墓地	ป่าช้า
妊娠	ครรภ์
妊娠	ท้อง
野菜	ผัก
野菜	ผัก
野菜	ผัก
叔父	ลุง
コンクリート	คอนกรีต
エントリー	รายการ
釣り	ประมง
フロー	ไหล
フロー	กระแส
南極	แอนตาร์กติกา
パシフィック	แปซิฟิก
パシフィック	แปซิฟิค
