جاپا	entrega
حق	só
حق	verdade
حق	a
حق	interese
حق	interesa
حق	título
حق	beneficio
حق	nome
حق	para
حق	máis
حق	axeitada
حق	o
حق	realidade
حق	a
حق	deber
حق	obriga
حق	de
حق	servizo
حق	co
حق	a
حق	que
حق	feito
حق	de
حق	que
حق	realidade
حق	justice
حق	xustiza
حق	a
حق	xuíza
حق	da
حق	aos
حق	con
حق	responsabilidade
حق	a
حق	ben
حق	privilexio
حق	verdade
حق	certo
حق	de
حق	só
حق	verdade
حق	a
حق	interese
حق	interesa
حق	por
حق	debido
حق	ao
حق	cando
حق	a
حق	mor
حق	débeda
حق	título
حق	beneficio
حق	nome
حق	para
حق	máis
حق	axeitada
حق	o
حق	realidade
حق	a
حق	deber
حق	obriga
حق	de
حق	servizo
حق	co
حق	a
حق	que
حق	feito
حق	de
حق	que
حق	realidade
حق	justice
حق	xustiza
حق	a
حق	xuíza
حق	da
حق	aos
حق	con
حق	responsabilidade
حق	a
حق	ben
حقّا	realmente
حقّا	moi
حقّا	que
حقّا	en
حقّا	verdade
حِقارت	desprezo
حقانیّ	divino
حقانیّ	divina
حقانیّ	de
حقانیّ	só
حقانیّ	verdade
حقانیّ	certo
حقانیّ	ben
حقانیتّ	divino
حقانیتّ	verdade
حقانیتّ	a
حقائق	verdades
حقائق	feitos
حقائق	probas
حقن	previr
حقن	evitando
حقن	parada
حُقوق	dereitos
حُقوق	os
حُقوق	dos
حُقوق	carta
حُقوق	dereito
حقِّیت	compartir
حقِّیت	comparten
حقِّیت	compartimos
حقِّیت	a
حقِّیت	parte
حقِّیت	propiedade
حقِّیت	a
حقِّیت	que
حقِّیت	suxeitando
حقِّیت	a
حقِّیت	aguante
حقِّیت	título
حقِّیت	ben
حقیر	base
حقیر	cando
حقیر	menos
حقیر	polo
حقیر	dicir
حقیر	base
حقیر	cando
حقیر	menos
حقیر	polo
حقیق	dereito
حقیقت	ser
حقیقت	a
حقیقت	pena
حقیقت	paga
حقیقت	valor
حقیقت	vale
حقیقت	verdade
حقیقت	a
حقیقت	valor
حقیقت	canto
حقیقت	revenda
حقیقت	feito
حقیقت	de
حقیقت	que
حقیقت	realidade
حقیقت	ser
حقیقت	a
حقیقت	pena
حقیقت	paga
حقیقت	valor
حقیقت	vale
حقیقت	verdade
حقیقت	a
حقیقت	realidade
حقیقت	a
حقیقت	valor
حقیقت	canto
حقیقت	revenda
حقیقت	feito
حقیقت	de
حقیقت	que
حقیقت	realidade
حقیقتاً	realmente
حقیقتاً	moi
حقیقتاً	que
حقیقتاً	en
حقیقتاً	verdade
حقیقی	verdade
حقیقی	certo
حقیقی	de
حقیقی	só
حقیقی	real
حقیقی	de
حقیقی	verdade
حقیقی	preciso
حقیقی	precisa
حقیقی	esenciais
حقیقی	esencial
حقیقی	propio
حقیقی	propia
حقیقی	seu
حقیقی	certo
حقیقی	certas
حقیقی	certa
حقیقی	seguro
حقیقی	certos
حقیقی	verdade
حقیقی	certo
حقیقی	de
حقیقی	só
حقیقی	real
حقیقی	de
حقیقی	verdade
حقیقی	preciso
حقیقی	precisa
حقیقی	real
حقیقی	esenciais
حقیقی	esencial
حقیقی	propio
حقیقی	propia
حقیقی	seu
حقیقی	certo
حقیقی	certas
حقیقی	certa
حقیقی	seguro
حقیقی	certos
حُکّام	autoridades
حُکّام	oficiais
حُکّام	os
حُکّام	seus
حُکّام	policías
حِکایت	conto
حِکایت	fadas
حِکایت	historia
حِکایت	relato
حکم	orde
حکم	para
حکم	xiro
حکم	postal
حکم	veredito
حکم	veredicto
حکم	orde
حکم	para
حکم	xiro
حکم	postal
حکم	veredito
حکم	veredicto
حکم	orde
حکم	motoras
حکم	ordes
حکم	mando
حکم	de
حکم	comando
حُکما	os
حُکما	médicos
حِکمت	orixe
حِکمت	ciencia
حِکمت	a
حِکمت	ciencias
حِکمت	científica
حِکمت	cencia
حِکمت	filosofía
حِکمت	de
حِکمت	xestión
حِکمت	dirección
حِکمت	a
حِکمت	a
حِکمت	sensatez
حِکمت	sabiduría
حِکمت	sabedoría
حِکمت	coñecemento
حِکمت	coñecía
حِکمت	coñecementos
حِکمت	feito
حِکمت	de
حِکمت	que
حِکمت	realidade
حِکمتی	filosófica
حِکمتی	intelixente
حِکمتی	sensata
حِکمتی	sabia
حِکمتی	sabio
حُکومت	poder
حُکومت	o
حُکومت	norma
حُکومت	regra
حُکومت	reglamento
حُکومت	gobernar
حُکومت	goberno
حُکومت	do
حُکومت	autoridade
حکیم	médico
حکیم	doutor
حکیم	médico
حکیمانہ	sensata
حکیمانہ	sabia
حکیمانہ	sabio
حکیمانہ	filosófica
حکیمانہ	sensata
حکیمانہ	sabia
حکیمانہ	sabio
حل	solución
حل	solucións
حلّاق	barbeiro
حلّاق	perruqueiro
حلال	permitiu
حلال	se
حلال	permita
حلال	lles
حلال	permite
حلال	non
حلال	permiten
حلال	vir
حلال	libre
حلال	libres
حلال	balde
حلال	lexítima
حلال	lexítimo
حلال	ben
حلال	xudicial
حلال	legal
حلال	legais
حلاوت	felicidade
حلفِیہ	xurou
حلفِیہ	cargo
حلفِیہ	o
حلق	gorxa
حُلقُوم	gorxa
حلقہ	empresa
حلقہ	compañía
حلقہ	círculo
حلقہ	anel
حلقہ	empresa
حلقہ	compañía
حلکم	rápido
حلکم	axiña
حلکم	presa
حلکم	présa
حلکم	apura
حِلم	paciencia
حُلم	imaxinación
حُلم	bonitas
حُلم	soño
حُلم	soños
حُلم	con
حلوا	azucre
حلوان	cordeiro
حلوان	neno
حلوان	rapaz
حلوان	nena
حلوان	mozo
حُلُول	entrar
حُلُول	violación
حلّہ	asalto
حلِیف	compañeira
حلِیف	camarada
حلِیف	compañeiro
حلِیلہ	muller
حلِیلہ	esposa
حلِیلہ	dona
حلِیم	trigo
حُمّا	febre
حمام	pomba
حمّام	baño
حمّام	cuarto
حمائل	medalla
حِمایت	defensa
حِمایت	protección
حِمایت	apoio
حِمایت	apoiar
حِمایت	de
حُمر	vermello
حُمر	vermella
حُمر	vermellos
حُمر	roxa
حُمر	comunista
حمرا	vermello
حمرا	vermella
حمرا	vermellos
حمرا	roxa
حمرا	comunista
حمزہ	valentes
حمزہ	valente
حمِس	valentes
حمِس	valente
حمض	ácido
حمض	aminoácidos
حمضین	de
حمضین	hidróxeno
حُمق	paranoide
حمل	carga
حمل	carguen
حملہ	golpearon
حملہ	cerebral
حملہ	cargo
حملہ	mando
حملہ	cargos
حملہ	carga
حملہ	asalto
حملہ	golpearon
حملہ	ataque
حملہ	atacar
حملہ	cerebral
حملہ	cargo
حملہ	mando
حملہ	cargos
حملہ	carga
حملہ	invasión
حملہ	asalto
حُمّیٰ	febre
حمِیّت	ira
حمِیّت	rabia
حمِیّت	odio
حمِیّت	odio
حمِیّت	desprezo
حمیم	quente
حمیم	calor
حِنائی	vermello
حِنائی	vermella
حِنائی	vermellos
حِنائی	roxa
حِنائی	comunista
حِنث	pecado
حِنج	corazón
حِنج	cardíacas
حِنج	cardíaca
حِنج	base
حنجرہ	gorxa
حنف	desexo
حنُون	tipo
حنُون	como
حنُون	clase
حوّا	eva
حوّا	aninovo
حوّا	data
حوّا	véspera
حوّا	noitevella
حواری	amigo
حواری	amiga
حواشی	saias
حوالات	en
حوالات	confianza
حوالات	confiar
حوالات	confío
حوالات	custodia
حوالات	baixo
حوالگی	custodia
حوالگی	baixo
حوالہ	compromiso
حوالہ	mecanismo
حوالہ	de
حوالہ	mecanismos
حوالہ	cos
حوالہ	en
حوالہ	confianza
حوالہ	confiar
حوالہ	confío
حوالہ	custodia
حوالہ	baixo
حوالہ	importa
حوالہ	igual
حوالہ	me
حوالہ	cargo
حوالہ	mando
حوالہ	cargos
حوالہ	carga
حوالہ	transferir
حوالہ	traslado
حوالی	redor
حوالی	arredor
حوالی	por
حوالی	aquí
حوالی	amigo
حوالی	amiga
حوائج	precisamos
حوائج	necesitamos
حوائج	que
حوائج	preciso
حوائط	paredes
حوائط	muros
حوائط	as
حوائط	defensas
حُوتیّہ	balea
حُوج	pobreza
حُوج	a
حَوزہ	parte
حَوزہ	lado
حَوزہ	secundarios
حَوصلہ	valor
حَوصلہ	coraxe
حَوصلہ	valentía
حَوصلہ	valente
حَوصلہ	collóns
حَوصلہ	desexo
حَوصلہ	espírito
حَوصلہ	o
حَوصلہ	déixate
حَوصلہ	resolución
حَوصلہ	capacidade
حَوصلہ	de
حَوصلہ	ambición
حَوصلہ	moral
حَوض	tanque
حَوض	depósito
حَوض	cisterna
حَول	poder
حَول	o
حَول	fortaleza
حَول	forzas
حَول	forza
حَول	a
حَول	radica
حونّق	unha
حیّ	vivo
حیّ	vivir
حیّ	vivindo
حیّ	vida
حیّ	vivos
حیّ	viva
حیّ	vivo
حیّ	vida
حیّ	con
حَے	clan
حَے	do
حَے	dos
حَے	clans
حیات	existencia
حیات	vida
حیات	vida
حیات	a
حیات	existencia
حیات	vida
حیاتی	vida
حیاتی	a
حیاتی	existencia
حیاتی	vida
حیاتیاتّ	bioloxía
حَیث	onde
حَیث	onde
حَیث	queira
حَیث	alá
حَیث	esteas
حَیثیتّ	dignidade
حَیثیتّ	riqueza
حَیثیتّ	riquezas
حَیثیتّ	coa
حَیثیتّ	última
حَیثیتّ	posición
حَیثیتّ	statu
حَیثیتّ	status
حَیدر	valentes
حَیدر	valente
حَیران	preocupa
حَیران	preocupados
حَیران	como
حَیران	preocupado
حَیران	por
حَیران	medo
حَیران	preocupada
حَیران	abraiado
حَیران	sorprendidos
حَیران	sorprendeuse
حَیران	sorprendeume
حَیران	sorprende
حَیران	sorprendido
حَیران	eses
حَیران	fillo
حَیران	de
حَیرانی	confusión
حَیرانی	sorpresa
حَیرانی	sorprenda
حَیرانی	unha
حَیرت	sorpresa
حَیرت	sorprenda
حَیرت	unha
حَیرت	pregúntaste
حَیرت	pregúntome
حَیرت	me
حَیرت	que
حیِّز	patio
حیِّز	parte
حیِّز	sala
حیِّز	habitación
حیِّز	cuarto
حیِّز	lugar
حیِّز	casa
حیِّز	sitio
حیِّز	capacidade
حیِّز	de
حیِّز	rexión
حیِّز	do
حیِّز	sudeste
حیِّز	área
حیِّز	zona
حَیف	mágoa
حَیف	opresión
حَیف	inútiles
حَیف	inútil
حَیف	improdutivo
حَیف	crueldade
حَیف	inxustiza
حَیف	inxustizas
حَیل	poder
حَیل	o
حَیل	fortaleza
حَیل	forzas
حَیل	forza
حَیل	a
حَیل	radica
حِیَل	escusas
حِیَل	excusas
حِیلہ	profesión
حِیلہ	desculpe
حِیلہ	perdoe
حِیلہ	desculpa
حِیلہ	truco
حِین	momento
حِین	tempo
حِین	vez
حِین	hora
حِین	espazo
حِین	espacio
حِین	no
حَیوان	besta
حَیوان	animais
حَیوان	animal
حَیوانی	brutal
حَیوانات	animais
حَیوانات	os
حَیوانیّت	brutalidade
حَیوی	vital
خا	desordes
خا	comer
خا	comendo
خا	coma
خا	a
خا	comelo
خاتم	anel
خاتم	foca
خاتم	selo
خاتِم	final
خاتِم	final
خاتِم	derradeira
خاتِم	último
خاتِم	axuntémonos
خاتِم	todos
خاتِم	definitivo
خاتمہ	fin
خاتمہ	final
خاتمہ	a
خاتمہ	terminar
خاتمہ	rematar
خاتمہ	acabar
خاتمہ	unllas
خاتمہ	fin
خاتمہ	final
خاتمہ	a
خاتمہ	terminar
خاتمہ	rematar
خاتمہ	acabar
خاتمہ	unllas
خاتُون	señora
خاتُون	dama
خاتُون	muller
خاتُون	nai
خادِم	acompañante
خادِم	enfermeiro
خادِم	servo
خادِم	criado
خادِم	bedel
خادِمہ	criada
خادِمی	servizo
خادِمی	de
خادِمی	escravitude
خارِج	do
خارِج	fóra
خارِج	fora
خارِج	sen
خارِق	estraño
خازِنیّت	memoria
خاسِر	fallaron
خاسِر	non
خاسِر	amosaban
خاسِر	fallamos
خاسِر	fracasei
خاسِر	suspendeu
خاشاک	fichas
خاشاک	lixo
خاشاک	parvadas
خاص	para
خاص	máis
خاص	opción
خاص	elección
خاص	escolla
خاص	alternativa
خاص	outra
خاص	escoller
خاص	xefe
خاص	o
خاص	diferentes
خاص	entre
خاص	axeitada
خاص	o
خاص	especialmente
خاص	sobre
خاص	todo
خاص	específicas
خاص	específica
خاص	específico
خاص	concreto
خاص	específicos
خاص	especialmente
خاص	neno
خاص	moi
خاص	particularmente
خاص	sobre
خاص	todo
خاص	particular
خاص	peculiar
خاص	único
خاص	únicas
خاص	especial
خاص	especiais
خاص	para
خاص	máis
خاص	opción
خاص	elección
خاص	escolla
خاص	alternativa
خاص	outra
خاص	escoller
خاص	xefe
خاص	o
خاص	principal
خاص	importante
خاص	diferentes
خاص	entre
خاص	axeitada
خاص	o
خاص	especialmente
خاص	sobre
خاص	todo
خاص	director
خاص	principal
خاص	específicas
خاص	específica
خاص	específico
خاص	concreto
خاص	específicos
خاص	especialmente
خاص	neno
خاص	moi
خاص	particularmente
خاص	sobre
خاص	todo
خاص	particular
خاص	peculiar
خاص	único
خاص	únicas
خاص	especial
خاص	especiais
خاصا	hábito
خاصا	costume
خاصا	o
خاصا	xusto
خاصا	feira
خاصا	trazo
خاصا	natureza
خاصا	da
خاصا	a
خاصا	hábito
خاصا	costume
خاصا	o
خاصا	xusto
خاصا	feira
خاصا	trazo
خاصا	natureza
خاصا	da
خاصا	a
خاصگی	teatro
خاصگی	royal
خاصگی	súa
خاصگی	real
خاصگی	alteza
خاصگی	especial
خاصگی	especiais
خاصہ	xeito
خاصہ	maneira
خاصہ	hábito
خاصہ	costume
خاصہ	o
خاصہ	comida
خاصہ	trazo
خاصہ	natureza
خاصہ	da
خاصہ	a
خاصِیّت	calidade
خاصِیّت	propiedade
خاطِب	sacerdote
خاطِب	♪
خاطِب	falante
خاطِر	pracer
خاطِر	encantado
خاطِر	gusto
خاطِر	placer
خاطِر	respectar
خاطِر	respeto
خاطِر	respecto
خاطِر	respéctanme
خاطِر	interese
خاطِر	interesa
خاطِر	entretemento
خاطِر	alma
خاطِر	corazón
خاطِر	cardíacas
خاطِر	cardíaca
خاطِر	mente
خاطِر	importa
خافِق	universo
خافِق	do
خافی	segredo
خافی	secreto
خافی	secreta
خافی	oculto
خافی	oculta
خافی	ocultas
خافی	escondidos
خافی	escondidas
خاقان	emperador
خاقان	king
خاقان	rei
خاقان	o
خاقان	xurxo
خاقانی	imperial
خاقانی	teatro
خاقانی	royal
خاقانی	súa
خاقانی	real
خاقانی	alteza
