και	и
ακτή	побережье
ακτή	берег
αρχαιότητα	стажа
αρχαιότητα	стаж
αρχαιότητα	древности
ομοσπονδίας	федерация
ομοσπονδίας	федерации
ιδιότητα	собственности
ιδιότητα	свойство
ιδιότητα	имущество
ιδιότητα	собственность
ιδιότητα	недвижимость
πλήρως	полностью
μελέτες	исследований
μελέτες	исследования
ήθελε	разыскивается
ήθελε	хотел
ήθελε	хотела
ντεμπούτο	дебют
χέρι	рука
χέρι	руку
χέρι	рука
χέρι	руку
μέθοδος	способ
μέθοδος	метод
στρατεύματα	войска
στούντιο	студии
στούντιο	studios
στούντιο	студии
στούντιο	studio
στούντιο	студия
κάρολος	шарль
κάρολος	чарльз
πέτρος	петр
πέτρος	питер
πέτρος	петер
πέτρος	пётр
πέτρος	петрос
επιστημονική	научный
επιστημονική	научная
επιστημονική	научное
άνοδο	анод
μέτωπο	передние
μέτωπο	передняя
μέτωπο	фронт
μέτωπο	лоб
ουσία	вещество
δούκα	герцог
δούκα	дюк
ρεύμα	текущий
ρεύμα	текущее
ρεύμα	нынешней
ρεύμα	текущие
ρεύμα	текущая
τίποτα	ничего
τίποτα	ничто
δίκαιο	закон
δίκαιο	право
δίκαιο	справедливый
δίκαιο	справедливо
δίκαιο	ярмарка
δίκαιο	справедливая
δίκαιο	справедливых
εταιρία	компания
εταιρία	company
εταιρία	рота
εταιρία	компании
ναυτικό	флот
ανεξαρτησία	независимости
ανεξαρτησία	независимость
επιστήμη	наука
επιστήμη	науки
θεραπεία	вылечить
θεραπεία	лекарство
θεραπεία	исцеление
θεραπεία	терапии
θεραπεία	терапия
θεραπεία	лечение
θεραπεία	обращение
θεραπεία	угощение
θεραπεία	лечить
μόνος	одна
μόνος	одни
μόνος	один
στάση	позиция
στάση	отношение
στάση	настрой
στάση	поза
πάπα	поуп
χάρτης	карта
χάρτης	карту
μοντέλα	модели
μοντέλα	моделей
σχόλιο	комментировать
σχόλιο	прокомментировать
σχόλιο	комментарий
νομό	графство
νομό	округе
νομό	округ
μόνη	одна
μόνη	одни
μόνη	один
οθωμανική	османской
απελευθέρωση	освободить
απελευθέρωση	освобождения
απελευθέρωση	релиз
απελευθέρωση	освобождение
απελευθέρωση	освобождения
απελευθέρωση	освобождение
απελευθέρωση	либерализация
