மற்றும்	és
சமூகவியல்	szociológia
அன்	ann
வரம்	korlátlan
வரம்	határtalan
வரம்	tartomány
வரம்	távolság
பிறகும்	után
பிறகும்	after
பிறகும்	miután
பிறகும்	utána
விலங்கியல்	zoológia
ஹைட்ரஜன்	hidrogén
நலன்	jólét
நலன்	jóléti
ஐக்	ike
உரிமைகளை	jogai
உரிமைகளை	jogokkal
உரிமைகளை	jogok
தேவர்கள்	istenek
மயில்	páva
பாதுகாக்கும்	megvédi
பாதுகாக்கும்	védi
பாதுகாக்கும்	véd
பாதுகாக்கும்	védelme
பாதுகாக்கும்	véd
முஹம்மது	muhammad
முஹம்மது	mohammed
முஹம்மது	mohamed
நச்சு	mérgező
நச்சு	toxikus
மலேரியா	malária
பிடித்த	kedvenc
பிடித்த	kedvencem
கிளர்ச்சி	felkelés
கிளர்ச்சி	lázadás
நார்வே	norvégia
முகப்பு	otthon
முகப்பு	itthon
முகப்பு	haza
செடி	üzemek
செடி	növények
செடி	növény
செடி	üzem
செடி	növény
நிர்வாகி	admin
நிர்வாகி	adminisztrátor
நிர்வாகி	menedzser
நிர்வாகி	vezető
நிர்வாகி	kezelő
நிர்வாகி	igazgató
நிர்வாகி	adminisztrátorok
நிர்வாகி	adminisztrátor
நிர்வாகி	ügyvezető
நிர்வாகி	ügyintéző
நிர்வாகி	tisztviselő
விடுதி	szálloda
விடுதி	hotel
விடுதி	hostel
விடுதி	szálló
விடுதி	panzió
நிபுணர்	szakember
நிபுணர்	szakértő
பாக்டீரியா	baktériumok
பாக்டீரியா	baktérium
லிமிடெட்	limited
லிமிடெட்	limitált
லிமிடெட்	korlátozott
லிமிடெட்	korlátolt
லிமிடெட்	kft
நடக்கிறது	történik
டிகிரி	fokban
டிகிரி	fok
டிகிரி	fokozat
டிகிரி	diploma
டிகிரி	fok
மீடியா	media
மீடியா	média
மந்திரி	jack
அலுவலகங்கள்	hivatalok
அலுவலகங்கள்	irodák
கேட்டார்	kérdezte
கேட்டார்	kérdezett
கேட்டார்	kérte
கேட்டார்	kérdeztem
விஞ்ஞான	tudományos
தாத்தா	nagypapa
தாத்தா	nagyapa
வருடாந்திர	éves
வருடாந்திர	évenkénti
வருடாந்திர	évenként
வருடாந்திர	évente
வருடாந்திர	éves
வருடாந்திர	évente
சிரியா	szíriában
சிரியா	szíria
அஞ்சலி	tribute
தாள்	papír
தாள்	lap
தாள்	lepedő
தாள்	ágynemű
தாள்	lepedő
பாத்திரங்கள்	edények
பாத்திரங்கள்	edényeket
பாத்திரங்கள்	ételek
பெரிதாக	zoom
அயோடின்	jód
முக்கியம்	fontos
எதிர்பாராத	váratlanul
எதிர்பாராத	váratlan
சரித்திரம்	történelme
சரித்திரம்	előzmények
சரித்திரம்	történelem
கடினம்	durván
கடினம்	durva
கடினம்	kemény
கடினம்	nehéz
கடினம்	kemény
கடினம்	nehéz
கடினம்	bonyolult
தேநீர்	tea
தேநீர்	teát
அகாடமி	akadémia
சோனி	sony
தேடும்	néz
தேடும்	keresem
சாதிகள்	öltöny
சாதிகள்	öltönyt
மறை	elrejteni
மறை	elrejtése
விரைவான	gyorsan
விரைவான	gyors
விரைவான	gyorsan
விரைவான	gyors
ஹில்	dombon
ஹில்	domb
ஹில்	hegy
ஹில்	dombra
ஹில்	hegyen
ஹில்	hill
தொண்டை	torka
தொண்டை	torok
தொண்டை	torkát
நிர்வாகிகள்	adminisztrátorok
சமஸ்கிருத	szanszkrit
பம்பாய்	bombay
விழும்	esés
விழும்	őszi
விழும்	zuhanás
விழும்	ősszel
விழும்	ősz
அம்சம்	funkció
மைதானம்	talaj
காவியம்	epikus
பாரி	barry
பாரி	pari
பேராலயம்	katedrális
கட்டுமானம்	építkezés
கட்டுமானம்	építési
கட்டுமானம்	építés
கவச	páncélos
கவச	páncélozott
மாறுகிறது	változik
திரவம்	folyadék
திரவம்	folyékony
திரவம்	folyadék
பரிந்துரைகள்	ajánlások
பரிந்துரைகள்	javaslatok
பரிந்துரைகள்	ajánlásokat
பரிந்துரைகள்	ajánlások
பரிந்துரைகள்	ajánlás
பரிந்துரைகள்	javaslatok
இனப்பெருக்க	tenyésztés
இனப்பெருக்க	tenyésztési
இனப்பெருக்க	reproduktív
இனப்பெருக்க	reprodukciós
சிலநேரங்களில்	néha
விக்டர்	viktor
விக்டர்	victor
விக்டர்	viktor
ஒப்பீட்டளவில்	viszonylag
இலித்தியம்	lítium
ஜிம்	edzőterem
ஜிம்	jim
அரேபியா	arábia
மக்னீசியம்	magnézium
புகைப்படங்கள்	fotók
புகைப்படங்கள்	fényképek
புகைப்படங்கள்	képek
பேச	beszélj
தொடர்புடையது	vonatkozó
தொடர்புடையது	releváns
தொடர்புடையது	relevánsak
தொடர்புடையது	lényeges
தொடர்புடையது	összefüggő
தொடர்புடையது	kapcsolódó
தொடர்புடையது	rokonok
தொடர்புடையது	rokon
தொடர்புடையது	kapcsolatban
தொடர்புடையது	relevánsak
தொடர்புடையது	jelentősége
மதிப்புகள்	érték
மதிப்புகள்	értékek
முன்னுரிமை	prioritás
முன்னுரிமை	elsőbbséget
நீதிபதிகள்	bírók
நீதிபதிகள்	zsűri
நீதிபதிகள்	bírák
காய்	kai
கிளார்க்	clarke
கிளார்க்	hivatalnok
கிளார்க்	clark
புனிதர்கள்	szentek
புகையிலை	dohány
நாசா	nasa
ஒருங்கிணைப்பு	integráció
ஒருங்கிணைப்பு	beilleszkedés
பறந்து	repülni
பறந்து	repülés
பறந்து	repül
பறந்து	repülj
பறந்து	repül
பறந்து	repülés
பறந்து	repülő
பறந்து	repült
திருத்தி	szerkesztője
திருத்தி	szerkesztő
ஒருவேளை	talán
புகார்	panaszt
புகார்	panasza
புகார்	panasz
புகார்	panaszkodik
புகார்	panaszkodni
பிடிக்க	kapás
பிடிக்க	elkapni
பிடிக்க	fogás
குறுக்கு	átlós
குறுக்கு	kereszt
குறுக்கு	cross
குறுக்கு	keresztbe
கடத்தல்	emberrablás
கடத்தல்	csempészet
கடத்தல்	emberrablás
கடத்தல்	kereskedés
பயன்பாட்டை	kérelem
பயன்பாட்டை	alkalmazás
பயன்பாட்டை	jelentkezés
பயன்பாட்டை	app
பயன்பாட்டை	alkalmazás
நம்பிக்கைகள்	reményeim
நம்பிக்கைகள்	reméli
உயர்ந்தது	legmagasabb
வள	erőforrás
வள	forrás
இடதுசாரி	baloldali
உரைகள்	szövegek
நுழைவு	belépés
நுழைவு	belépő
நுழைவு	bejegyzés
ஆஸ்திரியா	ausztria
கொள்ளளவு	kapacitások
கொள்ளளவு	kapacitás
இயற்கையாக	természetesen
முஸ்லீம்	muszlim
முஸ்லீம்	muzulmán
முஸ்லீம்	muszlimok
மாடு	tehenet
மாடு	tehén
மாடு	marha
மாடு	szarvasmarha
மாடு	marhák
மாடு	szarvasmarhák
சிறந்தது	legjobbak
சிறந்தது	legjobb
சிறந்தது	best
மான்செஸ்டர்	manchester
பொய்	hazugság
பொய்	hazudj
பொய்	hamis
பொய்	hazugság
பொய்	hazudik
தூண்கள்	oszlopok
கினி	guinea
கினி	guineai
ஆளுமை	személyiség
ஆளுமை	személyisége
ஆளுமை	egyéniség
மேலாளர்	menedzser
மேலாளர்	vezető
மேலாளர்	kezelő
மேலாளர்	igazgató
சிதைவு	bomlás
சிறுநீர்	vizeletben
சிறுநீர்	vizelet
கற்றல்	tanulok
கற்றல்	tanul
கற்றல்	tanulás
பாதைகள்	csatornák
பிளேக்	blake
பிரதிகள்	másolatok
பிரதிகள்	másolatot
பிரதிகள்	másolatok
பிரதிகள்	példányok
அப்பர்	felső
முடித்த	befejezés
முடித்த	befejezése
