και	och
κοινότητες	gemenskaperna
κοινότητες	samhällen
κοινότητες	gemenskaper
βρέθηκαν	funnen
βρέθηκαν	hittad
βρέθηκαν	hittades
βρέθηκαν	hittas
βρέθηκαν	hittat
βρέθηκαν	hittade
κατάλογο	katalogen
κατάλογο	katalog
κατάλογο	katalog
κατάλογο	sortiment
κατάλογο	katalogen
κατάλογο	katalog
κυριαρχία	överhöghet
κυριαρχία	suveräniteten
κυριαρχία	suveränitet
κυριαρχία	dominans
κυριαρχία	herravälde
κυριαρχία	dominans
κυριαρχία	dominerande
κυριαρχία	herravälde
βασικά	egentligen
βασικά	faktiskt
διαχειριστές	administratörer
διαχειριστές	handläggare
διαχειριστές	administratörer
διαχειριστές	chefer
ευρώ	euro
ευρώ	euro
ευρώ	eur
ευρώ	euron
ευρώ	euro
αντίστοιχο	motsvarande
κυβερνήτης	guvernören
κυβερνήτης	guvernör
προγράμματα	program
προγράμματα	program
προσωπικά	personlig
προσωπικά	personliga
προσωπικά	personligt
προσωπικά	personligt
προσωπικά	personligen
εισβολή	invasion
εισβολή	invasionen
εισβολή	intrång
γραφή	skrivande
γραφή	skrift
γραφή	skrivning
γραφή	skriva
γραφή	skriver
στρατιωτικός	militära
στρατιωτικός	militären
στρατιωτικός	militär
στρατιωτικός	militärt
στρατιωτικός	militärer
οργανισμός	organisation
οργανισμός	organisationen
οργανισμός	organisering
οργανισμός	organisation
οργανισμός	organisationen
οργανισμός	organisering
οργανισμός	agentur
οργανισμός	byrån
οργανισμός	byrå
τούρκους	turks
τούρκους	turkarna
τούρκους	turkar
ρόλος	rollen
ρόλος	roll
απόλλων	apollo
ιστότοπος	webbplatsen
ιστότοπος	webbsida
ιστότοπος	hemsidan
ιστότοπος	hemsida
ιστότοπος	webbplats
μεγαλύτερα	större
νοσοκομείο	sjukhus
νοσοκομείο	sjukhuset
κριτικές	recensioner
κριτικές	omdömen
συμμετέχουν	deltaga
συμμετέχουν	delta
πασοκ	pasok
πολιτικοί	politikerna
πολιτικοί	politiker
δει	sett
δει	sedd
δει	sedda
εκδόθηκε	utfärdat
εκδόθηκε	utfärdad
εκδόθηκε	utfärdade
εκδόθηκε	utgivna
όριο	gräns
όριο	begränsa
όριο	gränsvärde
βουλγαρίας	bulgarien
προφανώς	tydligen
προφανώς	uppenbarligen
προφανώς	uppenbarligen
εμπόριο	handeln
εμπόριο	handel
εμπόριο	handeln
εμπόριο	handel
ανάγκες	behov
ανάγκες	behöver
τίτλοι	värdepapper
τίτλοι	rubriker
τίτλοι	titlar
χάρτη	karta
χάρτη	kartlägga
χάρτη	kartan
χάρτη	stadga
χάρτη	charter
χάρτη	stadgan
ελληνίδα	grekiskt
ελληνίδα	grek
ελληνίδα	grekisk
ελληνίδα	grekiska
προηγούμενη	föregående
προηγούμενη	tidigare
ποιήματα	dikter
έντονα	starkt
έντονα	kraftigt
έντονα	intensivt
στόχος	målsättning
στόχος	objektiv
στόχος	objektivt
στόχος	målet
στόχος	target
στόχος	måltavla
δημιουργεί	skapar
αυστρία	österrike
κέντρα	centra
άνοιξη	våren
άνοιξη	vårens
ιωαννίνων	ioannina
ηλικίας	ålder
ηλικίας	åldern
ηλικίας	åldrats
φέρεται	behandlar
συγκροτήματα	band
συγκροτήματα	församlingar
σκοπός	syfte
σκοπός	ändamål
φαν	fläkt
φαν	beundrare
φαν	fan
διαμερίσματα	lägenhet
διαμερίσματα	lägenheter
λόγια	ord
παραλία	stranden
παραλία	beach
παραλία	strand
υποστηρίζει	stöttar
υποστηρίζει	stöder
υποστηρίζει	stödjer
πράγματι	sannerligen
πράγματι	verkligen
παραιτήθηκε	avgått
παραιτήθηκε	avgick
δυτικό	västra
δυτικό	västlig
συνεχώς	fortlöpande
συνεχώς	kontinuerligt
συνεχώς	oavbrutet
συνεχώς	konstant
συνεχώς	ständigt
συνεχώς	kontinuerligt
μικρότερο	mindre
μικρότερο	mindre
σώματα	kroppar
σώματα	organ
εξαίρεση	undantag
εξαίρεση	undantaget
εξαίρεση	utslagning
εξαίρεση	uteslutande
εξαίρεση	utanförskap
εξαίρεση	uteslutning
εξαίρεση	undantag
εξαίρεση	undantagen
εξαίρεση	undantag
εξαίρεση	befrielse
αιτία	anledning
αιτία	förnuft
αιτία	skäl
αιτία	orsak
αιτία	orsaka
αιτία	orsak
ξεκινά	börjar
ξεκινά	startar
ξεκινά	börjar
αθλητική	atletisk
πολιτισμός	kulturen
πολιτισμός	kulturens
πολιτισμός	kultur
πολιτισμός	civilisation
πολιτισμός	civilisationen
τράπεζα	bank
διατηρεί	underhåller
διατηρεί	upprätthåller
διατηρεί	vidhåller
διατηρεί	bibehåller
καπ	cap
καπ	mössa
καπ	keps
καπ	gfp
διαφορετική	avvikande
διαφορετική	olika
διαφορετική	annorlunda
εκκλησίες	kyrkor
υποψήφιος	kandidat
πύργος	tower
πύργος	torn
πύργος	tornet
πύργος	torn
σχολεία	skolor
σχολεία	skolorna
ντέιβιντ	david
προπονητή	tränaren
προπονητή	coach
προπονητή	tränare
συζητήσεις	diskussioner
συζητήσεις	diskussionerna
συζητήσεις	debatter
συζητήσεις	debatterna
αρχαίο	uråldrig
αρχαίο	forntida
αρχαίο	antikens
προώθηση	främjande
προώθηση	befordran
προώθηση	marknadsföring
προώθηση	kampanj
προώθηση	marknadsför
προώθηση	främja
προώθηση	marknadsföra
επίσκοπος	löpare
επίσκοπος	biskop
επίσκοπος	bishop
πλούσια	rikt
πλούσια	rik
πλούσια	rich
πλούσια	rika
παράσταση	föreställning
παράσταση	performance
παράσταση	resultat
παράσταση	prestanda
παράσταση	visa
παράσταση	show
περάσει	passera
πολωνία	polen
απόλλωνα	apollo
σοφία	sofia
σοφία	sofia
σοφία	sophia
σοφία	visdom
σοφία	klokhet
σοφία	vishet
παρουσίαση	presentation
παρουσίαση	uppvisande
δυνατόν	möjligt
δυνατόν	möjlig
δυνατόν	möjliga
κατάληψη	ockupera
κατάληψη	uppta
κατάληψη	övertagande
κατάληψη	övertagandet
αναγνώριση	identifiera
αναγνώριση	identifiering
αναγνώριση	identifikation
αναγνώριση	erkännande
αναγνώριση	erkännanden
τάγμα	bataljonen
τάγμα	bataljon
άκρο	lemmar
άκρο	extremiteter
άκρο	lem
σήμα	signal
σήμα	signalera
σήμα	bricka
ευχαριστώ	tack
ευρήματα	fynd
αεροσκάφος	flygplan
αεροσκάφος	luftfartyg
χρόνος	tid
χρόνος	tidpunkt
χρόνος	dags
χρόνος	klockslag
χρόνος	tiden
πράξεις	transaktioner
πράξεις	verksamhet
πράξεις	operationer
πράξεις	akter
πράξεις	åtgärder
πράξεις	insatser
φίλιππος	philip
φίλιππος	filip
δυνατό	starkt
δυνατό	strong
δυνατό	starka
δυνατό	stark
βασιλείς	kings
βασιλείς	kungar
βασιλείς	konungar
βασιλείς	kungarna
βασιλείς	kungliga
βασιλείς	kungligheter
τουρκική	turkiska
τουρκική	turkisk
τουρκική	turkiskt
επάνω	övervåningen
δήμοι	kommuner
δήμοι	kommunerna
τέταρτη	fjärde
αιγαίου	egeiska
ύφος	stil
ύφος	style
χώρους	mellanslag
χώρους	blanksteg
χώρους	utrymmen
τούρκοι	turks
τούρκοι	turkarna
τούρκοι	turkar
ορθόδοξη	ortodoxa
παραστάσεις	föreställningar
παραστάσεις	uppträdanden
παραστάσεις	framträdanden
παραστάσεις	shower
παραστάσεις	visar
περιοδικά	tidningar
περιοδικά	tidskrifter
περιοδικά	tidskrifter
παρακαλώ	snälla
παρακαλώ	vänligen
παράγοντες	ombud
παράγοντες	agenter
παράγοντες	agens
παράγοντες	faktorer
τεχνικές	tekniker
τεχνικές	teknik
αστέρας	stjärnan
αστέρας	stjärna
αστέρας	star
φυτά	plantor
φυτά	växter
αγίων	helgon
προτάσεις	förslag
προτάσεις	förslag
προτάσεις	rekommendationer
σύμβουλος	enhetschef
σύμβουλος	rådgivare
σύμβουλος	konsulten
σύμβουλος	konsult
οικισμό	tätbebyggelse
οικισμό	tätort
τεχνολογία	technology
τεχνολογία	tekniken
τεχνολογία	teknik
τεχνολογία	teknologi
όπλα	vapen
όπλα	armarna
όπλα	famn
όπλα	armar
όπλα	vapen
όπλα	vapen
όπλα	pistoler
όπλα	gevär
έκρηξη	utbrott
έκρηξη	explosionen
έκρηξη	explosion
συνέλευση	montering
συνέλευση	församling
συνέλευση	församlingen
συνέλευση	konventet
συνέλευση	konventionen
συνέλευση	konvent
συνέλευση	konvention
επιτυχίες	framgångarna
επιτυχίες	framgångar
βασιλικό	basil
βασιλικό	basilika
βασιλικό	kungliga
βασιλικό	royal
βασιλικό	kunglig
βασιλικό	kungligt
πάρκο	parkera
πάρκο	parken
πάρκο	park
πάρκο	stadsparken
ποίηση	poesi
εθνών	nationer
εθνών	nations
εθνών	nationerna
ανατολικό	östra
ανατολικό	österut
ανατολικό	öst
ανατολικό	öster
ανατολικό	östra
ανατολικό	öst
ανατολικό	östlig
διαστάσεις	måtten
διαστάσεις	dimensioner
διαστάσεις	mått
διαστάσεις	dimensionen
διαστάσεις	dimension
διαστάσεις	mått
ερείπια	ruinerna
ερείπια	ruiner
ερείπια	ruin
ασφάλεια	säkerhet
ασφάλεια	säkerheten
ασφάλεια	trygghet
ασφάλεια	säkerhet
ασφάλεια	säkerheten
ασφάλεια	trygghet
ασφάλεια	försäkring
ασφάλεια	försäkringar
γραφείο	kontor
γραφείο	kontoret
γραφείο	office
γραφείο	skrivbord
καθημερινή	vardag
καθημερινή	vardagliga
καθημερινή	dagligen
καθημερινή	daglig
καθημερινή	dagliga
καθημερινή	daily
καθημερινή	vardag
καθημερινή	veckodag
εσωτερική	invärtes
εσωτερική	interna
εσωτερική	intern
εσωτερική	inre
εσωτερική	internt
απλή	enkla
απλή	enkelt
απλή	enkel
αρχεία	filer
αρχεία	akter
αρχεία	mappar
αρχεία	records
αρχεία	register
αρχεία	skivor
αρχεία	arkiv
αρχεία	arkiverar
αρχεία	arkiven
διάκριση	diskriminering
διάκριση	åtskillnad
διάκριση	distinktion
εβδομάδες	veckor
εβδομάδες	veckorna
επιστολή	brev
επιστολή	bokstav
επιστολή	skrivelse
συνεισφορά	bidrag
ιταλικά	italienare
ιταλικά	italienska
ιταλικά	italienskt
ιταλικά	italiensk
πιθανότητα	sannolikhet
πιθανότητα	möjlighet
μόσχα	moskva
εξέδωσε	utfärdat
εξέδωσε	utfärdad
εξέδωσε	utfärdade
εξέδωσε	utgivna
ηρακλή	hercules
ηρακλή	herkules
καλιφόρνια	kalifornien
καλιφόρνια	california
πέρασμα	passagen
πέρασμα	passage
πέρασμα	passera
έμβλημα	insignier
έμβλημα	emblem
γύρος	avrunda
γύρος	omgång
γύρος	rund
γύρος	runt
γύρος	runda
παύλος	paulus
παύλος	paul
παύλος	pavlos
γερμανικό	tyska
γερμανικό	tysk
γερμανικό	tyskt
βρετανική	brittisk
βρετανική	brittiska
βρετανική	britter
βρετανική	brittiskt
συγκρούσεις	konflikterna
συγκρούσεις	konflikter
συγκρούσεις	konflikten
συγκρούσεις	konflikter
συγκρούσεις	konflikt
προ	pre
χειμώνα	vintern
χειμώνα	winter
χειμώνα	vinter
πράσινο	gröna
πράσινο	grön
πράσινο	grönt
πράσινο	green
δία	zeus
δία	jupiter
εταιρείες	bolag
εταιρείες	firmor
εταιρείες	bolag
εταιρείες	företag
εφημερίδες	tidningen
εφημερίδες	tidningspapper
εφημερίδες	tidning
εφημερίδες	dagstidning
εφημερίδες	dagstidningar
εφημερίδες	tidningar
εφημερίδες	tidningar
εφημερίδες	papper
αρχαιολογικό	arkeologiska
μουσικός	musiker
χρήματα	money
χρήματα	pengar
τραγουδίστρια	singer
τραγουδίστρια	sångare
τραγουδίστρια	sångerska
βερολίνο	berlins
βερολίνο	berlin
κλίμακα	fjäll
κλίμακα	skalan
κλίμακα	skala
ανέβηκε	uppladdade
μέλλον	framtiden
μέλλον	framtid
μέλλον	future
μέλλον	framtida
μέλλον	blivande
κύκλος	circle
κύκλος	cirkel
κύκλος	cirklar
κύκλος	cirkeln
κύκλος	kretslopp
κύκλος	cykel
νωρίτερα	tidigare
βιέννη	wien
βιέννη	vienna
σκοτώθηκε	dödade
σκοτώθηκε	dödat
σκοτώθηκε	dödad
σκοτώθηκε	mördad
δεδομένου	givet
δεδομένου	given
δεδομένου	givna
πρότεινε	föreslog
πρότεινε	föreslagen
πρότεινε	föreslaget
πρότεινε	föreslagna
βασιλείας	basel
εφαρμογές	tillämpningar
εφαρμογές	ansökan
εφαρμογές	ansökningar
εφαρμογές	applikationer
εφαρμογές	appar
εφαρμογές	applikationer
αλλάξει	förändrad
