kategória	kategória
streľba	lő
streľba	lövés
streľba	forgatás
streľba	lövések
poznanie	tudás
poznanie	ismeretek
dvojice	páros
dvojice	párok
dvojice	párokat
dvojice	párok
dvojice	párban
sparta	spárta
fischer	fischer
vytvárať	létrehozása
hrob	sír
hrob	sírba
hrob	sír
náboženských	vallásos
náboženských	vallás
náboženských	vallási
časté	közös
časté	gyakori
bohyňa	istennő
železa	vas
železa	vasat
vystúpil	felemelkedett
najstaršia	legidősebb
najstaršia	legöregebb
najstaršia	legősibb
najstaršia	legrégebbi
najstaršia	legidősebb
legendy	legendák
legendy	legendák
legendy	legendája
legendy	legenda
páde	ütközés
páde	baleset
páde	crash
bazilika	bazilika
erik	erik
erik	eric
erik	erik
lúky	meadow
lúky	meadows
žltá	sárgák
žltá	sárga
vlastní	birtokolt
vlastní	tulajdonában
výrazy	kifejezéseket
výrazy	kifejezések
výrazy	fogalmak
výrazy	feltételek
výrazy	kifejezések
manžela	férje
manžela	férjem
manžela	férj
výstavy	kiállítások
výstavy	kiállítás
výstavy	bemutató
výstavy	kiállítása
tradične	hagyományosan
najvyšších	legmagasabb
dark	sötét
vyhlásenie	nyilatkozat
vyhlásenie	nyilatkozat
vyhlásenie	nyilatkozata
vyhlásenie	kimutatás
vyhlásenie	állítás
vyhlásenie	kijelentés
vyhlásenie	nyilatkozat
vyhlásenie	nyilatkozata
pastier	herder
pastier	shepherd
pastier	juhász
pastier	pásztor
mount	mount
mount	hegy
pomohol	segített
pomohol	segítettek
moja	enyém
anime	anime
starostlivosť	törődés
starostlivosť	gondoskodó
starostlivosť	gondoskodás
starostlivosť	gondoskodás
starostlivosť	érdekel
mechanizmus	mechanizmus
dokumentov	iratok
dokumentov	dokumentumok
dokumentov	okmányok
dokumentov	dokumentum
účinnosť	hatékonysági
účinnosť	hatékonyság
účinnosť	hatékonyság
účinnosť	hatékonysága
účinnosť	hatékonyságát
účinnosť	hatékonyság
svedčí	tanúskodni
jednoduchý	egyszerű
jednoduchý	szimpla
osmanskej	oszmán
kritika	kritika
kritika	kritikát
trval	ragaszkodott
desiatky	tízes
desiatky	tucatnyi
prevádzka	műveletek
prevádzka	üzemeltetés
prevádzka	operáció
prevádzka	művelet
prevádzka	működés
prevádzka	üzemeltetés
výhradne	kizárólagosan
výhradne	kizárólag
náboženstva	vallás
jazerá	tavak
prípravu	előkészületek
prípravu	elkészítése
prípravu	előkészítés
prípravu	felkészülés
prípravu	készítmény
otázku	kérdés
chýba	hiányzik
chýba	eltűnt
chýba	hiányzó
najlepšia	legjobbak
najlepšia	legjobb
najlepšia	best
časopisov	magazinok
časopisov	magazinokat
pás	derék
pás	öv
úzko	szorosan
organizmov	szervezetek
organizmov	organizmus
organizmov	élőlények
deep	mély
pravidelné	időszakos
pravidelné	rendszeresen
pravidelné	rendszeres
pravidelné	normál
prameňov	springs
prameňov	rugó
žiť	élni
žiť	élő
žiť	live
žiť	élni
žiť	élőben
žiť	élő
biológia	biológia
eugen	eugen
zhromaždenie	összegyűlt
zhromaždenie	gyülekező
zhromaždenie	összejövetel
zhromaždenie	közgyűlés
zhromaždenie	gyűlés
zhromaždenie	szerelvény
nova	nova
existencia	lét
existencia	létezése
existencia	létezés
zložené	kompozit
zložené	összetett
est	est
drevené	fából
nominovaný	jelöltek
nominovaný	jelölt
konalo	cselekedett
pomôcť	segíteni
pomôcť	segítség
športová	sport
športová	sportban
údolia	völgyet
údolia	völgy
údolia	völgyben
údolia	valley
údolia	völgyek
chémia	kémia
skupinách	csoportok
skupinách	csoportoknak
pristátie	landolás
pristátie	leszállás
barbara	barbara
pravdu	igazság
bmw	bmw
med	méz
med	med
kúpele	fürdő
kúpele	spa
kúpele	gyógyfürdő
kúpele	wellness
prejav	beszéde
prejav	beszéd
krok	lépés
krok	lépcső
produkt	termék
liberec	liberec
prínos	haszon
prínos	előny
prínos	juttatások
prínos	előnyök
prínos	ellátások
prínos	járulék
prínos	hozzájárulás
zéland	zéland
úloha	feladat
úloha	szerepet
úloha	szerep
úloha	szerepe
výročia	évfordulók
ssr	csf
ssr	ssr
technická	műszaki
technická	technikai
slobodný	egyedülálló
slobodný	single
slobodný	egyetlen
slobodný	szingli
slobodný	ingyenes
slobodný	ingyen
slobodný	free
slobodný	szabad
obrovské	hatalmas
obrovské	óriási
ďalekohľad	távcsövet
ďalekohľad	teleszkóp
obsahoval	tartalmazta
obsahoval	tartalmazott
hospodársky	gazdasági
hospodársky	gazdaságilag
janko	jancsi
janko	janko
merania	mérések
merania	mérés
poznámky	megjegyzések
poznámky	megjegyzések
poznámky	feljegyzések
poznámky	jegyzetek
poznámky	jegyzet
štvrti	környéken
štvrti	szomszédság
štvrti	környék
elektronické	elektronikusan
elektronické	elektronikus
priniesol	hozták
priniesol	hozott
priniesol	hoztam
priniesol	hozta
della	della
rusky	orosz
rusky	oroszul
rusky	oroszország
väzby	nyakkendő
väzby	linkek
väzby	hivatkozások
väzby	kapcsolatok
fínsky	finnország
fínsky	finn
hmota	számít
hmota	tömeges
hmota	tömege
hmota	mise
hmota	tömeg
profesia	foglalkozása
profesia	szakma
profesia	foglalkozás
disciplíny	fegyelem
disciplíny	tudományágak
minerálov	ásványok
zabezpečiť	biztosítja
zabezpečiť	biztonságos
víno	bor
víno	borok
jazz	jazz
parky	parkok
parky	parks
johnson	johnson
prispel	hozzájárult
prispel	adományozott
teplotu	hőmérséklet
domáci	hazai
domáci	belföldi
domáci	házi
atolu	atoll
pozitívne	pozitívak
pozitívne	pozitív
premier	premier
zvieratá	állat
zvieratá	állatok
zvieratá	állati
zvieratá	állatok
zvieratá	állat
varianty	változatok
kométa	üstökös
krv	vér
krv	véres
krv	blood
tanec	dance
tanec	tánc
tanec	táncolj
tanec	táncolni
tanec	tánc
tanec	táncolni
tanec	táncol
lesný	erdei
lesný	erdő
lesný	erdők
chvost	farka
chvost	farok
koncertov	koncertek
nemcov	németek
stromy	fákon
stromy	fák
stromy	fákat
zánik	kihalás
zánik	eltűnése
základňa	alap
základňa	bázis
umelé	mesterséges
mladosti	fiatalok
mladosti	ifjúsági
mladosti	fiatalság
mladosti	ifjúság
koruna	koronát
koruna	crown
koruna	korona
letecký	aerospace
molekuly	molekula
molekuly	molekulák
urban	városi
bulharska	bulgária
kontakt	kapcsolatfelvétel
kontakt	kapcsolattartó
kontakt	kontakt
kontakt	érintkezés
kontakt	kapcsolat
kontakt	kapcsolatba
provincií	tartományok
riziko	kockázat
riziko	kockázatos
pardubice	pardubice
dánsky	dán
obvodov	áramkörök
obvodov	áramkör
poľské	lengyel
ali	ali
miera	mérték
miera	kamatláb
miera	arány
hovoriť	beszélni
hovoriť	beszélgetés
hovoriť	beszélj
aktivita	tevékenységek
aktivita	tevékenység
aktivita	aktivitás
linux	linux
kombinácie	kombináció
kombinácie	kombinációk
kombinácie	kombináció
ôsmich	nyolc
geológ	geológus
znie	hangok
znie	hangzik
project	projekt
project	project
poslanca	tanácsnok
pyramída	piramis
čínsky	kínai
čínsky	kínaiak
úvod	bevezetés
úvod	bevezetése
úvod	bevezető
úvod	bevezetés
úvod	bevezető
architektov	építészek
komunita	közösség
komunita	közösségi
učil	tanított
spory	viták
jeff	jeff
ohio	ohio
prístroje	eszközök
prístroje	műszerek
prístroje	műszerek
prístroje	eszközök
prístroje	berendezések
prístroje	készülékek
prístroje	berendezés
prístroje	készülék
prístroje	készülékek
prístroje	műszer
zamestnanie	állás
zamestnanie	meló
zamestnanie	munka
zamestnanie	foglalkoztatottság
zamestnanie	foglalkoztatási
zamestnanie	foglalkoztatás
zamestnanie	foglalkozása
zamestnanie	megszállás
zamestnanie	foglalkozás
rody	nemzetségek
pluku	ezred
brány	kapuk
brány	gates
brány	kapu
brány	átjárók
slúžila	szolgálta
slúžila	szolgált
filmom	filmet
filmom	mozi
filmom	film
filmom	fólia
filmom	film
vôd	vizei
vôd	vizek
vôd	waters
poverený	megbízott
kmeňov	törzsek
kmeňov	törzsek
ernest	ernest
nahral	feltöltött
zničené	megsemmisült
zničené	elpusztult
zničené	elpusztította
bojovať	harc
bojovať	harcolni
vyrobený	termelt
vyrobený	gyártott
vyrobený	előállított
vyrobený	gyártottak
vyrobený	előállított
vyrobený	gyártott
vyrobený	készítette
vyrobený	készült
vyrobený	tett
stovky	száz
úspešné	sikeres
úspešné	sikeresen
úspešné	sikeres
úspešné	siker
zlín	zlín
japonská	japán
japonská	japánok
lehota	határidőt
lehota	határidő
lehota	határidőre
lehota	időszak
lehota	időtartam
lehota	periódus
električky	villamos
električky	villamosok
vybral	választott
vybral	választotta
ázia	ázsiai
ázia	ázsia
alex	xander
alex	alex
kolín	kölni
záznamy	feljegyzések
záznamy	records
záznamy	nyilvántartások
záznamy	nyilvántartás
záznamy	bejegyzések
označené	megjelöltek
označené	megjelölt
označené	jelölt
označené	megjelöltek
označené	megjelölt
označené	megjelölve
pegas	pegasus
svahoch	lejtő
svahoch	lejtőkön
nahradený	helyettesített
nahradený	levált
nahradený	helyébe
operačný	operatív
vonku	kint
vonku	kívül
vonku	ki
radov	sorok
amsterdam	amsterdam
amsterdam	amszterdam
amsterdam	amszterdami
renault	renault
zimné	tél
zimné	téli
zimné	télen
pracovných	dolgozó
pracovných	dolgozik
pracovných	dolgozom
pracovných	dolgozok
požiadal	igényelt
požiadal	kérte
požiadal	kért
požiadal	kérdezte
požiadal	kérdezett
požiadal	kérte
požiadal	kérdeztem
andreas	andreas
andrea	andrea
vybavený	felszerelve
vybavený	felszerelt
vyhrali	nyert
steven	steven
vzdal	leadott
swift	swift
myšlienka	hittem
myšlienka	gondoltam
myšlienka	gondolat
myšlienka	ötletem
myšlienka	elképzelés
myšlienka	ötlet
občianska	civil
občianska	polgári
občianska	polgári
náboj	hub
náboj	golyót
náboj	golyó
náboj	lövedék
náboj	töltény
bois	bois
itf	itf
príde	megérkezik
príde	érkezik
príde	jön
modrý	kék
modrý	blue
ryan	ryan
obchodný	reklám
obchodný	kereskedelmi
celkové	átfogó
celkové	összességében
povolenie	engedély
povolenie	engedélyt
povolenie	jogosultság
povolenie	engedély
povolenie	engedélyben
povolenie	engedély
povolenie	engedélyezés
povolenie	felhatalmazás
karolína	caroline
karolína	carolina
karolína	karolina
pont	pont
železničné	vasútvonal
železničné	vasút
železničné	vasúti
schopná	képes
schopná	képes
times	idők
times	időpontok
times	times
rozhovor	interjú
rozhovor	társalgás
rozhovor	beszélgetés
rozhovor	beszélgetést
podnebie	éghajlat
podnebie	klíma
poriadok	megrendelés
poriadok	rendelés
poriadok	rend
poriadok	parancs
sen	sen
sen	álmodj
sen	álma
sen	álom
trupu	törzs
zisk	profit
zisk	haszon
zisk	nyereség
zisk	nyereség
zákaz	tilalom
zákaz	tilalom
zákaz	tilalmak
zrušené	visszavonták
zrušené	lemondta
zrušené	törölve
zrušené	törölve
zrušené	törölt
zrušené	lemondás
cerro	cerro
prúdy	patakok
prúdy	áramlatok
media	media
media	média
alt	alt
detstvo	gyermekkori
detstvo	gyerekkorom
detstvo	gyermekkorom
detstvo	gyerekkori
otvorenie	megnyitás
otvorenie	nyitás
otvorenie	megnyitó
otvorenie	nyitó
otvorenie	nyílás
xiv	xiv
dievča	kislány
dievča	csaj
dievča	lány
geografické	földrajzi
geografické	földrajzi
drevený	fából
výprava	küldetés
pyramídy	piramis
pyramídy	piramisok
pracovníkov	dolgozók
pracovníkov	munkavállalók
pracovníkov	munkások
marcus	marcus
koncerty	koncertek
talent	tehetségét
talent	tehetséges
talent	tehetség
british	britek
british	angol
british	brit
účinok	hatása
účinok	hatás
účinok	effektus
edícia	kiadás
správ	üzenetek
správ	üzeneteket
správ	jelentések
správ	beszámolók
stene	wall
stene	fali
stene	falat
stene	fal
myslenie	gondolkodás
myslenie	gondolkodik
myslenie	gondolkodom
myslenie	gondolkodó
myslenie	gondolkodásmód
hladiny	szintek
hladiny	szint
výrazný	jelentős
výrazný	szignifikáns
súbory	akták
súbory	fájlok
dead	halott
dead	halottak
panstvo	birtok
panstvo	manor
fernando	fernando
štajersko	stájerország
počítačová	számítógép
počítačová	komputer
počítačová	computer
dohodu	üzlet
dohodu	egyezség
dohodu	alku
hugo	hugo
iraku	irak
iraku	iraki
vyššiu	feljebb
vyššiu	magasabb
vyššiu	nagyobb
jupiter	jupiter
opísal	leírt
začiatky	kezdetek
milióny	millió
milióny	milliók
milióny	millió
športovci	sportolók
športovci	sportolók
ked	mikor
ked	amikor
pripojenie	kapcsolat
pripojenie	kapcsolódás
pripojenie	csatlakozás
pripojenie	kapcsolódás
pripojenie	kapcsolatot
pripojenie	kapcsolódás
pripojenie	csatlakozás
sous	sous
kolumbia	kolumbia
kolumbia	columbia
kolumbia	kolumbia
type	típus
type	típusa
rotácie	forgás
rotácie	rotációs
morské	tengerész
morské	tengeri
morské	tengerészgyalogos
princípe	elv
princípe	alapelv
heart	szívem
heart	szívvel
heart	szív
štarte	startup
intenzívne	intenzív
intenzívne	igényes
intenzívne	heves
intenzívne	intenzív
hralo	játszott
hralo	játszottam
hana	hannah
hana	hanna
hana	hana
reálne	real
reálne	valós
reálne	igazi
reálne	valódi
reálne	realista
reálne	reális
ligu	league
ligu	liga
írsky	írek
írsky	írország
írsky	ír
zložka	alkatrész
zložka	összetevő
zložka	komponens
zložka	alkotóelem
zložka	könyvtár
zložka	dosszié
zložka	mappa
zložka	összetevő
zložka	hozzávaló
turecku	pulyka
turecku	törökország
pobyt	tartózkodási
pobyt	lakóhely
lekári	orvosok
lekári	orvosok
lekári	doktorok
dospelých	felnőtt
dospelých	nagykorú
organizmu	élőlény
organizmu	organizmus
adams	adams
výročie	évforduló
výročie	évfordulója
výročie	évfordulót
nezávislé	független
nezávislé	önálló
nezávislé	függetlenek
časopisy	naplók
časopisy	magazinok
časopisy	magazinokat
priateľov	barátokkal
priateľov	barátok
priateľov	barátaim
priateľov	ismerősök
vlna	gyapjú
vlna	hullám
klasické	klasszikus
klasické	klasszikus
klasické	classic
viditeľné	látható
duše	lelkek
duše	lelkünk
duše	lelkeket
duše	lelkük
duše	lelkek
duše	szesz
duše	szellemek
signálu	jelet
signálu	jel
signálu	jelzés
obsadenie	öntött
obsadenie	gipsz
obsahovať	tartalmaznak
essonne	essonne
mario	mario
dočasne	ideiglenesen
dočasne	átmenetileg
dočasne	ideiglenesen
dočasne	ideiglenes
dočasne	átmeneti
robo	robo
profesionálna	szakmai
profesionálna	profi
profesionálna	professzionális
hospodárske	gazdasági
dub	quercus
dub	tölgy
dub	dub
dub	oak
dub	tölgyfa
dub	tölgy
zložiek	hozzávalók
zložiek	összetevők
polia	mezőket
polia	mezők
polia	fields
polia	földek
polia	mező
náklad	rakomány
náklad	szállítmány
náklad	rakomány
polostrove	félsziget
výrobky	termékek
výrobky	termék
výrobky	termékeket
váh	súlyokat
váh	mérleg
nezávisle	önállóan
nezávisle	függetlenül
pripojil	csatlakozott
sčasti	részben
kruhu	kör
kruhu	kört
doplnenie	befejezés
doplnenie	befejezése
doplnenie	hozzáadás
doplnenie	kiegészítik
doplnenie	kiegészítés
podpis	aláírás
klasifikácia	osztályozási
klasifikácia	besorolás
klasifikácia	osztályozás
ostal	maradtam
ostal	maradtak
ostal	maradt
canon	canon
dream	álmodj
dream	álma
dream	álom
avenue	avenue
avenue	sugárút
porucha	meghibásodás
porucha	rendellenesség
porucha	zavar
prirodzené	természetes
drevo	fa
drevo	wood
drevo	erdő
drevo	fát
dunaj	duna
počítače	számítógép
počítače	számítógépek
bielych	fehérek
presné	pontos
presné	precíz
presné	pontos
presné	pontos
presné	precíziós
presné	pontosság
návštevníkov	látogatók
návštevníkov	látogatói
návštevníkov	látogató
desiatok	tízes
desiatok	tucatnyi
skaly	szikla
skaly	kő
skaly	rock
skaly	kövek
skaly	sziklák
diecézy	egyházmegye
mytológia	mitológia
zlata	arany
reformy	reformokat
reformy	reformok
vedel	tudtam
vedel	tudta
zníženie	csökkentést
zníženie	csökkentése
zníženie	csökkenés
zníženie	csökkentés
zníženie	csökken
zníženie	csökkenés
poľnohospodárstvo	gazdálkodás
poľnohospodárstvo	tenyésztés
poľnohospodárstvo	mezőgazdasági
poľnohospodárstvo	mezőgazdaság
skala	szikla
skala	kő
skala	rock
oblúk	arc
oblúk	ív
oblúk	ív
oblúk	arch
mir	mir
hosť	fogadó
hosť	házigazda
hosť	műsorvezető
hosť	vendég
hms	hms
písmená	betűk
písmená	leveleket
písmená	betűk
písmená	levelek
beatles	beatles
účel	cél
bojovali	harcolt
bojovali	küzdött
bohovia	istenek
možností	lehetőségek
vzácne	értékes
vzácne	drága
vzácne	ritka
staroveký	ősi
staroveký	ős
staroveký	ókori
nórska	norvégia
nórska	norvég
nórska	norvégia
frankfurt	frankfurt
prístavné	kikötő
prístavné	harbour
záver	következtetés
záver	következtetések
príroda	jelleg
príroda	természet
bomby	bomba
bomby	bomba
bomby	bombák
bomby	bombákat
súhrn	összefoglaló
vládca	overlord
vládca	uralkodó
vládca	uralkodó
vládca	császár
htm	htm
prírodný	természetes
zadné	hátsó
bojovník	harcos
bojovník	harcos
bojovník	bunyós
pomáha	segíti
pomáha	segít
obidve	mindkettő
obidve	mindketten
zakázané	tilos
zakázané	tiltott
zakázané	tilos
zakázané	tiltott
zakázané	tiltott
ružomberku	ružomberok
žlté	sárgák
žlté	sárga
modelov	modellek
modelov	modelleket
náboženský	vallásos
náboženský	vallás
náboženský	vallási
vzdialené	távoli
vzdialené	távirányító
vzdialené	távoli
naspäť	vissza
voľné	lazán
voľné	laza
voľné	ingyenes
voľné	ingyen
voľné	free
voľné	szabad
získanie	megszerzése
získanie	beszerzés
získanie	megszerzése
požiar	tűz
inc	inc
vzdialená	távoli
súkromné	magán
súkromné	privát
creek	patak
creek	creek
rumunska	románia
spojencov	szövetséges
spojencov	szövetségesek
úrady	hatóságok
úrady	hivatalok
úrady	irodák
produktov	termékek
produktov	termék
produktov	termékeket
víťazné	győzelem
víťazné	nyerő
pani	hölgy
webová	web
webová	háló
webová	webes
synovia	fiaim
synovia	fiai
wolfgang	wolfgang
nahradiť	helyettesíteni
pád	ütközés
pád	baleset
pád	crash
pád	esés
pád	őszi
pád	zuhanás
pád	ősszel
pád	ősz
zle	rossz
zle	helytelen
západný	nyugati
západný	nyugat
západný	western
elektrická	elektromos
elektrická	villamos
elektrická	villany
elektrická	elektromos
znaku	vonás
