par	tungkol
atļauj	payagan
smags	mabigat
smags	malubha
smags	severe
smags	malubhang
arnis	arnis
bronza	bronze
migla	mist
migla	ulap
migla	foggy
migla	fog
migla	hamog
krava	load
krava	cargo
krava	karga
krava	kargada
krava	kargamento
iekšzemē	inland
sēž	nakaupo
sēž	upo
ieguldījums	kontribusyon
ieguldījums	puhunan
ieguldījums	pamumuhunan
ieguldījums	investment
runu	speech
runu	pananalita
runu	talumpati
runu	pagsasalita
militāri	military
militāri	pangmilitar
militāri	militar
redakcija	bersyon
redakcija	bersiyon
somālijas	somalia
somālijas	somali
advokātu	abugado
advokātu	abogado
darbnīca	workshop
rīku	gear
ženēvas	geneva
zemesraga	canaveral
meksika	mehiko
pusvadītāju	semiconductor
pusvadītāju	semiconductors
skudru	langgam
zirgam	kabayo
pozitīvi	positive
pozitīvi	positibong
pozitīvi	positibo
atzīmēta	tinang
atzīmēta	tinag
čeļabinskas	chelyabinsk
mednieki	hunters
vērsts	itinuro
vērsts	oriented
mantas	bagay
vilces	thrust
izteiktas	binibigkas
pierādījumu	katibayan
pierādījumu	patunay
kristietība	kristiyanismo
dzēšanu	pagtanggal
dzēšanu	pagtatanggal
stiprs	malakas
stiprs	strong
zoo	zoo
olimpiāde	olympiad
olimpiāde	olympics
nulle	sero
nulle	zero
aprīkots	mayron
aprīkots	bang
disney	disney
zaļas	berdeng
zaļas	green
zaļas	berde
lists	liszt
elza	elsa
zum	zum
ņem	kumuha
tava	iyong
tava	your
alianse	alyansa
etc	atbp
etc	etc
apkārtmērs	sirkumperensiya
arābi	arabe
raktuves	akin
raktuves	mine
kāpnes	ladder
kāpnes	hagdan
kāpnes	hagdan
gana	ghana
vesels	whole
vesels	buo
vesels	buong
parametrs	parameter
militārie	military
militārie	pangmilitar
militārie	militar
dzīvoklī	apartment
iestāšanās	accession
leļļu	puppet
vistas	chicken
vistas	manok
getparent	getparent
deklarācija	pagpapahayag
islandē	iceland
savādāk	otherwise
autonomijas	autonomy
paradīzes	paraiso
paradīzes	paradise
vēsturisks	makasaysayang
vēsturisks	makasaysayang
panorāma	panorama
atmosfēra	kapaligiran
eva	eva
astoņiem	walong
astoņiem	otso
astoņiem	walo
mobilais	cellphone
inovācijas	innovations
inovācijas	inobasyon
inovācijas	innovation
dītrihs	dietrich
bolīvijas	bolivian
seju	mukha
salo	salo
pārvaldnieks	namamahala
pārvaldnieks	manager
pārvaldnieks	tagapamahala
dem	dem
primārais	pangunahing
primārais	pangunahin
apkārtējā	pumapaligid
darījumu	transaksiyon
darījumu	transaksyon
diplomu	diploma
krastus	shores
bono	bono
abovestyle	abovestyle
brūss	bruce
tunelis	tunnel
peldētājs	manlalangoy
čigānu	gypsy
šekspīra	shakespeare
izpildi	pagsasagawa
konkrēti	partikular
pastāvīgā	permanente
pastāvīgā	permanent
beidzies	natapos
fiat	fiat
ceturtdaļfinālā	quarterfinals
gregorijs	gregorio
gregorijs	gregory
trans	trans
vārnas	uwak
atdalīta	hiwalay
atzītas	nakakilala
atzītas	kinikilalang
atzītas	nakilalang
atzītas	kinikilala
atzītas	nakilala
žils	jules
džims	jim
asambleja	assembly
asambleja	pagpupulong
asambleja	pagtitipon
kāzas	kasal
kāzas	kasalan
kāzas	wedding
zane	zane
vidējs	katamtaman
tehniski	technically
mēģinājumu	ensayo
britannica	britannica
žogs	bakod
flāmu	flemish
silts	maiinit
silts	mainit
gārnis	heron
rita	rita
četrdesmit	apatnapu
stadijas	yugto
delfi	delphi
pamiers	armistice
akmeņi	bato
akmeņi	bato
honda	honda
abba	abba
galatasaray	galatasaray
sodīts	maparusahan
pacers	pacers
mati	hair
mati	buhok
senas	ancient
senas	sinaunang
eric	eric
budistu	budista
džeralds	gerald
parakstīt	senyas
parakstīt	tanda
donalds	donald
irāka	iraq
biologs	biologist
anita	anita
jeruzalemes	herusalem
jeruzalemes	jerusalem
dens	dan
vienalga	anyway
piektajā	ikalimang
piektajā	panglima
hdi	hdi
niedru	reed
vēlu	late
vēlu	huli
vienoties	agree
hipotēze	hipotesis
platumā	lapad
manuels	manuel
dienvidi	timog
ražoti	ginawa
ražoti	manufactured
ražoti	panindang
medībās	pangangaso
abinieku	amphibian
lūiss	lewis
paaugstināta	nadagdagan
zviedriem	swedes
pieraksts	subscription
locītavas	kasu
mao	mao
trīspadsmit	labintatlong
drošu	ligtas
drošu	safe
sēru	pagluluksa
fantāzijas	pantasya
fantāzijas	fantasy
lauksaimniecība	pagsasaka
lauksaimniecība	agrikultura
apzināti	sinasadyang
apzināti	kusa
ievads	pagpapakilala
ievads	panimula
čaulas	shell
čaulas	sigay
čaulas	shells
čaulas	liner
ana	ana
kopīgas	naibahagi
kopīgas	ibinahagi
kopīgas	nagbahagi
milzīga	napakalaki
milzīga	matipuno
milzīga	napakalawak
lāci	madala
lāci	oso
lāci	kinaya
radošo	creative
radošo	malikhain
sūtīt	magpadala
sūtīt	ipadala
iekšējais	panloob
iekšējais	panloob
iekšējais	internal
iekšējais	natatagong
sandra	sandra
pārtraukums	break
pārtraukums	pagkaantala
slēpjas	tinatago
slēpjas	nagtatago
slēpjas	itinatago
slēpjas	pagtatago
ķirurgs	siruhano
cēlušies	descended
dzeltenais	dilaw
dzeltenais	yellow
silver	pilak
silver	silver
augumu	taas
augumu	height
oriģinālā	orihinal
peldēšanas	lumalangoy
peldēšanas	swimming
pētnieku	researcher
sacenšas	makipagkumpetensya
rasu	panlahing
kritēriji	huwaran
kritēriji	pamantayan
svītras	stripes
siltāks	pampainit
zēns	boy
imperatore	imperatore
palestīniešu	palestino
brīvs	vacant
brīvs	libreng
brīvs	free
brīvs	libre
brīvs	malaya
bagātīgi	masagana
bagātīgi	sagana
pazuda	naglaho
iegādāts	binili
peldēšana	lumalangoy
peldēšana	swimming
golden	golden
golden	ginintuang
alejas	galleries
izstrādāti	binuo
pavēlnieks	lord
pavēlnieks	panginoon
vienādojumu	equation
organisms	organismo
sudānas	sudan
plānota	binalak
slēgt	lock
hēlija	helyo
#ff	#ff
bayer	bayer
piepilsētas	suburban
snak	snak
piesaistīt	maakit
kopija	kopya
kopija	copy
kopija	kopyahin
balasta	stranded
pievienotas	kalakip
vīrusu	viral
vīrusu	virus
būtiskas	mahalaga
būtiskas	mahahalagang
laikapstākļi	panahon
izpratni	intindi
izpratni	unawa
laima	lime
sulu	katas
sulu	juice
asamblejas	assembly
asamblejas	pagpupulong
asamblejas	pagtitipon
sēdes	nakaupo
sēdes	upo
sēdes	pagpupulong
bot	bot
vienādojums	equation
mākslīgā	artipisyal
mākslīgā	artificial
akli	bulag
pierre	pierre
regulāra	regular
uzlabo	pagpapabuti
uzlabo	pagpapahusay
uzlabo	paging
uzlabo	nagpapabuti
uzlabo	mapabuti
uzlabo	pagbutihin
plāksnes	plates
plāksnes	plato
plāksnes	plate
plāksnes	plato
kēnigsbergas	königsberg
sistemātika	systematics
garīgais	espirituwal
garīgais	spiritual
džonijs	johnny
aptieka	botika
aptieka	parmasya
aptieka	pharmacy
ronis	seal
cēzara	caesar
oksīdu	oxide
juridiski	legal
absolūti	absolutely
absolūti	pasubali
tēvam	ama
tēvam	tatay
tēvam	father
civilā	civil
civilā	sibil
civilā	civilian
masīva	massif
misisipi	mississippi
atrisināt	solved
atrisināt	lutasin
atrisināt	lutasin
nvs	cis
datori	kompyuter
datori	computer
datori	ekolohiya
reģistrētas	nakarehistro
ieiet	pumapasok
ieiet	magpasok
ieiet	ipasok
drošība	security
drošība	seguridad
drošība	kaligtasan
atkarību	dependensiya
procesora	cpu
procesora	processor
talantu	talent
talantu	talento
zīmēšanas	pagguhit
zīmēšanas	drawing
piens	gatas
piens	milk
avīzē	diyaryo
avīzē	pahayagan
tavu	iyong
tavu	your
īsāks	shorter
civilās	civil
civilās	sibil
civilās	civilian
precīzs	tumpak
precīzs	tama
precīzs	eksaktong
diplomātiskās	diplomatic
reperis	rapper
trauku	ulam
luna	luna
lerijs	larry
parakstīšanas	pirmahan
parakstīšanas	signing
rīki	kasangkapan
rīki	gears
intervijā	interview
intervijā	panayam
intervijā	pakikipanayam
rīkles	lalamunan
yesno	yesno
toyota	toyota
apturēta	pause
apturēta	suspended
atzīmē	notes
atzīmē	tala
aicina	pagtawag
aicina	tumatawag
skaitļošanas	computing
aizliegums	pagbawalan
aizliegums	pagbabawal
klārks	clarke
klārks	clark
koncepciju	konsepto
vienmērīgi	pantay
ieroci	baril
slepkavību	murder
las	las
gaga	gaga
samazinājies	bagsak
samazinājies	tumanggi
samazinājies	tinanggihan
šūmahers	schumacher
grenlandes	sabak
grenlandes	greenland
normandijas	normandia
garšu	lasa
step	hakbang
step	step
veikalā	shop
veikalā	tindahan
veikalā	mamili
pašreizējie	current
pašreizējie	kasalukuyan
pašreizējie	kasalukuyang
procedūras	pamamaraan
atlikušās	natitira
atlikušās	natitirang
tuberkulozes	tuberculosis
skeleta	kalansay
jostas	sinturon
porsche	porsche
zināt	alam
zināt	kilala
bazilika	basil
bazilika	basilika
dala	hinati
dala	nahahati
izšķilšanās	paglitaw
orientalis	orientalis
izcili	brilliant
izcili	shining
izcili	outstanding
izcili	mahusay
izcili	napakahusay
apvienotais	pagsamahin
joahims	joachim
zebiekste	mustela
konfederāciju	confederations
konfederāciju	kompederasyon
salīdzināt	ikumpara
salīdzināt	ihambing
salīdzināt	paghambingin
tiesneši	judges
rex	rex
aģents	ahente
aģents	agent
žurnāliste	mamamahayag
romans	roman
romans	romano
pārklājas	overlap
elektriskais	electric
ieee	ieee
palīdzot	pagtulong
atpazīt	makilala
atpazīt	makikilala
atpazīt	kilalanin
atpazīt	makikilala
atpazīt	makikilalang
mergedtoprow	mergedtoprow
made	ginawa
uzrakstīts	isinulat
uzrakstīts	nakasulat
uzrakstīts	sinulat
uzrakstīts	naisulat
taisnstūra	parihaba
ūdenskritums	talon
personība	pagkakakilanlan
personība	pagkakilanlan
personība	katauhan
personība	personalidad
personība	pagkatao
intensīva	masinsinang
intensīva	matinding
maņu	pandama
pēcnācējiem	anak
ērti	maginhawa
ērti	komportable
ērti	kumportable
amsterdamas	amsterdam
gudrības	karunungan
mute	bunganga
mute	bibig
ziemeļi	north
ziemeļi	hilagang
ziemeļi	hilaga
sarkani	pula
sarkani	red
optisko	optical
sauss	tuyo
sauss	tuyong
noliktava	warehouse
noliktava	bodega
sazināties	ugnayan
sazināties	contact
sazināties	kinakausap
praksi	pagsasanay
praksi	practice
praksi	praktis
nodoklis	duty
nodoklis	tungkulin
nodoklis	buwis
kandidatūru	pagkakandidato
hop	sakay
dāma	queen
dāma	reyna
dāma	lady
ražotāji	producers
ražotāji	producer
ražotāji	tagagawa
solis	hakbang
solis	step
iedzīvotājs	resident
iedzīvotājs	residente
vērts	karapatdapat
vērts	worthy
kuģniecības	pagdadala
kuģniecības	pagpapadala
vakuuma	vacuum
hipotēzi	hipotesis
apvienojas	pagsamahin
apvienojas	nagsasama
palikusi	natitira
palikusi	pakaliwa
palikusi	iniwan
palikusi	naiwan
palikusi	kaliwa
apsūdzēja	inakusahan
florida	florida
matricas	matrix
matricas	matris
kopenhāgenā	copenhagen
visilgāk	pinakamatagal
luhanskas	luhansk
arheologs	archaeologist
laulība	kasal
laulība	pagpapakasal
laulība	kasalan
ieviešana	pagpapatupad
sasniegumu	nakamit
sasniegumu	achievement
atšķirties	iiba
uzskaitītas	enumerated
uzskaitītas	nakalista
uzskaitītas	inilista
nigērijas	nigerian
profesore	professor
profesore	propesor
prefektūra	prefecture
prefektūra	prepektura
tcp	tcp
muti	bunganga
muti	bibig
agrākā	earliest
fails	tipunan
fails	magsampa
fails	talaksan
fails	file
redakcijas	bersyon
slovēnija	eslobenya
copa	copa
peldēt	lumangoy
obama	obama
apdares	tinatapos
marie	marie
īzaks	isaac
dārzos	hardin
dārzos	gardens
veicinātu	foster
veicinātu	itaguyod
veicinātu	promote
veicinātu	isulong
pelēkas	grey
pērkons	kulog
sabruka	collapsed
inspektors	inspector
ķirzakas	lizards
likvidēt	alisin
dejotāja	mananayaw
dejotāja	dancer
olimpiskajā	olimpiko
olimpiskajā	olympic
luters	luther
vāgners	wagner
tuksnesis	desert
tuksnesis	disyerto
atzīti	nakakilala
atzīti	kinikilalang
atzīti	nakilalang
atzīti	kinikilala
atzīti	nakilala
teritoriālais	teritoryal
pasaka	nagsasabi
dziļš	malalim
dziļš	deep
piesaista	umaakit
piesaista	maakit
žaunu	gill
dana	dana
dārziņš	hardin
silvija	sylvia
silvija	silvia
pavlovs	pavlov
sausā	tuyo
sausā	tuyong
asp	asp
vienādu	uniporme
vienādu	uniform
mini	mini
sekcija	section
sekcija	seksyon
sekcija	seksiyon
sekcija	look
sekcija	bay
adams	adams
ethernet	ethernet
digitālā	digital
bioloģija	biology
bioloģija	biyolohiya
eļļa	langis
eļļa	oil
bahs	bach
atbalstītāji	tagasuporta
atbalstītāji	supporters
definīcija	definition
definīcija	katuturan
definīcija	kahulugan
labāks	better
palīgā	tulong
palīgā	tulungan
dzīvsudraba	mercury
fiksēts	naayos
fiksēts	inayos
mākslīgais	artipisyal
mākslīgais	artificial
cieņu	dangal
paplašināta	pinahabang
paplašināta	pinahaba
paplašināta	karugtong
paplašināta	extended
paplašināta	pinalaki
paplašināta	pinalawak
veselas	whole
veselas	buo
veselas	buong
falco	falco
biļetes	tiket
dimantu	diamond
dimantu	brilyante
izplatīšanās	pamamahagi
izplatīšanās	spread
izplatīšanās	kumalat
izplatīšanās	pagkalat
izplatīšanās	nagkakalat
nikolass	nicolás
nikolass	nicholas
gadījuma	random
gadījuma	sapalaran
gadījuma	kaswal
gadījuma	casual
utype	utype
amerikāņi	amerikano
tīra	purong
tīra	pure
tīra	dalisay
tīra	malinis
izabella	isabel
izabella	isabel
izabella	isabella
izabella	isabelle
prāga	praga
prāga	prague
nieres	kidney
nieres	bato
pasākuma	sukatin
pasākuma	masukat
patērē	ubos
patērē	ubusin
zālamana	salomon
zālamana	solomon
apsūdzēts	inakusahan
reklāma	propaganda
reklāma	pagpapatalastas
reklāma	advertising
vikingi	viking
sidnejas	sydney
plānā	plano
plānā	plan
plānā	magplano
muguru	likod
muguru	bumalik
muguru	balikan
muguru	balik
mūris	dingding
mūris	pader
apzīmējumi	tuntunin
apzīmējumi	takda
apzīmējumi	alamat
apzīmējumi	legend
porto	porto
turēt	humawak
turēt	hold
turēt	hawakan
turēt	panatilihin
polo	polo
laivas	bangka
ģenētiski	genetically
interscope	interscope
mainsnak	mainsnak
eksperimenti	eksperimento
ievada	basic
clippers	clippers
leonards	leonard
atpūta	paglilibang
atpūta	libangan
atpūta	leisure
atpūta	pahinga
dzemdes	matris
dzemdes	sinapupunan
saimnieki	masters
gods	advertise
gods	karangalan
skaļi	malakas
algu	sahod
algu	suweldo
algu	wage
uzplaukums	boom
piramīdas	pyramid
publikācija	publikasyon
publikācija	publication
publikācija	paglalathala
publikācija	publishing
gps	gps
elo	elo
risinājumi	solusyon
teju	halos
uzraudzības	pagbabantay
tīrs	purong
tīrs	pure
tīrs	dalisay
tīrs	malinis
konflikti	pagsalungat
konflikti	salungat
sārmu	alkali
sārmu	alkalina
kritiski	kritikal
markss	marx
tulkots	isinalin
nintendo	nintendo
jfk	jfk
sertificēts	sertipikadong
sertificēts	certified
izvietot	lumawak
piecpadsmit	kinse
mācīja	tinuturuan
mācīja	itinuro
mācīja	tinuruan
mācīja	nagturo
spartaks	spartacus
urālu	ural
mir	mir
sems	sam
viltus	maling
viltus	false
viltus	peke
viltus	fake
apmaiņā	interchange
maisījums	mix
maisījums	halo
maisījums	ihalo
maisījums	halo
maisījums	timpla
dalīšanās	ibinabahagi
dalīšanās	pagbabahagi
automašīna	kotse
automašīna	sasakyan
pievienojies	sumali
pievienojies	sasali
pievienojies	sali
extra	dagdag
extra	extra
lēna	lena
lēna	mabagal
plānus	plano
aizstāvji	defenders
amsterdamā	amsterdam
sīrija	syria
sīrija	suwesya
jaunieši	kabataan
milzīgs	napakalaki
milzīgs	matinding
adatas	needle
adatas	karayom
intensitāte	intensity
ovis	ovis
jūdžu	milyang
jūdžu	mile
jūdžu	milya
riteņbraukšana	pagbibisikleta
riteņbraukšana	biking
kļūmes	pagkabigo
tulkojumi	pagsasalin
allmusic	allmusic
sajūta	feeling
sajūta	pakiramdam
sajūta	nararamdaman
aizdomas	suspek
aizdomas	suspect
aizdomas	hinala
aizdomas	hinala
unikāls	natatanging
unikāls	kakaibang
unikāls	unique
unikāls	natatangi
domāja	inakala
domāja	akala
domāja	naisip
domāja	kala
alba	alba
garsija	garcia
pieaugušiem	matanda
keita	kate
vienkāršā	simple
vienkāršā	simpleng
vienkāršā	elementary
vienkāršā	elementarya
cieš	paghihirap
cieš	magdusa
sitiens	kuha
sitiens	shot
adrijas	adriatic
zemāks	lower
haizivs	pating
kabeļu	cable
interjera	panloob
apmatojums	hair
apmatojums	buhok
sadalīšanās	decomposition
hornets	hornets
itunes	itunes
lūdz	humihiling
cola	cola
stadija	entablado
stadija	yugto
stadija	stage
apsūdzības	paratang
rīks	kasangkapan
cerēja	umasa
ģeogrāfisko	geographic
ģeogrāfisko	heograpikong
xml	xml
gruzija	georgia
veģetācijas	behetasyon
imdb	imdb
panda	panda
zīmols	branding
zīmols	tatak
degviela	gasolina
piedāvājums	malambot
piedāvājums	tawad
piedāvājums	bid
piedāvājums	offers
piedāvājums	inaalok
piedāvājums	suplay
piedāvājums	supply
piedāvājums	alok
piedāvājums	offer
duets	duets
rīkoties	act
rīkoties	kikilos
rīkoties	kumilos
timberwolves	timberwolves
aprakstītas	inilarawan
aprakstītas	inilalarawan
aizmugurējā	hulihan
zieds	bulaklak
akcija	ibahagi
akcija	share
akcija	ipamahagi
novērš	pinipigilan
novērš	pigilan
novērš	iniiwasan
novērš	maiwasan
novērš	iwasan
raidījums	broadcast
raidījums	pagsasahimpapawid
caurules	pipe
caurules	tubo
caurules	pipa
caurules	tubes
caurules	tube
kimi	kimi
zobiem	ngipin
pieprasa	humihiling
uzpildes	filling
uzpildes	pagpuno
agnese	agnes
dziļa	malalim
dziļa	deep
filipīnas	pinas
filipīnas	philippines
filipīnas	pilipinas
garšas	lasa
garšas	flavors
afgāņu	afghan
dabūt	makuha
dabūt	makakuha
dabūt	kunin
dabūt	kumuha
lašu	salmon
dzirdēt	marinig
dzirdēt	maririnig
dzirdēt	naririnig
rīts	umaga
rīts	morning
magazine	magazine
magazine	magasin
mākonis	ulap
denijs	danny
pulkstenis	watch
pulkstenis	panoorin
pulkstenis	relo
pulkstenis	orasan
lēcas	lens
lēcas	lente
lēcas	lente
lēcas	lenses
anastasija	anastasia
pārvadājumi	transportasyon
pārvadājumi	sasakyan
gviānas	guyana
tavs	yours
tavs	iyong
tavs	your
saņemts	natanggap
albānija	albanya
albānija	albania
grafika	graphics
flora	flora
stabili	matatag
stabili	stable
svarīgas	kahalaga
svarīgas	mahalaga
pārdod	ibenta
pārdod	magbenta
pārdod	nagbebenta
pārdod	nabenta
pārdod	nabili
līgumi	treaties
līgumi	kasunduan
grūtniecības	pagbubuntis
pārbaude	checking
pārbaude	tinitingnan
pārbaude	tinitignan
pārbaude	beripikasyon
pārbaude	pagsubok
pārbaude	subukan
pārbaude	pagsusulit
pārbaude	tingnan
pārbaude	check
vērtējums	rating
vērtējums	pagsusuri
vērtējums	assessment
ārpusē	labas
astotā	ikawalong
kurss	kurso
kurss	course
siltums	init
siltums	init
siltums	kainitan
zīmējumi	artwork
kursā	kurso
kursā	course
iemācījies	natutunan
iemācījies	natuto
veselība	kalusugan
bengālijas	bengal
apmeklētājiem	bisita
vēzis	kanser
golfa	golf
telekomunikāciju	telekomunikasyon
sniegums	pagtatanghal
sniegums	pagganap
infrastruktūra	imprastraktura
dzēriens	inumin
dzēriens	uminom
navbox	navbox
tīkli	nets
sagatavot	ihanda
sagatavot	maghanda
līdzības	pagkakatulad
džimijs	jimmy
definēts	tinukoy
equus	equus
protokoli	minuto
starppilsētu	intercity
asa	asa
salīdzinājums	paghahambing
rabīns	rabino
īres	rental
pierādījumi	katibayan
pierādījumi	patunay
pierādījumi	ebidensya
pierādījumi	katibayan
apgrozījums	paglilipat
apgrozījums	turnover
pārstāvēt	represent
pārstāvēt	kumatawan
pārstāvēt	kinakatawan
pārstāvēt	kumakatawan
marokas	moroccan
anete	annette
reģistrācija	pagtatala
reģistrācija	recording
alekss	alex
dzintara	amber
konfederācija	kompederasyon
indukcijas	induction
rūzvelts	roosevelt
tauriņu	butterfly
miruši	patay
piedāvāts	inaalok
piedāvāts	inalok
piedāvāts	inaalay
ierobežot	limitasyon
ierobežot	limitahan
briselē	brussels
vagoni	vans
vagoni	coaches
klauss	claus
klauss	klaus
reālā	real
imagesize	imagesize
sasniegta	naabot
sasniegta	nakamit
sasniegta	nakakamit
sasniegta	achieved
krustā	ipako
krustā	ipinako
porcelāna	porselana
traģēdija	trahedya
nākotni	kinabukasan
nākotni	hinaharap
ieroča	sandata
rakstnieki	manunulat
dokuments	dokumento
siu	siu
bruņotajiem	hukbong
bruņotajiem	armadong
bruņotajiem	sandatahang
dzejolis	tula
dzejolis	tulang
dzim	birthplace
izcils	brilliant
izcils	shining
izcils	outstanding
izcils	mahusay
izcils	napakahusay
auduma	tela
stabilitāti	katatagan
stunda	oras
skulptūru	iskultura
edu	edu
datubāzē	database
identitātes	identities
identitātes	pagkakakilanlan
identitātes	pagkakilanlan
identitātes	katauhan
piemin	pagbanggit
piemin	mentions
piemin	binabanggit
ekspozīcija	lantad
ekspozīcija	exposure
minimālā	pinakamababa
minimālā	pinakamaliit
minimālā	minimum
minimālā	pinakamababang
jēga	meaning
jēga	kahulugan
