से	از
बाज़ार	مارکیت
बाज़ार	بازاری
आदमी	انسان
आदमी	مَرد
आदमी	مرد
मस्जिद	مسجد
मस्जिद	مسجدی
किरदार	نویسه
नुकसान	خسارات
नुकसान	ضرر
नुकसान	صدمه
नुकसान	آسیب
आकर्षित	مجذوب
आकर्षित	جذب
महाराज	maharaj
लाने	واکشی
रस	آبمیوه
रस	شربت
ऑनलाइन	online
ऑनलाइन	برخط
ऑनलाइन	آنلاین
सेट	تنظیم
भेद	تمایز
भेद	محرمانه
भेद	رازی
भेद	راز
भेद	مخفی
फोन	گوشی
फोन	تلفن
मनोविज्ञान	روانشناسی
शक्तिशाली	توانا
शक्तिशाली	نیرومند
शक्तिशाली	پرقدرت
शक्तिशाली	قدرتمند
व्याकरण	گرامر
अवार्ड	جایزه
कौन	که
चिह्न	نماد
चिह्न	نمادهای
चिह्न	نمادها
चिह्न	امضا
चिह्न	امضاء
चिह्न	علامت
चिह्न	شمایل
चिह्न	نماد
आरोप	اتهامی
आरोप	اتهامات
आरोप	اتهام
आरोप	اتهاماتی
उड़ान	پروازی
उड़ान	پرواز
महासागर	اقیانوسها
महासागर	اقیانوس
महासागर	اقیانوس
महासागर	اقیانوسی
माल	ثروت
माल	مال
एयर	ایر
एयर	هوا
एयर	هوایی
महसूस	احساس
महसूस	حس
अध्याय	سوره
अध्याय	فصل
अध्याय	سوره
अध्याय	فصلها
कराया	زرهی
विमानक्षेत्र	فرودگاه
दान	اهداء
दान	اهدا
दान	عضو
दान	صدقه
दान	اهدا
दान	زکات
दान	صدقه
दान	خیریه
अनुपात	گرادیان
अनुपात	نسبت
विद्रोह	عصیان
विद्रोह	طغیان
विद्रोह	سرکشی
विद्रोह	شورش
कक्षा	رده
कक्षा	ردۀ
कक्षा	کلاس
कक्षा	طبقاتی
कक्षा	class
कक्षा	کلاسی
कक्षा	مدار
स्नातक	لیسانس
स्नातक	مجرد
इंजीनियरिंग	مهندسی
मूर्ति	مجسمه
मूर्ति	طاغوت
मूर्ति	بُت
मराठी	مراتی
माइकल	میکائیل
माइकल	مایکل
संस्थापक	بنیانگذار
संस्थापक	موسس
इलाज	درمانش
इलाज	علاج
इलाज	درمانش
इलाज	درمان
इलाज	درمانش
इलाज	معالجه
इलाज	درمان
अवधारणा	مفهومی
अवधारणा	مفهوم
अभ्यास	تمرین
शाही	رویال
शाही	سلطنتی
शाही	شاهانه
शाही	شاهی
शाही	shahi
पाकिस्तानी	پاکستان
पाकिस्तानी	پاکستانی
ब्लैक	مشکی
ब्लैक	سیاه
ब्लैक	سیاهی
ब्लैक	بلک
भेजा	ارسالی
संसाधन	منبع
संसाधन	منابع
जीन	ژنها
जीन	ژن
जीन	ژنی
मजबूत	قوی
प्रोग्राम	برنامۀ
प्रोग्राम	پروگرام
प्रोग्राम	برنامه
मिश्रित	مخلوط
मिश्रित	مختلط
निरंतर	مستمر
निरंतर	مداوم
निरंतर	پیوسته
निरंतर	پاینده
निरंतर	ثابت
निरंतर	دائم
निरंतर	مداوم
प्रबंध	مدیریت
प्रबंध	مدیریت
पदक	مدال
व्यंजन	آشپزی
परिस्थितियों	وضعیتهای
जमा	سپرده
जमा	سپرده
स्त्री	زن
स्त्री	زنی
स्त्री	نسوان
स्त्री	زن
स्त्री	مؤنث
स्त्री	مونث
स्त्री	ماده
चित्रण	ترسیم
चित्रण	تصویرسازی
यातायात	ترافیک
यातायात	ترافیکی
यातायात	انتقال
यातायात	ترابری
यातायात	ایرویز
सूक्ष्म	لطیف
सूक्ष्म	میکرو
हेनरी	هنری
हेनरी	آنری
डाला	واردشده
समीक्षा	نقدهای
समीक्षा	مرور
समीक्षा	بازبینی
समीक्षा	بازدید
मोटर	موتوری
मोटर	موتور
कर्मचारियों	کارمندان
कर्मचारियों	کارکنان
कर्मचारियों	کارمند
हमले	حملات
हमले	حمله
अक्षर	حروف
अक्षर	شخصیت
अक्षर	نویسه
अक्षर	حرف
अक्षर	نامه
अक्षर	نامهای
अक्षर	نویسه
कारक	عوامل
कारक	فاکتور
कारक	عامل
किंगडम	فرمانروایی
किंगडम	پادشاهی
हिन्द	ساسانیان
हिन्द	هیند
बीज	بذر
बीज	دانه
बीज	نسل
बीज	بذر
बीज	دانه
जल्दी	سریع
जल्दी	پگاه
जल्दी	اوایل
जल्दी	بسرعت
घाट	پلکان
घाट	فورد
यंत्र	دستگاهی
यंत्र	دستگاهها
यंत्र	وسیله
यंत्र	دستگاه
यंत्र	ساز
यंत्र	ماشینی
यंत्र	ماشین
यंत्र	دستگاه
यंत्र	آلات
कर्म	کارما
कर्म	karma
कदम	گام
कदम	مرحله
कदम	قدم
कदम	گامهای
साथी	همنشین
साथी	همدم
साथी	همنشینی
साथी	همدست
साथी	همکار
साथी	شریک
ऊपरी	بالایی
ऊपरी	آپر
ऊपरी	فوقانی
पुस्तकों	کتابها
पुस्तकों	کتاب
पुस्तकों	کتابهای
आशा	امیدی
आशा	هوپ
आशा	امیدوارم
आशा	hope
आशा	امید
रचित	متشکل
रचित	سروده
शिक्षण	تدریس
शिक्षण	آموزش
ऊँचाई	ارتفاع
ऊँचाई	بلندی
ऊँचाई	ارتفاعی
ऊँचाई	بلندی
ऊँचाई	قد
ऊँचाई	ارتفاع
ऊँचाई	height
आकर्षण	جذابیت
आकर्षण	جاذبه
आकर्षण	جذب
आकर्षण	جذبه
आकर्षण	طلسم
आकर्षण	افسون
आकर्षण	دلربایی
सर्वेक्षण	سروی
सर्वेक्षण	نظرسنجی
सर्वेक्षण	surveying
हद	محدودیتها
हद	محدودیت
मुहम्मद	محمد
स्टूडियो	studio
स्टूडियो	استودیو
स्टूडियो	استدیو
राज्यपाल	حاکم
राज्यपाल	فرماندار
रोगियों	بیمارها
रोगियों	بیماران
गेंद	بال
गेंद	توپ
राजाओं	پادشاهان
राजाओं	سلاطین
राजाओं	شاهان
राजाओं	کینگز
पुस्तकालय	کتابخانه
बॉलीवुड	بالیوود
सिनेमा	سینما
सिनेमा	سینمای
सिनेमा	cinema
प्राणी	حیوانی
प्राणी	حیوانات
प्राणी	جانوران
प्राणी	حیوان
प्राणी	موجودی
प्राणी	مخلوق
प्राणी	جانوری
अंग्रेजों	بریتانیایی
अंग्रेजों	بریتانیا
कर्मचारी	کارمند
कर्मचारी	کارمندان
कर्मचारी	کارکنان
कर्मचारी	کارمند
कर्मचारी	کارگری
कर्मचारी	کارگر
काले	مشکی
काले	سیاه
काले	سیاهی
काले	بلک
मंच	سکوی
मंच	سکو
मंच	فورم
प्रेरणा	انگیزه
प्रेरणा	انگیزش
प्रेरणा	الهام
मारे	کشته
तीसरा	سومین
तीसरा	سومی
तीसरा	سوم
चलती	حرکت
तुरंत	فوراً
तुरंत	فورا
तुरंत	بلافاصله
अकबर	اکبر
शुरूआत	ابتدای
शुरूआत	آغاز
कृत्रिम	مصنوعی
फिल्में	سینما
फिल्में	فیلمهایی
फिल्में	فیلم
फिल्में	فیلمها
यात्री	مسافرین
