மற்றும்	और
ஆய்வாளர்கள்	विश्लेषण
ஆய்வாளர்கள்	विश्लेषकों
ஏதாவது	कोई
ஏதாவது	कुछ
ஏற்று	लोड
ஏற்று	आरोह
ஏற்று	माउंट
ஏற்று	निर्यात
ஹென்றி	हेनरी
சுதந்திரம்	आज़ादी
சுதந்திரம்	आजादी
சுதந்திரம்	स्वतंत्रता
தலைமையகம்	मुख्यालय
சர்	sir
சர்	श्रीमान
சர்	साहब
சர்	महोदय
சர்	सर
முனிவர்	ऋषि
கட்டிடம்	बिल्डिंग
கட்டிடம்	भवन
அணை	बाँध
அணை	बांध
அணை	बन्द
அணை	बंद
நல்லது	सकारात्मक
நல்லது	धनात्मक
நல்லது	good
நல்லது	अच्छे
நல்லது	गुड
நல்லது	शुभ
சுற்று	घूर्णन
கருத்தை	comment
கருத்தை	टिप्पणी
வேறுபாடுகள்	भिन्नताएं
வேறுபாடுகள்	मतभेद
அழற்சி	जलन
அழற்சி	सूजन
சேர	जुड़ें
ஐயர்	अय्यर
மையமாக	मध्यम
மையமாக	माध्यम
மையமாக	मीडियम
முன்னதாக	पहले
ஆஸ்திரேலிய	ऑस्ट्रेलियाई
வடிவங்கள்	आकृतियाँ
வடிவங்கள்	पैना
வடிவங்கள்	आकार
வடிவங்கள்	पैटर्न
வடிவங்கள்	फ़ॉर्मेट
வடிவங்கள்	स्वरुप
சுய	स्व
சுய	स्वयं
சுய	स्वः
குருதி	खून
குருதி	लहू
குருதி	रक्त
படைப்புகள்	लेखन
படைப்புகள்	कृतियाँ
படைப்புகள்	रचनाओं
படைப்புகள்	रचनाएं
குதிரை	नाईट
குதிரை	हॉर्स
குதிரை	घोड़ी
குதிரை	घोड़ो
குதிரை	घोड़े
குதிரை	घोड़ा
குதிரை	टट्टू
குறைந்து	नीचे
குறைந்து	bas
மத	धार्मिक
வெளிநாட்டு	विदेश
வெளிநாட்டு	विदेशी
சந்திர	चन्द्र
சந்திர	चंद्रा
சந்திர	चन्द्रा
சந்திர	चंद्र
வண்டி	ऑटोमोटिव
வண்டி	ट्रक
வண்டி	कार्ट
வண்டி	वाहन
வண்டி	गाडी
ஊர்கள்	कस्बों
பங்களிப்பு	योगदान
அணிகள்	टीम
அணிகள்	टीमों
கூகிள்	गूगल
கூகிள்	google
பசிபிக்	प्रशांत
விதிகள்	नियम
விதிகள்	शर्तों
விதிகள்	शर्तो
விதிகள்	शर्तें
சுல்தான்	सुल्तान
சுல்தான்	सुलतान
இயல்பு	सामान्य
உப்பு	नमक
கட்சிகள்	पार्टियाँ
கட்சிகள்	दल
கட்சிகள்	पार्टियों
கொள்கைகள்	सिद्धांत
கொள்கைகள்	सिद्धान्त
கொள்கைகள்	नीतियां
கொள்கைகள்	नीतियाँ
கொள்கைகள்	नीतियों
தஞ்சை	तंजौर
விழுக்காடு	प्रतिशत
விழுக்காடு	प्रतिशत
வலி	दर्द
வலி	पीड़ा
வலி	दर्दनाक
வலி	दुखद
குறைவு	निम्न
குறைவு	कम
குறைவு	कम
நிரல்	प्रोग्राम
நிரல்	कार्यक्रम
பிரேசில்	ब्राजील
பிரேசில்	ब्राज़ील
வருகை	उपस्थिति
வருகை	विज़िट
வருகை	आगमन
மின்னஞ்சல்	ईमेल
அரிய	दुर्लभ
அரிய	विरल
லாஸ்	लॉस
லாஸ்	लास
பிரிந்து	जुदा
பிரிந்து	अलग
தீவிர	गंभीर
கொழுப்பு	वसा
கொழுப்பு	मोटी
கொழுப்பு	स्थूल
கொழுப்பு	मोटा
கொழுப்பு	मोटे
குழாய்	पाइप
குழாய்	नलिका
குழாய்	ट्यूब
கொடுக்கும்	देता
