och	ja
greta	kerttu
kommunikation	viestintä
kommunikation	tiedonanto
kommunikation	tiedonannon
kommunikation	viestintä
kommunikation	tietoliikenne
kommunikation	viestinnän
äldste	vanhimmat
äldste	vanhin
äldste	vanhempi
äldste	vanhin
negra	negra
gator	alligaattori
gator	gator
gator	kadut
gator	katujen
gator	katuja
gator	kaduilla
dramatiska	dramaattinen
dramatiska	dramaattista
växa	kasva
växa	kasvaa
växa	kasvata
växa	kasvattaa
notera	toteavat
craig	craig
craig	craigin
budget	talousarvio
budget	talousarvion
budget	budjetti
wheeler	wheeler
moçambique	mosambikin
tusentals	tuhannet
tusentals	tuhansia
producerar	tuottaa
producerar	tuottavat
producerar	tuottaminen
producerar	tuottavat
producerar	tuottaa
producerar	tuottaa
studerat	opinnot
studerat	opiskeli
studerat	tutkittu
buck	buck
dean	dean
dean	dekaani
masters	mestarit
masters	masters
masters	päälliköt
producerat	tuotetut
producerat	tuotettu
producerat	tuottanut
sända	lähetys
sända	lähetä
sända	lähettää
typiska	tyypillistä
typiska	tyypillisiä
typiska	tyypillinen
kiss	suukko
kiss	suudella
kiss	suudelma
kiss	kiss
ram	puitteet
ram	ruutu
ram	kehys
ram	kehykset
ram	ram
ram	pässi
utformning	suunnittelu
utformning	suunnitella
utformning	design
utformning	muotoilu
falk	falk
falk	haukka
tekniken	tekniikka
tekniken	teknologia
tekniken	teknologian
tekniken	tekniikka
want	haluu
henderson	henderson
avrättades	toteutettu
avrättades	teloitettiin
torp	torp
funktionen	funktio
funktionen	toiminto
funktionen	piirre
funktionen	ominaisuutta
funktionen	ominaisuus
samtal	puhuu
samtal	keskustelua
samtal	keskustelu
samtal	keskustelun
samtal	kutsu
samtal	soita
samtal	puhelu
samtal	puhelut
samtal	puheluita
samtal	kutsuu
samtal	keskustelut
samtal	keskusteluja
byttes	muutettu
byttes	muuttunut
byttes	muutti
byttes	vaihdettu
italia	italia
bryter	taukoja
bryter	murtuu
bryter	rikkoo
bryter	rikkoo
henning	henning
lätta	helppo
lätta	helppoa
lätta	kevyet
lätta	kevyt
ding	ding
georgiska	georgian
järnvägsstation	metroasema
järnvägsstation	rautatieasema
järnvägsstation	asema
detsamma	samoin
detsamma	sama
detsamma	samoin
detsamma	samaa
celler	solujen
celler	soluja
celler	solut
celler	kennot
kommittén	komitea
kommittén	valiokunta
bel	bel
kvällen	iltaa
kvällen	ilta
figur	hahmo
vojvodskap	voivodikunta
uttalas	lausutaan
uttalas	ääntämistä
berättade	kerrottu
berättade	kertoi
berättade	kertonut
blått	sininen
blått	siniset
blått	sinistä
blått	sini
eugène	eugène
kosovo	kosovossa
kosovo	kosovon
kosovo	kosovo
utbildad	koulutettu
demokrati	demokratia
demokrati	demokratiaa
demokrati	demokratian
martín	martín
införa	esittelyssä
romeo	romeo
inhemska	kotimaiset
inhemska	kotimaa
inhemska	kotimaan
inhemska	kotimainen
inhemska	kotimainen
orsakade	aiheutti
orsakade	aiheuttanut
storleken	koko
storleken	kokoa
habitat	elinympäristöjen
habitat	elinympäristön
kvinnlig	naisellinen
sällsynt	harvinaiset
sällsynt	harvinainen
hundar	koirat
hundar	koiria
direkta	suoraan
direkta	suorat
direkta	suoraa
direkta	suora
direkta	direct
wahlström	wahlström
split	jako
split	jaettu
delad	jakanut
delad	jakoi
delad	jaettu
delad	jaetut
delad	jaettuna
delad	jaettu
delad	jako
delad	jaettu
isländska	islannin
kvarvarande	jäljellä
kvarvarande	jäännös
hawaii	havaijilla
johnston	johnston
days	päivien
days	päivää
days	päiviä
days	days
days	päivät
niger	nigerin
sánchez	sánchez
farfar	isoisä
farfar	ukki
farfar	vaari
farfar	pappa
farfar	isoisä
farfar	isoisä
punkter	pisteet
punkter	pisteitä
punkter	pisteet
punkter	pisteitä
punkter	pistettä
punkter	kohdat
weber	weber
blanc	blanc
avdelningen	osasto
maken	aviomiehen
maken	aviomies
era	aikakausi
azur	azur
läste	luettu
läste	lukea
läste	lue
toledo	toledo
typiskt	tyypillisesti
typiskt	tavallisesti
typiskt	tyypillistä
typiskt	tyypillisiä
typiskt	tyypillinen
diamond	timantti
diamond	timanttia
diamond	diamond
diamond	timantin
moser	moser
fotnoter	alaviitteet
rouge	rouge
gädda	pike
nödvändigt	tarpeellisia
nödvändigt	tarpeen
nödvändigt	tarpeellista
nödvändigt	tarpeelliset
nödvändigt	tarpeellinen
nödvändigt	välttämätön
mann	mannin
mann	mann
roche	roche
konstant	jatkuvasti
konstant	jatkuvasti
konstant	jatkuvaa
konstant	jatkuva
konstant	vakio
alpina	alpina
alpina	alppien
palma	palma
salo	salo
montgomery	montgomery
aktivitet	toiminta
aktivitet	aktiivisuus
aktivitet	toimintaa
aktivitet	toiminto
forster	forster
emellan	väliin
emellan	välillä
emellan	välissä
anmälan	kertomus
anmälan	mietinnön
anmälan	raportin
anmälan	raportti
anmälan	ilmoitus
anmälan	ilmoituksen
anmälan	ilmoittaminen
charente	charente
nikolaj	nicolai
nikolaj	nicholas
burton	burton
burton	burtonin
rogers	rogers
tidskrifter	lehtiä
tidskrifter	lehdet
tidskrifter	aikakauslehtien
danielsson	danielsson
regementet	rykmentti
regementet	rykmentin
bennett	bennett
bennett	bennet
gratis	ilmaista
gratis	ilmainen
gratis	vapaa
gratis	free
gratis	ilmaiseksi
samoa	samoa
dramatiker	näytelmäkirjailija
kapitel	luku
kapitel	kappaleet
kapitel	luvut
hopkins	hopkins
längden	pituus
ridley	ridley
säljs	myi
säljs	myyty
säljs	myydään
röra	sotku
röra	sotkua
armstrong	armstrong
bestämma	päätä
bestämma	päättää
försvaret	puolustus
försvaret	puolustukseen
försvaret	puolustus
försvaret	puolustusta
försvaret	puolustaminen
campo	campo
säkra	turvassa
säkra	kassakaappi
säkra	turvallista
säkra	turvallinen
säkra	varmistettu
säkra	turvallinen
säkra	turvaa
galleri	galleriassa
galleri	gallerian
galleri	galleria
bildtext	kuvateksti
kontakter	yhteystietoja
kontakter	yhteyksiä
kontakter	yhteystiedot
chans	sattuma
chans	chance
chans	mahdollisuus
alexandre	alexandre
galicien	galician
uppenbart	ilmeistä
uppenbart	ilmeinen
uppenbart	ilmiselvä
uppenbart	ilmeinen
uppenbart	ilmeistä
crawford	crawford
kristendomen	kristinusko
earth	maa
earth	maapallo
earth	maan
anita	anita
kors	ylitä
kors	ristiin
kors	risti
kors	cross
släppa	vapauttaa
släppa	vapauta
släppa	julkaisu
offentligt	julkinen
offentligt	julkisen
offentligt	julkiset
offentligt	julkisesti
debatten	keskustelua
debatten	väittely
debatten	keskustelu
recensioner	arviot
recensioner	arvostelu
recensioner	arvostelut
kärnten	kärnten
marcel	marcel
mission	mission
mission	tehtävä
mission	tehtävän
avhandling	väitöskirja
crystal	crystal
crystal	kristalli
crystal	kristallin
lyon	lyon
oklart	epäselvä
oklart	epäselvää
theatre	teatteri
theatre	teatteria
palm	palm
webb	webb
webb	web
bang	bang
kanadensiska	kanadan
kanadensiska	kanadalainen
inspelning	nauhoitus
inspelning	tallentaa
inspelning	kirjaaminen
inspelning	tallentaminen
inspelning	tallennus
attack	hyökkäys
sky	taivas
sky	taivaan
sky	sky
carmen	carmen
blood	veri
blood	blood
blood	verta
tunnelbana	metroasema
tunnelbana	metro
tunnelbana	metro
meningen	lause
meningen	virke
meningen	tuomio
small	pieni
small	pienet
stöder	tuetaan
stöder	tukea
stöder	tukee
stöder	tukevat
stöder	tukee
handen	käsi
handen	käden
zur	zur
uppträder	esiintyminen
uppträder	suorittaa
uppträder	esiintymistä
shanghai	shanghai
bak	bak
bak	taka
ericson	ericson
stall	talli
stall	vakaa
stall	talli
stall	vakaat
info	info
info	tiedot
info	tietoja
födelse	synnytys
födelse	synty
födelse	syntymä
alsace	alsace
chico	chico
postnummer	postinumero
vera	vera
föreslår	ehdottaa
föreslår	ehdottaa
föreslår	ehdota
föreslår	ehdottaa
dei	dei
clarence	clarence
pole	tanko
pole	pole
jura	jura
alberto	alberto
kampanj	markkinointia
kampanj	ylennys
kampanj	markkinointi
kampanj	edistäminen
kampanj	kampanjan
kampanj	kampanjassa
kampanj	kampanja
kampanj	kampanjaan
kampanj	kampanjaa
milan	milanossa
milan	milano
milan	milanon
ogift	naimaton
veckans	viikossa
veckans	viikoittainen
veckans	viikoittain
veckans	viikko
ron	ronin
ron	ron
tex	tex
germain	germain
rioja	rioja
ebba	ebba
ting	ting
öde	kohtalon
öde	kohtalo
öde	destiny
öde	kohtalon
öde	kohtalo
öde	kohtaloa
uppåt	ylöspäin
uppåt	ylöspäin
identitet	identiteetin
identitet	identiteetti
identitet	henkilöllisyys
representanter	edustajat
representanter	edustajien
representanter	edustajia
kapellet	kappeli
hunt	metsästää
hunt	hunt
hunt	huntin
hunt	jahti
hunt	metsästys
hughes	hughesin
hughes	hughes
ombyggnad	jälleenrakennus
ombyggnad	jälleenrakentamiseen
ombyggnad	muuntaminen
ombyggnad	konversio
ombyggnad	muunnos
räkna	kreivi
räkna	laske
räkna	laskee
räkna	laskenta
räkna	laskeminen
fan	fani
fan	tuuletin
fan	ihailija
fan	vittu
holmes	holmes
got	sai
got	sain
munster	munster
växande	kasvava
växande	kasvavat
växande	kasvaa
nationale	nationale
tjugo	kaksikymmentä
tillförordnad	näyttelemistä
kommentar	kommentti
kommentar	kommenttia
kommentar	kommentoi
kommentar	kommentin
åtgärd	toimintaa
åtgärd	kanne
åtgärd	toiminta
åtgärd	toimi
åtgärd	toimia
åtgärd	toiminto
åtgärd	mitata
åtgärd	mitta
åtgärd	toimenpide
åtgärd	toimenpiteen
åtgärd	mittaa
mueller	mueller
marco	marco
plaza	plaza
metall	metalli
metall	metal
metall	metallia
metall	metallinen
utfört	suoritti
utfört	suoritetut
boende	majoitus
boende	asumista
boende	asuminen
boende	asunto
boende	asukkaille
boende	asukkaita
boende	asukkaat
boende	majoitusta
boende	majoitus
boende	majoituksen
björk	björk
björk	birch
reid	reid
café	kahvila
café	cafe
café	kahvilassa
café	kahvila
café	café
älskar	rakasta
älskar	rakkautta
älskar	rakastaa
älskar	love
älskar	rakkaus
papper	paperi
papper	paperia
papper	paperit
janne	janne
berry	marja
berry	berry
apple	applen
apple	omenaa
apple	apple
apple	omenan
apple	omena
omöjligt	mahdoton
omöjligt	mahdotonta
hora	huora
hora	huora
sjöberg	sjöberg
läsare	lukija
läsare	lukija
läsare	lukijat
kolla	tarkista
kolla	tarkistaa
kolla	tarkistus
kolla	tarkistetaan
kolla	check
gull	lokki
alpin	alppien
socialt	sosiaalisesti
socialt	yhteiskunnallisesti
socialt	sosiaaliset
socialt	sosiaalisen
socialt	sosiaalinen
socialt	yhteiskunnallinen
förlängning	laajentaminen
förlängning	pidentäminen
förlängning	laajennus
förlängning	laajentamisesta
digitala	digital
digitala	digitaaliset
digitala	digitaalisen
digitala	digitaalinen
dags	aika
dags	ajan
dags	aikaa
skick	ehto
skick	edellytys
skick	kunto
noll	zero
noll	nolla
hudson	hudson
seven	seiska
seven	seitsemän
lambert	lambert
startar	alkaa
startar	aloitetaan
startar	alkaen
startar	aloittaminen
startar	aloitus
startar	alkaa
startar	alku
startar	aloita
startar	alkaa
startar	aloittaa
startar	käynnistä
producerad	tuotetut
producerad	tuotettu
producerad	tuottanut
själ	sielu
själ	sielua
själ	sielun
själ	soul
utnämnd	nimitti
utnämnd	nimitetty
utnämnd	nimetyt
guillaume	guillaume
adrien	adrien
heta	hot
heta	kuumat
heta	kuumaa
heta	kuuma
kvarn	mill
fiske	kalastus
fiske	kalatalous
fiske	kalatalous
fiske	kalastaa
fiske	kalastusta
fiske	kalastus
fiske	kalatalous
dödade	tapettu
dödade	tappanut
dödade	tappoi
vände	kääntyi
flyttat	siirretty
flyttat	siirrettiin
flyttat	muutti
sanna	sanna
sanna	true
sanna	totta
andrej	andrej
andrej	andrei
andrej	andrei
prinsessa	prinsessa
nominerade	ehdokkaat
nominerade	ehdokkaana
nominerade	ehdolla
nominerade	nimetty
nominerade	nimetyt
centralt	keskitetty
centralt	keskeisellä
centralt	keskitetysti
suffolk	suffolk
price	hinta
price	hinnan
price	hintaa
orsakar	aiheuttaa
orsakar	aiheuttaa
orsakar	syyt
orsakar	syitä
felipe	felipe
golf	golfia
golf	golf
golf	golfia
socialistiska	sosialistinen
socialistiska	sosialistit
deux	deux
akt	näytös
akt	säädös
akt	act
akt	toimi
sigurd	sigurd
berger	berger
kvalet	karsinnat
licens	ajokortti
licens	lisenssi
licens	lupakirjan
licens	lisenssi
swan	swan
swan	joutsen
allvar	vakavuus
trädgård	puutarha
hemlighet	salaisuuden
hemlighet	salaista
hemlighet	salainen
hemlighet	salaisuus
maple	maple
hasse	hasse
grace	armo
grace	armon
grace	grace
upproret	kapina
upproret	kapinan
upproret	kapinaa
grillo	grillo
nionde	yhdeksäs
adress	osoite
adress	osoitteen
päls	karva
päls	turkki
jobbar	töissä
jobbar	työskentely
pieter	pieter
föräldrarna	vanhemmat
föräldrarna	vanhempien
föräldrarna	vanhempia
hotade	uhkasi
hotade	uhkaili
hotade	uhattuna
hotade	uhanalaisten
rikt	rikkaita
rikt	rikkaat
rikt	rich
rikt	rikas
pérez	pérez
ale	ale
maximilian	maximilian
years	vuotta
years	vuodet
years	vuosien
years	vuosia
lågt	matala
lågt	matalalla
lågt	vähä
lågt	alhainen
biograf	elokuva
effekter	törmäys
effekter	vaikutusta
effekter	vaikutus
effekter	vaikutuksen
effekter	vaikutukset
effekter	seuraukset
effekter	vaikutus
effekter	vaikutuksia
effekter	vaikutukset
medverkan	osallistumista
medverkan	osallistumisen
medverkan	osallistuminen
upprepade	toistuvat
upprepade	toistuvan
upprepade	toistetaan
upprepade	toistuva
tung	raskasta
tung	painava
tung	raskas
tung	raskaat
tung	tung
sala	sala
halva	puoli
halva	puolet
halva	puolikas
hinder	esteitä
hinder	esteet
hinder	este
hinder	este
hinder	esteitä
hinder	esteet
batu	batu
vård	välitä
praktiskt	käytännöllistä
praktiskt	käytännöllinen
praktiskt	käytännön
praktiskt	käytännössä
häck	perse
häck	hedge
häck	perse
greene	greene
fiktiva	kuvitteellinen
fiktiva	kuvitteellinen
joel	joel
komiker	sarjakuvia
komiker	sarjakuva
komiker	sarjakuvahahmo
komiker	koomikko
komiker	koomikot
brann	poltti
brann	palanut
brann	paloi
brann	poltettu
heavy	raskasta
heavy	painava
heavy	raskas
heavy	raskaat
besöker	vierailun
besöker	vierailu
besöker	käymään
besöker	käy
besöker	käynti
besöker	vierailu
besöker	käymässä
besöker	vierailulla
luther	luther
affärer	yritys
affärer	liiketoiminta
affärer	liike
affärer	liiketoiminnan
affärer	business
schweiziska	sveitsi
schweiziska	sveitsiläinen
schweiziska	sveitsin
oswald	oswald
oswald	oswaldin
medier	tiedotusvälineet
medier	media
medier	mediaa
medier	medialle
medier	tiedotusvälineiden
gunilla	gunilla
mesa	mää
södermalm	södermalmin
gif	gif
bradford	bradford
miami	miami
miami	miamiin
miami	miamin
dotterbolag	tytäryhtiö
dotterbolag	tytäryhtiöiden
dotterbolag	tytäryhtiöt
colin	colin
medelhavet	välimeri
medelhavet	välimeren
danny	danny
hale	hale
castor	castor
kunskaper	osaaminen
kunskaper	tieto
kunskaper	tietämys
kunskaper	tietoa
pastor	pastori
pastor	kirkkoherra
pastor	pastorin
pastor	pastori
mynt	kolikot
mynt	kolikoita
mynt	kolikkoa
mynt	kolikon
mynt	kolikko
affärsman	liikemies
sony	sony
känsla	tunteet
känsla	tunteita
känsla	fiilis
känsla	tunne
känsla	olo
frölunda	frölunda
stipendium	stipendin
möller	möller
blind	sokeita
blind	sokeaa
blind	sokea
runsten	riimukivi
virtuella	virtuaalinen
rest	matkusti
rest	matkustanut
rest	matkusti
rest	matkustanut
lämpligt	tarkoituksenmukainen
lämpligt	asianmukaiset
lämpligt	asianmukainen
lämpligt	sopivaa
lämpligt	sopiva
lämpligt	sopivan
lämpligt	sopivat
lämpligt	soveltuva
lämpligt	sopiva
cancer	syöpää
cancer	syöpä
vegas	vegasin
vegas	vegas
vegas	vegasiin
negativa	kielteinen
negativa	negatiiviset
negativa	negatiivinen
smak	maista
smak	maku
smak	makua
smak	maku
smak	makua
smak	maku
smak	makua
främja	edistetään
främja	edistämällä
främja	edistäminen
främja	edistää
främja	mainostaa
främja	markkinoi
främja	markkinoida
avsikt	aikomus
avsikt	aikomus
avsikt	aikomuksena
bailey	bailey
capital	pääkaupunki
capital	pääoman
capital	pääoma
läget	tilanne
oise	oise
testamentet	testamentti
marks	marks
geografi	maantiede
newcastle	newcastlen
järnvägar	rautateiden
järnvägar	rautatiet
järnvägar	rautateitä
handla	kauppa
handla	shop
lyman	lyman
sträcka	stretch
mona	mona
genast	heti
genast	välittömästi
goose	goose
goose	hanhi
girls	tyttöjä
girls	girls
girls	tytöt
avskaffades	lakkautettiin
våtmark	kosteikko
flaggan	lippua
flaggan	lippu
mind	mielen
mind	mieli
miranda	mirandan
miranda	miranda
skotska	skotit
skotska	skotlannin
laos	laosin
utrymme	osasto
utrymme	tila
utrymme	avaruus
utrymme	tilaa
utrymme	space
seoul	soul
seoul	soulin
bevara	säilyttää
bevara	säilytä
dame	dame
tionde	kymmenes
vida	vida
rykte	huhujen
rykte	huhu
rykte	mainetta
rykte	maine
rykte	huhu
luigi	luigi
castillo	castillo
nämner	mainitsee
nämner	mainitaan
nämner	maininnat
nämner	mainitse
nämner	mainita
nämner	maininta
faktorer	kertoimet
faktorer	tekijät
faktorer	tekijöitä
styr	ohjata
styr	ohjaa
förhandlingar	neuvottelu
förhandlingar	neuvotteluja
förhandlingar	neuvottelut
förhandlingar	neuvottelujen
förhandlingar	neuvottelu
förhandlingar	neuvotteluja
förhandlingar	neuvottelut
förhandlingar	neuvotella
förhandlingar	neuvotteluihin
förhandlingar	neuvotteluja
förhandlingar	neuvottelut
army	armeija
army	armeijan
flyger	kärpänen
flyger	lennä
flyger	lentää
flyger	kärpäset
flyger	lentää
flyger	kärpäsiä
flyger	lentäminen
flyger	lentävä
flyger	lentää
flyger	lentävät
illustratör	kuvittaja
glen	glen
reser	matkustaa
reser	matkustaminen
reser	matkustaa
reser	matkustaminen
reser	matkoilla
phoenix	phoenix
alfabetet	aakkoset
talbot	talbot
fans	faneja
fans	fanien
fans	fanit
fans	faneille
intressanta	mielenkiintoinen
intressanta	mielenkiintoista
intressanta	kiinnostavaa
allvarligt	vakavat
allvarligt	vakavaa
allvarligt	vakava
allvarligt	oikeesti
allvarligt	vakavasti
schumacher	schumacher
björneborg	pori
fördraget	perustamissopimus
fördraget	sopimus
fördraget	perustamissopimuksen
mode	muoti
mode	muotia
mode	muodin
lindsey	lindsey
lindsey	lindsay
relaterade	liittyvä
relaterade	liittyvät
relaterade	liittyy
backen	kukkulalle
backen	mäki
backen	hill
föredrar	suosii
föredrar	suosi
nathaniel	nathaniel
aloe	aloe
tjänsten	palvelun
tjänsten	palvelu
tjänsten	palvelua
isabella	isabella
tiger	tiger
tiger	tiikeri
tiger	tiikeri
uppsättning	setti
uppsättning	määritä
uppsättning	asettaa
uppsättning	aseta
uppsättning	asetettu
återstår	jäännökset
återstår	pysyy
återstår	jäljellä
micke	micke
micke	mike
micke	topi
anta	oletetaan
anta	olettaa
anta	adoptoi
anta	adoptoida
likheter	yhtäläisyyksiä
likheter	samankaltaisuus
förebild	mallia
förebild	malli
förebild	mallissa
wings	siivet
wings	siipien
ersättning	korvaus
ersättning	korvaus
ersättning	korvaus
ersättning	korvausta
ersättning	korvaukset
ersättning	hyvitys
ersättning	korvaava
ersättning	korvaaminen
flyga	kärpänen
flyga	lennä
flyga	lentää
flyga	lentäminen
flyga	lentävä
flyga	lentää
flyga	lentävät
belgiska	belgialainen
belgiska	belgian
gnagare	jyrsijä
gnagare	jyrsijät
teckningar	piirustukset
teckningar	piirustuksia
teckningar	piirrokset
arsenal	arsenal
chalmers	chalmers
utför	suorita
utför	suorittaa
utför	esiintyä
utför	toteuta
utför	suorita
utför	teloittaa
utför	esiintyminen
utför	suorittaa
utför	esiintymistä
agneta	agneta
cole	cole
tillverkar	valmistaa
pojkar	poikia
pojkar	pojat
olycka	epäonnea
olycka	vahinko
olycka	tapaturma
olycka	onnettomuus
atlas	atlas
morgon	aamu
morgon	aamuna
morgon	aamun
morgon	huomenta
morgon	morning
reinhold	reinhold
antwerpen	antwerpenin
curt	curt
fasciata	fasciata
kalimantan	kalimantanin
irländsk	irlanti
irländsk	irish
irländsk	irlantilaiset
irländsk	irlannin
irländsk	irlantilainen
planeten	planeetta
planeten	planeetan
