年	рік
數位	digital
數位	цифрова
數位	цифровий
馬來西亞	малайзії
協議	угода
協議	угоду
支流	приток
投降	здатися
蕾	лей
蕾	рі
郎	ленг
四月	квітень
四月	квітня
四月	квітні
蛋白	білок
蛋白	білки
蛋白	білку
條件	умові
條件	умовні
條件	умови
條件	умова
蘇格蘭	шотландія
蘇格蘭	шотландії
印尼	індонезійський
下降	відхилити
下降	крапля
下降	викинути
下降	скинути
下降	кинути
名單	перелік
名單	list
名單	список
名單	списки
隊長	капітан
霸	бак
戲劇	драматичний
戲劇	драма
戲劇	драми
戲劇	театрі
戲劇	театр
戲劇	театр
創建	створення
創建	створити
創建	створення
創建	витвір
創建	створення
牙	зуби
牙	зуб
牙	зубна
牙	зуби
吃	їли
吃	їм
吃	їсти
吃	їж
吃	їсти
首席	шеф
首席	вождь
首席	головний
可靠	надійний
可靠	надійне
強烈	сильним
強烈	сильні
強烈	сильною
強烈	сильний
強烈	сильна
芝加哥	чикаго
運作	функціонування
女人	жінка
華人	китайською
華人	китайські
華人	китайська
華人	китайці
華人	китайський
繼承	спадщину
繼承	успадкувати
繼承	успадкування
資源	виконавця
資源	ресурсу
資源	ресурс
資源	виконавець
資源	ресурси
資源	виконавців
資源	виконавці
資源	ресурси
平面	рівна
平面	літак
平面	площина
重量	вагу
重量	ваги
重量	вагу
重量	вага
依然	still
依然	ще
依然	надалі
依然	досі
化學	хімічна
化學	хімічні
化學	хімічний
化學	хімія
乾	сухий
乾	суха
乾	сухо
乾	сухе
乾	сухі
房屋	хати
房屋	будинок
房屋	будинках
房屋	доми
房屋	будинки
房屋	будинків
房屋	домів
共識	консенсусу
基金會	foundation
基金會	фундамент
基金會	бази
基金會	фонд
基金會	основ
老師	викладач
老師	вчителю
老師	вчитель
老師	учитель
老師	вчителька
經紀	брокер
經紀	брокери
合約	контракти
合約	договір
合約	контракт
平原	plain
平原	простий
平原	скромні
平原	рівнина
平原	звичайний
證明	доказ
佔領	займають
佔領	окупаційні
佔領	окупація
佔領	окупації
領導	провідних
領導	вели
領導	провідний
領導	лідерство
領導	лідерства
蓮	lotus
幸福	щастя
幸福	щаслива
幸福	щасливі
幸福	щасливе
幸福	щасливий
幸福	щасливим
靜	цзін
弟弟	брат
弟弟	брата
弟弟	братик
引入	знайомтесь
引入	обласної
貝爾	дзвінка
貝爾	bell
貝爾	белл
貝爾	дзвін
貝爾	дзвінок
城堡	замок
奧運	олімпіади
奧運	олімпійська
奧運	олімпійський
奧運	олімпійські
奧運	олімпіада
奧運	іграх
歡迎	запрошуємо
泰國	таїланд
影像	зображення
影像	зображень
影像	зображення
影像	візуалізація
影像	imaging
凌	лін
凌	ram
凌	рам
院士	академік
吻	цілує
吻	поцілунки
吻	поцілунків
吻	поцілунок
吻	kiss
火山	вулкан
火山	вулканічна
火山	вулканів
廟	храму
廟	храм
阿拉伯	аравія
阿拉伯	аравії
阿拉伯	арабських
阿拉伯	арабський
腳	ногами
腳	ноги
腳	стопи
腳	футів
腳	нога
腳	ногою
腳	фут
腳	пішки
腳	лапка
產業	industries
產業	галузі
產業	індустрії
產業	галузь
產業	галузі
產業	індустрія
產業	промисловість
產業	майно
生存	виживання
棒	великий
棒	чудово
裝置	пристрій
裝置	встановленого
裝置	пристроями
裝置	пристроїв
裝置	пристрої
現象	явище
現象	явища
現象	явище
現象	феномен
基於	засновані
基於	засновано
基於	заснований
女孩	дівчинка
女孩	дівча
女孩	дівчина
女孩	дівчину
女孩	дівчатка
女孩	дівчата
年輕	янг
年輕	молода
年輕	молоді
年輕	молодою
年輕	молодий
年輕	молодим
藤	vine
早上	morning
早上	ранку
早上	ранок
早上	утро
商品	добуток
商品	продукт
