மற்றும்	та
படைப்புகள்	writings
குதிரை	лицар
குதிரை	кінь
குதிரை	поні
குறைந்து	вниз
குறைந்து	down
குறைந்து	униз
குறைந்து	даун
மத	релігійна
மத	релігійні
வெளிநாட்டு	іноземних
வெளிநாட்டு	іноземні
வெளிநாட்டு	іноземний
சந்திர	чандра
சந்திர	місячне
சந்திர	місячний
வண்டி	автомобільний
வண்டி	автомобільна
வண்டி	автомобільні
வண்டி	вантажівка
வண்டி	віз
வண்டி	візок
வண்டி	автомобіль
வண்டி	апарат
ஊர்கள்	містами
பங்களிப்பு	внески
பங்களிப்பு	внесок
அணிகள்	команди
கூகிள்	google
கூகிள்	гаджети
