και	og
παλαιότερη	eldre
υψηλό	high
υψηλό	rus
υψηλό	høy
υψηλό	høyt
υψηλό	høgt
παραδοσιακό	tradisjonelt
παραδοσιακό	tradisjonelle
παραδοσιακό	tradisjonell
απόστολος	apostelen
όρη	fjell
αποφασίστηκε	besluttet
μοναδικός	unik
μοναδικός	unikt
μοναδικός	unike
παραλλαγή	variant
παραλλαγή	variasjon
ξεκινάει	begynner
ξεκινάει	starts
ξεκινάει	begynner
ξεκινάει	starter
σκοτώθηκαν	drepte
σκοτώθηκαν	drept
ζακ	zac
ζακ	zack
ζακ	zach
ζακ	jacques
φινλανδία	finland
φινλανδία	finlands
επιδρομές	raids
νωρίς	early
νωρίς	tidig
νωρίς	tidlig
νωρίς	tidlige
νωρίς	tidleg
κατασκευάστηκαν	fremstilt
κατασκευάστηκαν	produsert
μάτι	øyet
μάτι	øye
μάτι	matty
συλλογικό	kollektivt
συλλογικό	kollektiv
συλλογικό	kollektivet
ύμνος	salme
ύμνος	anthem
ύμνος	hymne
κανάλια	kanaler
κανάλια	kanalene
κανάλια	kanaler
κανάλια	kanalene
νορβηγία	norge
νορβηγία	norway
ορυκτά	mineraler
ορυκτά	mineral
αποτελούνται	bestå
ιδιοκτησία	eiendom
ιδιοκτησία	eierskapet
ιδιοκτησία	eierskap
είσοδος	entré
είσοδος	inngang
είσοδος	inngangen
είσοδος	entre
είσοδος	entrer
είσοδος	innspill
είσοδος	inndata
είσοδος	oppføring
σχηματίζεται	danner
σχηματίζεται	formet
σχηματίζεται	dannet
αποσαφήνιση	klargjøring
μεσόγειο	middelhavet
αεροσκαφών	fly
πάντοτε	always
πάντοτε	bestandig
πάντοτε	alltid
πάντοτε	altid
χάρτες	kart
χοσέ	jose
χοσέ	josé
χοσέ	josé
ζηλανδία	zealand
κυβερνήσεις	regjeringer
μαξ	max
μαξ	maks
επαγγελματίας	profesjonell
επαγγελματίας	profesjonelle
επαγγελματίας	pro
επαγγελματίας	profesjonell
επαγγελματίας	proff
αντίστασης	motstand
συστηματική	systematisk
κινητήρες	motorer
κινητήρες	motorene
ίχνη	spor
ίχνη	spora
μηνών	måneder
μηνών	månedsvis
σπορ	sport
σπορ	idrett
σπορ	sporty
σπορ	sport
σπορ	idretter
σπορ	idrett
διαστάσεων	dimensjonale
στρατηγική	strategi
δημοσίευση	publisering
δημοσίευση	publiserer
δημοσίευση	publisere
δημοσίευση	innlegg
δημοσίευση	publisering
δημοσίευση	publisere
δημοσίευση	publisering
δημοσίευση	utgivelse
δημοσίευση	utgitt
δημοσίευση	publiserte
δημοσίευση	publisert
δημοσίευση	post
δημοσίευση	innlegget
δημοσίευση	innlegg
παρέμειναν	forblitt
παρέμειναν	forble
βιβλιοθήκες	biblioteker
ανακοίνωση	kunngjøring
ανακοίνωση	kunngjøringen
ανακοίνωση	kommunikasjon
ευρύ	wide
ευρύ	bred
ευρύ	bredt
ευρύ	brei
ευρύ	vid
κόμικς	tegneserier
κόμικς	tegneserie
σκάφη	båter
σκάφη	skip
σκάφη	skuter
γνώσεις	kunnskap
απαραίτητη	nødvendig
απαραίτητη	nødvendige
ζώνες	soner
ζώνες	setebelter
ζώνες	belter
θύματα	ofre
θύματα	ofrene
θύματα	offer
επιθετικός	aggressive
επιθετικός	aggressivt
επιθετικός	aggressiv
επιθετικός	striker
πετρούπολη	petersburg
πνευματικά	spirituell
πνευματικά	åndelig
πνευματικά	mentalt
πνευματικά	psykisk
λαρούς	larousse
άλμα	jump
άλμα	hopp
άλμα	hoppe
άλμα	sprang
άλμα	spranget
άλμα	alma
πολιτικούς	politikere
πολιτικούς	politikerne
δήλωση	erklæring
δήλωση	uttalelse
δήλωση	utsagn
δήλωση	erklæring
δήλωση	erklæringen
θέα	visning
θέα	utsikt
θέα	vis
ουκρανίας	ukraina
ουκρανίας	ukrainsk
ουκρανίας	ukrainske
ηθική	etikk
ηθική	moralsk
ηθική	moral
ξύλο	trevirke
ξύλο	wood
ξύλο	treverk
ανάγνωση	lest
ανάγνωση	lese
ανάγνωση	les
ανάγνωση	read
ανάγνωση	leser
ανάγνωση	reading
ανάγνωση	lesning
ανάγνωση	lesing
ναπολέοντα	napoleon
αλή	ali
μαθηματικός	matematiker
λίβερπουλ	liverpool
μιλάνο	milan
μιλάνο	milano
μιλάνο	milano
νεότερη	yngre
νεότερη	nyere
θερμότητα	varmekabler
θερμότητα	heat
θερμότητα	heten
θερμότητα	varme
λακωνίας	lakonia
γερουσία	senatet
γερουσία	senat
αε	roi
εξελίχθηκε	utviklede
εξελίχθηκε	utviklet
προσωπικού	personell
λάρισα	larisa
λάρισα	larissa
λάρισα	larissa
προκαλώντας	provosere
προκαλώντας	provoserer
αργά	sen
αργά	seint
αργά	sein
αργά	sent
αργά	slow
αργά	treg
αργά	tregt
αργά	langsom
αργά	langsomt
αργά	sakte
εκδήλωση	hendelse
εκδήλωση	arrangementet
εκδήλωση	hending
εκδήλωση	arrangement
αύγουστος	august
καθηγητές	professorer
καθηγητές	lærere
καθηγητές	lærerne
τοπίο	landskapet
τοπίο	landskap
τοπίο	liggende
επιτέθηκε	angrepet
επιτέθηκε	angrep
κανόνας	regelen
κανόνας	regel
ιερός	hellig
ιερός	hellige
όγκο	volume
όγκο	volum
ξεχωριστά	separat
ξεχωριστά	separat
ξεχωριστά	skill
ξεχωριστά	atskilt
ξεχωριστά	skille
μουσικούς	musikere
άγνωστη	ukjent
άγνωστη	ukjente
άγνωστη	uvisst
κατάλληλη	passende
κατάλληλη	hensiktsmessig
κατάλληλη	passende
κατάλληλη	egnet
εξώφυλλο	dekke
εξώφυλλο	cover
εξώφυλλο	deksel
εξώφυλλο	dekk
σχεδιασμός	planlegger
σχεδιασμός	planlegging
σχεδιασμός	design
ανθρώπινο	menneskelig
τζόουνς	jones
αντόνιο	antonio
αδέλφια	søsken
αδέλφια	brødrene
αδέλφια	brødre
αδέλφια	brothers
σουδάν	sudan
εύρος	range
εύρος	rekkevidde
εύρος	spekter
θρησκευτικές	religiøst
θρησκευτικές	religiøse
θρησκευτικές	religiøs
ευρεία	bred
ευρεία	bredt
ευρεία	brede
υποστηρικτές	støttespillere
υποστηρικτές	supportere
υποστηρικτές	tilhengere
λατρεία	cult
λατρεία	predestinasjon
λατρεία	tilber
λατρεία	tilbedelse
λατρεία	tilbe
σύμβαση	kontrakt
σύμβαση	convention
κακή	vond
κακή	dårlig
κακή	ille
κακή	slem
ορισμός	definisjon
ιταλικό	italiener
ιταλικό	italienske
ιταλικό	italiensk
τυχαία	tilfeldige
τυχαία	vilkårlig
τυχαία	random
τυχαία	tilfeldig
τυχαία	utilsiktede
πετρελαίου	olje
πετρελαίου	petroleum
ντράμερ	trommis
ντράμερ	trommeslager
ακρωτήριο	cape
ακρωτήριο	kapp
μέτρησης	måler
σικελίας	sicilia
μπάλα	ball
ξεκινώντας	starter
ξεκινώντας	begynner
διαστήματα	intervaller
συνεχείς	kontinuerlig
συνεχείς	fortløpende
συνεχείς	sammenhengende
επισκέπτες	besøkende
επισκέπτες	gjester
επισκέπτες	gjestene
ορίζει	definerer
συσκευή	enheten
συσκευή	enhets
συσκευή	enhet
συσκευή	apparat
απαιτήσεις	krav
απαιτήσεις	kravene
απαιτήσεις	krav
απαιτήσεις	påstår
απαιτήσεις	hevder
απαιτήσεις	påstander
κονγκό	kongo
κονγκό	kongolesisk
υδρογόνο	hydrogen
εβραίοι	jødisk
εβραίοι	jødiske
εβραίοι	jøder
κατάρρευση	sammenbrudd
κατάρρευση	skjul
κατάρρευση	kollapse
κατάρρευση	kollaps
κινείται	flytting
κινείται	flytte
κινείται	flytter
εισήχθη	introdusert
εισήχθη	presenterte
εισήχθη	introduserte
εισήχθη	innført
εισήχθη	presentert
εισήχθη	innlagt
επιχείρημα	argumentet
επιχείρημα	argument
επιχείρημα	argumentasjon
χρήσεις	bruker
τομέας	sektor
μετατροπή	konvertering
μετατροπή	konvertert
μετατροπή	ombygd
μετατροπή	konverterte
μετατροπή	omgjort
μετατροπή	konverterer
μετατροπή	konvertere
μετατροπή	konverter
μετατροπή	omvende
αστρονόμος	astronom
εισόδου	oppføring
εισόδου	innspill
εισόδου	inndata
γεωγραφικά	geographic
γεωγραφικά	geografisk
αικατερίνη	catherine
αικατερίνη	katarina
επιχειρήματα	argumenter
ανθολογία	anthology
φρουρά	vakt
άγνωστα	ukjent
άγνωστα	ukjente
άγνωστα	uvisst
προσωπικότητες	personligheter
εκπομπές	utslipp
εκπομπές	emisjon
άραβες	arabere
όπλο	pistol
όπλο	gun
όπλο	revolver
νεαρός	ungt
νεαρός	young
νεαρός	ung
νεαρός	unge
πολεμικές	martial
γραμμένο	skriftlige
γραμμένο	skrevet
πέτρα	stone
πέτρα	petra
πέτρα	bergart
πέτρα	stein
πέτρα	rock
δολοφονήθηκε	myrdet
δολοφονήθηκε	drept
κύκλους	sirkler
κύκλους	sykluser
φτάνοντας	ankommer
θείο	svovel
ανταλλαγή	byttehandel
ανταλλαγή	bytte
ανταλλαγή	handel
ανταλλαγή	utveksling
ανταλλαγή	bytte
ανταλλαγή	exchange
λέων	løven
λέων	lion
λέων	løve
λέων	leon
λέων	leo
αναγνωρίστηκε	anerkjent
αναγνωρίστηκε	identifisert
αναγνωρίστηκε	gjenkjent
αναγνωρίστηκε	anerkjente
αναγνωρίστηκε	anerkjent
νίκο	nico
νίκο	niko
καταστήματα	butikker
καταστήματα	butikkene
καταστήματα	butikker
παρατήρηση	bemerkning
παρατήρηση	observasjon
μόνιμη	permanente
μόνιμη	permanent
κροατία	kroatia
πρωταθλητή	mester
πρωταθλητή	champ
πρωταθλητή	mester
πρωταθλητή	champion
βασίλη	claus
δευτερόλεπτα	sekunder
τζων	john
δομές	strukturer
δομές	byggverk
αρχιτέκτονα	arkitekt
ουίλιαμ	william
ντελ	del
ντελ	dell
αμυντικός	forsvarer
αμυντικός	defensiv
ηχώ	ekko
ηχώ	echo
αγώνισμα	hendelse
αγώνισμα	arrangementet
αγώνισμα	hending
αγώνισμα	arrangement
απόσπασμα	sitat
απόσπασμα	utdrag
απόσπασμα	avdeling
απόσπασμα	squad
απόσπασμα	troppen
απόσπασμα	ekstrakt
πέναλτι	straff
πέναλτι	straffespark
κατανόηση	forståelse
κατανόηση	forståelsesfull
κατανόηση	forstå
ναζί	nazist
ναζί	nazistene
ναζί	nazister
κορυφές	topper
αστέρια	stjernene
αστέρια	stjerner
αστέρια	stars
δημοσιεύτηκε	utgitt
δημοσιεύτηκε	publiserte
δημοσιεύτηκε	publisert
δημοσιεύτηκε	publiserte
δημοσιεύτηκε	publisert
λευκή	hvit
λευκή	white
λευκή	hvitt
λευκή	hvite
συγγενείς	slektninger
λουί	louis
διαταγή	bestille
διαταγή	orden
διαταγή	bestilling
διαταγή	order
διαταγή	rekkefølge
πολιτιστική	kulturelle
πολιτιστική	kulturell
περιορισμένη	limited
περιορισμένη	begrenset
περιορισμένη	begrenset
μετακίνηση	flytte
μετακίνηση	flytt
μετακίνηση	flytting
μετακίνηση	flytte
μετακίνηση	flytter
μετακίνηση	bevegelse
μετακίνηση	movement
ουάσινγκτον	washington
πω	sier
πω	si
πω	seie
πω	say
κύματα	bølger
αναπτυχθεί	utviklet
φύλλο	leaf
φύλλο	blad
φύλλο	arket
ελληνιστική	hellenistisk
εφαρμόζεται	søkt
εφαρμόζεται	anvendt
εφαρμόζεται	søkte
εφαρμόζεται	relevant
εφαρμόζεται	aktuelt
μεταφράσεις	oversettelser
μικρότερες	mindre
περιλαμβάνεται	inkluderes
περιλαμβάνεται	inkluderte
περιλαμβάνεται	inkludert
οργανισμοί	organisasjoner
οργανισμοί	organismer
οργανισμοί	organisasjon
οργανισμοί	organisasjoner
διαπραγματεύσεις	forhandlinger
διαπραγματεύσεις	forhandling
διαπραγματεύσεις	forhandler
διαπραγματεύσεις	forhandlinger
διαπραγματεύσεις	forhandle
διαπραγματεύσεις	forhandlinger
διαπραγματεύσεις	forhandlingene
νεκροί	dødt
νεκροί	døde
νεκροί	død
νεκροί	dead
μεσογείου	middelhavet
ψηλά	high
ψηλά	rus
ψηλά	høy
ψηλά	høyt
ψηλά	høgt
επικράτεια	territoriet
επικράτεια	territorium
εξωτερικά	ekstern
εξωτερικά	eksternt
εξωτερικά	eksterne
αναμέτρηση	oppgjøret
αναμέτρηση	oppgjør
επίδοση	opptreden
επίδοση	resultater
επίδοση	forestilling
επίδοση	performance
επίδοση	ytelse
μύθο	myte
μύθο	myten
μύθο	fabel
επώνυμο	etternavn
συστατικά	komponentene
συστατικά	komponenter
συστατικά	ingrediensene
συστατικά	ingredienser
κορέας	korea
πολιτιστικό	kulturelle
πολιτιστικό	kulturell
ισλάμ	islam
ρωμαϊκό	roman
ρωμαϊκό	romersk
πεθαίνει	dør
πεθαίνει	døende
πεθαίνει	dør
γαλαξία	galaksen
γαλαξία	galakse
γαλαξία	galaxy
στέμμα	krone
ακριβής	presis
ακριβής	presise
ακριβής	presist
ακριβής	presis
ακριβής	nøyaktig
ακριβής	saklig
ακριβής	korrekt
ακριβής	nøyaktige
ακριβής	eksakte
ακριβής	eksakt
αίτημα	forespørselen
αίτημα	forespørsel
αίτημα	anmodning
πόλεμοι	krigene
στρατιωτικά	militæret
στρατιωτικά	militær
στρατιωτικά	militære
πλήρωμα	crew
πλήρωμα	besetning
πλήρωμα	mannskap
πυροβόλα	skyte
πυροβόλα	skyt
διανομή	distribusjon
διανομή	fordeling
