から	از
最速	سریعترین
ミルク	شیر
ミルク	میلک
作詞家	lyricist
最短	کوتاهترین
パブ	میخانه
パブ	میکده
イーグル	عقاب
イーグル	ایگل
松阪	ماتسوزاکا
キミ	کیمی
キミ	kimi
マルク	مارک
高麗	گوریو
処女	بکارت
処女	باکرگی
処女	باکرگی
処女	باکره
処女	ویرجین
栄光	بزرگوار
晴れ	آفتابی
晴れ	سانی
司祭	کاهن
司祭	کشیش
司祭	کشیشی
ディック	دیک
ひまわり	آفتابگردان
カプセル	کپسول
カプセル	محفظه
カプセル	فینیکس
クリーム	کرم
クリーム	خامه
微分	مشتق
微分	مشتق
微分	دیفرانسیل
ボスニア	بوسنی
宮田	میاتا
革新	مبتکرانه
革新	اصلاح
革新	اصلاحات
革新	نوآوری
二宮	نینومیا
香取	کاتوری
ランナー	رانر
ランナー	دونده
ランナー	دوندگان
菊地	کیکوچی
可変	متغیر
可変	متغیرها
担保	حجت
担保	گارانتی
担保	وثیقه
逃走	گریز
インストール	نصب
インストール	نصب
インストール	نصب
ナイフ	چاقوها
ナイフ	چاقوی
ナイフ	چاقو
ナイフ	کارد
ナイフ	چاقویی
アロー	پیکان
アロー	تیر
アロー	ارو
中国人	چینی
デビッド	داوید
デビッド	داود
デビッド	داوود
デビッド	دیوید
デビッド	david
サックス	ساکس
サックス	ساکسیفون
サックス	ساکس
サックス	ساکسیفون
聖子	سیکو
パイオニア	پیشگام
パイオニア	پایونیر
金星	ونوس
金星	زهره
灰色	خاکستری
灰色	گری
灰色	خاکستری
神谷	کامیا
蒲田	کاماتا
ウォルター	والتر
オレゴン	اورگان
オレゴン	اورگن
侯爵	مارکیز
侯爵	مارکی
ネルソン	نلسون
コンゴ	کنگو
除外	مستثنی
黒木	کوروکی
ハッチ	دریچه
ハッチ	هچ
カエル	قورباغه
孤立	جداسازی
孤立	انزوا
コーラ	نوشابه
コーラ	کوکا
コーラ	کورا
コーラ	کولا
巡査	افسر
巡査	سرکار
休暇	مرخصی
休暇	تعطیلات
キャロル	کرول
キャロル	کارول
ネズミ	موش
ネズミ	موشهای
紙幣	اسکناس
紙幣	صورتحساب
紙幣	قبض
青色	کبود
青色	آبی
青色	بلو
森本	موریموتو
想像	تخیلات
想像	تخیل
想像	تصورات
現金	نقد
現金	نقدی
現金	کش
暴行	تهاجم
暴行	حمله
暴行	تجاوز
暴行	یورش
ゴードン	گوردون
詐欺	متقلب
詐欺	کلاهبرداری
詐欺	تقلب
詐欺	کلاهبردار
軌跡	هندسی
シチリア	سیسیل
オーク	اوک
オーク	بلوط
金銭	پول
金銭	پولی
尊敬	مراعات
尊敬	احترام
カップル	زوجهای
カップル	زوجی
カップル	زوج
散歩	طاقی
ブロードウェイ	برادوی
拉致	ربودن
知り合い	اشنا
知り合い	آشنایان
ゲオルク	گئورگ
スティーブ	استیو
カウンター	شمارشگر
サラブレッド	تروبرد
両手	دست
両手	دستهای
両手	دستان
ルネサンス	رنسانس
三次	مکعبی
三次	مکعب
センサー	سنسور
センサー	حسگر
クラリネット	کلارینت
ハンデ	هانده
ジェームス	جیمز
ジェームス	خامس
勝者	برنده
勝者	برندگان
原稿	خطی
エチオピア	حبشه
エチオピア	اتیوپی
ギャング	گنگستر
ギャング	گانگستر
ギャング	گانگستری
ギャング	گنگ
デリー	دهلی
動詞	افعال
レバー	اهرم
レバー	جگر
レバー	کبد
自信	دلگرم
誘惑	وسوسه
誘惑	فتنه
ユキ	یوکی
マーチ	مارس
マーチ	پیشروی
マーチ	راهپیمایی
グスタフ	گوستاو
レイアウト	چیدمان
仮説	فرضیه
孤独	تنهایی
孤独	تنها
孤独	تنهای
孤独	تنهایی
バラード	تصنیف
押す	فشار
ニックネーム	لقب
ハイウェイ	اتوبان
ハイウェイ	بزرگراه
等しい	برابر
等しい	مساوی
等しい	برابر
等しい	مساوی
パーフェクト	عالی
パーフェクト	perfect
パーフェクト	پرفکت
アイスランド	ایسلند
カスタム	سفارشی
土井	دوای
アーチ	آرچ
アーチ	arch
アーチ	طاق
アルバート	آلبرت
アルバート	آلبر
容器	کانتینر
容器	محتوی
容器	کانتینر
アンソロジー	گلچین
ケルン	کلن
ケルン	ادکلن
ケルン	کلن
青島	چینگدائو
コリン	کلین
コリン	کولین
コリン	کولین
コリン	کالین
告発	اتهام
告発	اتهامات
告発	اتهام
告発	اتهاماتی
屋上	سقف
屋上	بام
カウ	گاوه
カウ	گاوی
カウ	گاو
墓所	قبر
墓所	قبرستان
キングス	پادشاهان
キングス	سلاطین
キングス	شاهان
キングス	کینگز
動機	انگیزه
ラボ	آزمایشگاه
ラボ	ازمایشگاه
フィクション	تخیلی
今夜	امشب
坂田	ساکاتا
ミラクル	معجزه
バク	تاپیر
選択肢	انتخابهای
自伝	خودزندگینامه
自伝	زندگینامه
幸子	یوکیکو
幸子	ساچیکو
アピール	توسل
悲しみ	غمت
悲しみ	غم
悲しみ	اندوه
悲しみ	غصه
悲しみ	غم
悲しみ	اندوه
悲しみ	غم
悲しみ	اندوه
悲しみ	غصه
悲しみ	غمی
悲しみ	غمگین
悲しみ	اندوهگین
プロセッサ	پرداز
プロセッサ	پردازنده
プロセッサ	پردازشگر
ポプラ	سپیدار
ポプラ	صنوبر
コカ	کوکا
十八	eighteen
十八	هیجده
十八	هجده
遠い	دور
遠い	دوردست
運転手	راننده
運転手	گرداننده
パレスチナ	فلسطین
パレスチナ	فلسطینی
パレスチナ	فلسطین
パレスチナ	فلسطینی
正直	صادقانه
正直	دیانت
正直	صداقت
正直	درستکاری
正直	راستگو
正直	صادقانه
正直	صادق
正直	صادقی
正直	امین
レジャー	فراغت
スマイル	لبخند
スマイル	تبسم
スマイル	بخند
夏目	ناتسومه
暴動	شورش
美咲	میساکی
ゴシック	گوتیک
サイレント	صامت
サイレント	سایلنت
サイレント	خاموش
サイレント	خموش
根岸	نگیشی
調節	تنظیم
調節	تعدیل
コロン	روده
内装	interior
内装	داخلی
内装	درونی
ムスリム	مسلمان
ムスリム	مسلم
ムスリム	مسلمانان
ムスリム	مسلمان
ムスリム	مسلمانان
ムスリム	مسلمانها
アサ	طبی
プラスチック	پلاستیک
プラスチック	پلاستیکی
血管	عروقی
血管	عروق
サイモン	سیمون
サイモン	سایمن
サイモン	سایمون
コパ	کوپا
ベートーヴェン	بتهوون
中井	ناکای
扶桑	فیزو
引数	آرگومان
引数	دلایل
引数	استدلال
エビ	میگو
エビ	میگوی
麻薬	مخدر
土壌	خاک
間接	غیرمستقیم
感動	لمس
リム	حاشیه
リム	ریم
パラメータ	پارامتر
パラメータ	پارامتر
パラメータ	پارامترهای
高地	هایلند
高地	بلندیهای
ピッツバーグ	پیتزبورگ
ウェイン	وین
プライム	پرایم
プライム	نخست
ドック	لنگرگاه
バーチャル	مجازی
賠償	فدایی
テラ	ترا
テラ	ترا
飲食店	رستورانی
飲食店	رستوران
システムズ	سیستمها
セクション	بخش
セクション	بخشهای
セクション	بخشها
補償	فدایی
ティム	تیم
ティム	tim
パナマ	پانامایی
パナマ	پاناما
レッスン	درسهای
レッスン	دروس
レッスン	درس
レッスン	درس
レッスン	درسی
ウラン	اورانیوم
シール	مُهر
シール	مهر
シール	مهری
アルミニウム	آلومینیوم
アルミニウム	آلومینیوم
タラ	تارا
タラ	cod
ねこ	cat
ねこ	گربه
メンテナンス	نگهداشت
メンテナンス	نگهداری
だって	چون
マドンナ	مدونا
モーリス	موریس
モーリス	موریس
重い	سنگینی
重い	سنگین
ミリオン	میلیون
ミリオン	میلیونی
ミリオン	ملیون
愛子	آیکو
木製	چوبی
木製	چوبی
木製	وود
木製	چوب
ネパール	نپال
川端	کاواباتا
ホーク	هاک
ホーク	قوش
ホーク	هاوک
タバコ	سیگار
タバコ	دخانیات
タバコ	تنباکو
タバコ	توتون
タバコ	سیگار
タバコ	سیگارها
主権	حاکمیت
主権	دایملر
寿司	سوشی
秋月	آکیزوکی
取り消し	برگردان
取り消し	برگرداندن
取り消し	لغو
スパイク	اسپایک
宣教師	دینیه
志賀	شیگا
直ちに	فوراً
直ちに	فورا
直ちに	بلافاصله
判例	سابقه
通話	بخوانید
通話	تماس
通話	میخواند
通話	بخواند
ベネズエラ	ونزوئلا
ベネズエラ	ونزوئلا
ダラス	دالاس
指標	معیارهای
差異	تفاوت
差異	تفاوتهای
差異	تفاوتها
差異	اختلاف
差異	تفاوت
差異	فرق
レモン	لیمویی
レモン	لمون
レモン	لیمو
レモン	لیمون
レモン	لیموترش
築地	تسوکیجی
俊彦	توشیهیکو
服装	همسفر
工廠	آرسنال
工廠	arsenal
ヒント	نکات
ヒント	نکته
ヒント	نوک
ヒント	انعام
ヒント	اشاره
ヒント	راهنمایی
ニコラ	نیکولا
アラスカ	آلاسکا
モノレール	قم
入り口	ورودی
入り口	مدهوش
硬貨	سکه
硬貨	سکه
時々	گاهی
ワルシャワ	ورشو
飯島	ایجیما
僧侶	راهبان
静か	ساکت
マイナス	نگاتیو
マイナス	منفی
マイナス	منهای
マイナス	مینوس
三上	میکامی
急性	حاد
ジェーン	جِین
バンクーバー	ونکوور
竹中	تاکناکا
新羅	سیلا
新羅	شیلا
カレン	کرن
カレン	کارن
種子	بذر
種子	دانه
種子	نسل
種子	بذر
種子	دانه
乗り換え	انتقال
コンプレックス	پیچیده
コンプレックス	هرات
ホルン	هورن
ホルン	بوق
ホルン	شیپور
ホルン	صور
キーワード	کلیدواژه
フェルナンド	فرناندو
シンプル	ساده
シンプル	سادگی
サポーター	حامیان
サポーター	یاور
ビー	زنبور
アイオワ	آیووا
サーカス	سیرک
ニャン	میو
クマ	بارور
クマ	خرس
クマ	خرس
クマ	بیر
クマ	خرسی
クライマックス	اوج
書道	خوشنویسی
報復	انتقام
報復	قصاص
巡礼	حج
巡礼	زیارت
セミナー	سمینارهای
セミナー	سمینار
最悪	بدترین
キューブ	مکعب
エリート	نخبگان
エリート	نخبه
新川	شینکاوا
アルフレッド	آلفرد
アルフレッド	الفرد
オールド	پیر
オールド	قدیمی
オールド	قدمت
オールド	کهنه
一夫	کازو
ストライク	اعتصاب
レポーター	گزارشگر
ガラ	زغالی
スティーヴ	استیو
クリック	کلیک
クリック	کلیک
代々木	یویوگی
バーナー	سوز
カーン	khan
カーン	خان
カーン	هانگ
積分	انتگرال
有罪	مجرم
有罪	گناهکار
有罪	گناه
初心者	مبتدی
初心者	مبتدی
グレゴリオ	گرگوریو
交互	متناوب
交互	متناوب
トリック	حیله
トリック	حقه
トリック	ترفند
トリック	کلک
トリック	حقه
アンケート	پرسشنامه
アンケート	نظرسنجی
アンケート	سروی
アンケート	نظرسنجی
玄関	ورودی
玄関	مدهوش
紳士	آقایی
紳士	جنتلمن
サハ	ساها
随筆	مقاله
随筆	انشاء
随筆	مقالات
許容	بردباری
許容	تحمل
許容	مدارا
益田	ماسودا
欠点	اشکالات
ハンマー	همر
ハンマー	چکشی
ハンマー	چکش
リュウ	ریو
調印	امضا
調印	امضای
布告	اعلام
布告	اعلان
宮沢	میازاوا
アトリエ	آتلیه
キャンディ	کندی
キャンディ	آبنبات
キャンディ	نبات
栄え	رستگار
栄え	رستگاران
名詞	اسم
名詞	موصوف
フライト	پروازهای
フライト	پروازها
フライト	پروازی
フライト	پرواز
エディ	اِدی
ビルマ	برمه
ビルマ	برما
テンポ	تمپو
テンポ	ضرب
キャサリン	کاترین
ウド	اودو
フック	قلاب
フック	هوک
フック	هوکس
置換	جایگزینی
置換	جایگزینی
置換	جایگزین
置換	جانشینی
置換	جایگزینی
置換	جایگزین
田川	تاگاوا
洋一	یویچی
マクドナルド	مکدونالد
あえて	جرأت
あえて	dare
あえて	جرات
実体	موجودیت
アーキテクチャ	architecture
アーキテクチャ	معماری
エルサ	elsa
エルサ	السا
ローリング	غلتان
ローリング	رولینگ
チーズ	پنیر
同窓会	گردهمایی
リフト	لیفت
窒素	نیتروژن
ホーン	هورن
ホーン	بوق
ホーン	شیپور
ホーン	صور
プラチナ	پلاتین
プラチナ	پلاتینی
愛情	محبت
愛情	عاطفه
愛情	مهربانی
クロード	کلود
クロード	کلاد
アウグスト	آگوست
アウグスト	آگست
アウグスト	اوت
きみ	کیمی
きみ	kimi
ゴッド	خداوند
ゴッド	خدا
ゴッド	الهی
ゴッド	خدایی
ゴッド	الله
メロディー	ملودی
収束	همگرایی
バート	بارت
スペクトル	طیف
代謝	متابولیسم
切手	مهر
切手	بکوب
切手	تمبر
切手	پایت
切手	تمبر
