اتھاہ	mély
بداستخواں	alaktalan
بداستخواں	csúnya
بداستخواں	ronda
بداستخواں	csúf
بداعتقاد	hitetlen
بداعتماد	megbízhatatlan
بداعمالی	erkölcstelenség
بدامنی	nyugtalanság
بدآموز	civilizálatlan
بدآموز	durva
بدباطن	rosszindulatú
بدبلا	boszorkány
بدبو	büdös
بدبو	bűzös
بدبو	büdös
بدبو	bűzös
بدبو	bűz
بدبو	bűz
بدبو	büdös
بدبیں	rosszindulatú
بدتر	rosszabb
بدتر	alsóbbrendű
بدتری	romlás
بدتمیز	pikáns
بدتمیز	bugris
بدتمیز	pimasz
بدتمیز	szemtelen
بدتمیز	szemtelen
بدتمیز	durva
بدتوفیق	alkalmatlan
بدتہذیب	civilizálatlan
بدچال	udvariatlan
بدحظ	boldogtalan
بدحظ	elégedetlen
بدحواس	rémült
بدحواس	döbbenve
بدحواسی	zavart
بدحواسی	zavartság
بدحواسی	zűrzavar
بدحواسی	izgatottság
بدحواسی	nyugtalanság
بدخُلق	udvariatlan
بدخُلق	nyers
بدخو	erkölcstelen
بدخو	durva
بدخوابی	rémálom
بدخوابی	rémálmok
بدخواہ	rosszindulatú
بدخواہ	rosszindulatú
بدخواہ	rosszindulatú
بددیانت	csalárd
بددیانت	becstelen
بددیانت	tisztességtelen
بدذات	gonosz
بدذوق	irodalom
بدذوق	zene
بدرَو	lefolyó
بدرُو	csúnya
بدرُو	ronda
بدرُو	csúf
بدروح	ghost
بدروح	szellem
بدسگال	rosszindulatú
بدسلیقہ	faragatlan
بدسلیقہ	ügyetlen
بدصورت	csúnya
بدصورت	ronda
بدصورت	csúf
بدطعم	ízléstelen
بدطعم	íztelen
بدعقیدہ	eretnek
بدعقیدہ	szkeptikus
بدعقیدہ	deviáns
بدعنوان	korrupt
بدعنوانی	korrupció
بدعنوانی	műhiba
بدعہد	alattomos
بدعہد	áruló
بدفعل	erkölcstelen
بدفعلی	szodómia
بدقوارہ	csúnya
بدقوارہ	ronda
بدقوارہ	csúf
بدقوارہ	kínos
بدقوارہ	kellemetlen
بدکام	sikertelen
بدکیش	erkölcstelen
بدگمان	gyanakvó
بدگمان	gyanús
بدلحاظ	szégyentelen
بدلحاظ	tisztességtelen
بدلحاظ	illetlen
بدلحاظ	vakmerő
بدلحاظ	tiszteletlenség
بدلحاظ	tiszteletlen
بدمذاق	irodalom
بدمذاق	zene
بدمزہ	dühös
بدمزہ	mérges
بدمزہ	beteg
بدمزہ	beteg
بدمزہ	betegek
بدمزہ	ízléstelen
بدمزہ	íztelen
بدمست	buja
بدمست	ittas
بدمظنّہ	gyanakvó
بدمظنّہ	gyanús
بدمعاش	gonosz
بدمعاش	erkölcstelen
بدمعاش	bad
بدمعاش	rosz
بدمعاش	rossz
بدمعاملہ	csalárd
بدمعاملہ	becstelen
بدمعاملہ	tisztességtelen
بدمعاملہ	trükkös
بدمنظر	csúnya
بدمنظر	ronda
بدمنظر	csúf
بدنام	hírhedt
بدنام	hírhedt
بدنامی	botrány
بدنامی	botrányos
بدنامی	stigma
بدنامی	szégyen
بدنامی	botrány
بدنامی	botrányos
بدنامی	stigma
بدنما	ügyetlen
بدنما	méltatlan
بدنما	ügyetlen
بدنما	méltatlan
بدنما	csúnya
بدنما	ronda
بدنما	csúf
بدنیتی	rosszindulat
بدہیئت	eltorzult
بدہیئت	deformált
بدہیئت	torz
بدہیئت	eltorzult
بدہیئت	deformált
بدہیئت	torz
بدہیئت	torz
بِد	kor
بِد	életkor
بِد	évjárat
بِد	éve
بِد	évi
بِد	év
بِد	nuts
بِد	mogyoró
بِد	dió
بدا	elrendelt
بدا	végzet
بدا	sors
بدا	felszentelt
بدا	végzet
بدا	sors
بِدا	elbocsátás
بداعت	találmány
بداعت	innováció
بداعت	innovációs
بداعت	eredetiség
بداعت	találmány
بداعت	innováció
بداعت	innovációs
بُداغ	kardforgató
بُداغ	kard
بدائع	érdekességek
بدایت	kezdetek
بدایت	kezdete
بدایت	eleje
بدایت	kezdet
بُدبُد	buborék
بدبُو	bűz
بدبُو	büdös
بدچلنی	gonoszság
بددعا	átok
بدَر	kint
بدَر	kívül
بدَر	ki
بدر	szerető
بدَرا	gyapot
بدَرا	pamut
بدرا	köd
بدرا	felhő
بدرا	cloud
بدرجہ	far
بدرجہ	messze
بدرجہ	messzire
بدرقہ	kísérje
بدرقہ	kísérő
بدرقہ	kíséret
بدرقہ	kalauz
بدرقہ	útmutató
بدرقہ	őr
بدروا	felhő
بدروا	cloud
بدرہ	köteg
بدرہ	táska
بدرہ	zacskó
بدرہ	táskát
بدرہ	zsák
بدری	felhő
بدری	cloud
بدری	fedezze
بدری	címlap
بدری	fedezni
بدری	fedő
بدری	borító
بدظن	gyanakvó
بدظن	gyanús
بِدعت	elnyomás
بِدعت	innováció
بِدعت	innovációs
بِدعت	erőszak
بِدعت	erőszakos
بِدعت	zsarnokság
بدعُنوان	korrupt
بدعُنوانی	korrupció
بدقسمت	sajnálatos
بدقسمت	szerencsétlen
بِدکنا	műszak
بِدکنا	váltás
بِدکنا	pszichiáter
بدل	csere
بدل	helyettesítő
بدل	pótlék
بدل	változás
بدل	változtatás
بدل	megváltozott
بدل	változások
بدل	árak
بدل	ár
بدل	ára
بدل	átalakulás
بدل	átalakítás
بدل	csere
بدل	helyettesítő
بدل	pótlék
بدل	változás
بدل	változtatás
بدل	megváltozott
بدل	változások
بدل	érték
بدل	értéke
بدل	árak
بدل	ár
بدل	ára
بدل	átalakulás
بدل	átalakítás
بدلا	visszatérés
بدلا	vissza
بدلا	visszatér
بدلا	csere
بدلا	megtorlás
بدلا	bosszú
بدلا	kompenzáció
بدلا	kártérítés
بدلنا	módosítható
بدلنا	módosítani
بدلنا	módosítás
بدلنا	csere
بدلنا	átvitel
بدلنا	áthelyezés
بدلنا	transzfer
بدلنا	átalakítás
بدلنا	módosítható
بدلنا	módosítani
بدلنا	módosítás
بدلنا	csere
بدلنا	változás
بدلنا	változtatás
بدلنا	megváltozott
بدلنا	változások
بدلنا	átvitel
بدلنا	áthelyezés
بدلنا	transzfer
بدلنا	átalakítás
بدلی	helyettesítő
بدلی	átvitel
بدلی	áthelyezés
بدلی	transzfer
بدلی	felhő
بدلی	cloud
بدن	figura
بدن	ábra
بدن	test
بدن	testem
بدن	holttest
بدن	keret
بدن	figura
بدن	ábra
بدن	test
بدن	testem
بدن	holttest
بدنا	fogadalom
بدنا	eskü
بدنا	fogadás
بدنا	tét
بدنا	fogadalom
بدنا	jelölt
بدنا	karó
بدنا	fogadás
بدنا	saját
بدُو	gonosz
بدُو	hírhedt
بدُو	erkölcstelen
بدو	sivatag
بدو	start
بدو	kezdés
بدو	kezdeni
بدو	kezdetek
بدو	kezdete
بدو	eleje
بدو	kezdet
بدو	település
بدو	falusi
بدو	falu
بدُّو	gonosz
بدُّو	aljas
بدُّو	hitvány
بدُّو	wild
بدُّو	vadon
بدُّو	vadak
بدُّو	vad
بدُّو	alap
بدُّو	bázis
بدُّو	civilizálatlan
بدُّو	beduin
بدُون	amellett
بدُون	azonkívül
بدُون	emellett
بدُون	kivéve
بدُون	mentés
بدُون	megmenteni
بدُون	mentése
بدُون	nélkül
بدُون	anélkül
بدوی	faragatlan
بدوی	civilizálatlan
بدوی	rusztikus
بدی	szerencsétlenség
بدی	végzet
بدی	sors
بدی	csíny
بدی	végzet
بدی	sors
بدی	szerencsétlenség
بدی	végzet
بدی	sors
بدی	csíny
بدی	gonoszság
بدی	gonosz
بدی	végzet
بدی	sors
بدی	gonoszság
بِدّیا	tanulok
بِدّیا	tanul
بِدّیا	tanulás
بِدّیا	tudás
بِدّیا	ismeretek
بدیس	külföldön
بدیس	külföldre
بدیسی	külföldi
بدیسی	kül
بدیسی	külföldiek
بدیسی	különös
بدیسی	furcsa
بدیع	feltaláló
بدیع	csodás
بدیع	csodálatos
بدیع	ritka
بدیع	újszerű
بدیع	regény
بدیع	rendkívüli
بدیہہ	rögtönzött
بدیہی	látszólagos
بِدھ	összesített
بُدھ	érzék
بُدھ	értelem
بُدھ	értelme
بُدھ	szerdán
بُدھ	szerda
بُدھ	buddha
بُدھ	értelem
بُدھ	óvatosság
بُدھ	prudence
بُدھ	elővigyázatosság
بُدھ	bölcsesség
بِدھاتا	vagyon
بِدھاتا	szerencse
بِدھاتا	vagyont
بِدھاتا	alkotó
بِدھاتا	teremtő
بِدھاتا	isten
بِدھاتا	végzet
بِدھاتا	sors
بِدھاتا	teremtő
بِدھاتا	készítő
بِدھاتا	providence
بدھاوا	hustle
بدھاوا	mulatozás
بدِّھک	hunter
بدِّھک	vadász
بدِّھک	gyilkos
بدھنا	növekedés
بدھنا	növelése
بدھنا	emelkedés
بدھنا	növelje
بدھنا	megölni
بدھنا	ölj
بدھنا	mészárlás
بدھنا	vágás
بدھنا	gyilkosság
بدھنا	szünet
بدھنا	törés
بِدھنا	alkotó
بِدھنا	teremtő
بِدھنا	isten
بُدّھو	együgyű
بُدّھو	bolond
بِدھوا	özvegy
بِدھوا	özvegye
بُدھوار	szerdán
بُدھوار	szerda
بدّھی	széria
بدّھی	welt
بدّھی	széria
بدّھی	welt
بُدّھی	oka
بُدّھی	bölcsesség
بدھیا	bullock
بدھیا	eunuch
بدھیا	herélt
بِڈارنا	száműzni
بِڈارنا	száműzetés
بِڈارنا	száműzött
بِڈارنا	kizárja
بِڈارنا	kizárása
بڈّھا	árok
بڈّھا	várárok
بُڈّھا	érlelt
بُڈّھا	idős
بُڈّھا	régit
بُڈّھا	régi
بُڈّھا	öreg
بُڈّھا	régiek
بِڈھنگ	gólya
بِڈھنگ	flamingo
بِذاتہٖ	személyesen
بِذاتہٖ	lényegében
بِذاتہٖ	alapvetően
بذر	sperma
بذر	spermát
بذر	vetőmag
بذر	mag
بذر	spóra
بذل	nagylelkűség
بذل	adomány
بذل	adományt
بذل	ajándék
بذلہ	tréfa
بذلہ	vicc
بذلہ	poén
بذلہ	tréfa
بر	viselő
بر	with
بر	nyíltan
بر	vágy
بر	kérő
بر	udvarló
بر	könyörületes
بر	együttérző
بر	mellkasi
بر	láda
بر	mell
بر	mellkas
بر	fölötte
بر	felett
بر	fölött
بر	fent
بر	fenti
بر	felette
بر	istenfélő
بر	jámbor
بر	föld
بر	földterület
بر	szárazföld
بر	telek
بر	földterületek
بر	kívánom
بر	kívánság
بر	bárcsak
بر	memória
بر	emlék
بر	emlékezet
بر	emlékek
بر	nyilvánosan
بر	vőlegény
بر	szélessége
بر	szélesség
بر	áldás
بر	áldást
بر	fuvarozó
بر	szállító
بر	hordozó
بر	megkeresés
بر	kérésére
بر	kérésre
بر	kérés
بر	kérelem
بر	boon
بر	adomány
بر	adományt
بر	kiváló
بر	levél
بر	ellene
بر	ellen
بر	darázs
بر	gyümölcs
بر	gyümölcsök
بر	gyümölcsöt
بر	férje
بر	férjem
بر	férj
بر	melle
بر	mell
بر	superior
بر	felsőbbrendű
بر	ajándék
بر	test
بر	testem
بر	holttest
بر	vőlegény
بر	vőlegénye
برِاعظم	kontinensen
برِاعظم	kontinens
بربحری	kétéltű
برِصغیر	szubkontinens
برخورد	jólét
برخورد	boldogság
برخورد	boldogságot
برخورد	sikeres
برخورد	siker
برافروختہ	dühös
برافروختہ	mérges
برافروختہ	dühös
برافروختہ	tomboló
برانداختہ	megsemmisült
برانداختہ	elpusztult
برانداختہ	elpusztította
برانداختہ	feldúlt
برانداختہ	zaklatott
برانداز	pusztító
برانداز	romboló
برانگیختہ	izgatott
برآر	gyártó
برآر	termelő
برآر	producer
برآر	termelői
برآر	kedvező
برآر	kompatibilis
برآر	összeegyeztethető
برآر	előadó
برآر	fellépő
برآری	teljesítés
برآری	teljesítését
برآشفتہ	dühös
برآشفتہ	mérges
برآشفتہ	sértett
برآمد	emelkedő
برآمد	emelkedik
برآمد	fellendülés
برآمد	hasznosítás
برآمد	helyreállítási
برآمد	gyógyulás
برآمد	exportálni
برآمد	export
برآمد	kivitel
برآمد	kiviteli
برآمدگی	fellendülés
برآمدگی	hasznosítás
برآمدگی	helyreállítási
برآمدگی	gyógyulás
برآورد	számítási
برآورد	számítások
برآورد	számítás
برآورد	kiadás
برآورد	kiadások
برآورد	becsült
برآورد	becslés
برتر	high
برتر	magas
برتر	magasan
برتر	feljebb
برتر	magasabb
برتر	nagyobb
برتر	superior
برتر	felsőbbrendű
برتر	jobb
برتر	jobban
برتری	felsőbbrendűség
برتری	magasság
برتری	kiválóság
برجا	helyénvaló
برجا	megfelelő
برجا	jobbra
برجا	pontos
برجستہ	megfelelő
برجستہ	kész
برجستہ	találó
برجستہ	apt
برجستہ	rögtönzött
برجستہ	jobbra
برجستہ	megfelelő
برجستہ	kész
برجستہ	találó
برجستہ	apt
برجستہ	rögtönzött
برجستہ	jobbra
برحق	csak
برحق	igaz
برحق	igazi
برحق	real
برحق	valós
برحق	igazi
برحق	valódi
برحق	elkerülhetetlen
برحق	helyes
برحق	korrekt
برحق	tényleges
برحق	indokolt
برحق	jobbra
برخلاف	ellene
برخلاف	ellen
برخلاف	szemben
برخلاف	ellentétes
برخوردار	fiam
برخوردار	fiuk
برخوردار	virágzó
برسرِپیکار	harcok
برسرِپیکار	harc
برسرِپیکار	harcol
برسرِپیکار	küzdelem
برسرِپیکار	verekedés
برسرِپیکار	harcolni
برطرف	eltűnő
برطرفی	elbocsátás
برطرفی	mentesítés
برطرفی	elbocsátás
برعکس	ellentétes
برعکس	fordítva
برعکس	fordított
برعکس	szemben
برعکس	ellentétes
برقرار	letelepedett
برقرار	cég
برقرار	határozott
برقرار	áll
برقرار	állva
برقرار	meglévő
برقرار	meglevő
برقرار	létező
برقرار	rögzített
برقرار	fix
برقرار	rögzítve
برگشتگی	felkelés
برگشتگی	lázadás
برلانا	grant
برملا	nyilvános
برملا	nyilvánosság
برملا	nyilvánosan
برملا	publikus
برملا	nyilvános
برملا	nyilvánosság
برملا	nyilvánosan
برملا	publikus
برملا	nyitva
بِر	tisztaság
بِر	erény
بُر	hüvely
بُر	vagina
بُرا	veszteségek
بُرا	veszteség
بُرا	önző
بُرا	ízléstelen
بُرا	íztelen
بُرا	kár
بُرا	károsodás
بُرا	kárt
بُرا	sérülés
بُرا	gonosz
بُرا	erkölcstelen
بُرا	bad
بُرا	rosz
بُرا	rossz
بُرا	hibás
بُرا	mérgező
بُرا	csúnya
بُرا	ronda
بُرا	csúf
بُرا	hibás
بُرا	aljas
بُرا	hitvány
بُرا	alap
بُرا	bázis
بُرا	durva
برابھلا	tűrhető
برابھلا	tolerálható
برابھلا	tűrhető
برابھلا	járható
براحال	szomorú
براحال	szomorúság
براحال	bús
برّا	lamb
برّا	bárány
بُرّا	üreges
برابر	pontos
برابر	párhuzamos
برابر	párhuzamosan
برابر	hasonló
برابر	hasonlóak
برابر	hasonlók
برابر	egyenesen
برابر	egyenes
برابر	ugyanez
برابر	ugyanaz
برابر	szint
برابر	szintű
برابر	pontos
برابر	pontos
برابر	precíz
برابر	illő
برابر	egységes
برابر	egyenruhás
برابر	egyenruha
برابر	folyamatosan
برابر	állandóan
برابر	rendszeresen
برابر	sima
برابر	sima
برابر	közvetlen
برابر	direct
برابر	közvetlenül
برابر	egyenes
برابر	együtt
برابر	még
برابری	par
برابری	egyenlőséget
برابری	egyenlőség
برابری	egyenleg
برابری	mérleg
برابری	egyensúly
برات	megrendelés
برات	rendelés
برات	rend
برات	parancs
برات	fizetési
برات	kifizetés
برات	fizetség
برات	fizetés
برات	bill
برات	számla
برات	rendelet
برات	felmentés
برات	tömeg
برات	mentesítés
بِراٹ	szépség
بِراٹ	gyönyörűség
براجم	knuckles
بِراجمان	gyönyörű
بِراجمان	fénylő
بِراجمان	ragyogás
بِراجمان	ragyogó
بِراجمان	elnököl
بِراجنا	kegyelem
بِراجنا	grace
بِرادر	testvér
بِرادری	testvériség
بِرادری	kaszt
بِرادری	testvériség
بِرادری	helység
بِرادری	település
بِرادری	közösség
بِرادری	közösségi
برار	megbékélés
برار	egyeztetés
برار	kedvező
برارا	kötelet
برارا	kötél
برارا	string
براری	sivatag
براری	erdei
براری	erdő
براری	erdők
براز	mozgás
براز	indítvány
براز	ürülék
برازوری	erősen
بُراس	gonoszság
بُراس	gonosz
بُراس	kellemetlenség
براعت	szakértelem
براعت	szakértelemmel
براعت	képesség
براعت	képességek
برّاق	fehér
برّاق	villog
برّاق	villogó
برّاق	okos
برّاق	intelligens
برّاق	smart
برّاق	swift
برّاق	fénylő
برّاق	ragyogás
برّاق	ragyogó
براقت	ragyogás
براقت	ragyog
براقت	csillogás
براقت	csillám
بِراگ	lemondás
بِرام	pihenés
بِرام	többi
بِرام	pihenő
بُرّاں	vágó
بُرّاں	vágás
بُرّاں	sharp
بُرّاں	éles
برانا	tartózkodni
برانا	kerüld
برانا	elkerülése
بِرانا	külföldi
بِرانا	kül
بِرانا	külföldiek
بِرانا	ugratni
بِرانا	különös
بِرانا	furcsa
برّانا	sírj
برّانا	sír
برّانا	sírás
برّانا	rave
براوا	csalás
براوا	megtévesztés
براوا	csel
براوا	trick
براوا	trükk
براہ	disznó
براہ	sertés
براہ	malac
براہ	via
براہ	disznó
براہ	sertés
براہ	malac
براہمن	brahman
برأت	megváltás
براؤ	óvatosság
براؤ	védelmet
براؤ	védelme
براؤ	védelem
براؤ	oltalom
بُرائی	bántani
بُرائی	korrupció
بُرائی	gonoszság
بُرائی	gonosz
بُرائی	gonoszság
برباد	megsemmisült
برباد	elpusztult
برباد	elpusztította
برباد	vesztett
برباد	elveszett
برباد	lost
برباد	elbukott
برباد	sikertelen
برباد	sikertelen
بربادی	pusztulás
بربادی	pusztítás
بربادی	megsemmisítés
بربادی	veszteségek
بربادی	veszteség
بربادی	pazarlás
بربادی	hulladék
بربادی	hulladékok
بربادی	tönkre
بربر	berber
بربریّت	kegyetlenség
بربریّت	brutalitás
بربس	energia
بربس	erő
بربس	power
بربس	hatalom
بربس	force
بربس	erő
بربس	erőt
بربس	erő
بربست	mód
بربست	mode
بربست	üzemmód
بربست	egyedi
بربست	egyéni
بربست	menedzsment
بربست	irányítás
