மற்றும்	और
முயற்சி	प्रयास
முயற்சி	प्रयत्न
கதைகள்	कहानियां
கதைகள்	कहानियाँ
கதைகள்	कहानियां
அரபு	अरब
அரபு	अरबी
இவற்றை	ये
பிரான்சு	फ्रांस
பிரான்சு	फ़्रांस
ஈரோடு	इरोड
விண்வெளி	अंतरिक्ष
விண்வெளி	समष्टि
விண்வெளி	जगह
விண்வெளி	स्पेस
மாற்றங்கள்	परिवर्तन
அடர்த்தி	घनत्व
படங்கள்	फोटो
படங்கள்	तस्वीरें
படங்கள்	फ़ोटो
படங்கள்	छवियाँ
படங்கள்	चित्र
படங்கள்	पिक्चर्स
படங்கள்	तस्वीरें
படங்கள்	छवि
படங்கள்	छवियां
படங்கள்	छवियाँ
படங்கள்	चित्र
படங்கள்	बिंब
ஆயிரம்	हज़ार
ஆயிரம்	हजार
வார்ப்புருக்கள்	टेम्पलेट्स
வார்ப்புருக்கள்	टेम्पलेट
வார்ப்புருக்கள்	टेम्प्लेट
இனம்	नस्ल
இனம்	दौड़
இனம்	जाति
இனம்	रेस
இனம்	नस्ल
புரிந்து	समझो
புரிந்து	समझ
புரிந்து	समझे
வாக்குகள்	वोट
வாக்குகள்	वोटों
வாக்குகள்	मत
திருவாரூர்	thiruvarur
ரூபாய்	रुपए
ரூபாய்	रुपए
ரூபாய்	रुपिया
ரூபாய்	रूपया
ரூபாய்	रुपया
அமைச்சர்	मंत्री
கூட்டு	यूनियन
கூட்டு	संघ
கூட்டு	जोड़ें
கூட்டு	add
கூட்டு	योग
கூட்டு	सम्बद्धता
கூட்டு	एसोसिएशन
திட்டங்கள்	योजनाएँ
திட்டங்கள்	परियोजनाएँ
திட்டங்கள்	परियोजनाएं
திட்டங்கள்	प्रोजेक्ट
அண்ணா	अन्ना
அண்ணா	ऐना
அண்ணா	अण्णा
அண்ணா	anna
உயரம்	ऊंचाई
உயரம்	ऊँचाई
தரம்	ग्रेड
தரம்	क्वालिटी
தரம்	गुणवत्ता
தரம்	विशेषता
வரையில்	तक
வரையில்	जबतक
எளிய	सिंपल
எளிய	साधारण
எளிய	सरल
ஒப்பந்தம்	संधि
ஒப்பந்தம்	गठबंधन
ஒப்பந்தம்	संविदा
ஒப்பந்தம்	समझौता
ஒப்பந்தம்	अनुबंध
ஒப்பந்தம்	संविदा
ஒப்பந்தம்	अनुबंध
பணிகள்	कार्य
பணிகள்	जॉब
பணிகள்	नौकरियां
பணிகள்	नौकरियाँ
பணிகள்	कार्य
தேவி	देवी
தேவி	devi
நிலம்	भूमि
நிலம்	land
நிலம்	लैंड
நிலம்	जमीन
யார்	जिसने
யார்	कौन
யார்	जो
மண்டலம்	क्षेत्र
மண்டலம்	प्रदेश
மண்டலம்	मण्डल
குற்றம்	दोषी
குற்றம்	गुनाहगार
குற்றம்	अपराधी
குற்றம்	क्राइम
குற்றம்	अपराध
குற்றம்	जुर्म
குற்றம்	अपराधों
கிருஷ்ணகிரி	कृष्णगिरि
அன்னை	maa
அன்னை	माँ
இரட்டை	दोहरा
இரட்டை	डबल
இரட்டை	दोगुना
இரட்டை	जुड़वां
இரட்டை	जुड़वा
இரட்டை	दोहरा
இரட்டை	डुअल
அலுவலகம்	आफिस
அலுவலகம்	ऑफिस
அலுவலகம்	कार्यालय
அலுவலகம்	ऑफ़िस
அலுவலகம்	दफ्तर
வீடு	मुखपृष्ठ
வீடு	गृह
வீடு	होम
வீடு	घर
வீடு	आवास
வீடு	निवास
வீடு	घर
