och	un
dubius	dubius
jylland	jitlandes
ägarna	īpašnieki
demokrat	demokrātu
humeralis	humeralis
bröstet	krūtīs
bröstet	krūškurvja
bröstet	krūšu
syntax	sintakses
auschwitz	aušvices
stirling	stirlinga
wallis	wallis
passion	aizraušanās
nero	nero
fighter	cīnītājs
word	vārdu
förbättras	uzlabo
förbättras	uzlabošana
förbättras	uzlabo
hjältar	varoņi
hjältar	varoņiem
kollision	sadursme
kollision	sadursmes
uttalanden	apgalvojumi
uttalanden	paziņojumi
sawyer	sojers
shelley	šellija
spännande	aizraujoši
spännande	aizraujošs
spännande	aizraujošu
spännande	aizraujoša
mon	mon
tillägnad	veltīta
tillägnad	veltīts
hundratal	simtu
hundratal	simtiem
hundratal	simti
sphinx	sfinksa
rupestris	rupestris
kriminella	noziedzniekus
kriminella	noziedzniekiem
kriminella	noziedznieki
kriminella	noziedzīgu
kriminella	noziedznieks
olyckor	nelaimes
olyckor	negadījumi
gore	gors
tvekan	šaubu
tvekan	šaubos
tvekan	vilcināšanās
bonnie	bonija
kombinerade	kombinēts
kombinerade	kombinētā
kombinerade	apvienots
kombinerade	kombinēt
sektioner	iedalījums
sektioner	nodaļas
sektioner	rajoni
sektioner	iedaļas
sektioner	nodaļas
sektioner	sekcijas
sektioner	sadaļas
pardubice	pardubice
halvklotet	puslodē
strasbourg	strasbūras
strasbourg	strasbūrā
belagt	pārklāti
belagt	pārklāts
orkanen	orkāna
orkanen	viesuļvētra
vanessa	vanesa
palestinska	palestīnas
palestinska	palestīnā
palestinska	palestīniešu
palestinska	palestīnas
palestinska	palestīnieši
kulturarv	mantojums
kulturarv	mantojuma
erichson	erichson
randolph	rendolfs
hemligt	secret
hemligt	slepeni
hemligt	slepens
hemligt	noslēpums
ornitologiska	ornitoloģijas
release	atlaist
release	atbrīvot
release	izlaišana
release	atbrīvošana
trappa	kāpņu
trappa	kāpnes
trappa	trepes
bee	bite
bee	bišu
nitidus	nitidus
avslöjades	atklājās
avslöjades	atklāja
åtgärda	salabot
åtgärda	fiksēt
åtgärda	noteikt
trogen	uzticamais
trogen	uzticīgs
mickey	mikijs
noterades	atzīmēja
stol	krēslu
stol	krēsls
stol	krēsla
statskupp	apvērsuma
mindanao	mindanao
duo	duo
palustris	palustris
factory	rūpnīca
factory	fabrika
kvaliteten	kvalitāte
kvaliteten	kvalitātes
ullevi	ullevi
komplicerade	sarežģīts
komplicerade	sarežģīti
komplicerade	sarežģīta
fiskare	zvejnieku
fiskare	zvejnieki
fiskare	zvejnieki
fiskare	zvejnieks
sevärdheter	skati
sevärdheter	ekskursiju
flygbolaget	aviokompānija
flygbolaget	aviosabiedrība
flygbolaget	aviokompāniju
schwarz	schwarz
lojalitet	lojalitātes
sergei	sergejs
doyle	doyle
hartley	hārtlijs
lärda	zinātnieki
pascal	pascal
raf	raf
ewald	ewald
blockeras	bloķēti
blockeras	bloķēta
blockeras	bloķēts
sheridan	šeridans
titan	titāna
titan	titan
svit	numuriņā
älska	mīlestība
älska	mīli
älska	love
älska	mīla
älska	mīlu
älska	mīlošs
valentin	valentīns
valentin	valentīna
inkomst	ienākumi
inkomst	ieņēmumi
inkomst	ienākumus
inkomst	ienākums
inkomst	ienākuma
inkomst	ienākumi
inkomst	ieņēmumi
sökning	vaicājumu
sökning	meklēt
sökning	meklēšana
sökning	meklēšana
sökning	meklē
vågor	viļņi
nakna	kaila
nakna	kails
nakna	neapbruņotu
ekonom	ekonomists
säg	pateikt
säg	saki
säg	teikt
årsdag	jubileja
årsdag	gadadiena
maximum	maksimālais
maximum	maksimums
maximum	maksimālā
maximum	maksimāli
roterande	rotācijas
roterande	rotējošā
roterande	karuselis
avslöja	atklāt
avslöja	atklāj
avslöja	pakļaut
recept	receptes
recept	recepte
recept	recepšu
laevigata	laevigata
pride	lepnums
spinosus	spinosus
choice	izvēle
utnyttjade	ekspluatēti
skärgården	arhipelāga
versailles	versaļas
dyka	niršanas
coll	coll
hahn	hahn
homosexualitet	homoseksualitāti
homosexualitet	homoseksuālu
constance	konstances
korruption	korupcija
korruption	korupciju
korruption	korupcijas
michele	michele
mir	mir
pterostichus	pterostichus
alternativet	iespēja
pluto	pluto
cloud	mākoņi
cloud	mākoņu
cloud	mākonis
eran	laikmets
eran	ēra
eran	era
gravid	grūtniecība
gravid	stāvoklī
watt	vatu
usd	usd
stress	stress
räikkönen	reikenens
hoppades	cer
hoppades	cerot
hoppades	ceri
hoppades	cerēju
hoppades	cerēja
gris	cūka
gris	cūkas
gris	cūku
dömde	notiesāts
dömde	notiesāja
dömde	nosodīta
dömde	nosodīja
gravenhorst	gravenhorst
paper	papīrs
paper	papīra
fixat	fiksēti
fixat	fiksēta
fixat	noteikta
fixat	fiksēts
erkänt	atzītā
erkänt	atzītas
erkänt	atzīta
erkänt	atzīti
erkänt	atzīts
erkänt	atzina
erkänt	atzīta
erkänt	atzīts
erkänt	uzņemts
erkänt	atzītas
erkänt	atzīta
erkänt	atzīti
erkänt	atzīts
erkänt	atzinās
ponte	ponte
monkey	pērtiķiem
visning	skatīšanās
cornell	kornela
minus	atskaitot
minus	mīnuss
minus	mīnus
swing	sparā
förklaringar	paskaidrojums
förklaringar	izskaidrojums
förklaringar	skaidrojums
förklaringar	deklarācijas
förklaringar	paskaidrojumi
förklaringar	skaidrojumi
jagare	iznīcinātāju
guadalupe	guadalupe
acer	acer
beauty	skaistule
beauty	skaistums
monarki	monarhija
fusion	apvienošana
fusion	apvienošanās
fusion	kodolsintēzes
corrientes	korrjentesas
kaos	haoss
zonen	zona
pope	pāvests
saturnus	saturnu
jacobi	jakobi
femtio	piecdesmit
ockupation	profesija
ockupation	nodarbošanās
ockupation	okupācijas
musa	musa
musa	mūza
kedja	ķēde
kedja	ķēdes
laboratorium	laboratoriju
laboratorium	laboratorijā
laboratorium	laboratoriski
laboratorium	laboratorija
hänga	pakārt
hänga	karājas
blandar	maisījumi
gahan	gāns
chu	chu
str	str
överföra	pārvietošana
överföra	nodošana
överföra	nodošanas
överföra	pārsūtīšana
finansiera	finansējums
finansiera	finanses
finansiera	finanšu
marknader	tirgus
marknader	tirgi
eng}}	eng}}
potatis	kartupeļi
potatis	kartupelis
potatis	kartupeļi
potatis	kartupeļu
kejsarinna	empress
hedra	godība
hedra	gods
apotek	aptiekas
apotek	aptiekās
apotek	aptiekā
apotek	aptiekas
apotek	aptieka
förskola	bērnudārzs
förskola	bērnudārza
förskola	bērnudārzu
förskola	bērnudārzu
septentrionalis	septentrionalis
dora	dora
krause	krause
penicillium	penicillium
bjöd	aicināti
bjöd	aicināts
bjöd	uzaicināja
bjöd	uzaicināta
bjöd	aicināja
bjöd	uzaicināti
robbie	robijs
wilkinson	vilkinsons
stern	pakaļgala
blötdjur	gliemju
blötdjur	gliemji
begått	apņēmusies
abdul	abdul
argentinska	argentīnas
argentinska	argentīna
argentinska	argentīnas
nobel	nobela
moraliska	morālais
moraliska	morālā
moraliska	morālo
greenwood	greenwood
komet	komēta
tortyr	spīdzināšana
tortyr	spīdzināšanu
tråd	stieple
tråd	stieples
tråd	pavediens
tråd	pavedieni
tråd	pavedienu
holst	holsts
blomma	zieds
blomma	ziedu
blomma	bloom
gåvor	dāvanas
gåvor	ziedojumi
gåvor	ziedojumus
gåvor	ziedojumiem
artilleriet	artilērijas
delhi	deli
skulder	parādi
skulder	parādus
skulder	pasīvi
skulder	saistības
skulder	parāds
skulder	parādu
halifax	halifaksas
humanistiska	humānisma
mätningar	mērījumi
mätningar	mērīšana
mätningar	mērījumu
mätningar	mērījumi
mätningar	mērījums
tolkningen	interpretācijas
tolkningen	interpretāciju
tolkningen	interpretācijā
tolkningen	interpretēt
tolkningen	interpretācija
garde	garde
hui	hui
ljubljana	ļubļanas
olivia	olīvija
älskarinna	mīļākais
tate	teita
producenter	ražotāji
vittnen	liecinieki
vittnen	lieciniekus
lyfter	celšanas
lyfter	pacelšanas
lyfter	celšana
lyfter	pacelšana
stationerna	stacijas
erkända	atzītā
erkända	atzītas
erkända	atzīta
erkända	atzīti
erkända	atzīts
erkända	atzītas
erkända	atzīta
erkända	atzīti
erkända	atzīts
lyckad	veiksmīga
lyckad	sekmīga
lyckad	veiksmīgs
lyckad	veiksmīgu
lyckad	veiksmīgi
lärjungar	mācekļi
rasism	rasisms
rca	rca
universität	universität
bibliska	bībeles
metaller	metāli
travis	treviss
carnegie	karnegi
bing	bings
korsika	korsikas
korsika	korsiku
korsika	korsikā
sökt	meklēja
sökt	meklēja
delning	divīzija
delning	rajons
delning	dalīšana
delning	dalīšanās
delning	dalīšana
delning	sadalīšana
delning	sadalīšanas
delning	dalījums
delning	sadalīt
siegfried	zigfrīds
cellen	šūna
gräver	rakt
gräver	rokam
gräver	rok
timo	timo
meijere	meijere
kungarna	karaļi
lev	ļevs
elm	gobas
bosättningar	norēķini
taxi	taksometru
taxi	kabīne
taxi	kabīnes
kriterierna	kritēriji
fighting	cīņa
fighting	cīnās
amara	amara
krog	krodziņš
valutan	valūta
provisoriska	pagaidu
provisoriska	provizoriski
gener	gēni
hörs	sadzirdēt
hörs	dzirdēts
hörs	dzirdēju
chionaema	cyana
brady	breidijs
väte	ūdeņraža
väte	ūdeņradis
jägare	mednieki
jägare	mednieks
jägare	mednieku
analyser	analīzes
analyser	analīze
analyser	analīzes
analyser	analīzi
analyser	analīze
öknen	tuksnesis
bäck	strauts
bäck	straumes
bäck	straume
bäck	stream
återupptogs	atsāka
växlar	slēdži
växlar	rīki
växlar	rīkiem
galen	trakais
galen	traki
galen	trakā
blackhawks	blackhawks
amelia	amēlija
presley	presley
volleyboll	volejbols
volleyboll	volejbola
lopes	lopes
gmbh	gmbh
sms	īsziņu
sms	sms
sms	teksti
sms	tekstus
utrecht	utrehtas
samba	samba
skinner	skinner
brigaden	brigāde
leigh	leigh
primitiva	primitīvi
bistånd	palīdzība
bistånd	atbalsts
bistånd	palīdzība
lökar	spuldzes
lökar	sīpoli
lökar	sīpoli
phoebe	fēbe
qatar	katara
epok	epoch
kröning	coronation
bordet	galds
bordet	galdiņš
bordet	tabula
bordet	galda
relationerna	attiecības
återfick	atguva
bröst	krūtīs
bröst	krūškurvja
bröst	krūšu
bröst	krūtis
bröst	krūtīm
bröst	krūšu
bröst	krūtis
bröst	krūts
uppfattningar	uztveri
uppfattningar	uztvere
kompis	biedru
kompis	mate
kompis	draugs
kompis	draudziņ
memory	atmiņa
memory	atmiņas
parks	parkos
parks	parki
undersökte	pārbaudīja
precision	precizitāte
precision	precizitātes
precision	precizitāte
precision	precizitāti
skapande	izveidošanas
skapande	izveide
skapande	izveidošana
skapande	radīšana
tvingar	spiež
tvingar	piespiežot
gus	gas
perfect	perfekta
perfect	ideāli
perfect	perfekti
perfect	ideāla
perfect	perfekts
golv	grīdas
golv	stāvs
golv	grīdas
golv	grīda
liechtenstein	lihtenšteinā
liechtenstein	lihtenšteina
diskuterats	diskutēts
diskuterats	apspriests
diskuterats	apspriesta
designer	dizaineru
nokia	nokia
dante	dante
krönika	hronika
seychellerna	seišelu
kärnvapen	kodolenerģijas
kärnvapen	kodolenerģija
nsdap	nsdap
paradis	paradīze
paradis	paradīzes
industriell	rūpnieciskais
industriell	rūpniecības
industriell	rūpnieciskie
industriell	rūpnieciska
asia	āzija
ödlor	ķirzakas
ödlor	ķirzaka
payne	payne
landes	landes
rekommenderas	ieteikts
rekommenderas	ieteicams
rekommenderas	ieteikta
rekommenderas	ieteica
rekommenderas	iesaku
rekommenderas	ieteikt
nam	nam
nämnts	pieminēts
nämnts	minēts
nämnts	pieminēja
ban	aizliegums
ban	aizliegt
bofors	bofors
detaljerad	sīks
detaljerad	detalizēti
detaljerad	detalizēta
detaljerad	sīki
detaljerad	detalizēts
königsberg	kēnigsbergas
res	res
tillbehör	aksesuāri
tillbehör	piederumi
tillbehör	aksesuārs
paket	iepakojumi
paket	pakotnes
paket	pakas
paket	paketes
paket	pakešu
paket	pakas
paket	pakete
paket	pakotne
balearerna	baleāru
strömmar	plūsmas
strömmar	straumes
siamensis	siamensis
ang	ang
larver	kāpuri
larver	kāpuri
larver	tārpi
tunnelbanan	metro
iss	sks
ruben	rubens
ängar	pļavas
laddas	iekraušanas
laddas	iekraušana
laddas	ielādē
morbror	tēvocis
cladonia	cladonia
överhöghet	pārākumu
överhöghet	suverenitāte
livingston	livingstona
tillåten	atļauti
tillåten	atļauta
tillåten	atļauts
tillåten	atļautas
tillåten	atļautais
tillåten	atļauta
tillåten	atļauts
tillåten	atļautas
marginal	starpība
marginal	rezerve
instrumentet	instruments
instrumentet	instrumenta
instrumentet	instrumentu
coeur	coeur
parton	partone
harding	harding
opal	opal
flygeln	spārna
flygeln	spārnu
leftarm	leftarm
mårtensson	mortensons
fästingar	ērces
abdominalis	abdominalis
nämnde	pieminēts
nämnde	minēts
nämnde	pieminēja
bly	svins
bly	svina
bly	svinu
#ffffff	#ffffff
aktion	rīcība
marginatus	marginatus
berliner	berliner
burgas	burgasas
månaderna	mēnešus
månaderna	mēnešiem
månaderna	mēneši
flitig	rūpīga
flitig	rūpīgas
långsammare	lēnāka
långsammare	lēnāk
done	paveikts
done	darīts
done	izdarīts
kaukasus	kaukāza
hoher	hoher
madeira	madeirā
madeira	madeira
teatrar	teātri
teatrar	teātru
löv	lapas
koppla	savieno
koppla	pieslēgties
dolda	noslēpt
dolda	slēptas
dolda	slēpta
dolda	slēptās
judas	jūda
circus	cirks
circus	cirka
återta	atgūt
utc+	utc+
yuan	juaņ
imperial	imperial
asiatica	asiatica
kommunisterna	komunisti
kabel	kabeļi
kabel	kabeļu
kabel	kabelis
missionär	misionāru
klipp	klipu
klipp	klips
judy	džūdija
alphonse	alfonss
utvald	izvēlētais
utvald	izraudzīts
utvald	izvēlēts
utvald	izvēlēta
fjädrar	atsperes
fjädrar	spalvu
fjädrar	spalva
fjädrar	spalvas
rim	loks
rim	loka
luca	luka
nominering	izvirzīšanas
nominering	nominācijas
nominering	izvirzīšana
nominering	nomināciju
gisslan	ķīlnieku
gisslan	ķīlnieki
aleksej	aleksejs
aleksej	aleksi
solomon	zālamana
strong	stiprs
strong	spēcīgs
strong	stipra
strong	spēcīgi
strong	stipri
strong	spēcīga
invaderade	iebruka
dörr	durvju
dörr	durvis
rättsliga	likumīgi
rättsliga	juridiskais
atlantica	atlantica
cable	kabeļi
cable	kabeļu
cable	kabelis
almería	almería
fasciculata	fasciculata
lennox	lennox
existera	esamība
existera	pastāvēšana
existera	esība
existera	pastāvēt
existera	pastāv
existera	eksistē
orm	čūsku
orm	čūska
dödad	nogalināti
dödad	nogalināts
dödad	nogalinājis
dödad	nogalināja
hantering	pārvaldība
hantering	apsaimniekošana
hantering	vadība
hantering	pārvaldības
hantering	apstrāde
hantering	apiešanās
hantering	apstrādes
bells	zvani
hanterar	rokturi
hanterar	pārvalda
uppskattar	novērtēju
hane	vīrietis
hane	vīriešu
hane	tēviņi
hane	vīrieši
axeln	pleca
axeln	plecs
axeln	ass
axeln	virziens
axeln	asi
indianer	indiešu
indianer	indiāņi
berömde	slavēja
stämning	gaisotne
stämning	atmosfēra
stämning	atmosfērā
stämning	atmosfēras
stämning	prāva
stämning	noskaņa
stämning	garastāvoklis
stämning	noskaņojums
stämning	garastāvokļa
kazan	kazaņas
clement	klementa
novi	novi
troy	trojas
kristet	kristians
kristet	kristiešu
kristet	kristiāns
césar	cezars
ara	ara
hua	hua
upptäcktsresande	explorer
upptäcktsresande	explorer
vulkan	vulkāna
obs	piezīme
trust	uzticēties
trust	uzticēšanās
trust	uzticība
trust	uzticību
trust	ticu
slow	lēni
slow	lēna
slow	lēns
korn	miežu
korn	mieži
anonyma	anonīmi
anonyma	anonīma
anonyma	anonīmā
anonyma	anonīms
enormt	milzīgi
enormt	milzīgas
enormt	milzīga
enormt	milzīgs
enormt	milzīga
amerikan	american
amerikan	amerikāņu
amerikan	amerikas
pictus	pictus
nilen	nīlas
estetiska	estētisku
israelisk	izraēlas
gandhi	gandijs
monarkin	monarhija
luzern	luzern
kast	mest
kast	kastu
kast	kastas
goethe	gētes
armen	roka
sektorn	nozare
sektorn	sektors
guardian	sargs
djupgående	iegrimes
djupgående	dziļu
aek	aek
salen	zālē
beväpnade	bruņots
beväpnade	bruņota
beväpnade	bruņotajiem
beväpnade	bruņoti
karelska	karēļu
andlig	garīgais
andlig	garīgā
münster	münster
catalina	catalina
manson	mensons
fasader	fasāžu
fasader	fasādes
bus	triks
bus	bus
bus	autobuss
gitarrer	ģitāras
carvalho	carvalho
vilkas	kuru
vilkas	kura
cana	kānu
horní	horni
hutchinson	hutchinson
spelning	koncerts
sterling	sterliņu
författning	konstitūcija
författning	konstitūcijas
författning	konstitūcijā
stay	uzturēties
stay	paliec
stay	palikt
munkar	mūki
erika	erika
casino	kazino
estádio	estádio
collaris	collaris
fonden	fonda
fonden	fonds
syften	mērķi
syften	mērķi
syften	nolūki
geometri	ģeometrija
strike	streiks
tessin	tessin
grekerna	grieķi
fbi	fib
jordbävning	zemestrīces
jordbävning	zemestrīce
intar	aizņem
intar	ieņem
nedgång	kritums
nedgång	lejupslīde
präglade	kaļ
hastigt	steidzīgi
opel	opel
dramat	drāma
sammanställning	apkopošana
sammanställning	apkopošanas
sammanställning	apkopojums
char	palija
straight	taisni
straight	taisna
neue	neue
balett	baleta
regim	režīms
fossila	fosilo
fuchs	fukss
garrett	garets
stellan	stellans
pins	tapas
objektiv	mērķis
objektiv	lēcu
objektiv	lēcas
rollfigur	rakstzīme
rollfigur	raksturu
rollfigur	raksturs
gladstone	gladstons
favorit	favorīts
favorit	mīļākie
favorit	mīļākās
favorit	mīļākais
favorit	mīļākā
buddy	draudziņ
dramatisk	dramatiski
dramatisk	dramatiska
dramatisk	krasa
plattformar	platformas
lawson	lawson
experimentell	eksperimentālā
experimentell	eksperimentāli
experimentell	eksperimentālās
experimentell	eksperimentālie
fantastiska	fantastiska
fantastiska	fantastiski
fantastiska	fantastisks
fantastiska	apbrīnojami
fantastiska	amazing
livland	vidzeme
livland	livonia
uppskattning	aplēses
uppskattning	novērtējums
uppskattning	aplēses
utdrag	fragments
utdrag	ekstrakti
utdrag	izvilkumi
utdrag	ekstrakts
utdrag	izraksts
utdrag	izraksta
utdrag	fragmenti
vandrar	pārgājienu
kommunistisk	komunistu
kommunistisk	komunistiskā
sociologi	socioloģija
travers	traverss
cirkel	loks
cirkel	apļa
cirkel	aplis
radiata	radiata
kvarstår	paliek
kvarstår	nepāriet
förena	apvienoties
tillhandahåller	sniegt
tillhandahåller	nodrošināšana
tillhandahåller	sniedz
tillhandahåller	nodrošina
avgift	nodeva
avgift	maksājums
avgift	nodeva
avgift	maksa
trombon	trombons
satan	sātana
livlig	dzīvas
livlig	spraigas
groddjur	abiniekiem
lovar	solījumus
lovar	solījumi
lovar	sola
lovar	solīt
lovar	apsolu
lovar	solījums
lovar	daudzsološs
keys	taustiņi
keys	atslēgas
teddy	tedijs
rousseau	ruso
hérault	hérault
allison	alison
noteras	atzīmēja
française	française
avbröt	pārtraukts
avbröt	pārtraukta
hotas	draudēja
hotas	apdraudēti
hotas	apdraudēts
hotas	apdraudēta
rue	rūtas
canucks	canucks
everton	everton
katalog	direktorija
katalog	direktoriju
katalog	mape
katalog	katalogu
katalog	katalogs
katalog	katalogā
katalog	mapi
katalog	mape
kaiser	kaiser
användbar	lietojamas
användbar	izmantojams
användbar	izmantojamā
användbar	lietojama
användbar	lietderīga
användbar	noderīgs
användbar	noderīgas
användbar	noderīga
användbar	noderīgi
fången	ieslodzīto
anledningar	iemesli
anledningar	pamatojums
gräva	rakt
gräva	rokam
bentley	bentley
minimum	minimālā
minimum	minimālais
minimum	minimums
muskler	muskuļi
muskler	muskuļi
muskler	muskuļu
assimilis	assimilis
inkludera	iekļaut
inkludera	ietvert
inkludera	ietver
vie	vie
kompletta	aizpildīt
kompletta	pabeigt
kompletta	pabeigts
kompletta	pabeigta
kompletta	pilnīga
satellit	pavadonis
satellit	satelītu
pistol	pistole
pistol	ierocis
pistol	ieroci
medley	sautējumu
tillgången	aktīvs
tillgången	aktīva
genombrottet	sasniegums
meshid	meshid
franc	franku
franc	franku
pocket	kabatas
pocket	kabatā
föranledde	mudināja
uppenbara	acīmredzama
uppenbara	acīmredzams
uppenbara	acīmredzami
wilhelmina	wilhelmina
intern	iekšēji
intern	iekšējā
intern	iekšējais
intern	iekšēja
intern	iekšējs
intern	iekšējie
mange	kašķi
baseboll	beisbola
baseboll	beisbolu
optiska	optiskā
optiska	optiskie
optiska	optiskais
optiska	optisko
jubilee	jubilejas
jubilee	jubileju
rhodes	rhodes
quest	meklējumi
