پِزشک	lékař
تڑاقا	hlady
تڑاقا	hladovění
تڑاقا	sucha
تڑاقا	sucho
تڑاقا	závažnost
تڑاقا	závažnosti
تڑاقا	přísnost
تڑپ	touha
تڑپ	touhy
تڑپ	touhu
تڑپ	úzkost
تڑپ	úzkosti
تڑپ	neklid
تڑپ	skočit
تڑپ	skok
تڑپانا	muka
تڑپانا	mučení
تڑپڑی	neklid
تڑپڑی	neklid
تڑپن	úzkost
تڑپن	úzkosti
تڑپن	neklid
تڑپن	pulzující
تڑپھڑانا	chvění
تڑخنا	rozdělit
تڑخنا	split
تڑخنا	crack
تڑخنا	praskání
تڑس	hyena
تڑک	crack
تڑک	rozdělit
تڑک	split
تڑکا	svítání
تڑکا	dawn
تڑکا	úsvit
تڑکنا	crack
تڑنگا	vysoký
تڑنگا	vysoká
تڑی	ztráty
تڑی	ztráta
تڑی	prohra
تڑی	bluff
تڑی	ohrožení
تڑی	hrozba
تڑی	poškození
تڑی	škody
تڑی	šikana
تزارید	vrásky
تزایُد	navýšení
تزایُد	zvýšit
تزایُد	zvýšení
تزایُد	nárůst
تُزک	deník
تُزک	diář
تُزک	systém
تُزک	system
تُزک	systému
تُزک	předpis
تُزک	regulace
تُزک	nařízení
تُزک	uspořádání
تُزک	ujednání
تزکیہ	očištění
تزلزل	rozruch
تزلزل	porucha
تزلزل	zmatky
تزلزل	zmatení
تزلزل	zmatek
تزلزل	zemětřesení
تزلزل	nejistota
تزلزل	nejistoty
تزلزل	nejistotu
تزلزل	neklid
تزوُّج	svatba
تزوُّج	svatbu
تزوُّج	svatební
تزوُّج	svatby
تزویج	spojovací
تزویر	podvod
تزویر	klam
تزویر	podvod
تزویر	podvodník
تزویر	podvody
تزہُّد	abstinence
تزہُّد	uctívat
تزہُّد	uctívání
تزئین	dekorace
تزئین	výzdoba
تزئین	dekorace
تزئین	výzdoba
تِس	kterou
تِس	který
تِس	což
تِس	která
تِس	které
تِس	tento
تِس	toto
تِس	tohle
تِس	to
تِس	že
تُس	zrnko
تُس	částic
تُس	částice
تُس	fleck
تُسار	frost
تُسار	mráz
تُسار	mlhu
تُسار	mlhy
تُسار	mlha
تُسار	ledu
تُسار	led
تُسار	ice
تُسار	mlhu
تُسار	mlhy
تُسار	mlha
تُسار	rosa
تُسار	dew
تُسار	chamtivost
تُسار	sníh
تُسار	sněhu
تسافل	sestup
تسامُح	chyba
تسامُح	omyl
تسامُح	chybu
تسامُح	dohled
تسامُح	dozor
تسامُح	opomenutí
تسامُح	chyba
تسامُحاً	chybně
تساوی	rovnost
تساوی	podoba
تساوی	podobnost
تساوی	podobnosti
تساہُل	pomalost
تساہُل	apatie
تساہُل	nedbalost
تساہُل	lenost
تسبیب	příčina
تسبیب	příčin
تسبیب	kauzalita
تسبیح	růženec
تستیر	skrývá
تستیر	skrývání
تستیر	tajnosti
تستیر	utajení
تسجیل	registrace
تسجیل	zápis
تسجیل	registraci
تسحیق	mletí
تسحیق	broušení
تسخُّر	výsměch
تسخُّر	posměchu
تسخُّر	výsměch
تسخیر	zachycení
تسخیر	úchvatný
تسدید	posílení
تسدید	posilování
تسدید	opravuje
تسرُّف	eroze
تسطیر	psaní
تسطیر	píšu
تِسعہ	devítka
تِسعہ	nine
تِسعہ	devět
تِسعی	devátý
تِسعی	devátá
تِسعی	deváté
تِسعین	devadesát
تسفُّل	zhoršení
تسفُّل	pád
تسفُّل	podzim
تسفُّل	pokles
تسفُّل	odmítnout
تسفُّل	úpadek
تسفُّل	zamítnout
تسکین	pacifikace
تسکین	pohodlí
تسکین	komfort
تسکین	útěcha
تسکین	komfortní
تسکین	útěchou
تسکین	útěcha
تسکین	útěchy
تسکین	útěchu
تسکین	odpočinek
تسکین	odpočívej
تسکین	pacifikace
تسکین	pohodlí
تسکین	komfort
تسکین	útěcha
تسکین	komfortní
تسکین	útěchou
تسکین	útěcha
تسکین	útěchy
تسکین	útěchu
تسکین	odpočinek
تسکین	odpočívej
تسکین	uspokojení
تسکین	spokojenost
تسلسُل	tekoucí
تسلسُل	pokračování
تسلسُل	posloupnost
تسلسُل	sekvence
تسلسُل	řady
تسلسُل	seriál
تسلسُل	řada
تسلسُل	série
تسلسُل	nástupnictví
تسلُّط	nadvládu
تسلّی	ujištění
تسلّی	pohodlí
تسلّی	komfort
تسلّی	útěcha
تسلّی	komfortní
تسلّی	útěchou
تسلّی	útěcha
تسلّی	útěchy
تسلّی	útěchu
تسلّی	spokojenost
تسلّی	útěcha
تسلّی	útěchu
تسلّی	uspokojení
تسلّی	spokojenost
تسلیم	pozdrav
تسلیم	kapitulace
تسلیم	přijímá
تسلیم	přijetí
تسلیم	hold
تسلیم	pocta
تسلیم	pozdrav
تسلیم	kapitulace
تسلیم	přijímá
تسلیم	přijetí
تسلیم	hold
تسلیم	pocta
تسلیمات	zdravím
تسمیہ	pojmenování
تسوید	skeč
تسوید	psaní
تسوید	píšu
تسوید	plánovat
تسوید	naplánovat
تسوید	plán
تسویف	zpoždění
تسویف	zdržení
تسویف	prodlení
تسویف	prokrastinace
تسویق	posedlost
تسویق	posedlosti
تسویق	nutkání
تسویق	ovlivnění
تسویل	svádění
تسویل	zavádějící
تسویل	podvod
تسویل	klam
تسوِیہ	úprava
تسوِیہ	přizpůsobení
تسوِیہ	uspořádání
تسوِیہ	ujednání
تسہیم	dělicí
تسیُّر	tour
تسیُّر	turné
تسیُّر	prohlídka
تسیُّر	putování
تسییح	tání
تسییح	taje
تسییح	rozpuštění
تسییر	vyhnanství
تسییر	vyhoštění
تسییر	vypovězení
تشابُہ	podoba
تشابُہ	podobnost
تشابُہ	podoba
تشاغُب	rozruch
تشاغُب	propaganda
تشبّک	započtení
تشبُّہ	emulace
تشبُّہ	podobnost
تشبُّہ	podoba
تشبیک	kroucení
تشبیہہ	porovnání
تشبیہہ	srovnání
تشبیہہ	porovnání
تشبیہہ	srovnání
تشتُّت	zmatky
تشتُّت	zmatení
تشتُّت	zmatek
تشتُّت	porucha
تشتُّت	nejednotnost
تشتری	talíř
تشجیر	plantáž
تشخُّص	identifikace
تشخُّص	osobnost
تشخُّص	osobnosti
تشخُّص	identitu
تشخُّص	totožnost
تشخُّص	identity
تشخُّص	identita
تشخُّص	diskriminace
تشخُّص	diskriminaci
تشخیص	vyhodnocení
تشخیص	hodnocení
تشخیص	zhodnocení
تشخیص	odhodlání
تشخیص	stanovení
تشخیص	určení
تشخیص	určování
تشخیص	diagnózy
تشخیص	diagnózu
تشخیص	diagnostika
تشخیص	diagnóza
تشخیص	vyhodnocení
تشخیص	hodnocení
تشخیص	zhodnocení
تشخیص	posuzování
تشخیص	vyhodnocení
تشخیص	hodnocení
تشخیص	posouzení
تشخیص	zhodnocení
تشخیص	odhodlání
تشخیص	stanovení
تشخیص	určení
تشخیص	určování
تشخیص	diagnózy
تشخیص	diagnózu
تشخیص	diagnostika
تشخیص	diagnóza
تشدُّد	strádání
تشدُّد	útlaku
تشدُّد	intenzita
تشدُّد	intenzitu
تشدُّد	intenzity
تشدُّد	závažnost
تشدُّد	závažnosti
تشدُّد	přísnost
تشدُّد	síla
تشدُّد	zhoršení
تشدُّد	násilí
تشرُّب	absorpce
تشرُّب	absorpční
تشرُّف	cti
تشرُّف	pocta
تشرُّف	čest
تشریح	podrobnosti
تشریح	detaily
تشریح	komentář
تشریح	vysvětlení
تشریح	expozice
تشریح	podrobnosti
تشریح	detaily
تشریح	komentář
تشریح	vysvětlení
تشریح	expozice
تشریحی	detailní
تشریحی	podrobný
تشریحی	podrobná
تشریحی	podrobně
تشریحی	anatomické
تشریحی	vysvětlující
تشریع	šaría
تشعُّب	větvení
تشعُّب	uskupení
تشعُّب	seskupení
تشعیث	zmatky
تشعیث	zmatení
تشعیث	zmatek
تشعیث	rozptýlení
تشعیث	disperze
تشفُّع	přímluva
تشفُّع	doporučení
تشفّی	ujištění
تشفّی	útěchou
تشفّی	útěcha
تشفّی	útěchy
تشفّی	útěchu
تشفّی	uspokojení
تشفّی	spokojenost
تشقیق	štěpení
تشقیق	rozbor
تشقیق	analýza
تشقیق	analýzy
تشکُّر	diky
تشکُّر	dík
تشکُّر	díky
تشکُّک	skepse
تشکُّک	podezření
تشکُّک	pochybovat
تشکُّک	pochyby
تشکُّک	pochybnost
تشکُّک	pochybnosti
تشکیل	lití
تشکیل	formace
تشکیل	tvorba
تشکیل	sestava
تشکیل	dělání
تشکیل	formování
تشکیل	tvořící
تشکیل	tvoří
تشکیل	budování
تشکیل	stavění
تشکیل	budova
تشکیل	formování
تِشنا	výsměch
تِشنا	prokletí
تِشنا	kletba
تشنُّج	křeče
تشنُّج	křeč
تشنُّج	porucha
تشنُّج	kroucení
تشنُّج	křeče
تِشنگی	touha
تِشنگی	pokušení
تِشنگی	žízeň
تِشنگی	touha
تِشنگی	touhy
تِشنگی	touhu
تِشنہ	touha
تِشنہ	žízeň
تشنیع	výsměch
تشوُّہ	malformace
تشویش	úzkost
تشویش	úzkosti
تشویش	starosti
تشویش	obavy
تشویش	znepokojení
تشویش	obava
تشویش	úzkost
تشویش	úzkosti
تشویق	povzbuzení
تشویق	naléhání
تشویق	povzbuzení
تشویق	přesvědčování
تشویق	naléhání
تشہیر	ostuda
تشہیر	ostuda
تشہیر	publicitu
تشہیر	propagace
تشہیر	publicita
تشیُّن	důstojnosti
تشیُّن	důstojnost
تشیُّن	elegance
تصادُم	srážky
تصادُم	kolize
تصادُم	srážka
تصادُم	rozpor
تصادُم	konflikty
تصادُم	střet
تصادُم	konfliktu
تصادُم	konflikt
تصادُم	clash
تصادُم	střet
تصادُم	střetnutí
تصاعُد	vzestupně
تصانیف	spisy
تصانیف	knihy
تصانیف	knih
تصانیف	knížky
تصاویر	fotky
تصاویر	obrázků
تصاویر	obrázky
تصحیح	oprava
تصحیح	korekce
تصدُّق	obětovat
تصدُّق	oběť
تصدُّق	obětování
تصدیع	problémy
تصدیع	trable
تصدیع	problém
تصدیع	potíže
تصدیع	bída
تصدیع	trápení
تصدیع	utrpení
تصدیع	bolesti
تصدیع	bolest
تصدیعہ	nepříjemnost
تصدیعہ	nepříjemnosti
تصدیعہ	strádání
تصدیعہ	starosti
تصدیعہ	problémy
تصدیعہ	trable
تصدیعہ	problém
تصدیعہ	potíže
تصدیق	potvrzení
تصدیق	ověření
تصدیق	ověřování
تصدیق	předpoklad
تصدیق	předpokladu
تصدیق	potvrzení
تصدیق	ověření
تصدیق	ověřování
تصدیق	ověření
تصدیق	ověřování
تصدیق	předpoklad
تصدیق	předpokladu
تصدیق	certifikace
تصدیق	osvědčení
تصدیق	certifikaci
تصرُّف	náklady
تصرُّف	výdaje
تصرُّف	dominionu
تصرُّف	změnit
تصرُّف	změna
تصرُّف	změny
تصرُّف	správa
تصرُّف	řízení
تصرُّف	management
تصرُّف	vedení
تصرُّف	využití
تصرُّف	použijte
تصرُّف	použití
تصرُّف	užití
تصرُّف	použít
تصرُّف	výdaj
تصرُّف	výdaje
تصرُّف	přechovávání
تصرُّف	držení
تصرُّف	odstraňování
تصرُّف	zneškodňování
تصرُّف	likvidace
تصرُّف	odstranění
تصرُّف	likvidaci
تصرُّف	obsazenost
تصرُّفی	jednorázové
تصریح	detail
تصریح	vysvětlení
تصریح	vyjasnění
تصریح	upřesnění
تصریح	objasnění
تصریح	vyprávění
تصریف	přepočet
تصریف	přeměna
تصریف	konverze
تصعید	stoupání
تصعید	zvyšování
تصعید	zvýšení
تصفُّح	kontrola
تصفُّح	inspekce
تصفُّح	prohlídka
تصفُّح	šetření
تصفُّح	vyšetřování
تصفُّح	zkoumání
تصفُّح	vyšetření
تصفیق	tleskání
تصفیہ	rozhodnutí
تصفیہ	rozhodování
تصفیہ	očištění
تصفیہ	usmíření
تصفیہ	sladění
تصفیہ	smíření
تصفیہ	sblížení
تصفیہ	úprava
تصفیہ	přizpůsobení
تصفیہ	odstraňování
تصفیہ	zneškodňování
تصفیہ	likvidace
تصفیہ	odstranění
تصفیہ	likvidaci
تصلُّب	tvrdost
تصلیب	ukřižování
تصمیم	odhodlání
تصمیم	stanovení
تصمیم	určení
تصمیم	určování
تصمیم	posílení
تصمیم	posilování
تصمیم	vyřešit
تصمیم	vyřešení
تصنُّع	padělání
تصنُّع	pokrytectví
تصنیف	kniha
تصنیف	knihu
تصنیف	rezervovat
تصنیف	knížka
تصنیف	článek
تصنیف	článku
تصوُّر	početí
تصوُّر	koncepce
تصوُّر	pojetí
تصوُّر	myšlenka
تصوُّر	myslel
تصوُّر	pojem
تصوُّر	konceptu
تصوُّر	koncept
تصوُّر	koncepce
تصوُّر	pojetí
تصوُّر	myšlenka
تصوُّر	idea
تصوُّر	nápad
تصوُّر	odraz
تصوُّر	zamyšlení
تصوُّر	pojem
تصوُّر	výraz
تصوُّر	termín
تصوُّر	představivost
تصوُّر	fantazie
تصوُّر	představivosti
تصوُّر	úvahu
تصوُّر	zvážení
تصوُّر	úvaha
تصوُّر	rozjímání
تصوُّری	imaginární
تصوُّریّت	idealismus
تصویب	potvrzení
تصویب	schválení
تصویب	schvalování
تصویت	vokalizace
تصویت	vokalizace
تصویر	fotografie
تصویر	photo
تصویر	foto
تصویر	fotka
تصویر	fotku
تصویر	kreslení
تصویر	kresba
تصویر	losování
تصویر	portrét
تصویر	obraz
تصویر	malba
تصویر	malování
تصویر	malovat
تصویر	obrázek
تصویر	image
تصویر	obraz
تصویر	fotografie
تصویر	fotografii
تصویر	obrázek
تصویر	fotka
تصویر	fotografie
تصویر	photo
تصویر	foto
تصویر	fotka
تصویر	fotku
تصویر	podoba
تصویر	kreslení
تصویر	kresba
تصویر	losování
تصویر	portrét
تصویر	obraz
تصویر	malba
تصویر	malování
تصویر	malovat
تصویر	obrázek
تصویر	image
تصویر	obraz
تصویر	fotografie
تصویر	fotografii
تصویر	obrázek
تصویر	fotka
تصویری	obrazové
تصوین	stabilita
تصوین	stability
تصوین	stabilitu
تصوین	ochranu
تصوین	ochrana
تصوین	sílu
تصوین	síla
تصوین	síly
تضاد	kontrast
تضاد	nesoulad
تضاد	nesrovnalost
تضاد	nesrovnalosti
تضاد	rozpor
تضاد	kontrast
تضاد	nesoulad
تضاد	nesrovnalost
تضاد	nesrovnalosti
تضاد	opozice
تضاد	nesouhlas
تضاد	odpor
تضارُب	clash
تضارُب	střet
تضاعُف	zdvojnásobení
تضاعُف	navýšení
تضاعُف	zvýšit
تضاعُف	zvýšení
تضاعُف	nárůst
تضحیک	vysmívá
تضحیک	výsměch
تضحیک	posměchu
تضحیک	výsměch
تضحیک	výsměch
تضحیک	vysmívá
تضحیک	výsměch
تضحیک	posměchu
تضحیک	výsměch
تضحیکی	směšné
تضحیکی	směšný
تضرُّع	prosba
تضرُّع	pokora
تضرُّع	skromnost
تضعیف	zdvojnásobení
تضعیف	slabost
تضعیف	slabosti
تضعیف	slabiny
تضلیل	perverze
تضلیل	zavádějící
تضمین	začlenění
تضمین	začleňování
تضمین	zařazení
تضمین	zahrnutí
تضیع	odpad
تضیع	odpadu
تضیع	odpady
تضیع	plýtvání
تطابُق	přizpůsobování
تطابُق	adaptace
تطابُق	přizpůsobení
تطابُق	shodnost
تطابُق	soulad
تطابُق	shody
تطابُق	shoda
تطابُق	korespondenci
تطابُق	korespondence
تطاوُل	drzost
تطاوُل	délka
تطاوُل	délky
تطاوُل	délku
تطاوُل	tyranie
تطبُّق	stratifikace
تطبیق	porovnání
تطبیق	srovnání
تطبیق	shodnost
تطبیق	soulad
تطبیق	shody
تطبیق	shoda
تطعیم	očkování
تطعیم	roubování
تطہیر	očištění
تطہیر	očištění
تطہیر	očištění
تظاہُر	spolupráce
تظاہُر	spolupráci
تظلّم	útlaku
تظلّم	stížnost
تظلّم	stížnosti
تظلّم	podnět
تظلّم	nespravedlnosti
تظلّم	nespravedlnost
تظلّم	bezpráví
تظلیل	odraz
تظلیل	zamyšlení
تظلیل	stínu
تظلیل	shadow
تظلیل	stín
تظہیر	podporu
تظہیر	podporovat
تظہیر	podpořit
تظہیر	podpory
تظہیر	podpora
تعارض	konfrontace
تعارض	konfrontaci
تعارض	soutěž
تعارض	soutěže
تعارض	konkurence
تعارض	soutěžní
تعارض	nesoulad
تعارض	nesrovnalost
تعارض	nesrovnalosti
تعارض	opozice
تعارض	nesouhlas
تعارض	odpor
تعارض	rozpor
تعارف	úplatek
تعارف	podplatit
تعارف	úvod
تعارف	zavedení
تعاقب	následuje
تعاقب	následující
تعاقب	následuje
تعاقب	následující
تعاقب	pronásledování
تعاقب	honička
تعاقب	chase
تعاکُس	ozvěna
تعاکُس	echo
تعاکُس	reakční
تعاکُس	reakce
تعامُل	interakce
تعامُل	interakci
تعامُّل	účinek
تعامُّل	efekt
تعاوُن	asistence
تعاوُن	spolupráce
تعاوُن	spolupráci
تعاہُد	zakázka
تعاہُد	smlouva
تعاہُد	pakt
تعب	námaha
تعب	strádání
تعب	únava
تعب	problémy
تعب	trable
تعب	problém
تعب	potíže
تعب	trpící
تعب	utrpení
تعب	žalu
تعب	smutek
تعب	žal
تعب	zármutek
تعب	smutek
تعب	žal
تعب	zármutek
تعبُّد	uctívat
تعبُّد	uctívání
تعبُّس	podrážděnost
تعبیر	vysvětlení
تعبیہ	uspořádání
تعبیہ	ujednání
تعجبُّ	úžasu
تعجبُّ	překvapení
تعجبُّ	zázrak
تعجبُّ	divu
تعجبُّ	wonder
تعجیل	výprava
تعجیل	expedice
تعجیل	spěch
تعجیلی	telegram
تعداد	číslo
تعداد	počet
تعداد	částka
تعداد	suma
تعداد	součet
تعداد	sílu
تعداد	síla
تعداد	síly
تعداد	množství
تعداد	částka
تعداد	výše
تعداد	výpočet
تعداد	výčet
تعدُّد	četnost
تعدُّد	frekvence
تعدُّد	pluralitu
تعدّی	útlaku
تعدّی	nespravedlnosti
تعدّی	nespravedlnost
تعدّی	bezpráví
تعدّی	prohřešek
تعدّی	tyranie
تعدّی	vydírání
تعدّی	síla
تعدّی	krutost
تعدّی	krutosti
تعدّی	násilí
تعدید	ochota
تعدید	ochotu
تعدید	počítám
تعدید	počítat
تعدید	počítání
تعدیل	vyvážit
تعدیل	úprava
تعدیل	přizpůsobení
تعدیل	neutralizací
تعدیل	vyvážit
تعدیل	úprava
تعدیل	přizpůsobení
تعدیہ	infekce
تعدیہ	nákaza
تعذُّر	omluva
تعذُّر	omluvu
تعذُّر	litovat
تعذُّر	lítost
تعرُّض	rozdíl
تعرُّض	vzdorovat
تعرُّض	rušení
تعرُّض	zasahování
تعرُّض	vměšování
تعرُّض	opozice
تعرُّض	nesouhlas
تعرُّض	odpor
تعرُّف	uznávání
تعرُّف	uznání
تعرُّف	rozpoznání
تعرُّف	rozpoznávání
تعرُّف	úvod
تعرُّف	zavedení
تعریج	zakřivení
تعریض	nápověda
تعریض	sarkasmus
تعریف	popis
تعریف	definice
تعریف	vymezení
تعریف	vysvětlení
تعریف	popis
تعریف	definice
تعریف	vymezení
تعریف	vysvětlení
تعریف	obdiv
تعریف	chvála
تعریف	chválím
تعریفی	chvályhodné
تعریہ	vystavení
تعریہ	expozici
تعریہ	ozáření
تعریہ	expozice
تعریہ	odhalující
تعریہ	nahotu
تعریہ	nahota
تعزیت	truchlení
تعزیت	smutek
تعزیت	smuteční
تعزیت	truchlení
تعزیت	smutek
تعزیت	smuteční
تعزیر	potrestání
تعزیر	trest
تعزیر	potrestání
تعزیر	trest
تعزیر	sankce
تعزیر	trest
تعزیرات	tresty
تعزیل	výpověď
تعزیل	segregace
تعسُّر	obtíže
تعسُّر	obtížích
تعسُّر	obtíž
تعسُّر	obtížné
تعسُّر	potíže
تعسُّر	chudoba
تعسُّر	bída
تعسُّف	perverze
تعشُّق	láska
تعشُّق	miluj
تعشُّق	lásky
تعشُّق	touha
تعشُّق	touhy
تعشُّق	touhu
تعشُّق	touha
تعشُّق	přání
تعشُّق	přeji
تعشُّق	náklonnost
تعشُّق	cit
تعصُّب	předsudky
تعصُّب	fanatismus
تعصُّب	zaujatost
تعطّر	vůně
تعطّر	aroma
تعطّر	parfém
تعطّر	parfémy
تعطّر	vůně
تعطّف	laskavost
تعطّل	služba
تعطّل	služby
تعطّل	servis
تعطّل	obsluha
تعطّل	odklad
تعطّل	odložení
تعطّل	zpoždění
تعطّل	zdržení
تعطّل	prodlení
تعطیل	prázdniny
تعطیل	svátek
تعطیل	dovolená
تعطیل	svátky
تعطیل	prázdniny
تعطیل	dovolenou
تعطیل	dovolené
تعطیل	dovolená
تعظُّم	vznešenosti
تعظیم	úcta
تعظیم	úctu
تعظیم	respekt
تعظیم	respektovat
تعظیم	úcta
تعظیم	respektu
تعظیم	cti
تعظیم	pocta
تعظیم	čest
تعظیم	úcta
تعظیم	úctu
تعظیم	respekt
تعظیم	respektovat
تعظیم	úcta
تعظیم	respektu
تعظیم	uctívání
تعظیم	cti
تعظیم	pocta
تعظیم	čest
تعفُّن	vůně
تعفُّن	zápach
تعفُّن	puch
تعفُّن	zápach
تعقُّب	sledování
تعقُّب	pronásledování
تعقُّل	početí
تعقُّل	koncepce
تعقُّل	pojetí
تعقُّل	pojem
تعقُّل	konceptu
تعقُّل	koncept
تعقُّل	koncepce
تعقُّل	pojetí
تعقُّل	moudrosti
تعقُّل	moudrost
تعقیب	retardace
تعقیم	sterilizace
تعکیس	ozvěna
تعکیس	echo
تعلُّق	afinitou
تعلُّق	ohledem
تعلُّق	služba
تعلُّق	služby
تعلُّق	servis
تعلُّق	obsluha
تعلُّق	obavy
تعلُّق	znepokojení
تعلُّق	obava
تعلُّق	spojení
تعلُّق	připojení
تعلُّق	souvislost
تعلُّق	propojení
تعلُّق	amour
تعلُّقہ	přechovávání
تعلُّقہ	držení
تعلُّل	odklad
تعلُّل	odložení
تعلُّل	prokrastinace
تعلُّم	studium
تعلُّم	studijní
تعلُّم	studovat
تعلُّم	studie
تعلُّم	učení
تعلُّم	výuka
تعلُّم	znalosti
تعلُّم	poznání
تعلُّم	znalost
تعلُّم	vědomosti
تعلُّم	vědění
تعلّی	chlubit
تعلّی	arogance
تعلّی	nadřazenost
تعلّی	pochlubit
تعلیق	podobnost
تعلیق	podoba
تعلیق	visící
تعلیق	visí
تعلیق	imitace
تعلیق	suspenze
تعلیق	pozastavení
تعلیق	zavěšení
تعلیق	příloha
تعلیق	přílohy
تعلیق	přílohu
تعلیل	příčina
تعلیل	příčin
تعلیم	vyučování
تعلیم	učení
تعلیم	výuka
تعلیم	výuky
تعلیم	vzdělávání
تعلیم	školství
تعلیم	vzdělání
تعلیم	pokyn
تعلیم	instrukce
تعلیم	pokyny
تعلیم	vyučování
تعلیم	učení
تعلیم	výuka
تعلیم	výuky
تعلیم	vzdělávání
تعلیم	školství
تعلیم	vzdělání
تعمُّد	úmysl
تعمُّد	záměr
تعمُّد	podporu
تعمُّد	podporovat
تعمُّد	podpořit
تعمُّد	podpory
تعمُّد	podpora
تعمُّد	vyřešit
تعمُّد	vyřešení
تعمُّد	prop
تعمرُّ	růst
تعمرُّ	expanze
تعمرُّ	rozšiřování
تعمرُّ	rozšíření
تعمقُّ	sondy
تعمقُّ	sonda
تعمیر	budování
تعمیر	stavění
تعمیر	budova
تعمیر	struktury
تعمیر	struktura
تعمیر	strukturu
تعمیر	konstrukce
تعمیر	stavebnictví
تعمیر	výstavba
تعمیر	stavba
تعمیر	konstrukce
تعمیر	budování
تعمیر	stavění
تعمیر	budova
تعمیر	struktury
تعمیر	struktura
تعمیر	strukturu
تعمیر	konstrukce
تعمیری	konstruktivní
تعمیق	hloubku
تعمیق	hloubka
تعمیق	hloubky
تعمیل	poprava
تعمیل	vykonání
تعمیل	provedení
تعمیل	popravu
تعمیل	představení
تعمیل	výkony
تعمیل	výkon
تعمیل	výkonnost
تعمیل	výkonnosti
تعمیل	vystoupení
تعمیل	poslušnosti
تعمیل	poslušnost
تعمیل	poprava
تعمیل	vykonání
تعمیل	provedení
تعمیل	popravu
تعمیل	představení
تعمیل	výkony
تعمیل	výkon
تعمیل	výkonnost
تعمیل	výkonnosti
تعمیل	vystoupení
تعمیل	soulad
تعمیل	dodržování
تعمیل	poslušnosti
تعمیل	poslušnost
تعمیم	popularizace
تعمیم	zobecnění
تعمیم	popularizace
تعنتُّ	odsouzení
تعنینت	impotence
تعویذ	amulet
تعویذ	náhrobek
تعویذ	sarkofágu
تعویذ	šarm
تعویذ	půvab
تعویذ	amulet
تعویذ	talisman
تعویذ	náhrobek
تعویذ	sarkofágu
تعویذ	šarm
تعویذ	půvab
تعویق	odvrácení
تعویق	prokrastinace
تعویق	odvrácení
تعویق	zpoždění
تعویق	zdržení
تعویق	prodlení
تعویق	prokrastinace
تعویل	závislosti
تعویل	závislost
تعہُّد	pronájem
تعہُّد	dohoda
تعہُّد	dohodou
تعہُّد	slib
تعہُّد	pakt
تعہُّد	ujištění
تعہُّد	zakázka
تعہُّد	smlouva
تعینُّ	zveřejňování
تعینُّ	fixace
تعینُّ	odhodlání
تعینُّ	stanovení
تعینُّ	určení
تعینُّ	určování
تعینُّ	jmenování
تعینُّ	schůzka
تعینُّ	schůzku
تعینات	zveřejněné
تعینات	zveřejněno
تعینات	zveřejnil
تعینات	jmenovaný
تعینات	jmenované
تعینات	jmenován
تعیناتی	jmenování
تعیناتی	schůzka
تعیناتی	schůzku
تعیناتی	zveřejňování
تغابُن	ztráty
تغابُن	ztráta
تغابُن	prohra
تغار	vana
تغار	vany
تغار	vaně
تغافُل	nepozornost
تغافُل	lhostejnost
تغافُل	nezájem
تغافُل	nedbalosti
تغافُل	nedbalost
تغافُل	zanedbání
تغایُر	nesrovnalost
تغایُر	různorodost
تغایُر	rozmanitost
تغایُر	rozmanitosti
تغایُر	rozdíl
تغذیہ	výživa
تغذیہ	výživy
تغذیہ	krmení
تغذیہ	výživa
تغذیہ	výživy
تغذیہ	krmení
تغریب	vyhnanství
تغریب	vyhoštění
تغریب	vypovězení
تغریہ	podněcování
تغریہ	lákavá
تغریہ	pokušení
تغریہ	adheze
تغلُّب	podvádění
تغلُّب	nevěra
تغلُّب	agrese
تغلُّب	agresi
تغلُّب	dominanci
تغلُّب	zpronevěru
تغلُّب	padělání
تغلُّب	padělek
تغلُّب	úplatek
تغلُّب	podplatit
تغلیط	rozpor
تغلیظ	tloušťka
تغلیظ	tloušťky
تغلیظ	kondenzace
تغلیظ	závažnost
تغلیظ	závažnosti
تغلیظ	přísnost
تغیُّر	rozdíl
تغیُّر	mutace
تغیُّر	změnit
تغیُّر	změna
تغیُّر	změny
تغیُّر	různorodost
تغیُّر	rozmanitost
تغیُّر	rozmanitosti
تغیُّر	nesrovnalost
تغییر	změnit
تغییر	změna
تغییر	změny
تغییر	změněna
تغییر	změněné
تغییر	změněno
تغییر	pozměněný
تغییر	změněné
تغییر	změněno
تغییر	změněn
تغییر	pozměněn
تَف	horko
تَف	žár
تَف	tepla
تَف	teplo
تَف	plamen
تَف	oheň
تَف	požár
تَف	par
تَف	pára
تَف	páry
تَف	pára
تَف	parní
تُف	prokletí
تُف	kletba
تُف	pěna
تُف	pěny
تُف	pěnu
تُف	sprej
تُفّاح	jablko
تُفّاح	jablečný
تُفّاح	apple
تُفّاح	jablka
تفارُق	dělení
تفارُق	divize
تفارُق	odloučení
تفارُق	oddělení
تفارُق	rozdíl
تفاریق	intervaly
تفاریق	intervalech
تفاریق	odlišnosti
تفاریق	rozdíly
تفاریق	neshody
تفاریق	rozdílů
تفاریق	splátkách
تفاریق	splátek
تفاریق	splátky
تفاسیر	výklady
تفاصیل	podrobnosti
تفاصیل	detaily
تفاضُل	rozdíl
تفاضُل	nadřazenost
تفاضُل	růst
تفاضُل	nesrovnalost
تفاعُل	roli
تفاعُل	role
تفاعُل	úloha
تفاعُل	funkci
تفاعُل	funkcí
تفاعُل	funkce
تفاوُت	rozlišování
تفاوُت	rozlišovat
