और	та
अप्रत्याशित	неочікуваний
अप्रत्याशित	несподіваний
अप्रत्याशित	несподіване
यूनिवर्सल	універсальна
यूनिवर्सल	universal
यूनिवर्सल	універсальний
विधवा	вдова
विधवा	вдови
असफलता	невдача
असफलता	відмова
असफलता	провал
असफलता	помилка
फॉर्म	форму
फॉर्म	форма
पंखों	крила
मुद्रास्फीति	інфляція
गज	ярдів
दुर्बल	слабка
दुर्बल	слабкий
स्थूल	жирний
स्थूल	жиру
स्थूल	жирна
स्थूल	жири
मौलाना	медичний
दोषों	дефекти
कमजोरी	слабкість
कमजोरी	слабкості
वैचारिक	ідеологічна
सर्जन	хірург
क्षारीय	лужні
क्षारीय	лужний
क्षारीय	вирівняти
गोलार्ध	півкулі
अल्जीरिया	алжиру
अल्जीरिया	алжир
रोमांचक	захоплююча
रोमांचक	захоплююче
रोमांचक	захоплюючим
बढ़त	ескалація
हीमोग्लोबिन	гемоглобін
गोबर	сміттєві
डालना	відра
उत्पादकता	продуктивність
